rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
27	WikiPathways_2019_Mouse	Macrophage markers WP2271	4/10	0.0039809328276397	0.0235907130526799	8.594394255269863	47.49467764600151	CD86;CD74;CD83;CD14
28	WikiPathways_2019_Mouse	Nuclear receptors in lipid metabolism and toxicity WP431	7/30	0.0046810120283931	0.0258428701525022	3.928121593799201	21.07139069843753	ABCA1;ABCC3;VDR;ABCB4;NR1H3;ABCB1A;PPARD
29	WikiPathways_2019_Mouse	Folic Acid Network WP1273	6/23	0.0048455381535941	0.0258428701525022	4.55360432273118	24.269331142288745	FADS2;GPX4;TXNRD1;CAT;XDH;PTGES
30	WikiPathways_2019_Mouse	Selenium Micronutrient Network WP1272	6/23	0.0048455381535941	0.0258428701525022	4.55360432273118	24.269331142288745	FADS2;GPX4;CAT;XDH;FADS1;PTGES
31	WikiPathways_2019_Mouse	Glutathione and one carbon metabolism WP730	7/31	0.0056765279418351	0.0279797058357646	3.764246750232126	19.46648403138735	GGT5;GCLC;GPX4;IDH1;GSS;G6PDX;GCLM
32	WikiPathways_2019_Mouse	Prostaglandin Synthesis and Regulation WP374	7/31	0.0056765279418351	0.0279797058357646	3.764246750232126	19.46648403138735	PTGER4;PTGIR;EDNRB;PTGER2;PTGS2;PTGS1;S100A10
33	WikiPathways_2019_Mouse	Complement Activation, Classical Pathway WP200	5/17	0.0057708143286264	0.0279797058357646	5.3734932777005096	27.70004659738612	C1QB;C3;C4B;C1QA;C1QC
34	WikiPathways_2019_Mouse	Delta-Notch Signaling Pathway WP265	13/83	0.0062911559112768	0.0290328954693655	2.400909090909091	12.169272920826833	NOTCH2;GSK3B;SMAD1;NUMBL;JUN;STAT3;ADAM10;FURIN;PIK3R1;DLL1;MAML3;ZFPM1;MAPK3
35	WikiPathways_2019_Mouse	mir-193a and MVP in colon cancer metastasis WP3979	3/6	0.0063509458839237	0.0290328954693655	12.884722222222225	65.18576200338238	CCND2;CCND1;MYC
36	WikiPathways_2019_Mouse	Alzheimers Disease WP2075	12/75	0.0071549174635325	0.0317996331712559	2.461681807593757	12.160598342284096	GSK3B;PPP3CC;IL1B;ATP2A3;ADAM10;FAS;ITPR3;CACNA1D;BID;SNCA;MAPK3;GRIN2D
37	WikiPathways_2019_Mouse	Leptin Insulin Overlap WP578	5/18	0.0075224747138644	0.0325296203842787	4.959880175457366	24.253120224645325	SOCS3;SOCS1;INSR;STAT3;PIK3CG
38	WikiPathways_2019_Mouse	IL-2 Signaling Pathway WP450	12/76	0.0079533913344429	0.0334879635134439	2.423087002096436	11.713582649509284	CD53;SOCS3;SOCS1;IL2RA;STAT3;BCL2;PIK3R1;RAF1;MAPK14;JAK3;PIK3CG;MAPK3
39	WikiPathways_2019_Mouse	Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling WP3855	6/26	0.0091799365842571	0.036435260829216	3.869937369519833	18.15285059892921	SOCS1;CCND2;BCL2;PIK3R1;RAF1;MAPK3
40	WikiPathways_2019_Mouse	EPO Receptor Signaling WP1249	6/26	0.0091799365842571	0.036435260829216	3.869937369519833	18.15285059892921	SOCS1;STAT3;RAF1;PIK3CG;MAPK3;PDK1
41	WikiPathways_2019_Mouse	EGFR1 Signaling Pathway WP572	22/178	0.0093365355874866	0.036435260829216	1.8261877695375237	8.535272953271528	CEBPA;JUN;PRKCB;PITPNA;SH2D3C;STAT3;GAB1;CBLB;PIK3R1;MAPK14;PIK3CG;SOCS3;DOK2;SOCS1;MYC;RPS6KA2;NCK2;REPS2;CSK;RAF1;SNCA;MAPK3
42	WikiPathways_2019_Mouse	Pentose Phosphate Pathway WP63	3/7	0.0105207919640568	0.0392669061710936	9.663020833333333	44.0092794067299	G6PDX;TALDO1;PGD
43	WikiPathways_2019_Mouse	Non-odorant GPCRs WP1396	30/267	0.0105529810334814	0.0392669061710936	1.6411800012541768	7.469579505401255	PTGER4;CHRM3;VIPR2;CALCRL;GPR68;PTGER2;GPR65;C5AR1;LPAR1;HTR2A;CELSR1;HCAR2;GPR132;P2RY6;HTR7;EDNRB;CCRL2;ADGRE4;FZD1;CCR1;P2RY12;P2RY13;PTGIR;OPN3;GLP2R;SSTR5;ADORA2B;GPR18;F2RL2;ADGRL3
44	WikiPathways_2019_Mouse	TGF Beta Signaling Pathway WP113	9/52	0.0113275994287293	0.0405463612654362	2.7022477376666343	12.107456398384452	SMAD1;JUN;FST;STAT3;SPP1;INHBA;SMAD6;RUNX2;MAPK3
45	WikiPathways_2019_Mouse	SIDS Susceptibility Pathways WP1266	10/61	0.0114036641059039	0.0405463612654362	2.5321894284580546	11.328561132991169	C4B;IL10;IL6;VIPR2;MAOA;ECE1;IL6RA;HTR2A;FOXM1;SLC6A4
46	WikiPathways_2019_Mouse	Hypertrophy Model WP202	5/20	0.0120694214707198	0.0419805964198951	4.298099211868336	18.985048824068382	IL1A;ZEB1;IFRD1;EIF4EBP1;ADAM10
47	WikiPathways_2019_Mouse	IL-7 Signaling Pathway WP297	8/44	0.0123888820008255	0.042174917449619	2.868137824235385	12.593866475919697	GSK3B;CCND2;STAT3;CBLB;PIK3R1;RAF1;JAK3;MAPK3
48	WikiPathways_2019_Mouse	Apoptosis WP1254	12/81	0.0130421825625359	0.0433677273550024	2.2468933248260567	9.750542691555816	JUN;CASP6;MYC;TNFSF10;BCL2;BIRC5;FAS;TRAF1;PIK3R1;BID;TNFRSF21;BOK
49	WikiPathways_2019_Mouse	MAPK Cascade WP251	6/28	0.0132813665024695	0.0433677273550024	3.5177453027139878	15.201560774515215	JUN;RASA3;MAP2;MAPK14;RAF1;MAPK3
50	WikiPathways_2019_Mouse	Matrix Metalloproteinases WP441	6/29	0.0157487985451267	0.0494335098364308	3.3646183171462285	13.966501024047124	MMP12;MMP25;MMP14;MMP13;MMP19;MMP8
51	WikiPathways_2019_Mouse	ApoE and miR-146 in inflammation and atherosclerosis WP3592	3/8	0.0159381165670801	0.0494335098364308	7.73	31.99479288403177	TLR4;TLR2;NFKB2
52	WikiPathways_2019_Mouse	ErbB signaling pathway WP1261	8/46	0.01606589069684	0.0494335098364308	2.716889785439208	11.223626144263536	GSK3B;SHC2;JUN;MYC;EIF4EBP1;GAB1;NRG1;PIK3R5
53	WikiPathways_2019_Mouse	Amino Acid metabolism WP662	13/95	0.0187484397980119	0.0565990635411682	2.0482261640798227	8.145067803358254	PCX;MAOA;GPT2;HDC;GSS;IDH1;HNMT;ADH7;ASS1;PKM;GSTA4;GCLM;GLUL
54	WikiPathways_2019_Mouse	Kit Receptor Signaling Pathway WP407	10/67	0.0212701752402219	0.0614531359089529	2.264908607876985	8.72091601507694	SOCS1;TEC;PRKCB;KITL;STAT3;CBLB;PIK3R1;RAF1;PIK3CG;SOCS5
55	WikiPathways_2019_Mouse	p53 signaling WP2902	10/67	0.0212701752402219	0.0614531359089529	2.264908607876985	8.72091601507694	CCNB2;CCNB1;CCND2;CDK6;CCND1;GADD45A;CHEK2;FAS;SFN;BID
56	WikiPathways_2019_Mouse	Eicosanoid metabolism via Cyclo Oxygenases (COX) WP4347	6/31	0.0215971681164879	0.0614531359089529	3.095114822546973	11.87036294492074	PTGIR;PTGS2;PTGR1;PTGS1;PTGES;PPARD
57	WikiPathways_2019_Mouse	Triacylglyceride Synthesis WP386	5/23	0.0218926796675644	0.0614531359089529	3.5811698346468863	13.685809239606662	LIPE;DGAT2;GK;PLPP2;AGPAT4
58	WikiPathways_2019_Mouse	DNA Replication WP150	7/41	0.0259525371594856	0.0706599487551473	2.65568163198427	9.697184042235351	ORC1;MCM3;MCM10;CDC7;MCM5;CDC6;MCM2
59	WikiPathways_2019_Mouse	IL-9 Signaling Pathway WP10	5/24	0.0260558561034605	0.0706599487551473	3.3925042090622943	12.374202301383413	SOCS3;STAT3;PIK3R1;JAK3;MAPK3
60	WikiPathways_2019_Mouse	Wnt Signaling Pathway WP403	9/60	0.0272743261856332	0.072731536495022	2.2773812453851834	8.202693295518412	FZD1;FOSL1;GSK3B;JUN;CCND2;CCND1;PLAU;PRKCB;MYC
61	WikiPathways_2019_Mouse	Toll Like Receptor signaling WP88	6/33	0.0287569936039101	0.0754281799446823	2.865537771592052	10.169433311825106	TICAM2;MAPK14;IKBKE;TLR4;NFKB2;TLR2
62	WikiPathways_2019_Mouse	Signaling of Hepatocyte Growth Factor Receptor WP193	6/34	0.0328587936572138	0.0836959277489028	2.763048016701461	9.437289635435224	JUN;STAT3;GAB1;RAF1;MET;MAPK3
63	WikiPathways_2019_Mouse	Complement and Coagulation Cascades WP449	9/62	0.0329552715511305	0.0836959277489028	2.191205494592248	7.477716733072753	C4B;C1QB;C3;F7;C1QA;F10;PLAU;C5AR1;C1QC
64	WikiPathways_2019_Mouse	Novel Jun-Dmp1 Pathway WP3654	5/26	0.0358139754960521	0.0895349387401304	3.069077422345851	10.21823880443418	JUN;CCND1;MYC;RAF1;MAPK3
65	WikiPathways_2019_Mouse	Small Ligand GPCRs WP353	4/18	0.0365452427522907	0.0899575206210233	3.681723419041001	12.18357481695976	PTGER4;PTGIR;PTGER2;LPAR1
66	WikiPathways_2019_Mouse	MAPK signaling pathway WP493	18/159	0.0381792036309097	0.0925556451658417	1.6498096304591263	5.387394481705504	DUSP4;JUN;PRKCB;GADD45A;PDGFB;MAPK14;RASGRP1;TMEM37;IL1A;PPP3CC;CASP6;MYC;IL1B;STMN1;FAS;CD14;RAF1;MAPK3
67	WikiPathways_2019_Mouse	Statin Pathway WP1	4/19	0.0437273071065454	0.1044234199559295	3.4360898772295574	10.754213950562091	ABCA1;SCARB1;HMGCR;PLTP
68	WikiPathways_2019_Mouse	Wnt Signaling Pathway and Pluripotency WP723	12/97	0.0462221833022913	0.1087580783583326	1.8223702059440128	5.602504410617809	FZD1;FOSL1;GSK3B;JUN;CCND2;CCND1;PLAU;PRKCB;MYC;TCF4;PPM1J;PPARD
69	WikiPathways_2019_Mouse	Blood Clotting Cascade WP460	4/20	0.0516417878144813	0.1197490731930001	3.221160528144545	9.545664716115985	F7;SERPINB2;F10;PLAU
70	WikiPathways_2019_Mouse	IL-3 Signaling Pathway WP373	12/100	0.056082984523824	0.1263841904762233	1.759958071278826	5.070303367380621	SOCS3;GSK3B;TEC;PRKCB;STAT3;BCL2;GAB1;BIRC5;PIK3R1;RAF1;MAPK14;MAPK3
71	WikiPathways_2019_Mouse	Integrin-mediated Cell Adhesion WP6	12/100	0.056082984523824	0.1263841904762233	1.759958071278826	5.070303367380621	ITGAM;ITGA4;ITGAD;ITGB3;CAPN5;ZYX;ITGB8;CSK;ITGA5;RAF1;ITGAL;TNS1
72	WikiPathways_2019_Mouse	Retinol metabolism WP1259	6/39	0.058919762447662	0.130932805439249	2.3437717466945025	6.636574200540172	SCARB1;CYP26B1;RDH10;ALDH1A2;RDH5;CD36
73	WikiPathways_2019_Mouse	Inflammatory Response Pathway WP458	5/30	0.0613085549870557	0.1343749150401221	2.5774687065368567	7.195869631099607	CD86;CD40;IL2RA;LAMC2;LAMC1
74	WikiPathways_2019_Mouse	Serotonin and anxiety-related events WP2140	3/13	0.062151143628317	0.1343808510882531	3.863958333333333	10.734795178456457	PRKCB;HTR2A;GRIN2D
75	WikiPathways_2019_Mouse	PPAR signaling pathway WP2316	10/81	0.0657527840125911	0.1402726058935278	1.816930894508713	4.945419290084954	FADS2;GK;ME1;SCD2;SLC27A6;NR1H3;ACSBG1;CD36;PLTP;PPARD
76	WikiPathways_2019_Mouse	Purine metabolism WP2185	18/171	0.0683999945829565	0.1428449520492256	1.519422084623323	4.075671260884001	PDE1C;ENTPD5;AK1;PRUNE1;AMPD3;DCK;PDE11A;ADCY9;ATIC;PKM;NT5C1A;PDE4B;PDE5A;POLR3H;PDE8B;PDE7A;XDH;POLR3K
77	WikiPathways_2019_Mouse	Ovarian Infertility Genes WP273	5/31	0.0689453664025187	0.1428449520492256	2.4782015619985023	6.627803564516719	EGR1;CCND2;VDR;PTGER2;MSH5
78	WikiPathways_2019_Mouse	GPCRs, Class B Secretin-like WP456	4/22	0.0696369141239975	0.1428449520492256	2.8629449463361905	7.628203657042672	CALCRL;VIPR2;GLP2R;ADGRL3
79	WikiPathways_2019_Mouse	Glycolysis and Gluconeogenesis WP157	7/51	0.0721928465288456	0.1462133600584215	2.051009749303621	5.390903388432353	PFKL;PKM;PCX;MPC1;PGK1;GAPDH;HK2
80	WikiPathways_2019_Mouse	Estrogen metabolism WP1264	3/14	0.0749993781211165	0.1499987562422331	3.5125	9.098342543410254	NQO1;GSTM1;GSTA1
81	WikiPathways_2019_Mouse	Eicosanoid metabolism via Lipo Oxygenases (LOX) WP4348	5/32	0.0770821473915592	0.1504041900323106	2.386287539277804	6.115777143380725	GGT5;ALOX12;LTC4S;PTGR1;PPARD
82	WikiPathways_2019_Mouse	White fat cell differentiation WP2872	5/32	0.0770821473915592	0.1504041900323106	2.386287539277804	6.115777143380725	CEBPA;TLE3;EGR2;NR1H3;KLF4
83	WikiPathways_2019_Mouse	One carbon metabolism and related pathways WP1770	7/52	0.0784872409593143	0.1513007054637384	2.005323429278861	5.103185570962903	GCLC;PCYT1A;GPX4;GSS;PEMT;GCLM;SOD1
84	WikiPathways_2019_Mouse	Acetylcholine Synthesis WP175	2/7	0.0856831462938226	0.1632059929406145	5.149757113115892	12.653463732992996	PCYT1A;PEMT
85	WikiPathways_2019_Mouse	Alpha6-Beta4 Integrin Signaling Pathway WP488	8/67	0.1082808698726993	0.2038228138780222	1.7478769267111558	3.885577217480034	RTKN;EIF4EBP1;LAMC2;SFN;LAMC1;PIK3R1;MET;PIK3CG
86	WikiPathways_2019_Mouse	Notch Signaling Pathway WP29	6/46	0.1113935237396668	0.2072437650970545	1.9328810020876828	4.242067045757217	NOTCH2;NUMBL;DTX2;DTX3;MAML3;DLL1
87	WikiPathways_2019_Mouse	Apoptosis Modulation by HSP70 WP166	3/17	0.1195963219642143	0.219947258784762	2.759375	5.859900335714895	CASP6;FAS;BID
88	WikiPathways_2019_Mouse	IL-1 Signaling Pathway WP37	5/37	0.1249314935387009	0.2268165765402573	2.0128868219749654	4.186783944746495	IL1A;IL1RN;IL1B;SQSTM1;MAPK3
89	WikiPathways_2019_Mouse	G Protein Signaling Pathways WP232	10/92	0.1261667207005181	0.2268165765402573	1.5722601399077494	3.2548160054442765	AKAP13;PPP3CC;ADCY9;PDE1C;PRKCB;PRKAR2B;PDE4B;PDE8B;PDE7A;GNG11
90	WikiPathways_2019_Mouse	Eicosanoid Lipid Synthesis Map WP4335	2/9	0.1335859735024366	0.2348764369273611	3.678001387925052	7.403853618578225	PTGS2;PTGES
91	WikiPathways_2019_Mouse	Heme Biosynthesis WP18	2/9	0.1335859735024366	0.2348764369273611	3.678001387925052	7.403853618578225	ALAS1;FECH
92	WikiPathways_2019_Mouse	Nuclear Receptors WP509	5/38	0.1358379836827806	0.2362399716222272	1.951784886416319	3.8963333349026144	NR4A2;VDR;NR1H3;ESR1;PPARD
93	WikiPathways_2019_Mouse	Myometrial Relaxation and Contraction Pathways WP385	15/153	0.1397139629179951	0.240368108246013	1.402006454755815	2.759370315888034	JUN;PRKCB;LPAR1;ATP2A3;ITPR3;GNG11;ACTB;IL6;ADCY9;PRKAR2B;IL1B;MAFF;PDE4B;SFN;ATF5
94	WikiPathways_2019_Mouse	ESC Pluripotency Pathways WP339	12/118	0.1437840063117827	0.2437453787344848	1.4596732724180217	2.8309532004447977	FZD1;SMAD1;GSK3B;JUN;MYC;STAT3;PDGFB;GAB1;PDGFA;IL6ST;RAF1;SMAD6
95	WikiPathways_2019_Mouse	Primary Focal Segmental Glomerulosclerosis FSGS WP2573	8/72	0.1463826104523836	0.2437453787344848	1.6108885017421604	3.09537294362716	CDKN1C;MYO1E;INF2;ITGB3;MYH9;MKI67;SYNPO;TLR4
96	WikiPathways_2019_Mouse	Parkinsons Disease Pathway WP3638	5/39	0.1471494904150305	0.2437453787344848	1.8942771823611224	3.630015236636572	UCHL1;CASP6;LRRK2;MAPK14;SNCA
97	WikiPathways_2019_Mouse	GPCRs, Class A Rhodopsin-like WP189	21/228	0.1487840369844505	0.2437453787344848	1.3091379767219062	2.4942474892866557	CCR1;PTGER4;P2RY12;P2RY13;CHRM3;PTGIR;OPN3;PTGER2;GPR65;GPR33;C5AR1;HTR2A;SSTR5;HCAR2;P2RY6;HTR7;EDNRB;ADORA2B;CCRL2;CCR5;F2RL2
98	WikiPathways_2019_Mouse	Selenium metabolism/Selenoproteins WP108	6/50	0.1492940444748719	0.2437453787344848	1.75678496868476	3.341119471191799	SEPSECS;JUN;GPX4;TXNRD3;TXNRD1;DIO2
99	WikiPathways_2019_Mouse	Orphan GPCRs WP1398	3/19	0.1535464105631673	0.2481558150515835	2.414192708333333	4.523599402323428	GPR155;GPR137B;GPR31B
100	WikiPathways_2019_Mouse	Wnt Signaling Pathway NetPath WP539	11/108	0.1555691514621649	0.2489106423394639	1.461872948223233	2.720055744822948	FZD1;GSK3B;JUN;DAB2;CCND1;PRKCB;TCF4;TAX1BP3;RAF1;RUNX2;MAPK3
101	WikiPathways_2019_Mouse	Ethanol metabolism resulting in production of ROS by CYP2E1 WP4265	2/10	0.1593229503702884	0.2523927926658035	3.2180777238029146	5.911035968263992	MAFG;MAFF
102	WikiPathways_2019_Mouse	BMP Signaling Pathway in Eyelid Development WP3663	3/20	0.1715295851087408	0.2690660158568483	2.272058823529412	4.005638613774647	SMAD1;JUN;MAPK3
103	WikiPathways_2019_Mouse	Gene regulatory network modelling somitogenesis  WP2852	2/11	0.1858581760102332	0.2859356554003587	2.8603593183745857	4.813330828038323	EPHA4;DLL1
104	WikiPathways_2019_Mouse	SREBF and miR33 in cholesterol and lipid homeostasis WP2084	2/11	0.1858581760102332	0.2859356554003587	2.8603593183745857	4.813330828038323	NR1H3;HMGCR
105	WikiPathways_2019_Mouse	Neural Crest Differentiation WP2074	10/101	0.1921135953080761	0.2927445261837351	1.4160717161414995	2.3360488184365398	NOTCH2;SMAD1;GSK3B;HDAC10;LHX2;TCF4;DLL1;HDAC9;NFKB2;RHOB
106	WikiPathways_2019_Mouse	Regulation of Actin Cytoskeleton WP523	14/152	0.2077445274436201	0.3126529758548178	1.3076236549325058	2.054860207387822	CHRM3;NCKAP1;PDGFB;PDGFA;PIK3R1;ACTB;PIK3CG;PIK3R5;ARHGEF4;CSK;CD14;RAF1;EZR;MAPK3
107	WikiPathways_2019_Mouse	EBV LMP1 signaling WP1243	3/22	0.2090866776029094	0.3126529758548178	2.032675438596492	3.1811500453604755	IFNB1;TRAF1;NFKB2
108	WikiPathways_2019_Mouse	Nucleotide GPCRs WP207	2/12	0.2129427202095194	0.3154706966066954	2.574184594031922	3.981573862193617	P2RY6;ADORA2B
109	WikiPathways_2019_Mouse	Striated Muscle Contraction WP216	5/45	0.2223184952114679	0.3263390755397695	1.6096140472879	2.420286926466033	JSRP1;MYH3;TPM4;TPM1;NEB
110	WikiPathways_2019_Mouse	Glycogen Metabolism WP317	4/34	0.227798180792414	0.3313428084253295	1.7166550845494557	2.5394396506401744	GSK3B;GBE1;PHKA1;PYGL
111	WikiPathways_2019_Mouse	p38 MAPK Signaling Pathway WP350	4/36	0.2598783118111311	0.3745993683764052	1.6091904100069492	2.1684513239797183	MYC;RASGRF1;MAP3K9;MAPK14
112	WikiPathways_2019_Mouse	Kennedy pathway WP1771	2/14	0.2679193751086559	0.382741964440937	2.1449225075179275	2.825011334315972	PCYT1A;PEMT
113	WikiPathways_2019_Mouse	Exercise-induced Circadian Regulation WP544	5/49	0.2776531986409373	0.3931372724119467	1.4629694019471489	1.8746232886785308	NCKAP1;VAPA;KLF9;TUBB4A;ETV6
