rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
24	WikiPathways_2019_Mouse	Insulin Signaling WP65	20/159	0.0031436069301307	0.0205644286679389	2.1057763718103533	12.134292987361285	EGR1;SNAP25;GSK3B;PTPN1;SHC2;JUN;PRKAA2;GAB1;CBLB;PIK3R1;MAPK14;PIK3CG;LIPE;SOCS3;PFKL;RPS6KA2;EIF4EBP1;MAP3K9;RAF1;MAPK3
25	WikiPathways_2019_Mouse	Complement Activation, Classical Pathway WP200	5/17	0.0035524196382059	0.0223091953279334	6.067951713395638	34.22401416383529	C1QB;C3;C4B;C1QA;C1QC
26	WikiPathways_2019_Mouse	IL-5 Signaling Pathway WP151	11/69	0.0044117236135656	0.0261338835493849	2.768104797366575	15.012788199740324	GSK3B;SHC2;JUN;ITGAM;STAT3;ALOX5AP;PIK3R1;RAF1;MAPK14;PIK3CG;MAPK3
27	WikiPathways_2019_Mouse	mir-193a and MVP in colon cancer metastasis WP3979	3/6	0.0046085060526061	0.0261338835493849	14.547433903576984	78.2630347062904	CCND2;CCND1;MYC
28	WikiPathways_2019_Mouse	Eicosanoid Synthesis WP318	5/18	0.0046608199960686	0.0261338835493849	5.600886652288521	30.068717785868277	ALOX5AP;ALOX12;PTGS2;LTC4S;PTGS1
29	WikiPathways_2019_Mouse	Type II interferon signaling (IFNG) WP1253	7/34	0.0052543015610173	0.0284457015544733	3.778471138845554	19.832092423105276	SOCS3;CXCL10;CXCL9;NOS2;IFNB1;IL1B;IRF8
30	WikiPathways_2019_Mouse	TGF Beta Signaling Pathway WP113	9/52	0.0055560560208117	0.0290766931755816	3.052543604651163	15.851452252236326	SMAD1;JUN;FST;STAT3;SPP1;INHBA;SMAD6;RUNX2;MAPK3
31	WikiPathways_2019_Mouse	IL-7 Signaling Pathway WP297	8/44	0.0064544910327687	0.0326888739401515	3.239656518345043	16.337520133659687	GSK3B;CCND2;STAT3;CBLB;PIK3R1;RAF1;JAK3;MAPK3
32	WikiPathways_2019_Mouse	Pentose Phosphate Pathway WP63	3/7	0.0076798564084781	0.0376792955040958	10.909992223950232	53.12243695553088	G6PDX;TALDO1;PGD
33	WikiPathways_2019_Mouse	ErbB signaling pathway WP1261	8/46	0.008483072992876	0.0403588624206525	3.068819589958503	14.637295135578814	GSK3B;SHC2;JUN;MYC;EIF4EBP1;GAB1;NRG1;PIK3R5
34	WikiPathways_2019_Mouse	IL-2 Signaling Pathway WP450	11/76	0.0092042773031354	0.0425021040174193	2.4690742747080776	11.575234956744277	CD53;SOCS3;IL2RA;STAT3;BCL2;PIK3R1;RAF1;MAPK14;JAK3;PIK3CG;MAPK3
35	WikiPathways_2019_Mouse	EGFR1 Signaling Pathway WP572	20/178	0.0109132282133681	0.0481967530857318	1.85065485631066	8.360850808308047	CEBPA;JUN;PITPNA;SH2D3C;STAT3;GAB1;CBLB;PIK3R1;MAPK14;PIK3CG;SOCS3;DOK2;MYC;RPS6KA2;NCK2;REPS2;CSK;RAF1;SNCA;MAPK3
36	WikiPathways_2019_Mouse	Nuclear receptors in lipid metabolism and toxicity WP431	6/30	0.0110514847839894	0.0481967530857318	3.641270459859704	16.404617048928646	ABCA1;ABCC3;VDR;ABCB4;NR1H3;PPARD
37	WikiPathways_2019_Mouse	ApoE and miR-146 in inflammation and atherosclerosis WP3592	3/8	0.0117031734954813	0.0496594118592045	8.727527216174183	38.81912671838985	TLR4;TLR2;NFKB2
38	WikiPathways_2019_Mouse	Glutathione and one carbon metabolism WP730	6/31	0.012974210097793	0.0522295124449617	3.4954325798908807	15.18692656786152	GGT5;GCLC;GPX4;GSS;G6PDX;GCLM
39	WikiPathways_2019_Mouse	Prostaglandin Synthesis and Regulation WP374	6/31	0.012974210097793	0.0522295124449617	3.4954325798908807	15.18692656786152	PTGER4;PTGIR;EDNRB;PTGER2;PTGS2;PTGS1
40	WikiPathways_2019_Mouse	Triacylglyceride Synthesis WP386	5/23	0.0140046509589415	0.0549682550138456	4.044003115264798	17.261284564725322	LIPE;DGAT2;GK;PLPP2;AGPAT4
41	WikiPathways_2019_Mouse	Apoptosis WP1254	11/81	0.014569023370956	0.0557886992497585	2.2920970266040688	9.69295213982827	JUN;MYC;TNFSF10;BCL2;BIRC5;FAS;TRAF1;PIK3R1;BID;TNFRSF21;BOK
42	WikiPathways_2019_Mouse	G1 to S cell cycle control WP413	9/61	0.015642002733363	0.0571114983520464	2.5230018028846155	10.490125542670915	CDKN1C;CDKN2B;CDK7;CCND2;CCND1;ORC1;GADD45A;MYC;MCM5
43	WikiPathways_2019_Mouse	SIDS Susceptibility Pathways WP1266	9/61	0.015642002733363	0.0571114983520464	2.5230018028846155	10.490125542670915	C4B;IL10;IL6;VIPR2;MAOA;ECE1;IL6RA;HTR2A;SLC6A4
44	WikiPathways_2019_Mouse	IL-9 Signaling Pathway WP10	5/24	0.016773027528386	0.0598492118626503	3.83095589440892	15.660883286630709	SOCS3;STAT3;PIK3R1;JAK3;MAPK3
45	WikiPathways_2019_Mouse	Delta-Notch Signaling Pathway WP265	11/83	0.0172727543623283	0.0602627207752343	2.228188575899844	9.04338166116754	GSK3B;SMAD1;NUMBL;JUN;STAT3;FURIN;MAML3;PIK3R1;ZFPM1;DLL1;MAPK3
46	WikiPathways_2019_Mouse	Signaling of Hepatocyte Growth Factor Receptor WP193	6/34	0.0201222490221371	0.0686781107929463	3.1204208885424785	12.188142938699547	JUN;STAT3;GAB1;RAF1;MET;MAPK3
47	WikiPathways_2019_Mouse	Alzheimers Disease WP2075	10/75	0.0217382017170361	0.0726148440335038	2.242858002044867	8.587194812295905	GSK3B;PPP3CC;IL1B;ATP2A3;FAS;CACNA1D;BID;SNCA;MAPK3;GRIN2D
48	WikiPathways_2019_Mouse	Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling WP3855	5/26	0.0233442943812943	0.0733010843572642	3.465732087227414	13.022151021290236	CCND2;BCL2;PIK3R1;RAF1;MAPK3
49	WikiPathways_2019_Mouse	EPO Receptor Signaling WP1249	5/26	0.0233442943812943	0.0733010843572642	3.465732087227414	13.022151021290236	STAT3;RAF1;PIK3CG;MAPK3;PDK1
50	WikiPathways_2019_Mouse	Novel Jun-Dmp1 Pathway WP3654	5/26	0.0233442943812943	0.0733010843572642	3.465732087227414	13.022151021290236	JUN;CCND1;MYC;RAF1;MAPK3
51	WikiPathways_2019_Mouse	Small Ligand GPCRs WP353	4/18	0.0253973133611965	0.0781838862295658	4.157198443579767	15.269855006150262	PTGER4;PTGIR;PTGER2;LPAR1
52	WikiPathways_2019_Mouse	Integrin-mediated Cell Adhesion WP6	12/100	0.0271030761925329	0.0818304415813012	1.9886452623335944	7.175246969476051	ITGAM;ITGA4;ITGAD;ITGB3;CAPN5;ZYX;ITGB8;CSK;ITGA5;RAF1;ITGAL;TNS1
53	WikiPathways_2019_Mouse	Statin Pathway WP1	4/19	0.0305714495072666	0.0905607089177522	3.8798443579766535	13.531689434480493	ABCA1;SCARB1;HMGCR;PLTP
54	WikiPathways_2019_Mouse	Matrix Metalloproteinases WP441	5/29	0.0359716034054376	0.1035501882313384	3.032028816199377	10.081572967114797	MMP12;MMP25;MMP14;MMP19;MMP8
55	WikiPathways_2019_Mouse	Hypertrophy Model WP202	4/20	0.036320592831659	0.1035501882313384	3.63715953307393	12.058531066668662	IL1A;ZEB1;IFRD1;EIF4EBP1
56	WikiPathways_2019_Mouse	Retinol metabolism WP1259	6/39	0.0372332168710608	0.1035501882313384	2.646921278254092	8.709837372007645	SCARB1;CYP26B1;RDH10;ALDH1A2;RDH5;CD36
57	WikiPathways_2019_Mouse	Wnt Signaling Pathway WP403	8/60	0.0378571536117076	0.1035501882313384	2.240917552392962	7.336619119434674	FZD1;FOSL1;GSK3B;JUN;CCND2;CCND1;PLAU;MYC
58	WikiPathways_2019_Mouse	GPCRs, Class A Rhodopsin-like WP189	22/228	0.0382542096650804	0.1035501882313384	1.5597964766553514	5.090398403557896	CCR1;PTGER4;P2RY12;P2RY13;CHRM3;PTGIR;OPN3;PTGER2;GPR65;GPR33;C5AR1;HTR2A;SSTR5;HCAR2;P2RY6;HTR7;EDNRB;ADORA2B;CCRL2;CCR5;CCR4;F2RL2
59	WikiPathways_2019_Mouse	Inflammatory Response Pathway WP458	5/30	0.0409556331155879	0.1089836338838525	2.9105919003115264	9.30011509830315	CD86;CD40;IL2RA;LAMC2;LAMC1
60	WikiPathways_2019_Mouse	Amino Acid metabolism WP662	11/95	0.0418326627430878	0.1094621341777466	1.908646322378717	6.058191994833256	PCX;GSTA4;MAOA;GPT2;HDC;GSS;HNMT;ADH7;GCLM;GLUL;ASS1
61	WikiPathways_2019_Mouse	Complement and Coagulation Cascades WP449	8/62	0.0447549416684795	0.1151889482287097	2.157689305230289	6.7029770732252185	C4B;C1QB;C3;C1QA;F10;PLAU;C5AR1;C1QC
62	WikiPathways_2019_Mouse	Eicosanoid metabolism via Cyclo Oxygenases (COX) WP4347	5/31	0.0463366819466024	0.1154739534224855	2.798496285645818	8.596480679846374	PTGIR;PTGS2;PTGR1;PTGS1;PPARD
63	WikiPathways_2019_Mouse	Ovarian Infertility Genes WP273	5/31	0.0463366819466024	0.1154739534224855	2.798496285645818	8.596480679846374	EGR1;CCND2;VDR;PTGER2;MSH5
64	WikiPathways_2019_Mouse	Wnt Signaling Pathway and Pluripotency WP723	11/97	0.0475198364795382	0.1165720988638673	1.8640590311897225	5.679057240816333	FZD1;FOSL1;GSK3B;JUN;CCND2;CCND1;PLAU;MYC;TCF4;PPM1J;PPARD
65	WikiPathways_2019_Mouse	GPCRs, Class B Secretin-like WP456	4/22	0.0495578864093393	0.1197013564040966	3.232684824902724	9.71296966301182	CALCRL;VIPR2;GLP2R;ADGRL3
66	WikiPathways_2019_Mouse	MAPK signaling pathway WP493	16/159	0.0510684197880169	0.1203304932346804	1.63200193365158	4.854534968615607	DUSP4;JUN;GADD45A;PDGFB;MAPK14;RASGRP1;TMEM37;IL1A;PPP3CC;MYC;IL1B;STMN1;FAS;CD14;RAF1;MAPK3
67	WikiPathways_2019_Mouse	Eicosanoid metabolism via Lipo Oxygenases (LOX) WP4348	5/32	0.0521176658596068	0.1203304932346804	2.694704049844237	7.960832973884753	GGT5;ALOX12;LTC4S;PTGR1;PPARD
68	WikiPathways_2019_Mouse	White fat cell differentiation WP2872	5/32	0.0521176658596068	0.1203304932346804	2.694704049844237	7.960832973884753	CEBPA;TLE3;EGR2;NR1H3;KLF4
69	WikiPathways_2019_Mouse	Estrogen metabolism WP1264	3/14	0.0569951387220456	0.1278412709455071	3.965785381026439	11.36113952709957	NQO1;GSTM1;GSTA1
70	WikiPathways_2019_Mouse	IL-3 Signaling Pathway WP373	11/100	0.0569992927782516	0.1278412709455071	1.8009354504053032	5.159169353657457	SOCS3;GSK3B;TEC;STAT3;BCL2;GAB1;BIRC5;PIK3R1;RAF1;MAPK14;MAPK3
71	WikiPathways_2019_Mouse	Toll Like Receptor signaling WP88	5/33	0.0582996673019581	0.1289161657240483	2.59832554517134	7.384854053293569	MAPK14;IKBKE;TLR4;NFKB2;TLR2
72	WikiPathways_2019_Mouse	Alpha6-Beta4 Integrin Signaling Pathway WP488	8/67	0.0654417448768801	0.1388426208874348	1.9743050318210085	5.3831300767626304	RTKN;EIF4EBP1;LAMC2;SFN;LAMC1;PIK3R1;MET;PIK3CG
73	WikiPathways_2019_Mouse	Kit Receptor Signaling Pathway WP407	8/67	0.0654417448768801	0.1388426208874348	1.9743050318210085	5.3831300767626304	TEC;KITL;STAT3;CBLB;PIK3R1;RAF1;PIK3CG;SOCS5
74	WikiPathways_2019_Mouse	p53 signaling WP2902	8/67	0.0654417448768801	0.1388426208874348	1.9743050318210085	5.3831300767626304	CCNB1;CCND2;CCND1;GADD45A;CHEK2;FAS;SFN;BID
75	WikiPathways_2019_Mouse	ESC Pluripotency Pathways WP339	12/118	0.0780074789205407	0.1632956558736653	1.6493550627207043	4.207423242810116	FZD1;SMAD1;GSK3B;JUN;MYC;STAT3;PDGFB;GAB1;PDGFA;IL6ST;RAF1;SMAD6
76	WikiPathways_2019_Mouse	IL-1 Signaling Pathway WP37	5/37	0.0869985155995808	0.1797206177517657	2.2730480919003115	5.550474811739858	IL1A;IL1RN;IL1B;SQSTM1;MAPK3
77	WikiPathways_2019_Mouse	Selenium metabolism/Selenoproteins WP108	6/50	0.1008074816676753	0.205542527556169	1.9840218238503504	4.552422798916583	SEPSECS;JUN;GPX4;TXNRD3;TXNRD1;DIO2
78	WikiPathways_2019_Mouse	MAPK Cascade WP251	4/28	0.1027475489134267	0.2068123740949743	2.423735408560311	5.515162127928438	JUN;MAPK14;RAF1;MAPK3
79	WikiPathways_2019_Mouse	Leptin Insulin Overlap WP578	3/18	0.105793750674588	0.2102483399482319	2.907620528771384	6.5312828212205725	SOCS3;STAT3;PIK3CG
80	WikiPathways_2019_Mouse	Heme Biosynthesis WP18	2/9	0.1105161981099883	0.216888038790852	4.152292152292152	9.145810374082943	ALAS1;FECH
81	WikiPathways_2019_Mouse	Regulation of Actin Cytoskeleton WP523	14/152	0.112970489508444	0.2189674920101939	1.4778175618073317	3.2225713135224106	CHRM3;NCKAP1;PDGFB;PDGFA;PIK3R1;ACTB;PIK3CG;PIK3R5;ARHGEF4;CSK;CD14;RAF1;EZR;MAPK3
82	WikiPathways_2019_Mouse	One carbon metabolism and related pathways WP1770	6/52	0.1162301395785603	0.222538194071146	1.897556677623776	4.083889396640156	GCLC;PCYT1A;GPX4;GSS;GCLM;SOD1
83	WikiPathways_2019_Mouse	Orphan GPCRs WP1398	3/19	0.1198979406349183	0.2267948997552069	2.725748444790047	5.781624257355299	GPR155;GPR137B;GPR31B
84	WikiPathways_2019_Mouse	DNA Replication WP150	5/41	0.1217674574782742	0.2275891764772506	2.020054517133957	4.2535119151355065	ORC1;MCM10;CDC7;MCM5;CDC6
85	WikiPathways_2019_Mouse	Ethanol metabolism resulting in production of ROS by CYP2E1 WP4265	2/10	0.1324550494291967	0.2429834714703166	3.633061383061383	7.344276967172767	MAFG;MAFF
86	WikiPathways_2019_Mouse	BMP Signaling Pathway in Eyelid Development WP3663	3/20	0.1346468918338697	0.2429834714703166	2.5652730765712195	5.143627874245438	SMAD1;JUN;MAPK3
87	WikiPathways_2019_Mouse	Blood Clotting Cascade WP460	3/20	0.1346468918338697	0.2429834714703166	2.5652730765712195	5.143627874245438	SERPINB2;F10;PLAU
88	WikiPathways_2019_Mouse	G Protein Signaling Pathways WP232	9/92	0.1380174917610331	0.2455614037278579	1.5780496987951806	3.125129935489971	AKAP13;PPP3CC;ADCY9;PDE1C;PRKAR2B;PDE4B;PDE8B;PDE7A;GNG11
89	WikiPathways_2019_Mouse	Purine metabolism WP2185	15/171	0.1392035982915882	0.2455614037278579	1.4004196353097451	2.761372198591623	PDE1C;ENTPD5;AK1;PRUNE1;AMPD3;DCK;PDE11A;ADCY9;ATIC;NT5C1A;PDE4B;PDE5A;POLR3H;PDE8B;PDE7A
90	WikiPathways_2019_Mouse	PPAR signaling pathway WP2316	8/81	0.1501335293503896	0.261899601200124	1.5944734956637046	3.023488771988117	GK;ME1;SCD2;SLC27A6;NR1H3;CD36;PLTP;PPARD
91	WikiPathways_2019_Mouse	Gene regulatory network modelling somitogenesis  WP2852	2/11	0.1552621418644414	0.264958220355623	3.2292152292152294	6.014866593683612	EPHA4;DLL1
92	WikiPathways_2019_Mouse	SREBF and miR33 in cholesterol and lipid homeostasis WP2084	2/11	0.1552621418644414	0.264958220355623	3.2292152292152294	6.014866593683612	NR1H3;HMGCR
93	WikiPathways_2019_Mouse	Wnt Signaling Pathway NetPath WP539	10/108	0.1580436161235256	0.2668048143160594	1.4849771026471574	2.739610842498686	FZD1;GSK3B;JUN;DAB2;CCND1;TCF4;TAX1BP3;RAF1;RUNX2;MAPK3
94	WikiPathways_2019_Mouse	EBV LMP1 signaling WP1243	3/22	0.1658359340095234	0.2769812940371827	2.294998772202669	4.1235535683255335	IFNB1;TRAF1;NFKB2
95	WikiPathways_2019_Mouse	Notch Signaling Pathway WP29	5/46	0.1727472432053186	0.2854875492972108	1.7732315173619029	3.113662925938679	NUMBL;DTX2;DTX3;MAML3;DLL1
96	WikiPathways_2019_Mouse	Nucleotide GPCRs WP207	2/12	0.1787346579479162	0.2918196018353321	2.906138306138306	5.003942759599555	P2RY6;ADORA2B
97	WikiPathways_2019_Mouse	Folic Acid Network WP1273	3/23	0.1821549106997614	0.2918196018353321	2.180132192846034	3.71254230671732	GPX4;TXNRD1;CAT
98	WikiPathways_2019_Mouse	Selenium Micronutrient Network WP1272	3/23	0.1821549106997614	0.2918196018353321	2.180132192846034	3.71254230671732	GPX4;CAT;FADS1
99	WikiPathways_2019_Mouse	Myometrial Relaxation and Contraction Pathways WP385	13/153	0.1879851138401265	0.2981178067969683	1.351449843260188	2.258803133487404	JUN;LPAR1;ATP2A3;GNG11;ACTB;IL6;ADCY9;PRKAR2B;IL1B;MAFF;PDE4B;SFN;ATF5
100	WikiPathways_2019_Mouse	p38 MAPK Signaling Pathway WP350	4/36	0.1998323045444585	0.3137367181347999	1.817023346303502	2.925910433188745	MYC;RASGRF1;MAP3K9;MAPK14
101	WikiPathways_2019_Mouse	Serotonin and anxiety-related events WP2140	2/13	0.2026922814131005	0.3150761206124434	2.641802641802642	4.216492181355442	HTR2A;GRIN2D
102	WikiPathways_2019_Mouse	Exercise-induced Circadian Regulation WP544	5/49	0.2066610822125031	0.3180959794839508	1.6520638629283488	2.6047679753349287	NCKAP1;VAPA;KLF9;TUBB4A;ETV6
103	WikiPathways_2019_Mouse	Nuclear Receptors WP509	4/38	0.2274346891829676	0.34667229322064	1.7099565117875943	2.5322611962161057	NR4A2;VDR;NR1H3;PPARD
104	WikiPathways_2019_Mouse	Parkinsons Disease Pathway WP3638	4/39	0.2415806128560939	0.3646938097923726	1.661011673151751	2.35955355554477	UCHL1;LRRK2;MAPK14;SNCA
105	WikiPathways_2019_Mouse	Alanine and aspartate metabolism WP240	2/15	0.2514419374591244	0.3724187186894579	2.235132388978543	3.085696778391738	PCX;ASS1
106	WikiPathways_2019_Mouse	Biogenic Amine Synthesis WP522	2/15	0.2514419374591244	0.3724187186894579	2.235132388978543	3.085696778391738	MAOA;HDC
107	WikiPathways_2019_Mouse	Apoptosis Modulation by HSP70 WP166	2/17	0.3004447103663781	0.4408394348366483	1.9369075369075368	2.329114915389676	FAS;BID
108	WikiPathways_2019_Mouse	Dopaminergic Neurogenesis WP1498	3/30	0.304589796636857	0.4427664788750117	1.614307931570762	1.919072055141882	CDKN1C;NR4A2;STAT3
109	WikiPathways_2019_Mouse	Peptide GPCRs WP234	6/71	0.3073983834227788	0.4427664788750117	1.3415192757359553	1.58247050098757	CCR1;EDNRB;C5AR1;CCR5;CCR4;SSTR5
110	WikiPathways_2019_Mouse	Tryptophan metabolism WP79	4/44	0.3146502006433585	0.4490916500091572	1.4529961089494163	1.6800902924364702	CYP2J6;ALDH1A2;CAT;AOX1
111	WikiPathways_2019_Mouse	Primary Focal Segmental Glomerulosclerosis FSGS WP2573	6/72	0.318907177333025	0.4510669084800443	1.3211223694466094	1.5098515680243882	CDKN1C;MYO1E;INF2;ITGB3;MKI67;TLR4
112	WikiPathways_2019_Mouse	Striated Muscle Contraction WP216	4/45	0.3295472738133185	0.4619546606133125	1.4174812565246275	1.5734544642550994	JSRP1;MYH3;TPM1;NEB
113	WikiPathways_2019_Mouse	PluriNetWork WP1763	21/292	0.3330009911618333	0.4626650939151135	1.1269163164817768	1.2391682395194832	FZD1;KDM6B;SMAD1;GSK3B;GADD45A;UHRF1;STAT3;GAB1;JADE1;NEDD4L;EPOP;KLF4;HIF1A;DNMT3L;ZFP281;CCND1;MYC;SPP1;IL6ST;RAF1;MAPK3
114	WikiPathways_2019_Mouse	Monoamine GPCRs WP570	3/33	0.3586913695123905	0.4934530214821025	1.4526438569206843	1.4893855129081457	CHRM3;HTR7;HTR2A
115	WikiPathways_2019_Mouse	Endochondral Ossification WP1270	5/62	0.370239823541443	0.4934530214821025	1.2743892441383833	1.2662386476106533	CDKN1C;HMGCS1;PLAU;SPP1;RUNX2
116	WikiPathways_2019_Mouse	Acetylcholine Synthesis WP175	1/7	0.3727539001556593	0.4934530214821025	2.420419254658385	2.3885589424701483	PCYT1A
117	WikiPathways_2019_Mouse	Fatty Acid Omega Oxidation WP33	1/7	0.3727539001556593	0.4934530214821025	2.420419254658385	2.3885589424701483	ADH7
118	WikiPathways_2019_Mouse	Fatty Acid Beta Oxidation WP1269	3/34	0.3766286948388894	0.4934530214821025	1.4057091255706615	1.3726685949270951	LIPE;ACSS2;GK
