rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	WikiPathways_2019_Mouse	Oxidative Damage WP1496	10/42	0.0002596304326672294	0.0037056343571595	4.571505481597495	37.74349830823509	C1QB;CDKN1C;C4B;C1QA;GADD45A;C5AR1;BCL2;MAP3K9;TRAF1;C1QC
12	WikiPathways_2019_Mouse	IL-6 signaling Pathway WP387	16/99	0.0005594037230400271	0.0073188653764403	2.8255903235285755	21.15982623896125	GSK3B;JUN;CD40;STAT3;GAB1;IL6RA;PIK3R1;MAPK14;SOCS3;IL6;TEC;RPS6KA2;EIF4EBP1;IL6ST;RAF1;MAPK3
13	WikiPathways_2019_Mouse	Metapathway biotransformation WP1251	20/141	0.0007068509594013186	0.008536584663539	2.425460024656408	17.595962335906638	GSTM1;CHST7;GPX4;MGST3;EPHX2;GSS;EPHX1;MGST1;AKR1A1;MGST2;GSTT1;HNMT;CYP51;CYP26B1;GSTA4;CHST12;GSTA3;GSTA2;GSTA1;CHST3
14	WikiPathways_2019_Mouse	TYROBP Causal Network WP3625	11/58	0.001038176951057	0.0116424129511392	3.4236977256052823	23.521792945733733	C3;ABCC4;ITGAM;SLC7A7;MAF;ADAP2;NCF2;SPP1;SLC1A5;SAMSN1;C1QC
15	WikiPathways_2019_Mouse	Keap1-Nrf2 WP1245	5/14	0.001342250488637	0.0131708329197513	8.10539088230196	53.604253699420376	NQO1;GCLC;MAF;GSTA2;GCLM
16	WikiPathways_2019_Mouse	Osteoclast WP454	5/14	0.001342250488637	0.0131708329197513	8.10539088230196	53.604253699420376	GPR68;IFNB1;ITGB3;PDGFB;SPP1
17	WikiPathways_2019_Mouse	Lung fibrosis WP3632	11/61	0.0015978353895747	0.0147564797743083	3.217758620689655	20.719487062330188	IL6;PLAU;IL1B;FAM13A;CCL4;PDGFB;SPP1;CCL3;PDGFA;CCL2;CXCL2
18	WikiPathways_2019_Mouse	Iron Homeostasis WP1596	5/15	0.0019073976650371	0.0166367463006015	7.294461778471139	45.67803231960446	IL1A;IL6;FTL1;SLC40A1;IL6RA
19	WikiPathways_2019_Mouse	Non-odorant GPCRs WP1396	30/267	0.0021152326889418	0.0167550963421223	1.860568160075728	11.45847730988802	PTGER4;CHRM3;VIPR2;CALCRL;GPR68;PTGER2;GPR65;C5AR1;LPAR1;HTR2A;CELSR1;HCAR2;P2RY6;HTR7;EDNRB;CCRL2;ADGRE4;CCR4;FZD1;CCR1;P2RY12;P2RY13;PTGIR;OPN3;GLP2R;SSTR5;ADORA2B;GPR18;F2RL2;ADGRL3
20	WikiPathways_2019_Mouse	MicroRNAs in Cardiomyocyte Hypertrophy WP1560	13/82	0.0021344071773404	0.0167550963421223	2.757172434191068	16.95541479364106	FZD1;GSK3B;STAT3;NRG1;PIK3R1;MAPK14;HDAC9;PIK3CG;CDK7;IL6ST;RAF1;IKBKE;MAPK3
21	WikiPathways_2019_Mouse	Adipogenesis genes WP447	18/134	0.0023747981772656	0.0171937444593386	2.274027879677183	13.741593052236055	FZD1;TLE3;CEBPA;EGR2;GADD45A;STAT3;NR1H3;AHR;HIF1A;LIPE;SOCS3;KLF7;IL6;CYP26B1;NAMPT;FAS;IL6ST;PPARD
22	WikiPathways_2019_Mouse	Aflatoxin B1 metabolism WP1262	3/5	0.0024093145102257	0.0171937444593386	21.858644859813083	131.77293899987603	GSTM1;EPHX1;GSTT1
23	WikiPathways_2019_Mouse	Macrophage markers WP2271	4/10	0.0026181327698034	0.0178716019503971	9.720446869316705	57.79091346351982	CD86;CD74;CD83;CD14
24	WikiPathways_2019_Mouse	Insulin Signaling WP65	20/159	0.0030887574326972	0.0202056215388947	2.109327534026449	12.19188444776834	EGR1;SNAP25;GSK3B;PTPN1;SHC2;JUN;PRKAA2;GAB1;CBLB;PIK3R1;MAPK14;PIK3CG;LIPE;SOCS3;PFKL;RPS6KA2;EIF4EBP1;MAP3K9;RAF1;MAPK3
25	WikiPathways_2019_Mouse	Complement Activation, Classical Pathway WP200	5/17	0.003528556729381	0.0221593362605128	6.078068122724909	34.32203835628455	C1QB;C3;C4B;C1QA;C1QC
26	WikiPathways_2019_Mouse	IL-5 Signaling Pathway WP151	11/69	0.0043604991255337	0.0259605175422186	2.772740784780024	15.070314064842956	GSK3B;SHC2;JUN;ITGAM;STAT3;ALOX5AP;PIK3R1;RAF1;MAPK14;PIK3CG;MAPK3
27	WikiPathways_2019_Mouse	mir-193a and MVP in colon cancer metastasis WP3979	3/6	0.0045881480166593	0.0259605175422186	14.571651090342678	78.45783231688488	CCND2;CCND1;MYC
28	WikiPathways_2019_Mouse	Eicosanoid Synthesis WP318	5/18	0.0046299012177205	0.0259605175422186	5.610224408976359	30.156189024736754	ALOX5AP;ALOX12;PTGS2;LTC4S;PTGS1
29	WikiPathways_2019_Mouse	Type II interferon signaling (IFNG) WP1253	7/34	0.005210018095413	0.0282059600337877	3.7847800925925927	19.89723973975302	SOCS3;CXCL10;CXCL9;NOS2;IFNB1;IL1B;IRF8
30	WikiPathways_2019_Mouse	TGF Beta Signaling Pathway WP113	9/52	0.005500532735958	0.0287861213181805	3.057648214870619	15.908669483730124	SMAD1;JUN;FST;STAT3;SPP1;INHBA;SMAD6;RUNX2;MAPK3
31	WikiPathways_2019_Mouse	IL-7 Signaling Pathway WP297	8/44	0.0063955646768744	0.0323904404602996	3.2450699331074624	16.394581841183754	GSK3B;CCND2;STAT3;CBLB;PIK3R1;RAF1;JAK3;MAPK3
32	WikiPathways_2019_Mouse	Pentose Phosphate Pathway WP63	3/7	0.0076465203700253	0.0375157405654369	10.928154205607475	53.25840966172092	G6PDX;TALDO1;PGD
33	WikiPathways_2019_Mouse	ErbB signaling pathway WP1261	8/46	0.0084070944390966	0.0399973886950962	3.073947574173902	14.689409806457384	GSK3B;SHC2;JUN;MYC;EIF4EBP1;GAB1;NRG1;PIK3R5
34	WikiPathways_2019_Mouse	IL-2 Signaling Pathway WP450	11/76	0.0091031133511885	0.0420349645922531	2.473209549071618	11.621954946308357	CD53;SOCS3;IL2RA;STAT3;BCL2;PIK3R1;RAF1;MAPK14;JAK3;PIK3CG;MAPK3
35	WikiPathways_2019_Mouse	EGFR1 Signaling Pathway WP572	20/178	0.010741713895309	0.0478496133555711	1.853775988330852	8.404317049384245	CEBPA;JUN;PITPNA;SH2D3C;STAT3;GAB1;CBLB;PIK3R1;MAPK14;PIK3CG;SOCS3;DOK2;MYC;RPS6KA2;NCK2;REPS2;CSK;RAF1;SNCA;MAPK3
36	WikiPathways_2019_Mouse	Nuclear receptors in lipid metabolism and toxicity WP431	6/30	0.0109718858649717	0.0478496133555711	3.647345823575332	16.45835298906685	ABCA1;ABCC3;VDR;ABCB4;NR1H3;PPARD
37	WikiPathways_2019_Mouse	ApoE and miR-146 in inflammation and atherosclerosis WP3592	3/8	0.0116532652457892	0.0494476390159167	8.742056074766355	38.9211098252369	TLR4;TLR2;NFKB2
38	WikiPathways_2019_Mouse	Glutathione and one carbon metabolism WP730	6/31	0.0128818462077333	0.0518576885798497	3.501264637002342	15.237280422726542	GGT5;GCLC;GPX4;GSS;G6PDX;GCLM
39	WikiPathways_2019_Mouse	Prostaglandin Synthesis and Regulation WP374	6/31	0.0128818462077333	0.0518576885798497	3.501264637002342	15.237280422726542	PTGER4;PTGIR;EDNRB;PTGER2;PTGS2;PTGS1
40	WikiPathways_2019_Mouse	Triacylglyceride Synthesis WP386	5/23	0.0139175263523573	0.0546262909330027	4.050745363147859	17.315341829019584	LIPE;DGAT2;GK;PLPP2;AGPAT4
41	WikiPathways_2019_Mouse	Apoptosis WP1254	11/81	0.0144152687890435	0.0551999317043863	2.295935960591133	9.733545431455193	JUN;MYC;TNFSF10;BCL2;BIRC5;FAS;TRAF1;PIK3R1;BID;TNFRSF21;BOK
42	WikiPathways_2019_Mouse	G1 to S cell cycle control WP413	9/61	0.0154979013750547	0.056585360834502	2.5272210184182016	10.531058011202225	CDKN1C;CDKN2B;CDK7;CCND2;CCND1;ORC1;GADD45A;MYC;MCM5
43	WikiPathways_2019_Mouse	SIDS Susceptibility Pathways WP1266	9/61	0.0154979013750547	0.056585360834502	2.5272210184182016	10.531058011202225	C4B;IL10;IL6;VIPR2;MAOA;ECE1;IL6RA;HTR2A;SLC6A4
44	WikiPathways_2019_Mouse	IL-9 Signaling Pathway WP10	5/24	0.0166700460675328	0.0594817552864239	3.8373429674029063	15.710626315630623	SOCS3;STAT3;PIK3R1;JAK3;MAPK3
45	WikiPathways_2019_Mouse	Delta-Notch Signaling Pathway WP265	11/83	0.0170934649974027	0.0596372001020496	2.2319204980842917	9.08181630699229	GSK3B;SMAD1;NUMBL;JUN;STAT3;FURIN;MAML3;PIK3R1;ZFPM1;DLL1;MAPK3
46	WikiPathways_2019_Mouse	Signaling of Hepatocyte Growth Factor Receptor WP193	6/34	0.0199840003654012	0.0682062621166955	3.125627300100368	12.230027349810356	JUN;STAT3;GAB1;RAF1;MET;MAPK3
47	WikiPathways_2019_Mouse	Alzheimers Disease WP2075	10/75	0.0215307529327793	0.0719218768180076	2.246611649900609	8.623108830301398	GSK3B;PPP3CC;IL1B;ATP2A3;FAS;CACNA1D;BID;SNCA;MAPK3;GRIN2D
48	WikiPathways_2019_Mouse	Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling WP3855	5/26	0.0232047412047631	0.0728628873829563	3.471510288982988	13.06467716596724	CCND2;BCL2;PIK3R1;RAF1;MAPK3
49	WikiPathways_2019_Mouse	EPO Receptor Signaling WP1249	5/26	0.0232047412047631	0.0728628873829563	3.471510288982988	13.06467716596724	STAT3;RAF1;PIK3CG;MAPK3;PDK1
50	WikiPathways_2019_Mouse	Novel Jun-Dmp1 Pathway WP3654	5/26	0.0232047412047631	0.0728628873829563	3.471510288982988	13.06467716596724	JUN;CCND1;MYC;RAF1;MAPK3
51	WikiPathways_2019_Mouse	Small Ligand GPCRs WP353	4/18	0.0252687167733062	0.0777880104590015	4.164124262331589	15.316432473146746	PTGER4;PTGIR;PTGER2;LPAR1
52	WikiPathways_2019_Mouse	Integrin-mediated Cell Adhesion WP6	12/100	0.0268203110777565	0.0809767084463034	1.9919786096256684	7.208165435406762	ITGAM;ITGA4;ITGAD;ITGB3;CAPN5;ZYX;ITGB8;CSK;ITGA5;RAF1;ITGAL;TNS1
53	WikiPathways_2019_Mouse	Statin Pathway WP1	4/19	0.030419031402791	0.0901092062309092	3.886308131982333	13.573657243344458	ABCA1;SCARB1;HMGCR;PLTP
54	WikiPathways_2019_Mouse	Matrix Metalloproteinases WP441	5/29	0.0357651788578515	0.1020697373661014	3.0370839833593344	10.115860158795332	MMP12;MMP25;MMP14;MMP19;MMP8
55	WikiPathways_2019_Mouse	Hypertrophy Model WP202	4/20	0.0361423180829478	0.1020697373661014	3.643219017926734	12.096546784786216	IL1A;ZEB1;IFRD1;EIF4EBP1
56	WikiPathways_2019_Mouse	Retinol metabolism WP1259	6/39	0.036992582261868	0.1020697373661014	2.6513377333049464	8.741560901851562	SCARB1;CYP26B1;RDH10;ALDH1A2;RDH5;CD36
57	WikiPathways_2019_Mouse	Wnt Signaling Pathway WP403	8/60	0.0375628640881861	0.1020697373661014	2.244662296265111	7.366396638695025	FZD1;FOSL1;GSK3B;JUN;CCND2;CCND1;PLAU;MYC
58	WikiPathways_2019_Mouse	GPCRs, Class A Rhodopsin-like WP189	22/228	0.0377072915110438	0.1020697373661014	1.562431405656395	5.121496708303376	CCR1;PTGER4;P2RY12;P2RY13;CHRM3;PTGIR;OPN3;PTGER2;GPR65;GPR33;C5AR1;HTR2A;SSTR5;HCAR2;P2RY6;HTR7;EDNRB;ADORA2B;CCRL2;CCR5;CCR4;F2RL2
59	WikiPathways_2019_Mouse	Inflammatory Response Pathway WP458	5/30	0.040723843430659	0.1083668376036182	2.9154446177847118	9.33216773912647	CD86;CD40;IL2RA;LAMC2;LAMC1
60	WikiPathways_2019_Mouse	Amino Acid metabolism WP662	11/95	0.0414412928598172	0.1084380496498552	1.911843185550082	6.086309732537124	PCX;GSTA4;MAOA;GPT2;HDC;GSS;HNMT;ADH7;GCLM;GLUL;ASS1
61	WikiPathways_2019_Mouse	Complement and Coagulation Cascades WP449	8/62	0.0444143962513599	0.1143124624830082	2.161294993194915	6.730686760916592	C4B;C1QB;C3;C1QA;F10;PLAU;C5AR1;C1QC
62	WikiPathways_2019_Mouse	Eicosanoid metabolism via Cyclo Oxygenases (COX) WP4347	5/31	0.0460780796029304	0.1148294999628585	2.8031621264850592	8.626501413260094	PTGIR;PTGS2;PTGR1;PTGS1;PPARD
63	WikiPathways_2019_Mouse	Ovarian Infertility Genes WP273	5/31	0.0460780796029304	0.1148294999628585	2.8031621264850592	8.626501413260094	EGR1;CCND2;VDR;PTGER2;MSH5
64	WikiPathways_2019_Mouse	Wnt Signaling Pathway and Pluripotency WP723	11/97	0.0470832237634959	0.115501033294826	1.8671812349639132	5.705804350536686	FZD1;FOSL1;GSK3B;JUN;CCND2;CCND1;PLAU;MYC;TCF4;PPM1J;PPARD
65	WikiPathways_2019_Mouse	GPCRs, Class B Secretin-like WP456	4/22	0.0493222228879018	0.119132138360009	3.238070494500736	9.744586304097195	CALCRL;VIPR2;GLP2R;ADGRL3
66	WikiPathways_2019_Mouse	MAPK signaling pathway WP493	16/159	0.0504882452080652	0.1196683408996785	1.6347460564612413	4.881375817403255	DUSP4;JUN;GADD45A;PDGFB;MAPK14;RASGRP1;TMEM37;IL1A;PPP3CC;MYC;IL1B;STMN1;FAS;CD14;RAF1;MAPK3
67	WikiPathways_2019_Mouse	Eicosanoid metabolism via Lipo Oxygenases (LOX) WP4348	5/32	0.0518308737654658	0.1196683408996785	2.6991968567631592	7.988999960605931	GGT5;ALOX12;LTC4S;PTGR1;PPARD
68	WikiPathways_2019_Mouse	White fat cell differentiation WP2872	5/32	0.0518308737654658	0.1196683408996785	2.6991968567631592	7.988999960605931	CEBPA;TLE3;EGR2;NR1H3;KLF4
69	WikiPathways_2019_Mouse	IL-3 Signaling Pathway WP373	11/100	0.0564898099447246	0.1273436567533304	1.8039519566059667	5.184007739687731	SOCS3;GSK3B;TEC;STAT3;BCL2;GAB1;BIRC5;PIK3R1;RAF1;MAPK14;MAPK3
70	WikiPathways_2019_Mouse	Estrogen metabolism WP1264	3/14	0.056777426577918	0.1273436567533304	3.9723874256584537	11.395255921571048	NQO1;GSTM1;GSTA1
71	WikiPathways_2019_Mouse	Toll Like Receptor signaling WP88	5/33	0.0579833885004008	0.128216788655816	2.6026576777356807	7.411324657723838	MAPK14;IKBKE;TLR4;NFKB2;TLR2
72	WikiPathways_2019_Mouse	Alpha6-Beta4 Integrin Signaling Pathway WP488	8/67	0.0649703696811738	0.1378425410803282	1.9776043254131277	5.406422096276824	RTKN;EIF4EBP1;LAMC2;SFN;LAMC1;PIK3R1;MET;PIK3CG
73	WikiPathways_2019_Mouse	Kit Receptor Signaling Pathway WP407	8/67	0.0649703696811738	0.1378425410803282	1.9776043254131277	5.406422096276824	TEC;KITL;STAT3;CBLB;PIK3R1;RAF1;PIK3CG;SOCS5
74	WikiPathways_2019_Mouse	p53 signaling WP2902	8/67	0.0649703696811738	0.1378425410803282	1.9776043254131277	5.406422096276824	CCNB1;CCND2;CCND1;GADD45A;CHEK2;FAS;SFN;BID
75	WikiPathways_2019_Mouse	ESC Pluripotency Pathways WP339	12/118	0.0773114615835751	0.1618386595816173	1.6521198668146504	4.229283224300399	FZD1;SMAD1;GSK3B;JUN;MYC;STAT3;PDGFB;GAB1;PDGFA;IL6ST;RAF1;SMAD6
76	WikiPathways_2019_Mouse	IL-1 Signaling Pathway WP37	5/37	0.0865532046890815	0.1788006991603395	2.2768379485179406	5.571413286687974	IL1A;IL1RN;IL1B;SQSTM1;MAPK3
77	WikiPathways_2019_Mouse	Selenium metabolism/Selenoproteins WP108	6/50	0.1002430524187805	0.2043916783084225	1.9873323397913565	4.571177421644344	SEPSECS;JUN;GPX4;TXNRD3;TXNRD1;DIO2
78	WikiPathways_2019_Mouse	MAPK Cascade WP251	4/28	0.1023048466846922	0.2059212939679062	2.42777344764874	5.53483360872954	JUN;MAPK14;RAF1;MAPK3
79	WikiPathways_2019_Mouse	Leptin Insulin Overlap WP578	3/18	0.1054196640427183	0.2095049019583136	2.912461059190031	6.552472640685681	SOCS3;STAT3;PIK3CG
80	WikiPathways_2019_Mouse	Heme Biosynthesis WP18	2/9	0.1102251977076277	0.2163169505012194	4.159199555308505	9.171990612466685	ALAS1;FECH
81	WikiPathways_2019_Mouse	Regulation of Actin Cytoskeleton WP523	14/152	0.1119492526661517	0.216988057636862	1.480298735157166	3.241424368358909	CHRM3;NCKAP1;PDGFB;PDGFA;PIK3R1;ACTB;PIK3CG;PIK3R5;ARHGEF4;CSK;CD14;RAF1;EZR;MAPK3
82	WikiPathways_2019_Mouse	One carbon metabolism and related pathways WP1770	6/52	0.1155970024495395	0.2213259681046062	1.900722940637409	4.10108583098482	GCLC;PCYT1A;GPX4;GSS;GCLM;SOD1
83	WikiPathways_2019_Mouse	Orphan GPCRs WP1398	3/19	0.1194822911683268	0.2260086712461123	2.730286214953271	5.800730897950209	GPR155;GPR137B;GPR31B
84	WikiPathways_2019_Mouse	DNA Replication WP150	5/41	0.1211805887462103	0.226492290870893	2.0234226035708094	4.270379535323747	ORC1;MCM10;CDC7;MCM5;CDC6
85	WikiPathways_2019_Mouse	Ethanol metabolism resulting in production of ROS by CYP2E1 WP4265	2/10	0.1321147076442125	0.2421577974577437	3.639105058365759	7.365857002978603	MAFG;MAFF
86	WikiPathways_2019_Mouse	BMP Signaling Pathway in Eyelid Development WP3663	3/20	0.1341893527313611	0.2421577974577437	2.5695437053326	5.160937259370474	SMAD1;JUN;MAPK3
87	WikiPathways_2019_Mouse	Blood Clotting Cascade WP460	3/20	0.1341893527313611	0.2421577974577437	2.5695437053326	5.160937259370474	SERPINB2;F10;PLAU
88	WikiPathways_2019_Mouse	G Protein Signaling Pathways WP232	9/92	0.1370951875845891	0.2433679409285238	1.580688952995079	3.14095507993045	AKAP13;PPP3CC;ADCY9;PDE1C;PRKAR2B;PDE4B;PDE8B;PDE7A;GNG11
89	WikiPathways_2019_Mouse	Purine metabolism WP2185	15/171	0.1379601703352778	0.2433679409285238	1.4027727382680213	2.7785985716842942	PDE1C;ENTPD5;AK1;PRUNE1;AMPD3;DCK;PDE11A;ADCY9;ATIC;NT5C1A;PDE4B;PDE5A;POLR3H;PDE8B;PDE7A
90	WikiPathways_2019_Mouse	PPAR signaling pathway WP2316	8/81	0.1492162513584067	0.2602994607029984	1.5971381751582463	3.0383296608180617	GK;ME1;SCD2;SLC27A6;NR1H3;CD36;PLTP;PPARD
91	WikiPathways_2019_Mouse	Gene regulatory network modelling somitogenesis  WP2852	2/11	0.1548729394046533	0.2642940378970715	3.2345871162991786	6.032990949251961	EPHA4;DLL1
92	WikiPathways_2019_Mouse	SREBF and miR33 in cholesterol and lipid homeostasis WP2084	2/11	0.1548729394046533	0.2642940378970715	3.2345871162991786	6.032990949251961	NR1H3;HMGCR
93	WikiPathways_2019_Mouse	Wnt Signaling Pathway NetPath WP539	10/108	0.1569593453611419	0.2649743787279493	1.4874626436322376	2.7544363998487094	FZD1;GSK3B;JUN;DAB2;CCND1;TCF4;TAX1BP3;RAF1;RUNX2;MAPK3
94	WikiPathways_2019_Mouse	EBV LMP1 signaling WP1243	3/22	0.1652948316692069	0.2760775380006967	2.2988194786030496	4.137931476844073	IFNB1;TRAF1;NFKB2
95	WikiPathways_2019_Mouse	Notch Signaling Pathway WP29	5/46	0.1719773323344028	0.2842151702789604	1.7761881206955594	3.126788423182429	NUMBL;DTX2;DTX3;MAML3;DLL1
96	WikiPathways_2019_Mouse	Nucleotide GPCRs WP207	2/12	0.1782976740154673	0.2908868497177947	2.9109727626459145	5.019392662070785	P2RY6;ADORA2B
97	WikiPathways_2019_Mouse	Folic Acid Network WP1273	3/23	0.1815726832633368	0.2908868497177947	2.1837616822429906	3.725714161021475	GPX4;TXNRD1;CAT
98	WikiPathways_2019_Mouse	Selenium Micronutrient Network WP1272	3/23	0.1815726832633368	0.2908868497177947	2.1837616822429906	3.725714161021475	GPX4;CAT;FADS1
99	WikiPathways_2019_Mouse	Myometrial Relaxation and Contraction Pathways WP385	13/153	0.1865628324524385	0.2958622696467964	1.3537172011661809	2.2728738442530334	JUN;LPAR1;ATP2A3;GNG11;ACTB;IL6;ADCY9;PRKAR2B;IL1B;MAFF;PDE4B;SFN;ATF5
100	WikiPathways_2019_Mouse	p38 MAPK Signaling Pathway WP350	4/36	0.1990840737806257	0.3125619958355825	1.8200506625097428	2.937612843858308	MYC;RASGRF1;MAP3K9;MAPK14
101	WikiPathways_2019_Mouse	Serotonin and anxiety-related events WP2140	2/13	0.2022090855097179	0.3143250141091654	2.6461973823841527	4.229822250636821	HTR2A;GRIN2D
102	WikiPathways_2019_Mouse	Exercise-induced Circadian Regulation WP544	5/49	0.2057837204046608	0.3167455304267819	1.6548184654658913	2.6161514329119893	NCKAP1;VAPA;KLF9;TUBB4A;ETV6
103	WikiPathways_2019_Mouse	Nuclear Receptors WP509	4/38	0.2266138427065957	0.3454211000479178	1.7128054651322726	2.5426731474168998	NR4A2;VDR;NR1H3;PPARD
104	WikiPathways_2019_Mouse	Parkinsons Disease Pathway WP3638	4/39	0.2407248110239407	0.363401878180372	1.6637790891882864	2.3693892332353395	UCHL1;LRRK2;MAPK14;SNCA
105	WikiPathways_2019_Mouse	Alanine and aspartate metabolism WP240	2/15	0.2508725240227515	0.3715753421846414	2.2388506435199043	3.095905822441936	PCX;ASS1
106	WikiPathways_2019_Mouse	Biogenic Amine Synthesis WP522	2/15	0.2508725240227515	0.3715753421846414	2.2388506435199043	3.095905822441936	MAOA;HDC
107	WikiPathways_2019_Mouse	Apoptosis Modulation by HSP70 WP166	2/17	0.2997990842526847	0.4398921142773037	1.9401297016861216	2.3371631750162423	FAS;BID
108	WikiPathways_2019_Mouse	Dopaminergic Neurogenesis WP1498	3/30	0.3037519470487506	0.4409524890613949	1.6169955001730705	1.9267210830194856	CDKN1C;NR4A2;STAT3
109	WikiPathways_2019_Mouse	Peptide GPCRs WP234	6/71	0.3061389892209684	0.4409524890613949	1.3437578814627995	1.590627794462731	CCR1;EDNRB;C5AR1;CCR5;CCR4;SSTR5
110	WikiPathways_2019_Mouse	Tryptophan metabolism WP79	4/44	0.3136373949312402	0.4476461000382247	1.4554169914263444	1.6875818404120246	CYP2J6;ALDH1A2;CAT;AOX1
111	WikiPathways_2019_Mouse	Primary Focal Segmental Glomerulosclerosis FSGS WP2573	6/72	0.3176217069429205	0.4492487206309776	1.323326946277766	1.5177160062009558	CDKN1C;MYO1E;INF2;ITGB3;MKI67;TLR4
112	WikiPathways_2019_Mouse	Striated Muscle Contraction WP216	4/45	0.3285072087277747	0.4590685920812707	1.4198429747352812	1.580564225653858	JSRP1;MYH3;TPM1;NEB
113	WikiPathways_2019_Mouse	PluriNetWork WP1763	21/292	0.3304124261476662	0.4590685920812707	1.1288190133086164	1.2500695596022626	FZD1;KDM6B;SMAD1;GSK3B;GADD45A;UHRF1;STAT3;GAB1;JADE1;NEDD4L;EPOP;KLF4;HIF1A;DNMT3L;ZFP281;CCND1;MYC;SPP1;IL6ST;RAF1;MAPK3
114	WikiPathways_2019_Mouse	Monoamine GPCRs WP570	3/33	0.3577691800533531	0.491623034163985	1.4550623052959502	1.4956108888323902	CHRM3;HTR7;HTR2A
115	WikiPathways_2019_Mouse	Endochondral Ossification WP1270	5/62	0.3689858490768841	0.491623034163985	1.2765142184634757	1.2726808271969934	CDKN1C;HMGCS1;PLAU;SPP1;RUNX2
116	WikiPathways_2019_Mouse	Acetylcholine Synthesis WP175	1/7	0.3722843551351683	0.491623034163985	2.424442716433385	2.395585353476276	PCYT1A
117	WikiPathways_2019_Mouse	Fatty Acid Omega Oxidation WP33	1/7	0.3722843551351683	0.491623034163985	2.424442716433385	2.395585353476276	ADH7
118	WikiPathways_2019_Mouse	Fatty Acid Beta Oxidation WP1269	3/34	0.3756823785975822	0.491623034163985	1.4080494422671088	1.3784962168769022	LIPE;ACSS2;GK
