group	file_id	file_name	metric	value	status
Fungi	1358374at2759	1358374at2759.faa.mafft.clipkit.treefile	treeness	0.0309	ok
Fungi	774318at2759	774318at2759.faa.mafft.clipkit.treefile	treeness	0.0386	ok
Fungi	1488436at2759	1488436at2759.faa.mafft.clipkit.treefile	treeness	0.0811	ok
Fungi	919955at2759	919955at2759.faa.mafft.clipkit.treefile	treeness	0.0392	ok
Fungi	604979at2759	604979at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1014314at2759	1014314at2759.faa.mafft.clipkit.treefile	treeness	0.056	ok
Fungi	779909at2759	779909at2759.faa.mafft.clipkit.treefile	treeness	0.123	ok
Fungi	1001705at2759	1001705at2759.faa.mafft.clipkit.treefile	treeness	0.0688	ok
Fungi	834694at2759	834694at2759.faa.mafft.clipkit.treefile	treeness	0.0782	ok
Fungi	1287401at2759	1287401at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1129824at2759	1129824at2759.faa.mafft.clipkit.treefile	treeness	0.0848	ok
Fungi	917326at2759	917326at2759.faa.mafft.clipkit.treefile	treeness	0.0169	ok
Fungi	1490022at2759	1490022at2759.faa.mafft.clipkit.treefile	treeness	0.0605	ok
Fungi	671846at2759	671846at2759.faa.mafft.clipkit.treefile	treeness	0.0582	ok
Fungi	1178688at2759	1178688at2759.faa.mafft.clipkit.treefile	treeness	0.0604	ok
Fungi	1032689at2759	1032689at2759.faa.mafft.clipkit.treefile	treeness	0.0459	ok
Fungi	156083at2759	156083at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	324863at2759	324863at2759.faa.mafft.clipkit.treefile	treeness	0.0387	ok
Fungi	1377237at2759	1377237at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	946128at2759	946128at2759.faa.mafft.clipkit.treefile	treeness	0.0377	ok
Fungi	736068at2759	736068at2759.faa.mafft.clipkit.treefile	treeness	0.0296	ok
Fungi	719531at2759	719531at2759.faa.mafft.clipkit.treefile	treeness	0.0456	ok
Fungi	1087488at2759	1087488at2759.faa.mafft.clipkit.treefile	treeness	0.0724	ok
Fungi	1041560at2759	1041560at2759.faa.mafft.clipkit.treefile	treeness	0.0437	ok
Fungi	1247641at2759	1247641at2759.faa.mafft.clipkit.treefile	treeness	0.0463	ok
Fungi	1450538at2759	1450538at2759.faa.mafft.clipkit.treefile	treeness	0.0679	ok
Fungi	271586at2759	271586at2759.faa.mafft.clipkit.treefile	treeness	0.0474	ok
Fungi	1405146at2759	1405146at2759.faa.mafft.clipkit.treefile	treeness	0.085	ok
Fungi	383503at2759	383503at2759.faa.mafft.clipkit.treefile	treeness	0.0604	ok
Fungi	1626636at2759	1626636at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	801857at2759	801857at2759.faa.mafft.clipkit.treefile	treeness	0.0691	ok
Fungi	708105at2759	708105at2759.faa.mafft.clipkit.treefile	treeness	0.0685	ok
Fungi	1030907at2759	1030907at2759.faa.mafft.clipkit.treefile	treeness	0.0403	ok
Fungi	655400at2759	655400at2759.faa.mafft.clipkit.treefile	treeness	0.0729	ok
Fungi	1049599at2759	1049599at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	944899at2759	944899at2759.faa.mafft.clipkit.treefile	treeness	0.0382	ok
Fungi	325552at2759	325552at2759.faa.mafft.clipkit.treefile	treeness	0.0501	ok
Fungi	918816at2759	918816at2759.faa.mafft.clipkit.treefile	treeness	0.0345	ok
Fungi	1157302at2759	1157302at2759.faa.mafft.clipkit.treefile	treeness	0.0759	ok
Fungi	1018517at2759	1018517at2759.faa.mafft.clipkit.treefile	treeness	0.0985	ok
Fungi	1193442at2759	1193442at2759.faa.mafft.clipkit.treefile	treeness	0.0446	ok
Fungi	931188at2759	931188at2759.faa.mafft.clipkit.treefile	treeness	0.0709	ok
Fungi	270107at2759	270107at2759.faa.mafft.clipkit.treefile	treeness	0.0396	ok
Fungi	866359at2759	866359at2759.faa.mafft.clipkit.treefile	treeness	0.0245	ok
Fungi	1057950at2759	1057950at2759.faa.mafft.clipkit.treefile	treeness	0.0935	ok
Fungi	1248958at2759	1248958at2759.faa.mafft.clipkit.treefile	treeness	0.0396	ok
Fungi	844748at2759	844748at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1019762at2759	1019762at2759.faa.mafft.clipkit.treefile	treeness	0.0296	ok
Fungi	734666at2759	734666at2759.faa.mafft.clipkit.treefile	treeness	0.0496	ok
Fungi	1236198at2759	1236198at2759.faa.mafft.clipkit.treefile	treeness	0.0175	ok
Fungi	1269244at2759	1269244at2759.faa.mafft.clipkit.treefile	treeness	0.0911	ok
Fungi	1513531at2759	1513531at2759.faa.mafft.clipkit.treefile	treeness	0.0001	ok
Fungi	722805at2759	722805at2759.faa.mafft.clipkit.treefile	treeness	0.0446	ok
Fungi	1445102at2759	1445102at2759.faa.mafft.clipkit.treefile	treeness	0.5495	ok
Fungi	679771at2759	679771at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1010730at2759	1010730at2759.faa.mafft.clipkit.treefile	treeness	0.0505	ok
Fungi	1398309at2759	1398309at2759.faa.mafft.clipkit.treefile	treeness	0.0758	ok
Fungi	1323575at2759	1323575at2759.faa.mafft.clipkit.treefile	treeness	0.0582	ok
Fungi	1266231at2759	1266231at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1173229at2759	1173229at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	937275at2759	937275at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1525971at2759	1525971at2759.faa.mafft.clipkit.treefile	treeness	0.1081	ok
Fungi	296129at2759	296129at2759.faa.mafft.clipkit.treefile	treeness	0.0508	ok
Fungi	1115196at2759	1115196at2759.faa.mafft.clipkit.treefile	treeness	0.081	ok
Fungi	1003258at2759	1003258at2759.faa.mafft.clipkit.treefile	treeness	0.0519	ok
Fungi	453044at2759	453044at2759.faa.mafft.clipkit.treefile	treeness	0.0729	ok
Fungi	331411at2759	331411at2759.faa.mafft.clipkit.treefile	treeness	0.0383	ok
Fungi	924753at2759	924753at2759.faa.mafft.clipkit.treefile	treeness	0.0465	ok
Fungi	1623701at2759	1623701at2759.faa.mafft.clipkit.treefile	treeness	0.1205	ok
Fungi	975158at2759	975158at2759.faa.mafft.clipkit.treefile	treeness	0.0612	ok
Fungi	1440961at2759	1440961at2759.faa.mafft.clipkit.treefile	treeness	0.0486	ok
Fungi	355408at2759	355408at2759.faa.mafft.clipkit.treefile	treeness	0.0499	ok
Fungi	1138059at2759	1138059at2759.faa.mafft.clipkit.treefile	treeness	0.0814	ok
Fungi	1645187at2759	1645187at2759.faa.mafft.clipkit.treefile	treeness	0.0497	ok
Fungi	905026at2759	905026at2759.faa.mafft.clipkit.treefile	treeness	0.0603	ok
Fungi	1488235at2759	1488235at2759.faa.mafft.clipkit.treefile	treeness	0.0907	ok
Fungi	1106766at2759	1106766at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	687505at2759	687505at2759.faa.mafft.clipkit.treefile	treeness	0.0805	ok
Fungi	1441854at2759	1441854at2759.faa.mafft.clipkit.treefile	treeness	0.0771	ok
Fungi	1538526at2759	1538526at2759.faa.mafft.clipkit.treefile	treeness	0.0821	ok
Fungi	582756at2759	582756at2759.faa.mafft.clipkit.treefile	treeness	0.0786	ok
Fungi	1269649at2759	1269649at2759.faa.mafft.clipkit.treefile	treeness	0.071	ok
Fungi	1264469at2759	1264469at2759.faa.mafft.clipkit.treefile	treeness	0.0557	ok
Fungi	1558822at2759	1558822at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1575179at2759	1575179at2759.faa.mafft.clipkit.treefile	treeness	0.1292	ok
Fungi	976469at2759	976469at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1220881at2759	1220881at2759.faa.mafft.clipkit.treefile	treeness	0.0421	ok
Fungi	973442at2759	973442at2759.faa.mafft.clipkit.treefile	treeness	0.0216	ok
Fungi	375960at2759	375960at2759.faa.mafft.clipkit.treefile	treeness	0.04	ok
Fungi	1593937at2759	1593937at2759.faa.mafft.clipkit.treefile	treeness	0.0221	ok
Fungi	901894at2759	901894at2759.faa.mafft.clipkit.treefile	treeness	0.0348	ok
Fungi	245208at2759	245208at2759.faa.mafft.clipkit.treefile	treeness	0.0307	ok
Fungi	1194691at2759	1194691at2759.faa.mafft.clipkit.treefile	treeness	0.0451	ok
Fungi	869548at2759	869548at2759.faa.mafft.clipkit.treefile	treeness	0.0613	ok
Fungi	1342242at2759	1342242at2759.faa.mafft.clipkit.treefile	treeness	0.0511	ok
Fungi	1291729at2759	1291729at2759.faa.mafft.clipkit.treefile	treeness	0.0531	ok
Fungi	1576404at2759	1576404at2759.faa.mafft.clipkit.treefile	treeness	0.1285	ok
Fungi	974865at2759	974865at2759.faa.mafft.clipkit.treefile	treeness	0.0542	ok
Fungi	320059at2759	320059at2759.faa.mafft.clipkit.treefile	treeness	0.0404	ok
Fungi	1474000at2759	1474000at2759.faa.mafft.clipkit.treefile	treeness	0.0442	ok
Fungi	891751at2759	891751at2759.faa.mafft.clipkit.treefile	treeness	0.0534	ok
Fungi	1090038at2759	1090038at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	176625at2759	176625at2759.faa.mafft.clipkit.treefile	treeness	0.0279	ok
Fungi	97116at2759	97116at2759.faa.mafft.clipkit.treefile	treeness	0.0288	ok
Fungi	1111142at2759	1111142at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1428265at2759	1428265at2759.faa.mafft.clipkit.treefile	treeness	0.1779	ok
Fungi	679187at2759	679187at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1421503at2759	1421503at2759.faa.mafft.clipkit.treefile	treeness	0.0428	ok
Fungi	975557at2759	975557at2759.faa.mafft.clipkit.treefile	treeness	0.047	ok
Fungi	759498at2759	759498at2759.faa.mafft.clipkit.treefile	treeness	0.0678	ok
Fungi	1051021at2759	1051021at2759.faa.mafft.clipkit.treefile	treeness	0.1048	ok
Fungi	1530008at2759	1530008at2759.faa.mafft.clipkit.treefile	treeness	0.0611	ok
Fungi	290630at2759	290630at2759.faa.mafft.clipkit.treefile	treeness	0.0378	ok
Fungi	720340at2759	720340at2759.faa.mafft.clipkit.treefile	treeness	0.0422	ok
Fungi	621827at2759	621827at2759.faa.mafft.clipkit.treefile	treeness	0.0423	ok
Fungi	1552706at2759	1552706at2759.faa.mafft.clipkit.treefile	treeness	0.1013	ok
Fungi	1217666at2759	1217666at2759.faa.mafft.clipkit.treefile	treeness	0.0822	ok
Fungi	937686at2759	937686at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	330169at2759	330169at2759.faa.mafft.clipkit.treefile	treeness	0.0613	ok
Fungi	1382842at2759	1382842at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1370304at2759	1370304at2759.faa.mafft.clipkit.treefile	treeness	0.0594	ok
Fungi	1085752at2759	1085752at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	570797at2759	570797at2759.faa.mafft.clipkit.treefile	treeness	0.0588	ok
Fungi	1314980at2759	1314980at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1312453at2759	1312453at2759.faa.mafft.clipkit.treefile	treeness	0.0547	ok
Fungi	674169at2759	674169at2759.faa.mafft.clipkit.treefile	treeness	0.0489	ok
Fungi	1249159at2759	1249159at2759.faa.mafft.clipkit.treefile	treeness	0.1054	ok
Fungi	1617752at2759	1617752at2759.faa.mafft.clipkit.treefile	treeness	0.0926	ok
Fungi	1223488at2759	1223488at2759.faa.mafft.clipkit.treefile	treeness	0.0888	ok
Fungi	898782at2759	898782at2759.faa.mafft.clipkit.treefile	treeness	0.0522	ok
Fungi	1079827at2759	1079827at2759.faa.mafft.clipkit.treefile	treeness	0.081	ok
Fungi	1588798at2759	1588798at2759.faa.mafft.clipkit.treefile	treeness	0.0689	ok
Fungi	418107at2759	418107at2759.faa.mafft.clipkit.treefile	treeness	0.0771	ok
Fungi	1284731at2759	1284731at2759.faa.mafft.clipkit.treefile	treeness	0.0614	ok
Fungi	981902at2759	981902at2759.faa.mafft.clipkit.treefile	treeness	0.117	ok
Fungi	673132at2759	673132at2759.faa.mafft.clipkit.treefile	treeness	0.0488	ok
Fungi	100698at2759	100698at2759.faa.mafft.clipkit.treefile	treeness	0.1088	ok
Fungi	166920at2759	166920at2759.faa.mafft.clipkit.treefile	treeness	0.0374	ok
Fungi	692986at2759	692986at2759.faa.mafft.clipkit.treefile	treeness	0.0891	ok
Fungi	87842at2759	87842at2759.faa.mafft.clipkit.treefile	treeness	0.0239	ok
Fungi	664730at2759	664730at2759.faa.mafft.clipkit.treefile	treeness	0.0436	ok
Fungi	426305at2759	426305at2759.faa.mafft.clipkit.treefile	treeness	0.0464	ok
Fungi	261419at2759	261419at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	671536at2759	671536at2759.faa.mafft.clipkit.treefile	treeness	0.0507	ok
Fungi	549762at2759	549762at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1259741at2759	1259741at2759.faa.mafft.clipkit.treefile	treeness	0.065	ok
Fungi	878143at2759	878143at2759.faa.mafft.clipkit.treefile	treeness	0.083	ok
Fungi	392369at2759	392369at2759.faa.mafft.clipkit.treefile	treeness	0.0489	ok
Fungi	1370285at2759	1370285at2759.faa.mafft.clipkit.treefile	treeness	0.0443	ok
Fungi	814241at2759	814241at2759.faa.mafft.clipkit.treefile	treeness	0.0495	ok
Fungi	1025450at2759	1025450at2759.faa.mafft.clipkit.treefile	treeness	0.0804	ok
Fungi	513979at2759	513979at2759.faa.mafft.clipkit.treefile	treeness	0.0492	ok
Fungi	1432328at2759	1432328at2759.faa.mafft.clipkit.treefile	treeness	0.0771	ok
Fungi	83779at2759	83779at2759.faa.mafft.clipkit.treefile	treeness	0.0534	ok
Fungi	1182451at2759	1182451at2759.faa.mafft.clipkit.treefile	treeness	0.0646	ok
Fungi	1251252at2759	1251252at2759.faa.mafft.clipkit.treefile	treeness	0.0589	ok
Fungi	768809at2759	768809at2759.faa.mafft.clipkit.treefile	treeness	0.0483	ok
Fungi	939345at2759	939345at2759.faa.mafft.clipkit.treefile	treeness	0.0926	ok
Fungi	1161199at2759	1161199at2759.faa.mafft.clipkit.treefile	treeness	0.0859	ok
Fungi	1620056at2759	1620056at2759.faa.mafft.clipkit.treefile	treeness	0.0577	ok
Fungi	1324510at2759	1324510at2759.faa.mafft.clipkit.treefile	treeness	0.0673	ok
Fungi	1197019at2759	1197019at2759.faa.mafft.clipkit.treefile	treeness	0.0653	ok
Fungi	1258856at2759	1258856at2759.faa.mafft.clipkit.treefile	treeness	0.0728	ok
Fungi	299766at2759	299766at2759.faa.mafft.clipkit.treefile	treeness	0.0324	ok
Fungi	396755at2759	396755at2759.faa.mafft.clipkit.treefile	treeness	0.0541	ok
Fungi	1304061at2759	1304061at2759.faa.mafft.clipkit.treefile	treeness	0.0269	ok
Fungi	625387at2759	625387at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1228942at2759	1228942at2759.faa.mafft.clipkit.treefile	treeness	0.076	ok
Fungi	836599at2759	836599at2759.faa.mafft.clipkit.treefile	treeness	0.0589	ok
Fungi	887370at2759	887370at2759.faa.mafft.clipkit.treefile	treeness	0.0413	ok
Fungi	388820at2759	388820at2759.faa.mafft.clipkit.treefile	treeness	0.0463	ok
Fungi	1423847at2759	1423847at2759.faa.mafft.clipkit.treefile	treeness	0.0783	ok
Fungi	1053181at2759	1053181at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1405073at2759	1405073at2759.faa.mafft.clipkit.treefile	treeness	0.1114	ok
Fungi	598949at2759	598949at2759.faa.mafft.clipkit.treefile	treeness	0.0495	ok
Fungi	1633672at2759	1633672at2759.faa.mafft.clipkit.treefile	treeness	0.0822	ok
Fungi	855834at2759	855834at2759.faa.mafft.clipkit.treefile	treeness	0.0505	ok
Fungi	369837at2759	369837at2759.faa.mafft.clipkit.treefile	treeness	0.0476	ok
Fungi	1504863at2759	1504863at2759.faa.mafft.clipkit.treefile	treeness	0.0292	ok
Fungi	1380409at2759	1380409at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1426075at2759	1426075at2759.faa.mafft.clipkit.treefile	treeness	0.054	ok
Fungi	1395649at2759	1395649at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1275837at2759	1275837at2759.faa.mafft.clipkit.treefile	treeness	0.1091	ok
Fungi	457861at2759	457861at2759.faa.mafft.clipkit.treefile	treeness	0.0634	ok
Fungi	341721at2759	341721at2759.faa.mafft.clipkit.treefile	treeness	0.0473	ok
Fungi	293315at2759	293315at2759.faa.mafft.clipkit.treefile	treeness	0.0339	ok
Fungi	1200489at2759	1200489at2759.faa.mafft.clipkit.treefile	treeness	0.0377	ok
Fungi	179362at2759	179362at2759.faa.mafft.clipkit.treefile	treeness	0.0521	ok
Fungi	865202at2759	865202at2759.faa.mafft.clipkit.treefile	treeness	0.0263	ok
Fungi	1567796at2759	1567796at2759.faa.mafft.clipkit.treefile	treeness	0.081	ok
Fungi	390348at2759	390348at2759.faa.mafft.clipkit.treefile	treeness	0.0566	ok
Fungi	551907at2759	551907at2759.faa.mafft.clipkit.treefile	treeness	0.0459	ok
Fungi	142542at2759	142542at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	734341at2759	734341at2759.faa.mafft.clipkit.treefile	treeness	0.0507	ok
Fungi	1346432at2759	1346432at2759.faa.mafft.clipkit.treefile	treeness	0.1251	ok
Fungi	1455730at2759	1455730at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	464990at2759	464990at2759.faa.mafft.clipkit.treefile	treeness	0.0378	ok
Fungi	1094121at2759	1094121at2759.faa.mafft.clipkit.treefile	treeness	0.0645	ok
Fungi	1322299at2759	1322299at2759.faa.mafft.clipkit.treefile	treeness	0.0396	ok
Fungi	1346165at2759	1346165at2759.faa.mafft.clipkit.treefile	treeness	0.0545	ok
Fungi	1338131at2759	1338131at2759.faa.mafft.clipkit.treefile	treeness	0.0406	ok
Fungi	1222562at2759	1222562at2759.faa.mafft.clipkit.treefile	treeness	0.1177	ok
Fungi	1309031at2759	1309031at2759.faa.mafft.clipkit.treefile	treeness	0.0669	ok
Fungi	1287094at2759	1287094at2759.faa.mafft.clipkit.treefile	treeness	0.0625	ok
Fungi	1430056at2759	1430056at2759.faa.mafft.clipkit.treefile	treeness	0.0818	ok
Fungi	306227at2759	306227at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
Fungi	1260807at2759	1260807at2759.faa.mafft.clipkit.treefile	treeness	0.0518	ok
Fungi	1404162at2759	1404162at2759.faa.mafft.clipkit.treefile	treeness	0.0459	ok
Fungi	923657at2759	923657at2759.faa.mafft.clipkit.treefile	treeness	0.0869	ok
Fungi	1065019at2759	1065019at2759.faa.mafft.clipkit.treefile	treeness	0.0687	ok
Fungi	1355894at2759	1355894at2759.faa.mafft.clipkit.treefile	treeness	0.0915	ok
Fungi	1194797at2759	1194797at2759.faa.mafft.clipkit.treefile	treeness	0.0431	ok
Fungi	1107630at2759	1107630at2759.faa.mafft.clipkit.treefile	treeness	0.0753	ok
Fungi	1348942at2759	1348942at2759.faa.mafft.clipkit.treefile	treeness	0.0754	ok
Fungi	1434266at2759	1434266at2759.faa.mafft.clipkit.treefile	treeness	0.055	ok
Fungi	257318at2759	257318at2759.faa.mafft.clipkit.treefile	treeness	0.0316	ok
Fungi	1339553at2759	1339553at2759.faa.mafft.clipkit.treefile	treeness	0.0306	ok
