pathway_id	pathway_name	foreground_hits	pathway_genes_in_universe	foreground_genes_in_universe	universe_genes	p_value	adjusted_p_value	foreground_hit_genes
pau00332	Carbapenem biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau00340	Histidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	25	13	2041	1	1	
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	27	13	2041	1	1	
pau00360	Phenylalanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	21	13	2041	1	1	
pau00361	Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	5	13	2041	1	1	
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	34	13	2041	1	1	
pau00364	Fluorobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	13	2041	1	1	
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	26	13	2041	1	1	
pau00401	Novobiocin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	6	13	2041	1	1	
pau00410	beta-Alanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	19	13	2041	1	1	
pau00430	Taurine and hypotaurine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	13	2041	1	1	
pau00440	Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	13	2041	1	1	
pau00450	Selenocompound metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	13	2041	1	1	
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	11	13	2041	1	1	
pau00470	D-Amino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	23	13	2041	1	1	
pau00480	Glutathione metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	13	2041	1	1	
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	16	13	2041	1	1	
pau00520	Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	27	13	2041	1	1	
pau00521	Streptomycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	8	13	2041	1	1	
pau00523	Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	5	13	2041	1	1	
pau00525	Acarbose and validamycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau00540	Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	21	13	2041	1	1	
pau00541	Biosynthesis of various nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	0	30	13	2041	1	1	
pau00543	Exopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	11	13	2041	1	1	
pau00550	Peptidoglycan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	22	13	2041	1	1	
pau00552	Teichoic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau00561	Glycerolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	15	13	2041	1	1	
pau00562	Inositol phosphate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	13	2041	1	1	
pau00564	Glycerophospholipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	27	13	2041	1	1	
pau00565	Ether lipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	13	2041	1	1	
pau00592	alpha-Linolenic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	13	2041	1	1	
pau00600	Sphingolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	62	13	2041	1	1	
pau00622	Xylene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	6	13	2041	1	1	
pau00623	Toluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau00625	Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	13	2041	1	1	
pau00626	Naphthalene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau00627	Aminobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	13	2041	1	1	
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	63	13	2041	1	1	
pau00633	Nitrotoluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau00640	Propanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	43	13	2041	1	1	
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	11	13	2041	1	1	
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	38	13	2041	1	1	
pau00660	C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	13	13	2041	1	1	
pau00670	One carbon pool by folate - Pseudomonas aeruginosa UCBPP-PA14	0	31	13	2041	1	1	
pau00680	Methane metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	26	13	2041	1	1	
pau00710	Carbon fixation by Calvin cycle - Pseudomonas aeruginosa UCBPP-PA14	0	13	13	2041	1	1	
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	0	35	13	2041	1	1	
pau00730	Thiamine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	13	13	2041	1	1	
pau00740	Riboflavin metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	14	13	2041	1	1	
pau00750	Vitamin B6 metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	13	2041	1	1	
pau00770	Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	26	13	2041	1	1	
pau00780	Biotin metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	20	13	2041	1	1	
pau00785	Lipoic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	24	13	2041	1	1	
pau00790	Folate biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	33	13	2041	1	1	
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	52	13	2041	1	1	
pau00900	Terpenoid backbone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	16	13	2041	1	1	
pau00907	Pinene, camphor and geraniol degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	13	2041	1	1	
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	34	13	2041	1	1	
pau00920	Sulfur metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	58	13	2041	1	1	
pau00930	Caprolactam degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	13	2041	1	1	
pau00946	Degradation of flavonoids - Pseudomonas aeruginosa UCBPP-PA14	0	1	13	2041	1	1	
pau00984	Steroid degradation - Pseudomonas aeruginosa UCBPP-PA14	0	4	13	2041	1	1	
pau00997	Biosynthesis of various other secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	4	13	2041	1	1	
pau00999	Biosynthesis of various plant secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	3	13	2041	1	1	
pau01040	Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa UCBPP-PA14	0	6	13	2041	1	1	
pau01053	Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa UCBPP-PA14	0	9	13	2041	1	1	
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	0	323	13	2041	1	1	
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	129	13	2041	1	1	
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	47	13	2041	1	1	
pau01212	Fatty acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	51	13	2041	1	1	
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	0	29	13	2041	1	1	
pau01232	Nucleotide metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	50	13	2041	1	1	
pau01250	Biosynthesis of nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	0	43	13	2041	1	1	
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	0	12	13	2041	1	1	
pau01320	Sulfur cycle - Pseudomonas aeruginosa UCBPP-PA14	0	9	13	2041	1	1	
pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	0	34	13	2041	1	1	
pau01502	Vancomycin resistance - Pseudomonas aeruginosa UCBPP-PA14	0	9	13	2041	1	1	
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	0	31	13	2041	1	1	
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	0	202	13	2041	1	1	
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	0	265	13	2041	1	1	
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	0	49	13	2041	1	1	
pau02040	Flagellar assembly - Pseudomonas aeruginosa UCBPP-PA14	0	46	13	2041	1	1	
pau02060	Phosphotransferase system (PTS) - Pseudomonas aeruginosa UCBPP-PA14	0	8	13	2041	1	1	
pau03008	Ribosome biogenesis in eukaryotes - Pseudomonas aeruginosa UCBPP-PA14	0	3	13	2041	1	1	
pau03010	Ribosome - Pseudomonas aeruginosa UCBPP-PA14	0	67	13	2041	1	1	
pau03018	RNA degradation - Pseudomonas aeruginosa UCBPP-PA14	0	19	13	2041	1	1	
pau03020	RNA polymerase - Pseudomonas aeruginosa UCBPP-PA14	0	4	13	2041	1	1	
pau03030	DNA replication - Pseudomonas aeruginosa UCBPP-PA14	0	17	13	2041	1	1	
pau03060	Protein export - Pseudomonas aeruginosa UCBPP-PA14	0	17	13	2041	1	1	
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	0	95	13	2041	1	1	
pau03250	Viral life cycle - HIV-1 - Pseudomonas aeruginosa UCBPP-PA14	0	1	13	2041	1	1	
pau03410	Base excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	13	13	2041	1	1	
pau03420	Nucleotide excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	9	13	2041	1	1	
pau03430	Mismatch repair - Pseudomonas aeruginosa UCBPP-PA14	0	20	13	2041	1	1	
pau03440	Homologous recombination - Pseudomonas aeruginosa UCBPP-PA14	0	24	13	2041	1	1	
pau03450	Non-homologous end-joining - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau04122	Sulfur relay system - Pseudomonas aeruginosa UCBPP-PA14	0	22	13	2041	1	1	
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	0	14	13	2041	1	1	
pau04148	Efferocytosis - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau04156	Integrated stress response (ISR) signaling pathway - Pseudomonas aeruginosa UCBPP-PA14	0	8	13	2041	1	1	
pau04980	Cobalamin transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	2	13	2041	1	1	
pau04981	Folate transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	13	2041	1	1	
