gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000164484	908.574692646464	0.5983717815758	0.0814484583726398	7.34663115215947	2.03264771901334e-13	2.78953636889019e-11
ENSG00000233429	202.646619116022	0.529233807087671	0.155375655170658	3.40615655976725	0.000658843858857445	0.00832332523885738
ENSG00000105997	458.970999276709	0.67912954996137	0.104292440328142	6.51178117823862	7.42648535921395e-11	6.90663138406897e-09
ENSG00000253552	119.17421803311	0.818139810854441	0.217714369869345	3.7578585710508	0.000171373690866052	0.00273699857671145
ENSG00000253187	276.064580416164	0.541321331629487	0.134956720220716	4.01107355561233	6.04432737986833e-05	0.00118629737049689
ENSG00000128510	2465.35410589979	0.663837676241524	0.0519940078773554	12.7675804067153	2.48767861259556e-37	2.31354110971387e-34
ENSG00000204876	133.492977145476	0.71577434961549	0.186335332408139	3.84132381317621	0.000122372555886508	0.00208966695009588
ENSG00000182319	3088.71315492159	0.59120346868936	0.0497820643507916	11.8758327200619	1.58052304650933e-32	1.06158464623877e-29
ENSG00000104524	282.47097991514	0.528200719467248	0.138902910709097	3.80266127448874	0.000143150018622504	0.00235677346670898
ENSG00000119125	3188.26896592639	0.894383097511864	0.0511869549219286	17.4728717282752	2.30590496269153e-68	5.57567819978812e-65
ENSG00000135069	1765.14184168191	0.580259692878404	0.0786401356761892	7.37867105504112	1.5987728995374e-13	2.24757725062874e-11
ENSG00000197191	104.414788889646	0.729260859493892	0.227269563035632	3.20879245664566	0.00133293671145925	0.0141984183625923
ENSG00000187325	198.331011174399	0.580706429921976	0.164859632386316	3.52242948450354	0.000427610781993695	0.00588147253049349
