gene	log2_fold_change	p_value	fdr
MT-ND3	0.606616714556485	0.0022632212066266	0.05515467573475378
SLC25A3	-0.478573946787383	0.0022877480728732	0.05515467573475378
MICAL3	0.474802430800001	0.0023683815950755	0.05515467573475378
ALDOA	-0.566125289904025	0.0023815186625513	0.05515467573475378
PSMD13	-0.455703832911999	0.0023929950283798	0.05515467573475378
TSPYL1	0.441896637877005	0.0025893765851166	0.058441162251313857
RPS27L	-0.537480255829372	0.0026173788552023	0.058441162251313857
NBPF10	0.553766813612396	0.0026743323371821	0.05879416784358801
NOP10	-0.592662805995552	0.0029558220851042	0.06397211008314663
CMBL	0.467808902654619	0.002999392145256	0.06397211008314663
B2M	-0.851258734906199	0.0030562311879188	0.06422579952258772
ACTB	-0.494760086745922	0.0032803230993312	0.06793596679629398
GATD1	0.458161382928775	0.0033736380740029	0.06887041153928777
PIM1	-0.832934723909677	0.0034632476278959	0.06893531764139318
GPX1	-0.565663637906333	0.0034732980197203	0.06893531764139318
TMUB2	-0.521557107921444	0.003604453653948	0.06926731264880039
THOC7	-0.456731918874428	0.0036674429219781	0.06926731264880039
YBX1	-0.498221164007654	0.0038082164789388	0.06926731264880039
ARIH1	0.464290751978559	0.0038118519596074	0.06926731264880039
EIF5A	-0.513486870139602	0.0038857354712394	0.06926731264880039
CHCHD2	-0.487294392592171	0.0039077034352309	0.06926731264880039
TADA3	-0.470804125291683	0.0039511583478422	0.06926731264880039
CHMP2A	-0.459828169009404	0.0040196805410185	0.06926731264880039
DCAKD	0.417314824726328	0.004043963467028	0.06926731264880039
NFKB2	0.459847396361559	0.00406230272299	0.06926731264880039
UGP2	-0.510452736721668	0.0040886606026939	0.06926731264880039
BRI3	-0.553936803326888	0.0041335649884498	0.06926731264880039
ATP6V0E1	-0.473493612467302	0.0041539392820383	0.06926731264880039
ARMC10-1	0.526247690269355	0.00419730142045	0.06926731264880039
TRA2A	0.429467177886893	0.0042441609306551	0.06926731264880039
MT-ND2	0.525411803863452	0.0042906773119684	0.06926731264880039
SNX6	-0.431812784746802	0.0043140593602122	0.06926731264880039
PPP4R2	-0.453109799810438	0.0044658886139978	0.07090838699336507
NDUFA4	-0.488888567297609	0.0048288534855426	0.07324823134603721
MIDN	0.468199685700455	0.0048493517831155	0.07324823134603721
PLAT	0.457206297912998	0.0048957836293721	0.07324823134603721
PSMA7	-0.441298866161551	0.0048990292287467	0.07324823134603721
SNX3	-0.505975932842174	0.0049334744332795	0.07324823134603721
COX5B	-0.484898832267365	0.0049967030792503	0.07324823134603721
MLH1	0.376941147640834	0.0050480125678735	0.07324823134603721
RAB11A	-0.486976472000309	0.005071574378319	0.07324823134603721
TPI1	-0.4356187292356	0.0050745800582629	0.07324823134603721
ACTR3	-0.465156991920527	0.0051409690185293	0.0734644472747837
TRNAU1AP	0.402349114553873	0.0052421754855597	0.07416899771153278
PRKACA	0.429117617403717	0.0054058717184232	0.07564634499290102
FOXN3	0.432916148402671	0.0055019606278998	0.07564634499290102
GABARAP	-0.463866376704502	0.0055062258875246	0.07564634499290102
RABAC1	-0.424628308603639	0.0055875646530046	0.07564634499290102
CAPZA2	-0.420453631585977	0.0056112754158485	0.07564634499290102
ANXA5	-0.459107943022265	0.0057441893609191	0.07615285299256479
HBB	-1.68548668478947	0.0057563255301852	0.07615285299256479
ZMAT3	-0.530523103019613	0.0058087200673125	0.07615285299256479
SNUPN	0.436344529131881	0.0059193528194004	0.07689777435384701
VMP1	-0.51065597298714	0.0060825131890133	0.07830550763153159
ARPC3	-0.424792650404418	0.0063115793537015	0.08052899014678074
STAU1	-0.437190773340583	0.0064098178760124	0.0810586703081568
PRDX6	-0.438999243133703	0.0065657179216106	0.08230185008755744
WSB1	0.396061710676922	0.0066912124450066	0.08314558768621245
ENO1	-0.449899754664434	0.0069341567645796	0.08542163807400213
STK3	0.436836007313685	0.0070601843070317	0.08575532120992974
IFITM2	-0.787455623552137	0.0071131358800056	0.08575532120992974
UBALD2	-0.452835160281256	0.0071699531955642	0.08575532120992974
SF3B6	-0.455322834059399	0.0072012865956554	0.08575532120992974
IDH2	-0.464172342514164	0.0074620721454016	0.08812645533701559
MYL12B	-0.422101897917716	0.0078247627393559	0.0916523438896687
UBE2L3	-0.449727228632153	0.0079072704682385	0.09186576828547005
RPL8	-0.52016634442173	0.0079780867747447	0.09194101613798529
MAP1LC3B	-0.487265004816039	0.0085136155472521	0.09672600511673783
FERMT3	-0.457658573204084	0.0085786323350106	0.09672600511673783
SRSF9	-0.385831654724221	0.0086477699258852	0.09672600511673783
WDR45	0.433837783870688	0.008687605917044	0.09672600511673783
GNG5	-0.636383535211579	0.0087317387404193	0.09672600511673783
ATP5F1B	-0.443386906368038	0.008874424443116	0.0972136836074674
EIF2AK1	-0.483010277794089	0.0090416849972112	0.0972136836074674
NMI	-0.48392631959743	0.009075498393785	0.0972136836074674
CARHSP1	-0.434399968396187	0.0092038422194794	0.0972136836074674
STK10	0.355283759637392	0.0092691652542839	0.0972136836074674
GSTO1	-0.479302327367258	0.0092830497126781	0.0972136836074674
FAM89B	-0.443192824482772	0.009290572919687	0.0972136836074674
TNFAIP8L1	0.406458044692665	0.0093199962590784	0.0972136836074674
S100A6	-0.624243841688721	0.0096877166517657	0.10031700793748685
PGAM1	-0.38123250075469	0.009837835329259	0.10113860924828137
TP53INP1	-0.495284986772161	0.0099317848972076	0.10137514727221186
UQCRH	-0.416317466465389	0.0100383591693053	0.10173627838962607
LBR	-0.411539944203552	0.0102679499204657	0.10300086331307602
CBX3	-0.396769855303809	0.0103072942293701	0.10300086331307602
ZNF639	-0.409242426381094	0.0105115191229329	0.10431222796299384
ATP5F1E	-0.416099140649459	0.0108950803719846	0.10737289552804134
TRIM52	0.401738794049663	0.0110466983065082	0.1081214512328782
KIF5B	-0.432183110700854	0.0112763731579369	0.1096186206985839
PRKAG2	0.387586018420124	0.0117240567085633	0.11320052051714159
MGLL	-0.671642265849715	0.0118913680063363	0.1140454018862723
TSC22D4	-0.404695522336035	0.012165957405163	0.11458414625298956
KCNMB1	0.370723555686911	0.0121861666855235	0.11458414625298956
COX6B1	-0.450491376174239	0.0121880967322984	0.11458414625298956
CMIP	0.375417082582296	0.012359344002588	0.11463320374731062
HLA-A-6	-0.670670995654224	0.0123942780648041	0.11463320374731062
TMEM167A	-0.390651045537025	0.0124553285203255	0.11463320374731062
DCUN1D2	0.37566308291365	0.0125141915917288	0.11463320374731062
SCAND1	-0.413473809345419	0.0127501463641394	0.11605069525067008
TMEM50A	-0.430812471136148	0.0129893654343216	0.1164094012822027
HLA-A-3	-0.660260941884351	0.0130555429255588	0.1164094012822027
MID1	0.390034302515244	0.0130694028752078	0.1164094012822027
PDIA5	0.447621375664485	0.0131742314584125	0.1164094012822027
HBA2	-1.43823868381956	0.0131968670452882	0.1164094012822027
IER2	0.435108713833229	0.0133512063780182	0.11683216149479454
MT-ND4	0.485552649194926	0.0134083096467084	0.11683216149479454
C4orf3	-0.402473959507401	0.0136886272478017	0.11851084206916566
NRDC	-0.382673735684998	0.0137668297994972	0.11851084206916566
ORC4	0.453489121430541	0.0140170937984524	0.1189697077598184
SLC28A2	0.398342591521064	0.0140511986257167	0.1189697077598184
NDUFB11	-0.375120146891916	0.0141279284361698	0.1189697077598184
CAB39	-0.384817364392099	0.0141531492786348	0.1189697077598184
RPS6KA3	0.345769782645132	0.0143967413789529	0.12030961070481692
RASGRP2	-0.409021058112622	0.0146414577136205	0.12148330012994077
SERPINB1	-0.380498021303008	0.0147072154810915	0.12148330012994077
HMGN2	-0.375362570607208	0.0148961360920842	0.12233665790568
PPIA	-0.371020821000469	0.0150768401094246	0.12247883253714811
ATG2A	0.369910405046155	0.0150918962558007	0.12247883253714811
ZMAT2	-0.411153214361028	0.0151705761784991	0.12247883253714811
TMSB4XP4	-0.786357025251645	0.0156641470067751	0.12557418848626795
TMEM120B	0.34576249751635	0.015766149906	0.12557418848626795
PSMD4	-0.37064545986841	0.0158176024685292	0.12557418848626795
JUNB	0.417136028900023	0.0163801194027164	0.12932149517393224
PDCD10	-0.431940322937039	0.0166039653469934	0.13036849714754709
TKT	-0.403898050050819	0.0168883803718998	0.1312739841440286
SUMO1	-0.388545879120962	0.0169030182522752	0.1312739841440286
KDM6A	0.361721364591575	0.0178572214803936	0.1379349702458511
TSPO	-0.628998191492373	0.0181798623112364	0.1396721679718108
INTS6	0.41153969914361	0.0185051645964127	0.14141112410841578
VIM	-0.451986114397855	0.0187371557629798	0.1424223169430752
RIOK3	-0.387838160481998	0.0189466007596025	0.14254402731764232
UBE2D2	-0.343178160202391	0.0191488085421854	0.14254402731764232
GUK1	-0.410158530257421	0.019351096028892	0.14254402731764232
CLTC	-0.381817139466665	0.0193993050938311	0.14254402731764232
PSMA4	-0.34984624342905	0.0194887673351482	0.14254402731764232
MYL12A	-0.502539754817676	0.019504912672327	0.14254402731764232
CHD1	0.362010857080789	0.019512982863029	0.14254402731764232
B2M-1	0.757800909236654	0.0196799518212032	0.14254402731764232
SETD6	0.354132376358635	0.0197407020728227	0.14254402731764232
LIMS1	-0.456183123137625	0.0198206104897723	0.14254402731764232
MOB1A	-0.33419713362982	0.0199192674256058	0.14254402731764232
GNPTG	0.325871891845487	0.0199582995311402	0.14254402731764232
RPLP1	-0.408750629596848	0.0203546392234646	0.14254402731764232
CORO1A	-0.405011916053181	0.0203971344019922	0.14254402731764232
RHAG	0.641422013653455	0.0204217209174619	0.14254402731764232
ARPC2	-0.367319483250492	0.0205213787313445	0.14254402731764232
TMSB10	-0.473995623096354	0.0206594726123953	0.14254402731764232
LAMTOR1	-0.361336363443213	0.0206624300709718	0.14254402731764232
NDUFA5	-0.36332279368213	0.0207368822882733	0.14254402731764232
RPAP2	0.355714733881579	0.0207889077842202	0.14254402731764232
UQCR10	-0.398270157968921	0.0208840525199665	0.14254402731764232
PARK7	-0.373708396547374	0.0210144503104399	0.14254402731764232
PSMB1	-0.372962191342724	0.0210474386032348	0.14254402731764232
MPLKIP	-0.388522684675942	0.0212754457794943	0.14340854725894978
UCP2	-0.374427729916386	0.0217179782141951	0.14511975084494705
ZC3H15	-0.358348481105227	0.0217324189508878	0.14511975084494705
ATP5PF	-0.399602010073165	0.0219826630275407	0.14536047941568497
TMEM9B	-0.377031412911862	0.022020306063858	0.14536047941568497
UQCRB	-0.414034383311329	0.0220736347328227	0.14536047941568497
RBM22P2	0.355345439803193	0.022250622503436	0.14585385118078
THRAP3	-0.327196176101292	0.0225591802034743	0.14599578810617517
RPS15	-0.421070243985906	0.0226229043382697	0.14599578810617517
FTL	-0.377236998626897	0.0226795892386334	0.14599578810617517
KIF2A	-0.376481357936954	0.0226887096495123	0.14599578810617517
ATP5MJ	-0.340830914412423	0.0228768796560364	0.14599578810617517
MAP2K2	-0.331853179121575	0.0229758180822694	0.14599578810617517
H2AC19	-0.838325112484406	0.0230374375248314	0.14599578810617517
ITGA1	-0.539751283550586	0.0231229373768705	0.14599578810617517
ERN1	0.32477387058429	0.0231917731981118	0.14599578810617517
UPF2	-0.339925345484822	0.0235922642278621	0.14786555079655675
SH3TC2	0.388390173856343	0.0240922481735643	0.15033983685599728
HLA-B-5	0.777394221326435	0.0243105190543182	0.15080707813563612
DNAJB1	0.580386194065608	0.0243781910772092	0.15080707813563612
RPS13	-0.396479978192907	0.0247353997528664	0.15235726830537105
LYRM7	0.337238654745759	0.0256110913178236	0.15707403215952756
AP2S1	-0.324619727849444	0.0257605558668943	0.15728754777859427
MT-ND5	0.386777336486587	0.0258826563441086	0.15728754777859427
ARPC1B	-0.429815436864209	0.0260254864942387	0.15728754777859427
KCMF1	-0.311076945073029	0.0261744197948476	0.15728754777859427
FAM32A	-0.351375296790458	0.0263491570967062	0.15728754777859427
SUMO2	-0.322670705285546	0.0264210622095686	0.15728754777859427
RHEB	-0.324035713153902	0.0264306952395726	0.15728754777859427
PLP2	-0.371632988262574	0.0265264513748364	0.15728754777859427
ANKLE2	0.29926963867572	0.0268907837414561	0.15742132556986654
GNL3L	0.312965138440388	0.0269415091764764	0.15742132556986654
EMC10	-0.397828982466392	0.0270298138929429	0.15742132556986654
DCUN1D1	-0.349637570397448	0.027147118842433	0.15742132556986654
MT-ND1	0.413773687630261	0.0271793743378103	0.15742132556986654
CYBA	-0.391323676776934	0.0272508124565253	0.15742132556986654
RPS19	-0.41468238856586	0.0273201460751063	0.15742132556986654
SAMD9	-0.438889072901384	0.0275010483931102	0.15782730182230714
RAB5IF	-0.344183593682149	0.0277404186336325	0.1585642329098434
CDV3	-0.345454478148455	0.0278944788194311	0.15880960252178103
HNRNPF	-0.312672360998842	0.0283928202122205	0.15997662958205186
C19orf53	-0.33198301357687	0.0284954189936432	0.15997662958205186
CNBP	-0.3465920105137	0.0286391490915533	0.15997662958205186
PLA2G10CP	0.332573479781551	0.0287032137881757	0.15997662958205186
CKLF	-0.366639935729361	0.0287700949905962	0.15997662958205186
UQCR11	-0.358943003370026	0.0288055289393049	0.15997662958205186
DUSP1	0.48499486864337	0.0288831143682081	0.15997662958205186
NDUFB4	-0.351133577391677	0.0295455799427722	0.16277647062226394
MFN1	0.335053994153816	0.0296524258029956	0.16277647062226394
USP8	0.310452198540077	0.0297303420800636	0.16277647062226394
RSRP1	0.373806572683429	0.0298811130396553	0.16297752112086805
PRPSAP1	0.332001516582617	0.0300476188078051	0.1632625371724467
GYPC	-0.47935807220798	0.0306904918518747	0.16602124990753184
RALBP1	-0.385906128747522	0.0307877055461833	0.16602124990753184
CTSC	-0.404366632552577	0.0310156736604313	0.16648794173933684
SAP18	-0.36206669521988	0.0311072641318425	0.16648794173933684
C15orf40	0.333707169516956	0.0312334849861635	0.16653973897473
SPCS3	-0.357719123397199	0.0320564621755263	0.16898524043607138
PRKX	0.314819942474849	0.0321105498662022	0.16898524043607138
COPE	-0.372479438126599	0.0321120398702632	0.16898524043607138
TBCD	0.341388634022472	0.0321651402369569	0.16898524043607138
NDUFA2	-0.401693399291436	0.0324700583317066	0.16996231998537997
ARL6IP5	-0.363144390963184	0.0326029876107911	0.17003528940080467
GNAS	-0.357230481493163	0.0328426423953848	0.17066231266547227
SHISA5	-0.360019788829859	0.0332784599776235	0.17115586367966784
ISCU	-0.34993665108579	0.0332952653028215	0.17115586367966784
SLC6A4	0.321604876766602	0.0333931563307094	0.17115586367966784
BAG1	-0.316590623340561	0.0334167151620905	0.17115586367966784
SPAG9	0.303943477824655	0.0337470927116435	0.1711605431883386
CARD16	-0.422576377000783	0.03382486800752	0.1711605431883386
FBXL20	0.358088956685533	0.0338453765438218	0.1711605431883386
MINDY2	0.331722037519512	0.0338967345852343	0.1711605431883386
GOLGA2	-0.337412261039225	0.0341026374514099	0.17159390464107305
SLC25A39	-0.450019673088401	0.03434652920297	0.17221470256506713
CCND3	-0.329924516041401	0.0346078610897778	0.17238789983973868
FAU	-0.331813704334316	0.0346784648680285	0.17238789983973868
STK17A	-0.423707202282732	0.034742977714377	0.17238789983973868
ACP1	-0.359839722259501	0.0349161310877806	0.17243865057401236
TRAPPC1	-0.34238061259252	0.0350760674480244	0.17243865057401236
FKBP1A	-0.336502761415968	0.0351586733836746	0.17243865057401236
PRDX5	-0.361638866381702	0.0353759774518706	0.17243865057401236
SUB1	-0.333723384070777	0.0354265774773527	0.17243865057401236
RHOG	-0.320696886095261	0.0354772311187961	0.17243865057401236
GRK3	-0.366139631482041	0.0356594869890138	0.17273697256712106
COX17	-0.327715611165964	0.0362387564349825	0.17494994238374995
SORL1	0.347457214808017	0.0364924888097845	0.17521155726448068
PTEN	-0.331426651630734	0.0365381693945523	0.17521155726448068
RAD23B	-0.332592142461576	0.0366762324282103	0.17528540515020907
ATP11B	0.297983508171569	0.0372871545026596	0.1769458287823832
RPL28	-0.379272749035762	0.0373426441430283	0.1769458287823832
CCDC186	-0.336095132030296	0.0373951296656961	0.1769458287823832
NFKBIZ	0.414130700043999	0.0376090319718261	0.1773706491344538
PAFAH1B2	-0.306181170801388	0.0382343479494333	0.17972658953861903
CNN2	-0.345037041541866	0.0386484696410374	0.18064467379392346
MGAT4A	0.299378462646562	0.038682484381344	0.18064467379392346
NDUFB9	-0.328859122067941	0.0389790866793093	0.18116103207020592
CTSZ	-0.371694498160083	0.0390466045329765	0.18116103207020592
SNRPB	-0.314115090931649	0.0395492753472047	0.18289939958302753
MYADM	0.637506042700905	0.0401164940937234	0.18420513028957294
SH3BGRL3	-0.307331175100422	0.0401363305699276	0.18420513028957294
CSK	-0.322972944879909	0.0402183349547563	0.18420513028957294
TMBIM6	-0.319468382437619	0.0404840338951535	0.18482966273538132
RNF7	-0.30753253517666	0.0407350221779309	0.18503248372961376
TPM3	-0.312442286554946	0.0407874264344495	0.18503248372961376
CLK1	0.321112494138078	0.041255380354985	0.18555797350490352
FAM241A	0.289884436362143	0.0412808935246651	0.18555797350490352
JUND	0.38436512485889	0.0412928170570744	0.18555797350490352
BRWD1	0.315398123728659	0.0419409967050954	0.18787988806138348
ATP6V0C	-0.414014452220022	0.0423822065365516	0.18926304106478825
FAAP20	-0.279985396782376	0.0425967536614588	0.18962853888543496
DYNLL1	-0.384649923907713	0.0429782475674652	0.1907326576829434
MT-CYB	0.406499294787712	0.0431479298335498	0.1908928536598844
PGLS	-0.295311143458829	0.0435173557550799	0.19165377960356345
BAX	-0.297787389736732	0.043588158412287	0.19165377960356345
ATP5MK	-0.309886788070432	0.0438396924342749	0.1916590552738288
BTK	0.269951354163454	0.0438576004720378	0.1916590552738288
PIK3C3	0.282354668339485	0.0447879522360374	0.1951279992234678
IDS	0.335501893162463	0.0454071644517966	0.19722443161585815
HMGB2	-0.533885485181715	0.0456239360118962	0.19743482401001905
SLC35E3	0.324978595787004	0.0457319291443781	0.19743482401001905
RAB27A	-0.354750991951036	0.0460700225027796	0.19829536794118086
FNIP1	-0.309873977638216	0.0465035772823204	0.19859323983866237
IRF1	0.355278168587	0.0466259871422401	0.19859323983866237
SIAH2	-0.345728319535743	0.0468070154807568	0.19859323983866237
SET	-0.297827403570231	0.0470937797296826	0.19859323983866237
GMFG	-0.321421591956866	0.0471132412632865	0.19859323983866237
NDUFA1	-0.30883638703553	0.0473117204220023	0.19859323983866237
BRK1	-0.319049948510177	0.0473223725061916	0.19859323983866237
TSC2	0.297752640542476	0.0473613344454474	0.19859323983866237
NSD1	-0.27545878087683	0.0473899893526829	0.19859323983866237
PPP4C	-0.30443013949674	0.0476363374568536	0.19904188954925087
SOD1	-0.488566414246105	0.0479333958826807	0.19913066933323864
DRAP1	-0.29968285855181	0.0480481174516045	0.19913066933323864
MAP4K2	0.304817205451784	0.048075633953791	0.19913066933323864
SMAP2	-0.346237155959298	0.0486917356576609	0.2010996828173336
TMSB4X	-0.386408993730688	0.0490714694824111	0.20207089418578317
POC1B	0.334527268683966	0.0492097069115833	0.20207089418578317
RBM3	0.291716731437882	0.049361247247423	0.20211238486122482
APOL1	0.282355321346555	0.0497633132664237	0.20317649902205562
REEP5	-0.310840084226882	0.0507508113795209	0.206264719162407
VASP	-0.307617136852704	0.050983007265493	0.206264719162407
COX7B	-0.384409168125741	0.0510225060293301	0.206264719162407
OTUD5	0.31395851072043	0.0511250559457726	0.206264719162407
KLF3	-0.334984076863431	0.0512414102887715	0.206264719162407
HIPK1	0.28884702551146	0.0521350856730981	0.2092028355794904
CCNY	0.283036923357454	0.0522641093785011	0.2092028355794904
RPS19BP1	-0.305495073614735	0.052421919002066	0.2092483861842243
CDC42SE1	-0.291951435172876	0.0533681902026008	0.2124321554304082
RTN4	-0.272722578200349	0.054354035674341	0.2156001084882516
RPS24	-0.36117190989917	0.0545514411300901	0.2156001084882516
TLN1	-0.297523720327245	0.0546166824861771	0.2156001084882516
TARBP1	0.273053078658805	0.0548265462188181	0.21583232657490653
PTGES3	-0.315922485816915	0.0555106420812737	0.21792502069818714
RAB5C	-0.265783086271633	0.0559526205551149	0.21905834184454573
ATP6V1D	0.294900239024166	0.0564001093452975	0.22020698430172167
HAPSTR1	0.278670453096025	0.05762648520659	0.22438214539568696
AGFG1	-0.332201994857751	0.0589386486377789	0.22886774158528816
SEC14L1	-0.351515456844765	0.0592945904546551	0.22962593430813588
WAS	-0.264619384569763	0.0595912325334926	0.23011628397145661
FAM204A	-0.270650860302865	0.0597432759645979	0.23011628397145661
SMS	-0.296663800465931	0.060379763724927	0.23156710772380557
SAMD4B	0.278484273268285	0.0604440386151011	0.23156710772380557
DNAJA1	0.526166164654546	0.0606646070134685	0.23179070433755744
CALM3	-0.297540618322401	0.0612275470155455	0.2333177724939054
ZFAND6	-0.286452833816085	0.0615688040235842	0.2337746680886246
OSER1	0.326568195949409	0.0616783840286291	0.2337746680886246
ATP5ME	-0.282418901032496	0.0618382257085375	0.2337746680886246
CCDC30	0.291446437651429	0.0624719969362495	0.23554745018971118
H3-3B	-0.329300073318959	0.0629863572358172	0.23686185392100734
MAF1	-0.279602820434511	0.0632120434752463	0.23708664075098937
TYMP	-0.311134027584986	0.0633808073483718	0.2370973133529406
DBI	-0.299530075975883	0.0639656419764321	0.23784471430398546
DAD1	-0.314256413367755	0.0639738585418664	0.23784471430398546
BCAP31	-0.2686931036814	0.064079926526966	0.23784471430398546
TAX1BP1	-0.276184943584809	0.065160860408437	0.24123023192657114
HLA-E-1	-0.292570595655486	0.0653794344157921	0.24141398392807983
DHRS7	-0.275847475132273	0.0656118041299927	0.24164759820041126
SEPTIN7	-0.260753391680123	0.0668860951873611	0.24570753219213115
H2AZ1	-0.28402364755768	0.0676913333966742	0.24738004842108374
MYL6	-0.28990287711868	0.0677524655629426	0.24738004842108374
ZNF526	0.306624465163998	0.0678607270686248	0.24738004842108374
RAB14	-0.265342559753677	0.0681104292723668	0.24765853290130319
OST4	-0.279707113272034	0.0686399100171054	0.24806297173673417
PKN2	0.285158477489526	0.0688256513281377	0.24806297173673417
LPP	0.258288057204862	0.0688496976464952	0.24806297173673417
MAPRE1	-0.264548543108711	0.068916025038127	0.24806297173673417
H2AC18	-0.704829269010746	0.0692088414494058	0.24849104128442434
ZNF106	-0.280596926922758	0.0707689706470247	0.25345578710425637
HMGB1	-0.281427913102838	0.0715755446965927	0.25492931073388475
CALM1	-0.398804005414696	0.0717036219852391	0.25492931073388475
ADSL	-0.309125527452388	0.071782190022155	0.25492931073388475
OTUB1	-0.241664654542492	0.0719594139045966	0.25492931073388475
UBA52	-0.289429611606001	0.0720723873593348	0.25492931073388475
ATP6V1F	-0.298475193424546	0.0726391873797524	0.2557390155904884
C2orf68	-0.365683441047649	0.0726592304616783	0.2557390155904884
LSM3	-0.257591136830936	0.0729519147205736	0.2561382951737093
SLTM	-0.270163156393439	0.07401308006783	0.2592271848454144
RACK1	-0.313507643409052	0.0744450577289907	0.2601026589113147
CBL	-0.313185499143139	0.0750837446796775	0.26169431987136377
MT-ATP6	0.355891587828666	0.0754416328282811	0.2621269813068879
PDAP1	-0.261197281799847	0.0755747489842112	0.2621269813068879
YIPF6	0.297585697639202	0.07584743048274	0.26243578246933524
NCOR1	-0.236155622104485	0.0766177584240358	0.2644608134974569
SLC35E2B	0.267483946525682	0.0776292681367782	0.26730656425893023
CAP1	-0.258110728244769	0.07814345539217	0.2684302830658917
UBE2B	-0.275438078292096	0.0786585023006433	0.26955155824369126
CCM2	0.237819108078882	0.079153113968495	0.27059760732291716
OAZ1	-0.270245570486572	0.0805281849651659	0.2742188164440492
STXBP2	-0.579772815841248	0.0805961531885939	0.2742188164440492
HINT1	-0.31015207135509	0.0811118915182838	0.27531803558106305
DDX3X	0.288406657387304	0.081521780322182	0.2759405629473328
ARPC5	-0.263500545493567	0.0816814962398333	0.2759405629473328
XPR1	0.263371238145938	0.0821718342610367	0.2764588517373537
PAFAH1B1	-0.254512544212172	0.0823023393193677	0.2764588517373537
HLA-DQA1-2	0.390496415467198	0.0824153049965799	0.2764588517373537
WHAMMP1	0.277795172319795	0.0841999847933068	0.28107074694413814
DCP2	-0.281384342139164	0.0842816783931145	0.28107074694413814
