gene	count
ICAM3	237
IDH2	104
IDS	270
IER2	827
IFI16	260
IFITM2	793
IFRD1	44
IGBP1	99
IGF2R	283
IK	112
IL2RG	66
INTS6	61
IRAG2	72
IRAK4	46
IRF1	576
IRF2	79
IRF9	101
IRS2	363
ISCA1	29
ISCU	102
ISG20L2	261
IST1	72
ITGA1	418
ITGAL	170
ITM2B	1129
ITPR2	65
ITSN2	163
JAK1	237
JARID2	198
JMJD1C	446
JOSD1	54
JTB	187
JUNB	1198
JUND	1492
KAT6A	134
KCMF1	84
KCNK6	483
KCNMB1	225
KDM5A	130
KDM6A	98
KDM6B	309
KDM7A	104
KHDRBS1	184
KIDINS220	264
KIF2A	46
KIF5B	223
KLF2	305
KLF3	251
KLF6	1204
KLHL24	93
KLHL5	119
KMT2C	383
KMT2E	241
KPNA4	186
KPNB1	132
KRAS	118
KRBA2	240
KREMEN1	72
L1TD1	283
LAMP1	139
LAMTOR1	246
LAMTOR4	361
LAMTOR5	149
LAPTM5	1134
LBR	141
LCOR	114
LCP1	992
LDLR	406
LIMS1	240
LITAF	319
LMBRD1	48
LNPEP	115
LPGAT1	139
LPIN2	27
LPP	196
LRP10	98
LRRC58	592
LRRFIP1	1025
LRRFIP2	50
LSM3	128
LYPLA1	138
LYRM7	236
LYST	298
MAB21L3	1301
MACF1	312
MACROH2A1	565
MAF1	94
MAP1LC3B	285
MAP2K2	134
MAP2K3	160
MAP3K11	102
MAP3K2	408
MAP3K8	256
MAP4K2	60
MAP4K4	131
MAPK1	112
MAPK1IP1L	103
MAPKAPK2	74
MAPRE1	116
MARCHF6	95
MARK3	192
MAVS	86
MAX	69
MBD2	187
MBD4	88
MBD5	34
MBNL1	458
MBP	183
MCL1	877
MDM2	60
MDM4	199
MECP2	92
MED11	59
MED12	82
MED13	77
MED13L	315
MED27	155
MED28	102
MEF2A	155
METTL9	198
MFN1	187
MFSD11	69
MGAT4A	257
MGLL	86
MICAL3	131
MID1	215
MIDN	518
MIER1	122
MIGA1	143
MINDY2	87
MKNK2	83
MKRN1	117
MLF2	76
MLH1	99
MLLT6-1	92
MLX	435
MMP24OS	90
MOB1A	339
MORC3	78
MORF4L1	357
MPC2	62
MPLKIP	76
MRFAP1	101
MRPL33	154
MRPL57	138
MS4A4E	170
MSL1	89
MSN	490
MT-ATP6	6394
MT-ATP8	293
MT-CO1	12202
MT-CO2	10199
MT-CO3	10456
MT-CYB	4390
MT-ND1	6340
MT-ND2	3959
MT-ND3	8310
MT-ND4	5931
MT-ND4L	515
MT-ND5	2050
MTATP6P1	1319
MTCH1	200
MTDH	416
MTHFD1	398
MTND1P23	445
MTND2P28	51
MTPN	351
MXI1	34
MYADM	438
MYCBP2	278
MYH7B	118
MYH9	292
MYL12A	715
MYL12B	499
MYL6	1257
MYO5A	329
MYO9B	224
N4BP2L2	390
NAA60	74
NABP1	887
NACA	2342
NAMPT	2779
NAP1L1	587
NAPA	85
NAPG	92
NARF	51
NASP	131
NBPF10	511
NBPF14	314
NBPF19	417
NBR1	122
NCBP3	140
NCOA1	81
NCOA3	115
NCOA4	181
NCOR1	156
NDUFA1	352
NDUFA13	366
NDUFA2	140
NDUFA4	447
NDUFA5	79
NDUFB1	298
NDUFB11	222
NDUFB4	190
NDUFB9	165
NDUFC1	118
NDUFS2	115
NEDD8	213
NFAT5	76
NFE2L2	130
NFKB2	74
NFKBIA	942
NFKBIB	52
NFKBIZ	290
NIN	152
NIPBL	203
NKTR	194
NMI	87
NMNAT3	723
NNT	204
NONO	159
NOP10	241
NOTCH2NLC	318
NPC2	547
NPEPPS	258
NR1H2	75
NR4A2	121
NRDC	87
NSD1	131
NSD3	128
NT5C3A	45
NUDC	90
NUDT3	262
NUFIP2	157
NUMB	231
OAZ1	1887
OAZ2	200
OCIAD1	122
ODC1	30
OGA	104
OGDH	91
OPHN1	148
OR11G2	108
ORAI1	83
ORAI2	123
ORC4	477
OSBPL8	281
OSER1	38
OST4	439
OSTF1	129
OTUB1	105
OTUD5	34
P2RX4	131
P2RX7	202
P4HB	229
PABPC1	1828
PABPN1	194
PACS1	36
PAFAH1B1	537
PAFAH1B2	126
PAIP2	201
PAK2	298
PANK2	59
PAPOLA	246
PARK7	329
PBRM1	130
PCBP1	505
PCBP2	523
PCGF5	96
PCM1	128
PCMTD1	66
PCSK7	455
PCYT1A	123
PDAP1	56
PDCD10	67
PDCD4	102
PDE4DIP	154
PDIA3	600
PDIA5	69
PELI1	55
PET100	230
PFDN5	1429
PFN1	1090
PGAM1	267
PGK1	427
PGLS	237
PHACTR1	323
PHF20	147
PHF20L1	151
PHF3	182
PHIP	195
PHKB	134
PIAS1	157
PIGN	611
PIK3C3	91
PIM1	87
PIP4K2A	89
PITHD1	29
PJA2	184
PKN2	103
PLA2G10CP	127
PLAT	229
PLEK	389
PLEKHB2	322
PLP2	210
PMAIP1	87
PNPLA2	66
PNPLA8	144
PNPT1	1018
PNRC1	423
POC1B	113
POLR1D	210
POLR2E	87
POLR2J	102
POLR2J3-1	484
POMP	258
PPDPF	394
PPHLN1	170
PPIA	678
PPIG	229
PPM1A	58
PPP1CA	202
PPP1CB	263
PPP1R12A	158
PPP1R15A	419
PPP1R2	174
PPP2R2A	75
PPP2R5A	58
PPP2R5C	229
PPP3CA	121
PPP3R1	55
PPP4C	124
PPP4R2	95
PPP4R3B	81
PPP6R1	62
PPP6R3	54
PRDM2	90
PRDX5	162
PRDX6	136
PRELID1	614
PREX1	120
PRKACA	279
PRKAG2	268
PRKAR1A	175
PRKCB	254
PRKX	229
PRMT2	75
PRPSAP1	92
PRR11	89
PRR13	277
PRRC2C	408
PSAP	1860
PSIP1	49
PSMA4	243
PSMA6	174
PSMA7	466
PSMB1	252
PSMD13	101
PSMD4	95
PSMD6	64
PSME1	425
PSME4	81
PTBP3	208
PTEN	244
PTGES3	222
PTMA	3025
PTP4A2	730
PTPN1	96
PTPN11	169
PTPN18	112
PTPN6	226
PTPRC	1244
PTPRJ	187
QKI	297
R3HDM2	84
R3HDM4	61
RAB11A	80
RAB14	116
RAB18	93
RAB1A	163
RAB21	111
RAB27A	224
RAB2A	163
RAB5A	74
RAB5C	200
RAB5IF	275
RAB7A	220
RAB8A	169
RAB8B	114
RABAC1	121
RABGAP1L	137
RAC1	589
RAC2	235
RACK1	1539
RAD21	135
RAD23B	117
RAF1	135
RALBP1	91
RALY	98
RAP1A	205
RAP1B	512
RASGRP2	67
RB1CC1	177
RBBP6	122
RBM22P2	244
RBM3	429
RBM38	27
RBM39	634
RBM4	121
RBM8A	157
RBX1	218
RC3H1	101
RCOR3	37
REEP5	197
REL	660
RESF1	133
RFFL	293
RGS10	239
RHAG	32
RHEB	107
RHOA	722
RHOF	56
RHOG	259
RICTOR	167
RILPL2	187
RIOK3	227
RIPOR2	278
RNASEK	403
RNASEK-C17orf49	585
RNASET2	490
RNF10	111
RNF11	45
RNF115	187
RNF14	138
RNF145	76
RNF213	324
RNF41	187
RNF7	186
RNPEPL1	124
RO60	90
ROCK1	298
RPAP2	143
RPL10	5527
RPL11	3964
RPL12	2627
RPL13	4525
RPL13A	2991
RPL14	1864
RPL15	2479
RPL18	2284
RPL18A	3096
RPL19	3371
RPL21	3759
RPL23	1835
RPL23A	2511
RPL24	1619
RPL26	4582
RPL27A	2174
RPL28	4358
RPL29	2380
RPL3	2211
RPL30	4160
RPL31	945
RPL32	3809
RPL34	4753
RPL35A	2878
RPL36	2221
RPL36AL	683
RPL37	4598
RPL37A	3726
RPL38	1779
RPL39	4956
RPL4	1189
RPL41	6690
RPL5	1574
RPL6	2523
RPL7	1815
RPL7A	2328
RPL8	1863
RPLP1	6359
RPLP2	2933
RPS10	2237
RPS11	2644
RPS12	4494
RPS13	3107
RPS14	4181
RPS15	2846
RPS15A	3215
RPS16	2121
RPS19	3358
RPS19BP1	80
RPS2	4187
RPS20	1523
RPS21	2419
RPS23	3845
RPS24	4639
RPS25	2045
RPS26	541
RPS27	5807
RPS27A	3059
RPS27L	325
RPS28	4268
RPS29	3196
RPS3	2276
RPS3A	2846
RPS4X	2603
RPS5	1037
RPS6	2812
RPS6KA3	245
RPS7	2518
RPS8	3545
RSF1	126
RSRC2	210
RSRP1	220
RTF1	116
RTF2	130
RTN4	419
RUNDC1	223
S100A4	4996
S100A6	5213
SAMD4B	294
SAMD9	117
SAP18	247
SAP30BP	60
SAR1A	400
SARAF	378
SAT1	2851
SBNO1	69
SCAF11	396
SCAND1	147
SCFD1	261
SDCBP	420
SEC11A	379
SEC14L1	148
SEC22B	80
SEC23A	245
SEC61G	228
SEC62	248
SECISBP2	96
SELENOF	156
SELENOK	147
SELENOT	153
SEMA6B	893
SENP7	48
SEPTIN2	212
SEPTIN7	360
SEPTIN9	252
SERF2	1660
SERINC3	103
SERP1	627
SERPINB1	443
SET	350
SETD6	79
SETX	164
SF1	225
SF3A1	51
SF3B1	329
SF3B2	163
SF3B5	174
SF3B6	151
SFI1	227
SFPQ	532
SH3BGRL	457
SH3BGRL3	2281
SH3BP5	90
SH3GLB1	162
SH3KBP1	210
SH3TC2	60
SHISA5	76
SHISA9	51
SHKBP1	136
SHOC2	146
SIAH2	34
SIRT2	121
SKAP2	231
SKP1	318
SLC25A15	119
SLC25A3	481
SLC25A37	243
SLC25A39	37
SLC28A2	195
SLC2A3	352
SLC35E1	80
SLC35E2B	191
SLC35E3	493
SLC38A2	159
SLC44A2	34
SLC50A1	69
SLC6A4	76
SLFN14	96
SLK	113
SLMAP	71
SLTM	183
SLU7	83
SMAD2	142
SMAD4	63
SMAP2	260
SMARCA2	66
SMCHD1	392
SMG1	553
SMIM27	18
SMNDC1	65
SMS	92
SNAP23	106
SNF8	141
SNRK	83
SNRPB	202
SNUPN	89
SNX3	275
SNX6	123
SNX9	109
SOD1	95
SON	505
SORL1	211
SOS1	326
SOS2	70
SP100	229
SPAG9	188
SPATA33	66
SPATS2	90
SPCS1	331
SPCS2	126
SPCS3	212
SPEN	162
SPG7	114
SPNS1	146
SPPL2A	170
SPPL3	94
SQSTM1	225
SREK1	164
SRGN	2686
SRP14	589
SRRM1	424
SRRM2	440
SRSF10	208
SRSF2	223
SRSF3	422
SRSF4	290
SRSF5	723
SRSF6	108
SRSF8	59
SRSF9	262
SSH2	171
SSU72	159
ST13	132
ST3GAL1	69
STAG2	186
STAT3	217
STAT5B	108
STAU1	71
STK10	268
STK17A	38
STK17B	541
STK24	123
STK3	132
STK4	273
STMP1	188
STRAP	83
STT3B	164
STUB1	77
STX16	94
STXBP2	343
STXBP3	70
SUB1	572
SUMO1	116
SUMO2	432
SUMO3	163
SUZ12	109
SYAP1	119
SYF2	238
SZRD1	60
TAB2	69
TACC1	165
TADA3	65
TAF10	171
TAF2	189
TAF7	96
TAGLN2	440
TALDO1	540
TANGO2	58
TANK	147
TAOK1	188
TAOK3	205
TARBP1	230
TAX1BP1	253
TBC1D15	247
TBCD	322
TBCK	412
TBK1	668
TBL1XR1	89
TCEA1	142
TCF25	297
TCP11L2	16
TERF2IP	85
TET2	183
TFDP2	81
TFG	64
TGFB1	313
TGOLN2	246
THOC5	80
THOC7	94
THRAP3	183
TIMM17A	229
TKT	701
TLK1	40
TLK2	80
TLN1	449
TM9SF2	108
TMA7	621
TMBIM4	351
TMBIM6	534
TMED2	91
TMED5	197
TMEM120B	67
TMEM123	262
TMEM154	172
TMEM167A	210
TMEM183A	66
TMEM212	145
TMEM219	144
TMEM248	67
TMEM258	283
TMEM41B	56
TMEM45A	131
TMEM50A	203
TMEM59	237
TMEM9B	80
TMF1	121
TMOD3	229
TMSB10	6499
TMSB4X	11392
TMSB4XP4	311
TMUB2	101
TMX4	94
TNFAIP3	100
TNFAIP8L1	109
TNRC6B	175
TOMM7	624
TOP1	197
TP53INP1	25
TPGS1	603
TPI1	371
TPM1	221
TPM3	1029
TPM4	249
TPR	237
TPST2	64
TPT1	6509
TRA2A	160
TRA2B	272
TRAM1	195
TRAPPC1	149
TRAPPC5	235
TRIM52	130
TRIM56	412
TRIM58	68
TRIOBP	87
TRIP11	205
TRIP12	117
TRIR	289
TRNAU1AP	211
TSC2	286
TSC22D3	231
TSC22D4	66
TSGA10	71
TSPAN10	241
TSPAN14	196
TSPO	954
TSPYL1	69
TTC3	180
TUBA1A	356
TUBA1B	388
TUBA4A	38
TUBB4B	152
TUT7	118
TXN	251
TXNIP	901
TXNL1	90
TXNL4A	107
TYMP	1192
U2AF1	349
UBA52	2378
UBALD2	128
UBB	351
UBC	1624
UBE2B	186
UBE2D2	165
UBE2D3	463
UBE2E3	46
UBE2H	62
UBE2J1	140
UBE2L3	186
UBE2M	91
UBE2R2	209
UBL3	101
UBL5	396
UBN1	86
UBQLN1	80
UBR2	70
UBR4	78
UBXN1	235
UBXN4	171
UCP2	237
UFD1	89
UGGT1	160
UGP2	53
UIMC1	41
UPF2	75
UQCR10	269
UQCR11	506
UQCRB	769
UQCRH	423
USF2	124
USP12	71
USP15	388
USP22	77
USP33	84
USP34	108
USP47	72
USP7	75
USP8	378
USP9X	100
UTRN	255
UXT	164
VAMP2	127
VAPA	288
VASP	386
VCP	139
VHL	119
VIM	4564
VMP1	496
VOPP1	62
VPS26A	73
VPS36	114
VPS37B	64
VPS4B	112
VRK1	176
VSIR	409
WAC	231
WAS	221
WASF2	287
WBP11	89
WBP2	73
WDR1	141
WDR26	120
WDR45	129
WHAMMP1	50
WIPF1	211
WIPI2	70
WNK1	200
WSB1	282
WTAP	113
XIAP	321
XPR1	117
XRCC5	212
XRCC6	201
XRN1	83
YBX1	1147
YBX3	212
YIPF4	208
YIPF6	943
YME1L1	154
YPEL3	153
YPEL5	209
YTHDF2	98
YWHAB	715
YWHAZ	601
YY1	200
ZBTB7A	493
ZBTB8OS	89
ZC3H15	187
ZC3H7A	70
ZC3HAV1	76
ZEB2	1001
ZFAND5	291
ZFAND6	117
ZFC3H1	103
ZFP36	758
ZFP36L1	702
ZMAT2	81
ZMAT3	246
ZMYM2	85
ZNF101	78
ZNF106	256
ZNF148	80
ZNF207	354
ZNF24	83
ZNF33A	63
ZNF34	221
ZNF385D	137
ZNF426	231
ZNF431	151
ZNF526	515
ZNF585B	168
ZNF605	390
ZNF639	119
ZNF655	126
ZNF66	280
ZNHIT1	119
ZZEF1	396
