gene	count
GNB5	3
GNG5	4
GNL3L	2
GNPTG	1
GOLGA2	0
GOLGA4	0
GOLGB1	0
GOLM2	0
GOSR1	1
GPATCH2L	0
GPBP1	2
GPBP1L1	2
GPCPD1	0
GPSM2	0
GPX1	236
GPX4	48
GRB2	0
GRIPAP1	3
GRK2	1
GRK3	1
GRK6	0
GSK3B	1
GSPT1	0
GSTK1	2
GSTO1	54
GTDC1	1
GTF2I	1
GTPBP4	0
GUK1	2
GYPC	0
H1-2	12
H2AC18	67
H2AC19	29
H2AZ1	2
H2AZ2	0
H3-3A	258
H3-3B	12
HADHB	0
HAPSTR1	0
HAT1	1
HBA1	7
HBA2	4
HBB	7
HBP1	2
HCLS1	0
HCST	1
HDGF	1
HECTD1	1
HELZ	0
HERC1	2
HIF1A	3
HINT1	0
HIPK1	2
HIPK3	3
HLA-A-3	17
HLA-A-6	17
HLA-B-1	7
HLA-B-2	5
HLA-B-3	5
HLA-B-5	18
HLA-DQA1-2	2
HLA-DQA1-4	2
HLA-E	19
HLA-E-1	23
HLA-E-2	19
HMGB1	37
HMGB1P6	5
HMGB2	0
HMGN1	7
HMGN2	0
HNRNPA2B1	8
HNRNPA3	2
HNRNPC	2
HNRNPD	0
HNRNPDL	0
HNRNPF	2
HNRNPH2	1
HNRNPH3	0
HNRNPK	6
HNRNPM	0
HNRNPU	3
HNRNPUL1	0
HOOK3	1
HP1BP3	0
HPCAL1	2
HPS1	0
HSD17B12	1
HSP90AA1	2
HSP90AB1	0
HSPA4L	0
HSPA9	1
HYCC2	0
ICAM3	0
IDH2	1
IDS	1
IER2	1
IFI16	0
IFITM2	0
IFRD1	3
IGBP1	3
IGF2R	0
IK	1
IL2RG	1
INTS6	0
IRAG2	1
IRAK4	0
IRF1	0
IRF2	1
IRF9	1
IRS2	0
ISCA1	11
ISCU	6
ISG20L2	0
IST1	0
ITGA1	0
ITGAL	1
ITM2B	60
ITPR2	2
ITSN2	0
JAK1	2
JARID2	3
JMJD1C	0
JOSD1	0
JTB	2
JUNB	0
JUND	1
KAT6A	4
KCMF1	2
KCNK6	8
KCNMB1	0
KDM5A	0
KDM6A	0
KDM6B	0
KDM7A	0
KHDRBS1	0
KIDINS220	1
KIF2A	60
KIF5B	0
KLF2	0
KLF3	2
KLF6	1
KLHL24	0
KLHL5	5
KMT2C	2
KMT2E	2
KPNA4	0
KPNB1	0
KRAS	0
KRBA2	0
KREMEN1	1
L1TD1	1
LAMP1	1
LAMTOR1	33
LAMTOR4	1
LAMTOR5	0
LAPTM5	0
LBR	0
LCOR	0
LCP1	1
LDLR	0
LIMS1	88
LITAF	0
LMBRD1	0
LNPEP	2
LPGAT1	0
LPIN2	3
LPP	3
LRP10	4
LRRC58	0
LRRFIP1	8
LRRFIP2	3
LSM3	0
LYPLA1	0
LYRM7	0
LYST	0
MAB21L3	0
MACF1	4
MACROH2A1	1
MAF1	0
MAP1LC3B	2
MAP2K2	1
MAP2K3	5
MAP3K11	0
MAP3K2	0
MAP3K8	2
MAP4K2	2
MAP4K4	0
MAPK1	2
MAPK1IP1L	0
MAPKAPK2	2
MAPRE1	2
MARCHF6	2
MARK3	2
MAVS	3
MAX	32
MBD2	1
MBD4	2
MBD5	1
MBNL1	19
MBP	10
MCL1	0
MDM2	2
MDM4	0
MECP2	1
MED11	1
MED12	1
MED13	0
MED13L	0
MED27	1
MED28	0
MEF2A	0
METTL9	2
MFN1	0
MFSD11	0
MGAT4A	0
MGLL	6
MICAL3	0
MID1	0
MIDN	1
MIER1	1
MIGA1	0
MINDY2	0
MKNK2	0
MKRN1	9
MLF2	0
MLH1	0
MLLT6-1	0
MLX	0
MMP24OS	3
MOB1A	8
MORC3	1
MORF4L1	7
MPC2	0
MPLKIP	0
MRFAP1	3
MRPL33	0
MRPL57	2
MS4A4E	4
MSL1	0
MSN	27
MT-ATP6	139
MT-ATP8	3
MT-CO1	115
MT-CO2	124
MT-CO3	116
MT-CYB	73
MT-ND1	41
MT-ND2	146
MT-ND3	70
MT-ND4	85
MT-ND4L	9
MT-ND5	20
MTATP6P1	69
MTCH1	1
MTDH	2
MTHFD1	0
MTND1P23	3
MTND2P28	2
MTPN	39
MXI1	1
MYADM	0
MYCBP2	4
MYH7B	1
MYH9	18
MYL12A	128
MYL12B	5
MYL6	115
MYO5A	0
MYO9B	0
N4BP2L2	0
NAA60	1
NABP1	0
NACA	2
NAMPT	2
NAP1L1	83
NAPA	2
NAPG	1
NARF	0
NASP	1
NBPF10	0
NBPF14	0
NBPF19	1
NBR1	0
NCBP3	1
NCOA1	2
NCOA3	0
NCOA4	37
NCOR1	3
NDUFA1	4
NDUFA13	3
NDUFA2	0
NDUFA4	6
NDUFA5	2
NDUFB1	0
NDUFB11	0
NDUFB4	2
NDUFB9	2
NDUFC1	1
NDUFS2	0
NEDD8	1
NFAT5	1
NFE2L2	1
NFKB2	0
NFKBIA	3
NFKBIB	0
NFKBIZ	0
NIN	0
NIPBL	0
NKTR	3
NMI	0
NMNAT3	0
NNT	3
NONO	1
NOP10	1
NOTCH2NLC	1
NPC2	1
NPEPPS	1
NR1H2	1
NR4A2	0
NRDC	2
NSD1	1
NSD3	1
NT5C3A	26
NUDC	1
NUDT3	0
NUFIP2	0
NUMB	0
OAZ1	233
OAZ2	0
OCIAD1	1
ODC1	68
OGA	0
OGDH	0
OPHN1	0
OR11G2	0
ORAI1	3
ORAI2	3
ORC4	0
OSBPL8	1
OSER1	0
OST4	96
OSTF1	8
OTUB1	0
OTUD5	0
P2RX4	0
P2RX7	0
P4HB	0
PABPC1	8
PABPN1	2
PACS1	2
PAFAH1B1	4
PAFAH1B2	0
PAIP2	10
PAK2	0
PANK2	1
PAPOLA	4
PARK7	7
PBRM1	2
PCBP1	3
PCBP2	3
PCGF5	6
PCM1	2
PCMTD1	8
PCSK7	0
PCYT1A	0
PDAP1	1
PDCD10	13
PDCD4	0
PDE4DIP	0
PDIA3	1
PDIA5	0
PELI1	0
PET100	5
PFDN5	0
PFN1	15
PGAM1	1
PGK1	4
PGLS	0
PHACTR1	0
PHF20	0
PHF20L1	4
PHF3	0
PHIP	0
PHKB	5
PIAS1	0
PIGN	0
PIK3C3	0
PIM1	0
PIP4K2A	18
PITHD1	1
PJA2	2
PKN2	0
PLA2G10CP	0
PLAT	0
PLEK	15
PLEKHB2	1
PLP2	0
PMAIP1	0
PNPLA2	0
PNPLA8	0
PNPT1	0
PNRC1	2
POC1B	0
POLR1D	2
POLR2E	2
POLR2J	0
POLR2J3-1	0
POMP	0
PPDPF	25
PPHLN1	0
PPIA	7
PPIG	1
PPM1A	4
PPP1CA	3
PPP1CB	4
PPP1R12A	2
PPP1R15A	1
PPP1R2	2
PPP2R2A	0
PPP2R5A	1
PPP2R5C	1
PPP3CA	0
PPP3R1	3
PPP4C	2
PPP4R2	1
PPP4R3B	3
PPP6R1	1
PPP6R3	0
PRDM2	0
PRDX5	4
PRDX6	24
PRELID1	2
PREX1	0
PRKACA	1
PRKAG2	0
PRKAR1A	1
PRKCB	9
PRKX	1
PRMT2	2
PRPSAP1	1
PRR11	2
PRR13	0
PRRC2C	3
PSAP	4
PSIP1	1
PSMA4	0
PSMA6	0
PSMA7	5
PSMB1	0
PSMD13	2
PSMD4	0
PSMD6	2
PSME1	0
PSME4	0
PTBP3	1
PTEN	0
PTGES3	2
PTMA	43
PTP4A2	24
PTPN1	3
PTPN11	0
PTPN18	18
PTPN6	1
PTPRC	0
PTPRJ	13
QKI	2
R3HDM2	0
R3HDM4	13
RAB11A	14
RAB14	1
RAB18	0
RAB1A	0
RAB21	1
RAB27A	0
RAB2A	2
RAB5A	2
RAB5C	1
RAB5IF	2
RAB7A	0
RAB8A	6
RAB8B	2
RABAC1	4
RABGAP1L	12
RAC1	15
RAC2	0
RACK1	1
RAD21	0
RAD23B	0
RAF1	0
RALBP1	2
RALY	5
RAP1A	6
RAP1B	98
RASGRP2	14
RB1CC1	0
RBBP6	23
RBM22P2	0
RBM3	0
RBM38	8
RBM39	5
RBM4	0
RBM8A	0
RBX1	18
RC3H1	2
RCOR3	1
REEP5	1
REL	0
RESF1	0
RFFL	1
RGS10	81
RHAG	0
RHEB	6
RHOA	13
RHOF	6
RHOG	2
RICTOR	0
RILPL2	2
RIOK3	15
RIPOR2	42
RNASEK	7
RNASEK-C17orf49	8
RNASET2	2
RNF10	4
RNF11	11
RNF115	0
RNF14	0
RNF145	0
RNF213	0
RNF41	0
RNF7	0
RNPEPL1	4
RO60	0
ROCK1	3
RPAP2	1
RPL10	5
RPL11	4
RPL12	0
RPL13	2
RPL13A	3
RPL14	0
RPL15	14
RPL18	2
RPL18A	0
RPL19	1
RPL21	9
RPL23	1
RPL23A	1
RPL24	0
RPL26	1
RPL27A	2
RPL28	2
RPL29	0
RPL3	2
RPL30	3
RPL31	0
RPL32	0
RPL34	1
RPL35A	16
RPL36	1
RPL36AL	4
RPL37	2
RPL37A	5
RPL38	0
RPL39	1
RPL4	7
RPL41	6
RPL5	0
RPL6	1
RPL7	0
RPL7A	0
RPL8	1
RPLP1	12
RPLP2	0
RPS10	0
RPS11	5
RPS12	3
RPS13	1
RPS14	3
RPS15	1
RPS15A	7
RPS16	0
RPS19	2
RPS19BP1	2
RPS2	1
RPS20	4
RPS21	0
RPS23	0
RPS24	2
RPS25	2
RPS26	2
RPS27	8
RPS27A	8
RPS27L	1
RPS28	1
RPS29	3
RPS3	2
RPS3A	1
RPS4X	3
RPS5	0
RPS6	1
RPS6KA3	0
RPS7	1
RPS8	1
RSF1	0
RSRC2	1
RSRP1	1
RTF1	1
RTF2	1
RTN4	7
RUNDC1	0
S100A4	0
S100A6	0
SAMD4B	0
SAMD9	0
SAP18	2
SAP30BP	0
SAR1A	0
SARAF	2
SAT1	51
SBNO1	0
SCAF11	0
SCAND1	1
SCFD1	0
SDCBP	2
SEC11A	0
SEC14L1	4
SEC22B	0
SEC23A	1
SEC61G	1
SEC62	0
SECISBP2	8
SELENOF	3
SELENOK	0
SELENOT	5
SEMA6B	0
SENP7	3
SEPTIN2	2
SEPTIN7	14
SEPTIN9	0
SERF2	66
SERINC3	2
SERP1	3
SERPINB1	7
SET	3
SETD6	0
SETX	0
SF1	1
SF3A1	1
SF3B1	0
SF3B2	0
SF3B5	1
SF3B6	0
SFI1	1
SFPQ	0
SH3BGRL	10
SH3BGRL3	162
SH3BP5	1
SH3GLB1	6
SH3KBP1	0
SH3TC2	1
SHISA5	2
SHISA9	0
SHKBP1	1
SHOC2	2
SIAH2	4
SIRT2	3
SKAP2	5
SKP1	2
SLC25A15	0
SLC25A3	1
SLC25A37	0
SLC25A39	0
SLC28A2	0
SLC2A3	5
SLC35E1	2
SLC35E2B	2
SLC35E3	1
SLC38A2	1
SLC44A2	3
SLC50A1	1
SLC6A4	1
SLFN14	0
SLK	3
SLMAP	4
SLTM	3
SLU7	0
SMAD2	1
SMAD4	0
SMAP2	0
SMARCA2	4
SMCHD1	0
SMG1	0
SMIM27	4
SMNDC1	0
SMS	2
SNAP23	15
SNF8	0
SNRK	0
SNRPB	0
SNUPN	2
SNX3	15
SNX6	0
SNX9	5
SOD1	4
SON	2
SORL1	0
SOS1	0
SOS2	1
SP100	0
SPAG9	0
SPATA33	1
SPATS2	1
SPCS1	1
SPCS2	0
SPCS3	0
SPEN	0
SPG7	0
SPNS1	9
SPPL2A	0
SPPL3	2
SQSTM1	6
SREK1	0
SRGN	32
SRP14	9
SRRM1	0
SRRM2	0
SRSF10	0
SRSF2	1
SRSF3	2
SRSF4	4
SRSF5	2
SRSF6	3
SRSF8	6
SRSF9	3
SSH2	3
SSU72	1
ST13	0
ST3GAL1	2
STAG2	1
STAT3	4
STAT5B	1
STAU1	0
STK10	0
STK17A	2
STK17B	0
STK24	6
STK3	0
STK4	5
STMP1	7
STRAP	2
STT3B	0
STUB1	3
STX16	2
STXBP2	10
STXBP3	3
SUB1	3
SUMO1	1
SUMO2	4
SUMO3	7
SUZ12	0
SYAP1	1
SYF2	1
SZRD1	1
TAB2	2
TACC1	0
TADA3	1
TAF10	7
TAF2	0
TAF7	1
TAGLN2	102
TALDO1	33
TANGO2	2
TANK	0
TAOK1	0
TAOK3	5
TARBP1	0
TAX1BP1	3
TBC1D15	3
TBCD	0
TBCK	0
TBK1	0
TBL1XR1	1
TCEA1	6
TCF25	0
TCP11L2	0
TERF2IP	9
TET2	0
TFDP2	0
TFG	1
TGFB1	60
TGOLN2	4
THOC5	0
THOC7	1
THRAP3	1
TIMM17A	0
TKT	0
TLK1	22
TLK2	0
TLN1	107
TM9SF2	0
TMA7	8
TMBIM4	1
TMBIM6	5
TMED2	1
TMED5	2
TMEM120B	3
TMEM123	0
TMEM154	0
TMEM167A	0
TMEM183A	0
TMEM212	1
TMEM219	7
TMEM248	1
TMEM258	0
TMEM41B	1
TMEM45A	0
TMEM50A	8
TMEM59	2
TMEM9B	3
TMF1	0
TMOD3	5
TMSB10	1
TMSB4X	967
TMSB4XP4	7
TMUB2	0
TMX4	2
TNFAIP3	0
TNFAIP8L1	3
TNRC6B	0
TOMM7	0
TOP1	5
TP53INP1	0
TPGS1	0
TPI1	4
TPM1	35
TPM3	25
TPM4	61
TPR	0
TPST2	14
TPT1	18
TRA2A	1
TRA2B	5
TRAM1	3
TRAPPC1	7
TRAPPC5	1
TRIM52	0
TRIM56	2
TRIM58	17
TRIOBP	0
TRIP11	0
TRIP12	2
TRIR	5
TRNAU1AP	1
TSC2	1
TSC22D3	18
TSC22D4	5
TSGA10	0
TSPAN10	0
TSPAN14	1
TSPO	0
TSPYL1	0
TTC3	0
TUBA1A	1
TUBA1B	21
TUBA4A	81
TUBB4B	9
TUT7	0
TXN	0
TXNIP	1
TXNL1	0
TXNL4A	2
TYMP	1
U2AF1	0
UBA52	3
UBALD2	2
UBB	11
UBC	34
UBE2B	3
UBE2D2	1
UBE2D3	4
UBE2E3	7
UBE2H	12
UBE2J1	9
UBE2L3	1
UBE2M	4
UBE2R2	1
UBL3	1
UBL5	7
UBN1	3
UBQLN1	0
UBR2	0
UBR4	1
UBXN1	0
UBXN4	3
UCP2	7
UFD1	4
UGGT1	2
UGP2	2
UIMC1	3
UPF2	0
UQCR10	2
UQCR11	12
UQCRB	2
UQCRH	36
USF2	14
USP12	3
USP15	1
USP22	0
USP33	1
USP34	0
USP47	4
USP7	1
USP8	0
USP9X	2
UTRN	0
UXT	2
VAMP2	0
VAPA	13
VASP	7
VCP	1
VHL	0
VIM	2
VMP1	0
VOPP1	0
VPS26A	3
VPS36	0
VPS37B	1
VPS4B	1
VRK1	0
VSIR	2
WAC	1
WAS	0
WASF2	7
WBP11	2
WBP2	18
WDR1	23
WDR26	0
WDR45	3
WHAMMP1	1
WIPF1	13
WIPI2	1
WNK1	0
WSB1	0
WTAP	1
XIAP	0
XPR1	0
XRCC5	0
XRCC6	1
XRN1	0
YBX1	3
YBX3	8
YIPF4	0
YIPF6	1
YME1L1	1
YPEL3	1
YPEL5	11
YTHDF2	1
YWHAB	0
YWHAZ	28
YY1	2
ZBTB7A	1
ZBTB8OS	0
ZC3H15	0
ZC3H7A	0
ZC3HAV1	0
ZEB2	2
ZFAND5	1
ZFAND6	4
ZFC3H1	0
ZFP36	0
ZFP36L1	0
ZMAT2	0
ZMAT3	1
ZMYM2	0
ZNF101	1
ZNF106	0
ZNF148	0
ZNF207	0
ZNF24	1
ZNF33A	0
ZNF34	0
ZNF385D	0
ZNF426	0
ZNF431	0
ZNF526	0
ZNF585B	0
ZNF605	0
ZNF639	0
ZNF655	1
ZNF66	0
ZNHIT1	0
ZZEF1	2
