gene	count
LPGAT1	72
LPIN2	19
LPP	133
LRP10	58
LRRC58	357
LRRFIP1	663
LRRFIP2	60
LSM3	55
LYPLA1	69
LYRM7	152
LYST	178
MAB21L3	719
MACF1	227
MACROH2A1	346
MAF1	34
MAP1LC3B	135
MAP2K2	79
MAP2K3	105
MAP3K11	77
MAP3K2	266
MAP3K8	127
MAP4K2	59
MAP4K4	82
MAPK1	79
MAPK1IP1L	62
MAPKAPK2	59
MAPRE1	48
MARCHF6	47
MARK3	79
MAVS	37
MAX	24
MBD2	113
MBD4	45
MBD5	20
MBNL1	264
MBP	90
MCL1	535
MDM2	35
MDM4	121
MECP2	54
MED11	30
MED12	80
MED13	42
MED13L	194
MED27	132
MED28	53
MEF2A	63
METTL9	119
MFN1	100
MFSD11	41
MGAT4A	152
MGLL	28
MICAL3	122
MID1	117
MIDN	323
MIER1	59
MIGA1	79
MINDY2	46
MKNK2	69
MKRN1	85
MLF2	60
MLH1	65
MLLT6-1	67
MLX	197
MMP24OS	35
MOB1A	159
MORC3	41
MORF4L1	175
MPC2	27
MPLKIP	26
MRFAP1	53
MRPL33	53
MRPL57	67
MS4A4E	145
MSL1	47
MSN	292
MT-ATP6	4702
MT-ATP8	141
MT-CO1	6748
MT-CO2	5601
MT-CO3	5478
MT-CYB	2835
MT-ND1	4202
MT-ND2	2598
MT-ND3	5499
MT-ND4	3772
MT-ND4L	394
MT-ND5	963
MTATP6P1	1583
MTCH1	128
MTDH	203
MTHFD1	223
MTND1P23	112
MTND2P28	38
MTPN	208
MXI1	19
MYADM	401
MYCBP2	146
MYH7B	97
MYH9	156
MYL12A	302
MYL12B	252
MYL6	739
MYO5A	155
MYO9B	133
N4BP2L2	163
NAA60	40
NABP1	421
NACA	1170
NAMPT	2664
NAP1L1	359
NAPA	48
NAPG	40
NARF	22
NASP	44
NBPF10	330
NBPF14	112
NBPF19	172
NBR1	41
NCBP3	66
NCOA1	44
NCOA3	56
NCOA4	113
NCOR1	81
NDUFA1	217
NDUFA13	202
NDUFA2	96
NDUFA4	218
NDUFA5	25
NDUFB1	116
NDUFB11	136
NDUFB4	96
NDUFB9	98
NDUFC1	41
NDUFS2	38
NEDD8	99
NFAT5	47
NFE2L2	103
NFKB2	68
NFKBIA	957
NFKBIB	33
NFKBIZ	237
NIN	78
NIPBL	99
NKTR	129
NMI	33
NMNAT3	436
NNT	95
NONO	85
NOP10	160
NOTCH2NLC	216
NPC2	374
NPEPPS	129
NR1H2	33
NR4A2	87
NRDC	42
NSD1	50
NSD3	86
NT5C3A	22
NUDC	36
NUDT3	179
NUFIP2	104
NUMB	120
OAZ1	960
OAZ2	108
OCIAD1	49
ODC1	26
OGA	60
OGDH	36
OPHN1	96
OR11G2	56
ORAI1	34
ORAI2	59
ORC4	328
OSBPL8	141
OSER1	58
OST4	205
OSTF1	69
OTUB1	37
OTUD5	36
P2RX4	109
P2RX7	136
P4HB	140
PABPC1	1145
PABPN1	90
PACS1	19
PAFAH1B1	287
PAFAH1B2	46
PAIP2	144
PAK2	155
PANK2	24
PAPOLA	137
PARK7	176
PBRM1	45
PCBP1	257
PCBP2	333
PCGF5	50
PCM1	72
PCMTD1	27
PCSK7	324
PCYT1A	59
PDAP1	20
PDCD10	30
PDCD4	57
PDE4DIP	70
PDIA3	355
PDIA5	41
PELI1	68
PET100	121
PFDN5	792
PFN1	567
PGAM1	136
PGK1	217
PGLS	138
PHACTR1	206
PHF20	89
PHF20L1	66
PHF3	112
PHIP	107
PHKB	72
PIAS1	72
PIGN	356
PIK3C3	78
PIM1	67
PIP4K2A	37
PITHD1	20
PJA2	109
PKN2	87
PLA2G10CP	86
PLAT	156
PLEK	547
PLEKHB2	183
PLP2	129
PMAIP1	63
PNPLA2	35
PNPLA8	94
PNPT1	487
PNRC1	363
POC1B	69
POLR1D	97
POLR2E	63
POLR2J	65
POLR2J3-1	178
POMP	118
PPDPF	166
PPHLN1	65
PPIA	361
PPIG	102
PPM1A	27
PPP1CA	122
PPP1CB	129
PPP1R12A	66
PPP1R15A	311
PPP1R2	79
PPP2R2A	52
PPP2R5A	29
PPP2R5C	141
PPP3CA	43
PPP3R1	36
PPP4C	62
PPP4R2	49
PPP4R3B	20
PPP6R1	33
PPP6R3	42
PRDM2	53
PRDX5	84
PRDX6	72
PRELID1	235
PREX1	82
PRKACA	156
PRKAG2	145
PRKAR1A	105
PRKCB	154
PRKX	177
PRMT2	37
PRPSAP1	69
PRR11	81
PRR13	141
PRRC2C	232
PSAP	1220
PSIP1	21
PSMA4	102
PSMA6	103
PSMA7	183
PSMB1	128
PSMD13	51
PSMD4	38
PSMD6	30
PSME1	249
PSME4	44
PTBP3	124
PTEN	85
PTGES3	95
PTMA	1753
PTP4A2	408
PTPN1	55
PTPN11	97
PTPN18	69
PTPN6	101
PTPRC	540
PTPRJ	93
QKI	202
R3HDM2	56
R3HDM4	23
RAB11A	38
RAB14	42
RAB18	34
RAB1A	90
RAB21	79
RAB27A	115
RAB2A	106
RAB5A	36
RAB5C	115
RAB5IF	115
RAB7A	122
RAB8A	88
RAB8B	43
RABAC1	66
RABGAP1L	58
RAC1	327
RAC2	140
RACK1	745
RAD21	74
RAD23B	65
RAF1	85
RALBP1	34
RALY	49
RAP1A	88
RAP1B	453
RASGRP2	29
RB1CC1	123
RBBP6	100
RBM22P2	112
RBM3	251
RBM38	25
RBM39	358
RBM4	62
RBM8A	93
RBX1	80
RC3H1	58
RCOR3	29
REEP5	106
REL	479
RESF1	50
RFFL	142
RGS10	115
RHAG	21
RHEB	54
RHOA	411
RHOF	28
RHOG	136
RICTOR	102
RILPL2	156
RIOK3	128
RIPOR2	80
RNASEK	231
RNASEK-C17orf49	250
RNASET2	219
RNF10	78
RNF11	31
RNF115	92
RNF14	69
RNF145	57
RNF213	177
RNF41	74
RNF7	61
RNPEPL1	56
RO60	43
ROCK1	163
RPAP2	97
RPL10	3024
RPL11	2032
RPL12	1232
RPL13	2513
RPL13A	1747
RPL14	991
RPL15	1271
RPL18	1152
RPL18A	1590
RPL19	1672
RPL21	2133
RPL23	1299
RPL23A	1237
RPL24	829
RPL26	2153
RPL27A	1361
RPL28	1950
RPL29	1067
RPL3	1132
RPL30	2145
RPL31	540
RPL32	1915
RPL34	2351
RPL35A	1410
RPL36	1090
RPL36AL	423
RPL37	2302
RPL37A	1779
RPL38	979
RPL39	2536
RPL4	662
RPL41	3367
RPL5	906
RPL6	1184
RPL7	1214
RPL7A	1165
RPL8	1026
RPLP1	3092
RPLP2	1506
RPS10	1389
RPS11	1691
RPS12	2228
RPS13	1541
RPS14	2118
RPS15	1256
RPS15A	1658
RPS16	1386
RPS19	1674
RPS19BP1	34
RPS2	2048
RPS20	935
RPS21	1195
RPS23	2026
RPS24	2183
RPS25	1031
RPS26	1219
RPS27	2937
RPS27A	1606
RPS27L	134
RPS28	2092
RPS29	1515
RPS3	1171
RPS3A	1999
RPS4X	1300
RPS5	562
RPS6	1607
RPS6KA3	120
RPS7	1222
RPS8	1634
RSF1	52
RSRC2	116
RSRP1	139
RTF1	53
RTF2	48
RTN4	186
RUNDC1	60
S100A4	2595
S100A6	2527
SAMD4B	214
SAMD9	30
SAP18	126
SAP30BP	35
SAR1A	232
SARAF	206
SAT1	2025
SBNO1	34
SCAF11	257
SCAND1	70
SCFD1	168
SDCBP	274
SEC11A	205
SEC14L1	92
SEC22B	40
SEC23A	153
SEC61G	125
SEC62	116
SECISBP2	59
SELENOF	81
SELENOK	79
SELENOT	62
SEMA6B	409
SENP7	21
SEPTIN2	125
SEPTIN7	188
SEPTIN9	122
SERF2	784
SERINC3	57
SERP1	306
SERPINB1	220
SET	172
SETD6	45
SETX	104
SF1	111
SF3A1	24
SF3B1	190
SF3B2	99
SF3B5	96
SF3B6	56
SFI1	152
SFPQ	324
SH3BGRL	219
SH3BGRL3	1228
SH3BP5	50
SH3GLB1	91
SH3KBP1	130
SH3TC2	32
SHISA5	47
SHISA9	40
SHKBP1	58
SHOC2	89
SIAH2	27
SIRT2	85
SKAP2	107
SKP1	178
SLC25A15	47
SLC25A3	215
SLC25A37	117
SLC25A39	16
SLC28A2	126
SLC2A3	183
SLC35E1	23
SLC35E2B	118
SLC35E3	284
SLC38A2	102
SLC44A2	16
SLC50A1	43
SLC6A4	54
SLFN14	44
SLK	62
SLMAP	40
SLTM	82
SLU7	54
SMAD2	65
SMAD4	60
SMAP2	124
SMARCA2	55
SMCHD1	223
SMG1	298
SMIM27	21
SMNDC1	56
SMS	52
SNAP23	50
SNF8	76
SNRK	50
SNRPB	82
SNUPN	70
SNX3	131
SNX6	42
SNX9	58
SOD1	76
SON	343
SORL1	145
SOS1	132
SOS2	47
SP100	94
SPAG9	151
SPATA33	41
SPATS2	31
SPCS1	181
SPCS2	71
SPCS3	124
SPEN	98
SPG7	62
SPNS1	69
SPPL2A	81
SPPL3	56
SQSTM1	216
SREK1	137
SRGN	1946
SRP14	329
SRRM1	212
SRRM2	282
SRSF10	82
SRSF2	140
SRSF3	253
SRSF4	202
SRSF5	478
SRSF6	67
SRSF8	35
SRSF9	116
SSH2	64
SSU72	113
ST13	90
ST3GAL1	31
STAG2	106
STAT3	120
STAT5B	66
STAU1	37
STK10	190
STK17A	16
STK17B	320
STK24	45
STK3	97
STK4	152
STMP1	80
STRAP	50
STT3B	124
STUB1	32
STX16	60
STXBP2	183
STXBP3	31
SUB1	294
SUMO1	56
SUMO2	209
SUMO3	84
SUZ12	44
SYAP1	82
SYF2	135
SZRD1	38
TAB2	45
TACC1	149
TADA3	25
TAF10	83
TAF2	138
TAF7	32
TAGLN2	245
TALDO1	239
TANGO2	34
TANK	131
TAOK1	80
TAOK3	105
TARBP1	139
TAX1BP1	152
TBC1D15	139
TBCD	211
TBCK	189
TBK1	489
TBL1XR1	48
TCEA1	71
TCF25	178
TCP11L2	24
TERF2IP	47
TET2	114
TFDP2	32
TFG	39
TGFB1	162
TGOLN2	150
THOC5	59
THOC7	37
THRAP3	61
TIMM17A	151
TKT	450
TLK1	31
TLK2	68
TLN1	245
TM9SF2	74
TMA7	366
TMBIM4	172
TMBIM6	244
TMED2	40
TMED5	95
TMEM120B	60
TMEM123	141
TMEM154	80
TMEM167A	89
TMEM183A	27
TMEM212	87
TMEM219	102
TMEM248	40
TMEM258	131
TMEM41B	26
TMEM45A	72
TMEM50A	73
TMEM59	119
TMEM9B	49
TMF1	60
TMOD3	138
TMSB10	3245
TMSB4X	6010
TMSB4XP4	117
TMUB2	33
TMX4	60
TNFAIP3	189
TNFAIP8L1	71
TNRC6B	87
TOMM7	281
TOP1	113
TP53INP1	14
TPGS1	315
TPI1	165
TPM1	176
TPM3	528
TPM4	97
TPR	116
TPST2	38
TPT1	3854
TRA2A	86
TRA2B	138
TRAM1	87
TRAPPC1	66
TRAPPC5	121
TRIM52	116
TRIM56	252
TRIM58	47
TRIOBP	50
TRIP11	86
TRIP12	65
TRIR	138
TRNAU1AP	149
TSC2	183
TSC22D3	189
TSC22D4	31
TSGA10	66
TSPAN10	156
TSPAN14	100
TSPO	451
TSPYL1	37
TTC3	105
TUBA1A	238
TUBA1B	176
TUBA4A	10
TUBB4B	102
TUT7	59
TXN	107
TXNIP	291
TXNL1	36
TXNL4A	58
TYMP	435
U2AF1	52
UBA52	1309
UBALD2	85
UBB	233
UBC	988
UBE2B	90
UBE2D2	78
UBE2D3	219
UBE2E3	28
UBE2H	45
UBE2J1	112
UBE2L3	83
UBE2M	34
UBE2R2	128
UBL3	52
UBL5	234
UBN1	40
UBQLN1	45
UBR2	33
UBR4	57
UBXN1	124
UBXN4	77
UCP2	109
UFD1	20
UGGT1	92
UGP2	17
UIMC1	34
UPF2	37
UQCR10	143
UQCR11	239
UQCRB	392
UQCRH	210
USF2	97
USP12	36
USP15	209
USP22	46
USP33	44
USP34	51
USP47	38
USP7	46
USP8	259
USP9X	51
UTRN	142
UXT	95
VAMP2	87
VAPA	172
VASP	225
VCP	66
VHL	83
VIM	2662
VMP1	154
VOPP1	29
VPS26A	38
VPS36	61
VPS37B	40
VPS4B	57
VRK1	104
VSIR	219
WAC	111
WAS	95
WASF2	171
WBP11	62
WBP2	30
WDR1	77
WDR26	92
WDR45	114
WHAMMP1	28
WIPF1	89
WIPI2	43
WNK1	110
WSB1	213
WTAP	81
XIAP	171
XPR1	85
XRCC5	95
XRCC6	91
XRN1	48
YBX1	556
YBX3	223
YIPF4	91
YIPF6	485
YME1L1	72
YPEL3	84
YPEL5	167
YTHDF2	29
YWHAB	377
YWHAZ	398
YY1	112
ZBTB7A	258
ZBTB8OS	43
ZC3H15	86
ZC3H7A	52
ZC3HAV1	42
ZEB2	713
ZFAND5	155
ZFAND6	62
ZFC3H1	74
ZFP36	486
ZFP36L1	523
ZMAT2	46
ZMAT3	89
ZMYM2	50
ZNF101	41
ZNF106	141
ZNF148	20
ZNF207	217
ZNF24	53
ZNF33A	28
ZNF34	132
ZNF385D	99
ZNF426	110
ZNF431	72
ZNF526	330
ZNF585B	78
ZNF605	245
ZNF639	44
ZNF655	68
ZNF66	142
ZNHIT1	43
ZZEF1	237
