gene	count
RBM38	26
RBM39	521
RBM4	76
RBM8A	108
RBX1	91
RC3H1	77
RCOR3	25
REEP5	123
REL	571
RESF1	124
RFFL	183
RGS10	96
RHAG	34
RHEB	65
RHOA	472
RHOF	30
RHOG	175
RICTOR	138
RILPL2	155
RIOK3	200
RIPOR2	130
RNASEK	226
RNASEK-C17orf49	473
RNASET2	291
RNF10	108
RNF11	67
RNF115	135
RNF14	82
RNF145	53
RNF213	187
RNF41	104
RNF7	135
RNPEPL1	89
RO60	49
ROCK1	214
RPAP2	103
RPL10	3145
RPL11	2231
RPL12	1113
RPL13	2681
RPL13A	1988
RPL14	1030
RPL15	1487
RPL18	1296
RPL18A	1540
RPL19	1764
RPL21	2203
RPL23	1306
RPL23A	1387
RPL24	938
RPL26	2445
RPL27A	1463
RPL28	2211
RPL29	1261
RPL3	1343
RPL30	2496
RPL31	533
RPL32	2048
RPL34	2743
RPL35A	1655
RPL36	1113
RPL36AL	355
RPL37	2686
RPL37A	2127
RPL38	1091
RPL39	2867
RPL4	823
RPL41	3816
RPL5	1032
RPL6	1374
RPL7	1293
RPL7A	1388
RPL8	1034
RPLP1	4325
RPLP2	1834
RPS10	1279
RPS11	1810
RPS12	2354
RPS13	1806
RPS14	2393
RPS15	1554
RPS15A	1831
RPS16	1453
RPS19	1600
RPS19BP1	74
RPS2	2695
RPS20	1052
RPS21	1263
RPS23	2004
RPS24	2467
RPS25	1157
RPS26	756
RPS27	3084
RPS27A	1917
RPS27L	178
RPS28	2329
RPS29	1644
RPS3	1368
RPS3A	2162
RPS4X	1692
RPS5	549
RPS6	1617
RPS6KA3	183
RPS7	1357
RPS8	1917
RSF1	81
RSRC2	175
RSRP1	132
RTF1	79
RTF2	62
RTN4	272
RUNDC1	133
S100A4	3619
S100A6	3813
SAMD4B	276
SAMD9	34
SAP18	171
SAP30BP	55
SAR1A	413
SARAF	251
SAT1	2303
SBNO1	53
SCAF11	251
SCAND1	86
SCFD1	221
SDCBP	409
SEC11A	283
SEC14L1	84
SEC22B	50
SEC23A	180
SEC61G	163
SEC62	182
SECISBP2	75
SELENOF	113
SELENOK	80
SELENOT	90
SEMA6B	565
SENP7	34
SEPTIN2	199
SEPTIN7	245
SEPTIN9	143
SERF2	923
SERINC3	96
SERP1	378
SERPINB1	278
SET	229
SETD6	93
SETX	103
SF1	190
SF3A1	44
SF3B1	264
SF3B2	116
SF3B5	134
SF3B6	81
SFI1	252
SFPQ	452
SH3BGRL	302
SH3BGRL3	1440
SH3BP5	50
SH3GLB1	101
SH3KBP1	155
SH3TC2	52
SHISA5	48
SHISA9	39
SHKBP1	93
SHOC2	105
SIAH2	22
SIRT2	121
SKAP2	114
SKP1	213
SLC25A15	71
SLC25A3	267
SLC25A37	202
SLC25A39	21
SLC28A2	176
SLC2A3	270
SLC35E1	40
SLC35E2B	140
SLC35E3	357
SLC38A2	136
SLC44A2	13
SLC50A1	44
SLC6A4	70
SLFN14	44
SLK	65
SLMAP	49
SLTM	124
SLU7	34
SMAD2	79
SMAD4	54
SMAP2	85
SMARCA2	26
SMCHD1	314
SMG1	326
SMIM27	13
SMNDC1	40
SMS	55
SNAP23	69
SNF8	102
SNRK	68
SNRPB	129
SNUPN	74
SNX3	165
SNX6	63
SNX9	72
SOD1	82
SON	379
SORL1	222
SOS1	169
SOS2	43
SP100	111
SPAG9	195
SPATA33	43
SPATS2	55
SPCS1	236
SPCS2	89
SPCS3	199
SPEN	95
SPG7	78
SPNS1	103
SPPL2A	120
SPPL3	42
SQSTM1	205
SREK1	161
SRGN	2246
SRP14	342
SRRM1	245
SRRM2	339
SRSF10	144
SRSF2	176
SRSF3	276
SRSF4	266
SRSF5	573
SRSF6	90
SRSF8	36
SRSF9	201
SSH2	63
SSU72	108
ST13	104
ST3GAL1	32
STAG2	114
STAT3	163
STAT5B	94
STAU1	42
STK10	268
STK17A	46
STK17B	414
STK24	78
STK3	99
STK4	183
STMP1	113
STRAP	50
STT3B	171
STUB1	59
STX16	83
STXBP2	236
STXBP3	38
SUB1	356
SUMO1	71
SUMO2	249
SUMO3	93
SUZ12	69
SYAP1	72
SYF2	175
SZRD1	55
TAB2	65
TACC1	129
TADA3	39
TAF10	70
TAF2	195
TAF7	58
TAGLN2	367
TALDO1	380
TANGO2	49
TANK	133
TAOK1	90
TAOK3	131
TARBP1	207
TAX1BP1	169
TBC1D15	171
TBCD	295
TBCK	241
TBK1	656
TBL1XR1	46
TCEA1	105
TCF25	264
TCP11L2	22
TERF2IP	62
TET2	142
TFDP2	39
TFG	55
TGFB1	224
TGOLN2	213
THOC5	75
THOC7	50
THRAP3	86
TIMM17A	214
TKT	599
TLK1	32
TLK2	62
TLN1	323
TM9SF2	86
TMA7	506
TMBIM4	169
TMBIM6	324
TMED2	75
TMED5	155
TMEM120B	64
TMEM123	144
TMEM154	71
TMEM167A	119
TMEM183A	43
TMEM212	115
TMEM219	118
TMEM248	48
TMEM258	179
TMEM41B	59
TMEM45A	88
TMEM50A	95
TMEM59	157
TMEM9B	63
TMF1	62
TMOD3	163
TMSB10	4038
TMSB4X	8316
TMSB4XP4	134
TMUB2	29
TMX4	63
TNFAIP3	198
TNFAIP8L1	120
TNRC6B	85
TOMM7	520
TOP1	132
TP53INP1	21
TPGS1	366
TPI1	232
TPM1	187
TPM3	707
TPM4	173
TPR	138
TPST2	49
TPT1	4886
TRA2A	115
TRA2B	161
TRAM1	110
TRAPPC1	90
TRAPPC5	174
TRIM52	104
TRIM56	282
TRIM58	49
TRIOBP	62
TRIP11	123
TRIP12	66
TRIR	209
TRNAU1AP	223
TSC2	202
TSC22D3	252
TSC22D4	34
TSGA10	91
TSPAN10	233
TSPAN14	129
TSPO	660
TSPYL1	50
TTC3	158
TUBA1A	396
TUBA1B	295
TUBA4A	30
TUBB4B	100
TUT7	90
TXN	168
TXNIP	492
TXNL1	36
TXNL4A	63
TYMP	615
U2AF1	201
UBA52	1553
UBALD2	139
UBB	297
UBC	1244
UBE2B	128
UBE2D2	94
UBE2D3	295
UBE2E3	50
UBE2H	44
UBE2J1	224
UBE2L3	121
UBE2M	69
UBE2R2	161
UBL3	56
UBL5	292
UBN1	73
UBQLN1	66
UBR2	46
UBR4	74
UBXN1	129
UBXN4	103
UCP2	170
UFD1	45
UGGT1	117
UGP2	20
UIMC1	38
UPF2	35
UQCR10	185
UQCR11	328
UQCRB	454
UQCRH	247
USF2	102
USP12	42
USP15	295
USP22	50
USP33	52
USP34	72
USP47	40
USP7	91
USP8	319
USP9X	67
UTRN	155
UXT	101
VAMP2	107
VAPA	201
VASP	250
VCP	109
VHL	118
VIM	3189
VMP1	232
VOPP1	36
VPS26A	51
VPS36	61
VPS37B	48
VPS4B	73
VRK1	119
VSIR	297
WAC	165
WAS	119
WASF2	211
WBP11	60
WBP2	50
WDR1	85
WDR26	91
WDR45	141
WHAMMP1	37
WIPF1	77
WIPI2	34
WNK1	124
WSB1	239
WTAP	80
XIAP	251
XPR1	89
XRCC5	153
XRCC6	112
XRN1	66
YBX1	665
YBX3	174
YIPF4	131
YIPF6	736
YME1L1	97
YPEL3	102
YPEL5	189
YTHDF2	43
YWHAB	524
YWHAZ	382
YY1	148
ZBTB7A	381
ZBTB8OS	44
ZC3H15	123
ZC3H7A	75
ZC3HAV1	49
ZEB2	1058
ZFAND5	200
ZFAND6	102
ZFC3H1	95
ZFP36	679
ZFP36L1	640
ZMAT2	53
ZMAT3	110
ZMYM2	54
ZNF101	70
ZNF106	198
ZNF148	23
ZNF207	258
ZNF24	43
ZNF33A	22
ZNF34	154
ZNF385D	128
ZNF426	115
ZNF431	91
ZNF526	468
ZNF585B	80
ZNF605	305
ZNF639	56
ZNF655	85
ZNF66	146
ZNHIT1	49
ZZEF1	332
