gene	count
METTL9	383
MFN1	1035
MFSD11	266
MGAT4A	2057
MGLL	414
MICAL3	848
MID1	1131
MIDN	288
MIER1	609
MIGA1	514
MINDY2	552
MKNK2	276
MKRN1	258
MLF2	234
MLH1	576
MLLT6-1	875
MLX	1995
MMP24OS	267
MOB1A	549
MORC3	331
MORF4L1	1479
MPC2	334
MPLKIP	363
MRFAP1	493
MRPL33	440
MRPL57	674
MS4A4E	647
MSL1	257
MSN	978
MT-ATP6	30362
MT-ATP8	741
MT-CO1	36799
MT-CO2	38436
MT-CO3	47279
MT-CYB	24023
MT-ND1	19415
MT-ND2	11909
MT-ND3	34158
MT-ND4	23258
MT-ND4L	1465
MT-ND5	7139
MTATP6P1	5970
MTCH1	389
MTDH	1153
MTHFD1	2413
MTND1P23	1462
MTND2P28	144
MTPN	586
MXI1	210
MYADM	539
MYCBP2	1371
MYH7B	566
MYH9	1351
MYL12A	4533
MYL12B	2261
MYL6	3170
MYO5A	942
MYO9B	291
N4BP2L2	2777
NAA60	427
NABP1	4336
NACA	11008
NAMPT	669
NAP1L1	2320
NAPA	155
NAPG	146
NARF	288
NASP	846
NBPF10	273
NBPF14	192
NBPF19	645
NBR1	524
NCBP3	599
NCOA1	253
NCOA3	319
NCOA4	167
NCOR1	617
NDUFA1	1178
NDUFA13	1098
NDUFA2	547
NDUFA4	1841
NDUFA5	513
NDUFB1	854
NDUFB11	949
NDUFB4	869
NDUFB9	799
NDUFC1	569
NDUFS2	395
NEDD8	799
NFAT5	197
NFE2L2	334
NFKB2	210
NFKBIA	1932
NFKBIB	158
NFKBIZ	589
NIN	460
NIPBL	634
NKTR	1249
NMI	297
NMNAT3	6282
NNT	989
NONO	547
NOP10	510
NOTCH2NLC	534
NPC2	236
NPEPPS	916
NR1H2	209
NR4A2	608
NRDC	300
NSD1	621
NSD3	916
NT5C3A	243
NUDC	519
NUDT3	694
NUFIP2	489
NUMB	301
OAZ1	2338
OAZ2	722
OCIAD1	559
ODC1	243
OGA	674
OGDH	322
OPHN1	1125
OR11G2	476
ORAI1	515
ORAI2	360
ORC4	3197
OSBPL8	682
OSER1	201
OST4	2458
OSTF1	525
OTUB1	387
OTUD5	188
P2RX4	289
P2RX7	860
P4HB	670
PABPC1	5189
PABPN1	461
PACS1	389
PAFAH1B1	2464
PAFAH1B2	213
PAIP2	949
PAK2	686
PANK2	259
PAPOLA	778
PARK7	1453
PBRM1	423
PCBP1	1079
PCBP2	1567
PCGF5	325
PCM1	954
PCMTD1	369
PCSK7	2900
PCYT1A	491
PDAP1	383
PDCD10	374
PDCD4	1418
PDE4DIP	669
PDIA3	2121
PDIA5	305
PELI1	127
PET100	801
PFDN5	4763
PFN1	3783
PGAM1	395
PGK1	1007
PGLS	405
PHACTR1	213
PHF20	690
PHF20L1	396
PHF3	1120
PHIP	655
PHKB	409
PIAS1	336
PIGN	4604
PIK3C3	373
PIM1	374
PIP4K2A	711
PITHD1	276
PJA2	432
PKN2	195
PLA2G10CP	548
PLAT	1165
PLEK	305
PLEKHB2	945
PLP2	487
PMAIP1	423
PNPLA2	162
PNPLA8	186
PNPT1	5089
PNRC1	2458
POC1B	688
POLR1D	788
POLR2E	269
POLR2J	381
POLR2J3-1	2598
POMP	571
PPDPF	2328
PPHLN1	1300
PPIA	3104
PPIG	1298
PPM1A	166
PPP1CA	594
PPP1CB	754
PPP1R12A	753
PPP1R15A	988
PPP1R2	1080
PPP2R2A	256
PPP2R5A	238
PPP2R5C	3151
PPP3CA	227
PPP3R1	152
PPP4C	268
PPP4R2	305
PPP4R3B	348
PPP6R1	243
PPP6R3	246
PRDM2	509
PRDX5	572
PRDX6	543
PRELID1	779
PREX1	283
PRKACA	877
PRKAG2	533
PRKAR1A	370
PRKCB	670
PRKX	962
PRMT2	1371
PRPSAP1	371
PRR11	461
PRR13	698
PRRC2C	2221
PSAP	322
PSIP1	1036
PSMA4	482
PSMA6	421
PSMA7	1260
PSMB1	937
PSMD13	356
PSMD4	395
PSMD6	276
PSME1	1870
PSME4	286
PTBP3	500
PTEN	382
PTGES3	1161
PTMA	15253
PTP4A2	1423
PTPN1	444
PTPN11	784
PTPN18	176
PTPN6	340
PTPRC	3999
PTPRJ	823
QKI	252
R3HDM2	473
R3HDM4	249
RAB11A	242
RAB14	340
RAB18	350
RAB1A	209
RAB21	351
RAB27A	889
RAB2A	453
RAB5A	205
RAB5C	272
RAB5IF	361
RAB7A	388
RAB8A	274
RAB8B	251
RABAC1	555
RABGAP1L	381
RAC1	743
RAC2	1689
RACK1	8337
RAD21	823
RAD23B	273
RAF1	449
RALBP1	382
RALY	329
RAP1A	540
RAP1B	1923
RASGRP2	457
RB1CC1	513
RBBP6	446
RBM22P2	1013
RBM3	1315
RBM38	412
RBM39	2438
RBM4	580
RBM8A	631
RBX1	639
RC3H1	294
RCOR3	204
REEP5	328
REL	2485
RESF1	1104
RFFL	1539
RGS10	1248
RHAG	195
RHEB	258
RHOA	1138
RHOF	607
RHOG	336
RICTOR	1244
RILPL2	148
RIOK3	338
RIPOR2	2369
RNASEK	408
RNASEK-C17orf49	919
RNASET2	799
RNF10	570
RNF11	77
RNF115	995
RNF14	731
RNF145	310
RNF213	1812
RNF41	800
RNF7	554
RNPEPL1	346
RO60	446
ROCK1	778
RPAP2	1596
RPL10	45839
RPL11	29825
RPL12	19531
RPL13	43239
RPL13A	25709
RPL14	17573
RPL15	14468
RPL18	17449
RPL18A	20866
RPL19	26143
RPL21	32324
RPL23	8707
RPL23A	24177
RPL24	11834
RPL26	25325
RPL27A	16263
RPL28	29603
RPL29	15983
RPL3	24935
RPL30	37945
RPL31	7401
RPL32	35302
RPL34	39975
RPL35A	21261
RPL36	19310
RPL36AL	4035
RPL37	34026
RPL37A	24775
RPL38	15715
RPL39	34798
RPL4	6245
RPL41	50663
RPL5	13229
RPL6	15704
RPL7	11355
RPL7A	16759
RPL8	9735
RPLP1	41893
RPLP2	23782
RPS10	18222
RPS11	11792
RPS12	47879
RPS13	19891
RPS14	34284
RPS15	20006
RPS15A	32828
RPS16	17133
RPS19	23677
RPS19BP1	445
RPS2	30349
RPS20	12892
RPS21	24849
RPS23	31543
RPS24	20176
RPS25	22117
RPS26	2785
RPS27	75853
RPS27A	33054
RPS27L	1646
RPS28	31762
RPS29	42451
RPS3	26446
RPS3A	25654
RPS4X	24063
RPS5	10841
RPS6	26768
RPS6KA3	936
RPS7	16456
RPS8	27527
RSF1	664
RSRC2	912
RSRP1	1410
RTF1	549
RTF2	353
RTN4	494
RUNDC1	1032
S100A4	5206
S100A6	3695
SAMD4B	1266
SAMD9	440
SAP18	1071
SAP30BP	172
SAR1A	2031
SARAF	3519
SAT1	947
SBNO1	455
SCAF11	1438
SCAND1	538
SCFD1	1030
SDCBP	418
SEC11A	709
SEC14L1	179
SEC22B	340
SEC23A	1104
SEC61G	960
SEC62	1341
SECISBP2	548
SELENOF	541
SELENOK	565
SELENOT	365
SEMA6B	4387
SENP7	311
SEPTIN2	771
SEPTIN7	2400
SEPTIN9	837
SERF2	4515
SERINC3	348
SERP1	1367
SERPINB1	494
SET	1989
SETD6	346
SETX	441
SF1	2047
SF3A1	232
SF3B1	1324
SF3B2	727
SF3B5	689
SF3B6	581
SFI1	1394
SFPQ	1670
SH3BGRL	653
SH3BGRL3	4023
SH3BP5	298
SH3GLB1	310
SH3KBP1	749
SH3TC2	195
SHISA5	390
SHISA9	245
SHKBP1	140
SHOC2	343
SIAH2	199
SIRT2	484
SKAP2	131
SKP1	2327
SLC25A15	518
SLC25A3	1305
SLC25A37	290
SLC25A39	173
SLC28A2	1055
SLC2A3	512
SLC35E1	161
SLC35E2B	1331
SLC35E3	2200
SLC38A2	595
SLC44A2	175
SLC50A1	381
SLC6A4	304
SLFN14	519
SLK	255
SLMAP	236
SLTM	743
SLU7	355
SMAD2	590
SMAD4	324
SMAP2	970
SMARCA2	566
SMCHD1	2381
SMG1	2295
SMIM27	301
SMNDC1	199
SMS	200
SNAP23	154
SNF8	365
SNRK	458
SNRPB	874
SNUPN	414
SNX3	512
SNX6	637
SNX9	303
SOD1	1308
SON	2453
SORL1	1310
SOS1	1694
SOS2	179
SP100	1140
SPAG9	224
SPATA33	316
SPATS2	607
SPCS1	1591
SPCS2	836
SPCS3	617
SPEN	355
SPG7	695
SPNS1	384
SPPL2A	694
SPPL3	194
SQSTM1	420
SREK1	509
SRGN	2021
SRP14	2818
SRRM1	1569
SRRM2	1881
SRSF10	1072
SRSF2	633
SRSF3	1692
SRSF4	1087
SRSF5	3552
SRSF6	348
SRSF8	414
SRSF9	772
SSH2	370
SSU72	669
ST13	954
ST3GAL1	369
STAG2	725
STAT3	992
STAT5B	600
STAU1	314
STK10	1116
STK17A	1398
STK17B	1685
STK24	250
STK3	465
STK4	1965
STMP1	402
STRAP	329
STT3B	758
STUB1	468
STX16	597
STXBP2	118
STXBP3	214
SUB1	2334
SUMO1	605
SUMO2	1909
SUMO3	358
SUZ12	516
SYAP1	570
SYF2	1047
SZRD1	202
TAB2	203
TACC1	395
TADA3	275
TAF10	497
TAF2	1283
TAF7	764
TAGLN2	1078
TALDO1	368
TANGO2	166
TANK	223
TAOK1	447
TAOK3	636
TARBP1	910
TAX1BP1	854
TBC1D15	1679
TBCD	1480
TBCK	2191
TBK1	3068
TBL1XR1	453
TCEA1	779
TCF25	1116
TCP11L2	291
TERF2IP	702
TET2	169
TFDP2	586
TFG	289
TGFB1	719
TGOLN2	756
THOC5	497
THOC7	416
THRAP3	744
TIMM17A	899
TKT	357
TLK1	487
TLK2	383
TLN1	1163
TM9SF2	195
TMA7	3733
TMBIM4	907
TMBIM6	1325
TMED2	414
TMED5	244
TMEM120B	393
TMEM123	1327
TMEM154	346
TMEM167A	268
TMEM183A	189
TMEM212	1399
TMEM219	353
TMEM248	233
TMEM258	1102
TMEM41B	288
TMEM45A	979
TMEM50A	641
TMEM59	776
TMEM9B	241
TMF1	481
TMOD3	1130
TMSB10	22625
TMSB4X	45069
TMSB4XP4	1264
TMUB2	331
TMX4	335
TNFAIP3	1959
TNFAIP8L1	499
TNRC6B	1555
TOMM7	5391
TOP1	552
TP53INP1	105
TPGS1	3160
TPI1	680
TPM1	1116
TPM3	1909
TPM4	511
TPR	1201
TPST2	366
TPT1	49561
TRA2A	764
TRA2B	1176
TRAM1	597
TRAPPC1	584
TRAPPC5	241
TRIM52	947
TRIM56	1729
TRIM58	500
TRIOBP	182
TRIP11	1274
TRIP12	313
TRIR	1292
TRNAU1AP	878
TSC2	1319
TSC22D3	3781
TSC22D4	360
TSGA10	329
TSPAN10	814
TSPAN14	743
TSPO	724
TSPYL1	566
TTC3	1177
TUBA1A	1118
TUBA1B	944
TUBA4A	517
TUBB4B	268
TUT7	196
TXN	689
TXNIP	9113
TXNL1	380
TXNL4A	429
TYMP	232
U2AF1	731
UBA52	11764
UBALD2	713
UBB	2198
UBC	4523
UBE2B	845
UBE2D2	1105
UBE2D3	1455
UBE2E3	173
UBE2H	304
UBE2J1	199
UBE2L3	613
UBE2M	319
UBE2R2	275
UBL3	281
UBL5	1563
UBN1	263
UBQLN1	205
UBR2	281
UBR4	201
UBXN1	1088
UBXN4	730
UCP2	949
UFD1	316
UGGT1	700
UGP2	429
UIMC1	160
UPF2	492
UQCR10	1046
UQCR11	1539
UQCRB	4098
UQCRH	1492
USF2	359
USP12	124
USP15	967
USP22	266
USP33	449
USP34	583
USP47	341
USP7	226
USP8	1288
USP9X	266
UTRN	743
UXT	1139
VAMP2	953
VAPA	778
VASP	381
VCP	404
VHL	383
VIM	5721
VMP1	365
VOPP1	234
VPS26A	227
VPS36	561
VPS37B	166
VPS4B	424
VRK1	1317
VSIR	346
WAC	682
WAS	455
WASF2	763
WBP11	370
WBP2	220
WDR1	397
WDR26	278
WDR45	905
WHAMMP1	314
WIPF1	940
WIPI2	231
WNK1	695
WSB1	465
WTAP	412
XIAP	1521
XPR1	576
XRCC5	991
XRCC6	673
XRN1	488
YBX1	3017
YBX3	194
YIPF4	1123
YIPF6	4419
YME1L1	716
YPEL3	776
YPEL5	1060
YTHDF2	297
YWHAB	2043
YWHAZ	2027
YY1	791
ZBTB7A	709
ZBTB8OS	371
ZC3H15	675
ZC3H7A	318
ZC3HAV1	934
ZEB2	498
ZFAND5	292
ZFAND6	329
ZFC3H1	398
ZFP36	1147
ZFP36L1	837
ZMAT2	341
ZMAT3	1353
ZMYM2	366
ZNF101	866
ZNF106	308
ZNF148	365
ZNF207	1144
ZNF24	382
ZNF33A	350
ZNF34	1141
ZNF385D	788
ZNF426	1172
ZNF431	693
ZNF526	2772
ZNF585B	881
ZNF605	2395
ZNF639	751
ZNF655	457
ZNF66	1821
ZNHIT1	416
ZZEF1	2098
