gene	count
GNB1	152
GNB2	108
GNB5	359
GNG5	176
GNL3L	361
GNPTG	212
GOLGA2	75
GOLGA4	352
GOLGB1	648
GOLM2	74
GOSR1	239
GPATCH2L	100
GPBP1	321
GPBP1L1	74
GPCPD1	73
GPSM2	244
GPX1	106
GPX4	217
GRB2	137
GRIPAP1	164
GRK2	106
GRK3	114
GRK6	84
GSK3B	68
GSPT1	108
GSTK1	346
GSTO1	72
GTDC1	213
GTF2I	60
GTPBP4	586
GUK1	360
GYPC	227
H1-2	49
H2AC18	27
H2AC19	27
H2AZ1	264
H2AZ2	380
H3-3A	1348
H3-3B	1449
HADHB	57
HAPSTR1	149
HAT1	52
HBA1	1949
HBA2	5132
HBB	9295
HBP1	153
HCLS1	226
HCST	816
HDGF	75
HECTD1	203
HELZ	137
HERC1	94
HIF1A	83
HINT1	941
HIPK1	137
HIPK3	41
HLA-A-3	1155
HLA-A-6	1155
HLA-B-1	709
HLA-B-2	1484
HLA-B-3	1008
HLA-B-5	629
HLA-DQA1-2	700
HLA-DQA1-4	684
HLA-E	516
HLA-E-1	1026
HLA-E-2	596
HMGB1	1028
HMGB1P6	113
HMGB2	202
HMGN1	344
HMGN2	382
HNRNPA2B1	1128
HNRNPA3	697
HNRNPC	632
HNRNPD	253
HNRNPDL	587
HNRNPF	141
HNRNPH2	82
HNRNPH3	218
HNRNPK	428
HNRNPM	248
HNRNPU	562
HNRNPUL1	571
HOOK3	93
HP1BP3	297
HPCAL1	655
HPS1	67
HSD17B12	264
HSP90AA1	1614
HSP90AB1	905
HSPA4L	361
HSPA9	261
HYCC2	180
ICAM3	252
IDH2	89
IDS	614
IER2	885
IFI16	127
IFITM2	343
IFRD1	89
IGBP1	136
IGF2R	252
IK	198
IL2RG	363
INTS6	162
IRAG2	27
IRAK4	54
IRF1	1329
IRF2	57
IRF9	168
IRS2	359
ISCA1	131
ISCU	224
ISG20L2	406
IST1	61
ITGA1	386
ITGAL	200
ITM2B	916
ITPR2	57
ITSN2	118
JAK1	481
JARID2	45
JMJD1C	283
JOSD1	166
JTB	239
JUNB	1726
JUND	4365
KAT6A	215
KCMF1	97
KCNK6	553
KCNMB1	289
KDM5A	154
KDM6A	143
KDM6B	217
KDM7A	52
KHDRBS1	147
KIDINS220	386
KIF2A	229
KIF5B	166
KLF2	2130
KLF3	275
KLF6	1384
KLHL24	202
KLHL5	123
KMT2C	235
KMT2E	502
KPNA4	183
KPNB1	154
KRAS	147
KRBA2	368
KREMEN1	94
L1TD1	380
LAMP1	103
LAMTOR1	119
LAMTOR4	258
LAMTOR5	121
LAPTM5	373
LBR	81
LCOR	77
LCP1	488
LDLR	325
LIMS1	101
LITAF	322
LMBRD1	71
LNPEP	136
LPGAT1	87
LPIN2	116
LPP	254
LRP10	141
LRRC58	889
LRRFIP1	412
LRRFIP2	46
LSM3	171
LYPLA1	90
LYRM7	323
LYST	78
MAB21L3	2915
MACF1	498
MACROH2A1	117
MAF1	102
MAP1LC3B	206
MAP2K2	155
MAP2K3	46
MAP3K11	100
MAP3K2	169
MAP3K8	97
MAP4K2	86
MAP4K4	125
MAPK1	85
MAPK1IP1L	164
MAPKAPK2	94
MAPRE1	104
MARCHF6	137
MARK3	191
MAVS	55
MAX	106
MBD2	125
MBD4	67
MBD5	89
MBNL1	488
MBP	205
MCL1	355
MDM2	73
MDM4	220
MECP2	175
MED11	108
MED12	190
MED13	92
MED13L	140
MED27	225
MED28	112
MEF2A	40
METTL9	115
MFN1	327
MFSD11	74
MGAT4A	684
MGLL	37
MICAL3	323
MID1	348
MIDN	157
MIER1	169
MIGA1	117
MINDY2	160
MKNK2	71
MKRN1	74
MLF2	66
MLH1	239
MLLT6-1	269
MLX	347
MMP24OS	61
MOB1A	169
MORC3	97
MORF4L1	475
MPC2	124
MPLKIP	54
MRFAP1	169
MRPL33	147
MRPL57	181
MS4A4E	282
MSL1	86
MSN	294
MT-ATP6	22009
MT-ATP8	336
MT-CO1	20410
MT-CO2	19097
MT-CO3	21458
MT-CYB	15649
MT-ND1	10766
MT-ND2	8593
MT-ND3	19028
MT-ND4	14844
MT-ND4L	846
MT-ND5	4047
MTATP6P1	8807
MTCH1	134
MTDH	413
MTHFD1	757
MTND1P23	237
MTND2P28	93
MTPN	241
MXI1	89
MYADM	696
MYCBP2	392
MYH7B	124
MYH9	328
MYL12A	1139
MYL12B	706
MYL6	928
MYO5A	329
MYO9B	93
N4BP2L2	693
NAA60	87
NABP1	878
NACA	2879
NAMPT	433
NAP1L1	700
NAPA	35
NAPG	38
NARF	82
NASP	281
NBPF10	121
NBPF14	55
NBPF19	145
NBR1	140
NCBP3	154
NCOA1	94
NCOA3	92
NCOA4	31
NCOR1	145
NDUFA1	398
NDUFA13	289
NDUFA2	154
NDUFA4	542
NDUFA5	126
NDUFB1	163
NDUFB11	254
NDUFB4	235
NDUFB9	214
NDUFC1	141
NDUFS2	108
NEDD8	212
NFAT5	62
NFE2L2	98
NFKB2	113
NFKBIA	1929
NFKBIB	78
NFKBIZ	327
NIN	99
NIPBL	203
NKTR	351
NMI	61
NMNAT3	1948
NNT	232
NONO	175
NOP10	102
NOTCH2NLC	127
NPC2	94
NPEPPS	219
NR1H2	73
NR4A2	479
NRDC	78
NSD1	146
NSD3	306
NT5C3A	92
NUDC	124
NUDT3	175
NUFIP2	155
NUMB	58
OAZ1	703
OAZ2	109
OCIAD1	111
ODC1	112
OGA	243
OGDH	72
OPHN1	424
OR11G2	66
ORAI1	97
ORAI2	98
ORC4	1299
OSBPL8	205
OSER1	105
OST4	730
OSTF1	120
OTUB1	91
OTUD5	63
P2RX4	85
P2RX7	395
P4HB	277
PABPC1	1750
PABPN1	161
PACS1	106
PAFAH1B1	610
PAFAH1B2	46
PAIP2	358
PAK2	183
PANK2	80
PAPOLA	236
PARK7	354
PBRM1	100
PCBP1	224
PCBP2	521
PCGF5	121
PCM1	251
PCMTD1	92
PCSK7	643
PCYT1A	100
PDAP1	114
PDCD10	60
PDCD4	458
PDE4DIP	109
PDIA3	734
PDIA5	118
PELI1	46
PET100	217
PFDN5	1441
PFN1	891
PGAM1	107
PGK1	318
PGLS	92
PHACTR1	64
PHF20	206
PHF20L1	137
PHF3	288
PHIP	193
PHKB	129
PIAS1	122
PIGN	1384
PIK3C3	96
PIM1	87
PIP4K2A	190
PITHD1	84
PJA2	156
PKN2	82
PLA2G10CP	225
PLAT	361
PLEK	84
PLEKHB2	250
PLP2	134
PMAIP1	326
PNPLA2	61
PNPLA8	85
PNPT1	1117
PNRC1	994
POC1B	265
POLR1D	212
POLR2E	103
POLR2J	126
POLR2J3-1	527
POMP	180
PPDPF	473
PPHLN1	342
PPIA	911
PPIG	395
PPM1A	52
PPP1CA	169
PPP1CB	274
PPP1R12A	229
PPP1R15A	941
PPP1R2	238
PPP2R2A	92
PPP2R5A	58
PPP2R5C	1329
PPP3CA	81
PPP3R1	50
PPP4C	75
PPP4R2	67
PPP4R3B	92
PPP6R1	50
PPP6R3	76
PRDM2	174
PRDX5	107
PRDX6	119
PRELID1	189
PREX1	94
PRKACA	314
PRKAG2	185
PRKAR1A	157
PRKCB	211
PRKX	332
PRMT2	427
PRPSAP1	136
PRR11	168
PRR13	205
PRRC2C	858
PSAP	115
PSIP1	168
PSMA4	158
PSMA6	138
PSMA7	286
PSMB1	261
PSMD13	77
PSMD4	87
PSMD6	88
PSME1	449
PSME4	112
PTBP3	160
PTEN	69
PTGES3	311
PTMA	4315
PTP4A2	436
PTPN1	159
PTPN11	180
PTPN18	57
PTPN6	42
PTPRC	879
PTPRJ	186
QKI	88
R3HDM2	138
R3HDM4	67
RAB11A	84
RAB14	111
RAB18	131
RAB1A	77
RAB21	145
RAB27A	181
RAB2A	189
RAB5A	85
RAB5C	92
RAB5IF	105
RAB7A	114
RAB8A	82
RAB8B	64
RABAC1	195
RABGAP1L	131
RAC1	205
RAC2	362
RACK1	2119
RAD21	276
RAD23B	81
RAF1	151
RALBP1	63
RALY	110
RAP1A	147
RAP1B	642
RASGRP2	83
RB1CC1	207
RBBP6	174
RBM22P2	389
RBM3	479
RBM38	150
RBM39	963
RBM4	178
RBM8A	247
RBX1	134
RC3H1	86
RCOR3	62
REEP5	150
REL	1141
RESF1	267
RFFL	432
RGS10	239
RHAG	76
RHEB	67
RHOA	317
RHOF	120
RHOG	87
RICTOR	345
RILPL2	58
RIOK3	105
RIPOR2	375
RNASEK	153
RNASEK-C17orf49	252
RNASET2	232
RNF10	185
RNF11	40
RNF115	298
RNF14	187
RNF145	105
RNF213	446
RNF41	167
RNF7	177
RNPEPL1	124
RO60	111
ROCK1	228
RPAP2	465
RPL10	12835
RPL11	7140
RPL12	4603
RPL13	12594
RPL13A	7974
RPL14	5073
RPL15	4041
RPL18	5228
RPL18A	5485
RPL19	7150
RPL21	8350
RPL23	2151
RPL23A	7889
RPL24	3235
RPL26	7433
RPL27A	5486
RPL28	7680
RPL29	4328
RPL3	7461
RPL30	10044
RPL31	2052
RPL32	8987
RPL34	10379
RPL35A	5629
RPL36	5187
RPL36AL	1476
RPL37	9319
RPL37A	6705
RPL38	4108
RPL39	10098
RPL4	1869
RPL41	15581
RPL5	3590
RPL6	3994
RPL7	3128
RPL7A	5104
RPL8	2699
RPLP1	11214
RPLP2	6361
RPS10	6307
RPS11	3170
RPS12	13017
RPS13	4641
RPS14	10472
RPS15	5653
RPS15A	9740
RPS16	5244
RPS19	8096
RPS19BP1	134
RPS2	8643
RPS20	3721
RPS21	6478
RPS23	8184
RPS24	5599
RPS25	5431
RPS26	3571
RPS27	17420
RPS27A	10101
RPS27L	364
RPS28	8471
RPS29	8485
RPS3	8672
RPS3A	8649
RPS4X	6458
RPS5	3170
RPS6	7004
RPS6KA3	298
RPS7	5105
RPS8	6787
RSF1	214
RSRC2	354
RSRP1	637
RTF1	150
RTF2	78
RTN4	126
RUNDC1	213
S100A4	2359
S100A6	1322
SAMD4B	491
SAMD9	89
SAP18	351
SAP30BP	50
SAR1A	669
SARAF	917
SAT1	440
SBNO1	115
SCAF11	401
SCAND1	160
SCFD1	301
SDCBP	124
SEC11A	246
SEC14L1	71
SEC22B	106
SEC23A	299
SEC61G	357
SEC62	348
SECISBP2	168
SELENOF	166
SELENOK	305
SELENOT	129
SEMA6B	885
SENP7	61
SEPTIN2	215
SEPTIN7	639
SEPTIN9	228
SERF2	1189
SERINC3	162
SERP1	427
SERPINB1	121
SET	468
SETD6	108
SETX	88
SF1	715
SF3A1	71
SF3B1	422
SF3B2	206
SF3B5	250
SF3B6	161
SFI1	407
SFPQ	565
SH3BGRL	174
SH3BGRL3	1380
SH3BP5	135
SH3GLB1	119
SH3KBP1	183
SH3TC2	102
SHISA5	94
SHISA9	56
SHKBP1	34
SHOC2	90
SIAH2	56
SIRT2	219
SKAP2	48
SKP1	621
SLC25A15	106
SLC25A3	281
SLC25A37	68
SLC25A39	42
SLC28A2	371
SLC2A3	217
SLC35E1	44
SLC35E2B	393
SLC35E3	649
SLC38A2	205
SLC44A2	46
SLC50A1	83
SLC6A4	110
SLFN14	157
SLK	86
SLMAP	68
SLTM	228
SLU7	134
SMAD2	126
SMAD4	105
SMAP2	206
SMARCA2	152
SMCHD1	739
SMG1	488
SMIM27	79
SMNDC1	62
SMS	52
SNAP23	42
SNF8	95
SNRK	122
SNRPB	260
SNUPN	126
SNX3	135
SNX6	149
SNX9	73
SOD1	365
SON	729
SORL1	375
SOS1	398
SOS2	44
SP100	230
SPAG9	92
SPATA33	79
SPATS2	110
SPCS1	462
SPCS2	265
SPCS3	191
SPEN	106
SPG7	127
SPNS1	85
SPPL2A	212
SPPL3	52
SQSTM1	255
SREK1	208
SRGN	1028
SRP14	813
SRRM1	474
SRRM2	582
SRSF10	331
SRSF2	312
SRSF3	574
SRSF4	371
SRSF5	991
SRSF6	131
SRSF8	92
SRSF9	194
SSH2	90
SSU72	156
ST13	181
ST3GAL1	74
STAG2	175
STAT3	405
STAT5B	152
STAU1	77
STK10	309
STK17A	353
STK17B	579
STK24	76
STK3	174
STK4	508
STMP1	113
STRAP	105
STT3B	248
STUB1	131
STX16	157
STXBP2	38
STXBP3	51
SUB1	963
SUMO1	182
SUMO2	475
SUMO3	109
SUZ12	132
SYAP1	186
SYF2	297
SZRD1	62
TAB2	82
TACC1	124
TADA3	63
TAF10	128
TAF2	471
TAF7	235
TAGLN2	428
TALDO1	91
TANGO2	39
TANK	105
TAOK1	106
TAOK3	148
TARBP1	312
TAX1BP1	282
TBC1D15	458
TBCD	534
TBCK	440
TBK1	946
TBL1XR1	115
TCEA1	266
TCF25	361
TCP11L2	84
TERF2IP	287
TET2	42
TFDP2	157
TFG	91
TGFB1	249
TGOLN2	187
THOC5	160
THOC7	89
THRAP3	150
TIMM17A	289
TKT	82
TLK1	104
TLK2	117
TLN1	292
TM9SF2	51
TMA7	1205
TMBIM4	192
TMBIM6	365
TMED2	143
TMED5	88
TMEM120B	132
TMEM123	281
TMEM154	61
TMEM167A	96
TMEM183A	83
TMEM212	516
TMEM219	109
TMEM248	60
TMEM258	331
TMEM41B	81
TMEM45A	291
TMEM50A	175
TMEM59	200
TMEM9B	41
TMF1	195
TMOD3	297
TMSB10	6584
TMSB4X	12077
TMSB4XP4	145
TMUB2	46
TMX4	139
TNFAIP3	2059
TNFAIP8L1	156
TNRC6B	367
TOMM7	1542
TOP1	210
TP53INP1	55
TPGS1	927
TPI1	163
TPM1	380
TPM3	584
TPM4	115
TPR	340
TPST2	124
TPT1	13503
TRA2A	371
TRA2B	449
TRAM1	188
TRAPPC1	139
TRAPPC5	49
TRIM52	350
TRIM56	441
TRIM58	130
TRIOBP	53
TRIP11	311
TRIP12	78
TRIR	385
TRNAU1AP	304
TSC2	401
TSC22D3	1930
TSC22D4	70
TSGA10	114
TSPAN10	280
TSPAN14	146
TSPO	230
TSPYL1	244
TTC3	368
TUBA1A	495
TUBA1B	193
TUBA4A	138
TUBB4B	128
TUT7	58
TXN	227
TXNIP	1597
TXNL1	87
TXNL4A	171
TYMP	45
U2AF1	228
UBA52	3687
UBALD2	237
UBB	740
UBC	1802
UBE2B	262
UBE2D2	265
UBE2D3	430
UBE2E3	61
UBE2H	79
UBE2J1	117
UBE2L3	190
UBE2M	97
UBE2R2	68
UBL3	97
UBL5	408
UBN1	90
UBQLN1	87
UBR2	76
UBR4	63
UBXN1	342
UBXN4	198
UCP2	190
UFD1	103
UGGT1	166
UGP2	95
UIMC1	51
UPF2	80
UQCR10	241
UQCR11	448
UQCRB	1008
UQCRH	367
USF2	111
USP12	62
USP15	278
USP22	59
USP33	166
USP34	189
USP47	103
USP7	96
USP8	410
USP9X	97
UTRN	228
UXT	340
VAMP2	448
VAPA	205
VASP	69
VCP	111
VHL	90
VIM	1643
VMP1	153
VOPP1	70
VPS26A	86
VPS36	154
VPS37B	80
VPS4B	135
VRK1	342
VSIR	61
WAC	227
WAS	111
WASF2	225
WBP11	112
WBP2	54
WDR1	101
WDR26	131
WDR45	303
WHAMMP1	93
WIPF1	332
WIPI2	75
WNK1	237
WSB1	169
WTAP	128
XIAP	337
XPR1	214
XRCC5	237
XRCC6	179
XRN1	136
YBX1	769
YBX3	103
YIPF4	233
YIPF6	1471
YME1L1	274
YPEL3	234
YPEL5	888
YTHDF2	84
YWHAB	536
YWHAZ	975
YY1	216
ZBTB7A	225
ZBTB8OS	126
ZC3H15	202
ZC3H7A	111
ZC3HAV1	195
ZEB2	395
ZFAND5	95
ZFAND6	90
ZFC3H1	113
ZFP36	658
ZFP36L1	199
ZMAT2	91
ZMAT3	214
ZMYM2	99
ZNF101	267
ZNF106	83
ZNF148	95
ZNF207	363
ZNF24	121
ZNF33A	104
ZNF34	313
ZNF385D	274
ZNF426	285
ZNF431	160
ZNF526	870
ZNF585B	181
ZNF605	562
ZNF639	141
ZNF655	115
ZNF66	538
ZNHIT1	101
ZZEF1	531
