gene	count
BCAP31	257
BECN1	139
BEND7	547
BIN2	494
BIRC2	311
BIRC6	340
BLOC1S1	368
BLOC1S6	1525
BLTP1	615
BNIP2	264
BNIP3L	203
BOD1L1	555
BORCS7	426
BPTF	552
BRAF	511
BRD4	308
BRI3	288
BRIP1	1621
BRK1	441
BROX	185
BRWD1	277
BSDC1	214
BSG	226
BTF3	3059
BTG1	6789
BTK	621
BUD31	365
C11orf58	1374
C15orf40	1429
C19orf53	595
C1GALT1	152
C21orf62	1131
C2CD3	4077
C2orf68	1115
C4orf3	430
C6orf62	213
C9orf78	894
CAB39	142
CACUL1	125
CALM1	4217
CALM2	1243
CALM3	634
CAMLG	328
CAP1	493
CAPN1	137
CAPNS1	298
CAPZA1	578
CAPZA2	334
CAPZB	820
CARD16	303
CARD8	188
CARHSP1	303
CASP4	370
CAST	889
CBL	71
CBX3	639
CCDC157	207
CCDC186	291
CCDC30	252
CCDC57	1265
CCDC82	261
CCL5	3941
CCL5-1	3862
CCM2	367
CCND3	357
CCNDBP1	351
CCNI	1575
CCNL1	1868
CCNY	136
CCPG1	139
CD164	453
CD37	948
CD46	338
CD47	602
CD55	322
CD63	422
CD74	1583
CD82	1279
CDC37	358
CDC42	2572
CDC42SE1	410
CDC42SE2	1168
CDKL5	165
CDKN1B	496
CDKN2D	300
CDS2	257
CDV3	620
CEACAM22P	569
CELF2	924
CERCAM	532
CERT1	144
CFL1	3348
CFLAR	1165
CGGBP1	256
CHCHD2	1714
CHD1	713
CHD2	758
CHD4	258
CHD9	134
CHFR	439
CHMP1B	209
CHMP2A	340
CHMP2B	179
CHMP4B	228
CHMP5	87
CHST12	3831
CHURC1	600
CIR1	581
CIRBP	1230
CKLF	295
CLEC2B	828
CLINT1	253
CLIP1	628
CLK1	483
CLTA	394
CLTC	192
CMBL	426
CMC2	520
CMIP	106
CMTM6	289
CNBP	816
CNN2	675
CNPY3	163
COA1	330
COMMD6	1437
COPA	785
COPE	526
COPS2	257
COQ10B	250
CORO1A	1732
COTL1	1612
COX17	310
COX4I1	2364
COX5B	943
COX6A1	873
COX6B1	877
COX7A2	1180
COX7B	813
COX7C	2548
COX8A	916
CPEB4	70
CPT1A	499
CRBN	369
CREB1	127
CREBRF	569
CSDE1	832
CSK	266
CSNK1A1	618
CSNK1D	293
CSNK1G2	190
CSNK2A1	842
CTBS	129
CTCF	287
CTDSP1	170
CTDSP2	91
CTSC	611
CTSS	422
CTSZ	95
CUL3	288
CUL4B	388
CUX1	100
CXCR4	3006
CYB561A3	980
CYB5R3	221
CYB5R4	236
CYBA	1971
CYBC1	153
CYLD	730
CYP20A1	397
CYRIB	607
CYTH2	858
DAD1	415
DAPP1	160
DAZAP2	784
DBI	720
DBNL	250
DCAKD	318
DCP2	266
DCUN1D1	127
DCUN1D2	1249
DDX17	1041
DDX21	1236
DDX3X	678
DDX5	3233
DDX6	904
DEK	901
DESI1	284
DGKH	291
DGKZ	312
DHRS7	310
DIAPH1	376
DNAJA1	493
DNAJB1	1410
DNAJB6	879
DNAJC21	797
DNAJC7	692
DNM1	141
DNM2	319
DR1	288
DRAP1	501
DSG3	664
DUSP1	1862
DYNLL1	273
DYNLL2	198
DYNLRB1	366
DYNLT3	101
DYRK1A	234
E2F3P2	195
EEF1A1	27567
EEF2	1965
EHBP1L1	94
EHD1	131
EIF1	8886
EIF1B	448
EIF2AK1	195
EIF3I	534
EIF4A1	1203
EIF4A2	997
EIF4B	946
EIF4EBP2	141
EIF4G2	747
EIF4G3	113
EIF4H	415
EIF5	661
EIF5A	742
ELAPOR1	983
ELAVL1	415
ELF1	756
ELF2	280
ELMO1	220
ELOB	1015
EMC10	408
EMC3	194
EMD	187
EMP3	1152
ENO1	867
ENSA	451
EP300	261
EPB41	771
EPN1	261
EPS15	318
ERBIN	234
ERICH1	208
ERN1	561
ETV6	90
EVI2B	464
EWSR1	375
EXOC7	147
FAAP20	250
FAM107B	955
FAM120AOS	664
FAM133B	1146
FAM177A1	626
FAM204A	300
FAM241A	543
FAM32A	154
FAM50A	151
FAM89B	186
FAU	8661
FAUP4	255
FAXC	607
FBRS	110
FBXL20	147
FBXL3	147
FBXO11	144
FBXO48	1436
FBXO7	271
FBXO9	120
FBXW7	199
FEM1A	1659
FERMT3	226
FGFR1OP2	295
FIS1	313
FKBP1A	426
FKBP8	339
FLNA	692
FLOT2	119
FMN1	931
FMNL1	492
FNBP1	701
FNIP1	174
FOS	2778
FOSB	371
FOXN3	310
FOXO3	72
FOXP1	1196
FTH1	6085
FTL	3881
FUS	1477
FXR1	346
FXR2	279
FXYD5	786
FYTTD1	164
G3BP2	810
GABARAP	299
GABARAPL2	336
GABRD	304
GALNT1	159
GAPDH	3420
GAPVD1	118
GASK1A	5998
GATAD2A	224
GATD1	543
GBF1	391
GCC2	1577
GGNBP2	348
GHITM	524
GIT2	177
GLRX5	201
GLTP	250
GMFG	1499
GNA13	169
GNAI2	818
GNAI3	258
GNAS	2723
GNB1	322
GNB2	223
GNB5	667
GNG5	479
GNL3L	665
GNPTG	378
GOLGA2	200
GOLGA4	575
GOLGB1	1012
GOLM2	158
GOSR1	467
GPATCH2L	195
GPBP1	616
GPBP1L1	170
GPCPD1	197
GPSM2	595
GPX1	212
GPX4	469
GRB2	320
GRIPAP1	407
GRK2	310
GRK3	412
GRK6	207
GSK3B	143
GSPT1	453
GSTK1	808
GSTO1	250
GTDC1	549
GTF2I	162
GTPBP4	1221
GUK1	855
GYPC	763
H1-2	453
H2AC18	186
H2AC19	186
H2AZ1	1058
H2AZ2	1094
H3-3A	3248
H3-3B	5496
HADHB	136
HAPSTR1	315
HAT1	135
HBA1	2033
HBA2	7071
HBB	7451
HBP1	385
HCLS1	544
HCST	1587
HDGF	188
HECTD1	470
HELZ	388
HERC1	280
HIF1A	277
HINT1	2490
HIPK1	272
HIPK3	69
HLA-A-3	3798
HLA-A-6	3798
HLA-B-1	701
HLA-B-2	2772
HLA-B-3	3135
HLA-B-5	644
HLA-DQA1-2	1562
HLA-DQA1-4	1533
HLA-E	686
HLA-E-1	2557
HLA-E-2	777
HMGB1	3737
HMGB1P6	498
HMGB2	1289
HMGN1	1008
HMGN2	1244
HNRNPA2B1	2821
HNRNPA3	1673
HNRNPC	1375
HNRNPD	808
HNRNPDL	1463
HNRNPF	503
HNRNPH2	170
HNRNPH3	581
HNRNPK	1147
HNRNPM	598
HNRNPU	1381
HNRNPUL1	1263
HOOK3	240
HP1BP3	620
HPCAL1	1200
HPS1	152
HSD17B12	602
HSP90AA1	4171
HSP90AB1	2199
HSPA4L	853
HSPA9	653
HYCC2	474
ICAM3	601
IDH2	422
IDS	1036
IER2	1046
IFI16	531
IFITM2	850
IFRD1	172
IGBP1	279
IGF2R	719
IK	421
IL2RG	743
INTS6	271
IRAG2	101
IRAK4	143
IRF1	2261
IRF2	99
IRF9	383
IRS2	924
ISCA1	296
ISCU	521
ISG20L2	853
IST1	208
ITGA1	1193
ITGAL	497
ITM2B	2049
ITPR2	118
ITSN2	280
JAK1	1085
JARID2	102
JMJD1C	839
JOSD1	469
JTB	522
JUNB	3021
JUND	5462
KAT6A	545
KCMF1	264
KCNK6	1278
KCNMB1	584
KDM5A	378
KDM6A	213
KDM6B	339
KDM7A	152
KHDRBS1	425
KIDINS220	694
KIF2A	493
KIF5B	472
KLF2	3080
KLF3	510
KLF6	2557
KLHL24	350
KLHL5	305
KMT2C	580
KMT2E	914
KPNA4	298
KPNB1	469
KRAS	383
KRBA2	891
KREMEN1	260
L1TD1	961
LAMP1	313
LAMTOR1	284
LAMTOR4	508
LAMTOR5	367
LAPTM5	979
LBR	276
LCOR	215
LCP1	1345
LDLR	937
LIMS1	296
LITAF	600
LMBRD1	164
LNPEP	271
LPGAT1	168
LPIN2	246
LPP	555
LRP10	300
LRRC58	2102
LRRFIP1	1107
LRRFIP2	96
LSM3	475
LYPLA1	164
LYRM7	694
LYST	212
MAB21L3	6395
MACF1	1267
MACROH2A1	414
MAF1	205
MAP1LC3B	458
MAP2K2	399
MAP2K3	98
MAP3K11	185
MAP3K2	358
MAP3K8	182
MAP4K2	197
MAP4K4	254
MAPK1	141
MAPK1IP1L	406
MAPKAPK2	156
MAPRE1	325
MARCHF6	267
MARK3	450
MAVS	98
MAX	267
MBD2	333
MBD4	178
MBD5	126
MBNL1	921
MBP	660
MCL1	640
MDM2	189
MDM4	533
MECP2	416
MED11	207
MED12	358
MED13	199
MED13L	337
MED27	478
MED28	212
MEF2A	89
METTL9	255
MFN1	704
MFSD11	224
MGAT4A	1356
MGLL	191
MICAL3	576
MID1	701
MIDN	234
MIER1	434
MIGA1	342
MINDY2	317
MKNK2	139
MKRN1	165
MLF2	146
MLH1	474
MLLT6-1	425
MLX	1019
MMP24OS	157
MOB1A	441
MORC3	266
MORF4L1	1089
MPC2	259
MPLKIP	197
MRFAP1	382
MRPL33	357
MRPL57	481
MS4A4E	393
MSL1	124
MSN	546
MT-ATP6	35783
MT-ATP8	574
MT-CO1	28094
MT-CO2	36846
MT-CO3	43094
MT-CYB	27233
MT-ND1	18939
MT-ND2	12073
MT-ND3	24753
MT-ND4	19117
MT-ND4L	1043
MT-ND5	4540
MTATP6P1	7784
MTCH1	329
MTDH	774
MTHFD1	1659
MTND1P23	938
MTND2P28	139
MTPN	460
MXI1	201
MYADM	620
MYCBP2	742
MYH7B	362
MYH9	1027
MYL12A	2256
MYL12B	1766
MYL6	2589
MYO5A	730
MYO9B	220
N4BP2L2	1399
NAA60	234
NABP1	2339
NACA	6084
NAMPT	989
NAP1L1	1489
NAPA	115
NAPG	156
NARF	191
NASP	815
NBPF10	140
NBPF14	72
NBPF19	257
NBR1	280
NCBP3	434
NCOA1	180
NCOA3	146
NCOA4	129
NCOR1	499
NDUFA1	989
NDUFA13	784
NDUFA2	381
NDUFA4	1280
NDUFA5	332
NDUFB1	444
NDUFB11	720
NDUFB4	568
NDUFB9	612
NDUFC1	360
NDUFS2	304
NEDD8	524
NFAT5	136
NFE2L2	155
NFKB2	209
NFKBIA	1255
NFKBIB	171
NFKBIZ	451
NIN	259
NIPBL	452
NKTR	910
NMI	214
NMNAT3	3701
NNT	510
NONO	531
NOP10	305
NOTCH2NLC	170
NPC2	167
NPEPPS	538
NR1H2	135
NR4A2	603
NRDC	204
NSD1	320
NSD3	638
NT5C3A	146
NUDC	261
NUDT3	375
NUFIP2	284
NUMB	147
OAZ1	1583
OAZ2	421
OCIAD1	319
ODC1	302
OGA	485
OGDH	171
OPHN1	670
OR11G2	145
ORAI1	273
ORAI2	193
ORC4	2003
OSBPL8	483
OSER1	271
OST4	1422
OSTF1	345
OTUB1	267
OTUD5	151
P2RX4	181
P2RX7	677
P4HB	527
PABPC1	3995
PABPN1	378
PACS1	209
PAFAH1B1	1663
PAFAH1B2	152
PAIP2	653
PAK2	432
PANK2	155
PAPOLA	574
PARK7	972
PBRM1	211
PCBP1	576
PCBP2	1236
PCGF5	282
PCM1	554
PCMTD1	148
PCSK7	1720
PCYT1A	287
PDAP1	285
PDCD10	214
PDCD4	1064
PDE4DIP	314
PDIA3	1716
PDIA5	224
PELI1	151
PET100	551
PFDN5	2551
PFN1	3419
PGAM1	369
PGK1	700
PGLS	257
PHACTR1	141
PHF20	436
PHF20L1	278
PHF3	716
PHIP	420
PHKB	241
PIAS1	261
PIGN	2818
PIK3C3	208
PIM1	260
PIP4K2A	393
PITHD1	199
PJA2	295
PKN2	186
PLA2G10CP	416
PLAT	795
PLEK	210
PLEKHB2	666
PLP2	292
PMAIP1	603
PNPLA2	131
PNPLA8	236
PNPT1	2763
PNRC1	1688
POC1B	471
POLR1D	661
POLR2E	238
POLR2J	287
POLR2J3-1	1446
POMP	707
PPDPF	1006
PPHLN1	916
PPIA	2505
PPIG	976
PPM1A	174
PPP1CA	507
PPP1CB	549
PPP1R12A	527
PPP1R15A	1068
PPP1R2	722
PPP2R2A	188
PPP2R5A	143
PPP2R5C	2655
PPP3CA	147
PPP3R1	119
PPP4C	264
PPP4R2	197
PPP4R3B	208
PPP6R1	189
PPP6R3	205
PRDM2	408
PRDX5	332
PRDX6	331
PRELID1	532
PREX1	256
PRKACA	612
PRKAG2	279
PRKAR1A	410
PRKCB	415
PRKX	670
PRMT2	461
PRPSAP1	239
PRR11	328
PRR13	429
PRRC2C	1944
PSAP	248
PSIP1	518
PSMA4	479
PSMA6	374
PSMA7	1006
PSMB1	766
PSMD13	246
PSMD4	248
PSMD6	237
PSME1	1475
PSME4	371
PTBP3	315
PTEN	175
PTGES3	737
PTMA	10580
PTP4A2	1023
PTPN1	341
PTPN11	508
PTPN18	160
PTPN6	154
PTPRC	2066
PTPRJ	476
QKI	162
R3HDM2	269
R3HDM4	205
RAB11A	190
RAB14	290
RAB18	240
RAB1A	162
RAB21	260
RAB27A	591
RAB2A	442
RAB5A	214
RAB5C	304
RAB5IF	370
RAB7A	256
RAB8A	200
RAB8B	211
RABAC1	428
RABGAP1L	317
RAC1	627
RAC2	970
RACK1	4884
RAD21	675
RAD23B	248
RAF1	465
RALBP1	131
RALY	298
RAP1A	328
RAP1B	1301
RASGRP2	254
RB1CC1	436
RBBP6	462
RBM22P2	784
RBM3	988
RBM38	497
RBM39	2231
RBM4	400
RBM8A	561
RBX1	437
RC3H1	210
RCOR3	125
REEP5	395
REL	1951
RESF1	584
RFFL	1010
RGS10	493
RHAG	124
RHEB	203
RHOA	995
RHOF	365
RHOG	240
RICTOR	897
RILPL2	144
RIOK3	324
RIPOR2	640
RNASEK	231
RNASEK-C17orf49	587
RNASET2	622
RNF10	524
RNF11	70
RNF115	654
RNF14	439
RNF145	394
RNF213	1226
RNF41	412
RNF7	470
RNPEPL1	252
RO60	296
ROCK1	593
RPAP2	793
RPL10	27637
RPL11	14163
RPL12	11091
RPL13	25185
RPL13A	15380
RPL14	9105
RPL15	8312
RPL18	10281
RPL18A	12344
RPL19	13731
RPL21	15536
RPL23	4938
RPL23A	13563
RPL24	6507
RPL26	13462
RPL27A	9457
RPL28	14972
RPL29	9049
RPL3	13854
RPL30	19111
RPL31	4158
RPL32	17309
RPL34	19170
RPL35A	10593
RPL36	10381
RPL36AL	2591
RPL37	18593
RPL37A	13523
RPL38	8053
RPL39	19711
RPL4	4086
RPL41	28697
RPL5	7819
RPL6	8833
RPL7	6429
RPL7A	9872
RPL8	6532
RPLP1	25951
RPLP2	13144
RPS10	9799
RPS11	7162
RPS12	24781
RPS13	11893
RPS14	17209
RPS15	11951
RPS15A	19643
RPS16	11080
RPS19	16806
RPS19BP1	335
RPS2	17119
RPS20	7171
RPS21	13732
RPS23	15322
RPS24	11544
RPS25	11026
RPS26	7250
RPS27	39726
RPS27A	17876
RPS27L	969
RPS28	15949
RPS29	21084
RPS3	13586
RPS3A	16607
RPS4X	9189
RPS5	6430
RPS6	14425
RPS6KA3	542
RPS7	10123
RPS8	13126
RSF1	467
RSRC2	1070
RSRP1	953
RTF1	436
RTF2	159
RTN4	319
RUNDC1	521
S100A4	5042
S100A6	2515
SAMD4B	992
SAMD9	221
SAP18	870
SAP30BP	161
SAR1A	1379
SARAF	2608
SAT1	1225
SBNO1	240
SCAF11	1009
SCAND1	440
SCFD1	768
SDCBP	372
SEC11A	524
SEC14L1	185
SEC22B	202
SEC23A	709
SEC61G	763
SEC62	732
SECISBP2	434
SELENOF	300
SELENOK	688
SELENOT	311
SEMA6B	2488
SENP7	159
SEPTIN2	619
SEPTIN7	1733
SEPTIN9	572
SERF2	3110
SERINC3	364
SERP1	925
SERPINB1	379
SET	1422
SETD6	235
SETX	215
SF1	1317
SF3A1	172
SF3B1	908
SF3B2	463
SF3B5	507
SF3B6	500
SFI1	883
SFPQ	1527
SH3BGRL	401
SH3BGRL3	3158
SH3BP5	263
SH3GLB1	319
SH3KBP1	516
SH3TC2	127
SHISA5	226
SHISA9	146
SHKBP1	119
SHOC2	233
SIAH2	173
SIRT2	433
SKAP2	68
SKP1	1248
SLC25A15	267
SLC25A3	990
SLC25A37	136
SLC25A39	111
SLC28A2	825
SLC2A3	617
SLC35E1	213
SLC35E2B	692
SLC35E3	1470
SLC38A2	447
SLC44A2	114
SLC50A1	197
SLC6A4	227
SLFN14	318
SLK	159
SLMAP	143
SLTM	521
SLU7	336
SMAD2	302
SMAD4	193
SMAP2	494
SMARCA2	364
SMCHD1	1646
SMG1	1315
SMIM27	166
SMNDC1	161
SMS	185
SNAP23	85
SNF8	281
SNRK	272
SNRPB	884
SNUPN	238
SNX3	304
SNX6	362
SNX9	418
SOD1	919
SON	1503
SORL1	654
SOS1	968
SOS2	124
SP100	614
SPAG9	199
SPATA33	182
SPATS2	293
SPCS1	989
SPCS2	519
SPCS3	573
SPEN	168
SPG7	354
SPNS1	248
SPPL2A	497
SPPL3	135
SQSTM1	354
SREK1	547
SRGN	2211
SRP14	1932
SRRM1	1293
SRRM2	1378
SRSF10	893
SRSF2	616
SRSF3	1255
SRSF4	725
SRSF5	2194
SRSF6	248
SRSF8	210
SRSF9	551
SSH2	234
SSU72	381
ST13	448
ST3GAL1	149
STAG2	523
STAT3	894
STAT5B	365
STAU1	187
STK10	635
STK17A	1330
STK17B	1590
STK24	170
STK3	340
STK4	970
STMP1	234
STRAP	287
STT3B	504
STUB1	291
STX16	356
STXBP2	122
STXBP3	97
SUB1	2318
SUMO1	511
SUMO2	1314
SUMO3	278
SUZ12	369
SYAP1	517
SYF2	790
SZRD1	157
TAB2	185
TACC1	311
TADA3	190
TAF10	300
TAF2	805
TAF7	484
TAGLN2	793
TALDO1	291
TANGO2	103
TANK	248
TAOK1	211
TAOK3	357
TARBP1	661
TAX1BP1	687
TBC1D15	1278
TBCD	1174
TBCK	1211
TBK1	2043
TBL1XR1	260
TCEA1	594
TCF25	997
TCP11L2	191
TERF2IP	669
TET2	130
TFDP2	361
TFG	204
TGFB1	698
TGOLN2	476
THOC5	333
THOC7	280
THRAP3	451
TIMM17A	638
TKT	264
TLK1	296
TLK2	270
TLN1	779
TM9SF2	158
TMA7	2763
TMBIM4	390
TMBIM6	912
TMED2	295
TMED5	139
TMEM120B	279
TMEM123	573
TMEM154	166
TMEM167A	230
TMEM183A	194
TMEM212	858
TMEM219	243
TMEM248	141
TMEM258	648
TMEM41B	236
TMEM45A	505
TMEM50A	445
TMEM59	571
TMEM9B	160
TMF1	551
TMOD3	693
TMSB10	14294
TMSB4X	24639
TMSB4XP4	756
TMUB2	177
TMX4	231
TNFAIP3	2601
TNFAIP8L1	318
TNRC6B	575
TOMM7	3070
TOP1	403
TP53INP1	119
TPGS1	1953
TPI1	568
TPM1	762
TPM3	1443
TPM4	382
TPR	673
TPST2	209
TPT1	29400
TRA2A	595
TRA2B	1032
TRAM1	371
TRAPPC1	426
TRAPPC5	136
TRIM52	646
TRIM56	1092
TRIM58	330
TRIOBP	103
TRIP11	700
TRIP12	204
TRIR	896
TRNAU1AP	623
TSC2	849
TSC22D3	2587
TSC22D4	183
TSGA10	162
TSPAN10	566
TSPAN14	494
TSPO	542
TSPYL1	326
TTC3	638
TUBA1A	609
TUBA1B	1512
TUBA4A	407
TUBB4B	269
TUT7	149
TXN	749
TXNIP	2868
TXNL1	238
TXNL4A	378
TYMP	118
U2AF1	689
UBA52	6975
UBALD2	738
UBB	1718
UBC	4299
UBE2B	672
UBE2D2	712
UBE2D3	1205
UBE2E3	142
UBE2H	181
UBE2J1	172
UBE2L3	590
UBE2M	191
UBE2R2	130
UBL3	232
UBL5	910
UBN1	166
UBQLN1	184
UBR2	159
UBR4	192
UBXN1	739
UBXN4	556
UCP2	559
UFD1	306
UGGT1	435
UGP2	210
UIMC1	117
UPF2	261
UQCR10	628
UQCR11	993
UQCRB	2332
UQCRH	1084
USF2	280
USP12	134
USP15	646
USP22	202
USP33	305
USP34	395
USP47	283
USP7	240
USP8	850
USP9X	153
UTRN	455
UXT	649
VAMP2	692
VAPA	486
VASP	217
VCP	270
VHL	233
VIM	4477
VMP1	624
VOPP1	160
VPS26A	191
VPS36	292
VPS37B	192
VPS4B	317
VRK1	741
VSIR	127
WAC	552
WAS	268
WASF2	402
WBP11	320
WBP2	95
WDR1	325
WDR26	296
WDR45	524
WHAMMP1	141
WIPF1	658
WIPI2	179
WNK1	458
WSB1	276
WTAP	492
XIAP	842
XPR1	375
XRCC5	556
XRCC6	513
XRN1	323
YBX1	2480
YBX3	157
YIPF4	618
YIPF6	3096
YME1L1	487
YPEL3	474
YPEL5	1440
YTHDF2	188
YWHAB	1454
YWHAZ	1660
YY1	535
ZBTB7A	401
ZBTB8OS	264
ZC3H15	524
ZC3H7A	272
ZC3HAV1	393
ZEB2	751
ZFAND5	230
ZFAND6	256
ZFC3H1	286
ZFP36	1402
ZFP36L1	406
ZMAT2	186
ZMAT3	575
ZMYM2	217
ZNF101	654
ZNF106	231
ZNF148	187
ZNF207	801
ZNF24	217
ZNF33A	164
ZNF34	804
ZNF385D	503
ZNF426	747
ZNF431	423
ZNF526	2283
ZNF585B	459
ZNF605	1377
ZNF639	378
ZNF655	300
ZNF66	1019
ZNHIT1	230
ZZEF1	1490
