gene	count
PAPOLA	38
PARK7	22
PBRM1	7
PCBP1	19
PCBP2	61
PCGF5	16
PCM1	28
PCMTD1	11
PCSK7	76
PCYT1A	10
PDAP1	5
PDCD10	7
PDCD4	15
PDE4DIP	14
PDIA3	54
PDIA5	16
PELI1	9
PET100	11
PFDN5	119
PFN1	42
PGAM1	5
PGK1	15
PGLS	17
PHACTR1	34
PHF20	23
PHF20L1	16
PHF3	26
PHIP	18
PHKB	17
PIAS1	5
PIGN	143
PIK3C3	7
PIM1	6
PIP4K2A	7
PITHD1	2
PJA2	13
PKN2	14
PLA2G10CP	14
PLAT	31
PLEK	12
PLEKHB2	30
PLP2	15
PMAIP1	23
PNPLA2	4
PNPLA8	10
PNPT1	72
PNRC1	85
POC1B	21
POLR1D	13
POLR2E	11
POLR2J	12
POLR2J3-1	48
POMP	11
PPDPF	31
PPHLN1	37
PPIA	83
PPIG	32
PPM1A	2
PPP1CA	15
PPP1CB	4
PPP1R12A	17
PPP1R15A	64
PPP1R2	32
PPP2R2A	10
PPP2R5A	5
PPP2R5C	43
PPP3CA	19
PPP3R1	4
PPP4C	6
PPP4R2	4
PPP4R3B	11
PPP6R1	4
PPP6R3	4
PRDM2	52
PRDX5	12
PRDX6	6
PRELID1	16
PREX1	7
PRKACA	21
PRKAG2	14
PRKAR1A	17
PRKCB	47
PRKX	17
PRMT2	7
PRPSAP1	3
PRR11	16
PRR13	24
PRRC2C	54
PSAP	13
PSIP1	20
PSMA4	5
PSMA6	11
PSMA7	18
PSMB1	18
PSMD13	9
PSMD4	8
PSMD6	11
PSME1	23
PSME4	6
PTBP3	8
PTEN	17
PTGES3	27
PTMA	479
PTP4A2	46
PTPN1	30
PTPN11	17
PTPN18	6
PTPN6	11
PTPRC	53
PTPRJ	25
QKI	8
R3HDM2	13
R3HDM4	1
RAB11A	7
RAB14	7
RAB18	9
RAB1A	6
RAB21	6
RAB27A	10
RAB2A	16
RAB5A	4
RAB5C	8
RAB5IF	2
RAB7A	7
RAB8A	9
RAB8B	4
RABAC1	10
RABGAP1L	10
RAC1	21
RAC2	37
RACK1	229
RAD21	31
RAD23B	3
RAF1	17
RALBP1	6
RALY	7
RAP1A	7
RAP1B	20
RASGRP2	12
RB1CC1	21
RBBP6	21
RBM22P2	35
RBM3	49
RBM38	11
RBM39	100
RBM4	16
RBM8A	23
RBX1	12
RC3H1	8
RCOR3	3
REEP5	10
REL	137
RESF1	27
RFFL	35
RGS10	4
RHAG	9
RHEB	7
RHOA	43
RHOF	9
RHOG	11
RICTOR	26
RILPL2	9
RIOK3	10
RIPOR2	66
RNASEK	16
RNASEK-C17orf49	23
RNASET2	42
RNF10	19
RNF11	0
RNF115	20
RNF14	15
RNF145	5
RNF213	17
RNF41	21
RNF7	14
RNPEPL1	10
RO60	4
ROCK1	30
RPAP2	50
RPL10	1070
RPL11	743
RPL12	506
RPL13	1281
RPL13A	844
RPL14	398
RPL15	398
RPL18	546
RPL18A	709
RPL19	665
RPL21	847
RPL23	269
RPL23A	741
RPL24	254
RPL26	694
RPL27A	491
RPL28	626
RPL29	495
RPL3	565
RPL30	903
RPL31	200
RPL32	829
RPL34	897
RPL35A	485
RPL36	489
RPL36AL	84
RPL37	955
RPL37A	732
RPL38	382
RPL39	1023
RPL4	197
RPL41	1532
RPL5	308
RPL6	346
RPL7	286
RPL7A	467
RPL8	284
RPLP1	1009
RPLP2	662
RPS10	594
RPS11	580
RPS12	994
RPS13	439
RPS14	870
RPS15	497
RPS15A	741
RPS16	445
RPS19	718
RPS19BP1	12
RPS2	742
RPS20	468
RPS21	636
RPS23	972
RPS24	484
RPS25	488
RPS26	224
RPS27	1699
RPS27A	839
RPS27L	17
RPS28	711
RPS29	726
RPS3	598
RPS3A	792
RPS4X	631
RPS5	395
RPS6	642
RPS6KA3	20
RPS7	453
RPS8	816
RSF1	13
RSRC2	34
RSRP1	43
RTF1	18
RTF2	8
RTN4	9
RUNDC1	18
S100A4	15
S100A6	36
SAMD4B	27
SAMD9	9
SAP18	32
SAP30BP	3
SAR1A	60
SARAF	26
SAT1	33
SBNO1	11
SCAF11	60
SCAND1	13
SCFD1	23
SDCBP	8
SEC11A	17
SEC14L1	7
SEC22B	5
SEC23A	32
SEC61G	18
SEC62	45
SECISBP2	20
SELENOF	18
SELENOK	13
SELENOT	12
SEMA6B	87
SENP7	7
SEPTIN2	19
SEPTIN7	58
SEPTIN9	10
SERF2	73
SERINC3	7
SERP1	34
SERPINB1	8
SET	49
SETD6	10
SETX	15
SF1	72
SF3A1	5
SF3B1	45
SF3B2	27
SF3B5	14
SF3B6	12
SFI1	39
SFPQ	72
SH3BGRL	27
SH3BGRL3	54
SH3BP5	13
SH3GLB1	7
SH3KBP1	10
SH3TC2	5
SHISA5	2
SHISA9	13
SHKBP1	2
SHOC2	26
SIAH2	5
SIRT2	15
SKAP2	16
SKP1	48
SLC25A15	12
SLC25A3	23
SLC25A37	7
SLC25A39	4
SLC28A2	30
SLC2A3	12
SLC35E1	8
SLC35E2B	27
SLC35E3	60
SLC38A2	13
SLC44A2	4
SLC50A1	11
SLC6A4	4
SLFN14	3
SLK	5
SLMAP	5
SLTM	19
SLU7	15
SMAD2	11
SMAD4	6
SMAP2	26
SMARCA2	9
SMCHD1	102
SMG1	30
SMIM27	3
SMNDC1	8
SMS	7
SNAP23	6
SNF8	6
SNRK	6
SNRPB	25
SNUPN	5
SNX3	38
SNX6	11
SNX9	9
SOD1	19
SON	60
SORL1	13
SOS1	49
SOS2	5
SP100	57
SPAG9	9
SPATA33	8
SPATS2	11
SPCS1	25
SPCS2	17
SPCS3	9
SPEN	17
SPG7	15
SPNS1	13
SPPL2A	16
SPPL3	3
SQSTM1	39
SREK1	15
SRGN	4
SRP14	65
SRRM1	53
SRRM2	71
SRSF10	36
SRSF2	15
SRSF3	28
SRSF4	21
SRSF5	82
SRSF6	20
SRSF8	14
SRSF9	15
SSH2	11
SSU72	15
ST13	22
ST3GAL1	3
STAG2	14
STAT3	17
STAT5B	9
STAU1	7
STK10	36
STK17A	21
STK17B	47
STK24	10
STK3	23
STK4	40
STMP1	5
STRAP	10
STT3B	15
STUB1	6
STX16	3
STXBP2	4
STXBP3	4
SUB1	41
SUMO1	6
SUMO2	37
SUMO3	11
SUZ12	10
SYAP1	12
SYF2	36
SZRD1	3
TAB2	12
TACC1	21
TADA3	6
TAF10	9
TAF2	47
TAF7	31
TAGLN2	69
TALDO1	13
TANGO2	2
TANK	12
TAOK1	15
TAOK3	12
TARBP1	24
TAX1BP1	16
TBC1D15	41
TBCD	40
TBCK	47
TBK1	65
TBL1XR1	5
TCEA1	34
TCF25	39
TCP11L2	7
TERF2IP	19
TET2	3
TFDP2	14
TFG	3
TGFB1	10
TGOLN2	20
THOC5	19
THOC7	9
THRAP3	21
TIMM17A	22
TKT	10
TLK1	21
TLK2	12
TLN1	22
TM9SF2	5
TMA7	57
TMBIM4	19
TMBIM6	30
TMED2	6
TMED5	8
TMEM120B	8
TMEM123	12
TMEM154	26
TMEM167A	6
TMEM183A	3
TMEM212	66
TMEM219	10
TMEM248	5
TMEM258	16
TMEM41B	12
TMEM45A	27
TMEM50A	10
TMEM59	5
TMEM9B	4
TMF1	20
TMOD3	36
TMSB10	409
TMSB4X	524
TMSB4XP4	4
TMUB2	8
TMX4	6
TNFAIP3	2
TNFAIP8L1	22
TNRC6B	39
TOMM7	128
TOP1	20
TP53INP1	9
TPGS1	59
TPI1	9
TPM1	25
TPM3	56
TPM4	16
TPR	30
TPST2	6
TPT1	876
TRA2A	34
TRA2B	46
TRAM1	7
TRAPPC1	18
TRAPPC5	1
TRIM52	18
TRIM56	45
TRIM58	10
TRIOBP	5
TRIP11	24
TRIP12	5
TRIR	39
TRNAU1AP	25
TSC2	39
TSC22D3	110
TSC22D4	3
TSGA10	9
TSPAN10	23
TSPAN14	7
TSPO	9
TSPYL1	15
TTC3	26
TUBA1A	14
TUBA1B	10
TUBA4A	7
TUBB4B	2
TUT7	14
TXN	3
TXNIP	194
TXNL1	5
TXNL4A	10
TYMP	6
U2AF1	46
UBA52	346
UBALD2	9
UBB	51
UBC	149
UBE2B	19
UBE2D2	25
UBE2D3	29
UBE2E3	5
UBE2H	10
UBE2J1	16
UBE2L3	15
UBE2M	2
UBE2R2	9
UBL3	7
UBL5	27
UBN1	4
UBQLN1	6
UBR2	7
UBR4	9
UBXN1	29
UBXN4	19
UCP2	32
UFD1	3
UGGT1	10
UGP2	3
UIMC1	5
UPF2	14
UQCR10	12
UQCR11	16
UQCRB	57
UQCRH	47
USF2	8
USP12	11
USP15	27
USP22	6
USP33	14
USP34	23
USP47	8
USP7	10
USP8	43
USP9X	13
UTRN	15
UXT	41
VAMP2	29
VAPA	20
VASP	8
VCP	7
VHL	24
VIM	47
VMP1	4
VOPP1	16
VPS26A	6
VPS36	10
VPS37B	1
VPS4B	13
VRK1	43
VSIR	0
WAC	20
WAS	4
WASF2	23
WBP11	10
WBP2	5
WDR1	8
WDR26	6
WDR45	23
WHAMMP1	9
WIPF1	13
WIPI2	4
WNK1	13
WSB1	26
WTAP	16
XIAP	38
XPR1	12
XRCC5	15
XRCC6	15
XRN1	12
YBX1	87
YBX3	9
YIPF4	14
YIPF6	156
YME1L1	16
YPEL3	24
YPEL5	53
YTHDF2	9
YWHAB	33
YWHAZ	89
YY1	26
ZBTB7A	36
ZBTB8OS	3
ZC3H15	25
ZC3H7A	4
ZC3HAV1	12
ZEB2	19
ZFAND5	14
ZFAND6	16
ZFC3H1	14
ZFP36	22
ZFP36L1	21
ZMAT2	5
ZMAT3	14
ZMYM2	12
ZNF101	16
ZNF106	9
ZNF148	9
ZNF207	34
ZNF24	16
ZNF33A	13
ZNF34	31
ZNF385D	26
ZNF426	20
ZNF431	21
ZNF526	75
ZNF585B	15
ZNF605	54
ZNF639	19
ZNF655	15
ZNF66	50
ZNHIT1	9
ZZEF1	25
