gene	count
CCNY	45
CCPG1	108
CD164	22
CD37	25
CD46	30
CD47	70
CD55	33
CD63	261
CD74	5
CD82	16
CDC37	43
CDC42	59
CDC42SE1	16
CDC42SE2	42
CDKL5	5
CDKN1B	7
CDKN2D	411
CDS2	17
CDV3	20
CEACAM22P	9
CELF2	33
CERCAM	5
CERT1	18
CFL1	565
CFLAR	76
CGGBP1	26
CHCHD2	91
CHD1	5
CHD2	4
CHD4	10
CHD9	72
CHFR	13
CHMP1B	10
CHMP2A	47
CHMP2B	6
CHMP4B	11
CHMP5	25
CHST12	17
CHURC1	19
CIR1	12
CIRBP	48
CKLF	9
CLEC2B	5
CLINT1	35
CLIP1	23
CLK1	6
CLTA	33
CLTC	14
CMBL	2
CMC2	31
CMIP	109
CMTM6	127
CNBP	10
CNN2	49
CNPY3	18
COA1	0
COMMD6	8
COPA	6
COPE	31
COPS2	11
COQ10B	5
CORO1A	13
COTL1	235
COX17	36
COX4I1	64
COX5B	28
COX6A1	72
COX6B1	120
COX7A2	59
COX7B	30
COX7C	37
COX8A	53
CPEB4	45
CPT1A	10
CRBN	67
CREB1	5
CREBRF	29
CSDE1	51
CSK	10
CSNK1A1	38
CSNK1D	6
CSNK1G2	9
CSNK2A1	7
CTBS	4
CTCF	4
CTDSP1	15
CTDSP2	19
CTSC	25
CTSS	6
CTSZ	80
CUL3	16
CUL4B	6
CUX1	26
CXCR4	10
CYB561A3	5
CYB5R3	82
CYB5R4	9
CYBA	18
CYBC1	7
CYLD	6
CYP20A1	1
CYRIB	7
CYTH2	29
DAD1	94
DAPP1	158
DAZAP2	35
DBI	6
DBNL	65
DCAKD	7
DCP2	19
DCUN1D1	22
DCUN1D2	1
DDX17	24
DDX21	1
DDX3X	39
DDX5	14
DDX6	10
DEK	14
DESI1	12
DGKH	13
DGKZ	8
DHRS7	16
DIAPH1	69
DNAJA1	14
DNAJB1	10
DNAJB6	148
DNAJC21	22
DNAJC7	15
DNM1	3
DNM2	5
DR1	34
DRAP1	32
DSG3	6
DUSP1	7
DYNLL1	243
DYNLL2	35
DYNLRB1	137
DYNLT3	47
DYRK1A	11
E2F3P2	0
EEF1A1	63
EEF2	13
EHBP1L1	8
EHD1	29
EIF1	640
EIF1B	68
EIF2AK1	203
EIF3I	4
EIF4A1	6
EIF4A2	45
EIF4B	10
EIF4EBP2	9
EIF4G2	131
EIF4G3	39
EIF4H	11
EIF5	73
EIF5A	37
ELAPOR1	1
ELAVL1	8
ELF1	193
ELF2	10
ELMO1	6
ELOB	86
EMC10	8
EMC3	197
EMD	46
EMP3	237
ENO1	115
ENSA	28
EP300	8
EPB41	67
EPN1	8
EPS15	19
ERBIN	51
ERICH1	39
ERN1	5
ETV6	17
EVI2B	6
EWSR1	5
EXOC7	7
FAAP20	15
FAM107B	19
FAM120AOS	12
FAM133B	5
FAM177A1	40
FAM204A	25
FAM241A	2
FAM32A	14
FAM50A	20
FAM89B	34
FAU	112
FAUP4	7
FAXC	1
FBRS	12
FBXL20	0
FBXL3	8
FBXO11	11
FBXO48	10
FBXO7	19
FBXO9	12
FBXW7	0
FEM1A	3
FERMT3	609
FGFR1OP2	72
FIS1	31
FKBP1A	253
FKBP8	118
FLNA	241
FLOT2	1
FMN1	3
FMNL1	2
FNBP1	6
FNIP1	14
FOS	17
FOSB	2
FOXN3	7
FOXO3	20
FOXP1	12
FTH1	4459
FTL	1973
FUS	9
FXR1	6
FXR2	2
FXYD5	93
FYTTD1	19
G3BP2	67
GABARAP	31
GABARAPL2	147
GABRD	1
GALNT1	16
GAPDH	522
GAPVD1	13
GASK1A	11
GATAD2A	18
GATD1	0
GBF1	7
GCC2	9
GGNBP2	6
GHITM	20
GIT2	0
GLRX5	31
GLTP	1
GMFG	98
GNA13	34
GNAI2	77
GNAI3	18
GNAS	884
GNB1	39
GNB2	32
GNB5	42
GNG5	60
GNL3L	5
GNPTG	4
GOLGA2	40
GOLGA4	4
GOLGB1	16
GOLM2	9
GOSR1	7
GPATCH2L	9
GPBP1	23
GPBP1L1	4
GPCPD1	16
GPSM2	1
GPX1	3214
GPX4	605
GRB2	33
GRIPAP1	5
GRK2	10
GRK3	9
GRK6	13
GSK3B	7
GSPT1	5
GSTK1	20
GSTO1	700
GTDC1	8
GTF2I	3
GTPBP4	6
GUK1	52
GYPC	17
H1-2	229
H2AC18	263
H2AC19	263
H2AZ1	48
H2AZ2	6
H3-3A	2251
H3-3B	135
HADHB	12
HAPSTR1	7
HAT1	5
HBA1	4363
HBA2	4234
HBB	13172
HBP1	16
HCLS1	6
HCST	126
HDGF	54
HECTD1	6
HELZ	3
HERC1	21
HIF1A	16
HINT1	30
HIPK1	15
HIPK3	10
HLA-A-3	225
HLA-A-6	225
HLA-B-1	44
HLA-B-2	82
HLA-B-3	70
HLA-B-5	50
HLA-DQA1-2	1
HLA-DQA1-4	1
HLA-E	191
HLA-E-1	292
HLA-E-2	194
HMGB1	270
HMGB1P6	45
HMGB2	5
HMGN1	90
HMGN2	7
HNRNPA2B1	167
HNRNPA3	26
HNRNPC	35
HNRNPD	6
HNRNPDL	5
HNRNPF	15
HNRNPH2	15
HNRNPH3	21
HNRNPK	79
HNRNPM	6
HNRNPU	17
HNRNPUL1	12
HOOK3	27
HP1BP3	4
HPCAL1	72
HPS1	8
HSD17B12	14
HSP90AA1	416
HSP90AB1	19
HSPA4L	5
HSPA9	6
HYCC2	6
ICAM3	2
IDH2	15
IDS	1
IER2	6
IFI16	7
IFITM2	154
IFRD1	117
IGBP1	10
IGF2R	3
IK	4
IL2RG	4
INTS6	3
IRAG2	10
IRAK4	9
IRF1	4
IRF2	17
IRF9	6
IRS2	10
ISCA1	151
ISCU	100
ISG20L2	3
IST1	6
ITGA1	1
ITGAL	1
ITM2B	877
ITPR2	24
ITSN2	7
JAK1	81
JARID2	19
JMJD1C	19
JOSD1	16
JTB	35
JUNB	4
JUND	33
KAT6A	26
KCMF1	30
KCNK6	11
KCNMB1	7
KDM5A	3
KDM6A	5
KDM6B	1
KDM7A	25
KHDRBS1	12
KIDINS220	12
KIF2A	608
KIF5B	24
KLF2	5
KLF3	36
KLF6	27
KLHL24	7
KLHL5	51
KMT2C	18
KMT2E	13
KPNA4	14
KPNB1	13
KRAS	22
KRBA2	2
KREMEN1	1
L1TD1	2
LAMP1	36
LAMTOR1	389
LAMTOR4	18
LAMTOR5	20
LAPTM5	29
LBR	17
LCOR	21
LCP1	10
LDLR	1
LIMS1	1005
LITAF	10
LMBRD1	13
LNPEP	8
LPGAT1	5
LPIN2	10
LPP	8
LRP10	24
LRRC58	1
LRRFIP1	61
LRRFIP2	44
LSM3	7
LYPLA1	15
LYRM7	5
LYST	20
MAB21L3	12
MACF1	48
MACROH2A1	7
MAF1	38
MAP1LC3B	92
MAP2K2	25
MAP2K3	44
MAP3K11	5
MAP3K2	7
MAP3K8	14
MAP4K2	24
MAP4K4	19
MAPK1	41
MAPK1IP1L	8
MAPKAPK2	28
MAPRE1	29
MARCHF6	30
MARK3	10
MAVS	13
MAX	218
MBD2	9
MBD4	2
MBD5	15
MBNL1	156
MBP	51
MCL1	8
MDM2	13
MDM4	6
MECP2	13
MED11	2
MED12	2
MED13	15
MED13L	9
MED27	1
MED28	1
MEF2A	15
METTL9	17
MFN1	0
MFSD11	7
MGAT4A	3
MGLL	61
MICAL3	3
MID1	0
MIDN	4
MIER1	13
MIGA1	2
MINDY2	5
MKNK2	2
MKRN1	66
MLF2	8
MLH1	1
MLLT6-1	0
MLX	3
MMP24OS	20
MOB1A	89
MORC3	13
MORF4L1	153
MPC2	35
MPLKIP	2
MRFAP1	11
MRPL33	7
MRPL57	7
MS4A4E	6
MSL1	1
MSN	144
MT-ATP6	1137
MT-ATP8	36
MT-CO1	1489
MT-CO2	970
MT-CO3	1078
MT-CYB	633
MT-ND1	377
MT-ND2	904
MT-ND3	298
MT-ND4	680
MT-ND4L	28
MT-ND5	151
MTATP6P1	242
MTCH1	15
MTDH	18
MTHFD1	7
MTND1P23	281
MTND2P28	20
MTPN	458
MXI1	3
MYADM	4
MYCBP2	7
MYH7B	0
MYH9	199
MYL12A	1278
MYL12B	157
MYL6	1865
MYO5A	7
MYO9B	5
N4BP2L2	6
NAA60	7
NABP1	20
NACA	45
NAMPT	217
NAP1L1	1181
NAPA	21
NAPG	96
NARF	1
NASP	5
NBPF10	29
NBPF14	13
NBPF19	2
NBR1	10
NCBP3	4
NCOA1	18
NCOA3	24
NCOA4	154
NCOR1	48
NDUFA1	50
NDUFA13	38
NDUFA2	19
NDUFA4	183
NDUFA5	60
NDUFB1	4
NDUFB11	18
NDUFB4	102
NDUFB9	52
NDUFC1	25
NDUFS2	3
NEDD8	24
NFAT5	9
NFE2L2	22
NFKB2	0
NFKBIA	40
NFKBIB	3
NFKBIZ	4
NIN	14
NIPBL	6
NKTR	5
NMI	10
NMNAT3	13
NNT	12
NONO	15
NOP10	32
NOTCH2NLC	15
NPC2	8
NPEPPS	6
NR1H2	19
NR4A2	0
NRDC	86
NSD1	8
NSD3	7
NT5C3A	360
NUDC	6
NUDT3	5
NUFIP2	3
NUMB	10
OAZ1	3549
OAZ2	7
OCIAD1	10
ODC1	215
OGA	5
OGDH	2
OPHN1	8
OR11G2	0
ORAI1	56
ORAI2	32
ORC4	5
OSBPL8	31
OSER1	13
OST4	1066
OSTF1	75
OTUB1	7
OTUD5	8
P2RX4	7
P2RX7	1
P4HB	52
PABPC1	47
PABPN1	23
PACS1	22
PAFAH1B1	25
PAFAH1B2	6
PAIP2	116
PAK2	5
PANK2	17
PAPOLA	41
PARK7	220
PBRM1	10
PCBP1	89
PCBP2	34
PCGF5	43
PCM1	21
PCMTD1	59
PCSK7	6
PCYT1A	10
PDAP1	29
PDCD10	110
PDCD4	27
PDE4DIP	9
PDIA3	55
PDIA5	1
PELI1	2
PET100	50
PFDN5	27
PFN1	518
PGAM1	22
PGK1	43
PGLS	7
PHACTR1	5
PHF20	5
PHF20L1	50
PHF3	9
PHIP	4
PHKB	40
PIAS1	3
PIGN	9
PIK3C3	8
PIM1	17
PIP4K2A	111
PITHD1	17
PJA2	28
PKN2	8
PLA2G10CP	0
PLAT	1
PLEK	480
PLEKHB2	13
PLP2	8
PMAIP1	6
PNPLA2	5
PNPLA8	5
PNPT1	2
PNRC1	27
POC1B	7
POLR1D	23
POLR2E	41
POLR2J	15
POLR2J3-1	0
POMP	34
PPDPF	154
PPHLN1	1
PPIA	147
PPIG	8
PPM1A	54
PPP1CA	34
PPP1CB	28
PPP1R12A	53
PPP1R15A	50
PPP1R2	11
PPP2R2A	7
PPP2R5A	15
PPP2R5C	8
PPP3CA	3
PPP3R1	63
PPP4C	22
PPP4R2	18
PPP4R3B	11
PPP6R1	25
PPP6R3	5
PRDM2	3
PRDX5	97
PRDX6	251
PRELID1	11
PREX1	3
PRKACA	0
PRKAG2	10
PRKAR1A	45
PRKCB	127
PRKX	2
PRMT2	21
PRPSAP1	11
PRR11	1
PRR13	20
PRRC2C	31
PSAP	49
PSIP1	22
PSMA4	8
PSMA6	23
PSMA7	95
PSMB1	12
PSMD13	24
PSMD4	16
PSMD6	15
PSME1	16
PSME4	25
PTBP3	8
PTEN	5
PTGES3	61
PTMA	632
PTP4A2	220
PTPN1	15
PTPN11	11
PTPN18	158
PTPN6	7
PTPRC	5
PTPRJ	52
QKI	34
R3HDM2	7
R3HDM4	88
RAB11A	278
RAB14	22
RAB18	5
RAB1A	30
RAB21	8
RAB27A	5
RAB2A	23
RAB5A	11
RAB5C	29
RAB5IF	24
RAB7A	24
RAB8A	119
RAB8B	13
RABAC1	77
RABGAP1L	119
RAC1	241
RAC2	20
RACK1	43
RAD21	20
RAD23B	25
RAF1	8
RALBP1	18
RALY	43
RAP1A	69
RAP1B	1208
RASGRP2	262
RB1CC1	9
RBBP6	78
RBM22P2	1
RBM3	7
RBM38	39
RBM39	84
RBM4	5
RBM8A	14
RBX1	192
RC3H1	8
RCOR3	35
REEP5	22
REL	6
RESF1	15
RFFL	2
RGS10	835
RHAG	11
RHEB	91
RHOA	221
RHOF	43
RHOG	11
RICTOR	2
RILPL2	25
RIOK3	251
RIPOR2	352
RNASEK	53
RNASEK-C17orf49	117
RNASET2	18
RNF10	59
RNF11	85
RNF115	11
RNF14	17
RNF145	7
RNF213	6
RNF41	5
RNF7	9
RNPEPL1	44
RO60	21
ROCK1	30
RPAP2	0
RPL10	132
RPL11	50
RPL12	26
RPL13	66
RPL13A	45
RPL14	43
RPL15	123
RPL18	28
RPL18A	15
RPL19	40
RPL21	61
RPL23	13
RPL23A	19
RPL24	36
RPL26	53
RPL27A	57
RPL28	43
RPL29	38
RPL3	19
RPL30	48
RPL31	13
RPL32	35
RPL34	27
RPL35A	142
RPL36	26
RPL36AL	40
RPL37	39
RPL37A	57
RPL38	18
RPL39	35
RPL4	84
RPL41	158
RPL5	14
RPL6	19
RPL7	15
RPL7A	30
RPL8	36
RPLP1	198
RPLP2	52
RPS10	17
RPS11	91
RPS12	78
RPS13	34
RPS14	55
RPS15	68
RPS15A	129
RPS16	20
RPS19	27
RPS19BP1	71
RPS2	23
RPS20	60
RPS21	16
RPS23	21
RPS24	30
RPS25	27
RPS26	18
RPS27	232
RPS27A	95
RPS27L	20
RPS28	36
RPS29	35
RPS3	48
RPS3A	31
RPS4X	28
RPS5	25
RPS6	17
RPS6KA3	8
RPS7	44
RPS8	17
RSF1	12
RSRC2	19
RSRP1	7
RTF1	3
RTF2	41
RTN4	117
RUNDC1	0
S100A4	58
S100A6	55
SAMD4B	3
SAMD9	4
SAP18	42
SAP30BP	2
SAR1A	13
SARAF	38
SAT1	480
SBNO1	9
SCAF11	12
SCAND1	20
SCFD1	6
SDCBP	46
SEC11A	9
SEC14L1	150
SEC22B	6
SEC23A	7
SEC61G	23
SEC62	21
SECISBP2	39
SELENOF	30
SELENOK	19
SELENOT	79
SEMA6B	0
SENP7	6
SEPTIN2	57
SEPTIN7	200
SEPTIN9	10
SERF2	1139
SERINC3	41
SERP1	73
SERPINB1	136
SET	57
SETD6	0
SETX	9
SF1	6
SF3A1	14
SF3B1	11
SF3B2	8
SF3B5	11
SF3B6	26
SFI1	12
SFPQ	16
SH3BGRL	142
SH3BGRL3	2367
SH3BP5	22
SH3GLB1	42
SH3KBP1	8
SH3TC2	10
SHISA5	12
SHISA9	1
SHKBP1	3
SHOC2	28
SIAH2	15
SIRT2	18
SKAP2	74
SKP1	93
SLC25A15	1
SLC25A3	47
SLC25A37	65
SLC25A39	8
SLC28A2	1
SLC2A3	69
SLC35E1	19
SLC35E2B	11
SLC35E3	3
SLC38A2	7
SLC44A2	42
SLC50A1	28
SLC6A4	17
SLFN14	16
SLK	7
SLMAP	23
SLTM	35
SLU7	9
SMAD2	29
SMAD4	1
SMAP2	26
SMARCA2	10
SMCHD1	7
SMG1	6
SMIM27	38
SMNDC1	10
SMS	51
SNAP23	268
SNF8	5
SNRK	1
SNRPB	13
SNUPN	5
SNX3	472
SNX6	22
SNX9	58
SOD1	95
SON	31
SORL1	1
SOS1	17
SOS2	7
SP100	6
SPAG9	10
SPATA33	1
SPATS2	11
SPCS1	30
SPCS2	11
SPCS3	14
SPEN	2
SPG7	4
SPNS1	71
SPPL2A	5
SPPL3	26
SQSTM1	41
SREK1	6
SRGN	438
SRP14	210
SRRM1	16
SRRM2	11
SRSF10	9
SRSF2	29
SRSF3	37
SRSF4	13
SRSF5	20
SRSF6	54
SRSF8	51
SRSF9	25
SSH2	10
SSU72	21
ST13	35
ST3GAL1	9
STAG2	29
STAT3	30
STAT5B	12
STAU1	23
STK10	2
STK17A	22
STK17B	5
STK24	58
STK3	8
STK4	64
STMP1	99
STRAP	95
STT3B	10
STUB1	29
STX16	6
STXBP2	102
STXBP3	27
SUB1	65
SUMO1	18
SUMO2	91
SUMO3	55
SUZ12	9
SYAP1	4
SYF2	12
SZRD1	30
TAB2	23
TACC1	67
TADA3	36
TAF10	27
TAF2	2
TAF7	16
TAGLN2	881
TALDO1	354
TANGO2	23
TANK	4
TAOK1	20
TAOK3	47
TARBP1	5
TAX1BP1	48
TBC1D15	39
TBCD	0
TBCK	5
TBK1	10
TBL1XR1	21
TCEA1	47
TCF25	19
TCP11L2	3
TERF2IP	109
TET2	13
TFDP2	5
TFG	11
TGFB1	524
TGOLN2	33
THOC5	2
THOC7	15
THRAP3	4
TIMM17A	0
TKT	13
TLK1	195
TLK2	8
TLN1	1485
TM9SF2	7
TMA7	98
TMBIM4	6
TMBIM6	113
TMED2	16
TMED5	9
TMEM120B	28
TMEM123	26
TMEM154	2
TMEM167A	35
TMEM183A	12
TMEM212	3
TMEM219	112
TMEM248	17
TMEM258	28
TMEM41B	6
TMEM45A	8
TMEM50A	145
TMEM59	38
TMEM9B	18
TMF1	8
TMOD3	101
TMSB10	70
TMSB4X	10808
TMSB4XP4	59
TMUB2	9
TMX4	16
TNFAIP3	11
TNFAIP8L1	6
TNRC6B	4
TOMM7	5
TOP1	113
TP53INP1	5
TPGS1	10
TPI1	75
TPM1	392
TPM3	400
TPM4	804
TPR	10
TPST2	237
TPT1	429
TRA2A	12
TRA2B	29
TRAM1	42
TRAPPC1	133
TRAPPC5	103
TRIM52	3
TRIM56	4
TRIM58	134
TRIOBP	8
TRIP11	24
TRIP12	28
TRIR	70
TRNAU1AP	5
TSC2	2
TSC22D3	115
TSC22D4	34
TSGA10	0
TSPAN10	0
TSPAN14	14
TSPO	18
TSPYL1	7
TTC3	3
TUBA1A	34
TUBA1B	219
TUBA4A	531
TUBB4B	122
TUT7	11
TXN	38
TXNIP	23
TXNL1	28
TXNL4A	28
TYMP	38
U2AF1	5
UBA52	139
UBALD2	28
UBB	305
UBC	273
UBE2B	58
UBE2D2	27
UBE2D3	54
UBE2E3	76
UBE2H	81
UBE2J1	63
UBE2L3	64
UBE2M	28
UBE2R2	26
UBL3	6
UBL5	144
UBN1	17
UBQLN1	15
UBR2	10
UBR4	11
UBXN1	12
UBXN4	22
UCP2	75
UFD1	43
UGGT1	6
UGP2	51
UIMC1	78
UPF2	12
UQCR10	33
UQCR11	188
UQCRB	48
UQCRH	336
USF2	27
USP12	26
USP15	42
USP22	21
USP33	18
USP34	17
USP47	38
USP7	6
USP8	7
USP9X	11
UTRN	2
UXT	18
VAMP2	9
VAPA	136
VASP	120
VCP	24
VHL	7
VIM	72
VMP1	3
VOPP1	0
VPS26A	7
VPS36	5
VPS37B	11
VPS4B	8
VRK1	0
VSIR	16
WAC	18
WAS	3
WASF2	81
WBP11	9
WBP2	149
WDR1	169
WDR26	16
WDR45	7
WHAMMP1	34
WIPF1	108
WIPI2	10
WNK1	20
WSB1	5
WTAP	17
XIAP	6
XPR1	2
XRCC5	20
XRCC6	10
XRN1	5
YBX1	136
YBX3	199
YIPF4	3
YIPF6	22
YME1L1	9
YPEL3	38
YPEL5	61
YTHDF2	10
YWHAB	38
YWHAZ	349
YY1	38
ZBTB7A	2
ZBTB8OS	6
ZC3H15	10
ZC3H7A	24
ZC3HAV1	5
ZEB2	62
ZFAND5	37
ZFAND6	34
ZFC3H1	2
ZFP36	4
ZFP36L1	8
ZMAT2	35
ZMAT3	6
ZMYM2	6
ZNF101	0
ZNF106	12
ZNF148	13
ZNF207	16
ZNF24	17
ZNF33A	6
ZNF34	0
ZNF385D	17
ZNF426	2
ZNF431	7
ZNF526	2
ZNF585B	1
ZNF605	0
ZNF639	6
ZNF655	7
ZNF66	0
ZNHIT1	10
ZZEF1	6
