gene	count
BBLN	649
BCAP31	311
BECN1	160
BEND7	317
BIN2	465
BIRC2	246
BIRC6	296
BLOC1S1	354
BLOC1S6	1488
BLTP1	461
BNIP2	322
BNIP3L	231
BOD1L1	523
BORCS7	375
BPTF	497
BRAF	419
BRD4	297
BRI3	385
BRIP1	919
BRK1	450
BROX	226
BRWD1	243
BSDC1	258
BSG	284
BTF3	3767
BTG1	7612
BTK	417
BUD31	371
C11orf58	1293
C15orf40	903
C19orf53	656
C1GALT1	147
C21orf62	804
C2CD3	2969
C2orf68	571
C4orf3	593
C6orf62	204
C9orf78	842
CAB39	173
CACUL1	106
CALM1	4812
CALM2	1278
CALM3	597
CAMLG	402
CAP1	448
CAPN1	153
CAPNS1	289
CAPZA1	412
CAPZA2	330
CAPZB	807
CARD16	315
CARD8	172
CARHSP1	231
CASP4	280
CAST	990
CBL	87
CBX3	555
CCDC157	152
CCDC186	296
CCDC30	178
CCDC57	935
CCDC82	198
CCL5	2300
CCL5-1	2300
CCM2	276
CCND3	514
CCNDBP1	306
CCNI	1900
CCNL1	2170
CCNY	162
CCPG1	95
CD164	546
CD37	1205
CD46	338
CD47	510
CD55	447
CD63	590
CD74	873
CD82	905
CDC37	426
CDC42	2459
CDC42SE1	327
CDC42SE2	1060
CDKL5	94
CDKN1B	598
CDKN2D	634
CDS2	209
CDV3	720
CEACAM22P	348
CELF2	957
CERCAM	398
CERT1	121
CFL1	3574
CFLAR	939
CGGBP1	251
CHCHD2	2162
CHD1	599
CHD2	790
CHD4	223
CHD9	168
CHFR	276
CHMP1B	261
CHMP2A	348
CHMP2B	223
CHMP4B	227
CHMP5	147
CHST12	2615
CHURC1	637
CIR1	586
CIRBP	1391
CKLF	376
CLEC2B	1047
CLINT1	275
CLIP1	405
CLK1	488
CLTA	295
CLTC	175
CMBL	247
CMC2	325
CMIP	106
CMTM6	429
CNBP	993
CNN2	514
CNPY3	183
COA1	243
COMMD6	1805
COPA	729
COPE	591
COPS2	326
COQ10B	258
CORO1A	1474
COTL1	793
COX17	277
COX4I1	3010
COX5B	1250
COX6A1	1109
COX6B1	1352
COX7A2	1480
COX7B	1005
COX7C	3425
COX8A	1137
CPEB4	113
CPT1A	309
CRBN	428
CREB1	116
CREBRF	624
CSDE1	965
CSK	194
CSNK1A1	557
CSNK1D	271
CSNK1G2	189
CSNK2A1	644
CTBS	180
CTCF	251
CTDSP1	140
CTDSP2	92
CTSC	499
CTSS	428
CTSZ	134
CUL3	300
CUL4B	291
CUX1	156
CXCR4	3456
CYB561A3	664
CYB5R3	118
CYB5R4	209
CYBA	2458
CYBC1	148
CYLD	976
CYP20A1	361
CYRIB	477
CYTH2	503
DAD1	601
DAPP1	112
DAZAP2	883
DBI	829
DBNL	297
DCAKD	216
DCP2	216
DCUN1D1	112
DCUN1D2	775
DDX17	961
DDX21	1435
DDX3X	1122
DDX5	3293
DDX6	803
DEK	1002
DESI1	197
DGKH	186
DGKZ	274
DHRS7	299
DIAPH1	284
DNAJA1	573
DNAJB1	1156
DNAJB6	821
DNAJC21	766
DNAJC7	679
DNM1	86
DNM2	222
DR1	294
DRAP1	621
DSG3	499
DUSP1	2111
DYNLL1	269
DYNLL2	247
DYNLRB1	464
DYNLT3	174
DYRK1A	201
E2F3P2	145
EEF1A1	33637
EEF2	2138
EHBP1L1	105
EHD1	133
EIF1	10391
EIF1B	463
EIF2AK1	176
EIF3I	683
EIF4A1	1754
EIF4A2	1307
EIF4B	1148
EIF4EBP2	148
EIF4G2	781
EIF4G3	127
EIF4H	431
EIF5	925
EIF5A	1329
ELAPOR1	609
ELAVL1	339
ELF1	852
ELF2	304
ELMO1	182
ELOB	1310
EMC10	292
EMC3	223
EMD	196
EMP3	1517
ENO1	1163
ENSA	495
EP300	229
EPB41	653
EPN1	154
EPS15	260
ERBIN	263
ERICH1	257
ERN1	457
ETV6	102
EVI2B	512
EWSR1	371
EXOC7	94
FAAP20	284
FAM107B	1111
FAM120AOS	548
FAM133B	1053
FAM177A1	586
FAM204A	346
FAM241A	429
FAM32A	186
FAM50A	186
FAM89B	189
FAU	11547
FAUP4	187
FAXC	392
FBRS	141
FBXL20	104
FBXL3	146
FBXO11	177
FBXO48	1034
FBXO7	244
FBXO9	120
FBXW7	208
FEM1A	1142
FERMT3	204
FGFR1OP2	265
FIS1	461
FKBP1A	446
FKBP8	378
FLNA	600
FLOT2	113
FMN1	635
FMNL1	348
FNBP1	639
FNIP1	234
FOS	3963
FOSB	481
FOXN3	283
FOXO3	89
FOXP1	1105
FTH1	6925
FTL	6322
FUS	1605
FXR1	383
FXR2	164
FXYD5	1071
FYTTD1	148
G3BP2	892
GABARAP	388
GABARAPL2	352
GABRD	164
GALNT1	172
GAPDH	3223
GAPVD1	129
GASK1A	5870
GATAD2A	222
GATD1	328
GBF1	281
GCC2	1439
GGNBP2	385
GHITM	557
GIT2	127
GLRX5	265
GLTP	184
GMFG	1949
GNA13	160
GNAI2	835
GNAI3	261
GNAS	3048
GNB1	402
GNB2	278
GNB5	485
GNG5	689
GNL3L	511
GNPTG	271
GOLGA2	172
GOLGA4	611
GOLGB1	954
GOLM2	178
GOSR1	434
GPATCH2L	134
GPBP1	749
GPBP1L1	145
GPCPD1	191
GPSM2	452
GPX1	350
GPX4	579
GRB2	351
GRIPAP1	291
GRK2	214
GRK3	255
GRK6	230
GSK3B	130
GSPT1	421
GSTK1	837
GSTO1	196
GTDC1	317
GTF2I	122
GTPBP4	915
GUK1	970
GYPC	1189
H1-2	639
H2AC18	339
H2AC19	339
H2AZ1	980
H2AZ2	1063
H3-3A	4368
H3-3B	7438
HADHB	113
HAPSTR1	292
HAT1	161
HBA1	9601
HBA2	12072
HBB	19849
HBP1	386
HCLS1	537
HCST	1741
HDGF	185
HECTD1	343
HELZ	324
HERC1	287
HIF1A	299
HINT1	2744
HIPK1	288
HIPK3	74
HLA-A-3	1236
HLA-A-6	1236
HLA-B-1	1219
HLA-B-2	645
HLA-B-3	551
HLA-B-5	875
HLA-DQA1-2	1109
HLA-DQA1-4	968
HLA-E	996
HLA-E-1	1865
HLA-E-2	1133
HMGB1	3270
HMGB1P6	359
HMGB2	1142
HMGN1	1093
HMGN2	1460
HNRNPA2B1	3210
HNRNPA3	2050
HNRNPC	1745
HNRNPD	750
HNRNPDL	1676
HNRNPF	476
HNRNPH2	190
HNRNPH3	626
HNRNPK	1221
HNRNPM	677
HNRNPU	1683
HNRNPUL1	1011
HOOK3	198
HP1BP3	648
HPCAL1	804
HPS1	147
HSD17B12	402
HSP90AA1	4977
HSP90AB1	3207
HSPA4L	579
HSPA9	690
HYCC2	346
ICAM3	665
IDH2	373
IDS	784
IER2	1428
IFI16	425
IFITM2	1262
IFRD1	251
IGBP1	413
IGF2R	387
IK	434
IL2RG	901
INTS6	262
IRAG2	55
IRAK4	128
IRF1	2057
IRF2	86
IRF9	326
IRS2	633
ISCA1	317
ISCU	563
ISG20L2	613
IST1	162
ITGA1	664
ITGAL	291
ITM2B	2595
ITPR2	135
ITSN2	251
JAK1	1176
JARID2	129
JMJD1C	756
JOSD1	383
JTB	657
JUNB	3071
JUND	7003
KAT6A	507
KCMF1	252
KCNK6	790
KCNMB1	387
KDM5A	259
KDM6A	324
KDM6B	232
KDM7A	86
KHDRBS1	462
KIDINS220	578
KIF2A	542
KIF5B	481
KLF2	4132
KLF3	589
KLF6	3559
KLHL24	350
KLHL5	260
KMT2C	519
KMT2E	1080
KPNA4	322
KPNB1	405
KRAS	426
KRBA2	574
KREMEN1	150
L1TD1	640
LAMP1	283
LAMTOR1	349
LAMTOR4	638
LAMTOR5	333
LAPTM5	1048
LBR	289
LCOR	210
LCP1	1279
LDLR	787
LIMS1	311
LITAF	627
LMBRD1	198
LNPEP	305
LPGAT1	175
LPIN2	219
LPP	425
LRP10	246
LRRC58	1494
LRRFIP1	969
LRRFIP2	94
LSM3	534
LYPLA1	194
LYRM7	500
LYST	189
MAB21L3	5236
MACF1	873
MACROH2A1	439
MAF1	224
MAP1LC3B	643
MAP2K2	491
MAP2K3	110
MAP3K11	126
MAP3K2	303
MAP3K8	206
MAP4K2	132
MAP4K4	198
MAPK1	152
MAPK1IP1L	388
MAPKAPK2	169
MAPRE1	282
MARCHF6	211
MARK3	311
MAVS	79
MAX	310
MBD2	301
MBD4	220
MBD5	141
MBNL1	988
MBP	486
MCL1	701
MDM2	149
MDM4	546
MECP2	400
MED11	159
MED12	282
MED13	238
MED13L	351
MED27	377
MED28	220
MEF2A	78
METTL9	297
MFN1	388
MFSD11	151
MGAT4A	1286
MGLL	99
MICAL3	427
MID1	489
MIDN	237
MIER1	410
MIGA1	233
MINDY2	216
MKNK2	121
MKRN1	205
MLF2	172
MLH1	350
MLLT6-1	309
MLX	656
MMP24OS	152
MOB1A	433
MORC3	245
MORF4L1	1302
MPC2	349
MPLKIP	162
MRFAP1	508
MRPL33	336
MRPL57	493
MS4A4E	347
MSL1	113
MSN	656
MT-ATP6	35003
MT-ATP8	386
MT-CO1	31108
MT-CO2	32873
MT-CO3	37531
MT-CYB	21110
MT-ND1	13741
MT-ND2	10665
MT-ND3	17278
MT-ND4	19977
MT-ND4L	841
MT-ND5	5033
MTATP6P1	6247
MTCH1	281
MTDH	934
MTHFD1	997
MTND1P23	8775
MTND2P28	94
MTPN	591
MXI1	209
MYADM	814
MYCBP2	718
MYH7B	184
MYH9	729
MYL12A	2907
MYL12B	1869
MYL6	3047
MYO5A	433
MYO9B	162
N4BP2L2	1424
NAA60	150
NABP1	1488
NACA	7799
NAMPT	1084
NAP1L1	1787
NAPA	113
NAPG	175
NARF	181
NASP	628
NBPF10	202
NBPF14	87
NBPF19	199
NBR1	199
NCBP3	289
NCOA1	155
NCOA3	203
NCOA4	112
NCOR1	332
NDUFA1	1103
NDUFA13	1138
NDUFA2	596
NDUFA4	1743
NDUFA5	362
NDUFB1	374
NDUFB11	894
NDUFB4	723
NDUFB9	656
NDUFC1	393
NDUFS2	252
NEDD8	580
NFAT5	93
NFE2L2	258
NFKB2	218
NFKBIA	3401
NFKBIB	146
NFKBIZ	502
NIN	227
NIPBL	397
NKTR	768
NMI	179
NMNAT3	2927
NNT	411
NONO	487
NOP10	423
NOTCH2NLC	165
NPC2	144
NPEPPS	396
NR1H2	172
NR4A2	525
NRDC	256
NSD1	327
NSD3	711
NT5C3A	211
NUDC	319
NUDT3	321
NUFIP2	332
NUMB	105
OAZ1	1839
OAZ2	245
OCIAD1	277
ODC1	311
OGA	471
OGDH	127
OPHN1	575
OR11G2	93
ORAI1	193
ORAI2	154
ORC4	1708
OSBPL8	498
OSER1	274
OST4	1720
OSTF1	294
OTUB1	268
OTUD5	129
P2RX4	127
P2RX7	414
P4HB	649
PABPC1	4231
PABPN1	429
PACS1	197
PAFAH1B1	1180
PAFAH1B2	119
PAIP2	813
PAK2	575
PANK2	148
PAPOLA	603
PARK7	1062
PBRM1	180
PCBP1	629
PCBP2	1297
PCGF5	374
PCM1	575
PCMTD1	153
PCSK7	1346
PCYT1A	140
PDAP1	325
PDCD10	209
PDCD4	834
PDE4DIP	189
PDIA3	1671
PDIA5	121
PELI1	224
PET100	509
PFDN5	3877
PFN1	3274
PGAM1	394
PGK1	793
PGLS	340
PHACTR1	121
PHF20	430
PHF20L1	223
PHF3	678
PHIP	365
PHKB	184
PIAS1	243
PIGN	2141
PIK3C3	157
PIM1	387
PIP4K2A	354
PITHD1	196
PJA2	368
PKN2	175
PLA2G10CP	271
PLAT	481
PLEK	239
PLEKHB2	432
PLP2	395
PMAIP1	1139
PNPLA2	110
PNPLA8	226
PNPT1	1873
PNRC1	2216
POC1B	362
POLR1D	678
POLR2E	247
POLR2J	307
POLR2J3-1	886
POMP	696
PPDPF	1324
PPHLN1	800
PPIA	3103
PPIG	857
PPM1A	140
PPP1CA	528
PPP1CB	545
PPP1R12A	460
PPP1R15A	1610
PPP1R2	797
PPP2R2A	194
PPP2R5A	123
PPP2R5C	2299
PPP3CA	206
PPP3R1	120
PPP4C	226
PPP4R2	236
PPP4R3B	229
PPP6R1	177
PPP6R3	142
PRDM2	433
PRDX5	506
PRDX6	512
PRELID1	548
PREX1	187
PRKACA	458
PRKAG2	232
PRKAR1A	373
PRKCB	449
PRKX	556
PRMT2	797
PRPSAP1	185
PRR11	213
PRR13	486
PRRC2C	2036
PSAP	266
PSIP1	607
PSMA4	458
PSMA6	379
PSMA7	884
PSMB1	822
PSMD13	250
PSMD4	265
PSMD6	273
PSME1	1157
PSME4	187
PTBP3	343
PTEN	178
PTGES3	865
PTMA	12750
PTP4A2	1013
PTPN1	429
PTPN11	363
PTPN18	195
PTPN6	150
PTPRC	1655
PTPRJ	306
QKI	187
R3HDM2	231
R3HDM4	178
RAB11A	218
RAB14	332
RAB18	319
RAB1A	199
RAB21	259
RAB27A	353
RAB2A	455
RAB5A	205
RAB5C	264
RAB5IF	358
RAB7A	294
RAB8A	217
RAB8B	173
RABAC1	556
RABGAP1L	211
RAC1	548
RAC2	1018
RACK1	6015
RAD21	743
RAD23B	273
RAF1	319
RALBP1	205
RALY	320
RAP1A	400
RAP1B	1291
RASGRP2	241
RB1CC1	398
RBBP6	554
RBM22P2	492
RBM3	1028
RBM38	358
RBM39	2610
RBM4	533
RBM8A	641
RBX1	371
RC3H1	162
RCOR3	120
REEP5	289
REL	1750
RESF1	459
RFFL	560
RGS10	600
RHAG	83
RHEB	216
RHOA	1112
RHOF	274
RHOG	273
RICTOR	782
RILPL2	155
RIOK3	374
RIPOR2	716
RNASEK	317
RNASEK-C17orf49	841
RNASET2	665
RNF10	360
RNF11	93
RNF115	474
RNF14	318
RNF145	309
RNF213	914
RNF41	281
RNF7	497
RNPEPL1	215
RO60	271
ROCK1	536
RPAP2	655
RPL10	31144
RPL11	19237
RPL12	12412
RPL13	32408
RPL13A	19150
RPL14	13290
RPL15	12026
RPL18	13302
RPL18A	15912
RPL19	17378
RPL21	21699
RPL23	7515
RPL23A	18533
RPL24	8608
RPL26	17983
RPL27A	13536
RPL28	20547
RPL29	12378
RPL3	17040
RPL30	24656
RPL31	5791
RPL32	23869
RPL34	24202
RPL35A	14043
RPL36	12868
RPL36AL	3505
RPL37	20755
RPL37A	16085
RPL38	8946
RPL39	23069
RPL4	4801
RPL41	35425
RPL5	9819
RPL6	10679
RPL7	9708
RPL7A	13396
RPL8	9756
RPLP1	34216
RPLP2	16695
RPS10	15549
RPS11	8763
RPS12	33553
RPS13	14315
RPS14	22974
RPS15	15437
RPS15A	23170
RPS16	15008
RPS19	22701
RPS19BP1	361
RPS2	22350
RPS20	9194
RPS21	14774
RPS23	22246
RPS24	15709
RPS25	12327
RPS26	14689
RPS27	40317
RPS27A	24154
RPS27L	847
RPS28	20218
RPS29	16855
RPS3	20838
RPS3A	22895
RPS4X	18270
RPS5	9409
RPS6	19310
RPS6KA3	454
RPS7	12761
RPS8	20141
RSF1	443
RSRC2	1075
RSRP1	1004
RTF1	462
RTF2	222
RTN4	362
RUNDC1	289
S100A4	6320
S100A6	3886
SAMD4B	711
SAMD9	197
SAP18	1157
SAP30BP	150
SAR1A	938
SARAF	2712
SAT1	1289
SBNO1	157
SCAF11	907
SCAND1	567
SCFD1	619
SDCBP	475
SEC11A	547
SEC14L1	270
SEC22B	184
SEC23A	508
SEC61G	893
SEC62	774
SECISBP2	393
SELENOF	413
SELENOK	751
SELENOT	352
SEMA6B	1430
SENP7	162
SEPTIN2	498
SEPTIN7	1671
SEPTIN9	422
SERF2	4187
SERINC3	277
SERP1	1211
SERPINB1	454
SET	1538
SETD6	152
SETX	187
SF1	1589
SF3A1	173
SF3B1	978
SF3B2	516
SF3B5	688
SF3B6	627
SFI1	623
SFPQ	1347
SH3BGRL	466
SH3BGRL3	3784
SH3BP5	248
SH3GLB1	296
SH3KBP1	448
SH3TC2	94
SHISA5	231
SHISA9	100
SHKBP1	109
SHOC2	214
SIAH2	178
SIRT2	266
SKAP2	62
SKP1	1494
SLC25A15	165
SLC25A3	941
SLC25A37	182
SLC25A39	141
SLC28A2	530
SLC2A3	625
SLC35E1	107
SLC35E2B	553
SLC35E3	855
SLC38A2	500
SLC44A2	115
SLC50A1	178
SLC6A4	113
SLFN14	195
SLK	146
SLMAP	123
SLTM	560
SLU7	368
SMAD2	243
SMAD4	176
SMAP2	574
SMARCA2	369
SMCHD1	1603
SMG1	856
SMIM27	162
SMNDC1	169
SMS	178
SNAP23	86
SNF8	333
SNRK	304
SNRPB	899
SNUPN	177
SNX3	383
SNX6	478
SNX9	357
SOD1	1249
SON	1527
SORL1	493
SOS1	686
SOS2	159
SP100	564
SPAG9	187
SPATA33	116
SPATS2	211
SPCS1	1058
SPCS2	673
SPCS3	754
SPEN	213
SPG7	274
SPNS1	167
SPPL2A	345
SPPL3	113
SQSTM1	425
SREK1	550
SRGN	2823
SRP14	2407
SRRM1	1337
SRRM2	1305
SRSF10	968
SRSF2	673
SRSF3	1409
SRSF4	759
SRSF5	2270
SRSF6	309
SRSF8	211
SRSF9	591
SSH2	226
SSU72	490
ST13	566
ST3GAL1	119
STAG2	405
STAT3	1094
STAT5B	298
STAU1	194
STK10	520
STK17A	1123
STK17B	1604
STK24	152
STK3	208
STK4	1086
STMP1	312
STRAP	335
STT3B	537
STUB1	330
STX16	292
STXBP2	117
STXBP3	109
SUB1	2466
SUMO1	560
SUMO2	1469
SUMO3	365
SUZ12	314
SYAP1	474
SYF2	894
SZRD1	182
TAB2	177
TACC1	256
TADA3	186
TAF10	377
TAF2	627
TAF7	551
TAGLN2	1463
TALDO1	388
TANGO2	81
TANK	221
TAOK1	195
TAOK3	315
TARBP1	427
TAX1BP1	692
TBC1D15	1524
TBCD	690
TBCK	634
TBK1	1452
TBL1XR1	219
TCEA1	700
TCF25	846
TCP11L2	227
TERF2IP	626
TET2	116
TFDP2	309
TFG	283
TGFB1	611
TGOLN2	474
THOC5	245
THOC7	340
THRAP3	477
TIMM17A	492
TKT	402
TLK1	276
TLK2	238
TLN1	706
TM9SF2	140
TMA7	2522
TMBIM4	399
TMBIM6	942
TMED2	354
TMED5	177
TMEM120B	208
TMEM123	1045
TMEM154	105
TMEM167A	250
TMEM183A	198
TMEM212	729
TMEM219	331
TMEM248	128
TMEM258	769
TMEM41B	190
TMEM45A	415
TMEM50A	469
TMEM59	686
TMEM9B	162
TMF1	435
TMOD3	578
TMSB10	20338
TMSB4X	33115
TMSB4XP4	475
TMUB2	126
TMX4	229
TNFAIP3	2444
TNFAIP8L1	276
TNRC6B	638
TOMM7	3236
TOP1	404
TP53INP1	260
TPGS1	1302
TPI1	677
TPM1	524
TPM3	1646
TPM4	364
TPR	726
TPST2	166
TPT1	37962
TRA2A	599
TRA2B	1280
TRAM1	456
TRAPPC1	425
TRAPPC5	179
TRIM52	453
TRIM56	776
TRIM58	225
TRIOBP	97
TRIP11	437
TRIP12	180
TRIR	930
TRNAU1AP	447
TSC2	557
TSC22D3	3707
TSC22D4	131
TSGA10	134
TSPAN10	336
TSPAN14	329
TSPO	686
TSPYL1	347
TTC3	707
TUBA1A	1016
TUBA1B	1505
TUBA4A	319
TUBB4B	305
TUT7	148
TXN	1019
TXNIP	3366
TXNL1	271
TXNL4A	427
TYMP	100
U2AF1	379
UBA52	9351
UBALD2	1141
UBB	2619
UBC	4409
UBE2B	695
UBE2D2	851
UBE2D3	1387
UBE2E3	114
UBE2H	228
UBE2J1	281
UBE2L3	571
UBE2M	243
UBE2R2	133
UBL3	204
UBL5	1048
UBN1	153
UBQLN1	192
UBR2	136
UBR4	135
UBXN1	829
UBXN4	525
UCP2	797
UFD1	351
UGGT1	291
UGP2	254
UIMC1	105
UPF2	240
UQCR10	795
UQCR11	1236
UQCRB	3038
UQCRH	1463
USF2	314
USP12	131
USP15	661
USP22	189
USP33	231
USP34	371
USP47	199
USP7	202
USP8	644
USP9X	180
UTRN	484
UXT	873
VAMP2	925
VAPA	666
VASP	218
VCP	284
VHL	235
VIM	5286
VMP1	508
VOPP1	212
VPS26A	166
VPS36	245
VPS37B	145
VPS4B	317
VRK1	565
VSIR	134
WAC	463
WAS	248
WASF2	473
WBP11	323
WBP2	114
WDR1	321
WDR26	233
WDR45	379
WHAMMP1	193
WIPF1	618
WIPI2	196
WNK1	383
WSB1	232
WTAP	418
XIAP	649
XPR1	246
XRCC5	659
XRCC6	545
XRN1	307
YBX1	2956
YBX3	284
YIPF4	386
YIPF6	2378
YME1L1	591
YPEL3	462
YPEL5	1197
YTHDF2	245
YWHAB	1397
YWHAZ	1853
YY1	549
ZBTB7A	375
ZBTB8OS	242
ZC3H15	603
ZC3H7A	326
ZC3HAV1	425
ZEB2	532
ZFAND5	235
ZFAND6	274
ZFC3H1	285
ZFP36	1467
ZFP36L1	320
ZMAT2	284
ZMAT3	456
ZMYM2	225
ZNF101	493
ZNF106	210
ZNF148	190
ZNF207	782
ZNF24	297
ZNF33A	148
ZNF34	414
ZNF385D	448
ZNF426	431
ZNF431	307
ZNF526	1460
ZNF585B	296
ZNF605	878
ZNF639	294
ZNF655	245
ZNF66	823
ZNHIT1	271
ZZEF1	895
