gene	count
ORAI2	5
ORC4	9
OSBPL8	19
OSER1	7
OST4	3
OSTF1	8
OTUB1	5
OTUD5	2
P2RX4	2
P2RX7	14
P4HB	9
PABPC1	14
PABPN1	1
PACS1	0
PAFAH1B1	25
PAFAH1B2	9
PAIP2	7
PAK2	18
PANK2	5
PAPOLA	9
PARK7	3
PBRM1	4
PCBP1	22
PCBP2	10
PCGF5	1
PCM1	2
PCMTD1	4
PCSK7	22
PCYT1A	5
PDAP1	1
PDCD10	3
PDCD4	5
PDE4DIP	5
PDIA3	11
PDIA5	4
PELI1	30
PET100	3
PFDN5	11
PFN1	8
PGAM1	5
PGK1	4
PGLS	1
PHACTR1	46
PHF20	9
PHF20L1	6
PHF3	11
PHIP	15
PHKB	0
PIAS1	13
PIGN	15
PIK3C3	10
PIM1	2
PIP4K2A	3
PITHD1	2
PJA2	16
PKN2	13
PLA2G10CP	7
PLAT	13
PLEK	35
PLEKHB2	11
PLP2	3
PMAIP1	16
PNPLA2	0
PNPLA8	6
PNPT1	49
PNRC1	61
POC1B	3
POLR1D	1
POLR2E	3
POLR2J	2
POLR2J3-1	14
POMP	8
PPDPF	1
PPHLN1	11
PPIA	2
PPIG	12
PPM1A	3
PPP1CA	7
PPP1CB	7
PPP1R12A	9
PPP1R15A	22
PPP1R2	9
PPP2R2A	3
PPP2R5A	3
PPP2R5C	24
PPP3CA	7
PPP3R1	8
PPP4C	3
PPP4R2	9
PPP4R3B	0
PPP6R1	1
PPP6R3	2
PRDM2	10
PRDX5	4
PRDX6	1
PRELID1	7
PREX1	17
PRKACA	8
PRKAG2	1
PRKAR1A	8
PRKCB	20
PRKX	12
PRMT2	2
PRPSAP1	9
PRR11	7
PRR13	13
PRRC2C	14
PSAP	12
PSIP1	2
PSMA4	2
PSMA6	1
PSMA7	3
PSMB1	5
PSMD13	6
PSMD4	4
PSMD6	0
PSME1	14
PSME4	4
PTBP3	20
PTEN	28
PTGES3	0
PTMA	5
PTP4A2	8
PTPN1	3
PTPN11	4
PTPN18	1
PTPN6	5
PTPRC	66
PTPRJ	13
QKI	7
R3HDM2	3
R3HDM4	18
RAB11A	4
RAB14	1
RAB18	3
RAB1A	2
RAB21	9
RAB27A	3
RAB2A	7
RAB5A	9
RAB5C	8
RAB5IF	14
RAB7A	4
RAB8A	7
RAB8B	9
RABAC1	2
RABGAP1L	4
RAC1	22
RAC2	22
RACK1	3
RAD21	19
RAD23B	6
RAF1	23
RALBP1	11
RALY	1
RAP1A	10
RAP1B	18
RASGRP2	1
RB1CC1	11
RBBP6	5
RBM22P2	5
RBM3	0
RBM38	1
RBM39	17
RBM4	2
RBM8A	0
RBX1	0
RC3H1	5
RCOR3	4
REEP5	3
REL	19
RESF1	34
RFFL	12
RGS10	0
RHAG	5
RHEB	1
RHOA	15
RHOF	2
RHOG	17
RICTOR	25
RILPL2	11
RIOK3	12
RIPOR2	54
RNASEK	16
RNASEK-C17orf49	4
RNASET2	20
RNF10	6
RNF11	4
RNF115	7
RNF14	7
RNF145	4
RNF213	29
RNF41	7
RNF7	1
RNPEPL1	0
RO60	3
ROCK1	16
RPAP2	2
RPL10	1
RPL11	9
RPL12	8
RPL13	3
RPL13A	1
RPL14	2
RPL15	1
RPL18	1
RPL18A	1
RPL19	6
RPL21	7
RPL23	5
RPL23A	4
RPL24	4
RPL26	3
RPL27A	6
RPL28	14
RPL29	1
RPL3	0
RPL30	22
RPL31	0
RPL32	4
RPL34	9
RPL35A	6
RPL36	1
RPL36AL	8
RPL37	16
RPL37A	4
RPL38	5
RPL39	16
RPL4	0
RPL41	19
RPL5	0
RPL6	0
RPL7	1
RPL7A	2
RPL8	2
RPLP1	15
RPLP2	4
RPS10	4
RPS11	15
RPS12	10
RPS13	3
RPS14	13
RPS15	3
RPS15A	10
RPS16	5
RPS19	6
RPS19BP1	3
RPS2	2
RPS20	1
RPS21	2
RPS23	1
RPS24	7
RPS25	8
RPS26	2
RPS27	7
RPS27A	12
RPS27L	1
RPS28	7
RPS29	5
RPS3	5
RPS3A	1
RPS4X	0
RPS5	0
RPS6	3
RPS6KA3	10
RPS7	3
RPS8	2
RSF1	6
RSRC2	6
RSRP1	5
RTF1	5
RTF2	9
RTN4	10
RUNDC1	8
S100A4	103
S100A6	175
SAMD4B	24
SAMD9	15
SAP18	3
SAP30BP	1
SAR1A	14
SARAF	6
SAT1	369
SBNO1	3
SCAF11	25
SCAND1	4
SCFD1	2
SDCBP	46
SEC11A	6
SEC14L1	21
SEC22B	1
SEC23A	13
SEC61G	1
SEC62	13
SECISBP2	5
SELENOF	1
SELENOK	6
SELENOT	5
SEMA6B	41
SENP7	1
SEPTIN2	10
SEPTIN7	13
SEPTIN9	1
SERF2	17
SERINC3	4
SERP1	7
SERPINB1	17
SET	4
SETD6	5
SETX	9
SF1	13
SF3A1	4
SF3B1	13
SF3B2	6
SF3B5	2
SF3B6	10
SFI1	12
SFPQ	7
SH3BGRL	4
SH3BGRL3	31
SH3BP5	8
SH3GLB1	14
SH3KBP1	11
SH3TC2	2
SHISA5	19
SHISA9	2
SHKBP1	10
SHOC2	15
SIAH2	0
SIRT2	4
SKAP2	16
SKP1	3
SLC25A15	1
SLC25A3	14
SLC25A37	125
SLC25A39	2
SLC28A2	11
SLC2A3	21
SLC35E1	2
SLC35E2B	12
SLC35E3	30
SLC38A2	6
SLC44A2	4
SLC50A1	3
SLC6A4	4
SLFN14	4
SLK	3
SLMAP	3
SLTM	3
SLU7	5
SMAD2	2
SMAD4	3
SMAP2	21
SMARCA2	3
SMCHD1	131
SMG1	16
SMIM27	5
SMNDC1	3
SMS	3
SNAP23	2
SNF8	1
SNRK	10
SNRPB	1
SNUPN	4
SNX3	4
SNX6	5
SNX9	1
SOD1	0
SON	16
SORL1	41
SOS1	17
SOS2	5
SP100	13
SPAG9	15
SPATA33	2
SPATS2	3
SPCS1	7
SPCS2	2
SPCS3	5
SPEN	7
SPG7	2
SPNS1	1
SPPL2A	4
SPPL3	3
SQSTM1	5
SREK1	4
SRGN	311
SRP14	8
SRRM1	8
SRRM2	9
SRSF10	3
SRSF2	4
SRSF3	3
SRSF4	8
SRSF5	27
SRSF6	0
SRSF8	1
SRSF9	5
SSH2	11
SSU72	4
ST13	1
ST3GAL1	2
STAG2	7
STAT3	19
STAT5B	13
STAU1	1
STK10	12
STK17A	7
STK17B	34
STK24	1
STK3	3
STK4	21
STMP1	4
STRAP	1
STT3B	6
STUB1	3
STX16	1
STXBP2	10
STXBP3	2
SUB1	17
SUMO1	0
SUMO2	5
SUMO3	1
SUZ12	7
SYAP1	15
SYF2	5
SZRD1	2
TAB2	3
TACC1	9
TADA3	3
TAF10	1
TAF2	5
TAF7	17
TAGLN2	28
TALDO1	24
TANGO2	3
TANK	10
TAOK1	3
TAOK3	7
TARBP1	9
TAX1BP1	11
TBC1D15	11
TBCD	16
TBCK	13
TBK1	25
TBL1XR1	2
TCEA1	3
TCF25	8
TCP11L2	3
TERF2IP	4
TET2	16
TFDP2	2
TFG	4
TGFB1	10
TGOLN2	4
THOC5	5
THOC7	0
THRAP3	4
TIMM17A	4
TKT	15
TLK1	3
TLK2	2
TLN1	13
TM9SF2	5
TMA7	20
TMBIM4	14
TMBIM6	17
TMED2	3
TMED5	1
TMEM120B	0
TMEM123	20
TMEM154	45
TMEM167A	2
TMEM183A	3
TMEM212	4
TMEM219	3
TMEM248	0
TMEM258	5
TMEM41B	3
TMEM45A	7
TMEM50A	7
TMEM59	11
TMEM9B	1
TMF1	8
TMOD3	14
TMSB10	41
TMSB4X	302
TMSB4XP4	7
TMUB2	3
TMX4	5
TNFAIP3	41
TNFAIP8L1	8
TNRC6B	7
TOMM7	2
TOP1	10
TP53INP1	3
TPGS1	29
TPI1	2
TPM1	7
TPM3	32
TPM4	7
TPR	16
TPST2	4
TPT1	63
TRA2A	3
TRA2B	5
TRAM1	1
TRAPPC1	1
TRAPPC5	1
TRIM52	10
TRIM56	14
TRIM58	5
TRIOBP	2
TRIP11	13
TRIP12	5
TRIR	9
TRNAU1AP	9
TSC2	12
TSC22D3	37
TSC22D4	9
TSGA10	1
TSPAN10	17
TSPAN14	8
TSPO	2
TSPYL1	5
TTC3	4
TUBA1A	40
TUBA1B	7
TUBA4A	1
TUBB4B	1
TUT7	12
TXN	24
TXNIP	61
TXNL1	3
TXNL4A	2
TYMP	18
U2AF1	11
UBA52	31
UBALD2	12
UBB	14
UBC	66
UBE2B	43
UBE2D2	4
UBE2D3	38
UBE2E3	2
UBE2H	1
UBE2J1	9
UBE2L3	5
UBE2M	5
UBE2R2	10
UBL3	3
UBL5	5
UBN1	4
UBQLN1	1
UBR2	12
UBR4	2
UBXN1	2
UBXN4	4
UCP2	1
UFD1	2
UGGT1	7
UGP2	5
UIMC1	1
UPF2	3
UQCR10	3
UQCR11	12
UQCRB	6
UQCRH	0
USF2	4
USP12	0
USP15	28
USP22	2
USP33	2
USP34	2
USP47	2
USP7	2
USP8	20
USP9X	7
UTRN	4
UXT	0
VAMP2	16
VAPA	18
VASP	25
VCP	4
VHL	2
VIM	24
VMP1	20
VOPP1	1
VPS26A	2
VPS36	2
VPS37B	10
VPS4B	10
VRK1	11
VSIR	22
WAC	16
WAS	10
WASF2	7
WBP11	2
WBP2	8
WDR1	5
WDR26	15
WDR45	5
WHAMMP1	0
WIPF1	39
WIPI2	1
WNK1	8
WSB1	14
WTAP	7
XIAP	23
XPR1	5
XRCC5	6
XRCC6	0
XRN1	7
YBX1	3
YBX3	1
YIPF4	11
YIPF6	62
YME1L1	13
YPEL3	26
YPEL5	15
YTHDF2	1
YWHAB	13
YWHAZ	36
YY1	4
ZBTB7A	3
ZBTB8OS	4
ZC3H15	7
ZC3H7A	2
ZC3HAV1	11
ZEB2	9
ZFAND5	3
ZFAND6	5
ZFC3H1	3
ZFP36	38
ZFP36L1	34
ZMAT2	6
ZMAT3	7
ZMYM2	2
ZNF101	6
ZNF106	4
ZNF148	6
ZNF207	7
ZNF24	6
ZNF33A	3
ZNF34	6
ZNF385D	17
ZNF426	4
ZNF431	9
ZNF526	25
ZNF585B	6
ZNF605	18
ZNF639	7
ZNF655	4
ZNF66	8
ZNHIT1	3
ZZEF1	16
