gene	count
BRD4	73
BRI3	9
BRIP1	20
BRK1	40
BROX	43
BRWD1	10
BSDC1	51
BSG	953
BTF3	962
BTG1	143
BTK	2
BUD31	33
C11orf58	73
C15orf40	26
C19orf53	26
C1GALT1	26
C21orf62	17
C2CD3	64
C2orf68	12
C4orf3	13
C6orf62	127
C9orf78	163
CAB39	4
CACUL1	6
CALM1	98
CALM2	120
CALM3	48
CAMLG	22
CAP1	13
CAPN1	9
CAPNS1	10
CAPZA1	5
CAPZA2	39
CAPZB	15
CARD16	3
CARD8	5
CARHSP1	33
CASP4	1
CAST	19
CBL	0
CBX3	24
CCDC157	4
CCDC186	25
CCDC30	3
CCDC57	18
CCDC82	4
CCL5	12
CCL5-1	12
CCM2	3
CCND3	7
CCNDBP1	566
CCNI	318
CCNL1	37
CCNY	3
CCPG1	14
CD164	23
CD37	16
CD46	9
CD47	14
CD55	125
CD63	8
CD74	9
CD82	15
CDC37	7
CDC42	99
CDC42SE1	7
CDC42SE2	9
CDKL5	10
CDKN1B	83
CDKN2D	134
CDS2	3
CDV3	40
CEACAM22P	11
CELF2	8
CERCAM	11
CERT1	4
CFL1	26
CFLAR	19
CGGBP1	36
CHCHD2	126
CHD1	13
CHD2	75
CHD4	4
CHD9	24
CHFR	4
CHMP1B	26
CHMP2A	63
CHMP2B	8
CHMP4B	50
CHMP5	45
CHST12	35
CHURC1	35
CIR1	57
CIRBP	15
CKLF	2
CLEC2B	19
CLINT1	8
CLIP1	7
CLK1	25
CLTA	5
CLTC	48
CMBL	28
CMC2	12
CMIP	2
CMTM6	3
CNBP	75
CNN2	2
CNPY3	2
COA1	0
COMMD6	24
COPA	36
COPE	36
COPS2	26
COQ10B	9
CORO1A	5
COTL1	16
COX17	31
COX4I1	43
COX5B	52
COX6A1	69
COX6B1	206
COX7A2	91
COX7B	265
COX7C	206
COX8A	19
CPEB4	499
CPT1A	10
CRBN	17
CREB1	19
CREBRF	41
CSDE1	184
CSK	1
CSNK1A1	60
CSNK1D	6
CSNK1G2	2
CSNK2A1	33
CTBS	5
CTCF	4
CTDSP1	0
CTDSP2	4
CTSC	0
CTSS	10
CTSZ	19
CUL3	18
CUL4B	10
CUX1	8
CXCR4	26
CYB561A3	13
CYB5R3	51
CYB5R4	5
CYBA	25
CYBC1	2
CYLD	23
CYP20A1	3
CYRIB	4
CYTH2	22
DAD1	57
DAPP1	4
DAZAP2	42
DBI	3
DBNL	4
DCAKD	3
DCP2	37
DCUN1D1	157
DCUN1D2	12
DDX17	61
DDX21	22
DDX3X	123
DDX5	63
DDX6	55
DEK	19
DESI1	24
DGKH	6
DGKZ	6
DHRS7	2
DIAPH1	4
DNAJA1	437
DNAJB1	56
DNAJB6	43
DNAJC21	25
DNAJC7	13
DNM1	1
DNM2	9
DR1	49
DRAP1	46
DSG3	9
DUSP1	32
DYNLL1	394
DYNLL2	15
DYNLRB1	63
DYNLT3	1
DYRK1A	27
E2F3P2	1
EEF1A1	502
EEF2	94
EHBP1L1	30
EHD1	8
EIF1	1077
EIF1B	710
EIF2AK1	551
EIF3I	8
EIF4A1	7
EIF4A2	46
EIF4B	20
EIF4EBP2	21
EIF4G2	48
EIF4G3	2
EIF4H	10
EIF5	380
EIF5A	154
ELAPOR1	8
ELAVL1	5
ELF1	10
ELF2	6
ELMO1	2
ELOB	441
EMC10	7
EMC3	394
EMD	3
EMP3	20
ENO1	6
ENSA	21
EP300	83
EPB41	984
EPN1	15
EPS15	9
ERBIN	19
ERICH1	2
ERN1	2
ETV6	1
EVI2B	12
EWSR1	10
EXOC7	8
FAAP20	3
FAM107B	20
FAM120AOS	16
FAM133B	27
FAM177A1	10
FAM204A	38
FAM241A	12
FAM32A	5
FAM50A	15
FAM89B	33
FAU	296
FAUP4	0
FAXC	6
FBRS	9
FBXL20	24
FBXL3	19
FBXO11	9
FBXO48	21
FBXO7	704
FBXO9	406
FBXW7	5
FEM1A	35
FERMT3	14
FGFR1OP2	528
FIS1	459
FKBP1A	19
FKBP8	1527
FLNA	10
FLOT2	16
FMN1	12
FMNL1	9
FNBP1	9
FNIP1	11
FOS	60
FOSB	5
FOXN3	15
FOXO3	448
FOXP1	100
FTH1	2954
FTL	2953
FUS	22
FXR1	27
FXR2	5
FXYD5	9
FYTTD1	3
G3BP2	19
GABARAP	196
GABARAPL2	1700
GABRD	1
GALNT1	7
GAPDH	27
GAPVD1	129
GASK1A	276
GATAD2A	8
GATD1	6
GBF1	3
GCC2	45
GGNBP2	3
GHITM	213
GIT2	2
GLRX5	2863
GLTP	2
GMFG	19
GNA13	8
GNAI2	5
GNAI3	17
GNAS	526
GNB1	13
GNB2	37
GNB5	9
GNG5	129
GNL3L	12
GNPTG	5
GOLGA2	5
GOLGA4	43
GOLGB1	25
GOLM2	2
GOSR1	18
GPATCH2L	6
GPBP1	32
GPBP1L1	37
GPCPD1	107
GPSM2	18
GPX1	2230
GPX4	128
GRB2	9
GRIPAP1	8
GRK2	4
GRK3	4
GRK6	15
GSK3B	7
GSPT1	1397
GSTK1	8
GSTO1	39
GTDC1	8
GTF2I	12
GTPBP4	17
GUK1	1611
GYPC	1787
H1-2	1130
H2AC18	170
H2AC19	170
H2AZ1	13
H2AZ2	19
H3-3A	753
H3-3B	118
HADHB	37
HAPSTR1	14
HAT1	1
HBA1	929017
HBA2	725036
HBB	1895218
HBP1	62
HCLS1	10
HCST	13
HDGF	172
HECTD1	10
HELZ	27
HERC1	68
HIF1A	12
HINT1	36
HIPK1	75
HIPK3	11
HLA-A-3	51
HLA-A-6	51
HLA-B-1	2
HLA-B-2	5
HLA-B-3	5
HLA-B-5	2
HLA-DQA1-2	28
HLA-DQA1-4	28
HLA-E	14
HLA-E-1	15
HLA-E-2	14
HMGB1	57
HMGB1P6	9
HMGB2	70
HMGN1	6
HMGN2	26
HNRNPA2B1	126
HNRNPA3	39
HNRNPC	63
HNRNPD	9
HNRNPDL	19
HNRNPF	12
HNRNPH2	9
HNRNPH3	10
HNRNPK	201
HNRNPM	15
HNRNPU	15
HNRNPUL1	17
HOOK3	2
HP1BP3	19
HPCAL1	15
HPS1	92
HSD17B12	7
HSP90AA1	932
HSP90AB1	613
HSPA4L	2
HSPA9	11
HYCC2	7
ICAM3	3
IDH2	6
IDS	3
IER2	21
IFI16	4
IFITM2	62
IFRD1	15
IGBP1	10
IGF2R	16
IK	63
IL2RG	9
INTS6	21
IRAG2	0
IRAK4	1
IRF1	26
IRF2	16
IRF9	13
IRS2	45
ISCA1	507
ISCU	377
ISG20L2	6
IST1	4
ITGA1	15
ITGAL	3
ITM2B	323
ITPR2	4
ITSN2	4
JAK1	22
JARID2	14
JMJD1C	44
JOSD1	9
JTB	93
JUNB	50
JUND	366
KAT6A	10
KCMF1	28
KCNK6	13
KCNMB1	6
KDM5A	21
KDM6A	39
KDM6B	1
KDM7A	53
KHDRBS1	7
KIDINS220	48
KIF2A	11
KIF5B	19
KLF2	52
KLF3	176
KLF6	84
KLHL24	18
KLHL5	5
KMT2C	40
KMT2E	41
KPNA4	20
KPNB1	8
KRAS	14
KRBA2	12
KREMEN1	2
L1TD1	9
LAMP1	6
LAMTOR1	51
LAMTOR4	17
LAMTOR5	184
LAPTM5	18
LBR	34
LCOR	22
LCP1	16
LDLR	12
LIMS1	28
LITAF	16
LMBRD1	3
LNPEP	7
LPGAT1	3
LPIN2	285
LPP	5
LRP10	152
LRRC58	29
LRRFIP1	8
LRRFIP2	29
LSM3	11
LYPLA1	1
LYRM7	12
LYST	8
MAB21L3	126
MACF1	13
MACROH2A1	7
MAF1	157
MAP1LC3B	960
MAP2K2	53
MAP2K3	968
MAP3K11	1
MAP3K2	6
MAP3K8	8
MAP4K2	2
MAP4K4	16
MAPK1	67
MAPK1IP1L	5
MAPKAPK2	8
MAPRE1	1
MARCHF6	59
MARK3	173
MAVS	5
MAX	21
MBD2	5
MBD4	6
MBD5	19
MBNL1	49
MBP	44
MCL1	13
MDM2	26
MDM4	14
MECP2	11
MED11	3
MED12	6
MED13	27
MED13L	59
MED27	4
MED28	21
MEF2A	2
METTL9	70
MFN1	6
MFSD11	5
MGAT4A	23
MGLL	3
MICAL3	22
MID1	16
MIDN	7
MIER1	18
MIGA1	2
MINDY2	5
MKNK2	45
MKRN1	1115
MLF2	9
MLH1	8
MLLT6-1	1
MLX	11
MMP24OS	12
MOB1A	8
MORC3	23
MORF4L1	117
MPC2	87
MPLKIP	8
MRFAP1	65
MRPL33	9
MRPL57	4
MS4A4E	6
MSL1	5
MSN	18
MT-ATP6	430
MT-ATP8	5
MT-CO1	900
MT-CO2	465
MT-CO3	641
MT-CYB	293
MT-ND1	178
MT-ND2	219
MT-ND3	205
MT-ND4	282
MT-ND4L	32
MT-ND5	101
MTATP6P1	86
MTCH1	27
MTDH	20
MTHFD1	17
MTND1P23	128
MTND2P28	6
MTPN	70
MXI1	941
MYADM	4
MYCBP2	5
MYH7B	3
MYH9	19
MYL12A	160
MYL12B	98
MYL6	926
MYO5A	4
MYO9B	1
N4BP2L2	42
NAA60	4
NABP1	21
NACA	373
NAMPT	198
NAP1L1	42
NAPA	67
NAPG	67
NARF	136
NASP	8
NBPF10	2
NBPF14	2
NBPF19	1
NBR1	21
NCBP3	5
NCOA1	14
NCOA3	4
NCOA4	1593
NCOR1	23
NDUFA1	122
NDUFA13	47
NDUFA2	124
NDUFA4	115
NDUFA5	43
NDUFB1	23
NDUFB11	24
NDUFB4	43
NDUFB9	18
NDUFC1	27
NDUFS2	24
NEDD8	32
NFAT5	22
NFE2L2	12
NFKB2	3
NFKBIA	82
NFKBIB	5
NFKBIZ	24
NIN	3
NIPBL	42
NKTR	6
NMI	12
NMNAT3	97
NNT	5
NONO	7
NOP10	40
NOTCH2NLC	6
NPC2	3
NPEPPS	7
NR1H2	30
NR4A2	2
NRDC	35
NSD1	11
NSD3	37
NT5C3A	49
NUDC	18
NUDT3	3
NUFIP2	3
NUMB	2
OAZ1	3435
OAZ2	91
OCIAD1	22
ODC1	57
OGA	58
OGDH	7
OPHN1	28
OR11G2	0
ORAI1	2
ORAI2	2
ORC4	47
OSBPL8	12
OSER1	41
OST4	340
OSTF1	4
OTUB1	11
OTUD5	40
P2RX4	0
P2RX7	20
P4HB	6
PABPC1	300
PABPN1	5
PACS1	2
PAFAH1B1	40
PAFAH1B2	17
PAIP2	189
PAK2	13
PANK2	0
PAPOLA	66
PARK7	26
PBRM1	8
PCBP1	119
PCBP2	141
PCGF5	119
PCM1	69
PCMTD1	105
PCSK7	21
PCYT1A	1
PDAP1	9
PDCD10	205
PDCD4	11
PDE4DIP	3
PDIA3	17
PDIA5	4
PELI1	10
PET100	127
PFDN5	155
PFN1	54
PGAM1	4
PGK1	4
PGLS	3
PHACTR1	10
PHF20	6
PHF20L1	20
PHF3	19
PHIP	21
PHKB	8
PIAS1	6
PIGN	70
PIK3C3	8
PIM1	502
PIP4K2A	510
PITHD1	505
PJA2	14
PKN2	24
PLA2G10CP	7
PLAT	10
PLEK	16
PLEKHB2	18
PLP2	5
PMAIP1	46
PNPLA2	81
PNPLA8	52
PNPT1	39
PNRC1	368
POC1B	78
POLR1D	408
POLR2E	11
POLR2J	26
POLR2J3-1	20
POMP	57
PPDPF	43
PPHLN1	22
PPIA	17
PPIG	18
PPM1A	211
PPP1CA	12
PPP1CB	176
PPP1R12A	28
PPP1R15A	128
PPP1R2	8
PPP2R2A	26
PPP2R5A	3
PPP2R5C	18
PPP3CA	3
PPP3R1	89
PPP4C	6
PPP4R2	43
PPP4R3B	9
PPP6R1	28
PPP6R3	5
PRDM2	7
PRDX5	60
PRDX6	496
PRELID1	8
PREX1	3
PRKACA	12
PRKAG2	1
PRKAR1A	8
PRKCB	4
PRKX	5
PRMT2	11
PRPSAP1	12
PRR11	7
PRR13	9
PRRC2C	21
PSAP	45
PSIP1	7
PSMA4	9
PSMA6	1
PSMA7	41
PSMB1	24
PSMD13	16
PSMD4	81
PSMD6	25
PSME1	40
PSME4	68
PTBP3	11
PTEN	14
PTGES3	203
PTMA	127
PTP4A2	86
PTPN1	5
PTPN11	2
PTPN18	5
PTPN6	1
PTPRC	24
PTPRJ	1
QKI	9
R3HDM2	6
R3HDM4	170
RAB11A	13
RAB14	12
RAB18	13
RAB1A	11
RAB21	26
RAB27A	1
RAB2A	14
RAB5A	48
RAB5C	19
RAB5IF	3
RAB7A	9
RAB8A	7
RAB8B	8
RABAC1	22
RABGAP1L	29
RAC1	39
RAC2	8
RACK1	94
RAD21	89
RAD23B	28
RAF1	11
RALBP1	225
RALY	7
RAP1A	79
RAP1B	37
RASGRP2	4
RB1CC1	207
RBBP6	21
RBM22P2	6
RBM3	15
RBM38	1043
RBM39	112
RBM4	9
RBM8A	40
RBX1	487
RC3H1	20
RCOR3	27
REEP5	8
REL	39
RESF1	47
RFFL	15
RGS10	99
RHAG	171
RHEB	11
RHOA	36
RHOF	7
RHOG	5
RICTOR	25
RILPL2	0
RIOK3	1357
RIPOR2	9
RNASEK	17
RNASEK-C17orf49	20
RNASET2	10
RNF10	870
RNF11	184
RNF115	17
RNF14	76
RNF145	6
RNF213	22
RNF41	11
RNF7	12
RNPEPL1	15
RO60	24
ROCK1	11
RPAP2	13
RPL10	293
RPL11	327
RPL12	202
RPL13	562
RPL13A	195
RPL14	147
RPL15	182
RPL18	217
RPL18A	237
RPL19	226
RPL21	1179
RPL23	105
RPL23A	268
RPL24	216
RPL26	241
RPL27A	237
RPL28	272
RPL29	208
RPL3	158
RPL30	465
RPL31	171
RPL32	486
RPL34	404
RPL35A	472
RPL36	161
RPL36AL	182
RPL37	302
RPL37A	254
RPL38	251
RPL39	292
RPL4	77
RPL41	982
RPL5	140
RPL6	143
RPL7	180
RPL7A	228
RPL8	184
RPLP1	808
RPLP2	514
RPS10	248
RPS11	419
RPS12	1271
RPS13	226
RPS14	440
RPS15	379
RPS15A	431
RPS16	190
RPS19	251
RPS19BP1	22
RPS2	289
RPS20	149
RPS21	173
RPS23	257
RPS24	341
RPS25	219
RPS26	239
RPS27	444
RPS27A	414
RPS27L	39
RPS28	309
RPS29	166
RPS3	319
RPS3A	287
RPS4X	238
RPS5	148
RPS6	307
RPS6KA3	2
RPS7	261
RPS8	309
RSF1	25
RSRC2	65
RSRP1	86
RTF1	5
RTF2	39
RTN4	12
RUNDC1	7
S100A4	51
S100A6	52
SAMD4B	20
SAMD9	135
SAP18	182
SAP30BP	9
SAR1A	22
SARAF	102
SAT1	80
SBNO1	18
SCAF11	30
SCAND1	31
SCFD1	12
SDCBP	182
SEC11A	6
SEC14L1	136
SEC22B	11
SEC23A	5
SEC61G	20
SEC62	1251
SECISBP2	27
SELENOF	12
SELENOK	217
SELENOT	20
SEMA6B	30
SENP7	12
SEPTIN2	25
SEPTIN7	25
SEPTIN9	5
SERF2	1342
SERINC3	46
SERP1	47
SERPINB1	10
SET	20
SETD6	4
SETX	6
SF1	23
SF3A1	11
SF3B1	38
SF3B2	8
SF3B5	31
SF3B6	33
SFI1	10
SFPQ	32
SH3BGRL	210
SH3BGRL3	301
SH3BP5	4
SH3GLB1	28
SH3KBP1	2
SH3TC2	3
SHISA5	4
SHISA9	6
SHKBP1	2
SHOC2	18
SIAH2	243
SIRT2	5
SKAP2	13
SKP1	784
SLC25A15	1
SLC25A3	26
SLC25A37	6871
SLC25A39	1315
SLC28A2	16
SLC2A3	5
SLC35E1	3
SLC35E2B	17
SLC35E3	7
SLC38A2	33
SLC44A2	7
SLC50A1	5
SLC6A4	0
SLFN14	61
SLK	6
SLMAP	6
SLTM	23
SLU7	74
SMAD2	6
SMAD4	7
SMAP2	32
SMARCA2	5
SMCHD1	21
SMG1	47
SMIM27	6
SMNDC1	7
SMS	2
SNAP23	13
SNF8	26
SNRK	5
SNRPB	10
SNUPN	1
SNX3	586
SNX6	9
SNX9	7
SOD1	1173
SON	105
SORL1	8
SOS1	12
SOS2	5
SP100	32
SPAG9	7
SPATA33	2
SPATS2	7
SPCS1	13
SPCS2	16
SPCS3	10
SPEN	8
SPG7	3
SPNS1	2
SPPL2A	7
SPPL3	10
SQSTM1	27
SREK1	13
SRGN	65
SRP14	125
SRRM1	15
SRRM2	29
SRSF10	11
SRSF2	11
SRSF3	21
SRSF4	12
SRSF5	47
SRSF6	8
SRSF8	125
SRSF9	4
SSH2	8
SSU72	40
ST13	348
ST3GAL1	63
STAG2	64
STAT3	22
STAT5B	7
STAU1	93
STK10	7
STK17A	111
STK17B	114
STK24	10
STK3	1
STK4	17
STMP1	392
STRAP	47
STT3B	15
STUB1	7
STX16	12
STXBP2	77
STXBP3	18
SUB1	52
SUMO1	34
SUMO2	41
SUMO3	6
SUZ12	13
SYAP1	14
SYF2	55
SZRD1	10
TAB2	11
TACC1	3
TADA3	10
TAF10	17
TAF2	16
TAF7	27
TAGLN2	51
TALDO1	343
TANGO2	112
TANK	96
TAOK1	5
TAOK3	14
TARBP1	8
TAX1BP1	371
TBC1D15	57
TBCD	18
TBCK	5
TBK1	36
TBL1XR1	58
TCEA1	128
TCF25	22
TCP11L2	294
TERF2IP	1140
TET2	10
TFDP2	173
TFG	6
TGFB1	10
TGOLN2	11
THOC5	2
THOC7	75
THRAP3	47
TIMM17A	6
TKT	17
TLK1	5
TLK2	11
TLN1	62
TM9SF2	4
TMA7	110
TMBIM4	6
TMBIM6	109
TMED2	6
TMED5	8
TMEM120B	3
TMEM123	15
TMEM154	1
TMEM167A	15
TMEM183A	72
TMEM212	29
TMEM219	5
TMEM248	6
TMEM258	16
TMEM41B	1
TMEM45A	13
TMEM50A	44
TMEM59	220
TMEM9B	73
TMF1	10
TMOD3	10
TMSB10	156
TMSB4X	563
TMSB4XP4	8
TMUB2	19
TMX4	3
TNFAIP3	14
TNFAIP8L1	5
TNRC6B	102
TOMM7	49
TOP1	927
TP53INP1	5
TPGS1	24
TPI1	7
TPM1	76
TPM3	47
TPM4	18
TPR	12
TPST2	36
TPT1	1730
TRA2A	18
TRA2B	45
TRAM1	14
TRAPPC1	15
TRAPPC5	211
TRIM52	14
TRIM56	22
TRIM58	1325
TRIOBP	1
TRIP11	16
TRIP12	64
TRIR	28
TRNAU1AP	3
TSC2	11
TSC22D3	66
TSC22D4	36
TSGA10	5
TSPAN10	12
TSPAN14	7
TSPO	27
TSPYL1	16
TTC3	6
TUBA1A	16
TUBA1B	61
TUBA4A	74
TUBB4B	121
TUT7	21
TXN	146
TXNIP	118
TXNL1	134
TXNL4A	10
TYMP	6
U2AF1	6
UBA52	2183
UBALD2	166
UBB	19610
UBC	225
UBE2B	364
UBE2D2	34
UBE2D3	308
UBE2E3	37
UBE2H	1076
UBE2J1	8
UBE2L3	20
UBE2M	76
UBE2R2	17
UBL3	12
UBL5	261
UBN1	17
UBQLN1	72
UBR2	93
UBR4	23
UBXN1	40
UBXN4	17
UCP2	232
UFD1	31
UGGT1	13
UGP2	7
UIMC1	115
UPF2	32
UQCR10	101
UQCR11	212
UQCRB	274
UQCRH	64
USF2	5
USP12	167
USP15	382
USP22	1
USP33	22
USP34	24
USP47	20
USP7	146
USP8	16
USP9X	59
UTRN	3
UXT	22
VAMP2	14
VAPA	38
VASP	5
VCP	15
VHL	17
VIM	44
VMP1	5
VOPP1	2
VPS26A	23
VPS36	2
VPS37B	4
VPS4B	1
VRK1	18
VSIR	2
WAC	55
WAS	0
WASF2	302
WBP11	6
WBP2	151
WDR1	6
WDR26	232
WDR45	146
WHAMMP1	7
WIPF1	7
WIPI2	49
WNK1	920
WSB1	8
WTAP	13
XIAP	17
XPR1	8
XRCC5	15
XRCC6	12
XRN1	66
YBX1	900
YBX3	2798
YIPF4	39
YIPF6	161
YME1L1	13
YPEL3	672
YPEL5	129
YTHDF2	5
YWHAB	26
YWHAZ	17
YY1	61
ZBTB7A	46
ZBTB8OS	9
ZC3H15	76
ZC3H7A	7
ZC3HAV1	92
ZEB2	20
ZFAND5	307
ZFAND6	39
ZFC3H1	6
ZFP36	18
ZFP36L1	4
ZMAT2	309
ZMAT3	5
ZMYM2	11
ZNF101	5
ZNF106	1
ZNF148	29
ZNF207	20
ZNF24	17
ZNF33A	2
ZNF34	7
ZNF385D	19
ZNF426	5
ZNF431	8
ZNF526	32
ZNF585B	8
ZNF605	8
ZNF639	6
ZNF655	7
ZNF66	28
ZNHIT1	60
ZZEF1	14
