gene	count
CTSS	191
CTSZ	97
CUL3	57
CUL4B	71
CUX1	18
CXCR4	250
CYB561A3	247
CYB5R3	39
CYB5R4	54
CYBA	426
CYBC1	38
CYLD	67
CYP20A1	68
CYRIB	66
CYTH2	116
DAD1	45
DAPP1	86
DAZAP2	130
DBI	69
DBNL	53
DCAKD	53
DCP2	36
DCUN1D1	23
DCUN1D2	213
DDX17	271
DDX21	118
DDX3X	132
DDX5	419
DDX6	111
DEK	73
DESI1	40
DGKH	41
DGKZ	17
DHRS7	32
DIAPH1	24
DNAJA1	82
DNAJB1	142
DNAJB6	51
DNAJC21	127
DNAJC7	119
DNM1	19
DNM2	31
DR1	36
DRAP1	47
DSG3	117
DUSP1	155
DYNLL1	69
DYNLL2	12
DYNLRB1	42
DYNLT3	20
DYRK1A	38
E2F3P2	46
EEF1A1	4454
EEF2	336
EHBP1L1	12
EHD1	23
EIF1	867
EIF1B	103
EIF2AK1	31
EIF3I	68
EIF4A1	118
EIF4A2	230
EIF4B	151
EIF4EBP2	20
EIF4G2	100
EIF4G3	21
EIF4H	48
EIF5	94
EIF5A	113
ELAPOR1	142
ELAVL1	63
ELF1	77
ELF2	47
ELMO1	41
ELOB	103
EMC10	76
EMC3	28
EMD	15
EMP3	173
ENO1	52
ENSA	66
EP300	34
EPB41	106
EPN1	30
EPS15	61
ERBIN	41
ERICH1	65
ERN1	22
ETV6	17
EVI2B	210
EWSR1	48
EXOC7	23
FAAP20	45
FAM107B	144
FAM120AOS	91
FAM133B	161
FAM177A1	79
FAM204A	48
FAM241A	123
FAM32A	18
FAM50A	18
FAM89B	17
FAU	1796
FAUP4	47
FAXC	91
FBRS	31
FBXL20	23
FBXL3	21
FBXO11	31
FBXO48	252
FBXO7	24
FBXO9	38
FBXW7	25
FEM1A	296
FERMT3	25
FGFR1OP2	36
FIS1	56
FKBP1A	60
FKBP8	29
FLNA	37
FLOT2	22
FMN1	174
FMNL1	55
FNBP1	112
FNIP1	34
FOS	60
FOSB	49
FOXN3	29
FOXO3	18
FOXP1	282
FTH1	668
FTL	986
FUS	176
FXR1	42
FXR2	24
FXYD5	87
FYTTD1	27
G3BP2	76
GABARAP	62
GABARAPL2	62
GABRD	39
GALNT1	23
GAPDH	191
GAPVD1	12
GASK1A	1086
GATAD2A	35
GATD1	96
GBF1	79
GCC2	138
GGNBP2	67
GHITM	55
GIT2	33
GLRX5	17
GLTP	24
GMFG	116
GNA13	17
GNAI2	124
GNAI3	50
GNAS	374
GNB1	42
GNB2	34
GNB5	133
GNG5	63
GNL3L	101
GNPTG	58
GOLGA2	39
GOLGA4	83
GOLGB1	145
GOLM2	24
GOSR1	69
GPATCH2L	32
GPBP1	86
GPBP1L1	30
GPCPD1	26
GPSM2	99
GPX1	67
GPX4	85
GRB2	111
GRIPAP1	62
GRK2	54
GRK3	132
GRK6	41
GSK3B	29
GSPT1	21
GSTK1	64
GSTO1	19
GTDC1	101
GTF2I	53
GTPBP4	175
GUK1	38
GYPC	51
H1-2	36
H2AC18	48
H2AC19	48
H2AZ1	60
H2AZ2	79
H3-3A	607
H3-3B	361
HADHB	23
HAPSTR1	41
HAT1	21
HBA1	255
HBA2	657
HBB	1012
HBP1	36
HCLS1	81
HCST	30
HDGF	12
HECTD1	68
HELZ	29
HERC1	30
HIF1A	44
HINT1	260
HIPK1	22
HIPK3	17
HLA-A-3	517
HLA-A-6	517
HLA-B-1	372
HLA-B-2	289
HLA-B-3	280
HLA-B-5	292
HLA-DQA1-2	226
HLA-DQA1-4	213
HLA-E	115
HLA-E-1	356
HLA-E-2	147
HMGB1	384
HMGB1P6	44
HMGB2	37
HMGN1	186
HMGN2	140
HNRNPA2B1	403
HNRNPA3	186
HNRNPC	143
HNRNPD	76
HNRNPDL	181
HNRNPF	73
HNRNPH2	21
HNRNPH3	52
HNRNPK	145
HNRNPM	75
HNRNPU	222
HNRNPUL1	170
HOOK3	34
HP1BP3	86
HPCAL1	181
HPS1	15
HSD17B12	103
HSP90AA1	416
HSP90AB1	329
HSPA4L	134
HSPA9	46
HYCC2	105
ICAM3	59
IDH2	16
IDS	65
IER2	125
IFI16	120
IFITM2	95
IFRD1	22
IGBP1	54
IGF2R	127
IK	51
IL2RG	89
INTS6	53
IRAG2	47
IRAK4	25
IRF1	176
IRF2	39
IRF9	84
IRS2	124
ISCA1	8
ISCU	109
ISG20L2	141
IST1	26
ITGA1	264
ITGAL	32
ITM2B	152
ITPR2	20
ITSN2	81
JAK1	134
JARID2	29
JMJD1C	101
JOSD1	23
JTB	62
JUNB	141
JUND	780
KAT6A	65
KCMF1	45
KCNK6	214
KCNMB1	118
KDM5A	56
KDM6A	42
KDM6B	30
KDM7A	10
KHDRBS1	75
KIDINS220	99
KIF2A	62
KIF5B	36
KLF2	496
KLF3	35
KLF6	230
KLHL24	58
KLHL5	125
KMT2C	80
KMT2E	181
KPNA4	68
KPNB1	56
KRAS	38
KRBA2	154
KREMEN1	32
L1TD1	175
LAMP1	27
LAMTOR1	61
LAMTOR4	71
LAMTOR5	74
LAPTM5	290
LBR	41
LCOR	47
LCP1	103
LDLR	137
LIMS1	17
LITAF	56
LMBRD1	39
LNPEP	46
LPGAT1	38
LPIN2	6
LPP	141
LRP10	51
LRRC58	293
LRRFIP1	124
LRRFIP2	15
LSM3	53
LYPLA1	40
LYRM7	127
LYST	56
MAB21L3	1377
MACF1	182
MACROH2A1	44
MAF1	39
MAP1LC3B	48
MAP2K2	62
MAP2K3	14
MAP3K11	24
MAP3K2	47
MAP3K8	30
MAP4K2	50
MAP4K4	65
MAPK1	21
MAPK1IP1L	28
MAPKAPK2	19
MAPRE1	17
MARCHF6	53
MARK3	70
MAVS	22
MAX	27
MBD2	43
MBD4	80
MBD5	30
MBNL1	144
MBP	56
MCL1	24
MDM2	15
MDM4	138
MECP2	45
MED11	43
MED12	70
MED13	37
MED13L	66
MED27	77
MED28	41
MEF2A	52
METTL9	28
MFN1	116
MFSD11	25
MGAT4A	128
MGLL	38
MICAL3	129
MID1	110
MIDN	29
MIER1	35
MIGA1	60
MINDY2	31
MKNK2	63
MKRN1	33
MLF2	26
MLH1	54
MLLT6-1	60
MLX	249
MMP24OS	22
MOB1A	85
MORC3	50
MORF4L1	137
MPC2	19
MPLKIP	38
MRFAP1	42
MRPL33	33
MRPL57	40
MS4A4E	62
MSL1	15
MSN	74
MT-ATP6	3603
MT-ATP8	144
MT-CO1	4768
MT-CO2	5172
MT-CO3	5527
MT-CYB	2476
MT-ND1	2106
MT-ND2	1262
MT-ND3	4749
MT-ND4	2924
MT-ND4L	264
MT-ND5	898
MTATP6P1	683
MTCH1	48
MTDH	119
MTHFD1	249
MTND1P23	152
MTND2P28	21
MTPN	157
MXI1	25
MYADM	20
MYCBP2	187
MYH7B	52
MYH9	77
MYL12A	264
MYL12B	147
MYL6	203
MYO5A	79
MYO9B	26
N4BP2L2	252
NAA60	34
NABP1	606
NACA	1021
NAMPT	64
NAP1L1	256
NAPA	14
NAPG	11
NARF	20
NASP	74
NBPF10	87
NBPF14	56
NBPF19	38
NBR1	49
NCBP3	59
NCOA1	11
NCOA3	98
NCOA4	15
NCOR1	69
NDUFA1	93
NDUFA13	93
NDUFA2	36
NDUFA4	127
NDUFA5	40
NDUFB1	66
NDUFB11	77
NDUFB4	60
NDUFB9	69
NDUFC1	34
NDUFS2	39
NEDD8	73
NFAT5	18
NFE2L2	30
NFKB2	55
NFKBIA	288
NFKBIB	26
NFKBIZ	29
NIN	68
NIPBL	62
NKTR	100
NMI	22
NMNAT3	761
NNT	106
NONO	65
NOP10	56
NOTCH2NLC	80
NPC2	48
NPEPPS	89
NR1H2	22
NR4A2	18
NRDC	33
NSD1	74
NSD3	102
NT5C3A	52
NUDC	41
NUDT3	83
NUFIP2	35
NUMB	42
OAZ1	372
OAZ2	70
OCIAD1	58
ODC1	61
OGA	93
OGDH	20
OPHN1	121
OR11G2	49
ORAI1	52
ORAI2	90
ORC4	380
OSBPL8	54
OSER1	32
OST4	167
OSTF1	42
OTUB1	33
OTUD5	26
P2RX4	25
P2RX7	75
P4HB	48
PABPC1	418
PABPN1	40
PACS1	41
PAFAH1B1	253
PAFAH1B2	29
PAIP2	77
PAK2	70
PANK2	21
PAPOLA	88
PARK7	124
PBRM1	41
PCBP1	96
PCBP2	185
PCGF5	27
PCM1	88
PCMTD1	52
PCSK7	219
PCYT1A	43
PDAP1	44
PDCD10	39
PDCD4	114
PDE4DIP	60
PDIA3	164
PDIA5	24
PELI1	43
PET100	77
PFDN5	479
PFN1	219
PGAM1	22
PGK1	62
PGLS	45
PHACTR1	72
PHF20	79
PHF20L1	24
PHF3	101
PHIP	91
PHKB	76
PIAS1	39
PIGN	543
PIK3C3	30
PIM1	3
PIP4K2A	50
PITHD1	22
PJA2	58
PKN2	19
PLA2G10CP	77
PLAT	109
PLEK	54
PLEKHB2	126
PLP2	57
PMAIP1	38
PNPLA2	20
PNPLA8	35
PNPT1	520
PNRC1	275
POC1B	64
POLR1D	68
POLR2E	36
POLR2J	40
POLR2J3-1	292
POMP	59
PPDPF	229
PPHLN1	137
PPIA	317
PPIG	118
PPM1A	18
PPP1CA	61
PPP1CB	42
PPP1R12A	56
PPP1R15A	134
PPP1R2	75
PPP2R2A	33
PPP2R5A	14
PPP2R5C	132
PPP3CA	72
PPP3R1	19
PPP4C	27
PPP4R2	19
PPP4R3B	36
PPP6R1	20
PPP6R3	25
PRDM2	101
PRDX5	54
PRDX6	34
PRELID1	65
PREX1	15
PRKACA	89
PRKAG2	62
PRKAR1A	52
PRKCB	216
PRKX	87
PRMT2	53
PRPSAP1	33
PRR11	53
PRR13	78
PRRC2C	225
PSAP	25
PSIP1	86
PSMA4	40
PSMA6	37
PSMA7	87
PSMB1	66
PSMD13	39
PSMD4	48
PSMD6	28
PSME1	160
PSME4	34
PTBP3	49
PTEN	61
PTGES3	89
PTMA	1567
PTP4A2	111
PTPN1	68
PTPN11	68
PTPN18	14
PTPN6	116
PTPRC	244
PTPRJ	96
QKI	24
R3HDM2	52
R3HDM4	31
RAB11A	29
RAB14	37
RAB18	26
RAB1A	16
RAB21	31
RAB27A	71
RAB2A	36
RAB5A	16
RAB5C	39
RAB5IF	24
RAB7A	36
RAB8A	37
RAB8B	28
RABAC1	53
RABGAP1L	41
RAC1	60
RAC2	124
RACK1	920
RAD21	89
RAD23B	35
RAF1	43
RALBP1	30
RALY	29
RAP1A	38
RAP1B	126
RASGRP2	71
RB1CC1	43
RBBP6	41
RBM22P2	110
RBM3	138
RBM38	57
RBM39	259
RBM4	58
RBM8A	60
RBX1	65
RC3H1	32
RCOR3	21
REEP5	46
REL	456
RESF1	88
RFFL	146
RGS10	12
RHAG	14
RHEB	19
RHOA	116
RHOF	32
RHOG	17
RICTOR	140
RILPL2	24
RIOK3	36
RIPOR2	296
RNASEK	71
RNASEK-C17orf49	103
RNASET2	125
RNF10	53
RNF11	1
RNF115	93
RNF14	71
RNF145	33
RNF213	81
RNF41	115
RNF7	40
RNPEPL1	25
RO60	32
ROCK1	79
RPAP2	174
RPL10	4068
RPL11	2809
RPL12	2087
RPL13	4111
RPL13A	2987
RPL14	1433
RPL15	1623
RPL18	1798
RPL18A	2588
RPL19	2447
RPL21	2982
RPL23	894
RPL23A	2496
RPL24	978
RPL26	2525
RPL27A	1681
RPL28	2701
RPL29	1633
RPL3	1982
RPL30	3451
RPL31	636
RPL32	3206
RPL34	3615
RPL35A	1978
RPL36	1830
RPL36AL	268
RPL37	3217
RPL37A	2458
RPL38	1476
RPL39	3642
RPL4	621
RPL41	5123
RPL5	1212
RPL6	1360
RPL7	961
RPL7A	1773
RPL8	1154
RPLP1	4504
RPLP2	2503
RPS10	1711
RPS11	1843
RPS12	3804
RPS13	1845
RPS14	2867
RPS15	2016
RPS15A	2754
RPS16	1566
RPS19	2528
RPS19BP1	37
RPS2	3078
RPS20	1353
RPS21	2386
RPS23	3625
RPS24	1772
RPS25	1937
RPS26	164
RPS27	7824
RPS27A	2973
RPS27L	137
RPS28	2926
RPS29	3910
RPS3	2001
RPS3A	2249
RPS4X	1920
RPS5	1208
RPS6	2313
RPS6KA3	64
RPS7	1614
RPS8	3053
RSF1	72
RSRC2	100
RSRP1	109
RTF1	66
RTF2	32
RTN4	40
RUNDC1	123
S100A4	88
S100A6	140
SAMD4B	122
SAMD9	34
SAP18	107
SAP30BP	24
SAR1A	208
SARAF	138
SAT1	88
SBNO1	40
SCAF11	165
SCAND1	40
SCFD1	99
SDCBP	35
SEC11A	72
SEC14L1	10
SEC22B	21
SEC23A	103
SEC61G	57
SEC62	208
SECISBP2	60
SELENOF	81
SELENOK	38
SELENOT	33
SEMA6B	502
SENP7	35
SEPTIN2	72
SEPTIN7	233
SEPTIN9	42
SERF2	362
SERINC3	22
SERP1	137
SERPINB1	51
SET	206
SETD6	24
SETX	62
SF1	196
SF3A1	17
SF3B1	122
SF3B2	61
SF3B5	53
SF3B6	52
SFI1	116
SFPQ	163
SH3BGRL	106
SH3BGRL3	261
SH3BP5	66
SH3GLB1	37
SH3KBP1	47
SH3TC2	15
SHISA5	26
SHISA9	51
SHKBP1	21
SHOC2	70
SIAH2	20
SIRT2	44
SKAP2	69
SKP1	157
SLC25A15	71
SLC25A3	114
SLC25A37	35
SLC25A39	12
SLC28A2	116
SLC2A3	22
SLC35E1	14
SLC35E2B	143
SLC35E3	247
SLC38A2	40
SLC44A2	23
SLC50A1	61
SLC6A4	24
SLFN14	57
SLK	13
SLMAP	25
SLTM	72
SLU7	42
SMAD2	41
SMAD4	38
SMAP2	184
SMARCA2	59
SMCHD1	280
SMG1	240
SMIM27	27
SMNDC1	24
SMS	23
SNAP23	45
SNF8	31
SNRK	17
SNRPB	70
SNUPN	58
SNX3	132
SNX6	61
SNX9	56
SOD1	85
SON	229
SORL1	65
SOS1	189
SOS2	29
SP100	211
SPAG9	36
SPATA33	19
SPATS2	48
SPCS1	138
SPCS2	80
SPCS3	34
SPEN	33
SPG7	71
SPNS1	52
SPPL2A	55
SPPL3	19
SQSTM1	69
SREK1	54
SRGN	21
SRP14	233
SRRM1	151
SRRM2	225
SRSF10	118
SRSF2	55
SRSF3	151
SRSF4	87
SRSF5	321
SRSF6	32
SRSF8	35
SRSF9	79
SSH2	42
SSU72	67
ST13	86
ST3GAL1	17
STAG2	72
STAT3	56
STAT5B	47
STAU1	32
STK10	97
STK17A	110
STK17B	100
STK24	27
STK3	50
STK4	127
STMP1	43
STRAP	14
STT3B	71
STUB1	38
STX16	26
STXBP2	17
STXBP3	18
SUB1	211
SUMO1	48
SUMO2	181
SUMO3	41
SUZ12	63
SYAP1	41
SYF2	116
SZRD1	36
TAB2	12
TACC1	33
TADA3	31
TAF10	36
TAF2	138
TAF7	123
TAGLN2	145
TALDO1	32
TANGO2	14
TANK	50
TAOK1	52
TAOK3	52
TARBP1	94
TAX1BP1	65
TBC1D15	169
TBCD	115
TBCK	239
TBK1	278
TBL1XR1	51
TCEA1	118
TCF25	108
TCP11L2	16
TERF2IP	54
TET2	19
TFDP2	60
TFG	26
TGFB1	50
TGOLN2	66
THOC5	41
THOC7	36
THRAP3	83
TIMM17A	105
TKT	39
TLK1	57
TLK2	50
TLN1	118
TM9SF2	13
TMA7	232
TMBIM4	111
TMBIM6	117
TMED2	22
TMED5	27
TMEM120B	40
TMEM123	60
TMEM154	102
TMEM167A	25
TMEM183A	19
TMEM212	148
TMEM219	34
TMEM248	26
TMEM258	61
TMEM41B	22
TMEM45A	125
TMEM50A	35
TMEM59	63
TMEM9B	16
TMF1	55
TMOD3	90
TMSB10	1814
TMSB4X	2706
TMSB4XP4	60
TMUB2	42
TMX4	24
TNFAIP3	29
TNFAIP8L1	68
TNRC6B	142
TOMM7	498
TOP1	71
TP53INP1	49
TPGS1	280
TPI1	47
TPM1	122
TPM3	199
TPM4	42
TPR	85
TPST2	17
TPT1	3130
TRA2A	81
TRA2B	157
TRAM1	34
TRAPPC1	63
TRAPPC5	29
TRIM52	93
TRIM56	182
TRIM58	36
TRIOBP	20
TRIP11	124
TRIP12	28
TRIR	140
TRNAU1AP	69
TSC2	150
TSC22D3	314
TSC22D4	23
TSGA10	23
TSPAN10	73
TSPAN14	41
TSPO	34
TSPYL1	50
TTC3	90
TUBA1A	82
TUBA1B	68
TUBA4A	36
TUBB4B	29
TUT7	29
TXN	28
TXNIP	910
TXNL1	37
TXNL4A	29
TYMP	29
U2AF1	62
UBA52	1158
UBALD2	45
UBB	234
UBC	469
UBE2B	68
UBE2D2	114
UBE2D3	115
UBE2E3	20
UBE2H	37
UBE2J1	51
UBE2L3	46
UBE2M	26
UBE2R2	27
UBL3	23
UBL5	99
UBN1	16
UBQLN1	20
UBR2	19
UBR4	22
UBXN1	133
UBXN4	67
UCP2	140
UFD1	21
UGGT1	62
UGP2	34
UIMC1	30
UPF2	71
UQCR10	73
UQCR11	125
UQCRB	290
UQCRH	191
USF2	65
USP12	15
USP15	84
USP22	30
USP33	56
USP34	75
USP47	27
USP7	21
USP8	143
USP9X	30
UTRN	84
UXT	100
VAMP2	74
VAPA	60
VASP	38
VCP	22
VHL	50
VIM	261
VMP1	23
VOPP1	25
VPS26A	16
VPS36	69
VPS37B	24
VPS4B	47
VRK1	187
VSIR	11
WAC	70
WAS	42
WASF2	72
WBP11	42
WBP2	23
WDR1	21
WDR26	21
WDR45	87
WHAMMP1	23
WIPF1	44
WIPI2	24
WNK1	41
WSB1	74
WTAP	37
XIAP	177
XPR1	73
XRCC5	73
XRCC6	57
XRN1	34
YBX1	329
YBX3	77
YIPF4	113
YIPF6	443
YME1L1	48
YPEL3	105
YPEL5	50
YTHDF2	30
YWHAB	170
YWHAZ	221
YY1	62
ZBTB7A	78
ZBTB8OS	35
ZC3H15	59
ZC3H7A	32
ZC3HAV1	63
ZEB2	80
ZFAND5	30
ZFAND6	58
ZFC3H1	33
ZFP36	68
ZFP36L1	130
ZMAT2	27
ZMAT3	135
ZMYM2	34
ZNF101	64
ZNF106	50
ZNF148	49
ZNF207	106
ZNF24	52
ZNF33A	36
ZNF34	119
ZNF385D	102
ZNF426	119
ZNF431	74
ZNF526	230
ZNF585B	91
ZNF605	257
ZNF639	61
ZNF655	48
ZNF66	180
ZNHIT1	43
ZZEF1	201
