gene	count
IGF2R	7
IK	20
IL2RG	0
INTS6	4
IRAG2	0
IRAK4	0
IRF1	6
IRF2	3
IRF9	1
IRS2	11
ISCA1	312
ISCU	137
ISG20L2	6
IST1	2
ITGA1	9
ITGAL	0
ITM2B	80
ITPR2	1
ITSN2	1
JAK1	0
JARID2	2
JMJD1C	4
JOSD1	0
JTB	23
JUNB	13
JUND	83
KAT6A	2
KCMF1	11
KCNK6	5
KCNMB1	2
KDM5A	4
KDM6A	4
KDM6B	4
KDM7A	28
KHDRBS1	2
KIDINS220	16
KIF2A	0
KIF5B	4
KLF2	3
KLF3	47
KLF6	12
KLHL24	0
KLHL5	0
KMT2C	7
KMT2E	14
KPNA4	4
KPNB1	3
KRAS	0
KRBA2	7
KREMEN1	0
L1TD1	3
LAMP1	1
LAMTOR1	13
LAMTOR4	2
LAMTOR5	58
LAPTM5	4
LBR	1
LCOR	4
LCP1	1
LDLR	1
LIMS1	1
LITAF	2
LMBRD1	1
LNPEP	0
LPGAT1	0
LPIN2	98
LPP	3
LRP10	81
LRRC58	6
LRRFIP1	0
LRRFIP2	3
LSM3	1
LYPLA1	0
LYRM7	1
LYST	0
MAB21L3	22
MACF1	1
MACROH2A1	0
MAF1	71
MAP1LC3B	230
MAP2K2	34
MAP2K3	227
MAP3K11	1
MAP3K2	1
MAP3K8	2
MAP4K2	2
MAP4K4	10
MAPK1	19
MAPK1IP1L	2
MAPKAPK2	3
MAPRE1	0
MARCHF6	16
MARK3	41
MAVS	0
MAX	5
MBD2	3
MBD4	0
MBD5	8
MBNL1	12
MBP	15
MCL1	4
MDM2	9
MDM4	3
MECP2	0
MED11	0
MED12	2
MED13	9
MED13L	21
MED27	0
MED28	11
MEF2A	0
METTL9	7
MFN1	2
MFSD11	1
MGAT4A	2
MGLL	0
MICAL3	3
MID1	2
MIDN	1
MIER1	1
MIGA1	1
MINDY2	0
MKNK2	13
MKRN1	439
MLF2	5
MLH1	1
MLLT6-1	1
MLX	1
MMP24OS	13
MOB1A	0
MORC3	3
MORF4L1	24
MPC2	17
MPLKIP	0
MRFAP1	23
MRPL33	4
MRPL57	5
MS4A4E	3
MSL1	0
MSN	1
MT-ATP6	328
MT-ATP8	16
MT-CO1	1039
MT-CO2	353
MT-CO3	499
MT-CYB	188
MT-ND1	172
MT-ND2	134
MT-ND3	120
MT-ND4	232
MT-ND4L	28
MT-ND5	118
MTATP6P1	74
MTCH1	3
MTDH	1
MTHFD1	3
MTND1P23	6
MTND2P28	1
MTPN	36
MXI1	247
MYADM	1
MYCBP2	0
MYH7B	2
MYH9	2
MYL12A	11
MYL12B	14
MYL6	378
MYO5A	1
MYO9B	0
N4BP2L2	14
NAA60	3
NABP1	5
NACA	100
NAMPT	78
NAP1L1	1
NAPA	43
NAPG	0
NARF	42
NASP	1
NBPF10	0
NBPF14	0
NBPF19	0
NBR1	11
NCBP3	0
NCOA1	1
NCOA3	0
NCOA4	396
NCOR1	5
NDUFA1	24
NDUFA13	28
NDUFA2	32
NDUFA4	24
NDUFA5	15
NDUFB1	15
NDUFB11	12
NDUFB4	11
NDUFB9	2
NDUFC1	21
NDUFS2	1
NEDD8	15
NFAT5	3
NFE2L2	2
NFKB2	1
NFKBIA	3
NFKBIB	4
NFKBIZ	3
NIN	0
NIPBL	14
NKTR	0
NMI	0
NMNAT3	20
NNT	2
NONO	0
NOP10	8
NOTCH2NLC	0
NPC2	1
NPEPPS	2
NR1H2	3
NR4A2	0
NRDC	13
NSD1	5
NSD3	14
NT5C3A	6
NUDC	1
NUDT3	1
NUFIP2	3
NUMB	1
OAZ1	864
OAZ2	43
OCIAD1	6
ODC1	56
OGA	11
OGDH	6
OPHN1	4
OR11G2	0
ORAI1	0
ORAI2	1
ORC4	9
OSBPL8	2
OSER1	10
OST4	130
OSTF1	0
OTUB1	3
OTUD5	11
P2RX4	0
P2RX7	2
P4HB	5
PABPC1	48
PABPN1	2
PACS1	0
PAFAH1B1	4
PAFAH1B2	6
PAIP2	58
PAK2	1
PANK2	3
PAPOLA	18
PARK7	6
PBRM1	3
PCBP1	37
PCBP2	60
PCGF5	60
PCM1	12
PCMTD1	25
PCSK7	3
PCYT1A	0
PDAP1	5
PDCD10	21
PDCD4	0
PDE4DIP	0
PDIA3	2
PDIA5	0
PELI1	2
PET100	11
PFDN5	53
PFN1	9
PGAM1	0
PGK1	6
PGLS	0
PHACTR1	6
PHF20	0
PHF20L1	2
PHF3	12
PHIP	2
PHKB	0
PIAS1	0
PIGN	8
PIK3C3	1
PIM1	117
PIP4K2A	152
PITHD1	174
PJA2	1
PKN2	4
PLA2G10CP	0
PLAT	5
PLEK	0
PLEKHB2	7
PLP2	1
PMAIP1	0
PNPLA2	31
PNPLA8	9
PNPT1	10
PNRC1	97
POC1B	30
POLR1D	75
POLR2E	1
POLR2J	12
POLR2J3-1	2
POMP	6
PPDPF	40
PPHLN1	5
PPIA	5
PPIG	1
PPM1A	72
PPP1CA	3
PPP1CB	79
PPP1R12A	3
PPP1R15A	33
PPP1R2	0
PPP2R2A	2
PPP2R5A	4
PPP2R5C	3
PPP3CA	0
PPP3R1	27
PPP4C	0
PPP4R2	13
PPP4R3B	3
PPP6R1	14
PPP6R3	0
PRDM2	1
PRDX5	41
PRDX6	200
PRELID1	4
PREX1	1
PRKACA	3
PRKAG2	1
PRKAR1A	1
PRKCB	1
PRKX	1
PRMT2	3
PRPSAP1	1
PRR11	0
PRR13	2
PRRC2C	4
PSAP	20
PSIP1	0
PSMA4	2
PSMA6	0
PSMA7	9
PSMB1	3
PSMD13	5
PSMD4	29
PSMD6	8
PSME1	11
PSME4	15
PTBP3	2
PTEN	4
PTGES3	40
PTMA	8
PTP4A2	16
PTPN1	1
PTPN11	1
PTPN18	1
PTPN6	1
PTPRC	1
PTPRJ	0
QKI	1
R3HDM2	0
R3HDM4	73
RAB11A	3
RAB14	1
RAB18	1
RAB1A	2
RAB21	6
RAB27A	2
RAB2A	1
RAB5A	16
RAB5C	6
RAB5IF	3
RAB7A	2
RAB8A	0
RAB8B	3
RABAC1	5
RABGAP1L	6
RAC1	9
RAC2	2
RACK1	14
RAD21	15
RAD23B	8
RAF1	4
RALBP1	57
RALY	5
RAP1A	29
RAP1B	1
RASGRP2	0
RB1CC1	36
RBBP6	4
RBM22P2	0
RBM3	3
RBM38	521
RBM39	24
RBM4	0
RBM8A	9
RBX1	148
RC3H1	12
RCOR3	8
REEP5	1
REL	9
RESF1	9
RFFL	5
RGS10	34
RHAG	32
RHEB	2
RHOA	4
RHOF	1
RHOG	1
RICTOR	5
RILPL2	0
RIOK3	251
RIPOR2	3
RNASEK	1
RNASEK-C17orf49	1
RNASET2	0
RNF10	295
RNF11	77
RNF115	6
RNF14	18
RNF145	1
RNF213	1
RNF41	1
RNF7	2
RNPEPL1	2
RO60	1
ROCK1	1
RPAP2	2
RPL10	48
RPL11	62
RPL12	100
RPL13	106
RPL13A	30
RPL14	18
RPL15	26
RPL18	37
RPL18A	70
RPL19	45
RPL21	433
RPL23	7
RPL23A	50
RPL24	35
RPL26	40
RPL27A	43
RPL28	47
RPL29	46
RPL3	16
RPL30	124
RPL31	42
RPL32	110
RPL34	56
RPL35A	108
RPL36	33
RPL36AL	36
RPL37	58
RPL37A	60
RPL38	62
RPL39	49
RPL4	19
RPL41	391
RPL5	33
RPL6	18
RPL7	50
RPL7A	32
RPL8	52
RPLP1	185
RPLP2	148
RPS10	77
RPS11	112
RPS12	344
RPS13	57
RPS14	123
RPS15	145
RPS15A	98
RPS16	19
RPS19	40
RPS19BP1	5
RPS2	60
RPS20	23
RPS21	20
RPS23	31
RPS24	109
RPS25	61
RPS26	37
RPS27	81
RPS27A	64
RPS27L	7
RPS28	66
RPS29	49
RPS3	61
RPS3A	37
RPS4X	20
RPS5	17
RPS6	40
RPS6KA3	0
RPS7	29
RPS8	32
RSF1	2
RSRC2	7
RSRP1	4
RTF1	0
RTF2	11
RTN4	0
RUNDC1	1
S100A4	9
S100A6	3
SAMD4B	5
SAMD9	24
SAP18	34
SAP30BP	0
SAR1A	7
SARAF	15
SAT1	19
SBNO1	0
SCAF11	4
SCAND1	12
SCFD1	14
SDCBP	24
SEC11A	2
SEC14L1	44
SEC22B	3
SEC23A	1
SEC61G	6
SEC62	170
SECISBP2	16
SELENOF	3
SELENOK	98
SELENOT	3
SEMA6B	3
SENP7	0
SEPTIN2	6
SEPTIN7	7
SEPTIN9	0
SERF2	535
SERINC3	16
SERP1	3
SERPINB1	0
SET	2
SETD6	3
SETX	0
SF1	8
SF3A1	4
SF3B1	9
SF3B2	1
SF3B5	5
SF3B6	6
SFI1	3
SFPQ	6
SH3BGRL	63
SH3BGRL3	94
SH3BP5	0
SH3GLB1	7
SH3KBP1	0
SH3TC2	2
SHISA5	3
SHISA9	0
SHKBP1	0
SHOC2	11
SIAH2	62
SIRT2	3
SKAP2	5
SKP1	166
SLC25A15	0
SLC25A3	3
SLC25A37	1653
SLC25A39	635
SLC28A2	1
SLC2A3	3
SLC35E1	0
SLC35E2B	0
SLC35E3	2
SLC38A2	0
SLC44A2	0
SLC50A1	3
SLC6A4	0
SLFN14	22
SLK	1
SLMAP	1
SLTM	2
SLU7	11
SMAD2	2
SMAD4	2
SMAP2	1
SMARCA2	0
SMCHD1	2
SMG1	10
SMIM27	9
SMNDC1	0
SMS	0
SNAP23	0
SNF8	22
SNRK	0
SNRPB	4
SNUPN	0
SNX3	157
SNX6	0
SNX9	2
SOD1	120
SON	41
SORL1	1
SOS1	4
SOS2	0
SP100	5
SPAG9	0
SPATA33	1
SPATS2	3
SPCS1	2
SPCS2	1
SPCS3	0
SPEN	0
SPG7	3
SPNS1	1
SPPL2A	1
SPPL3	1
SQSTM1	7
SREK1	3
SRGN	0
SRP14	21
SRRM1	6
SRRM2	5
SRSF10	3
SRSF2	0
SRSF3	7
SRSF4	1
SRSF5	4
SRSF6	2
SRSF8	46
SRSF9	0
SSH2	1
SSU72	2
ST13	119
ST3GAL1	30
STAG2	24
STAT3	2
STAT5B	1
STAU1	36
STK10	1
STK17A	16
STK17B	23
STK24	1
STK3	0
STK4	2
STMP1	85
STRAP	15
STT3B	1
STUB1	3
STX16	5
STXBP2	16
STXBP3	5
SUB1	6
SUMO1	10
SUMO2	4
SUMO3	2
SUZ12	0
SYAP1	7
SYF2	6
SZRD1	5
TAB2	9
TACC1	0
TADA3	5
TAF10	10
TAF2	2
TAF7	3
TAGLN2	3
TALDO1	89
TANGO2	38
TANK	12
TAOK1	1
TAOK3	3
TARBP1	2
TAX1BP1	102
TBC1D15	15
TBCD	7
TBCK	4
TBK1	6
TBL1XR1	12
TCEA1	17
TCF25	2
TCP11L2	52
TERF2IP	228
TET2	2
TFDP2	40
TFG	1
TGFB1	2
TGOLN2	0
THOC5	3
THOC7	30
THRAP3	14
TIMM17A	2
TKT	7
TLK1	2
TLK2	4
TLN1	9
TM9SF2	0
TMA7	35
TMBIM4	0
TMBIM6	33
TMED2	0
TMED5	1
TMEM120B	0
TMEM123	1
TMEM154	2
TMEM167A	5
TMEM183A	40
TMEM212	5
TMEM219	1
TMEM248	3
TMEM258	2
TMEM41B	0
TMEM45A	1
TMEM50A	13
TMEM59	40
TMEM9B	19
TMF1	6
TMOD3	3
TMSB10	11
TMSB4X	29
TMSB4XP4	0
TMUB2	12
TMX4	2
TNFAIP3	2
TNFAIP8L1	3
TNRC6B	26
TOMM7	12
TOP1	186
TP53INP1	0
TPGS1	4
TPI1	2
TPM1	7
TPM3	7
TPM4	0
TPR	1
TPST2	4
TPT1	295
TRA2A	1
TRA2B	2
TRAM1	2
TRAPPC1	3
TRAPPC5	28
TRIM52	5
TRIM56	5
TRIM58	354
TRIOBP	0
TRIP11	2
TRIP12	35
TRIR	16
TRNAU1AP	1
TSC2	7
TSC22D3	30
TSC22D4	14
TSGA10	2
TSPAN10	2
TSPAN14	0
TSPO	22
TSPYL1	10
TTC3	0
TUBA1A	1
TUBA1B	16
TUBA4A	7
TUBB4B	17
TUT7	6
TXN	33
TXNIP	12
TXNL1	19
TXNL4A	6
TYMP	2
U2AF1	2
UBA52	592
UBALD2	56
UBB	3700
UBC	50
UBE2B	111
UBE2D2	8
UBE2D3	117
UBE2E3	5
UBE2H	208
UBE2J1	0
UBE2L3	1
UBE2M	11
UBE2R2	6
UBL3	2
UBL5	110
UBN1	2
UBQLN1	18
UBR2	34
UBR4	9
UBXN1	20
UBXN4	2
UCP2	41
UFD1	5
UGGT1	7
UGP2	1
UIMC1	10
UPF2	3
UQCR10	36
UQCR11	109
UQCRB	53
UQCRH	10
USF2	0
USP12	67
USP15	51
USP22	1
USP33	4
USP34	9
USP47	9
USP7	46
USP8	3
USP9X	15
UTRN	0
UXT	2
VAMP2	4
VAPA	7
VASP	0
VCP	7
VHL	1
VIM	7
VMP1	0
VOPP1	0
VPS26A	8
VPS36	3
VPS37B	0
VPS4B	1
VRK1	2
VSIR	1
WAC	14
WAS	1
WASF2	120
WBP11	0
WBP2	39
WDR1	3
WDR26	64
WDR45	43
WHAMMP1	1
WIPF1	0
WIPI2	29
WNK1	269
WSB1	0
WTAP	6
XIAP	2
XPR1	2
XRCC5	1
XRCC6	0
XRN1	14
YBX1	454
YBX3	858
YIPF4	8
YIPF6	51
YME1L1	1
YPEL3	180
YPEL5	24
YTHDF2	0
YWHAB	3
YWHAZ	3
YY1	13
ZBTB7A	17
ZBTB8OS	3
ZC3H15	13
ZC3H7A	0
ZC3HAV1	9
ZEB2	5
ZFAND5	53
ZFAND6	7
ZFC3H1	1
ZFP36	1
ZFP36L1	6
ZMAT2	100
ZMAT3	2
ZMYM2	4
ZNF101	0
ZNF106	0
ZNF148	1
ZNF207	4
ZNF24	3
ZNF33A	1
ZNF34	1
ZNF385D	3
ZNF426	2
ZNF431	2
ZNF526	5
ZNF585B	2
ZNF605	0
ZNF639	1
ZNF655	1
ZNF66	4
ZNHIT1	24
ZZEF1	5
