gene	count
CCNI	13
CCNL1	0
CCNY	14
CCPG1	29
CD164	9
CD37	7
CD46	3
CD47	23
CD55	6
CD63	65
CD74	3
CD82	9
CDC37	19
CDC42	30
CDC42SE1	4
CDC42SE2	21
CDKL5	0
CDKN1B	0
CDKN2D	132
CDS2	7
CDV3	7
CEACAM22P	3
CELF2	9
CERCAM	3
CERT1	1
CFL1	171
CFLAR	17
CGGBP1	8
CHCHD2	12
CHD1	0
CHD2	1
CHD4	4
CHD9	25
CHFR	0
CHMP1B	3
CHMP2A	8
CHMP2B	0
CHMP4B	3
CHMP5	3
CHST12	6
CHURC1	7
CIR1	0
CIRBP	13
CKLF	3
CLEC2B	0
CLINT1	8
CLIP1	8
CLK1	2
CLTA	12
CLTC	4
CMBL	1
CMC2	3
CMIP	46
CMTM6	38
CNBP	4
CNN2	8
CNPY3	4
COA1	0
COMMD6	4
COPA	7
COPE	7
COPS2	4
COQ10B	2
CORO1A	3
COTL1	56
COX17	9
COX4I1	20
COX5B	6
COX6A1	13
COX6B1	31
COX7A2	6
COX7B	10
COX7C	8
COX8A	7
CPEB4	13
CPT1A	1
CRBN	15
CREB1	2
CREBRF	3
CSDE1	15
CSK	11
CSNK1A1	13
CSNK1D	1
CSNK1G2	2
CSNK2A1	0
CTBS	1
CTCF	1
CTDSP1	13
CTDSP2	4
CTSC	3
CTSS	0
CTSZ	6
CUL3	0
CUL4B	0
CUX1	13
CXCR4	1
CYB561A3	1
CYB5R3	45
CYB5R4	0
CYBA	2
CYBC1	3
CYLD	0
CYP20A1	1
CYRIB	1
CYTH2	7
DAD1	19
DAPP1	70
DAZAP2	7
DBI	4
DBNL	29
DCAKD	1
DCP2	1
DCUN1D1	3
DCUN1D2	0
DDX17	7
DDX21	0
DDX3X	14
DDX5	4
DDX6	6
DEK	13
DESI1	3
DGKH	2
DGKZ	6
DHRS7	8
DIAPH1	23
DNAJA1	0
DNAJB1	0
DNAJB6	63
DNAJC21	0
DNAJC7	0
DNM1	3
DNM2	2
DR1	5
DRAP1	11
DSG3	0
DUSP1	0
DYNLL1	82
DYNLL2	13
DYNLRB1	31
DYNLT3	6
DYRK1A	3
E2F3P2	0
EEF1A1	14
EEF2	2
EHBP1L1	0
EHD1	11
EIF1	154
EIF1B	19
EIF2AK1	55
EIF3I	0
EIF4A1	2
EIF4A2	5
EIF4B	1
EIF4EBP2	3
EIF4G2	26
EIF4G3	11
EIF4H	2
EIF5	13
EIF5A	9
ELAPOR1	1
ELAVL1	2
ELF1	49
ELF2	3
ELMO1	2
ELOB	21
EMC10	3
EMC3	48
EMD	13
EMP3	39
ENO1	30
ENSA	13
EP300	3
EPB41	14
EPN1	4
EPS15	2
ERBIN	15
ERICH1	9
ERN1	3
ETV6	4
EVI2B	0
EWSR1	2
EXOC7	2
FAAP20	3
FAM107B	3
FAM120AOS	0
FAM133B	1
FAM177A1	15
FAM204A	6
FAM241A	2
FAM32A	3
FAM50A	4
FAM89B	10
FAU	23
FAUP4	0
FAXC	0
FBRS	4
FBXL20	1
FBXL3	3
FBXO11	4
FBXO48	0
FBXO7	4
FBXO9	4
FBXW7	0
FEM1A	1
FERMT3	205
FGFR1OP2	11
FIS1	8
FKBP1A	91
FKBP8	49
FLNA	134
FLOT2	3
FMN1	0
FMNL1	0
FNBP1	0
FNIP1	0
FOS	1
FOSB	0
FOXN3	0
FOXO3	4
FOXP1	0
FTH1	1338
FTL	444
FUS	0
FXR1	2
FXR2	0
FXYD5	37
FYTTD1	3
G3BP2	17
GABARAP	16
GABARAPL2	46
GABRD	1
GALNT1	4
GAPDH	158
GAPVD1	2
GASK1A	6
GATAD2A	7
GATD1	0
GBF1	0
GCC2	3
GGNBP2	2
GHITM	11
GIT2	0
GLRX5	7
GLTP	2
GMFG	21
GNA13	11
GNAI2	33
GNAI3	4
GNAS	295
GNB1	12
GNB2	4
GNB5	13
GNG5	9
GNL3L	2
GNPTG	1
GOLGA2	10
GOLGA4	2
GOLGB1	4
GOLM2	2
GOSR1	10
GPATCH2L	3
GPBP1	3
GPBP1L1	2
GPCPD1	1
GPSM2	0
GPX1	999
GPX4	154
GRB2	12
GRIPAP1	0
GRK2	1
GRK3	5
GRK6	7
GSK3B	3
GSPT1	4
GSTK1	3
GSTO1	146
GTDC1	1
GTF2I	4
GTPBP4	0
GUK1	13
GYPC	7
H1-2	40
H2AC18	40
H2AC19	40
H2AZ1	18
H2AZ2	2
H3-3A	712
H3-3B	49
HADHB	2
HAPSTR1	3
HAT1	1
HBA1	1369
HBA2	3676
HBB	4331
HBP1	3
HCLS1	0
HCST	17
HDGF	25
HECTD1	0
HELZ	5
HERC1	4
HIF1A	5
HINT1	1
HIPK1	2
HIPK3	5
HLA-A-3	146
HLA-A-6	146
HLA-B-1	18
HLA-B-2	81
HLA-B-3	89
HLA-B-5	17
HLA-DQA1-2	3
HLA-DQA1-4	3
HLA-E	52
HLA-E-1	197
HLA-E-2	58
HMGB1	161
HMGB1P6	39
HMGB2	1
HMGN1	64
HMGN2	4
HNRNPA2B1	48
HNRNPA3	4
HNRNPC	6
HNRNPD	1
HNRNPDL	0
HNRNPF	4
HNRNPH2	7
HNRNPH3	10
HNRNPK	26
HNRNPM	2
HNRNPU	2
HNRNPUL1	3
HOOK3	4
HP1BP3	2
HPCAL1	19
HPS1	0
HSD17B12	4
HSP90AA1	10
HSP90AB1	1
HSPA4L	0
HSPA9	0
HYCC2	1
ICAM3	0
IDH2	5
IDS	0
IER2	1
IFI16	0
IFITM2	20
IFRD1	12
IGBP1	4
IGF2R	1
IK	2
IL2RG	0
INTS6	2
IRAG2	6
IRAK4	5
IRF1	0
IRF2	10
IRF9	2
IRS2	5
ISCA1	35
ISCU	18
ISG20L2	2
IST1	3
ITGA1	0
ITGAL	0
ITM2B	384
ITPR2	6
ITSN2	2
JAK1	14
JARID2	4
JMJD1C	4
JOSD1	3
JTB	11
JUNB	0
JUND	12
KAT6A	11
KCMF1	7
KCNK6	5
KCNMB1	0
KDM5A	0
KDM6A	1
KDM6B	1
KDM7A	6
KHDRBS1	1
KIDINS220	2
KIF2A	179
KIF5B	6
KLF2	0
KLF3	7
KLF6	0
KLHL24	1
KLHL5	18
KMT2C	7
KMT2E	2
KPNA4	6
KPNB1	1
KRAS	7
KRBA2	3
KREMEN1	1
L1TD1	0
LAMP1	14
LAMTOR1	137
LAMTOR4	2
LAMTOR5	4
LAPTM5	7
LBR	2
LCOR	3
LCP1	0
LDLR	0
LIMS1	307
LITAF	0
LMBRD1	2
LNPEP	4
LPGAT1	0
LPIN2	9
LPP	3
LRP10	4
LRRC58	0
LRRFIP1	4
LRRFIP2	11
LSM3	3
LYPLA1	6
LYRM7	0
LYST	4
MAB21L3	4
MACF1	16
MACROH2A1	2
MAF1	13
MAP1LC3B	19
MAP2K2	8
MAP2K3	17
MAP3K11	0
MAP3K2	0
MAP3K8	0
MAP4K2	1
MAP4K4	1
MAPK1	6
MAPK1IP1L	2
MAPKAPK2	2
MAPRE1	12
MARCHF6	10
MARK3	4
MAVS	8
MAX	82
MBD2	1
MBD4	0
MBD5	3
MBNL1	39
MBP	20
MCL1	1
MDM2	2
MDM4	0
MECP2	8
MED11	2
MED12	1
MED13	5
MED13L	1
MED27	1
MED28	4
MEF2A	2
METTL9	4
MFN1	1
MFSD11	3
MGAT4A	0
MGLL	40
MICAL3	0
MID1	0
MIDN	1
MIER1	1
MIGA1	0
MINDY2	4
MKNK2	0
MKRN1	29
MLF2	0
MLH1	0
MLLT6-1	0
MLX	2
MMP24OS	8
MOB1A	31
MORC3	3
MORF4L1	33
MPC2	11
MPLKIP	2
MRFAP1	8
MRPL33	0
MRPL57	0
MS4A4E	3
MSL1	2
MSN	33
MT-ATP6	639
MT-ATP8	20
MT-CO1	637
MT-CO2	500
MT-CO3	716
MT-CYB	362
MT-ND1	262
MT-ND2	488
MT-ND3	320
MT-ND4	329
MT-ND4L	20
MT-ND5	60
MTATP6P1	118
MTCH1	4
MTDH	0
MTHFD1	1
MTND1P23	19
MTND2P28	11
MTPN	93
MXI1	0
MYADM	0
MYCBP2	12
MYH7B	2
MYH9	80
MYL12A	399
MYL12B	33
MYL6	555
MYO5A	1
MYO9B	0
N4BP2L2	2
NAA60	2
NABP1	2
NACA	11
NAMPT	1
NAP1L1	234
NAPA	9
NAPG	2
NARF	0
NASP	0
NBPF10	0
NBPF14	1
NBPF19	0
NBR1	4
NCBP3	3
NCOA1	9
NCOA3	5
NCOA4	183
NCOR1	17
NDUFA1	19
NDUFA13	5
NDUFA2	1
NDUFA4	46
NDUFA5	25
NDUFB1	7
NDUFB11	2
NDUFB4	20
NDUFB9	3
NDUFC1	9
NDUFS2	4
NEDD8	6
NFAT5	4
NFE2L2	3
NFKB2	0
NFKBIA	0
NFKBIB	2
NFKBIZ	0
NIN	1
NIPBL	0
NKTR	1
NMI	0
NMNAT3	5
NNT	5
NONO	0
NOP10	6
NOTCH2NLC	5
NPC2	5
NPEPPS	3
NR1H2	6
NR4A2	0
NRDC	17
NSD1	4
NSD3	0
NT5C3A	72
NUDC	2
NUDT3	7
NUFIP2	3
NUMB	5
OAZ1	749
OAZ2	0
OCIAD1	6
ODC1	122
OGA	0
OGDH	2
OPHN1	2
OR11G2	0
ORAI1	16
ORAI2	11
ORC4	0
OSBPL8	8
OSER1	4
OST4	362
OSTF1	16
OTUB1	2
OTUD5	2
P2RX4	0
P2RX7	2
P4HB	9
PABPC1	30
PABPN1	7
PACS1	5
PAFAH1B1	6
PAFAH1B2	0
PAIP2	25
PAK2	1
PANK2	9
PAPOLA	2
PARK7	68
PBRM1	3
PCBP1	9
PCBP2	9
PCGF5	11
PCM1	2
PCMTD1	12
PCSK7	2
PCYT1A	3
PDAP1	9
PDCD10	35
PDCD4	10
PDE4DIP	2
PDIA3	10
PDIA5	2
PELI1	0
PET100	13
PFDN5	3
PFN1	87
PGAM1	11
PGK1	25
PGLS	1
PHACTR1	0
PHF20	1
PHF20L1	10
PHF3	1
PHIP	4
PHKB	19
PIAS1	4
PIGN	3
PIK3C3	2
PIM1	0
PIP4K2A	50
PITHD1	1
PJA2	3
PKN2	2
PLA2G10CP	0
PLAT	0
PLEK	105
PLEKHB2	6
PLP2	2
PMAIP1	0
PNPLA2	2
PNPLA8	0
PNPT1	0
PNRC1	4
POC1B	4
POLR1D	5
POLR2E	13
POLR2J	4
POLR2J3-1	0
POMP	5
PPDPF	71
PPHLN1	1
PPIA	23
PPIG	1
PPM1A	24
PPP1CA	6
PPP1CB	3
PPP1R12A	9
PPP1R15A	11
PPP1R2	1
PPP2R2A	3
PPP2R5A	7
PPP2R5C	4
PPP3CA	2
PPP3R1	20
PPP4C	4
PPP4R2	2
PPP4R3B	2
PPP6R1	9
PPP6R3	2
PRDM2	0
PRDX5	31
PRDX6	79
PRELID1	1
PREX1	0
PRKACA	3
PRKAG2	2
PRKAR1A	12
PRKCB	35
PRKX	1
PRMT2	10
PRPSAP1	2
PRR11	0
PRR13	6
PRRC2C	13
PSAP	33
PSIP1	8
PSMA4	0
PSMA6	1
PSMA7	14
PSMB1	0
PSMD13	5
PSMD4	2
PSMD6	4
PSME1	2
PSME4	1
PTBP3	1
PTEN	1
PTGES3	13
PTMA	228
PTP4A2	69
PTPN1	3
PTPN11	3
PTPN18	50
PTPN6	3
PTPRC	0
PTPRJ	18
QKI	10
R3HDM2	0
R3HDM4	26
RAB11A	72
RAB14	5
RAB18	2
RAB1A	3
RAB21	5
RAB27A	2
RAB2A	4
RAB5A	1
RAB5C	3
RAB5IF	1
RAB7A	6
RAB8A	35
RAB8B	6
RABAC1	19
RABGAP1L	36
RAC1	65
RAC2	4
RACK1	6
RAD21	8
RAD23B	4
RAF1	0
RALBP1	7
RALY	9
RAP1A	16
RAP1B	300
RASGRP2	31
RB1CC1	0
RBBP6	30
RBM22P2	2
RBM3	3
RBM38	15
RBM39	15
RBM4	0
RBM8A	2
RBX1	70
RC3H1	2
RCOR3	9
REEP5	10
REL	0
RESF1	1
RFFL	1
RGS10	233
RHAG	0
RHEB	17
RHOA	70
RHOF	11
RHOG	4
RICTOR	0
RILPL2	14
RIOK3	60
RIPOR2	58
RNASEK	8
RNASEK-C17orf49	12
RNASET2	10
RNF10	12
RNF11	28
RNF115	8
RNF14	4
RNF145	2
RNF213	3
RNF41	0
RNF7	7
RNPEPL1	11
RO60	5
ROCK1	10
RPAP2	0
RPL10	29
RPL11	8
RPL12	6
RPL13	11
RPL13A	6
RPL14	2
RPL15	34
RPL18	4
RPL18A	2
RPL19	3
RPL21	14
RPL23	3
RPL23A	5
RPL24	1
RPL26	15
RPL27A	4
RPL28	7
RPL29	7
RPL3	5
RPL30	3
RPL31	3
RPL32	4
RPL34	2
RPL35A	32
RPL36	3
RPL36AL	4
RPL37	3
RPL37A	9
RPL38	4
RPL39	5
RPL4	11
RPL41	48
RPL5	2
RPL6	2
RPL7	1
RPL7A	2
RPL8	3
RPLP1	62
RPLP2	8
RPS10	4
RPS11	19
RPS12	16
RPS13	4
RPS14	11
RPS15	18
RPS15A	12
RPS16	3
RPS19	9
RPS19BP1	10
RPS2	5
RPS20	13
RPS21	1
RPS23	3
RPS24	9
RPS25	6
RPS26	4
RPS27	30
RPS27A	19
RPS27L	1
RPS28	6
RPS29	10
RPS3	11
RPS3A	7
RPS4X	4
RPS5	4
RPS6	3
RPS6KA3	0
RPS7	7
RPS8	1
RSF1	1
RSRC2	6
RSRP1	0
RTF1	0
RTF2	10
RTN4	21
RUNDC1	0
S100A4	6
S100A6	2
SAMD4B	2
SAMD9	0
SAP18	13
SAP30BP	2
SAR1A	2
SARAF	11
SAT1	258
SBNO1	2
SCAF11	7
SCAND1	2
SCFD1	3
SDCBP	7
SEC11A	0
SEC14L1	49
SEC22B	2
SEC23A	1
SEC61G	2
SEC62	0
SECISBP2	11
SELENOF	1
SELENOK	2
SELENOT	25
SEMA6B	3
SENP7	2
SEPTIN2	16
SEPTIN7	58
SEPTIN9	3
SERF2	316
SERINC3	14
SERP1	20
SERPINB1	46
SET	24
SETD6	0
SETX	4
SF1	1
SF3A1	7
SF3B1	5
SF3B2	4
SF3B5	1
SF3B6	1
SFI1	4
SFPQ	2
SH3BGRL	50
SH3BGRL3	623
SH3BP5	11
SH3GLB1	3
SH3KBP1	2
SH3TC2	3
SHISA5	3
SHISA9	2
SHKBP1	4
SHOC2	6
SIAH2	11
SIRT2	7
SKAP2	24
SKP1	48
SLC25A15	0
SLC25A3	16
SLC25A37	20
SLC25A39	3
SLC28A2	0
SLC2A3	12
SLC35E1	6
SLC35E2B	8
SLC35E3	1
SLC38A2	3
SLC44A2	19
SLC50A1	7
SLC6A4	3
SLFN14	16
SLK	0
SLMAP	12
SLTM	8
SLU7	5
SMAD2	3
SMAD4	2
SMAP2	1
SMARCA2	2
SMCHD1	0
SMG1	0
SMIM27	12
SMNDC1	1
SMS	10
SNAP23	59
SNF8	1
SNRK	2
SNRPB	4
SNUPN	3
SNX3	49
SNX6	9
SNX9	13
SOD1	14
SON	2
SORL1	0
SOS1	0
SOS2	1
SP100	2
SPAG9	3
SPATA33	0
SPATS2	6
SPCS1	8
SPCS2	4
SPCS3	4
SPEN	1
SPG7	0
SPNS1	12
SPPL2A	1
SPPL3	4
SQSTM1	32
SREK1	4
SRGN	161
SRP14	42
SRRM1	3
SRRM2	1
SRSF10	3
SRSF2	6
SRSF3	5
SRSF4	1
SRSF5	2
SRSF6	6
SRSF8	8
SRSF9	8
SSH2	5
SSU72	1
ST13	8
ST3GAL1	5
STAG2	8
STAT3	9
STAT5B	7
STAU1	4
STK10	0
STK17A	1
STK17B	0
STK24	16
STK3	0
STK4	16
STMP1	26
STRAP	13
STT3B	0
STUB1	10
STX16	1
STXBP2	36
STXBP3	6
SUB1	11
SUMO1	5
SUMO2	33
SUMO3	20
SUZ12	2
SYAP1	1
SYF2	6
SZRD1	5
TAB2	4
TACC1	16
TADA3	8
TAF10	12
TAF2	4
TAF7	3
TAGLN2	372
TALDO1	82
TANGO2	12
TANK	2
TAOK1	3
TAOK3	30
TARBP1	1
TAX1BP1	19
TBC1D15	15
TBCD	1
TBCK	0
TBK1	3
TBL1XR1	3
TCEA1	11
TCF25	2
TCP11L2	1
TERF2IP	25
TET2	4
TFDP2	3
TFG	3
TGFB1	181
TGOLN2	11
THOC5	3
THOC7	7
THRAP3	5
TIMM17A	0
TKT	0
TLK1	73
TLK2	2
TLN1	526
TM9SF2	1
TMA7	25
TMBIM4	5
TMBIM6	36
TMED2	2
TMED5	3
TMEM120B	12
TMEM123	5
TMEM154	0
TMEM167A	5
TMEM183A	1
TMEM212	1
TMEM219	30
TMEM248	4
TMEM258	5
TMEM41B	0
TMEM45A	1
TMEM50A	42
TMEM59	7
TMEM9B	7
TMF1	2
TMOD3	28
TMSB10	16
TMSB4X	3171
TMSB4XP4	113
TMUB2	0
TMX4	2
TNFAIP3	1
TNFAIP8L1	2
TNRC6B	0
TOMM7	8
TOP1	28
TP53INP1	0
TPGS1	0
TPI1	26
TPM1	184
TPM3	97
TPM4	195
TPR	1
TPST2	50
TPT1	75
TRA2A	4
TRA2B	11
TRAM1	9
TRAPPC1	60
TRAPPC5	14
TRIM52	3
TRIM56	3
TRIM58	42
TRIOBP	0
TRIP11	6
TRIP12	6
TRIR	22
TRNAU1AP	1
TSC2	1
TSC22D3	53
TSC22D4	16
TSGA10	0
TSPAN10	0
TSPAN14	4
TSPO	3
TSPYL1	1
TTC3	2
TUBA1A	9
TUBA1B	109
TUBA4A	178
TUBB4B	38
TUT7	2
TXN	5
TXNIP	3
TXNL1	5
TXNL4A	6
TYMP	5
U2AF1	0
UBA52	28
UBALD2	15
UBB	59
UBC	136
UBE2B	16
UBE2D2	4
UBE2D3	13
UBE2E3	22
UBE2H	23
UBE2J1	12
UBE2L3	9
UBE2M	3
UBE2R2	2
UBL3	2
UBL5	27
UBN1	5
UBQLN1	2
UBR2	3
UBR4	6
UBXN1	0
UBXN4	1
UCP2	36
UFD1	10
UGGT1	2
UGP2	8
UIMC1	14
UPF2	1
UQCR10	6
UQCR11	49
UQCRB	7
UQCRH	76
USF2	18
USP12	7
USP15	7
USP22	10
USP33	3
USP34	2
USP47	5
USP7	3
USP8	4
USP9X	2
UTRN	3
UXT	6
VAMP2	4
VAPA	28
VASP	30
VCP	10
VHL	0
VIM	5
VMP1	0
VOPP1	2
VPS26A	4
VPS36	0
VPS37B	3
VPS4B	1
VRK1	0
VSIR	7
WAC	4
WAS	2
WASF2	18
WBP11	0
WBP2	53
WDR1	53
WDR26	4
WDR45	7
WHAMMP1	8
WIPF1	36
WIPI2	1
WNK1	9
WSB1	1
WTAP	3
XIAP	15
XPR1	4
XRCC5	8
XRCC6	2
XRN1	1
YBX1	42
YBX3	60
YIPF4	3
YIPF6	0
YME1L1	4
YPEL3	8
YPEL5	31
YTHDF2	4
YWHAB	6
YWHAZ	105
YY1	15
ZBTB7A	2
ZBTB8OS	0
ZC3H15	2
ZC3H7A	10
ZC3HAV1	0
ZEB2	12
ZFAND5	3
ZFAND6	10
ZFC3H1	0
ZFP36	1
ZFP36L1	0
ZMAT2	6
ZMAT3	3
ZMYM2	2
ZNF101	0
ZNF106	1
ZNF148	1
ZNF207	3
ZNF24	8
ZNF33A	3
ZNF34	0
ZNF385D	2
ZNF426	0
ZNF431	0
ZNF526	0
ZNF585B	0
ZNF605	2
ZNF639	0
ZNF655	1
ZNF66	0
ZNHIT1	3
ZZEF1	2
