gene	count
COMMD6	252
COPA	71
COPE	115
COPS2	23
COQ10B	22
CORO1A	352
COTL1	104
COX17	33
COX4I1	337
COX5B	152
COX6A1	121
COX6B1	195
COX7A2	199
COX7B	122
COX7C	454
COX8A	117
CPEB4	9
CPT1A	98
CRBN	67
CREB1	19
CREBRF	84
CSDE1	95
CSK	35
CSNK1A1	84
CSNK1D	18
CSNK1G2	25
CSNK2A1	110
CTBS	10
CTCF	46
CTDSP1	20
CTDSP2	16
CTSC	71
CTSS	78
CTSZ	14
CUL3	28
CUL4B	55
CUX1	16
CXCR4	108
CYB561A3	106
CYB5R3	17
CYB5R4	28
CYBA	320
CYBC1	26
CYLD	118
CYP20A1	54
CYRIB	85
CYTH2	121
DAD1	114
DAPP1	35
DAZAP2	101
DBI	89
DBNL	47
DCAKD	35
DCP2	31
DCUN1D1	11
DCUN1D2	147
DDX17	171
DDX21	145
DDX3X	120
DDX5	509
DDX6	130
DEK	84
DESI1	40
DGKH	89
DGKZ	43
DHRS7	48
DIAPH1	52
DNAJA1	31
DNAJB1	137
DNAJB6	56
DNAJC21	131
DNAJC7	102
DNM1	13
DNM2	45
DR1	31
DRAP1	72
DSG3	92
DUSP1	84
DYNLL1	42
DYNLL2	24
DYNLRB1	53
DYNLT3	16
DYRK1A	24
E2F3P2	49
EEF1A1	4801
EEF2	282
EHBP1L1	18
EHD1	25
EIF1	771
EIF1B	31
EIF2AK1	23
EIF3I	93
EIF4A1	182
EIF4A2	127
EIF4B	143
EIF4EBP2	27
EIF4G2	82
EIF4G3	11
EIF4H	56
EIF5	68
EIF5A	157
ELAPOR1	187
ELAVL1	62
ELF1	59
ELF2	37
ELMO1	32
ELOB	163
EMC10	116
EMC3	31
EMD	17
EMP3	268
ENO1	132
ENSA	44
EP300	25
EPB41	148
EPN1	33
EPS15	34
ERBIN	36
ERICH1	35
ERN1	61
ETV6	18
EVI2B	97
EWSR1	35
EXOC7	12
FAAP20	41
FAM107B	141
FAM120AOS	90
FAM133B	117
FAM177A1	63
FAM204A	49
FAM241A	49
FAM32A	26
FAM50A	30
FAM89B	43
FAU	1570
FAUP4	42
FAXC	96
FBRS	13
FBXL20	21
FBXL3	11
FBXO11	23
FBXO48	297
FBXO7	24
FBXO9	21
FBXW7	32
FEM1A	245
FERMT3	30
FGFR1OP2	41
FIS1	49
FKBP1A	84
FKBP8	47
FLNA	99
FLOT2	19
FMN1	137
FMNL1	40
FNBP1	98
FNIP1	23
FOS	164
FOSB	23
FOXN3	36
FOXO3	9
FOXP1	175
FTH1	625
FTL	862
FUS	164
FXR1	32
FXR2	28
FXYD5	179
FYTTD1	28
G3BP2	101
GABARAP	66
GABARAPL2	54
GABRD	28
GALNT1	19
GAPDH	442
GAPVD1	16
GASK1A	628
GATAD2A	25
GATD1	63
GBF1	67
GCC2	173
GGNBP2	26
GHITM	93
GIT2	26
GLRX5	31
GLTP	46
GMFG	243
GNA13	6
GNAI2	132
GNAI3	40
GNAS	305
GNB1	28
GNB2	32
GNB5	71
GNG5	109
GNL3L	75
GNPTG	67
GOLGA2	42
GOLGA4	47
GOLGB1	104
GOLM2	19
GOSR1	47
GPATCH2L	23
GPBP1	83
GPBP1L1	11
GPCPD1	12
GPSM2	109
GPX1	41
GPX4	89
GRB2	48
GRIPAP1	35
GRK2	40
GRK3	109
GRK6	47
GSK3B	14
GSPT1	41
GSTK1	158
GSTO1	38
GTDC1	110
GTF2I	16
GTPBP4	159
GUK1	132
GYPC	167
H1-2	45
H2AC18	24
H2AC19	24
H2AZ1	85
H2AZ2	91
H3-3A	488
H3-3B	490
HADHB	23
HAPSTR1	27
HAT1	15
HBA1	776
HBA2	888
HBB	2517
HBP1	19
HCLS1	98
HCST	292
HDGF	26
HECTD1	43
HELZ	28
HERC1	26
HIF1A	21
HINT1	287
HIPK1	37
HIPK3	13
HLA-A-3	219
HLA-A-6	219
HLA-B-1	63
HLA-B-2	63
HLA-B-3	53
HLA-B-5	88
HLA-DQA1-2	154
HLA-DQA1-4	145
HLA-E	68
HLA-E-1	354
HLA-E-2	82
HMGB1	411
HMGB1P6	37
HMGB2	59
HMGN1	206
HMGN2	138
HNRNPA2B1	385
HNRNPA3	228
HNRNPC	128
HNRNPD	82
HNRNPDL	214
HNRNPF	79
HNRNPH2	8
HNRNPH3	54
HNRNPK	172
HNRNPM	93
HNRNPU	209
HNRNPUL1	121
HOOK3	21
HP1BP3	95
HPCAL1	184
HPS1	19
HSD17B12	95
HSP90AA1	383
HSP90AB1	301
HSPA4L	76
HSPA9	82
HYCC2	74
ICAM3	107
IDH2	46
IDS	46
IER2	87
IFI16	65
IFITM2	155
IFRD1	12
IGBP1	51
IGF2R	142
IK	57
IL2RG	141
INTS6	20
IRAG2	15
IRAK4	14
IRF1	133
IRF2	19
IRF9	43
IRS2	124
ISCA1	26
ISCU	88
ISG20L2	114
IST1	13
ITGA1	296
ITGAL	62
ITM2B	289
ITPR2	24
ITSN2	22
JAK1	168
JARID2	13
JMJD1C	33
JOSD1	34
JTB	74
JUNB	460
JUND	454
KAT6A	53
KCMF1	32
KCNK6	192
KCNMB1	68
KDM5A	33
KDM6A	25
KDM6B	16
KDM7A	8
KHDRBS1	62
KIDINS220	74
KIF2A	96
KIF5B	46
KLF2	328
KLF3	68
KLF6	129
KLHL24	14
KLHL5	46
KMT2C	62
KMT2E	111
KPNA4	46
KPNB1	55
KRAS	47
KRBA2	139
KREMEN1	45
L1TD1	168
LAMP1	42
LAMTOR1	42
LAMTOR4	86
LAMTOR5	53
LAPTM5	162
LBR	41
LCOR	16
LCP1	185
LDLR	184
LIMS1	72
LITAF	51
LMBRD1	20
LNPEP	30
LPGAT1	25
LPIN2	39
LPP	90
LRP10	62
LRRC58	254
LRRFIP1	129
LRRFIP2	9
LSM3	54
LYPLA1	31
LYRM7	85
LYST	14
MAB21L3	796
MACF1	173
MACROH2A1	46
MAF1	40
MAP1LC3B	55
MAP2K2	63
MAP2K3	12
MAP3K11	16
MAP3K2	20
MAP3K8	9
MAP4K2	34
MAP4K4	33
MAPK1	17
MAPK1IP1L	29
MAPKAPK2	9
MAPRE1	27
MARCHF6	21
MARK3	56
MAVS	14
MAX	35
MBD2	33
MBD4	21
MBD5	22
MBNL1	125
MBP	98
MCL1	74
MDM2	18
MDM4	80
MECP2	61
MED11	24
MED12	36
MED13	15
MED13L	62
MED27	40
MED28	29
MEF2A	16
METTL9	40
MFN1	72
MFSD11	24
MGAT4A	162
MGLL	64
MICAL3	66
MID1	70
MIDN	19
MIER1	44
MIGA1	40
MINDY2	39
MKNK2	19
MKRN1	28
MLF2	23
MLH1	53
MLLT6-1	53
MLX	250
MMP24OS	24
MOB1A	48
MORC3	30
MORF4L1	141
MPC2	38
MPLKIP	39
MRFAP1	41
MRPL33	54
MRPL57	47
MS4A4E	19
MSL1	23
MSN	91
MT-ATP6	4238
MT-ATP8	63
MT-CO1	4217
MT-CO2	4115
MT-CO3	4818
MT-CYB	2830
MT-ND1	1094
MT-ND2	941
MT-ND3	3327
MT-ND4	2895
MT-ND4L	130
MT-ND5	852
MTATP6P1	238
MTCH1	40
MTDH	141
MTHFD1	238
MTND1P23	1656
MTND2P28	8
MTPN	41
MXI1	22
MYADM	21
MYCBP2	104
MYH7B	48
MYH9	124
MYL12A	474
MYL12B	242
MYL6	371
MYO5A	99
MYO9B	35
N4BP2L2	195
NAA60	39
NABP1	476
NACA	1031
NAMPT	47
NAP1L1	164
NAPA	7
NAPG	10
NARF	27
NASP	85
NBPF10	15
NBPF14	14
NBPF19	40
NBR1	45
NCBP3	49
NCOA1	16
NCOA3	26
NCOA4	14
NCOR1	49
NDUFA1	143
NDUFA13	180
NDUFA2	78
NDUFA4	218
NDUFA5	49
NDUFB1	77
NDUFB11	138
NDUFB4	91
NDUFB9	87
NDUFC1	59
NDUFS2	37
NEDD8	84
NFAT5	20
NFE2L2	23
NFKB2	24
NFKBIA	114
NFKBIB	17
NFKBIZ	99
NIN	36
NIPBL	47
NKTR	84
NMI	28
NMNAT3	388
NNT	65
NONO	46
NOP10	39
NOTCH2NLC	31
NPC2	8
NPEPPS	95
NR1H2	18
NR4A2	14
NRDC	27
NSD1	52
NSD3	82
NT5C3A	22
NUDC	49
NUDT3	57
NUFIP2	30
NUMB	15
OAZ1	293
OAZ2	74
OCIAD1	52
ODC1	37
OGA	42
OGDH	34
OPHN1	65
OR11G2	33
ORAI1	63
ORAI2	34
ORC4	159
OSBPL8	53
OSER1	7
OST4	261
OSTF1	56
OTUB1	40
OTUD5	15
P2RX4	33
P2RX7	53
P4HB	118
PABPC1	575
PABPN1	35
PACS1	31
PAFAH1B1	256
PAFAH1B2	23
PAIP2	71
PAK2	70
PANK2	31
PAPOLA	62
PARK7	213
PBRM1	49
PCBP1	99
PCBP2	141
PCGF5	29
PCM1	49
PCMTD1	15
PCSK7	268
PCYT1A	44
PDAP1	43
PDCD10	22
PDCD4	101
PDE4DIP	53
PDIA3	261
PDIA5	37
PELI1	17
PET100	96
PFDN5	490
PFN1	429
PGAM1	55
PGK1	128
PGLS	48
PHACTR1	20
PHF20	53
PHF20L1	23
PHF3	76
PHIP	44
PHKB	36
PIAS1	26
PIGN	284
PIK3C3	25
PIM1	89
PIP4K2A	63
PITHD1	25
PJA2	50
PKN2	11
PLA2G10CP	42
PLAT	83
PLEK	18
PLEKHB2	97
PLP2	73
PMAIP1	19
PNPLA2	14
PNPLA8	17
PNPT1	562
PNRC1	225
POC1B	56
POLR1D	51
POLR2E	32
POLR2J	41
POLR2J3-1	193
POMP	81
PPDPF	214
PPHLN1	135
PPIA	356
PPIG	110
PPM1A	15
PPP1CA	65
PPP1CB	57
PPP1R12A	40
PPP1R15A	46
PPP1R2	92
PPP2R2A	19
PPP2R5A	19
PPP2R5C	219
PPP3CA	19
PPP3R1	9
PPP4C	38
PPP4R2	26
PPP4R3B	29
PPP6R1	22
PPP6R3	28
PRDM2	40
PRDX5	58
PRDX6	57
PRELID1	91
PREX1	21
PRKACA	81
PRKAG2	50
PRKAR1A	25
PRKCB	64
PRKX	76
PRMT2	117
PRPSAP1	30
PRR11	32
PRR13	79
PRRC2C	195
PSAP	30
PSIP1	105
PSMA4	45
PSMA6	63
PSMA7	138
PSMB1	100
PSMD13	40
PSMD4	52
PSMD6	30
PSME1	205
PSME4	19
PTBP3	45
PTEN	38
PTGES3	113
PTMA	1488
PTP4A2	141
PTPN1	32
PTPN11	61
PTPN18	24
PTPN6	38
PTPRC	379
PTPRJ	77
QKI	18
R3HDM2	39
R3HDM4	27
RAB11A	25
RAB14	35
RAB18	44
RAB1A	13
RAB21	20
RAB27A	98
RAB2A	50
RAB5A	22
RAB5C	43
RAB5IF	32
RAB7A	41
RAB8A	28
RAB8B	12
RABAC1	98
RABGAP1L	26
RAC1	70
RAC2	208
RACK1	803
RAD21	76
RAD23B	26
RAF1	43
RALBP1	45
RALY	26
RAP1A	62
RAP1B	150
RASGRP2	46
RB1CC1	35
RBBP6	31
RBM22P2	88
RBM3	111
RBM38	21
RBM39	192
RBM4	50
RBM8A	61
RBX1	67
RC3H1	20
RCOR3	8
REEP5	64
REL	105
RESF1	72
RFFL	176
RGS10	104
RHAG	11
RHEB	15
RHOA	111
RHOF	49
RHOG	22
RICTOR	131
RILPL2	20
RIOK3	25
RIPOR2	201
RNASEK	46
RNASEK-C17orf49	92
RNASET2	120
RNF10	49
RNF11	7
RNF115	63
RNF14	96
RNF145	24
RNF213	145
RNF41	86
RNF7	55
RNPEPL1	36
RO60	43
ROCK1	47
RPAP2	130
RPL10	4593
RPL11	2717
RPL12	1903
RPL13	4430
RPL13A	2220
RPL14	1875
RPL15	1493
RPL18	1767
RPL18A	1956
RPL19	2367
RPL21	2889
RPL23	623
RPL23A	2394
RPL24	1127
RPL26	2343
RPL27A	1400
RPL28	2618
RPL29	1688
RPL3	2389
RPL30	3371
RPL31	548
RPL32	3173
RPL34	3572
RPL35A	2076
RPL36	1992
RPL36AL	451
RPL37	3077
RPL37A	2321
RPL38	1334
RPL39	3217
RPL4	596
RPL41	5144
RPL5	1417
RPL6	1783
RPL7	919
RPL7A	1777
RPL8	1422
RPLP1	3650
RPLP2	1912
RPS10	1876
RPS11	843
RPS12	4218
RPS13	1767
RPS14	2997
RPS15	2013
RPS15A	3101
RPS16	1704
RPS19	2494
RPS19BP1	48
RPS2	3179
RPS20	980
RPS21	2183
RPS23	2795
RPS24	2224
RPS25	1676
RPS26	2295
RPS27	6990
RPS27A	3103
RPS27L	242
RPS28	2833
RPS29	4303
RPS3	2727
RPS3A	2913
RPS4X	2359
RPS5	1198
RPS6	2665
RPS6KA3	62
RPS7	1818
RPS8	2803
RSF1	54
RSRC2	66
RSRP1	101
RTF1	66
RTF2	34
RTN4	46
RUNDC1	125
S100A4	829
S100A6	480
SAMD4B	92
SAMD9	32
SAP18	108
SAP30BP	12
SAR1A	166
SARAF	313
SAT1	118
SBNO1	52
SCAF11	122
SCAND1	66
SCFD1	85
SDCBP	31
SEC11A	72
SEC14L1	15
SEC22B	24
SEC23A	101
SEC61G	174
SEC62	112
SECISBP2	31
SELENOF	54
SELENOK	62
SELENOT	38
SEMA6B	412
SENP7	25
SEPTIN2	66
SEPTIN7	229
SEPTIN9	90
SERF2	490
SERINC3	23
SERP1	158
SERPINB1	47
SET	190
SETD6	24
SETX	19
SF1	227
SF3A1	13
SF3B1	105
SF3B2	76
SF3B5	66
SF3B6	72
SFI1	125
SFPQ	154
SH3BGRL	58
SH3BGRL3	466
SH3BP5	47
SH3GLB1	32
SH3KBP1	77
SH3TC2	12
SHISA5	22
SHISA9	21
SHKBP1	19
SHOC2	29
SIAH2	24
SIRT2	27
SKAP2	14
SKP1	221
SLC25A15	68
SLC25A3	167
SLC25A37	24
SLC25A39	25
SLC28A2	65
SLC2A3	98
SLC35E1	14
SLC35E2B	89
SLC35E3	179
SLC38A2	25
SLC44A2	16
SLC50A1	64
SLC6A4	26
SLFN14	110
SLK	24
SLMAP	26
SLTM	65
SLU7	25
SMAD2	45
SMAD4	19
SMAP2	62
SMARCA2	22
SMCHD1	156
SMG1	262
SMIM27	22
SMNDC1	20
SMS	25
SNAP23	20
SNF8	38
SNRK	36
SNRPB	94
SNUPN	33
SNX3	54
SNX6	63
SNX9	21
SOD1	164
SON	208
SORL1	86
SOS1	199
SOS2	14
SP100	104
SPAG9	19
SPATA33	39
SPATS2	62
SPCS1	174
SPCS2	112
SPCS3	112
SPEN	20
SPG7	64
SPNS1	31
SPPL2A	76
SPPL3	10
SQSTM1	15
SREK1	48
SRGN	186
SRP14	306
SRRM1	172
SRRM2	147
SRSF10	77
SRSF2	61
SRSF3	106
SRSF4	92
SRSF5	211
SRSF6	23
SRSF8	43
SRSF9	84
SSH2	24
SSU72	60
ST13	79
ST3GAL1	27
STAG2	59
STAT3	131
STAT5B	42
STAU1	37
STK10	88
STK17A	60
STK17B	150
STK24	19
STK3	43
STK4	144
STMP1	47
STRAP	48
STT3B	83
STUB1	53
STX16	51
STXBP2	8
STXBP3	23
SUB1	335
SUMO1	71
SUMO2	160
SUMO3	31
SUZ12	43
SYAP1	43
SYF2	105
SZRD1	30
TAB2	26
TACC1	19
TADA3	40
TAF10	44
TAF2	80
TAF7	54
TAGLN2	136
TALDO1	46
TANGO2	12
TANK	19
TAOK1	57
TAOK3	56
TARBP1	79
TAX1BP1	67
TBC1D15	115
TBCD	103
TBCK	200
TBK1	252
TBL1XR1	35
TCEA1	91
TCF25	100
TCP11L2	14
TERF2IP	74
TET2	12
TFDP2	58
TFG	21
TGFB1	77
TGOLN2	63
THOC5	36
THOC7	59
THRAP3	66
TIMM17A	88
TKT	43
TLK1	37
TLK2	17
TLN1	118
TM9SF2	14
TMA7	356
TMBIM4	67
TMBIM6	144
TMED2	48
TMED5	19
TMEM120B	24
TMEM123	131
TMEM154	21
TMEM167A	26
TMEM183A	21
TMEM212	77
TMEM219	51
TMEM248	20
TMEM258	134
TMEM41B	26
TMEM45A	56
TMEM50A	77
TMEM59	99
TMEM9B	26
TMF1	64
TMOD3	109
TMSB10	2738
TMSB4X	4643
TMSB4XP4	230
TMUB2	34
TMX4	24
TNFAIP3	45
TNFAIP8L1	42
TNRC6B	127
TOMM7	420
TOP1	69
TP53INP1	22
TPGS1	323
TPI1	81
TPM1	112
TPM3	213
TPM4	43
TPR	110
TPST2	28
TPT1	5195
TRA2A	59
TRA2B	154
TRAM1	69
TRAPPC1	75
TRAPPC5	36
TRIM52	48
TRIM56	122
TRIM58	33
TRIOBP	15
TRIP11	106
TRIP12	21
TRIR	111
TRNAU1AP	48
TSC2	119
TSC22D3	144
TSC22D4	27
TSGA10	22
TSPAN10	72
TSPAN14	58
TSPO	80
TSPYL1	39
TTC3	103
TUBA1A	50
TUBA1B	126
TUBA4A	39
TUBB4B	33
TUT7	19
TXN	89
TXNIP	520
TXNL1	44
TXNL4A	61
TYMP	21
U2AF1	36
UBA52	1112
UBALD2	121
UBB	205
UBC	551
UBE2B	77
UBE2D2	105
UBE2D3	158
UBE2E3	13
UBE2H	24
UBE2J1	33
UBE2L3	61
UBE2M	41
UBE2R2	22
UBL3	33
UBL5	158
UBN1	14
UBQLN1	15
UBR2	18
UBR4	16
UBXN1	93
UBXN4	63
UCP2	141
UFD1	49
UGGT1	79
UGP2	43
UIMC1	12
UPF2	47
UQCR10	120
UQCR11	196
UQCRB	400
UQCRH	215
USF2	25
USP12	11
USP15	78
USP22	29
USP33	38
USP34	41
USP47	23
USP7	27
USP8	83
USP9X	19
UTRN	60
UXT	101
VAMP2	90
VAPA	80
VASP	35
VCP	59
VHL	45
VIM	771
VMP1	54
VOPP1	35
VPS26A	17
VPS36	56
VPS37B	17
VPS4B	34
VRK1	94
VSIR	26
WAC	50
WAS	45
WASF2	81
WBP11	41
WBP2	23
WDR1	36
WDR26	16
WDR45	54
WHAMMP1	16
WIPF1	64
WIPI2	24
WNK1	65
WSB1	32
WTAP	44
XIAP	147
XPR1	41
XRCC5	120
XRCC6	71
XRN1	42
YBX1	363
YBX3	18
YIPF4	99
YIPF6	298
YME1L1	64
YPEL3	88
YPEL5	45
YTHDF2	23
YWHAB	203
YWHAZ	160
YY1	67
ZBTB7A	41
ZBTB8OS	31
ZC3H15	63
ZC3H7A	31
ZC3HAV1	67
ZEB2	25
ZFAND5	15
ZFAND6	41
ZFC3H1	23
ZFP36	37
ZFP36L1	43
ZMAT2	43
ZMAT3	173
ZMYM2	16
ZNF101	86
ZNF106	23
ZNF148	25
ZNF207	86
ZNF24	30
ZNF33A	29
ZNF34	97
ZNF385D	53
ZNF426	101
ZNF431	75
ZNF526	262
ZNF585B	97
ZNF605	268
ZNF639	93
ZNF655	42
ZNF66	124
ZNHIT1	66
ZZEF1	245
