rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-BI-2536-0.04	10/78	1.843040615923417e-11	2.9145174103625312e-08	28.575547866205305	706.3023683042302	NR4A2;NR4A1;BTG2;ZFP36;ID2;CD38;PMAIP1;FOS;IER5;LGMN
12	LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-CGP-60474-0.37	12/144	2.911883069457852e-11	4.1154640322454575e-08	17.96	435.7030634243328	LYN;NR4A2;EIF5A;SOCS3;NR4A1;IFITM1;ZFP36;BTG2;TSPAN13;IKZF1;CALR;FOS
13	LINCS_L1000_Chem_Pert_up	LJP006 HS578T 3H-withaferin-a-10	10/82	3.0756557872486886e-11	4.1154640322454575e-08	26.982570806100217	653.1109105601636	NR4A2;NR4A1;BTG2;ZFP36;FABP5;PMAIP1;FOS;IER5;KLF2;HSPA1A
14	LINCS_L1000_Chem_Pert_up	LJP006 MDAMB231 3H-BI-2536-10	10/85	4.4365101784930114e-11	5.5123638967775676e-08	25.89934640522876	617.4033291774258	LYN;NR4A2;NR4A1;BTG2;ZFP36;NR4A3;TSPAN13;ID2;IER5;LGMN
15	LINCS_L1000_Chem_Pert_up	LJP006 HME1 3H-celastrol-1.11	10/87	5.6197488799715826e-11	6.51703545114038e-08	25.22408963585434	595.3427230671521	NR4A2;NR4A1;BTG2;ZFP36;NR4A3;PMAIP1;FOS;IER5;KLF2;HSPA1A
16	LINCS_L1000_Chem_Pert_up	LJP005 HS578T 24H-withaferin-a-10	13/195	7.033090092666766e-11	7.646287635121149e-08	14.217893217893218	332.3832041965494	BTG2;IKZF1;FOS;KLF2;NR4A2;NR4A1;CCND3;ZFP36;NR4A3;TSPAN13;ID2;PMAIP1;IER5
17	LINCS_L1000_Chem_Pert_up	LJP006 BT20 24H-mitoxantrone-1.11	12/157	8.050213731230896e-11	8.237262814985968e-08	16.33903448275862	379.7638875482834	NR4A2;NR4A1;IFITM1;ZFP36;BTG2;IFITM2;NR4A3;TXNIP;PMAIP1;FOS;KLF2;LGMN
18	LINCS_L1000_Chem_Pert_up	LJP006 LNCAP 24H-withaferin-a-10	12/158	8.671554881415558e-11	8.380094286790202e-08	16.226301369863013	375.9372444459275	LYN;NR4A2;NR4A1;ZFP36;BTG2;ID2;PMAIP1;TGFBI;FOS;NEAT1;IER5;HSPA1A
19	LINCS_L1000_Chem_Pert_up	LJP006 A375 24H-PF-562271-10	12/164	1.3403570561806142e-10	1.1714019698678905e-07	15.581052631578949	354.20274339577713	LYN;NR4A2;EIF5A;NR4A1;IFITM1;ZFP36;BTG2;LAMP2;CYBB;IKZF1;CALR;FOS
20	LINCS_L1000_Chem_Pert_up	LJP006 BT20 3H-radicicol-10	8/45	1.3615070308361283e-10	1.1714019698678905e-07	41.270270270270274	937.5474077017068	NR4A2;NR4A1;ZFP36;XBP1;NR4A3;PMAIP1;IER5;HSPA1A
