rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	ARCHS4_Cell-lines	CFPAC1	21/2395	0.0242101533934883	0.232789936475849	1.7024820167195904	6.3349069350105225	IFITM1;IFITM2;GPR35;MVP;FOS;VAV1;PSMB8;SOCS3;ZFP36;SPINT1;EIF6;RNF149;CCRL2;BCL3;MYADM;CDK2AP2;TXNIP;TSPO;TGFBI;LGMN;HSPA1A
12	ARCHS4_Cell-lines	DKMG	21/2395	0.0242101533934883	0.232789936475849	1.7024820167195904	6.3349069350105225	CD53;SSR2;PRKCD;SDC3;MCEMP1;RAB3IL1;IKZF1;FOS;CYP7B1;CST7;VAV1;PSMB8;NR4A1;DOK2;NR4A3;SPINT1;ORAI1;TSPO;CD38;FYN;CRELD2
13	ARCHS4_Cell-lines	DOHH2	21/2395	0.0242101533934883	0.232789936475849	1.7024820167195904	6.3349069350105225	LYN;CD53;IFITM1;BTG2;NCF1;MRPS24;CD180;PRKCD;CYBB;MCEMP1;IKZF1;SCIMP;VAV1;PSMB8;KLF2;ZFP36;SMDT1;CCRL2;CD38;TMEM106A;GPR146
14	ARCHS4_Cell-lines	T24	20/2395	0.0433118193410803	0.3609318278423366	1.603020594965675	5.0324101910984	SRGN;DDX5;IFITM2;NCF1;SSR2;CD180;TRAPPC5;FOS;ATP5G1;SCIMP;FOXP1;EPS8;LSM12;ZEB2;PSMB5;LAMP2;IL21R;TSPO;CD38;TGFBI
15	ARCHS4_Cell-lines	T98G	20/2395	0.0433118193410803	0.3609318278423366	1.603020594965675	5.0324101910984	SRGN;MVP;SDC3;RAB3IL1;CYP7B1;CST7;PSMB8;SEPT3;EPS8;OLFM1;SOCS3;LDHA;MAFB;LAMP2;CFL1;BCL3;TSPO;TGFBI;CRELD2;GPR146
16	ARCHS4_Cell-lines	CEM	19/2395	0.0735902328276382	0.5411046531443987	1.5057745917960972	3.9289317653378393	CD53;CDKN2D;IFITM1;IFITM2;MCEMP1;IKZF1;CST7;CBL;VAV1;PSMB8;KLF2;CCND3;DOK2;CCRL2;IL21R;ORAI1;CD38;FYN;GPR146
17	ARCHS4_Cell-lines	HEL CELL	19/2395	0.0735902328276382	0.5411046531443987	1.5057745917960972	3.9289317653378393	LYN;SRGN;CD53;CDKN2D;BTG2;ZFAND3;CYBB;MCEMP1;IKZF1;CST7;CBL;VAV1;PSMB8;CCND3;DOK2;ZEB2;CCRL2;IL21R;PABPC1
18	ARCHS4_Cell-lines	A549	18/2395	0.1186787521541534	0.6449932182290948	1.4106732068851315	3.0066171765586547	SRGN;MVP;FOS;CYP7B1;KLF2;EPS8;NR4A2;SOCS3;NR4A1;CCND3;NR4A3;ID2;BCL3;MYADM;CD38;TGFBI;IER5;HSPA1A
19	ARCHS4_Cell-lines	BJAB	18/2395	0.1186787521541534	0.6449932182290948	1.4106732068851315	3.0066171765586547	CD53;CDKN2D;BTG2;NCF1;CD180;CYBB;IKZF1;VAV1;NR4A1;ZFP36;SMDT1;ZEB2;NR4A3;NINJ1;IL21R;ORAI1;CD38;FYN
20	ARCHS4_Cell-lines	CAPAN2	18/2395	0.1186787521541534	0.6449932182290948	1.4106732068851315	3.0066171765586547	PTPN1;IFITM1;IFITM2;GPR35;MVP;FOS;VAV1;PSMB8;KLF2;SEPT3;EPS8;NR4A2;NR4A1;ZFP36;SPINT1;BCL3;TSPO;TGFBI
