rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	Microbe_Perturbations_from_GEO_up	Shigella flexneri mouse intestinal tissues GDS3392 microbe:37	18/281	2.2908575577217383e-14	6.414401161620868e-13	14.288892484426826	448.7750338879392	SRGN;EIF5A;IFITM1;XBP1;IFITM2;RNH1;MT1;NEAT1;SOCS3;LDHA;SPINT1;EIF6;BCL3;PMAIP1;LY6A;CALR;PABPC1;LGMN
12	Microbe_Perturbations_from_GEO_up	influenza A mouse lymph node, 8 days post-infection GSE57453 microbe:336	20/383	3.5082767219534425e-14	9.004576919680504e-13	11.693017127799736	362.2621394377277	LYN;SRGN;CD53;IFITM1;XBP1;SSR2;H2-DMA;CD180;CYBB;PDIA6;MANF;LMNB1;SMDT1;PSMB5;DAD1;GPR171;DNAJB11;CD38;LY6A;CRELD2
13	Microbe_Perturbations_from_GEO_up	Influenza A mouse blood, 2 days post-infection GSE57384 microbe:300	20/386	4.062519860790781e-14	9.62504705479662e-13	11.595390829175576	357.5367782784288	LYN;SRGN;CD53;IFITM1;IFITM2;H2-DMA;CD180;CYBB;MCEMP1;FOS;PSMB8;LSM12;ZFP36;SMDT1;LAMP2;MYADM;TXNIP;CD38;LY6A;WFDC17
14	Microbe_Perturbations_from_GEO_up	Influenza A mouse lung, 8 days post-infection GSE57452 microbe:314	19/351	8.584451338906565e-14	1.888579294559444e-12	12.034071770954789	362.0599560610892	SRGN;IFITM1;CLEC4N;SSR2;CYBB;MCEMP1;CST7;MS4A6D;PSMB8;PSMB5;FABP5;DAD1;ID2;GPR171;LAMP2;LY6A;WFDC17;TGFBI;LGMN
15	Microbe_Perturbations_from_GEO_up	Plasmodium chabaudi mouse white blood cells (WBCs) from spleen GDS2524 microbe:188	20/409	1.2007141320750049e-13	2.4035096198058986e-12	10.89694869788756	324.1917395955192	SRGN;EIF5A;DDX39;PRELID1;XBP1;RNH1;MT1;ATP5G1;PSMB8;MANF;LDHA;PSMB5;EIF6;FABP5;CFL1;LY6A;TGFBI;CALR;CRELD2;LGMN
16	Microbe_Perturbations_from_GEO_up	Shigella flexneri mouse intestinal tissues GDS3392 microbe:39	17/265	1.248576425873194e-13	2.4035096198058986e-12	14.171477079796263	421.0572890981176	EIF5A;CDKN2D;IFITM1;XBP1;IFITM2;RNH1;MT1;FOS;NEAT1;SOCS3;ZFP36;LDHA;EIF6;BCL3;PMAIP1;LY6A;LGMN
17	Microbe_Perturbations_from_GEO_up	Influenza A mouse lung, 7 days post-infection GSE57452 microbe:313	19/363	1.5666808523892806e-13	2.8384570737405787e-12	11.607151787946986	342.232772379275	SRGN;IFITM1;CLEC4N;SSR2;CST7;MS4A6D;PSMB8;LMNB1;PSMB5;FABP5;DAD1;ID2;GPR171;LAMP2;CCRL2;LY6A;WFDC17;TGFBI;LGMN
18	Microbe_Perturbations_from_GEO_up	influenza A mouse lymph node, 6 days post-infection GSE57453 microbe:334	19/369	2.0989912956992282e-13	3.591607328196457e-12	11.404669738863287	332.9268219048459	LYN;CD53;DDX39;XBP1;SSR2;H2-DMA;CYBB;PDIA6;MANF;LMNB1;LDHA;SMDT1;DAD1;GPR171;DNAJB11;CD38;LY6A;CALR;CRELD2
19	Microbe_Perturbations_from_GEO_up	Influenza A mouse lung, 9 days post-infection GSE57452 microbe:315	19/372	2.424709545980494e-13	3.734052700809961e-12	11.3060099302446	328.41578329162604	SRGN;IFITM1;CLEC4N;SSR2;CYBB;MCEMP1;CST7;MS4A6D;PSMB8;FABP5;DAD1;ID2;GPR171;LAMP2;CCRL2;LY6A;WFDC17;TGFBI;LGMN
20	Microbe_Perturbations_from_GEO_up	Influenza A mouse lung, 10 days post-infection GSE57452 microbe:316	19/372	2.424709545980494e-13	3.734052700809961e-12	11.3060099302446	328.41578329162604	SRGN;IFITM1;CLEC4N;MCEMP1;MT1;CST7;MS4A6D;LMNB1;PSMB5;FABP5;DAD1;ID2;GPR171;LAMP2;CCRL2;LY6A;WFDC17;TGFBI;LGMN
