rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	Aging_Perturbations_from_GEO_down	Mouse small intestine 4 months vs 21 months GSE39974 aging:207	12/442	7.021656626950534e-06	0.00015758319654482735	5.430139534883721	64.43681259123494	SRGN;CD53;IFITM1;IL21R;CYBB;MCEMP1;LY6A;CYP7B1;CRELD2;FKBP5;LGMN;C1QC
12	Aging_Perturbations_from_GEO_down	Rat liver 4 months vs 12 months GSE11097 aging:190	10/299	7.082390855947297e-06	0.00015758319654482735	6.6486871565235095	78.83946088934063	DDX5;XBP1;BTG2;DAD1;RNF149;LAMP2;TGFBI;CALR;PDIA6;MANF
13	Aging_Perturbations_from_GEO_down	Human dendriticcells(DCs) 20 years vs 77 years GSE58015 aging:187	10/310	9.710251460597049e-06	0.00019943362615226244	6.401307189542484	73.88598963605037	SRGN;IFITM1;IFITM2;ID2;CFL1;TXNIP;PABPC1;CST7;PSMB8;LGMN
14	Aging_Perturbations_from_GEO_down	Mouse inguinal fat 5 months vs 24 months GSE25325 aging:277	10/324	1.4241659215592192e-05	0.000271608786468794	6.111527413513176	68.20060707580738	COX7A2L;H2-DMA;SDC3;LY6A;NEAT1;VAV1;PSMB8;KLF2;LGMN;C1QC
15	Aging_Perturbations_from_GEO_down	Rat femur 26 weeks vs 52 weeks GDS509 aging:269	9/269	2.0700737203044464e-05	0.0003684731222141915	6.596415235250187	71.14458930360428	ZFP36;COX7A2L;FABP5;DAD1;MYADM;TSPO;FOS;PDIA6;ATP5G1
16	Aging_Perturbations_from_GEO_down	Mouse tumor 68 days vs 551 days GSE66414 aging:144	9/282	2.999202417384838e-05	0.0005004919034010949	6.278139336391764	65.3841785471572	COX7A2L;LDHA;XBP1;VARS;MRPS24;CDK2AP2;TXNIP;MT1;HSD17B10
17	Aging_Perturbations_from_GEO_down	Mouse tumor 551 days vs 736 days GSE66414 aging:148	9/299	4.729137219637409e-05	0.0007427527280254048	5.90498828255775	58.80885705937168	EIF5A;SOCS3;DNAJC7;MYADM;FOS;PABPC1;EIF4G1;LMNB1;C1QC
18	Aging_Perturbations_from_GEO_down	Human CD4+lyphocytes 40 years vs 81 years GSE62373 aging:165	10/380	5.51933991130171e-05	0.000818702086843087	5.171701112877583	50.7068082340404	LYN;NR4A2;SOCS3;ZEB2;TSPAN13;ID2;BCL3;IKZF1;VAV1;HSPA1A
19	Aging_Perturbations_from_GEO_down	Mouse tumor 143 days vs 736 days GSE66414 aging:147	9/312	6.564121853930654e-05	0.0009224318605260446	5.6478900317216185	54.39656126118502	MRPL52;SOCS3;DNAJC7;MT1;FOS;PABPC1;NEAT1;EIF4G1;LMNB1
20	Aging_Perturbations_from_GEO_down	Mouse kidney 6 months vs 14 months GSE15129 aging:318	8/248	7.825230169977925e-05	0.001044668227692	6.297435897435897	59.54586052276648	EIF5A;SMDT1;DNAJC7;LAMP2;MT1;ATP5G1;TMEM106A;LGMN
