rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
30	Microbe_Perturbations_from_GEO_down	Lactobacillus acidophilus NCFM mouse dendritic cells GDS3813 microbe:21	11/282	5.364570054085297e-07	4.971168250119042e-06	7.883782105147784	113.82824889781784	EIF5A;DDX39;DOK2;XBP1;SMDT1;SPINT1;CLEC4N;H2-DMA;MYADM;TGFBI;CALR
31	Microbe_Perturbations_from_GEO_down	Neisseria gonorrhoeae human peripheral blood mononuclear cells (PBMC) GDS1646 microbe:171	9/187	1.0811934370512344e-06	9.695863725814296e-06	9.675466346678302	132.91618768300944	CD53;CCND3;LDHA;IFITM2;CFL1;TXNIP;PABPC1;CST7;HSPA1A
32	Microbe_Perturbations_from_GEO_down	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:33	11/307	1.235496270527761e-06	1.0733373850209925e-05	7.208723575060208	98.06774822196654	PTPN1;SMDT1;NCF1;PRKCD;NINJ1;BCL3;TXNIP;LY6A;TGFBI;FOS;NEAT1
33	Microbe_Perturbations_from_GEO_down	Chlamydia trachomatis human HeLa cells GSE56168 microbe:265	13/450	1.433354977556127e-06	1.2074929810927371e-05	5.844786538150383	78.64448273406262	EIF5A;IFITM2;SSR2;ATP5G1;HSD17B10;PSMB8;MANF;MRPL52;LDHA;PSMB5;MYADM;TSPO;HSPA1A
34	Microbe_Perturbations_from_GEO_down	Mopeia/Lassa reassortant 29 (ML29) human peripheral blood mononuclear cells (PBMC) GDS5058 microbe:131	11/319	1.7936926791215248e-06	1.4666075435170114e-05	6.923620933521923	91.6080494869087	EPS8;NR4A2;NR4A1;XBP1;GPR35;CCRL2;MYADM;IL21R;TXNIP;PMAIP1;MCEMP1
35	Microbe_Perturbations_from_GEO_down	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:30	10/266	2.5157165349852284e-06	1.9981977049311243e-05	7.518382352941177	96.93414948866184	NCF1;CFL1;PRKCD;NINJ1;BCL3;TXNIP;TGFBI;NEAT1;LGMN;C1QC
36	Microbe_Perturbations_from_GEO_down	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:31	11/333	2.715475117713259e-06	2.0969502297896838e-05	6.6178586802779655	84.81807446380263	PTPN1;COX7A2L;NCF1;PRKCD;BCL3;TXNIP;TSPO;LY6A;TGFBI;MS4A6D;PSMB8
37	Microbe_Perturbations_from_GEO_down	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:29	10/278	3.726449150210352e-06	2.794088704970817e-05	7.177348551360843	89.71724983873206	IFITM2;NCF1;PRKCD;NINJ1;BCL3;TXNIP;TGFBI;FOS;NEAT1;LGMN
38	Microbe_Perturbations_from_GEO_down	Chlamydia pneumoniae mouse ANA-1 macrophage cells GDS2651 microbe:167	9/218	3.829777529714381e-06	2.794088704970817e-05	8.227388860500767	102.61778465571597	LDHA;SMDT1;RNH1;MAFB;ID2;TSPO;LY6A;MT1;C1QC
39	Microbe_Perturbations_from_GEO_down	Brucella abortus mouse splenocytes GDS2859 microbe:216	11/346	3.919764729995031e-06	2.794088704970817e-05	6.356819861090587	79.13909488317691	LDHA;RNH1;CLEC4N;H2-DMA;LAMP2;CYBB;TXNIP;WFDC17;NEAT1;LGMN;C1QC
40	Microbe_Perturbations_from_GEO_down	Brucella abortus mouse splenocytes GDS2859 microbe:217	10/287	4.9401230872906745e-06	3.433385545667019e-05	6.94096411127628	84.805534583264	LDHA;IFITM2;RNH1;PSMB5;TSPAN13;H2-DMA;CFL1;TXNIP;PABPC1;LGMN
41	Microbe_Perturbations_from_GEO_down	HIV-1 human PBMC GDS1449 microbe:221	9/226	5.134768777641039e-06	3.4816237077663626e-05	7.920853653080399	96.47184494179956	SRGN;ZFP36;MAFB;NINJ1;CYBB;TGFBI;FOS;PABPC1;KLF2
42	Microbe_Perturbations_from_GEO_down	Influenza A mouse lung, 10 days post-infection GSE57452 microbe:316	9/228	5.515054382631517e-06	3.60828280461214e-05	7.847719111583987	95.02041093574026	DDX5;DNAJC7;CD180;MYADM;TXNIP;IKZF1;PABPC1;KLF2;FOXP1
43	Microbe_Perturbations_from_GEO_down	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:32	10/291	5.581156856054749e-06	3.60828280461214e-05	6.840764775661154	82.74667386525961	NCF1;PRKCD;NINJ1;BCL3;TXNIP;LY6A;TGFBI;FOS;NEAT1;LGMN
44	Microbe_Perturbations_from_GEO_down	Hepatitis C virus JFH-1 human Huh7 hepatoma cells GDS4160 microbe:98	10/294	6.1081130843336095e-06	3.859216903283508e-05	6.767467550400442	81.24948896743436	DDX5;LDHA;FABP5;ID2;SSR2;CFL1;DNAJB11;TGFBI;BZW2;HSPA1A
45	Microbe_Perturbations_from_GEO_down	Influenza A mouse lung, 7 days post-infection GSE57452 microbe:313	9/237	7.540520825356787e-06	4.6583661987759705e-05	7.534491568727645	88.87098039237638	ZFP36;DDX5;DNAJC7;MYADM;TXNIP;IKZF1;PABPC1;KLF2;FOXP1
46	Microbe_Perturbations_from_GEO_down	Hepatitis C virus JFH-1 human Huh7 hepatoma cells GDS4160 microbe:97	10/307	8.921319296002727e-06	5.391579922366865e-05	6.466957153231663	75.19174229063583	LDHA;MRPS24;FABP5;DAD1;ID2;SSR2;CFL1;TGFBI;BZW2;HSPA1A
47	Microbe_Perturbations_from_GEO_down	Lactobacillus paracasei (BL23) human colonic intestinal explant tissue GDS4548 microbe:199	10/316	1.1470564084821412e-05	6.784716628894368e-05	6.2738690247340765	71.36981780150643	NR4A2;LDHA;SMDT1;SSR2;GPR171;DNAJB11;PMAIP1;FOS;PDIA6;MANF
48	Microbe_Perturbations_from_GEO_down	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:147	11/390	1.2136344141589045e-05	7.028965982003656e-05	5.606180934716163	63.45807726288032	IFITM1;DDX5;XBP1;IFITM2;TSPAN13;LAMP2;MYADM;TXNIP;LY6A;FOS;NEAT1
49	Microbe_Perturbations_from_GEO_down	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:146	11/397	1.4322347407112764e-05	8.125739957504792e-05	5.502539373108295	61.37361554547167	SRGN;IFITM1;DDX5;IFITM2;TSPAN13;MYADM;TXNIP;LY6A;CALR;FOS;NEAT1
50	Microbe_Perturbations_from_GEO_down	influenza virus human whole blood GDS3919 microbe:46	10/327	1.5420270777128097e-05	8.573670552083222e-05	6.0527617987258	67.06355741447251	ZFP36;DDX5;RNF149;CFL1;MYADM;TXNIP;TGFBI;PABPC1;KLF2;HSPA1A
51	Microbe_Perturbations_from_GEO_down	Chlamydia trachomatis human HeLa cells GSE56168 microbe:278	12/495	2.1701072580875373e-05	0.00011829212112712458	4.82111801242236	51.7698829418063	DDX5;LDHA;TSPAN13;MRPS24;FABP5;DAD1;TXNIP;CALR;BZW2;MANF;LMNB1;HSPA1A
52	Microbe_Perturbations_from_GEO_down	Plasmodium berghei ANKA mouse brain (Balb/C mice) GDS3145 microbe:196	10/343	2.3231466767018752e-05	0.00012419899540829255	5.757227816051345	61.429637332641455	NR4A1;XBP1;TSPAN13;FABP5;LAMP2;CALR;FOS;ATP5G1;MANF;C1QC
53	Microbe_Perturbations_from_GEO_down	Streptococcus pneumoniae G54 human pharyngeal epithelial cells GDS3041 microbe:16	11/424	2.628022901051963e-05	0.00013784723896083882	5.13568911370556	54.16453976458437	EPS8;IFITM1;DDX5;IFITM2;TSPAN13;FABP5;DAD1;RNF149;DNAJB11;NEAT1;PDIA6
54	Microbe_Perturbations_from_GEO_down	Mycobacterium tuberculosis human monocytes GSE65517 microbe:225	9/286	3.348055550120235e-05	0.00017236285980248614	6.186218499176334	63.7461713614531	NR4A2;ZFP36;ID2;NINJ1;MYADM;TGFBI;FOS;IER5;TMEM106A
55	Microbe_Perturbations_from_GEO_down	Rift Valley fever virus mouse fibroblasts GDS4216 microbe:169	10/360	3.5039870198711376e-05	0.00017711061664075933	5.472829131652661	56.14588538915186	EIF5A;DDX5;XBP1;PSMB5;RNF149;ID2;MYADM;NEAT1;IER5;MANF
56	Microbe_Perturbations_from_GEO_down	Pneumocystis carinii other alveolar macrophages GSE20149 microbe:349	10/363	3.75838335881995e-05	0.0001865768881699904	5.425484641448647	55.27991880697028	LYN;CCND3;ZFP36;COX7A2L;BTG2;ID2;MYADM;FYN;FOS;HSPA1A
57	Microbe_Perturbations_from_GEO_down	Hepatitis C virus JFH-1 human Huh7 hepatoma cells GDS4160 microbe:94	9/302	5.1084845303718834e-05	0.00024915064902515503	5.843632989827364	57.746913704819896	LDHA;DAD1;ID2;SSR2;CFL1;NINJ1;MYADM;TGFBI;HSPA1A
58	Microbe_Perturbations_from_GEO_down	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:148	10/382	5.766596610999759e-05	0.00027639894100998843	5.14336917562724	50.20362107471887	IFITM1;DDX5;XBP1;IFITM2;TSPAN13;LAMP2;MYADM;TXNIP;FOS;C1QC
59	Microbe_Perturbations_from_GEO_down	Leishmania amazonensis mouse dendritic cells (Bone marrow-derived ) GSE16644 microbe:262	9/313	6.727195836215495e-05	0.00031697634618100125	5.629024016351559	54.07672258118886	DOK2;MAFB;VARS;GPR35;H2-DMA;FYN;KLF2;SEPT3;C1QC
60	Microbe_Perturbations_from_GEO_down	Trypanosoma cruzi human endothelial cells GSE13791 microbe:244	10/398	8.107686742353707e-05	0.0003756561523957218	4.927228623408126	46.415049782357535	COX7A2L;LDHA;TSPAN13;MRPS24;FABP5;DAD1;CFL1;TGFBI;PABPC1;BZW2
61	Microbe_Perturbations_from_GEO_down	respiratory syncytial virus human bronchial epithelial BEAS-2B cells GDS2606 microbe:134	9/325	8.966144811659259e-05	0.0004086210258428318	5.411945434435296	50.4364613219968	SRGN;EIF5A;DDX5;EIF6;DAD1;CFL1;MRPS7;ATP5G1;LMNB1
62	Microbe_Perturbations_from_GEO_down	influenza A mouse spleen, 2 days post-infection GSE57454 microbe:319	8/258	0.00010297979149350472	0.0004617480973418436	6.042461538461539	55.47570516992125	COX7A2L;DDX5;CD180;PRKCD;IKZF1;CBL;KLF2;FOXP1
63	Microbe_Perturbations_from_GEO_down	influenza virus human whole blood GDS3919 microbe:45	9/336	0.00011539086445621324	0.0005091850844258299	5.226952881446513	47.393750702506914	DDX5;CFL1;MYADM;TXNIP;IKZF1;TGFBI;PABPC1;KLF2;HSPA1A
64	Microbe_Perturbations_from_GEO_down	HBV human HepG2 GSE4549 microbe:24	8/279	0.0001762797072950152	0.0007657149785627223	5.568265682656826	48.12896241651707	IFITM1;IFITM2;PSMB5;DAD1;ID2;SSR2;CFL1;TGFBI
65	Microbe_Perturbations_from_GEO_down	influenza A mouse spleen, 9 days post-infection GSE57454 microbe:326	8/280	0.00018063010859450905	0.000772541079834977	5.547511312217194	47.81432850487684	LYN;DNAJC7;H2-DMA;CD180;PRKCD;MYADM;IL4RA;FOXP1
66	Microbe_Perturbations_from_GEO_down	Streptococcus pneumoniae D39 human pharyngeal epithelial cells GDS3041 microbe:18	9/358	0.0001856542314991947	0.0007819981266178201	4.891952040504076	42.029815418443626	EPS8;IFITM1;IFITM2;MRPS24;FABP5;DAD1;NEAT1;PDIA6;LMNB1
67	Microbe_Perturbations_from_GEO_down	Chlamydia trachomatis human trans-cervical endometrial GSE41075 microbe:272	9/362	0.00020164075247635583	0.0008366586446033869	4.835529029951319	41.14562723484615	EIF5A;MRPL52;SSR2;CFL1;TGFBI;PABPC1;CRELD2;PDIA6;HSPA1A
68	Microbe_Perturbations_from_GEO_down	Streptococcus pneumoniae G54 human pharyngeal epithelial cells GDS3041 microbe:19	8/291	0.00023460129504148923	0.0009591052944343236	5.3288937211198695	44.53688526933181	EIF5A;IFITM1;IFITM2;SSR2;CFL1;TXNIP;ATP5G1;EIF4G1
69	Microbe_Perturbations_from_GEO_down	Streptococcus pneumoniae D39 human pharyngeal epithelial cells GDS3041 microbe:14	10/460	0.0002625428051931386	0.0010577811571549	4.234858387799564	34.916815740178414	EPS8;IFITM1;DDX5;IFITM2;MRPS24;FABP5;DAD1;DNAJB11;PDIA6;PSMB8
70	Microbe_Perturbations_from_GEO_down	Aeromonas caviae mouse small intestine (neonatal) GDS2552 microbe:166	8/297	0.0002692119614864529	0.0010691560756176	5.2166622305030605	42.88102367098003	EIF5A;LDHA;PSMB5;TSPAN13;CFL1;DNAJB11;MT1;ATP5G1
71	Microbe_Perturbations_from_GEO_down	Aspergillus fumigatus human dendritic cells GDS2749 microbe:282	8/300	0.0002880240614601436	0.0011277561843087	5.1622760800843	42.085282985158095	EPS8;ZFP36;MAFB;FABP5;CD180;DNAJB11;BCL3;NEAT1
72	Microbe_Perturbations_from_GEO_down	Influenza A mouse lung, 9 days post-infection GSE57452 microbe:315	7/228	0.000299938822373845	0.0011580971197212	5.9327300150829565	48.12590263187106	DDX5;DNAJC7;TXNIP;IKZF1;PABPC1;KLF2;FOXP1
73	Microbe_Perturbations_from_GEO_down	Hepatitis C virus JFH-1 human Huh7 hepatoma cells GDS4160 microbe:96	8/305	0.00032176116941196904	0.0012253370561168	5.074074074074074	40.80418654298941	LDHA;FABP5;DAD1;SSR2;CFL1;NINJ1;MYADM;TGFBI
74	Microbe_Perturbations_from_GEO_down	influenza A mouse spleen, 1 day post-infection GSE57454 microbe:318	8/312	0.0003743555738914268	0.0013856592809238	4.955465587044534	39.10013232134597	LYN;CD53;DDX5;TSPAN13;CD180;MYADM;FOS;KLF2
75	Microbe_Perturbations_from_GEO_down	influenza virus human whole blood GDS3919 microbe:48	8/312	0.0003743555738914268	0.0013856592809238	4.955465587044534	39.10013232134597	ZFP36;DDX5;RNF149;TXNIP;IKZF1;PABPC1;KLF2;HSPA1A
76	Microbe_Perturbations_from_GEO_down	influenza A mouse lymph node, 7 days post-infection GSE57453 microbe:335	7/237	0.00037881332859787486	0.0013856592809238	5.697971014492754	44.89127666673959	ZFP36;DDX5;IL4RA;TXNIP;FYN;PABPC1;KLF2
77	Microbe_Perturbations_from_GEO_down	influenza mouse B cell GSE3203 microbe:297	7/241	0.0004188184646301719	0.0015120978333401	5.599430199430199	43.55277679674195	COX7A2L;MYADM;WFDC17;FOS;NEAT1;HSD17B10;KLF2
78	Microbe_Perturbations_from_GEO_down	Mycobacterium tuberculosis human PBMC GSE16250 microbe:237	7/242	0.00042932962181248653	0.001530174805947	5.57531914893617	43.227041588396936	SOCS3;COX7A2L;DDX5;LDHA;MAFB;LMNB1;HSPA1A
79	Microbe_Perturbations_from_GEO_down	influenza virus human whole blood GDS3919 microbe:47	8/320	0.0004428382707437712	0.0015583422691996	4.826429980276134	37.27116886660531	ZFP36;DDX5;CFL1;TXNIP;IKZF1;TGFBI;PABPC1;KLF2
80	Microbe_Perturbations_from_GEO_down	influenza human whole blood GDS3919 microbe:44	8/326	0.0005006163758105832	0.0017396419059417	4.733913884857281	35.97618554471167	IFITM2;CFL1;MYADM;TXNIP;TGFBI;PABPC1;KLF2;HSPA1A
81	Microbe_Perturbations_from_GEO_down	gammaherpesvirus 68 (MHV-68) mouse spleen GDS4775 microbe:111	8/329	0.0005317187831067361	0.0018249113790576	4.68895279175653	35.35187103879694	MAFB;GPR35;IL21R;WFDC17;FOS;CRELD2;VAV1;MS4A6D
82	Microbe_Perturbations_from_GEO_down	Shiga toxin type 1 human macrophage-like THP-1 cells GDS4041 microbe:175	7/253	0.0005594920606491362	0.0018968145470787	5.323035230352303	39.86144935799391	CCND3;LDHA;PRELID1;NCF1;DAD1;CFL1;DNAJB11
83	Microbe_Perturbations_from_GEO_down	Chlamydia pneumoniae human monocyte-derived dendritic cells GDS3573 microbe:165	7/255	0.0005862146399712546	0.0019634659025543	5.279569892473118	39.28963286900777	CD53;MAFB;DAD1;TXNIP;TSPO;TGFBI;FOS
84	Microbe_Perturbations_from_GEO_down	Leishmania major mouse macrophage GSE52624 microbe:255	7/256	0.00059995152214497	0.0019855538470988	5.25809906291834	39.00805814569419	EPS8;BTG2;MAFB;TSPAN13;NCF1;CLEC4N;IL6RA
85	Microbe_Perturbations_from_GEO_down	Leishmania major human dendritic cells GDS5086 microbe:151	8/336	0.0006104150098999217	0.0019964161500256	4.587242026266416	33.95188234189119	CD53;DDX5;MAFB;DAD1;CFL1;TGFBI;PABPC1;C1QC
86	Microbe_Perturbations_from_GEO_down	Helicobacter pylori mouse gastric epithelial progenitor (mGEP) cells GDS3346 microbe:72	9/434	0.0007518778124863021	0.0024058358384769	4.00153055396916	28.78275610031162	SMDT1;IFITM2;RNH1;PSMB5;MYADM;LY6A;CALR;KLF2;MANF
87	Microbe_Perturbations_from_GEO_down	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:144	8/347	0.0007529054602427721	0.0024058358384769	4.435897435897436	31.901070865937463	IFITM1;DDX5;TSPAN13;LAMP2;MYADM;TXNIP;FOS;NEAT1
88	Microbe_Perturbations_from_GEO_down	Trypanosoma cruzi human fibroblast GSE13791 microbe:243	9/438	0.0008022431798915999	0.0025343591364757	3.9634055265123225	28.25154609515068	COX7A2L;RNH1;PSMB5;DAD1;SSR2;TRAPPC5;TGFBI;PABPC1;BZW2
89	Microbe_Perturbations_from_GEO_down	vesicular stomatitis virus (VSV) mouse brain GDS4842 microbe:125	7/274	0.0008941832795803627	0.0027930668732959	4.89912609238452	34.38990450440605	MRPL20;NR4A1;SMDT1;TSPAN13;CFL1;CALR;FOS
90	Microbe_Perturbations_from_GEO_down	Plasmodium berghei ANKA mouse brain (Balb/C mice) GDS3145 microbe:197	7/281	0.0010353966697527	0.0031982252687918	4.772262773722628	32.79962207279768	NR4A1;XBP1;TSPAN13;DAD1;MT1;CALR;FOS
