rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	Gene_Perturbations_from_GEO_up	Eif2ak3 KO mouse GSE4422 sample 983	20/417	1.7226698890554938e-13	3.652060164797646e-11	10.672982148724127	313.6760728302476	SRGN;XBP1;IFITM2;MT1;PDIA6;ATP5G1;MANF;COX7A2L;LDHA;PSMB5;DAD1;CFL1;CDK2AP2;TXNIP;LY6A;CALR;PABPC1;CRELD2;C1QC;HSPA1A
12	Gene_Perturbations_from_GEO_up	Nr1i3 KO mouse GSE40120 sample 3055	17/280	3.0606810325475663e-13	5.5393193168272535e-11	13.35301180708425	384.76661804720527	BTG2;IL6RA;MT1;CYP7B1;HSD17B10;KLF2;MANF;SOCS3;ZFP36;LDHA;FABP5;RNF149;DNAJB11;BCL3;CRELD2;FKBP5;GPR146
13	Gene_Perturbations_from_GEO_up	Rif1 KD mouse GSE55129 sample 270	18/327	3.087956737510905e-13	5.5393193168272535e-11	12.133236934517662	349.5111950454152	BTG2;MT1;FOS;ATP5G1;MANF;SOCS3;MRPL20;NR4A1;ZFP36;FABP5;DAD1;RNF149;CFL1;DNAJB11;MYADM;PMAIP1;CALR;CRELD2
14	Gene_Perturbations_from_GEO_up	Tnf siTNF-OMeP mouse GSE31906 sample 1115	19/380	3.539879153203896e-13	5.896427275193917e-11	11.0509337860781	316.8248966922767	SRGN;CD53;PTPN1;IFITM1;CLEC4N;SDC3;IL4RA;CYBB;MS4A6D;PSMB8;SOCS3;NR4A1;FABP5;CD38;LY6A;WFDC17;FKBP5;LGMN;C1QC
15	Gene_Perturbations_from_GEO_up	Socs3 KO mouse GSE411 sample 2451	18/337	5.149895819701118e-13	8.006371367695338e-11	11.746881878209832	332.37367315123475	CD53;CDKN2D;PTPN1;RNH1;IL4RA;MT1;VAV1;ZFP36;DOK2;LDHA;RNF149;ID2;CFL1;BCL3;MYADM;TSPO;LY6A;PABPC1
16	Gene_Perturbations_from_GEO_up	Dicer1 KD mouse GSE57511 sample 891	19/414	1.6083019261137377e-12	2.3441000573107726e-10	10.082128760038112	273.78869762550914	SRGN;CD53;BTG2;RNH1;VARS;CLEC4N;MVP;FOS;PSMB8;KLF2;SOCS3;TSPAN13;RNF149;PMAIP1;LY6A;WFDC17;LGMN;C1QC;GPR146
17	Gene_Perturbations_from_GEO_up	CMAHP KO mouse GSE16438 sample 1147	17/324	3.209031318343397e-12	4.4020359025745884e-10	11.413577918738214	302.0609330605705	CD53;PRELID1;IFITM2;RNH1;MT1;FOS;MS4A6D;MRPL52;SOCS3;TSPAN13;FABP5;DAD1;CFL1;WFDC17;TGFBI;LGMN;C1QC
18	Gene_Perturbations_from_GEO_up	Pias1 Null mutation (IFN-gamma agent treatment, 2/4 hours) mouse GSE1552 sample 1379	19/450	6.900470801837883e-12	8.843918372480488e-10	9.222937404884863	237.0242478304656	CD53;XBP1;RNH1;PRKCD;CYBB;MT1;PDIA6;VAV1;PSMB8;MANF;MRPL52;LDHA;SMDT1;EIF6;ID2;LAMP2;LY6A;PABPC1;C1QC
19	Gene_Perturbations_from_GEO_up	Calcr KO mouse GSE60761 sample 2584	16/291	7.259272605504272e-12	8.843918372480488e-10	11.886666666666668	304.8780404420802	LYN;SRGN;NCF1;CLEC4N;H2-DMA;SDC3;CYBB;MS4A6D;PSMB8;RNF149;NINJ1;TXNIP;TSPO;CD38;LY6A;C1QC
20	Gene_Perturbations_from_GEO_up	Itk KO mouse GSE12466 sample 1554	17/342	7.584835653928379e-12	8.843918372480488e-10	10.77153036437247	275.8036365185427	LYN;SRGN;EIF5A;IFITM1;XBP1;BTG2;CLEC4N;FOS;CST7;MRPL20;ZFP36;RNF149;ID2;LY6A;WFDC17;TGFBI;C1QC
