gene	log2_fold_change	p_value	fdr
NUDC	-0.157738569459754	0.222616567887152	0.4275794025682
GNPTG	0.330936648406875	0.0137276843161626	0.0807278225835239
OSBPL8	-0.228057163692754	0.0970862104083389	0.257391718763164
TXNL1	-0.595116682628326	0.000151722584703714	0.00637681098651788
CMTM6	-0.210219146278376	0.119999492301511	0.296773299751901
CDV3	-0.343435196885964	0.01425417759613	0.0821339507454427
SCFD1	-0.127651419812	0.310012955323822	0.520574046013797
HECTD1	-0.0536803093101386	0.663687095699866	0.815484832119612
HNRNPC	-0.0571341059028798	0.687643802547857	0.833454617337479
SNAP23	-0.145510532853401	0.339191002091252	0.54645314767576
MYL6	-0.290850163960715	0.0472687751415264	0.169716280596083
RFFL	0.0602813225648468	0.69312653972247	0.835141505281122
MFSD11	0.234980297902991	0.103766623351603	0.268941521873287
LRRFIP2	-0.145931264702552	0.381085843220129	0.584304366911549
WAC	-0.126922459243382	0.313363496868616	0.525296832988876
HSP90AB1	-0.0857639398208028	0.660046957589512	0.813573899519627
HNRNPH3	-0.250869658773225	0.0663526329775184	0.209220645459049
SH3GLB1	-0.194665546708021	0.173186792775356	0.368225060531483
RAB18	-0.0530567220256861	0.69266217402735	0.835141505281122
MYO9B	0.0182757978371607	0.886200390538828	0.943109057296651
KCNK6	0.242250931748159	0.0903360342691203	0.24379727731524
CIRBP	0.160013762984359	0.183402936875478	0.37928045845884
ATP5F1D	-0.0310605494931358	0.789520542851123	0.889066080168838
HNRNPM	0.00831709207243568	0.942994667059997	0.971590686917396
POLR2E	0.0875579726452971	0.495670229180753	0.691711677245406
MKNK2	0.0791483542653208	0.656970947321714	0.810718034302875
SF3A1	0.0957037109920917	0.485054643651294	0.682899591899211
MAPK1	-0.0238415501183285	0.871320841412245	0.935475193371974
GRK3	-0.354577676859806	0.0561145461050092	0.19046956385762
TRIOBP	0.150748398517991	0.284142378787571	0.495774675564639
DDX17	0.105549913886265	0.42225874671558	0.624017090989796
JOSD1	0.216152660588163	0.199540809451412	0.399361087823625
FBXO7	-0.295331346971596	0.0927806948629303	0.248749742887669
CYB5R3	-0.0940471850202625	0.535558547039713	0.724042728211684
THOC5	0.453631545285945	0.000175551187292777	0.00640189301899905
TSPO	-0.743896606627101	0.00302103504193775	0.0327049929918867
RPL3	-0.0583371596313185	0.742207554922764	0.858797243712251
APOL1	0.291733073056254	0.0227216204667564	0.107159061541237
MYH9	-0.185215753955918	0.121522482407176	0.298890924887874
TNRC6B	0.0759628702091258	0.655524138948159	0.810332175222249
ST13	-0.17500274188729	0.208512350753952	0.412028604070289
RBX1	-0.58811654756056	0.000143208521007612	0.00624208793221434
EP300	0.148547622393028	0.264623082872037	0.473867650907445
DESI1	-0.149857871510684	0.243024425509869	0.451015459809874
SOS2	0.0697050892264427	0.613935230861878	0.784015589724417
NIN	-0.00993576985540323	0.941494549309057	0.971590686917396
ATP6V1D	0.30424362071719	0.0203242946973387	0.100496253019021
DHRS7	-0.264510356926891	0.0455565468506541	0.166527645566122
PPM1A	-0.211089324658486	0.139363431581556	0.321591658473849
HIF1A	-0.184029395945529	0.232642196288991	0.439742987429851
SRSF5	-0.0483708335197054	0.734122148152761	0.857595697742199
EIF5	0.0102428205926046	0.957778689653927	0.978423673050199
MTHFD1	0.136779579162212	0.316160234671929	0.527204492779954
VRK1	0.167722737369959	0.236797444910922	0.443064834436061
YY1	-0.0476270913238025	0.670837248163914	0.820741804474515
TRIP11	0.0515637445861419	0.730574976402703	0.85576596209363
PABPN1	-0.159750110259919	0.276954597566796	0.489812029607614
PSMA6	-0.188247995873268	0.172546426705424	0.368225060531483
NFKBIA	0.430913143723779	0.154581468276176	0.34407619652127
SEC23A	0.128361581532988	0.32904166331658	0.537372042147878
RAB5IF	-0.344693167233165	0.0192244134511338	0.0980506650426347
STK4	-0.0400859628650472	0.736940222006261	0.857904492354564
CTSZ	-0.381986812079776	0.0165462279110675	0.0896540267032191
PSMA7	-0.438282500787741	0.00169787095957361	0.0237868392277518
CSNK2A1	0.0717701483239049	0.554031879874678	0.737282089837162
CDS2	0.00558760809721856	0.971113448515153	0.98419937441713
MAPRE1	-0.266812396012917	0.0664703800128818	0.209220645459049
CHMP4B	-0.0515955008438106	0.702637219415619	0.840621061268579
VAPA	-0.226460058065939	0.0637225417418306	0.204628117188935
LPIN2	0.00233868231090312	0.989647821540672	0.994166125901573
SMCHD1	0.180992207127604	0.17374709474656	0.368225060531483
MYL12A	-0.531634628833233	0.00706070529252707	0.0563673064973251
ANKRD12	-0.123150121444345	0.307131300954361	0.518783249484375
RIOK3	-0.382570512861444	0.0152389326381223	0.0844096807505875
MID1	0.386881834980895	0.00457156074482291	0.0421468406732383
XIAP	-0.116669653520266	0.43315422118696	0.635500392275324
STAG2	-0.168045960553656	0.174875422225637	0.369670086332004
PLP2	-0.395704644305382	0.0205262102585336	0.100797094362352
EMD	-0.0201738648371166	0.893858174656103	0.947642902608346
PGK1	-0.179556818565922	0.180616406095114	0.37598683023628
SMS	-0.296365098895909	0.0420665923254536	0.158609921987
RBM3	0.310996256932447	0.0108532780583596	0.0745534116106074
STK24	-0.113388202991049	0.336499853740391	0.543957342754546
SLC25A15	-0.116816504237781	0.616371104904132	0.784582675131361
DGKH	-0.344740329759365	0.178875802672527	0.373158426305169
INTS6	0.356957852664326	0.0456814814988943	0.166527645566122
CORO1A	-0.406681466861099	0.0158372662805779	0.0870116432390186
PHKB	0.192073075167296	0.13244767598391	0.310944880610609
NFAT5	-0.0895869645361925	0.567824306993558	0.747598345640875
CTCF	-0.157459588619014	0.235409461698336	0.442050092992014
SETD6	0.355565218491036	0.0148034641186974	0.0836132419984926
CMC2	-0.232239168026547	0.173481865967102	0.368225060531483
COTL1	-0.209723157828332	0.195058509150031	0.395532672994945
TSC2	0.298121486352523	0.0298431353717607	0.128065586925664
STUB1	-0.210419065383215	0.0745330182306038	0.221429694493831
GSPT1	-0.357854800450394	0.0607587427826263	0.199595961922697
ELOB	-0.214527083676023	0.138191108826728	0.320056879276165
CSK	-0.323556347893003	0.0230033444961191	0.107888552659556
HERC1	-0.00221463646648923	0.987892285231973	0.993490386080118
RAB11A	-0.495334332373685	0.00265090435330875	0.0298278922903796
ZNF106	-0.278620570693978	0.048945312865584	0.172142697435247
BLOC1S6	0.192123591891295	0.0989236418723209	0.259731108922147
PLAT	0.457690374649265	0.000861589219244068	0.0183762834970115
STK3	0.433247507482104	0.00367631395071893	0.0375246616826954
RAB2A	-0.0855568226069561	0.553572266337912	0.737282089837162
ERICH1	-0.162362895911233	0.204293036306736	0.40654200160348
ASAH1	-0.15440376611646	0.349953391189813	0.556217537250118
BNIP3L	-0.126413843103162	0.436408067796634	0.637655551003467
CD37	-0.212490820912784	0.11270178902135	0.284040311307777
OAZ1	-0.268923330882056	0.0455956053608548	0.166527645566122
C19orf53	-0.296702924651773	0.0127300488931376	0.0790411578352038
FAM32A	-0.345869589774227	0.0302712609109196	0.128339467005124
PPP6R1	-0.228203384653456	0.122016091675465	0.298985793671215
RPS16	-0.19374986561668	0.257759249505535	0.469818836152308
HNRNPUL1	0.20104239615912	0.093024388687118	0.248936051374329
TGFB1	-0.0977548808763685	0.463149764516632	0.661790085673764
RPS19	-0.39716216365541	0.0173486152275565	0.0918191524451048
CDC37	-0.158640476032659	0.192145898999727	0.391134600670385
NAPA	-0.0159118117096275	0.916479210308699	0.959449664125371
RABAC1	-0.418358662358671	0.002244395118951	0.0277876996214439
CYTH2	0.0218125413633846	0.877652220032455	0.939449455001032
CARD8	-0.129727869168688	0.401743746370628	0.601628496339499
RPL18A	-0.226399700425597	0.162153959097753	0.354933292700045
COPE	-0.3728789126683	0.0126222782855179	0.0790411578352038
USF2	-0.00930999590194317	0.946214122481422	0.973462909305941
FKBP8	-0.190233643738791	0.207593976794024	0.410875059333324
NAMPT	0.260836190116569	0.33545596418617	0.543957342754546
MTPN	-0.0837350058430976	0.590552139226172	0.765094294609429
ZC3HAV1	0.0410771980593035	0.782974624987694	0.883939811745033
OGDH	-0.269669865425362	0.109882019804504	0.280395368393993
H2AZ2	-0.185437111078385	0.185427572819658	0.381260433898261
DNAJB6	-0.164502162138727	0.261671838054946	0.471619163450327
TAX1BP1	-0.248940293306199	0.0562993397607042	0.190643972791579
CHCHD2	-0.4729465777023	0.00168697105070755	0.0237868392277518
PDAP1	-0.250155376530527	0.0714230767587903	0.217020575672633
BUD31	-0.29787866234689	0.0658790773709517	0.208950524652987
C1GALT1	0.133826603735919	0.357479684232406	0.561978513496269
ZNHIT1	-0.682513979901151	8.05928454981162e-05	0.00411311343631457
COA1	-0.0612876514194613	0.681278171002672	0.828550218181122
TMEM248	0.0231046493276392	0.859923743666515	0.930932598257159
RHEB	-0.33051957943175	0.0135962780506142	0.0804776794013456
PRKAG2	0.387262546214523	0.00759097636571017	0.05895383275326
EIF4H	-0.107411865835097	0.39155162748184	0.592719571685963
DNM1	0.221234902829325	0.186532811825353	0.382432407601763
BAG1	-0.328043412160111	0.0127887245080833	0.0790411578352038
SETX	0.00824364975495595	0.95070464857599	0.974375194717523
UBE2R2	0.0280343689319833	0.822492347034634	0.909707092811527
ZFAND5	-0.204732495428922	0.347773349345132	0.554651915417627
HPS1	-0.125463490851957	0.389171749376893	0.59036775993586
ATE1	0.0820279983197006	0.523344667396391	0.71224717115185
VSIR	-0.234708349113647	0.126028512905025	0.30472884084819
GBF1	0.0911837623831873	0.519366635122658	0.7095362539104
GTPBP4	0.192233340578327	0.114572059185339	0.28723416241377
MAP3K8	-0.375790167870196	0.251964378510367	0.462798325053104
SHOC2	-0.157163827508239	0.198542581610097	0.398330373252429
CCNY	0.283758040082146	0.0241715634956777	0.112146637127673
RPL28	-0.359056188370027	0.0195905338242457	0.0985734958973491
TSPAN14	-0.138959658643226	0.319977340801506	0.529311664320596
NUFIP2	0.234998271384951	0.0451736836279009	0.166088029281409
RPL19	-0.152087508788278	0.322881707868307	0.531564470672593
FBXL20	0.356829439568474	0.0236299885811835	0.110350502230429
KPNB1	0.0511225919371162	0.666577478931844	0.817630229522408
MED13	0.0485311516857	0.708862806185371	0.843930562773788
PFN1	-0.605301982451448	6.60304659317857e-05	0.00373273957303573
SLC6A4	0.313743084904083	0.037660137045812	0.146363961602497
GOSR1	0.186205681418948	0.129571473971529	0.306359290109896
DDX5	0.00900279878033261	0.943344913862603	0.971590686917396
RAB5C	-0.253527225985931	0.0391118518518441	0.150649154437426
MLX	-0.250965790647423	0.22834218640816	0.4339108834804
PRKAR1A	-0.0937323043819723	0.545953008726843	0.730493304747807
WSB1	0.411184177943682	0.000414610521960119	0.0103943585242282
OCIAD1	-0.22665736730309	0.0904216633849385	0.24379727731524
UBE2D3	-0.163820690379362	0.162632260052316	0.355353974946117
ELF2	0.197660714429795	0.0803887393068513	0.227026696580021
NDUFC1	-0.245243964001233	0.0776169095157845	0.22590812417564
RPL34	-0.342431652548016	0.0737207687667368	0.220267036024245
FBXW7	0.0788738437365228	0.558596801561996	0.74185393069897
KLF3	-0.358203361738504	0.0314057513167915	0.131224615882149
KLHL5	0.136548014356316	0.377476578842038	0.580639430748409
CTSC	-0.434058392433787	0.0270755621101533	0.119991266306722
ATG2A	0.372543630949295	0.00504308933219941	0.0450410915982059
EHD1	-0.0183172434655167	0.927831693879795	0.966167346508601
PPP6R3	0.0255500476745116	0.855917543638884	0.930118760349784
CPT1A	-0.248510756303277	0.172118176722333	0.368225060531483
EIF4G2	-0.02412906735079	0.849549590104953	0.92530972885669
BIRC2	-0.0527797643220983	0.782209830747117	0.883939811745033
DDX6	0.0872054069499885	0.438540540983989	0.63881185837525
CBL	-0.321652771007684	0.0696710240110572	0.214769139038596
HIPK3	0.229192370790477	0.107284719802234	0.27474886128565
C11orf58	-0.192328792553626	0.0798009491112103	0.226868386362961
RPS13	-0.354174166994284	0.0128998572574125	0.0790411578352038
CLEC2B	-0.0911048563929398	0.59781968722261	0.770907565811941
BIN2	-0.0998853569698809	0.484802582563642	0.682899591899211
ATP5F1B	-0.444013681876643	0.00417071824538518	0.0405439209024178
PTGES3	-0.317209463082886	0.0517843862048953	0.178693165847896
RSRC2	-0.0797665385458447	0.648554850116396	0.806366390916545
ARPC3	-0.400908321023367	0.00384856054358021	0.0381916181720564
ALDH2	0.222947831590197	0.0994094002681213	0.259731108922147
CDKN1B	-0.124483735787368	0.419827711803385	0.622984216165147
ARHGDIB	-0.258553921913987	0.0684172757045541	0.213010792592324
GAPDH	-0.601639018171117	3.78453623730948e-05	0.00278976928093035
CHD4	0.226728791010777	0.121839066079365	0.298985793671215
TPI1	-0.419088901272873	0.00143220190568628	0.0218029447092929
PTPN6	-0.564168152116199	0.000903232358482159	0.0184745337324208
COX6A1	-0.550449660035556	6.23157115415248e-05	0.00373273957303573
SRSF9	-0.366362301292878	0.00237502229613418	0.0277876996214439
FGFR1OP2	-0.639510648816948	0.000166557779815101	0.00640189301899905
RIPOR2	-0.257111867310163	0.151576441646807	0.339635798303447
RHAG	0.60699571401558	0.0269124479302955	0.119991266306722
SRSF3	0.0629889897683727	0.622423419423324	0.78851335669852
PHACTR1	0.0553303100736361	0.723811340673367	0.854857919026983
FBXO9	-0.343377285049479	0.0803787063326037	0.227026696580021
RPS12	-0.182471433702038	0.181535872185392	0.37638148524006
C6orf62	-0.114789322883766	0.372553503867939	0.577417523890764
SNX3	-0.5057556010651	0.00221530533528129	0.0277876996214439
QKI	0.132951573030823	0.303704970065467	0.517826448437137
CCND3	-0.326020763710006	0.0271218887453263	0.119991266306722
COX7A2	-0.297099600374216	0.063713054031242	0.204628117188935
ERBIN	0.0658273852260444	0.645171066832537	0.803852999926911
NNT	-0.0544065058254505	0.729314907639515	0.85576596209363
HSPA9	-0.116163942937976	0.374207746828412	0.578100400235461
IK	-0.00701309416062203	0.949170455355955	0.974375194717523
CERT1	0.00564804006008071	0.965396645185234	0.982468007651547
CLINT1	-0.150115445442436	0.190667083735795	0.389233232369217
SUB1	-0.319466844959458	0.0289841078954955	0.125130786050342
LNPEP	0.0298334951164862	0.839414038421115	0.918690629881739
SKP1	-0.184026734585256	0.197161964415094	0.397382859166671
MACROH2A1	-0.202596910145384	0.117832604629969	0.292839638289088
CSNK1A1	-0.0761965039083544	0.490167443720421	0.686042386950521
ATP6V0E1	-0.476950697935695	0.00121314894427184	0.0202661424874343
CPEB4	-0.49927850185226	0.127444873346806	0.306081889096783
SELENOK	0.000372507308541938	0.998164413797473	0.998164413797473
CRBN	-0.174693778119361	0.167591679180364	0.362312419892194
RNF7	-0.293201563892214	0.0275403763794061	0.12035228699135
TFDP2	-0.0577199648425887	0.76308671122178	0.873758742256349
XRN1	0.0148917671919422	0.898692861571531	0.949619083485958
PDCD10	-0.431138255358935	0.00705754057572631	0.0563673064973251
ACAP2	0.050088348136913	0.700954189245023	0.840621061268579
GNAI2	-0.166382766455786	0.190604645970813	0.389233232369217
TFG	-0.0766966559009702	0.585556510846934	0.760691140000245
RPL24	-0.343298307299694	0.0594314993091443	0.197436458363215
FXR1	-0.0980883232365609	0.423987488495331	0.625261218843992
ABTB1	-0.195458101139552	0.20455122403982	0.40654200160348
EIF1B	-0.27603208642781	0.0922932605254063	0.247908024982717
KLHL24	0.258162655422987	0.087874631769321	0.240101049327648
NKTR	0.110224954706022	0.371741908897913	0.576785220211853
FOXP1	0.0981038889897674	0.515129898950588	0.707128362728521
SPCS1	-0.0394600124035296	0.715309350135489	0.848279718957355
MOB1A	-0.323229123538993	0.00724164894019689	0.0568588809645129
ACTR3	-0.468912001875979	0.00233531496398248	0.0277876996214439
SF3B6	-0.457052419966922	0.00187642838880703	0.0250599641832266
RPS15	-0.395800174468784	0.0134244294535037	0.0804776794013456
RTN4	-0.260218388120914	0.0303273337159	0.128339467005124
USP34	0.042943758034202	0.714390106544879	0.847893241073614
COQ10B	0.0164965294718193	0.907911634373574	0.954676766386929
SF3B1	0.0923730998523367	0.392982919912777	0.593628533356616
