38684	GSM1208608	5921	GSM1208608	/home/drk/tillage/datasets/human/chip/geo/GSM1208608/summary/coverage.w5	256	64	1.0	sum	5921	CHIP:EGR1:EGR1 / LoVo / colon adenocarcinoma
38691	GSM1208668	5961	GSM1208668	/home/drk/tillage/datasets/human/chip/geo/GSM1208668/summary/coverage.w5	256	64	1.0	sum	5961	CHIP:RAD21:RAD21 / LoVo / colon adenocarcinoma
38695	GSM1208789	6019	GSM1208789	/home/drk/tillage/datasets/human/chip/geo/GSM1208789/summary/coverage.w5	256	64	1.0	sum	6019	CHIP:RBCK1:RBCK1 / LoVo / colon adenocarcinoma
38697	GSM1208809	6026	GSM1208809	/home/drk/tillage/datasets/human/chip/geo/GSM1208809/summary/coverage.w5	256	64	1.0	sum	6026	CHIP:H3:H3 / LoVo / colon adenocarcinoma
38698	GSM1208730	5994	GSM1208730	/home/drk/tillage/datasets/human/chip/geo/GSM1208730/summary/coverage.w5	256	64	1.0	sum	5994	CHIP:E2F7:E2F7 / LoVo / colon adenocarcinoma
38704	GSM1208631	5935	GSM1208631	/home/drk/tillage/datasets/human/chip/geo/GSM1208631/summary/coverage.w5	256	64	1.0	sum	5935	CHIP:HINFP:HINFP / LoVo / colon adenocarcinoma
38706	GSM1208807	6025	GSM1208807	/home/drk/tillage/datasets/human/chip/geo/GSM1208807/summary/coverage.w5	256	64	1.0	sum	6025	CHIP:VEZF1:VEZF1 / LoVo / colon adenocarcinoma
38708	GSM1208757	6009	GSM1208757	/home/drk/tillage/datasets/human/chip/geo/GSM1208757/summary/coverage.w5	256	64	1.0	sum	6009	CHIP:HOXA2:HOXA2 / LoVo / colon adenocarcinoma
38712	GSM1208738	5998	GSM1208738	/home/drk/tillage/datasets/human/chip/geo/GSM1208738/summary/coverage.w5	256	64	1.0	sum	5998	CHIP:ETS2:ETS2 / LoVo / colon adenocarcinoma
38713	GSM1208632	5936	GSM1208632	/home/drk/tillage/datasets/human/chip/geo/GSM1208632/summary/coverage.w5	256	64	1.0	sum	5936	CHIP:HNF4A:HNF4A / LoVo / colon adenocarcinoma
38716	GSM1208699	5979	GSM1208699	/home/drk/tillage/datasets/human/chip/geo/GSM1208699/summary/coverage.w5	256	64	1.0	sum	5979	CHIP:YY1:YY1 / LoVo / colon adenocarcinoma
38718	GSM1208622	5929	GSM1208622	/home/drk/tillage/datasets/human/chip/geo/GSM1208622/summary/coverage.w5	256	64	1.0	sum	5929	CHIP:GLI2:GLI2 / LoVo / colon adenocarcinoma
38719	GSM1208723	5992	GSM1208723	/home/drk/tillage/datasets/human/chip/geo/GSM1208723/summary/coverage.w5	256	64	1.0	sum	5992	CHIP:DLX1:DLX1 / LoVo / colon adenocarcinoma
38721	GSM1208721	5991	GSM1208721	/home/drk/tillage/datasets/human/chip/geo/GSM1208721/summary/coverage.w5	256	64	1.0	sum	5991	CHIP:CREB3L4:CREB3L4 / LoVo / colon adenocarcinoma
38724	GSM1208626	5931	GSM1208626	/home/drk/tillage/datasets/human/chip/geo/GSM1208626/summary/coverage.w5	256	64	1.0	sum	5931	CHIP:GMEB2:GMEB2 / LoVo / colon adenocarcinoma
38726	GSM1208627	5932	GSM1208627	/home/drk/tillage/datasets/human/chip/geo/GSM1208627/summary/coverage.w5	256	64	1.0	sum	5932	CHIP:HBP1:HBP1 / LoVo / colon adenocarcinoma
38731	GSM1208691	5977	GSM1208691	/home/drk/tillage/datasets/human/chip/geo/GSM1208691/summary/coverage.w5	256	64	1.0	sum	5977	CHIP:TFDP1:TFDP1 / LoVo / colon adenocarcinoma
38736	GSM1208780	6017	GSM1208780	/home/drk/tillage/datasets/human/chip/geo/GSM1208780/summary/coverage.w5	256	64	1.0	sum	6017	CHIP:NKX2.2:NKX2.2 / LoVo / colon adenocarcinoma
38737	GSM1208647	5946	GSM1208647	/home/drk/tillage/datasets/human/chip/geo/GSM1208647/summary/coverage.w5	256	64	1.0	sum	5946	CHIP:MED1:MED1 / LoVo / colon adenocarcinoma
38741	GSM1208620	5927	GSM1208620	/home/drk/tillage/datasets/human/chip/geo/GSM1208620/summary/coverage.w5	256	64	1.0	sum	5927	CHIP:GATA4:GATA4 / LoVo / colon adenocarcinoma
38743	GSM1208639	5941	GSM1208639	/home/drk/tillage/datasets/human/chip/geo/GSM1208639/summary/coverage.w5	256	64	1.0	sum	5941	CHIP:JUN:JUN / LoVo / colon adenocarcinoma
38746	GSM1208672	5964	GSM1208672	/home/drk/tillage/datasets/human/chip/geo/GSM1208672/summary/coverage.w5	256	64	1.0	sum	5964	CHIP:RFX5:RFX5 / LoVo / colon adenocarcinoma
38750	GSM1208705	5984	GSM1208705	/home/drk/tillage/datasets/human/chip/geo/GSM1208705/summary/coverage.w5	256	64	1.0	sum	5984	CHIP:ZNF407:ZNF407 / LoVo / colon adenocarcinoma
38758	GSM1208763	6011	GSM1208763	/home/drk/tillage/datasets/human/chip/geo/GSM1208763/summary/coverage.w5	256	64	1.0	sum	6011	CHIP:JUND:JUND / LoVo / colon adenocarcinoma
38759	GSM1208736	5996	GSM1208736	/home/drk/tillage/datasets/human/chip/geo/GSM1208736/summary/coverage.w5	256	64	1.0	sum	5996	CHIP:ERM:ERM / LoVo / colon adenocarcinoma
38761	GSM1208671	5963	GSM1208671	/home/drk/tillage/datasets/human/chip/geo/GSM1208671/summary/coverage.w5	256	64	1.0	sum	5963	CHIP:RFX2:RFX2 / LoVo / colon adenocarcinoma
38763	GSM1208598	5915	GSM1208598	/home/drk/tillage/datasets/human/chip/geo/GSM1208598/summary/coverage.w5	256	64	1.0	sum	5915	CHIP:CEBPB:CEBPB / LoVo / colon adenocarcinoma
38771	GSM1208683	5971	GSM1208683	/home/drk/tillage/datasets/human/chip/geo/GSM1208683/summary/coverage.w5	256	64	1.0	sum	5971	CHIP:SP1:SP1 / LoVo / colon adenocarcinoma
38772	GSM1208719	5990	GSM1208719	/home/drk/tillage/datasets/human/chip/geo/GSM1208719/summary/coverage.w5	256	64	1.0	sum	5990	CHIP:CLOCK:CLOCK / LoVo / colon adenocarcinoma
38773	GSM1208657	5953	GSM1208657	/home/drk/tillage/datasets/human/chip/geo/GSM1208657/summary/coverage.w5	256	64	1.0	sum	5953	CHIP:NFAT5:NFAT5 / LoVo / colon adenocarcinoma
38774	GSM1208603	5917	GSM1208603	/home/drk/tillage/datasets/human/chip/geo/GSM1208603/summary/coverage.w5	256	64	1.0	sum	5917	CHIP:CTCF:CTCF / LoVo / colon adenocarcinoma
38778	GSM1208678	5968	GSM1208678	/home/drk/tillage/datasets/human/chip/geo/GSM1208678/summary/coverage.w5	256	64	1.0	sum	5968	CHIP:SMC1A:SMC1A / LoVo / colon adenocarcinoma
38779	GSM1208802	6023	GSM1208802	/home/drk/tillage/datasets/human/chip/geo/GSM1208802/summary/coverage.w5	256	64	1.0	sum	6023	CHIP:TEAD2:TEAD2 / LoVo / colon adenocarcinoma
38782	GSM1208709	5986	GSM1208709	/home/drk/tillage/datasets/human/chip/geo/GSM1208709/summary/coverage.w5	256	64	1.0	sum	5986	CHIP:AEBP2:AEBP2 / LoVo / colon adenocarcinoma
38784	GSM1208670	5962	GSM1208670	/home/drk/tillage/datasets/human/chip/geo/GSM1208670/summary/coverage.w5	256	64	1.0	sum	5962	CHIP:RFX1:RFX1 / LoVo / colon adenocarcinoma
38785	GSM1208661	5956	GSM1208661	/home/drk/tillage/datasets/human/chip/geo/GSM1208661/summary/coverage.w5	256	64	1.0	sum	5956	CHIP:NIPBL:NIPBL / LoVo / colon adenocarcinoma
38790	GSM1208641	5942	GSM1208641	/home/drk/tillage/datasets/human/chip/geo/GSM1208641/summary/coverage.w5	256	64	1.0	sum	5942	CHIP:KLF3:KLF3 / LoVo / colon adenocarcinoma
38793	GSM1208674	5966	GSM1208674	/home/drk/tillage/datasets/human/chip/geo/GSM1208674/summary/coverage.w5	256	64	1.0	sum	5966	CHIP:SMAD2:SMAD2 / LoVo / colon adenocarcinoma
38799	GSM1208625	5930	GSM1208625	/home/drk/tillage/datasets/human/chip/geo/GSM1208625/summary/coverage.w5	256	64	1.0	sum	5930	CHIP:GMEB1:GMEB1 / LoVo / colon adenocarcinoma
38804	GSM1208731	5995	GSM1208731	/home/drk/tillage/datasets/human/chip/geo/GSM1208731/summary/coverage.w5	256	64	1.0	sum	5995	CHIP:E2F8:E2F8 / LoVo / colon adenocarcinoma
38811	GSM1208679	5969	GSM1208679	/home/drk/tillage/datasets/human/chip/geo/GSM1208679/summary/coverage.w5	256	64	1.0	sum	5969	CHIP:SMC3:SMC3 / LoVo / colon adenocarcinoma
38812	GSM1208591	5910	GSM1208591	/home/drk/tillage/datasets/human/chip/geo/GSM1208591/summary/coverage.w5	256	64	1.0	sum	5910	CHIP:ASCL2:ASCL2 / LoVo / colon adenocarcinoma
38814	GSM1208790	6020	GSM1208790	/home/drk/tillage/datasets/human/chip/geo/GSM1208790/summary/coverage.w5	256	64	1.0	sum	6020	CHIP:REST:REST / LoVo / colon adenocarcinoma
38817	GSM1208634	5938	GSM1208634	/home/drk/tillage/datasets/human/chip/geo/GSM1208634/summary/coverage.w5	256	64	1.0	sum	5938	CHIP:HOXA1:HOXA1 / LoVo / colon adenocarcinoma
38818	GSM1208810	6027	GSM1208810	/home/drk/tillage/datasets/human/chip/geo/GSM1208810/summary/coverage.w5	256	64	1.0	sum	6027	CHIP:H3K4me1:H3K4me1 / LoVo / colon adenocarcinoma
38820	GSM1208593	5912	GSM1208593	/home/drk/tillage/datasets/human/chip/geo/GSM1208593/summary/coverage.w5	256	64	1.0	sum	5912	CHIP:BARX2:BARX2 / LoVo / colon adenocarcinoma
38824	GSM1208771	6014	GSM1208771	/home/drk/tillage/datasets/human/chip/geo/GSM1208771/summary/coverage.w5	256	64	1.0	sum	6014	CHIP:MNT:MNT / LoVo / colon adenocarcinoma
38827	GSM1208746	6004	GSM1208746	/home/drk/tillage/datasets/human/chip/geo/GSM1208746/summary/coverage.w5	256	64	1.0	sum	6004	CHIP:FOXG1:FOXG1 / LoVo / colon adenocarcinoma
38829	GSM1208767	6012	GSM1208767	/home/drk/tillage/datasets/human/chip/geo/GSM1208767/summary/coverage.w5	256	64	1.0	sum	6012	CHIP:LYL1:LYL1 / LoVo / colon adenocarcinoma
38830	GSM1208742	6001	GSM1208742	/home/drk/tillage/datasets/human/chip/geo/GSM1208742/summary/coverage.w5	256	64	1.0	sum	6001	CHIP:FEV:FEV / LoVo / colon adenocarcinoma
38831	GSM1208642	5943	GSM1208642	/home/drk/tillage/datasets/human/chip/geo/GSM1208642/summary/coverage.w5	256	64	1.0	sum	5943	CHIP:KLF5:KLF5 / LoVo / colon adenocarcinoma
38832	GSM1208805	6024	GSM1208805	/home/drk/tillage/datasets/human/chip/geo/GSM1208805/summary/coverage.w5	256	64	1.0	sum	6024	CHIP:TP73:TP73 / LoVo / colon adenocarcinoma
38850	GSM1208659	5954	GSM1208659	/home/drk/tillage/datasets/human/chip/geo/GSM1208659/summary/coverage.w5	256	64	1.0	sum	5954	CHIP:NFE2L2:NFE2L2 / LoVo / colon adenocarcinoma
38852	GSM1208712	5987	GSM1208712	/home/drk/tillage/datasets/human/chip/geo/GSM1208712/summary/coverage.w5	256	64	1.0	sum	5987	CHIP:ATF1:ATF1 / LoVo / colon adenocarcinoma
38856	GSM1208592	5911	GSM1208592	/home/drk/tillage/datasets/human/chip/geo/GSM1208592/summary/coverage.w5	256	64	1.0	sum	5911	CHIP:ATOH1:ATOH1 / LoVo / colon adenocarcinoma
38858	GSM1208740	6000	GSM1208740	/home/drk/tillage/datasets/human/chip/geo/GSM1208740/summary/coverage.w5	256	64	1.0	sum	6000	CHIP:EVI1:EVI1 / LoVo / colon adenocarcinoma
38860	GSM1208595	5914	GSM1208595	/home/drk/tillage/datasets/human/chip/geo/GSM1208595/summary/coverage.w5	256	64	1.0	sum	5914	CHIP:CASP8AP2:CASP8AP2 / LoVo / colon adenocarcinoma
38864	GSM1208673	5965	GSM1208673	/home/drk/tillage/datasets/human/chip/geo/GSM1208673/summary/coverage.w5	256	64	1.0	sum	5965	CHIP:RXRA:RXRA / LoVo / colon adenocarcinoma
38865	GSM1208606	5919	GSM1208606	/home/drk/tillage/datasets/human/chip/geo/GSM1208606/summary/coverage.w5	256	64	1.0	sum	5919	CHIP:E2F2:E2F2 / LoVo / colon adenocarcinoma
54121	GSM1684630	6029	GSM1684630	/home/drk/tillage/datasets/human/chip/geo/GSM1684630/summary/coverage.w5	256	64	1.0	sum	6029	CHIP:RNAPII:ChIP-seq, RNAPII_LowDensity_noDMI / hMSC / Human Mesenchymal Stem Cells
54122	GSM1684631	6030	GSM1684631	/home/drk/tillage/datasets/human/chip/geo/GSM1684631/summary/coverage.w5	256	64	1.0	sum	6030	CHIP:RNAPII:ChIP-seq, RNAPII_HighDensity_noDMI / hMSC / Human Mesenchymal Stem Cells
54123	GSM1684632	6031	GSM1684632	/home/drk/tillage/datasets/human/chip/geo/GSM1684632/summary/coverage.w5	256	64	1.0	sum	6031	CHIP:RNAPII:ChIP-seq, RNAPII_LowDensity_DMI / hMSC / Human Mesenchymal Stem Cells
54124	GSM1684633	6032	GSM1684633	/home/drk/tillage/datasets/human/chip/geo/GSM1684633/summary/coverage.w5	256	64	1.0	sum	6032	CHIP:RNAPII:ChIP-seq, RNAPII_HighDensity_DMI / hMSC / Human Mesenchymal Stem Cells
54125	GSM1684634	6033	GSM1684634	/home/drk/tillage/datasets/human/chip/geo/GSM1684634/summary/coverage.w5	256	64	1.0	sum	6033	CHIP:CEBPb:ChIP-seq, CEBPb_HighDensity_noDMI / hMSC / Human Mesenchymal Stem Cells
54126	GSM1684635	6034	GSM1684635	/home/drk/tillage/datasets/human/chip/geo/GSM1684635/summary/coverage.w5	256	64	1.0	sum	6034	CHIP:CEBPb:ChIP-seq, CEBPb_LowDensity_DMI / hMSC / Human Mesenchymal Stem Cells
54127	GSM1684636	6035	GSM1684636	/home/drk/tillage/datasets/human/chip/geo/GSM1684636/summary/coverage.w5	256	64	1.0	sum	6035	CHIP:CEBPb:ChIP-seq, CEBPb_HighDensity_DMI / hMSC / Human Mesenchymal Stem Cells
54128	GSM1684637	6036	GSM1684637	/home/drk/tillage/datasets/human/chip/geo/GSM1684637/summary/coverage.w5	256	64	1.0	sum	6036	CHIP:GR:ChIP-seq, GR_HighDensity_DMI / hMSC / Human Mesenchymal Stem Cells
54129	GSM1684638	6037	GSM1684638	/home/drk/tillage/datasets/human/chip/geo/GSM1684638/summary/coverage.w5	256	64	1.0	sum	6037	CHIP:ATF4:ChIP-seq, ATF4_HighDensity_noDMI / hMSC / Human Mesenchymal Stem Cells
54130	GSM1684639	6038	GSM1684639	/home/drk/tillage/datasets/human/chip/geo/GSM1684639/summary/coverage.w5	256	64	1.0	sum	6038	CHIP:H3K27Ac:ChIP-seq, H3K27Ac_HighDensity_noDMI / hMSC / Human Mesenchymal Stem Cells
54131	GSM1684640	6039	GSM1684640	/home/drk/tillage/datasets/human/chip/geo/GSM1684640/summary/coverage.w5	256	64	1.0	sum	6039	CHIP:CEBPb:ChIP-seq, InVitroCistromics_CEBPb_0.1uL / hMSC / Human Mesenchymal Stem Cells
54132	GSM1684641	6040	GSM1684641	/home/drk/tillage/datasets/human/chip/geo/GSM1684641/summary/coverage.w5	256	64	1.0	sum	6040	CHIP:CEBPb:ChIP-seq, InVitroCistromics_CEBPb_0.25uL / hMSC / Human Mesenchymal Stem Cells
54133	GSM1684642	6041	GSM1684642	/home/drk/tillage/datasets/human/chip/geo/GSM1684642/summary/coverage.w5	256	64	1.0	sum	6041	CHIP:CEBPb:ChIP-seq, InVitroCistromics_CEBPb_1.0uL / hMSC / Human Mesenchymal Stem Cells
54134	GSM1684643	6042	GSM1684643	/home/drk/tillage/datasets/human/chip/geo/GSM1684643/summary/coverage.w5	256	64	1.0	sum	6042	CHIP:CEBPb:ChIP-seq, InVitroCistromics_CEBPb_10uL / hMSC / Human Mesenchymal Stem Cells
54136	GSM1684645	6044	GSM1684645	/home/drk/tillage/datasets/human/chip/geo/GSM1684645/summary/coverage.w5	256	64	1.0	sum	6044	CHIP:CEBPb:ChIP-seq, InVitroCistromics_CEBPb_0.1uL_plusATF4_0.002uL / hMSC / Human Mesenchymal Stem Cells
54137	GSM1684646	6045	GSM1684646	/home/drk/tillage/datasets/human/chip/geo/GSM1684646/summary/coverage.w5	256	64	1.0	sum	6045	CHIP:CEBPb:ChIP-seq, InVitroCistromics_CEBPb_0.1uL_plusATF4_0.02uL / hMSC / Human Mesenchymal Stem Cells
54138	GSM1684647	6046	GSM1684647	/home/drk/tillage/datasets/human/chip/geo/GSM1684647/summary/coverage.w5	256	64	1.0	sum	6046	CHIP:CEBPb:ChIP-seq, InVitroCistromics_CEBPb_0.1uL_plusATF4_0.2uL / hMSC / Human Mesenchymal Stem Cells
54139	GSM1684648	6047	GSM1684648	/home/drk/tillage/datasets/human/chip/geo/GSM1684648/summary/coverage.w5	256	64	1.0	sum	6047	CHIP:ATF4:ChIP-seq, InVitroCistromics_ATF4_0.02uL_plusCEBPb_0.1uL / hMSC / Human Mesenchymal Stem Cells
54140	GSM1684649	6048	GSM1684649	/home/drk/tillage/datasets/human/chip/geo/GSM1684649/summary/coverage.w5	256	64	1.0	sum	6048	CHIP:ATF4:ChIP-seq, InVitroCistromics_ATF4_0.2uL_plusCEBPb_0.1uL / hMSC / Human Mesenchymal Stem Cells
55516	GSM1697346	6051	GSM1697346	/home/drk/tillage/datasets/human/chip/geo/GSM1697346/summary/coverage.w5	256	64	1.0	sum	6051	CHIP:ATF4:anti-ATF4 (sc-200) / HAP1, 2 mM histidinol for 24 hours, ATF4 ChIP / HAP1
