method	rna_column	atac_0	atac_1	atac_2	atac_3	atac_4	atac_5	atac_6	atac_7
tss_bin_top10_within_z	7	-0.461886886502	-0.822685350028	1.57835430353	0.00289783529664	-0.579285976336	-0.922492268463	0.0660402917995	1.13905805071
tss_bin_top25_within_z	0	0.082094544106	0.488732261335	-0.48089342784	-0.271018945458	0.179365665811	0.706520770662	-0.136129239332	-0.568671629285
tss_bin_top25_within_z	1	0.00684777324036	0.512394624278	-0.455378970079	-0.208023803745	0.173727225354	0.537918102392	-0.0448059441494	-0.522679007291
tss_bin_top25_within_z	2	-0.0717370358574	0.162368798292	-0.247578484158	-0.10180767859	0.605279520968	0.201902691487	-0.167589891128	-0.380837921014
tss_bin_top25_within_z	3	0.410209281465	0.0421155654868	-0.304833711033	0.0278119580476	0.0207293313672	0.0764733621468	-0.0696901497862	-0.202815637694
tss_bin_top25_within_z	4	-0.0217235822505	0.0349121828319	-0.130409625522	0.0675564024698	-0.111019999817	-0.00205031871609	0.252642339195	-0.0899073981905
tss_bin_top25_within_z	5	0.13432421345	-0.181397564812	-0.104083634284	0.315547570483	-0.136951519522	-0.266372317727	0.0944158474942	0.144517404918
tss_bin_top25_within_z	6	-0.162662779202	-0.500441234693	0.50198866394	0.232221285627	-0.298465741321	-0.644314197211	0.0522298332221	0.819444169639
tss_bin_top25_within_z	7	-0.377352414951	-0.558684632719	1.22118918898	-0.0622867888341	-0.43266448284	-0.610078093032	0.0189272044838	0.800950018917
tss_bin_top50_within_z	0	0.0445036085129	0.316371596154	-0.307703401716	-0.180668934951	0.101265786346	0.459144829163	-0.0820021788767	-0.350911304633
tss_bin_top50_within_z	1	-0.0257211642723	0.379900003138	-0.314406601183	-0.158538972814	0.107161299918	0.4134020439	-0.0189885815266	-0.38280802716
tss_bin_top50_within_z	2	-0.037854426048	0.0829200743323	-0.152115910659	-0.0613872003581	0.46969393137	0.0761791646017	-0.128822743739	-0.2486128895
tss_bin_top50_within_z	3	0.2996832955	0.0442746008619	-0.241509785473	0.0115929275146	0.0404617513702	0.116519459563	-0.0648508625255	-0.206171386811
tss_bin_top50_within_z	4	-0.0293601673205	0.0357315102428	-0.0929346267615	0.0382210708345	-0.0837797712788	0.0162344455489	0.194579526693	-0.0786919879585
tss_bin_top50_within_z	5	0.133165359708	-0.14147442753	-0.117665547068	0.260681985346	-0.0822252115125	-0.218688437104	0.0601487675699	0.10605751059
tss_bin_top50_within_z	6	-0.0809587654256	-0.376261077672	0.346647838317	0.185804977185	-0.206377784587	-0.536129808279	0.00999421514998	0.657280405312
tss_bin_top50_within_z	7	-0.303457740654	-0.341462279527	0.879688034543	-0.0957058527566	-0.346200001626	-0.326661697394	0.0299418572544	0.503857680159
promoter_pm10kb_global_pearson	0	0.495393395211	0.459529006646	0.326244640756	0.423404293892	0.410793994878	0.479904762477	0.415541664459	0.355794530679
promoter_pm10kb_global_pearson	1	0.496098146252	0.461149003567	0.326251219861	0.429063972279	0.411430003462	0.472287331494	0.421984605139	0.359001145513
promoter_pm10kb_global_pearson	2	0.513872650962	0.470384794933	0.364318453255	0.462550882787	0.461426617841	0.482835648642	0.443315435456	0.395499155238
promoter_pm10kb_global_pearson	3	0.496932399104	0.416512729756	0.315468178702	0.422639195004	0.38673599232	0.434631338273	0.397906729842	0.357383467748
promoter_pm10kb_global_pearson	4	0.483634669241	0.425524131543	0.335946275099	0.438203600558	0.388767380497	0.437634417608	0.431147541838	0.379902080933
promoter_pm10kb_global_pearson	5	0.480696822358	0.407080027254	0.332373973233	0.448130398031	0.382465325882	0.419610241131	0.414940417884	0.390575797842
promoter_pm10kb_global_pearson	6	0.441205854764	0.37542783653	0.35592014113	0.428993678007	0.362759610059	0.389085867091	0.398489390789	0.425841517783
promoter_pm10kb_global_pearson	7	0.409063535295	0.342740002562	0.357429106757	0.373711382839	0.320786476674	0.361732472453	0.359590046032	0.377235452863
promoter_pm10kb_global_spearman	0	0.545738763215	0.498234982274	0.356616244461	0.457110695886	0.447779405063	0.519799060192	0.454660201109	0.389057199722
promoter_pm10kb_global_spearman	1	0.538078263213	0.492267080258	0.35422766019	0.458127388396	0.442801271746	0.50342478375	0.457034018827	0.389030135997
promoter_pm10kb_global_spearman	2	0.55644188188	0.502472074213	0.394537078763	0.491220752712	0.494643348827	0.515034840889	0.477774229025	0.425185533968
promoter_pm10kb_global_spearman	3	0.548488180471	0.451827606835	0.350125868508	0.457791423885	0.423840366001	0.471249731927	0.439822876086	0.393871618321
promoter_pm10kb_global_spearman	4	0.520662815258	0.448796819034	0.363713118304	0.464864144335	0.413833604742	0.4610400498	0.466367870325	0.410514890479
promoter_pm10kb_global_spearman	5	0.526048568851	0.437260824682	0.364170313491	0.48315265403	0.41500639462	0.450342038264	0.455232605943	0.425353167935
promoter_pm10kb_global_spearman	6	0.480106608694	0.399837746824	0.390467519821	0.458287901584	0.391130727307	0.413907895655	0.435490825989	0.462919364226
promoter_pm10kb_global_spearman	7	0.43553565048	0.355173105099	0.384806901589	0.387712536739	0.337490093371	0.374745255968	0.382509018842	0.40242575708
promoter_pm10kb_within_z	0	0.0205861987407	0.235638217373	-0.173541695755	-0.156514216479	0.0185603177881	0.356812925243	-0.0411017072077	-0.260440039703
promoter_pm10kb_within_z	1	0.00900057948374	0.259537530882	-0.198224000728	-0.117332100617	0.0653167867686	0.257767686948	-0.0259909800106	-0.250075502726
promoter_pm10kb_within_z	2	-0.100626089164	0.0721298502638	-0.0822022376791	-0.0553554189637	0.389174830037	0.0954547297002	-0.0889311134989	-0.229644550696
promoter_pm10kb_within_z	3	0.303576569913	0.000668985025414	-0.172287953248	0.019992440395	0.00909177218706	0.0705003438199	-0.0816498811059	-0.149892276986
promoter_pm10kb_within_z	4	-0.00387102649322	0.0221528895247	-0.0702896319872	0.0310379347066	-0.0700773344301	-0.0128056135573	0.165699811826	-0.0618470295897
promoter_pm10kb_within_z	5	0.0606174048817	-0.0992675911838	-0.0883333343684	0.219503487638	-0.0717465853149	-0.129431873079	0.0496178767748	0.0590406146514
promoter_pm10kb_within_z	6	-0.202462415682	-0.249151408253	0.229628272873	0.117650642901	-0.116193831216	-0.31983312373	0.0296287540598	0.510733109047
promoter_pm10kb_within_z	7	-0.0868212216807	-0.241708473632	0.555250580893	-0.0589827695803	-0.22412595582	-0.318465075345	-0.00727276083747	0.382125676002
promoter_pm10kb_within_rank	0	0.0416993470122	0.26093806495	-0.180551376997	-0.188001530408	0.0219526827837	0.382784607023	-0.0597685458753	-0.279053248488
promoter_pm10kb_within_rank	1	-0.00163700772999	0.273962729954	-0.188862985109	-0.134293476847	0.0713058161789	0.268629158856	-0.0332231586045	-0.255881076699
promoter_pm10kb_within_rank	2	-0.0794495615463	0.0968466791801	-0.0845864561728	-0.0655911720769	0.321165393509	0.128892143247	-0.0999255039036	-0.217351522237
promoter_pm10kb_within_rank	3	0.25109103062	-0.000278888717962	-0.15478122295	0.0238151187978	0.0256750666667	0.0778126897586	-0.095240285673	-0.128093508501
promoter_pm10kb_within_rank	4	-0.0162069802341	0.00601585073028	-0.0331099528409	0.0299772584462	-0.0923132724975	-0.0419071934988	0.168603802805	-0.0210595129097
promoter_pm10kb_within_rank	5	0.0499607472363	-0.132717954026	-0.0464776306606	0.235854116031	-0.0774526237062	-0.183779128889	0.0521329729971	0.102479501017
promoter_pm10kb_within_rank	6	-0.170926646571	-0.283641693811	0.272415037984	0.120478640591	-0.104594901949	-0.35568100384	0.0427692449268	0.479181322669
promoter_pm10kb_within_rank	7	-0.0745309287869	-0.221124788259	0.415954586747	-0.0222389545343	-0.165738160986	-0.276751272657	0.0246514733281	0.319778045148
promoter_pm10kb_top10_within_z	0	0.150592208993	0.655525320052	-0.613098536736	-0.351244798213	0.207456662135	0.908431633577	-0.188794319191	-0.768868170617
promoter_pm10kb_top10_within_z	1	0.0736378625914	0.652318389891	-0.597983878535	-0.2598110425	0.260779203701	0.664178427298	-0.0852954277726	-0.707823534674
promoter_pm10kb_top10_within_z	2	-0.0886483655933	0.308843125996	-0.392390083526	-0.164405407465	0.740153086254	0.362230938168	-0.211517316465	-0.55426597737
promoter_pm10kb_top10_within_z	3	0.428729172639	0.0823572438993	-0.341396633579	0.00903543655894	0.0173867955003	0.155837168754	-0.0828053276502	-0.269143856123
promoter_pm10kb_top10_within_z	4	0.040882316059	-0.00740686301785	-0.145831995122	0.117014453063	-0.138802439163	-0.0627751107769	0.271449764018	-0.0745301250605
promoter_pm10kb_top10_within_z	5	0.0930340963044	-0.23471885994	-0.0736313522621	0.369586608647	-0.164809775359	-0.326912124889	0.120230588163	0.217220819334
promoter_pm10kb_top10_within_z	6	-0.293636911453	-0.682536255182	0.7017473506	0.300383299717	-0.396123796881	-0.805965140832	0.103855323797	1.07227613023
promoter_pm10kb_top10_within_z	7	-0.40459037954	-0.774382101699	1.46258512916	-0.0205585498083	-0.526039736188	-0.8950257913	0.0728767150998	1.08513471428
promoter_pm10kb_top25_within_z	0	0.0963853906911	0.485962103169	-0.438349415484	-0.282817755965	0.15649829776	0.712311113506	-0.148625046735	-0.581364686943
promoter_pm10kb_top25_within_z	1	0.0502119927008	0.503756355398	-0.429199000499	-0.206330498834	0.156933589342	0.503661021007	-0.0534218799561	-0.525611579158
promoter_pm10kb_top25_within_z	2	-0.151746550037	0.18900576155	-0.226039175251	-0.121233248111	0.673713555447	0.254723850836	-0.191355907521	-0.427068286912
promoter_pm10kb_top25_within_z	3	0.464136938824	0.0271952680079	-0.277980595656	0.0210035148294	-0.026219203397	0.0877931343326	-0.0773346838849	-0.218594373056
promoter_pm10kb_top25_within_z	4	0.017042473406	0.0160825685894	-0.127877290488	0.0779144866907	-0.122187057815	-0.0415338122832	0.260196477275	-0.079637845374
promoter_pm10kb_top25_within_z	5	0.121118660486	-0.192554388077	-0.105152617845	0.335780605419	-0.172143909132	-0.269787365846	0.110374023392	0.172364991604
promoter_pm10kb_top25_within_z	6	-0.271106697458	-0.496039669601	0.467046539301	0.233016959125	-0.283599055257	-0.602895848793	0.0700868485604	0.883490924122
promoter_pm10kb_top25_within_z	7	-0.326042208614	-0.533407999036	1.13755155592	-0.0573340631529	-0.382996216947	-0.644272092759	0.0300801688693	0.776420855717
promoter_pm10kb_top50_within_z	0	0.0144425301869	0.352735279416	-0.272395765668	-0.219653288371	0.0947830157871	0.53196709328	-0.0905236896223	-0.411355175009
promoter_pm10kb_top50_within_z	1	0.013070982248	0.371590276115	-0.289062418445	-0.161417088527	0.112290972175	0.369171473152	-0.0353295019535	-0.380314694763
promoter_pm10kb_top50_within_z	2	-0.150960736833	0.118877385296	-0.134391954646	-0.0901067752833	0.554882462211	0.160175601997	-0.137195623898	-0.321280358844
promoter_pm10kb_top50_within_z	3	0.421645041924	0.000490106393696	-0.238950952649	0.0317140149205	0.00330351001186	0.0612732829983	-0.0830619299422	-0.196413073658
promoter_pm10kb_top50_within_z	4	-0.00767219875154	0.0243648050091	-0.0926086573814	0.0442286320118	-0.0925689476375	-0.0197207183034	0.211778056668	-0.0678009716148
promoter_pm10kb_top50_within_z	5	0.102518092328	-0.14159499925	-0.118913527669	0.283265939183	-0.129714190218	-0.194163294973	0.079867806301	0.118734174299
promoter_pm10kb_top50_within_z	6	-0.238455355857	-0.361705461595	0.326731414748	0.17817249016	-0.207911631631	-0.448844250998	0.0411681832981	0.710844611876
promoter_pm10kb_top50_within_z	7	-0.154588355245	-0.364757391385	0.81959186171	-0.0662039240932	-0.335065190698	-0.459859187151	0.0132966991494	0.547585487713
promoter_pm20kb_global_pearson	0	0.459573831419	0.411903121746	0.284352961062	0.382017283024	0.363022768328	0.432884951621	0.366485361539	0.319265225047
promoter_pm20kb_global_pearson	1	0.4598933226	0.413156381027	0.283927065665	0.38739371734	0.363181920761	0.42461726733	0.372252912558	0.322133779995
promoter_pm20kb_global_pearson	2	0.485750583932	0.430949460929	0.330815422316	0.429097580727	0.420224809923	0.443913444619	0.402790985251	0.367052265523
promoter_pm20kb_global_pearson	3	0.458808545308	0.366256961619	0.269870663951	0.378703542984	0.336820583835	0.384117080446	0.345077206389	0.317551903396
promoter_pm20kb_global_pearson	4	0.447275911216	0.377784507977	0.291865331976	0.396197151793	0.341267910512	0.389862723069	0.381364914718	0.342297897209
promoter_pm20kb_global_pearson	5	0.444706585833	0.360732858589	0.287804958266	0.406698293385	0.336038926572	0.373036732045	0.365551258754	0.353425883793
promoter_pm20kb_global_pearson	6	0.408266990363	0.333289022097	0.313429922519	0.392025133195	0.3217107798	0.346885420873	0.352644484604	0.39231650978
promoter_pm20kb_global_pearson	7	0.365978179906	0.290138096052	0.301832116638	0.325738015946	0.270480755891	0.308585069285	0.30155247769	0.330724838927
promoter_pm20kb_global_spearman	0	0.504017443263	0.442732756672	0.310329989726	0.411000285321	0.398739465833	0.466955751318	0.399447453653	0.348323194515
promoter_pm20kb_global_spearman	1	0.496592726113	0.437798121759	0.308178595237	0.41226210649	0.394185851041	0.45122418583	0.402292456231	0.348526680372
promoter_pm20kb_global_spearman	2	0.523119570112	0.455929958856	0.356459595913	0.452809270886	0.451046969306	0.470782194658	0.431422014744	0.393026872013
promoter_pm20kb_global_spearman	3	0.503560117766	0.393696554888	0.300091179859	0.408120929955	0.372097604789	0.414916517582	0.380280387673	0.349789678665
promoter_pm20kb_global_spearman	4	0.478310779934	0.39396490587	0.315213835903	0.417763968453	0.365349998185	0.408335633268	0.41073288573	0.368904503615
promoter_pm20kb_global_spearman	5	0.484009468389	0.383946493121	0.315882952496	0.436482090956	0.367187994973	0.398886813795	0.400418884863	0.384569446841
promoter_pm20kb_global_spearman	6	0.441146090417	0.350482322553	0.34331107445	0.415594642489	0.34829017845	0.366293317774	0.384092475011	0.424393139008
promoter_pm20kb_global_spearman	7	0.387700645317	0.296126913596	0.326043867344	0.335906288059	0.287081980023	0.317158101716	0.319611650523	0.352621901403
promoter_pm20kb_within_z	0	0.00528515166131	0.238215794323	-0.155295376056	-0.17517534514	0.00577018441955	0.384844334344	-0.0343232822548	-0.269321461297
promoter_pm20kb_within_z	1	0.0187819864884	0.259902104242	-0.194915188928	-0.110156432606	0.0641083583804	0.235028804235	-0.0300213347324	-0.242728297079
promoter_pm20kb_within_z	2	-0.128929322144	0.0775573754848	-0.0735330590002	-0.066403715031	0.399435025334	0.123816167117	-0.093674063017	-0.238268408744
promoter_pm20kb_within_z	3	0.317634853012	-0.00328389791732	-0.16773619269	0.0291029428054	0.0073724598751	0.0443984601544	-0.0895624948114	-0.137926130429
promoter_pm20kb_within_z	4	-0.00352515013993	0.0201521113088	-0.0672723771647	0.0295780491707	-0.0775583337999	-0.0113144184181	0.174145804657	-0.064205685614
promoter_pm20kb_within_z	5	0.0456731533574	-0.0988610651339	-0.0905367365607	0.217513122808	-0.0764354162039	-0.113391568207	0.0583981174932	0.0576403924469
promoter_pm20kb_within_z	6	-0.234603916569	-0.246681082972	0.22493958951	0.106430539483	-0.109077283003	-0.278717960124	0.0381755681134	0.499534545562
promoter_pm20kb_within_z	7	-0.0203167556668	-0.247001339335	0.524349340889	-0.0308891614905	-0.213614995002	-0.3846638191	-0.0231383154482	0.395275045155
promoter_pm20kb_within_rank	0	0.0263542204579	0.259737904459	-0.164063578489	-0.205800108235	0.0132123145647	0.414353178806	-0.0531423688125	-0.290651562751
promoter_pm20kb_within_rank	1	0.0113380278226	0.27388858321	-0.191575551394	-0.118121424991	0.0714733623009	0.237799608453	-0.038564864273	-0.246237741129
promoter_pm20kb_within_rank	2	-0.110770769067	0.101902617493	-0.0700234184801	-0.0801919690027	0.3253985391	0.166619497997	-0.102429262916	-0.230505235124
promoter_pm20kb_within_rank	3	0.264183901321	-0.000808559263377	-0.152268024861	0.0400573884028	0.0206152486456	0.0477594082462	-0.105921735231	-0.11361762726
promoter_pm20kb_within_rank	4	-0.016075262753	0.00243571875387	-0.033749430975	0.0282652833497	-0.0937820698263	-0.0440394082228	0.178670856368	-0.021725686694
promoter_pm20kb_within_rank	5	0.0439232709055	-0.131659813388	-0.0551860431605	0.231304344428	-0.0801258951686	-0.172006009947	0.0572778213687	0.106472324962
promoter_pm20kb_within_rank	6	-0.18868290426	-0.283425202424	0.268731458487	0.103187727812	-0.0963280725464	-0.322678172929	0.0520004475955	0.467194718266
promoter_pm20kb_within_rank	7	-0.0302704844268	-0.22207124884	0.398134588873	0.00129875823661	-0.16046342707	-0.327808102404	0.0121091059005	0.32907080973
promoter_pm20kb_top10_within_z	0	0.166872342378	0.651241428042	-0.618702360351	-0.349880526521	0.199495889553	0.913948813306	-0.196613226448	-0.766362359959
promoter_pm20kb_top10_within_z	1	0.0872452832329	0.634128187061	-0.586544204171	-0.248185014816	0.25556391298	0.653502603755	-0.0900360306965	-0.705674737345
promoter_pm20kb_top10_within_z	2	-0.134513722431	0.297290741873	-0.343142780587	-0.167891846656	0.757429882167	0.375863394994	-0.225833757949	-0.559201911411
promoter_pm20kb_top10_within_z	3	0.435760284591	0.070853426634	-0.317418995548	0.00516886440734	-0.011619618258	0.160494470468	-0.0781905813862	-0.265047850909
promoter_pm20kb_top10_within_z	4	0.0479566240099	-0.0106845463575	-0.145262778809	0.116783138623	-0.148417205522	-0.0866557938519	0.292067465888	-0.0657869039801
promoter_pm20kb_top10_within_z	5	0.0910981705944	-0.226115539309	-0.0780913904531	0.365910095825	-0.180942101689	-0.331862472183	0.13118749246	0.228815744755
promoter_pm20kb_top10_within_z	6	-0.312006948516	-0.664832306266	0.676627680474	0.298115600975	-0.378055680115	-0.794934318546	0.0963843118373	1.07870166016
promoter_pm20kb_top10_within_z	7	-0.38241203386	-0.751881391677	1.41253482945	-0.0200203118381	-0.493455079115	-0.890356697942	0.0710343262945	1.05455635869
promoter_pm20kb_top25_within_z	0	0.0787301852832	0.484953633397	-0.410197264949	-0.290905650502	0.146957318214	0.720262142587	-0.147216688992	-0.582583675037
promoter_pm20kb_top25_within_z	1	0.0456833388821	0.506303874559	-0.413178785092	-0.210195200936	0.151894371857	0.500852879399	-0.0590156486031	-0.522344830065
promoter_pm20kb_top25_within_z	2	-0.181166773708	0.189529608762	-0.212865375584	-0.122414067345	0.692055395322	0.270057952352	-0.202017521307	-0.43317921849
promoter_pm20kb_top25_within_z	3	0.473299884578	0.0131359900305	-0.253107492791	0.0269886811227	-0.0479284860868	0.0720094831268	-0.072079103403	-0.212318956577
promoter_pm20kb_top25_within_z	4	0.0300678939656	0.0118141608829	-0.120816198587	0.0778873237598	-0.137791563044	-0.0537569421643	0.266097031488	-0.0735017063012
promoter_pm20kb_top25_within_z	5	0.1242243982	-0.188387467927	-0.116290617965	0.33802940873	-0.178652833167	-0.268036998415	0.116869584411	0.172244526134
promoter_pm20kb_top25_within_z	6	-0.284176153567	-0.493471899422	0.442186824325	0.235279820404	-0.260911543665	-0.581509398865	0.0582986285064	0.884303722283
promoter_pm20kb_top25_within_z	7	-0.286662773634	-0.523877900281	1.08426891064	-0.054670315234	-0.365622659429	-0.659879118019	0.0390637179008	0.767380138054
promoter_pm20kb_top50_within_z	0	0.00827655211918	0.349343255059	-0.249064815348	-0.227814721593	0.0859007871571	0.535366663356	-0.0855549878548	-0.416452732895
promoter_pm20kb_top50_within_z	1	0.0177719854415	0.364396039782	-0.274068086767	-0.155170817625	0.108313456677	0.345974849462	-0.0369385755396	-0.37027885143
promoter_pm20kb_top50_within_z	2	-0.176690706688	0.12379831871	-0.126222219064	-0.0981251781985	0.578668778856	0.181642217167	-0.145406094155	-0.337665116628
promoter_pm20kb_top50_within_z	3	0.431971175611	-0.00439778698324	-0.232370857704	0.0358054982985	0.000906024163792	0.0424194735136	-0.0859930341044	-0.188340492795
promoter_pm20kb_top50_within_z	4	-0.00519241668111	0.0172382732798	-0.0854578946433	0.0517194911616	-0.101797551967	-0.0320022349433	0.218803992102	-0.0633116583088
promoter_pm20kb_top50_within_z	5	0.0920317864813	-0.13639220546	-0.123639546569	0.278970884147	-0.133060801223	-0.178249291358	0.0845292950332	0.115809878948
promoter_pm20kb_top50_within_z	6	-0.266429288065	-0.352251113534	0.312779737192	0.1655475185	-0.201303889503	-0.400245023554	0.0405030118367	0.701399047128
promoter_pm20kb_top50_within_z	7	-0.101739088219	-0.361734780853	0.778043682904	-0.050932674691	-0.337626804161	-0.494906653643	0.0100563926818	0.558839925983
promoter_pm50kb_global_pearson	0	0.414974439115	0.364292851532	0.243900051739	0.338531538192	0.316338032087	0.382331377991	0.318093254407	0.283727328835
promoter_pm50kb_global_pearson	1	0.414795872385	0.365126795313	0.243682037304	0.343468766305	0.316588450207	0.374102489462	0.323510716485	0.28659743463
promoter_pm50kb_global_pearson	2	0.447049724271	0.390761156354	0.297972227576	0.390783872063	0.376866753781	0.401670290564	0.362080116196	0.337648620304
promoter_pm50kb_global_pearson	3	0.40994088217	0.319601634739	0.228255545449	0.332548207603	0.289823084424	0.333705045251	0.295938421916	0.280333472689
promoter_pm50kb_global_pearson	4	0.400760405088	0.331254442992	0.247480970962	0.349318311034	0.295571512636	0.340449083688	0.329928150283	0.302756613551
promoter_pm50kb_global_pearson	5	0.398776865055	0.316631171426	0.245307657125	0.35968595615	0.291392778099	0.326027326055	0.317111389999	0.314982557628
promoter_pm50kb_global_pearson	6	0.369486681953	0.296862987334	0.273822339795	0.352185185996	0.284685636577	0.307788574504	0.310915143291	0.356487379083
promoter_pm50kb_global_pearson	7	0.317613467783	0.244263830517	0.248046996985	0.278898802296	0.226307957645	0.258882740572	0.24986350797	0.285247008849
promoter_pm50kb_global_spearman	0	0.451381026887	0.38849791187	0.26528078717	0.362469761318	0.347397646472	0.410988849396	0.343020988598	0.308319002688
promoter_pm50kb_global_spearman	1	0.444050693097	0.383785350466	0.263492840862	0.364051592997	0.343800414866	0.39592724587	0.346181877709	0.309219239359
promoter_pm50kb_global_spearman	2	0.477785264806	0.409663761999	0.318820172968	0.410784755827	0.403222362434	0.423438753795	0.38346457091	0.360082667652
