lag	cross_corr	plus_count	minus_count
97	2860	499982	500018
98	2817	499982	500018
99	2762	499982	500018
100	2778	499982	500018
101	2716	499982	500018
102	2661	499982	500018
103	2577	499982	500018
104	2624	499982	500018
105	2618	499982	500018
106	2483	499982	500018
107	2604	499982	500018
108	2454	499982	500018
109	2424	499982	500018
110	2427	499982	500018
111	2515	499982	500018
112	2386	499982	500018
113	2411	499982	500018
114	2380	499982	500018
115	2368	499982	500018
116	2426	499982	500018
117	2270	499982	500018
118	2361	499982	500018
119	2336	499982	500018
120	2217	499982	500018
121	2250	499982	500018
122	2252	499982	500018
123	2173	499982	500018
124	2204	499982	500018
125	2200	499982	500018
126	2142	499982	500018
127	2221	499982	500018
128	2177	499982	500018
129	2286	499982	500018
130	2109	499982	500018
131	2201	499982	500018
132	2124	499982	500018
133	2074	499982	500018
134	2073	499982	500018
135	2095	499982	500018
136	2146	499982	500018
137	2054	499982	500018
138	2079	499982	500018
139	2061	499982	500018
140	2088	499982	500018
141	2071	499982	500018
142	2015	499982	500018
143	2006	499982	500018
144	2095	499982	500018
145	1928	499982	500018
146	1962	499982	500018
147	1913	499982	500018
148	2037	499982	500018
149	1929	499982	500018
150	1903	499982	500018
151	2023	499982	500018
152	1988	499982	500018
153	1920	499982	500018
154	1908	499982	500018
155	1939	499982	500018
156	1881	499982	500018
157	1855	499982	500018
158	1885	499982	500018
159	1788	499982	500018
160	1812	499982	500018
161	1799	499982	500018
162	1818	499982	500018
163	1781	499982	500018
164	1753	499982	500018
165	1832	499982	500018
166	1768	499982	500018
167	1771	499982	500018
168	1712	499982	500018
169	1719	499982	500018
170	1740	499982	500018
171	1673	499982	500018
172	1717	499982	500018
173	1728	499982	500018
174	1617	499982	500018
175	1642	499982	500018
176	1715	499982	500018
177	1657	499982	500018
178	1661	499982	500018
179	1656	499982	500018
180	1628	499982	500018
181	1549	499982	500018
182	1651	499982	500018
183	1570	499982	500018
184	1627	499982	500018
185	1527	499982	500018
186	1544	499982	500018
187	1537	499982	500018
188	1557	499982	500018
189	1567	499982	500018
190	1485	499982	500018
191	1500	499982	500018
192	1468	499982	500018
193	1505	499982	500018
194	1467	499982	500018
195	1441	499982	500018
196	1504	499982	500018
197	1461	499982	500018
198	1466	499982	500018
199	1454	499982	500018
200	1506	499982	500018
201	1432	499982	500018
202	1365	499982	500018
203	1383	499982	500018
204	1425	499982	500018
205	1380	499982	500018
206	1411	499982	500018
207	1392	499982	500018
208	1401	499982	500018
209	1470	499982	500018
210	1371	499982	500018
211	1415	499982	500018
212	1400	499982	500018
213	1291	499982	500018
214	1308	499982	500018
215	1324	499982	500018
216	1302	499982	500018
217	1345	499982	500018
218	1314	499982	500018
219	1394	499982	500018
220	1248	499982	500018
221	1307	499982	500018
222	1325	499982	500018
223	1214	499982	500018
224	1322	499982	500018
225	1262	499982	500018
226	1235	499982	500018
227	1250	499982	500018
228	1238	499982	500018
229	1254	499982	500018
230	1219	499982	500018
231	1202	499982	500018
232	1195	499982	500018
233	1192	499982	500018
234	1181	499982	500018
235	1158	499982	500018
236	1295	499982	500018
237	1213	499982	500018
238	1243	499982	500018
239	1230	499982	500018
240	1141	499982	500018
241	1213	499982	500018
242	1201	499982	500018
243	1161	499982	500018
244	1172	499982	500018
245	1118	499982	500018
246	1110	499982	500018
247	1176	499982	500018
248	1129	499982	500018
249	1145	499982	500018
250	1083	499982	500018
251	1097	499982	500018
252	1146	499982	500018
253	1061	499982	500018
254	1051	499982	500018
255	1045	499982	500018
256	1102	499982	500018
257	1147	499982	500018
258	1092	499982	500018
259	1095	499982	500018
260	1074	499982	500018
261	1064	499982	500018
262	1050	499982	500018
263	1083	499982	500018
264	1047	499982	500018
265	1067	499982	500018
266	1066	499982	500018
267	985	499982	500018
268	1030	499982	500018
269	981	499982	500018
270	1019	499982	500018
271	1072	499982	500018
272	1026	499982	500018
273	1010	499982	500018
274	1036	499982	500018
275	1039	499982	500018
276	1027	499982	500018
277	1037	499982	500018
278	988	499982	500018
279	1034	499982	500018
280	1041	499982	500018
281	1022	499982	500018
282	1009	499982	500018
283	1001	499982	500018
284	979	499982	500018
285	981	499982	500018
286	1045	499982	500018
287	950	499982	500018
288	950	499982	500018
289	907	499982	500018
290	983	499982	500018
291	982	499982	500018
292	960	499982	500018
293	955	499982	500018
294	1034	499982	500018
295	921	499982	500018
296	1018	499982	500018
297	1011	499982	500018
298	992	499982	500018
299	964	499982	500018
300	944	499982	500018
301	971	499982	500018
302	942	499982	500018
303	1003	499982	500018
304	932	499982	500018
305	948	499982	500018
306	962	499982	500018
307	976	499982	500018
308	907	499982	500018
309	970	499982	500018
310	960	499982	500018
311	989	499982	500018
312	917	499982	500018
313	927	499982	500018
314	868	499982	500018
315	934	499982	500018
316	902	499982	500018
317	976	499982	500018
318	878	499982	500018
319	892	499982	500018
320	923	499982	500018
321	897	499982	500018
322	856	499982	500018
323	929	499982	500018
324	884	499982	500018
325	914	499982	500018
326	914	499982	500018
327	868	499982	500018
328	877	499982	500018
329	894	499982	500018
330	901	499982	500018
331	877	499982	500018
332	847	499982	500018
333	842	499982	500018
334	890	499982	500018
335	901	499982	500018
336	902	499982	500018
337	852	499982	500018
338	868	499982	500018
339	821	499982	500018
340	838	499982	500018
341	839	499982	500018
342	850	499982	500018
343	854	499982	500018
344	873	499982	500018
345	923	499982	500018
346	907	499982	500018
347	888	499982	500018
348	821	499982	500018
349	828	499982	500018
350	881	499982	500018
351	847	499982	500018
352	883	499982	500018
353	868	499982	500018
354	780	499982	500018
355	809	499982	500018
356	841	499982	500018
357	858	499982	500018
358	834	499982	500018
359	810	499982	500018
360	864	499982	500018
361	813	499982	500018
362	820	499982	500018
363	892	499982	500018
364	824	499982	500018
365	861	499982	500018
366	816	499982	500018
367	842	499982	500018
368	812	499982	500018
369	821	499982	500018
370	776	499982	500018
371	855	499982	500018
372	784	499982	500018
373	789	499982	500018
374	814	499982	500018
375	815	499982	500018
376	800	499982	500018
377	785	499982	500018
378	805	499982	500018
379	850	499982	500018
380	777	499982	500018
381	841	499982	500018
382	820	499982	500018
383	819	499982	500018
384	822	499982	500018
385	816	499982	500018
386	805	499982	500018
387	770	499982	500018
388	792	499982	500018
389	803	499982	500018
390	793	499982	500018
391	788	499982	500018
392	804	499982	500018
393	753	499982	500018
394	805	499982	500018
395	744	499982	500018
396	759	499982	500018
397	823	499982	500018
398	721	499982	500018
399	777	499982	500018
400	775	499982	500018
401	718	499982	500018
402	777	499982	500018
403	756	499982	500018
404	766	499982	500018
405	762	499982	500018
406	725	499982	500018
407	757	499982	500018
408	819	499982	500018
409	724	499982	500018
410	767	499982	500018
411	768	499982	500018
412	765	499982	500018
413	732	499982	500018
414	736	499982	500018
415	733	499982	500018
416	781	499982	500018
417	747	499982	500018
418	757	499982	500018
419	710	499982	500018
420	746	499982	500018
421	697	499982	500018
422	708	499982	500018
423	695	499982	500018
424	768	499982	500018
425	733	499982	500018
426	714	499982	500018
427	690	499982	500018
428	753	499982	500018
429	713	499982	500018
430	759	499982	500018
431	705	499982	500018
432	757	499982	500018
433	702	499982	500018
434	738	499982	500018
435	730	499982	500018
436	717	499982	500018
437	723	499982	500018
438	706	499982	500018
439	714	499982	500018
440	687	499982	500018
441	698	499982	500018
442	706	499982	500018
443	662	499982	500018
444	704	499982	500018
445	690	499982	500018
446	686	499982	500018
447	666	499982	500018
448	660	499982	500018
449	676	499982	500018
450	700	499982	500018
451	741	499982	500018
452	690	499982	500018
453	681	499982	500018
454	680	499982	500018
455	711	499982	500018
456	707	499982	500018
457	686	499982	500018
458	639	499982	500018
459	696	499982	500018
460	703	499982	500018
461	658	499982	500018
462	635	499982	500018
463	670	499982	500018
464	691	499982	500018
465	645	499982	500018
466	657	499982	500018
467	630	499982	500018
468	673	499982	500018
469	599	499982	500018
470	652	499982	500018
471	605	499982	500018
472	623	499982	500018
473	679	499982	500018
474	647	499982	500018
475	642	499982	500018
476	677	499982	500018
477	689	499982	500018
478	622	499982	500018
479	641	499982	500018
480	626	499982	500018
481	631	499982	500018
482	678	499982	500018
483	630	499982	500018
484	660	499982	500018
485	664	499982	500018
486	595	499982	500018
487	695	499982	500018
488	579	499982	500018
489	655	499982	500018
490	651	499982	500018
491	661	499982	500018
492	582	499982	500018
493	672	499982	500018
494	650	499982	500018
495	632	499982	500018
496	650	499982	500018
497	629	499982	500018
498	641	499982	500018
499	618	499982	500018
500	645	499982	500018
