group	names	scores	logfoldchanges	pvals	pvals_adj
0	IMPG1	39.37192	2.0257678	0.0	0.0
0	KCNV2	39.203106	2.1132534	0.0	0.0
0	GPC6	39.202835	2.0178506	0.0	0.0
0	ESRRB	38.96588	2.252526	0.0	0.0
0	AHI1	38.89429	1.48591	0.0	0.0
0	HSP90AA1	38.779495	1.5560246	0.0	0.0
0	GPR160	38.502583	2.302898	0.0	0.0
0	PTPN13	38.486908	2.0069666	0.0	0.0
0	PCDH15	38.36483	2.159805	0.0	0.0
0	AC079362.1	38.05702	2.1529431	0.0	0.0
0	ZMYND19	37.83456	2.1209877	0.0	0.0
0	AL353784.1	37.754215	2.0336885	0.0	0.0
1	EYS	36.20637	2.3740494	4.83294210139331e-287	1.7689051385309655e-282
1	CNGB1	35.359467	1.9005632	7.172086367108674e-274	1.312527665612723e-269
1	ANO2	34.07496	1.9746764	1.7332387853875673e-254	1.5859568195992588e-250
1	SYNE2	31.806622	1.68617	5.2427591366004935e-222	3.8378045431742934e-218
1	PPP2R2B	31.255545	1.2465323	1.8769740486186516e-214	1.1449854525581877e-210
1	PDE6A	30.48688	2.222331	3.889590238892574e-204	1.4236289233370714e-200
1	CADM2	29.389204	0.92111295	7.545425533671934e-190	2.3014176663160537e-186
1	EXOC4	29.34905	1.181268	2.4570949821183564e-189	6.917856418501074e-186
1	ABCA4	29.315079	1.5885152	6.6634393085914385e-189	1.742061015241109e-185
1	DMD	29.156818	1.5724047	6.846556376427971e-187	1.670605399557601e-183
1	DSCAML1	28.92793	1.2765548	5.319008418355769e-184	1.216756419501497e-180
1	PCDH15	28.551598	1.7389802	2.6835936450184654e-179	5.4567895000733805e-176
1	RIMS2	28.461365	0.9009422	3.5252043448258627e-178	6.790842327630074e-175
1	SORBS2	28.089546	1.2474589	1.3144846608099833e-173	2.2910215747764855e-170
1	LDLRAD4	26.459486	1.4521264	2.8378937484370437e-154	4.516076047241054e-151
1	PDE6B	25.837168	1.4777099	3.39152556224544e-147	4.7743548886055907e-144
1	ARMC9	25.347788	1.3154634	9.505685196894161e-142	1.2885836440426784e-138
1	BBS9	23.732159	1.0868891	1.679514445662228e-124	1.7563402350195203e-121
1	DISC1	23.452814	1.2908398	1.2373453775426498e-121	1.2240021125253656e-118
1	MARCH1	23.353943	1.1465181	1.2567466251217131e-120	1.210478505949469e-117
1	THSD7B	23.254683	1.4842509	1.2755451455934583e-119	1.0857262296247947e-116
1	NTM	22.814442	1.2664869	3.2964008374680356e-115	2.5135743135868243e-112
1	USH2A	21.115568	1.2821114	5.721705927832182e-99	3.3777444945900917e-96
1	AL161757.4	20.952908	1.0867648	1.7651673024012696e-97	1.009482631799826e-94
1	ABCA7	20.94874	1.4826871	1.9266206121667833e-97	1.0684278943320672e-94
1	AKAP9	20.772799	0.77858895	7.628254093292634e-96	4.0464018560667195e-93
1	OXR1	20.681257	0.87288016	5.109269210074392e-95	2.6714908908276118e-92
1	CASZ1	20.363401	1.1391833	3.531920953493649e-92	1.6788550495950784e-89
1	LHFPL3	20.326876	0.9785194	7.438978854785008e-92	3.490693141845975e-89
1	PLOD2	20.184505	1.4889996	1.3396359252180118e-90	5.979513963281031e-88
1	PTPN13	20.078897	1.1048458	1.1287053799435166e-89	4.748476507047432e-87
1	PROM1	19.712795	1.0172579	1.6745913536826108e-86	6.520395546397578e-84
1	IMPG2	19.363928	1.0481277	1.5555693250134681e-83	5.637167610378014e-81
1	CADM1	18.957214	0.57100886	3.850095656712043e-80	1.2581906351010489e-77
1	SND1	18.884237	1.0968276	1.5374202001200425e-79	4.9360628723327786e-77
1	NEGR1	18.857714	0.7166025	2.539706521370794e-79	8.08311290336456e-77
1	AC079362.1	18.537668	1.1651249	1.025731109471746e-76	3.0522588892500307e-74
1	GRB10	18.44274	0.89071083	5.964188150265758e-76	1.7463620039030158e-73
1	HCN1	18.305845	1.0739315	7.433042909584829e-75	2.1089674692535996e-72
1	PFKP	18.136423	0.9538696	1.6438834046221992e-73	4.3918085031078185e-71
1	FTH1	17.25552	0.6666466	1.0170281536469549e-66	2.2289968533911493e-64
1	ADCY1	17.116377	0.9824323	1.1203590933137999e-65	2.426406104992804e-63
1	IMPG1	17.066645	0.928031	2.6288075036211596e-65	5.626724177780004e-63
1	GPC6	17.005167	1.0132862	7.5190774316798156e-65	1.5460997363871514e-62
1	ABLIM1	16.937302	0.7538162	2.388293582570086e-64	4.829499083737443e-62
1	ARHGAP10	16.690142	1.0957656	1.5460491702466726e-62	2.962667313099396e-60
1	MAK	16.53768	0.82934433	1.964428541274958e-61	3.649748682193134e-59
1	CACNA2D4	16.135017	0.73889726	1.4476483584349388e-58	2.4194236331998723e-56
1	SCAPER	16.114681	0.5264194	2.011995828084489e-58	3.3321746291276196e-56
1	PPFIA2	16.049797	0.5049742	5.735126057809087e-58	9.371042359012071e-56
2	EYS	37.603565	2.5119221	1.879713139292527e-309	6.879938061124577e-305
2	PPP2R2B	35.424393	1.5872947	7.192922983508837e-275	8.77560580398023e-271
2	PLOD2	35.383617	2.6150165	3.050391401080907e-274	2.791184391774057e-270
2	CNGB1	34.88982	2.0831172	1.0608403499749796e-266	7.765563529886846e-263
2	SYNE2	33.7868	1.9600189	3.081975959058193e-250	1.880056701291482e-246
2	ANO2	33.345562	2.1197853	8.448206445843936e-244	4.4173257732047704e-240
2	SORBS2	31.896812	1.5215167	2.9561970553753726e-223	1.3524971052974252e-219
2	PDE6B	31.628384	1.9657091	1.5037632468068062e-219	6.115470955152879e-216
2	MARCH1	31.443855	1.6231774	5.093337183860107e-217	1.864212342664638e-213
2	DSCAML1	31.39947	1.5420165	2.0573513927592945e-216	6.845556211489358e-213
2	LDLRAD4	31.279602	1.9105868	8.839635589955676e-215	2.6961625185663974e-211
2	SND1	30.83524	1.8910791	8.835454764826124e-209	2.487588306518469e-205
2	EXOC4	30.389984	1.3910003	7.450042341203809e-203	1.947707140931433e-199
2	LIMCH1	29.972536	1.7301399	2.238055350133556e-197	5.461004258015885e-194
2	ABCA7	29.871338	2.067846	4.638912470535287e-196	1.0611802208378878e-192
2	ARMC9	29.788559	1.7526594	5.49540972177886e-195	1.1831617130989885e-191
2	DMD	29.625404	1.7110318	7.036240852797564e-193	1.4307413969624645e-189
2	ABCA4	29.348858	1.8010772	2.4710085664271733e-189	4.7600728705158405e-186
2	RIMS2	28.793531	0.97632873	2.584782300920056e-182	4.730280849798749e-179
2	PCDH15	28.04994	1.8340535	4.001344735914378e-173	6.97396279424772e-170
2	IMPG2	27.434992	1.6674857	1.0493816985989656e-165	1.7458372522918519e-162
2	MAP1B	27.337282	1.5390002	1.5297192313266106e-164	2.434315373295012e-161
2	PFKP	27.31686	1.5428368	2.674804017994954e-164	4.079187577609721e-161
2	CADM2	27.244947	0.96340626	1.907503591827629e-163	2.792661558579322e-160
2	NFASC	26.851526	1.6461061	8.095416772692603e-159	1.139616728066623e-155
2	DISC1	26.601904	1.6733913	6.452311943087124e-156	8.746706275145623e-153
2	ADCY1	26.536968	1.6069155	3.6313219556371735e-155	4.583103962009524e-152
2	ARHGAP10	26.523287	1.8033944	5.22295864057992e-155	6.3721836401288546e-152
2	PDE6A	26.47988	2.2172067	1.6528694354501582e-154	1.951505619577782e-151
2	AL161757.4	26.237673	1.5241586	9.88240218069151e-152	1.0960781885317877e-148
2	BBS9	26.226646	1.3910992	1.32027066134904e-151	1.4212713669422416e-148
2	AKAP9	25.85757	1.1831369	2.0000266337024098e-147	2.0915135662897685e-144
2	PROM1	25.383333	1.520781	3.852986017023087e-142	3.811436248893568e-139
2	ABLIM1	25.243004	1.3367555	1.3517635358830172e-140	1.3019972941277452e-137
2	PPFIA2	24.35391	1.020128	5.269893151476947e-131	4.945727159928403e-128
2	LINC02733	23.910528	1.8639516	2.3802010377821852e-126	2.1779434545966443e-123
2	RABGEF1	23.87139	1.4252392	6.073235474229468e-126	5.4216217461529944e-123
2	OXR1	23.705208	1.1934496	3.186260991883373e-124	2.7766747277124603e-121
2	GLB1L2	23.700317	1.9752129	3.578674729623363e-124	3.046117994859179e-121
2	PRELID2	23.393543	1.5638065	4.971955043243631e-121	3.9560549247339164e-118
2	AC092100.1	23.164154	1.5802785	1.0468520120352581e-118	7.982464685938017e-116
2	CACNA2D4	23.020948	1.2217017	2.875912153812515e-117	2.1481889947284056e-114
2	GRB10	23.001204	1.2842879	4.5338719228941695e-117	3.31888492499699e-114
2	LHFPL3	22.957584	1.2991875	1.237612555436445e-116	8.881932772848887e-114
2	UNC5C	22.350084	1.5357862	1.2051714050238275e-110	8.482784345245599e-108
2	CASZ1	22.342438	1.4173279	1.4302074319757837e-110	9.876796644857672e-108
2	USH2A	21.806797	1.5403832	1.999998361761288e-105	1.330944364342271e-102
2	AC079362.1	21.762882	1.5309398	5.2164005043693986e-105	3.409383479650435e-102
2	PTPN13	21.676294	1.4038447	3.434416827741279e-104	2.2053173738975185e-101
2	AC130415.1	21.661295	1.543202	4.756728378449441e-104	3.001741644476345e-101
3	SAMD5	40.516846	7.5594077	0.0	0.0
3	SDK1	40.48874	7.2704988	0.0	0.0
3	AL033504.1	40.094738	7.385987	0.0	0.0
3	LRRTM4	39.856293	6.448403	0.0	0.0
3	CDH12	39.797104	4.3201084	0.0	0.0
3	PTPRM	39.67158	6.515128	0.0	0.0
3	PRKCA	39.66195	4.797123	0.0	0.0
3	MTUS2	38.803047	5.5677238	0.0	0.0
3	DGKI	38.74084	5.5132017	0.0	0.0
3	RGS7	38.72864	5.559774	0.0	0.0
3	NTNG1	38.470318	6.4462433	0.0	0.0
3	KCNH5	38.467037	6.1825824	0.0	0.0
3	GRM5	38.217545	5.8493233	0.0	0.0
3	ST6GALNAC5	38.15446	6.170886	0.0	0.0
3	TRPM1	38.10759	6.0662045	0.0	0.0
3	DLG2	37.970295	3.4173746	0.0	0.0
3	DOK6	37.961987	5.517473	0.0	0.0
3	DAB1	37.894573	5.080008	0.0	0.0
3	EDIL3	37.608402	5.1445174	1.566871956029223e-309	3.018372655927662e-306
3	PDZRN4	37.428463	6.4335885	1.3459985403820141e-306	2.4632446288261052e-303
3	ADGRL2	37.316906	4.6744823	8.729990624626946e-305	1.5215542231046232e-301
3	FGF12	37.047455	4.926077	1.9735957069628308e-300	3.283435294115753e-297
3	RYR2	37.028435	5.053692	3.993962278255008e-300	6.355783188974416e-297
3	LINGO2	36.995346	5.630062	1.3605256067093165e-299	2.0748582387986537e-296
3	TMEM196	36.9067	5.9288554	3.6080225291566968e-298	5.282289303586571e-295
3	NETO1	36.58558	5.377123	4.8496346125546335e-293	6.826979863619698e-290
3	MCTP2	36.149273	7.283595	3.8198791354359927e-286	5.178199860596028e-283
3	CA10	35.905754	5.5503864	2.4840796197617766e-282	3.247135648675028e-279
3	MDGA2	35.830116	5.2909727	3.752763274884507e-281	4.736375469794753e-278
3	PTPRG	35.57129	4.785202	3.8949924722843477e-277	4.752020649269313e-274
3	SERPINI1	35.545067	5.028809	9.902407912720714e-277	1.1691549419790027e-273
3	PRKCE	35.5224	3.9333224	2.2173542407398118e-276	2.536168205166183e-273
3	MACROD2	35.467567	3.392308	1.5551301121119836e-275	1.72482779495184e-272
3	GNAO1	35.271084	4.4407163	1.630295166563561e-272	1.7550127468056733e-269
3	ATRNL1	35.00142	4.4213414	2.1406372864285143e-268	2.2385561520162874e-265
3	SYNE1	34.911793	3.392864	4.924419839407119e-267	5.006630292837221e-264
3	CALM1	34.80859	3.9209116	1.803374189301735e-265	1.783926991963049e-262
3	SLC4A10	34.770344	4.0886383	6.829659706147977e-265	6.57822039222953e-262
3	CNTN5	34.595352	5.6842065	2.9677609298800844e-262	2.7852055844754093e-259
3	GRID2	34.363365	4.7538543	8.894518258592088e-259	8.138706569568226e-256
3	B4GALT6	34.338493	5.114922	2.0916500261650972e-258	1.8672312831138713e-255
3	ROBO2	34.24692	5.337311	4.84692741523447e-257	4.223866436309448e-254
3	CADPS	33.991657	4.0593286	2.958908734818178e-253	2.518581827978608e-250
3	PTPRT	33.65851	4.880247	2.341063747047754e-248	1.947392595583974e-245
3	ABCD2	33.45011	5.174296	2.5641272446489405e-245	2.085547139586575e-242
3	KHDRBS3	33.321487	4.3742104	1.8862122687070494e-243	1.5008098966727548e-240
3	FMN1	33.228523	2.6482148	4.170555308388485e-242	3.2477977626027008e-239
3	TTC28	33.173107	3.171831	2.6300195255199993e-241	2.005444680282448e-238
3	GABRR2	33.16833	4.864378	3.0820768541757216e-241	2.3021856110139918e-238
3	CNTN4	33.16212	4.4080424	3.787644003938168e-241	2.772631163762818e-238
4	NEAT1	39.390278	5.747682	0.0	0.0
4	AKAP12	39.253803	7.452327	0.0	0.0
4	GABRG3	39.16509	7.4692626	0.0	0.0
4	CTNNA2	39.15218	6.48857	0.0	0.0
4	NAV2	39.038506	6.6860433	0.0	0.0
4	STAC2	37.947536	6.4623375	0.0	0.0
4	PDE8B	37.607727	6.410531	1.607269449246403e-309	8.403952730266798e-306
4	KAZN	37.589085	5.8981094	3.24140034936352e-309	1.4829811773381767e-305
4	TF	37.421867	6.080248	1.7232238397123987e-306	7.007968417479277e-303
4	GABRG3-AS1	36.80547	6.441548	1.5094157635824802e-296	5.524612636288236e-293
4	PRKG1	36.530895	5.7558627	3.5856562723703208e-292	1.1930782293184191e-288
4	ESYT2	36.337677	5.6121845	4.113777263751897e-289	1.2547363469215265e-285
4	RASGRP1	36.25842	6.115674	7.321492496444606e-288	2.061338052787454e-284
4	RTN4	36.19021	3.6626832	8.679989030673188e-287	2.26925913222621e-283
4	PMEPA1	35.896103	6.298428	3.5135986041178095e-282	8.573414833954396e-279
4	FOXP2	35.734386	6.326341	1.1564958539129725e-279	2.6455565468167943e-276
4	LRRC4C	35.472706	4.606394	1.2958779592865845e-275	2.7900252463440164e-272
4	PIP5K1B	35.446903	5.8009343	3.237622282806294e-275	6.583345176277397e-272
4	ZHX2	35.428818	6.261153	6.148821711592191e-275	1.1844895971893987e-271
4	GLUL	35.41383	4.9092145	1.0459418098186374e-274	1.9141258090585974e-271
4	DIP2C	34.9985	3.7019806	2.3710961976177608e-268	4.132594853762269e-265
4	WIF1	34.981342	5.467538	4.3243150104994655e-268	7.194284259058679e-265
4	LSAMP	34.853817	4.511808	3.726900885862855e-266	5.930795622759407e-263
4	MYO3A	34.794445	6.1138697	2.951400985418187e-265	4.501009477803794e-262
4	CDH23	34.752796	6.0593686	1.2575164071546278e-264	1.8410543207306614e-261
4	APP	34.660583	4.896845	3.0945449442401333e-263	4.356286134774351e-260
4	MAPK4	34.651382	5.2165933	4.257803908230039e-263	5.771847438708432e-260
4	COL23A1	34.64045	6.6869392	6.2207392579914535e-263	8.1316170564909e-260
4	TRPM3	34.59169	4.9011188	3.36890496042058e-262	4.251906567460471e-259
4	SPOCK1	34.428596	5.494015	9.416297790318042e-260	1.1488197180781022e-256
4	CP	34.102566	5.9588385	6.757688572249336e-255	7.978650304287031e-252
4	CDH11	33.72342	4.9852233	2.622929716528606e-249	3.0000578298332347e-246
4	JUNB	33.63657	5.628999	4.900509514807968e-248	5.4352590530753465e-245
4	DLG1	33.598583	3.3647242	1.759476786414768e-247	1.8940767605754977e-244
4	DLG5	33.363823	4.6519704	4.5915024918184316e-244	4.801530934372755e-241
4	TANC1	33.294426	4.641902	4.6494212878590287e-243	4.7270407932480086e-240
4	MIR100HG	32.826763	5.1383862	2.444777833893998e-236	2.418413878333898e-233
4	PLCE1	32.801414	5.42205	5.6210403965013775e-236	5.414097356640708e-233
4	PDE10A	32.772026	5.9997563	1.4745308585176587e-235	1.3838283064770468e-232
4	VEGFA	32.52108	3.8454115	5.3695018998032356e-232	4.913228475867456e-229
4	LINC00511	32.231804	6.7883635	6.328401345129844e-228	5.649410186173108e-225
4	HKDC1	32.182953	5.705433	3.0567975077391137e-227	2.663853466208555e-224
4	GPM6A	32.140873	3.9025207	1.1847173683369363e-226	1.008414892988377e-223
4	SLAIN1	32.0969	4.7348576	4.870623423544658e-226	4.051583816480864e-223
4	KIAA1217	31.99479	4.300275	1.2884509405019326e-224	1.0479687305180274e-221
4	IGFBP5	31.816936	6.165268	3.7750682799954895e-222	3.0037233503503243e-219
4	EGF	31.801542	5.5980124	6.162868571169827e-222	4.799301118582699e-219
4	ARHGAP32	31.237576	3.4196107	3.292719751005829e-214	2.5107674084700906e-211
4	FOS	31.165497	6.2708445	3.128084573465057e-213	2.3365514994570317e-210
4	LGR4	31.139734	3.990169	6.985314678943722e-213	5.113390051280383e-210
5	DOK6	32.770443	4.8544984	1.5531509807040103e-235	5.684687904474748e-231
5	CADPS	32.317883	4.099646	3.923122912052086e-229	7.17951108520092e-225
5	MDGA2	31.470755	4.847343	2.183455402489546e-217	2.6638883728839953e-213
5	KCNMA1	31.277246	4.1778097	9.516313441922294e-215	8.707664707194948e-211
5	SAMSN1	31.186197	4.6305184	1.639525455456465e-213	1.2001654239032416e-209
5	TMTC2	31.072256	4.51859	5.710673300531538e-212	3.48360589121258e-208
5	PCDH9	30.791336	4.6010513	3.4227248604442645e-208	1.789645037387436e-204
5	CA10	30.696785	4.899319	6.2826654161999e-207	2.874397961229157e-203
5	RORA	30.651913	2.5886931	2.492095892017474e-206	1.0134800193747951e-202
5	TRPM1	30.487396	5.1261225	3.828758333952605e-204	1.401363837809993e-200
5	GRM5	29.39849	4.4519744	5.741174109925958e-190	1.91029739634e-186
5	IQCJ-SCHIP1	29.294119	4.108369	1.232424802673509e-188	3.613836209955838e-185
5	ROBO2	29.292732	5.0178714	1.283567955231439e-188	3.613836209955838e-185
5	ADGRL2	29.20293	3.711794	1.7799995431255127e-187	4.653554519852635e-184
5	NRG3	29.165731	3.9408803	5.277946838531109e-187	1.2878542149138476e-183
5	NRXN3	29.083952	4.725702	5.728885205942449e-186	1.3105182963918725e-182
5	ADGRB3	29.048586	4.351502	1.6034302672174303e-185	3.452185365319127e-182
5	MCC	28.03053	3.9578161	6.899995904083296e-173	1.4030375004741817e-169
5	CDH20	27.553345	4.097681	4.03537969426075e-167	7.773628009980932e-164
5	CSMD1	27.479486	4.3138127	3.0878809524650074e-166	5.650976537058587e-163
5	DST	27.129148	2.746263	4.462300865880391e-162	7.777365428194675e-159
5	FAM135B	25.546139	3.4708848	6.06092559866912e-144	1.0083451719858567e-140
5	UNC13C	25.493961	2.5870535	2.299855589666429e-143	3.6598701929296077e-140
5	RYR2	25.379742	3.5041585	4.2214107937939605e-142	6.4378273526521975e-139
5	LRP1B	25.252974	3.960152	1.0505226552767729e-140	1.5380071882314066e-137
5	SLC4A10	24.741154	3.0786996	3.8604321224635674e-135	5.434449081318809e-132
5	PLCB4	24.713705	3.218867	7.618477810991186e-135	1.0327552087410682e-131
5	GALNT13	24.66228	3.580481	2.7175089793818787e-134	3.552269505512719e-131
5	DLG2	24.086105	2.443408	3.4955548291697817e-128	4.4117518035325236e-125
5	GRID1	24.08041	3.8432317	4.010523725301723e-128	4.892972628992279e-125
5	CRYBG3	24.011473	3.3567553	2.1103080445939315e-127	2.491593056134919e-124
5	UNC5D	23.996908	3.6339555	2.995289334582434e-127	3.425955779220365e-124
5	NETO1	23.619186	3.6086922	2.4481822463286436e-123	2.715330860541657e-120
5	CARMIL1	23.548424	4.1807456	1.302895387383845e-122	1.3624935449610317e-119
5	BCAT1	23.41213	4.098183	3.2155955378338093e-121	3.2692781188959793e-118
5	FOXN3	23.180058	2.9720578	7.236755678395946e-119	7.158716069864055e-116
5	ZNF804B	22.984627	4.512543	6.641978631504642e-117	6.0775764972925356e-114
5	VSX1	22.943707	5.1301975	1.7028267590701727e-116	1.5201259075299365e-113
5	GABRB3	22.92935	2.306262	2.368467666301709e-116	2.0640067870073535e-113
5	FRMD3	22.838552	3.7621498	1.8991224167260451e-115	1.6165065017346509e-112
5	KHDRBS2	22.80996	3.049373	3.651930039623989e-115	3.037824804097219e-112
5	ZFHX4	22.597523	4.2187676	4.5837842459570004e-113	3.728246381917159e-110
5	PTPRD	22.32761	2.348381	1.9930096930618006e-110	1.5857858212120644e-107
5	PTPRG	22.065475	3.3490531	6.785147913995498e-108	4.869474486277436e-105
5	HS3ST4	21.689503	6.6890836	2.5775537586657142e-104	1.715291729471342e-101
5	LRRC7	21.62485	3.0246336	1.048586136229169e-103	6.617120891745486e-101
5	SLC24A4	21.371466	3.2907858	2.4628199802521283e-101	1.502361234953469e-98
5	PTPRT	21.360209	3.6823826	3.134050570715044e-101	1.8804817203072352e-98
5	LRTM1	21.063496	3.3957477	1.720022045177534e-98	9.992782043736972e-96
5	LRRTM4	20.83963	3.1470003	1.892920752247664e-96	1.0825436320783867e-93
6	KCNB2	38.0586	8.603604	0.0	0.0
6	PEX5L	37.260555	7.23955	7.149087827735767e-304	1.308318817914784e-299
6	AC023905.1	37.177547	9.472453	1.5737724306834481e-302	1.9200548245148294e-298
6	SLC24A2	36.01862	5.697239	4.276331029533851e-284	3.9129498002992123e-280
6	NEDD4L	35.5675	5.5388093	4.4572198878278814e-277	3.262774102287766e-273
6	XYLT1	35.273495	5.392493	1.4972771323929267e-272	9.133640053785584e-269
6	GALNT13	35.255344	5.518673	2.8411924911806248e-272	1.4855783767100293e-268
6	SEMA6D	35.10481	6.8726163	5.693054290564309e-270	2.6046435011118035e-266
6	CNGB3	34.943756	8.379291	1.611045921553374e-267	6.5517657527527825e-264
6	AC112206.2	34.478577	11.434075	1.6804330344872072e-260	6.150552949526628e-257
6	LRFN2	33.148827	5.441885	5.8878936020292235e-241	1.9591163066170145e-237
6	ARR3	32.98726	6.9835453	1.2370862715658122e-238	3.7732162187983576e-235
6	MSR1	32.63052	6.853237	1.5143467676036112e-233	4.263585080081521e-230
6	MAML2	32.54917	3.5654647	2.151069961192025e-232	5.623665117827808e-229
6	GRK7	32.36001	8.714373	1.0033115099993896e-229	2.4481469718325105e-226
6	LINC02343	32.267178	7.434874	2.0202402085932968e-228	4.621425742170204e-225
6	AC011586.2	31.689396	6.628991	2.1750987268539718e-220	4.682987558916601e-217
6	LINC00457	31.34592	7.33621	1.1057626357770319e-215	2.248445457337508e-212
6	PRR16	31.04868	4.9403124	1.1886417493590312e-211	2.2897619299099947e-208
6	AC019197.1	31.005503	5.211819	4.544282557205508e-211	8.31626429381394e-208
6	BACH2	30.273243	4.5797944	2.580078760733352e-201	4.292430123709155e-198
6	COL4A3	29.900269	4.075116	1.9520262090821623e-196	3.106352664287662e-193
6	DZIP3	29.877438	3.8753967	3.865359560757528e-196	5.8948343868035945e-193
6	MPPED2	29.526918	4.055904	1.2995893469998392e-191	1.9026507875816446e-188
6	RHOBTB1	29.320583	3.4593773	5.669253487282567e-189	7.980782572616509e-186
6	ARL15	29.264297	3.4307165	2.953852255498539e-188	4.004220237166741e-185
6	PPP4R4	29.22014	5.8434496	1.0760268810355386e-187	1.4065592811707767e-184
6	PDE6H	29.064623	4.8237786	1.0056073352505074e-185	1.2691804854311663e-182
6	DLG2	29.023474	2.3513017	3.327238753633965e-185	4.059342187391892e-182
6	CC2D2A	28.855085	2.8259056	4.374703909912323e-183	5.165114122796804e-180
6	CCSER1	28.507324	1.8643548	9.50461316020227e-179	1.0871198321142602e-175
6	GUCA1C	28.440731	5.247361	6.345180509563357e-178	7.037574297894801e-175
6	DST	28.300224	2.8617072	3.4339903021453044e-176	3.69669056025942e-173
6	MIR3976HG	27.88046	8.125744	4.60446431168766e-171	4.815085664916572e-168
6	EMB	27.604086	5.22722	9.938955501110642e-168	1.010488084155974e-164
6	WWC1	27.54018	4.7627187	5.801870993332183e-167	5.7393048709986825e-164
6	MSRA	27.475317	4.299058	3.463199294604227e-166	3.335698878468666e-163
6	PRELID2	27.3586	2.7953808	8.532370564195894e-165	8.007520385131638e-162
6	EGFLAM	27.186705	2.9868927	9.328461095962872e-163	8.535775114333428e-160
6	EPB41L3	27.173729	3.398635	1.327950448504655e-162	1.1854710820907043e-159
6	FMN1	27.142067	2.3021803	3.1412993727679803e-162	2.737492817682877e-159
6	TAFA4	26.90157	4.4311132	2.1052513996277287e-159	1.7919606157621978e-156
6	PPM1E	26.690767	2.7960775	6.024351295904837e-157	5.011301858668476e-154
6	FSD1L	26.59066	2.687081	8.705262977804e-156	6.926550657621831e-153
6	AC106798.1	26.32196	9.809874	1.0751886022143767e-152	8.372974048861362e-150
6	CNTN1	26.048351	3.27045	1.4044921475879518e-149	1.070954522788888e-146
6	STXBP5L	26.004854	3.3828695	4.364134518021105e-149	3.2598303570222546e-146
6	AGBL4	25.484911	2.182655	2.897627458907803e-143	2.12112125246969e-140
6	THRB	25.462934	2.5258205	5.076441766855956e-143	3.6431930413469575e-140
6	LDLRAD4	25.455801	2.5261118	6.089158897462645e-143	4.285948169346736e-140
7	DLGAP1	34.204956	5.9840703	2.0406744103803022e-256	7.469072409432944e-252
7	NRXN1	32.886585	5.561409	3.418262743851141e-237	6.255591734384781e-233
7	GRIA4	32.072193	4.8037434	1.0769178265921479e-225	9.854067342774801e-222
7	IL1RAPL1	32.04455	6.8494434	2.6146182236913024e-225	1.9139528321065074e-221
7	FAM155A	31.952162	4.640225	5.041731328670959e-224	3.0755401393447628e-220
7	GRIP1	31.897224	6.35967	2.9173974955354685e-223	1.5254237962013382e-219
7	SNHG14	31.61604	2.8352165	2.222675082065529e-219	1.0169016334835053e-215
7	CDH18	30.164957	6.733145	6.828566356305543e-200	2.777026191190435e-196
7	CACNA1D	29.66805	4.0998745	1.9843954510317543e-193	7.263085790321325e-190
7	ADGRB3	29.503912	4.4748054	2.5648661810638547e-191	8.534242463010741e-188
7	ADGRL3	29.20253	4.7586584	1.800981249119309e-187	5.493142891584652e-184
7	FRMD5	28.8948	4.1630206	1.3877172228451564e-183	3.907064467181198e-180
