pathway_id	pathway_name	gene_id
pau03010	Ribosome - Pseudomonas aeruginosa UCBPP-PA14	PA14_17710
pau00340	Histidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_31820
pau00770	Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_38200
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_31820
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_31820
pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	PA14_33750
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau00970	Aminoacyl-tRNA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_60620
pau00970	Aminoacyl-tRNA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_68030
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_38200
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_31820
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_33500
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_38200
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_55580
pau00260	Glycine, serine and threonine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_33500
pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_33750
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_33500
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_09210
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_31820
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_33500
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_33510
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_35520
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_35530
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_38200
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_63940
