pathway_id	pathway_name	gene_id
3724.1390391996	3.06132057205734	PA14_33770
3755.01537960701	5.13100770381769	PA14_33580
3933.51876096354	1.75008721942326	PA14_56670
3945.59551859666	1.53933904841051	PA14_17710
4013.77620982893	2.94145713396418	PA14_33760
4054.31471938525	2.84771587755034	PA14_47400
427.794213436818	1.79061254885304	PA14_54960
4296.23286836341	3.13977439191096	PA14_47390
4320.73114065056	6.56679929967821	PA14_20040
43946.1947540205	1.57767322952288	PA14_17700
4409.65018796743	1.55873698237907	PA14_06170
442.190888987972	1.63320488311371	PA14_28390
46199.9963273087	3.92647131946797	PA14_58000
4723.46034926153	3.2242368518157	PA14_60620
4749.55679936159	1.82807526623475	PA14_38200
50308.2422652728	2.86407024567323	PA14_09210
5042.70543317929	5.17654425261107	PA14_33730
5046.23235020222	1.84152693094242	PA14_18680
519.355368533969	1.7463135389623	PA14_09980
521.875818082168	1.82006882859881	PA14_59230
522.089302443953	2.97924054312276	PA14_19960
526.368860010364	2.37158495813448	PA14_19970
5275.04203862622	4.69589341635205	PA14_33600
5342.83843496902	2.00007386931297	PA14_29375
5417.72080937512	2.72142961941982	PA14_64700
544.91076055861	1.80426880148566	PA14_55020
5819.77875693642	1.52115665276207	PA14_56690
5855.90743920318	3.52363672132944	PA14_33700
5869.46895607452	6.29549716950905	PA14_33830
589.381231181599	1.73753066195792	PA14_55040
5983.93099693765	6.504408838173	PA14_33510
6023.57761958968	1.52296749181903	PA14_48100
6172.05694316455	6.7008994530163	PA14_20030
6449.42648545752	1.94660711789533	PA14_33260
6546.51895449128	1.74422572341171	PA14_49520
683.305103236505	2.13614607442577	PA14_19990
68640.5481924858	3.44626979117397	PA14_33680
6938.03110823266	4.74173204244272	PA14_33740
6984.57066761595	3.81877411071359	PA14_32905
7019.95159777239	6.36281505539888	PA14_33520
703.439540783557	2.29830037998601	PA14_20070
709.614571584815	1.86186448787379	PA14_12470
7128.56660092479	2.82097599647182	PA14_33690
7270.17456255315	1.5883020552275	PA14_06180
7399.2614397257	2.06766278493587	PA14_61060
75946.4277705337	2.36867937069663	PA14_09240
75992.9523435706	1.51841116706693	PA14_10360
76.6968274392256	1.67640967762679	PA14_15190
792.773787595776	1.63133152317918	PA14_60630
8099.49781808149	1.66834094017153	PA14_62000
813.196279769655	2.97781926932915	PA14_55000
8137.27475815123	5.31264020811896	PA14_33710
815.794151633964	2.05325033918062	PA14_39500
843.727086643506	2.17389004466811	PA14_54980
8642.32553716854	5.38616347941693	PA14_33720
89072.8204094378	3.32108964359843	PA14_58030
8948.0838776812	2.38920317435708	PA14_09350
9004.12307946017	2.86249860349889	PA14_58040
931.020152654931	3.65514335539771	PA14_55160
9349.83512051517	3.81325031170106	PA14_38210
