pathway_id	pathway_name	foreground_hits	pathway_genes_in_universe	foreground_genes_in_universe	universe_genes	p_value	adjusted_p_value	foreground_hit_genes
2029.82189527885	4.74647166580907	1	1	133	133	1	1	PA14_33570
20387.2414914444	3.50890744986064	1	1	133	133	1	1	PA14_38220
205380.276322447	7.25136167398187	1	1	133	133	1	1	PA14_33280
20596.4708979715	1.88134888035462	1	1	133	133	1	1	PA14_55580
212.894998823184	2.78453713943762	1	1	133	133	1	1	PA14_71110
2140.1922472576	1.63438886719628	1	1	133	133	1	1	PA14_17730
21734.1202540964	1.90785436594589	1	1	133	133	1	1	PA14_17720
2186.38456600741	1.77774422629123	1	1	133	133	1	1	PA14_35530
22126.7704022378	3.46942951216924	1	1	133	133	1	1	PA14_48140
2230.88220293651	4.37886895645568	1	1	133	133	1	1	PA14_33530
22333.817015267	3.70636449166614	1	1	133	133	1	1	PA14_58010
23273.2112891799	2.54702021934988	1	1	133	133	1	1	PA14_09230
237851.875604748	7.96352721837181	1	1	133	133	1	1	PA14_20020
24401.8154503385	1.70022840852979	1	1	133	133	1	1	PA14_10200
2485.8605362179	2.78499568234129	1	1	133	133	1	1	PA14_71100
2541.10532144602	1.87767063735871	1	1	133	133	1	1	PA14_32930
2553.1604432431	3.70762451018026	1	1	133	133	1	1	PA14_20000
2584.08029872621	5.22707940736239	1	1	133	133	1	1	PA14_33550
26494.3212536869	2.81933330387904	1	1	133	133	1	1	PA14_09220
266.104698843562	2.12310394437175	1	1	133	133	1	1	PA14_68030
2690.12182526344	3.22062561807646	1	1	133	133	1	1	PA14_33750
2768.03354444402	1.59037134298667	1	1	133	133	1	1	PA14_11010
2874.91420924906	2.52001385605317	1	1	133	133	1	1	PA14_47380
2879.48886204615	1.57312322495202	1	1	133	133	1	1	PA14_68040
291.417778091468	1.76788292562824	1	1	133	133	1	1	PA14_55550
3002.77522345842	4.58364385574324	1	1	133	133	1	1	PA14_33560
3039.88484024521	1.70497160504612	1	1	133	133	1	1	PA14_55570
33105.5140255763	6.15854716545188	1	1	133	133	1	1	PA14_33810
3314.16645832344	1.98820165105009	1	1	133	133	1	1	PA14_64690
3444.98790245479	6.30398244163727	1	1	133	133	1	1	PA14_33270
3589.99005834834	5.17500805267997	1	1	133	133	1	1	PA14_33590
3617.51283809882	2.04683934841695	1	1	133	133	1	1	PA14_24140
3666.48336432458	4.1900996113389	1	1	133	133	1	1	PA14_20050
3724.1390391996	3.06132057205734	1	1	133	133	1	1	PA14_33770
3755.01537960701	5.13100770381769	1	1	133	133	1	1	PA14_33580
3933.51876096354	1.75008721942326	1	1	133	133	1	1	PA14_56670
3945.59551859666	1.53933904841051	1	1	133	133	1	1	PA14_17710
4013.77620982893	2.94145713396418	1	1	133	133	1	1	PA14_33760
4054.31471938525	2.84771587755034	1	1	133	133	1	1	PA14_47400
427.794213436818	1.79061254885304	1	1	133	133	1	1	PA14_54960
4296.23286836341	3.13977439191096	1	1	133	133	1	1	PA14_47390
4320.73114065056	6.56679929967821	1	1	133	133	1	1	PA14_20040
43946.1947540205	1.57767322952288	1	1	133	133	1	1	PA14_17700
4409.65018796743	1.55873698237907	1	1	133	133	1	1	PA14_06170
442.190888987972	1.63320488311371	1	1	133	133	1	1	PA14_28390
46199.9963273087	3.92647131946797	1	1	133	133	1	1	PA14_58000
4723.46034926153	3.2242368518157	1	1	133	133	1	1	PA14_60620
4749.55679936159	1.82807526623475	1	1	133	133	1	1	PA14_38200
50308.2422652728	2.86407024567323	1	1	133	133	1	1	PA14_09210
5042.70543317929	5.17654425261107	1	1	133	133	1	1	PA14_33730
5046.23235020222	1.84152693094242	1	1	133	133	1	1	PA14_18680
519.355368533969	1.7463135389623	1	1	133	133	1	1	PA14_09980
521.875818082168	1.82006882859881	1	1	133	133	1	1	PA14_59230
522.089302443953	2.97924054312276	1	1	133	133	1	1	PA14_19960
526.368860010364	2.37158495813448	1	1	133	133	1	1	PA14_19970
5275.04203862622	4.69589341635205	1	1	133	133	1	1	PA14_33600
5342.83843496902	2.00007386931297	1	1	133	133	1	1	PA14_29375
5417.72080937512	2.72142961941982	1	1	133	133	1	1	PA14_64700
544.91076055861	1.80426880148566	1	1	133	133	1	1	PA14_55020
5819.77875693642	1.52115665276207	1	1	133	133	1	1	PA14_56690
5855.90743920318	3.52363672132944	1	1	133	133	1	1	PA14_33700
5869.46895607452	6.29549716950905	1	1	133	133	1	1	PA14_33830
589.381231181599	1.73753066195792	1	1	133	133	1	1	PA14_55040
5983.93099693765	6.504408838173	1	1	133	133	1	1	PA14_33510
6023.57761958968	1.52296749181903	1	1	133	133	1	1	PA14_48100
6172.05694316455	6.7008994530163	1	1	133	133	1	1	PA14_20030
6449.42648545752	1.94660711789533	1	1	133	133	1	1	PA14_33260
6546.51895449128	1.74422572341171	1	1	133	133	1	1	PA14_49520
683.305103236505	2.13614607442577	1	1	133	133	1	1	PA14_19990
68640.5481924858	3.44626979117397	1	1	133	133	1	1	PA14_33680
6938.03110823266	4.74173204244272	1	1	133	133	1	1	PA14_33740
6984.57066761595	3.81877411071359	1	1	133	133	1	1	PA14_32905
7019.95159777239	6.36281505539888	1	1	133	133	1	1	PA14_33520
703.439540783557	2.29830037998601	1	1	133	133	1	1	PA14_20070
709.614571584815	1.86186448787379	1	1	133	133	1	1	PA14_12470
7128.56660092479	2.82097599647182	1	1	133	133	1	1	PA14_33690
7270.17456255315	1.5883020552275	1	1	133	133	1	1	PA14_06180
7399.2614397257	2.06766278493587	1	1	133	133	1	1	PA14_61060
75946.4277705337	2.36867937069663	1	1	133	133	1	1	PA14_09240
75992.9523435706	1.51841116706693	1	1	133	133	1	1	PA14_10360
76.6968274392256	1.67640967762679	1	1	133	133	1	1	PA14_15190
792.773787595776	1.63133152317918	1	1	133	133	1	1	PA14_60630
8099.49781808149	1.66834094017153	1	1	133	133	1	1	PA14_62000
813.196279769655	2.97781926932915	1	1	133	133	1	1	PA14_55000
8137.27475815123	5.31264020811896	1	1	133	133	1	1	PA14_33710
815.794151633964	2.05325033918062	1	1	133	133	1	1	PA14_39500
843.727086643506	2.17389004466811	1	1	133	133	1	1	PA14_54980
8642.32553716854	5.38616347941693	1	1	133	133	1	1	PA14_33720
89072.8204094378	3.32108964359843	1	1	133	133	1	1	PA14_58030
8948.0838776812	2.38920317435708	1	1	133	133	1	1	PA14_09350
9004.12307946017	2.86249860349889	1	1	133	133	1	1	PA14_58040
931.020152654931	3.65514335539771	1	1	133	133	1	1	PA14_55160
9349.83512051517	3.81325031170106	1	1	133	133	1	1	PA14_38210
