gene	log2_fold_change	p_value	fdr
RSF1	-0.09591068431004109	0.41667507804998216	0.6705278001502528
CELF2	0.1290203833055507	0.31112661000499	0.5819370755198046
ARID1B	0.031630882756148525	0.8273770341373738	0.9318552490071347
CYBA	-0.312297959816995	0.006689553900786997	0.0654751542755111
FOXN3	0.4521458395891701	0.0023901763204051247	0.03795068846509914
THRAP3	-0.30057655549099754	0.03450146237976833	0.17483187851308135
ARID4B	-0.005104739944966265	0.9670777924845121	0.9840305154713729
SZRD1	-0.1346272369282525	0.34838605588402627	0.6148045933475551
TAB2	0.26545920897772146	0.044778513406840616	0.20071930402017069
KMT2C	0.1998406793515928	0.024183139434241722	0.14520044643500596
PITHD1	0.20424872969524546	0.32538915606478314	0.5968948703678756
ATP11B	0.3122746139456376	0.01896047138664563	0.1260209935419377
PPP1R12A	-0.05268889795906907	0.6818090532627453	0.8622169354977549
TARBP1	0.2878655006955827	0.0420191341106001	0.1949524111819725
SLC2A3	0.17011919033936418	0.36759043927467594	0.6245977856403233
YBX3	0.10116593424726152	0.6104453729442321	0.8054722418627033
WNK1	0.0797012671404563	0.4821579902079506	0.7229840167966016
GPBP1	-0.02215145928533085	0.8465426752184411	0.9318552490071347
VMP1	-0.32458105297388024	0.17781220456399083	0.43286821179206625
EIF4B	0.09210951954370199	0.3876405771813527	0.641875301033781
RPL18	-0.13149627995364085	0.3470271056280968	0.6137397697308791
EPN1	0.09184013574194262	0.564984631123415	0.7830393015728957
TAF2	0.5242015209269084	3.7123506018519163e-05	0.003315593131278993
CNN2	-0.30118109140303	0.05284208583561848	0.2189055975659384
GNAI3	-0.02872423395687724	0.8080175496524207	0.9204748646832038
PKN2	0.3269388198082795	0.02477761125701764	0.1464431943293094
PDIA5	0.4481375811942273	0.04412963622528697	0.19956091824663
NDUFB4	-0.28479107151521266	0.03249427599688983	0.1698790448173515
SPEN	0.24209400114927332	0.10700160848701029	0.3292881994900485
ZC3H15	-0.297090187001126	0.012835326913450844	0.099144227888223
SLK	0.008868763778680667	0.9594950783744897	0.9779732289565947
CYB5R4	0.19801675812131103	0.15514414974198845	0.402361143341745
FAM107B	-0.0475329045876699	0.7568188636770302	0.902240285672085
YBX1	-0.3481997382159007	0.002212685154832471	0.036766594026227915
PPP2R5A	0.006129309348291351	0.9698376626677955	0.9843025709888351
ELAVL1	0.031972050203826444	0.8386725796393628	0.9318552490071347
SP100	-0.187196122392609	0.2924291978413993	0.5631823769748782
KLF6	-0.3052115453745797	0.2214147206661905	0.4801238783489927
TRAM1	-0.12433103815687102	0.29952624585556475	0.5684236458533892
RHOA	-0.13564629965245004	0.2965462085326255	0.5675534501509422
ROCK1	-0.014653243238285932	0.8858624944451998	0.9520289317999684
MEF2A	-0.09202728799834525	0.5867041759896923	0.7914447586032469
OTUD5	0.35529847662623404	0.01433089642964067	0.10610803625884206
GRIPAP1	0.26388183524169967	0.07770703194352416	0.271499629944489
PRR11	0.5451920473863842	0.0005960380376672039	0.018885086735120887
KIF2A	-0.22513953677782192	0.1357488787002415	0.3744887020514384
RASGRP2	-0.30264817183234166	0.06838674921663297	0.2512681116629295
PSME4	-0.07400050252729702	0.6836443044313782	0.8637733961383197
GNB5	0.3033171362641429	0.058514587687589506	0.23098714310929672
RAB27A	-0.36793724206639516	0.07449003222053115	0.2654520100826409
UFD1	-0.7770303355785356	3.133977249319103e-06	0.0005610703248582543
DAPP1	-0.08476133727707108	0.6289295562063464	0.8230222855484148
PABPC1	0.13856678315272614	0.19537247097502886	0.4569349607582917
CDC42	-0.09623337813535525	0.29709863703444617	0.5675534501509422
MAP4K4	0.12329038126111173	0.39155331373366653	0.646108181669064
MGAT4A	0.3301921276219384	0.010161664624682583	0.08442452760855472
RPL31	0.023282333908879207	0.8318190285387596	0.9318552490071347
WDR1	-0.03568975175718465	0.8088919311966398	0.9204748646832038
FAM50A	-0.08623210183843454	0.5473598731868856	0.7744329294891679
PRKACA	0.45165966355343384	0.002458676713655689	0.0382219701386435
ACTN1	0.3061188563180986	0.06846068779357542	0.2512681116629295
PTPN18	0.012647620691425185	0.9431224743668213	0.9737705641452316
AFF4	0.10001053833151491	0.36387633409335796	0.6242360283178915
CHFR	0.1922116113925789	0.2011436937767791	0.4590387938064114
STK10	0.36116303204704836	0.0006258271896818268	0.018885086735120887
AP1M1	0.08727434241126543	0.5766767470765322	0.7905870631862116
KDM5A	-0.13509439651903035	0.33329057053566147	0.6017124724051263
NCBP3	0.021789133514098214	0.8755201136627917	0.9485354377741694
MGLL	-0.6195540214235942	0.03179954673981603	0.16892770368474763
ZZEF1	0.02213514128914173	0.8995641040033532	0.9570521459920206
ENO1	-0.3735676763862607	0.007006688118599053	0.0662348924111113
EIF4G3	-0.13368531232976147	0.3733560443737147	0.628416710730316
MARK3	-0.1320648496864143	0.3975082063166132	0.6514211316816976
SLC25A3	-0.42347453736278656	0.0009935978692919656	0.02366418925363698
ACTB	-0.2974256153090285	0.027012274753567007	0.15440216249138902
RAB7A	-0.09468219040788277	0.42685007583116574	0.6754914267582899
MLH1	0.37887476628870836	0.0011232880623383487	0.025479026048912702
ANKRD13A	-0.023630961272665427	0.8807552625629554	0.9503652000986532
ICAM3	0.03997478207260969	0.7658883559936541	0.9030152316129799
STXBP2	-0.3408211404613757	0.22531060289693627	0.4856242104671522
NFKB2	0.5002514315146613	0.004321476400652102	0.05061794898796602
USP33	0.21550845400637034	0.12590675702736032	0.3634762743274705
CAPZB	-0.1342741458453245	0.18988084293994112	0.44849541249781133
ACER3	-0.03101031837286011	0.8719908510945027	0.947566359833191
PIK3C3	0.3248878554646888	0.031438606398620665	0.16826130540684994
PPP2R5C	0.2980801756200285	0.014205733565734763	0.10610803625884206
GNB1	-0.030920068124321853	0.8137909884163194	0.9236753951127246
NRDC	-0.3248884844670013	0.011286703085163568	0.09061066690280191
PCM1	-0.08915021635776411	0.4635340339016668	0.708438646465756
MYH7B	0.10198841256395329	0.6352926738004703	0.8255651712730748
XRCC5	-0.10450942309336231	0.47361708138258785	0.7177081752870816
SAR1A	0.28610133416145117	0.03535946559277186	0.17683867875367637
OPHN1	0.5894100354652694	0.00017628243551729333	0.00932991112423008
DNM2	-0.16502430734393916	0.2743297805316236	0.5422092066109131
RAB21	-0.0038205612882694045	0.9792369864122753	0.9899237168139665
SMARCA2	0.06852006193116682	0.7422859507113198	0.8978060424286737
HSP90AA1	0.05937205092728778	0.845995520305221	0.9318552490071347
PTPRC	0.07019178722437747	0.5824044501049801	0.7905870631862116
STK17B	-0.09221374596895997	0.5122778251306042	0.7447049970616819
GSK3B	-0.10435404803213395	0.5560534046112316	0.779019916852402
KAT6A	0.0598695330762231	0.6873417625740723	0.8653844746417175
TUT7	0.030489067105565162	0.8313470815386523	0.9318552490071347
CYLD	0.2179946252509614	0.0775218609359075	0.271499629944489
RPS5	-0.14141166013883572	0.31954568643861825	0.5907254669091662
CHMP2B	-0.1005551296128409	0.4341943429487085	0.68376993254156
SMAP2	-0.29444831886319983	0.0695998015733588	0.25371968481716767
APLP2	-0.01444736912160136	0.9270283153026271	0.9676577520580381
WBP11	-0.16008835138676716	0.1982485224786832	0.4584096094207739
EIF3I	-0.18627157055769838	0.1454049890789968	0.38765621155575825
NCOA1	0.2587307299552997	0.08315330938421173	0.28492757533546087
CD82	0.3225128494332396	0.017210339768951755	0.1188095436223771
ATRX	-0.04338109267718086	0.7511859992702987	0.8992317443820622
EPS15	0.11473947088745068	0.35981797619709277	0.6209902028812144
DNAJA1	0.6281357047529993	0.006633579836949117	0.0653750730137951
B4GALT1	0.029138034828583247	0.8490381624963537	0.9318552490071347
CHMP5	-0.5564418895621294	0.005342735603100037	0.057404279525037245
EIF2AK1	-0.2669033364711937	0.08624455134113804	0.287280801553581
TMED2	-0.10817067183680752	0.36100116207256217	0.62153091638758
ZFAND6	-0.22339583000164753	0.12659377078224082	0.36425448956989603
PPP1R15A	0.5612813777355058	0.013698451220309504	0.10412280209479936
FTL	-0.19222810871100923	0.057064018602175456	0.2271434055223084
BAX	-0.28247829347133896	0.03880068166461129	0.18886291130657873
UIMC1	0.054746239298533506	0.7585735699266718	0.902240285672085
ADD1	-0.14746788310765335	0.2607118942530574	0.5269551582568869
SF3B2	-0.08757397359948929	0.40222730405632723	0.656894648567419
GNAS	-0.14481879412299967	0.17667336362399477	0.4323051996895351
FKBP1A	-0.21871320459892302	0.06699681842006881	0.24952651622075755
MAVS	0.06389730895181585	0.8040491740925386	0.9204748646832038
DYNLL1	-0.22663124531821544	0.3027255353869216	0.5707055277940778
RPL6	-0.16135253723239404	0.20282595591887687	0.4593316814708004
P2RX7	0.6565135878290335	0.0005111261150788088	0.01730508542558254
ANAPC5	0.2794538847038977	0.15247975129387517	0.39944411306565253
FUS	0.08300309760878269	0.4319535093847403	0.6813041555306776
IGBP1	-0.19752915196900533	0.1848447488512247	0.4429502153597394
FXYD5	-0.21754403919055013	0.16158688571434854	0.4152376835472428
MLF2	0.12881540598293986	0.32439458308786817	0.5966021354344448
ARHGAP4	-0.05037789077938477	0.7147149004274398	0.884516225276939
GPATCH2L	0.29227631786292774	0.08372509676293148	0.28492757533546087
PAPOLA	0.023675372374954325	0.8336183795391428	0.9318552490071347
YPEL3	-0.017598707194137305	0.8903596600708361	0.9527492674014889
NUDC	-0.16638819421225917	0.23415560437489003	0.49745618367136735
GNPTG	0.3314939318297312	0.03407502257148839	0.17390431162377465
OSBPL8	-0.1727140501205883	0.14905039665232525	0.3937024340409848
TXNL1	-0.536131403784233	0.00025700618323128924	0.012118391795596525
CMTM6	-0.12551514249519935	0.327303776903229	0.5992802885679226
CDV3	-0.29772101559796826	0.01669174463878985	0.11750001521591474
SCFD1	-0.1044314507411352	0.37953331401689494	0.6350738942975911
HECTD1	-0.056702682092057255	0.6613594164419356	0.8445778428020786
HNRNPC	0.012776470814642152	0.911195328517098	0.9616172346974918
SNAP23	-0.027973817659894304	0.8485771832763659	0.9318552490071347
MYL6	-0.0714049199121655	0.5813548029817927	0.7905870631862116
RFFL	0.0936869504180334	0.6035122489364765	0.8015046503069004
MFSD11	0.2273716015560534	0.14279928331598163	0.38404115946357165
LRRFIP2	-0.08037386283766186	0.6462934382959149	0.8312811191042866
WAC	-0.06397692777509201	0.5653943630716546	0.7830393015728957
HSP90AB1	0.032017379851758204	0.8395668265250619	0.9318552490071347
HNRNPH3	-0.2192509325838596	0.08039461819474948	0.278844440291983
SH3GLB1	-0.13264439360927915	0.3465474643711348	0.6137397697308791
RAB18	-0.05080273689600875	0.6987481211869293	0.8758868992773
MYO9B	0.030251747047630704	0.8175485472300786	0.9248558586936286
KCNK6	0.31847392122309415	0.06364008445324218	0.24381012963087423
CIRBP	0.19216382601629284	0.032573028887301826	0.1698790448173515
ATP5F1D	0.003853514042344364	0.9747547331619283	0.9878897260201387
HNRNPM	0.0019641959476553333	0.9865532527822622	0.9928060550886287
POLR2E	0.10960247632814173	0.40857621974477254	0.6642268691868941
MKNK2	0.0930116954390241	0.6872807546721476	0.8653844746417175
SF3A1	0.09661721491744121	0.49973024099455887	0.7377216057657279
MAPK1	0.06470986629160262	0.6378054227330123	0.8255651712730748
GRK3	-0.32391811914776253	0.13257611121271423	0.3713589033627796
TRIOBP	0.15713987215532207	0.30128935323528194	0.5695006425571665
DDX17	0.16370578089931886	0.1952025207322996	0.4569349607582917
JOSD1	0.25400293070413305	0.1367417672027567	0.3752536331307348
FBXO7	-0.16179186365212128	0.34661643488733773	0.6137397697308791
CYB5R3	0.010489555987095714	0.9540258994850808	0.9737705641452316
THOC5	0.5176039094452222	0.002101865765379404	0.036437153675882454
TSPO	-0.6321028103484466	0.010903795897339072	0.0880312109451838
RPL3	-0.0005528124494895607	0.9970778617710525	0.9982879251839234
APOL1	0.3038176133094911	0.0329467200977313	0.17120313825330194
MYH9	-0.08031736185731546	0.48699951763171667	0.7284799429665535
TNRC6B	0.1192590653856713	0.5158413772692964	0.7453360243860713
ST13	-0.08908651711726906	0.5369244549159364	0.7634478070396747
RBX1	-0.42549154914284	0.003379957499983608	0.04424862546819246
EP300	0.21182627561673714	0.10723283697949657	0.3292881994900485
DESI1	-0.16043917938041594	0.35018925410918256	0.6148814413917465
SOS2	0.0857321036908706	0.5614493934548351	0.781979710767017
NIN	0.01641213501771718	0.9159690602727695	0.9625222092765942
ATP6V1D	0.37739530077455224	0.0023034249438981785	0.036984204998095474
DHRS7	-0.24917909955558856	0.0698886185761128	0.2539252621604572
PPM1A	-0.0891105187917997	0.5212719034380517	0.7516625126266154
HIF1A	-0.10369683785054346	0.5028048778601486	0.7395954608846004
SRSF5	0.016441103583505406	0.8780649608010938	0.9503652000986532
EIF5	0.16953154775998056	0.29922091309628684	0.5684236458533892
MTHFD1	0.1614158862178517	0.26202529350571857	0.5288617859034913
VRK1	0.1799900880354603	0.285102582115512	0.5511460237071828
YY1	-0.0015031712558640073	0.985850388638904	0.9927978896159222
TRIP11	0.05763206846313203	0.740026003911731	0.8976882641198911
PABPN1	-0.1381620786569866	0.3404585703859905	0.6081441213519755
PSMA6	-0.16185822196735375	0.2502266178041006	0.5171355135755578
NFKBIA	0.6634285106299882	0.015546552155009738	0.1133349316657644
SEC23A	0.11632879875955189	0.46345265517222944	0.708438646465756
RAB5IF	-0.31145574548391686	0.0334790020567113	0.1727815045190879
STK4	0.015520708233101138	0.8879292098596886	0.9521791894229874
CTSZ	-0.33537634344271205	0.06857562179744052	0.2512681116629295
PSMA7	-0.3702377806252875	0.009664600993458942	0.08319707722682426
CSNK2A1	0.0846908222241431	0.5248153650903924	0.75297304890981
CDS2	0.03041438963968569	0.8579634867530038	0.9351867449046852
MAPRE1	-0.23265906660671462	0.09219988006296527	0.29828536569901587
CHMP4B	-0.0032226640463633538	0.9794608142315122	0.9899237168139665
VAPA	-0.14996649365627618	0.1476776552680206	0.39225161594424063
LPIN2	0.1664169081187862	0.40984576488215296	0.6645757714240845
SMCHD1	0.24957487414703	0.05300303482002427	0.2189055975659384
MYL12A	-0.3522286138884157	0.057553015130524354	0.22845349617088695
ANKRD12	-0.062226927850956903	0.4096372745661354	0.6645757714240845
RIOK3	-0.17535811792055106	0.21009599887765606	0.46691630232685927
MID1	0.460313525514259	0.013663367708118454	0.10412280209479936
XIAP	-0.07900229307012618	0.636001928062028	0.8255651712730748
STAG2	-0.13420722586148706	0.30104895169294643	0.5695006425571665
PLP2	-0.3774688430824218	0.03170086575175112	0.16892770368474763
EMD	0.02759909916698493	0.8505524485107329	0.9320854669645992
PGK1	-0.13382553524706534	0.264436944136884	0.5299865261873874
SMS	-0.26655753281011096	0.08607592984849778	0.287280801553581
RBM3	0.3230873228008312	0.0013471977197306645	0.028733515544703277
STK24	-0.08404418501769015	0.5067751225653642	0.7408000214873415
SLC25A15	-0.0650155607623439	0.8103270677197134	0.9204748646832038
DGKH	-0.33128220584909285	0.24283804312185853	0.5065920636804903
INTS6	0.36531342115724247	0.07252152825663825	0.2597324909241505
CORO1A	-0.3767045442218351	0.03389009017111124	0.17378728183422146
PHKB	0.22760356818616176	0.12538117274810662	0.3632571291924076
NFAT5	-0.05756542675400738	0.7183008832283836	0.8860849431621205
CTCF	-0.14748651001873372	0.3400855500087804	0.6081441213519755
SETD6	0.35578482048126986	0.03912065902501561	0.18886291130657873
CMC2	-0.2062524242988033	0.2978761984697037	0.5675534501509422
COTL1	-0.07294017666551726	0.6414357952139627	0.8278141560087751
TSC2	0.324328854092287	0.04441272060600575	0.20020750077596913
STUB1	-0.21673384217609423	0.08100842724538716	0.28029308119529844
GSPT1	-0.22284631514561634	0.12906003711469002	0.368117351371042
ELOB	-0.08321296888982875	0.5033045862535559	0.7395954608846004
CSK	-0.30306032090859947	0.06363688539606657	0.24381012963087423
HERC1	0.03954283944789125	0.7995365603437932	0.9190040622794211
RAB11A	-0.3706498259945983	0.016887959208905953	0.11772143272939807
ZNF106	-0.2688489649598994	0.08766179824380813	0.29064665821438934
BLOC1S6	0.2790734063573103	0.0008494007052148006	0.02129462469740263
PLAT	0.4881502381582788	0.003506361333070937	0.04500490029172762
STK3	0.45235423716065765	0.015643130938181718	0.1133349316657644
RAB2A	-0.04789822761143537	0.7149168930684846	0.884516225276939
ERICH1	-0.1608147129895216	0.2427442631654383	0.5065920636804903
ASAH1	-0.022533750954704338	0.8952622306111302	0.9553830733956037
BNIP3L	0.021333234634073	0.8484574905447247	0.9318552490071347
CD37	-0.16247236974259507	0.12993993619401373	0.36945795913332374
OAZ1	-0.06156650918519295	0.5426809239865227	0.7685738754972655
C19orf53	-0.2972782870573996	0.014638742924238076	0.10782867855018666
FAM32A	-0.2968227228337685	0.09700391519715852	0.30607288851211123
PPP6R1	-0.19872429609740383	0.22652021847481885	0.48589461389433336
RPS16	-0.10499293212354886	0.37898828872420076	0.634905351215572
HNRNPUL1	0.2301339658297032	0.049478532051554315	0.21424552971919752
TGFB1	0.04781451143302162	0.7039124748316063	0.8766069853721337
RPS19	-0.28089606465152356	0.025004996092618262	0.1464431943293094
CDC37	-0.1440571508468604	0.25990263027487537	0.5260635391824319
NAPA	0.07855038656034442	0.6846331742087387	0.8641395436056419
RABAC1	-0.3653139439104415	0.004383487727097806	0.05092686147985987
CYTH2	0.031413830193610534	0.8438979759135435	0.9318552490071347
CARD8	-0.052895046679728074	0.7905305388190267	0.9155469042795225
RPL18A	-0.12741896964887486	0.2821165180331445	0.5499925024138657
COPE	-0.304915600367243	0.08879047954782715	0.29235390616093315
USF2	0.07684969847209526	0.6911499979041459	0.8678851906898282
FKBP8	-0.008587469214949413	0.9513844505550266	0.9737705641452316
NAMPT	0.4627327569773217	0.16273228801376782	0.4152376835472428
MTPN	0.07242143854505878	0.6074459129041423	0.8029974186309152
ZC3HAV1	0.08564988092235323	0.5937389414033964	0.796669434052069
OGDH	-0.2696602946426866	0.22292321646202673	0.4812043449006589
H2AZ2	-0.17045795493550345	0.20479799916348373	0.4623322919504238
DNAJB6	-0.026618782136658397	0.8403723315734187	0.9318552490071347
TAX1BP1	-0.11831059694369093	0.1757917129357759	0.4323051996895351
CHCHD2	-0.3605265117656832	0.003406122324353513	0.04424862546819246
PDAP1	-0.24147849151482179	0.08700799776127878	0.2891498344206218
BUD31	-0.24471050278374187	0.10934728097268562	0.3331711396801018
C1GALT1	0.1611798333336576	0.32306234212002916	0.5957934574557875
ZNHIT1	-0.6507784505653148	0.0005964756776413316	0.018885086735120887
COA1	-0.05787350700442322	0.7431355942803901	0.8978060424286737
TMEM248	0.021411424441973435	0.881199363282516	0.9503652000986532
RHEB	-0.286010268205575	0.03754870478124533	0.18502447976689507
PRKAG2	0.38091693400035503	0.033930476999123715	0.17378728183422146
EIF4H	-0.10929242533652551	0.382129315943901	0.636638076165223
DNM1	0.24848267308614824	0.19985262720227337	0.45889072851953355
BAG1	-0.21177950487575006	0.18947173860327904	0.4483949145147512
SETX	0.02337567538633878	0.8865890079572878	0.9520289317999684
UBE2R2	0.0672973097436706	0.5719368233004722	0.7888974136065394
ZFAND5	-0.06030364155926019	0.7524609245092847	0.8998047373420651
HPS1	-0.0012036918981828766	0.9952284673762283	0.9980715017227793
ATE1	0.09209590643594501	0.5493740524526601	0.7765138684024246
VSIR	-0.16283409592055986	0.35923337590099047	0.6208610251041659
GBF1	0.09906319424574854	0.5661643612427452	0.7830393015728957
GTPBP4	0.21913906068473035	0.0552145703577175	0.2238330574422216
MAP3K8	-0.2553575807245852	0.3767625198405993	0.6320432751555897
SHOC2	-0.1135720781860747	0.34138281472283505	0.6090337605979167
CCNY	0.32839830892954547	0.02107033472256361	0.13496417342211056
RPL28	-0.24800962342604305	0.04116981544449739	0.19289070908257955
TSPAN14	-0.1315734302353406	0.4002956595428383	0.655237683260843
NUFIP2	0.2408991854850383	0.05091683683130933	0.21663223888776098
RPL19	-0.06421533752597829	0.5577928442039362	0.7806914538368509
FBXL20	0.36932388978919556	0.04542059263752207	0.2021994606823023
KPNB1	0.057263684116004604	0.6539216231431793	0.8380745262745494
MED13	0.07121569641958739	0.5811333891000608	0.7905870631862116
PFN1	-0.47106909273351355	1.3680536663434665e-05	0.0016259239192764233
SLC6A4	0.32103179159973	0.055449196875119976	0.2238330574422216
GOSR1	0.19257478752185758	0.16189599247946262	0.4152376835472428
DDX5	0.08605084944073543	0.2977717050627	0.5675534501509422
RAB5C	-0.22655544930319685	0.05372731564660155	0.21998949587104186
MLX	-0.2129499469724513	0.3963942567516976	0.6503414384594441
PRKAR1A	-0.03358425351504335	0.8283482585923804	0.9318552490071347
WSB1	0.4162592928760734	0.0021418620775186326	0.036437153675882454
OCIAD1	-0.21764594616304705	0.1696855646561598	0.4258444068297312
UBE2D3	-0.05827749314030602	0.5829804813371301	0.7905870631862116
ELF2	0.20788207312562418	0.053579101953460606	0.21998949587104186
NDUFC1	-0.2150270673940719	0.20073466203822976	0.4590387938064114
RPL34	-0.22589308216707948	0.16960388975883622	0.4258444068297312
FBXW7	0.11223095169106473	0.4601450653420538	0.708438646465756
KLF3	-0.23932815733592983	0.08567781866013303	0.287280801553581
KLHL5	0.17757799115981826	0.29483719275750364	0.5662934791000978
CTSC	-0.3783498196672236	0.053312741303158856	0.21955016519370033
ATG2A	0.4219240249225927	0.012187683223103832	0.09517048811920971
EHD1	0.13867985916474418	0.5834029658496191	0.7905870631862116
PPP6R3	0.020886349982278844	0.8850453501573787	0.9520289317999684
CPT1A	-0.1926877706183683	0.40721438876168625	0.6635226471384831
EIF4G2	0.06791872473428975	0.4746943882284852	0.7185786872653659
BIRC2	0.019242373821744894	0.9091020524197473	0.9601676518165698
DDX6	0.11547976568214012	0.2557769889759458	0.5214883181406789
CBL	-0.2841919714555901	0.15262175348764612	0.39944411306565253
HIPK3	0.26468108745903174	0.11856065717860596	0.3507726275532669
C11orf58	-0.1410644989446096	0.13430804120278544	0.3728472436462538
RPS13	-0.25968502710857716	0.008582540230576747	0.07713490559430296
CLEC2B	-0.03209029714856594	0.8447382769280488	0.9318552490071347
BIN2	0.016620022541350466	0.8979672985129821	0.9568943098993671
ATP5F1B	-0.37977099806042464	0.009569697519589814	0.08287938033632633
PTGES3	-0.20485664482644192	0.1973128202241783	0.45772730535771233
RSRC2	-0.00680000339601668	0.9675037608378438	0.9840305154713729
ARPC3	-0.27713769458044063	0.005390734759308598	0.0574877609779999
ALDH2	0.2683252894645471	0.05282755184718005	0.2189055975659384
CDKN1B	-0.09253721612674269	0.5907862181311466	0.7944430132231308
ARHGDIB	-0.14395922193621732	0.21121825443494646	0.46723047304572524
GAPDH	-0.4678379915561686	0.00019906093060924115	0.01015921678002163
CHD4	0.28193724268200254	0.1200679528229011	0.3544981499667886
TPI1	-0.37944198895255865	0.002009370283206158	0.035449260922241974
PTPN6	-0.538581190179367	0.005122112151803086	0.05545074443126219
COX6A1	-0.47543611405018604	1.4791470224348147e-05	0.0016259239192764233
SRSF9	-0.3567825438229696	0.0019030110098553158	0.03505786962936963
FGFR1OP2	-0.5038687623713581	0.0007511105979998627	0.019529809177945442
RIPOR2	-0.1323239414433973	0.5145678294405566	0.7453360243860713
RHAG	0.6978625208798652	0.006809100755510923	0.06574462824071019
SRSF3	0.10100585037753188	0.3604167355665093	0.6212732389922097
PHACTR1	0.11610217863327602	0.4873525720615991	0.7284799429665535
FBXO9	-0.24811087815709604	0.23448909161665377	0.49745618367136735
RPS12	-0.06532066499379094	0.5788361700582956	0.7905870631862116
C6orf62	-0.05012335776773735	0.7173125469424515	0.8860849431621205
SNX3	-0.31738012430723295	0.03349228604043901	0.1727815045190879
QKI	0.17669985289181214	0.14840520096211338	0.39345274986059375
CCND3	-0.23361895173649028	0.13343322984990477	0.3724142294053006
COX7A2	-0.21052552437980263	0.1136042780670661	0.3403365059912735
ERBIN	0.11932645929758327	0.44565437095112037	0.6960001050154655
NNT	-0.0652433306110217	0.7235791101389117	0.8890752780640626
HSPA9	-0.0981508822976501	0.42025633338406654	0.6728316668600208
IK	0.0029590954017616475	0.9789785340330011	0.9899237168139665
CERT1	0.014439939907479082	0.9212709673800168	0.9660261035243677
CLINT1	-0.1453209653884728	0.2168270394485231	0.47242354349865473
SUB1	-0.24082673941262614	0.052783139292176894	0.2189055975659384
LNPEP	0.02253522623955215	0.8958805586774731	0.9553830733956037
SKP1	-0.031212160099440965	0.7404199082020145	0.8976882641198911
MACROH2A1	-0.196127210425077	0.12392749770161864	0.360676973962552
CSNK1A1	-0.03911096002910842	0.7021257924640432	0.8766069853721337
