ENCFF118HJV	ENCSR247IUJ	1204928215	25637560
ENCFF110CNG	ENCSR362JSZ	26828243582	659064112
ENCFF789WYX	ENCSR136KEL	8341970042	220735022
ENCFF293CWT	ENCSR014FPY	928594818	19456089
ENCFF775PYS	ENCSR543YPH	1033686061	26147696
ENCFF793KAR	ENCSR643GHI	1282670888	30853185
ENCFF804ZKG	ENCSR913NYL	1306737030	29317083
ENCFF772GOX	ENCSR951XEN	1291786813	28902014
ENCFF529IHR	ENCSR943SYS	7768703561	255843604
ENCFF559MVB	ENCSR265TEK	6293618321	168139604
ENCFF206ALY	ENCSR275ICP	8008466822	244925628
ENCFF850NKJ	ENCSR522FGG	904075891	20291832
ENCFF939YUM	ENCSR674JIL	1056417003	22866551
ENCFF190XEM	ENCSR550UWM	965076353	21132751
ENCFF814EOK	ENCSR098PTC	8888530423	223429294
ENCFF527YEA	ENCSR148VUP	12712352896	302580042
ENCFF463GFS	ENCSR115YPI	9382180989	242646960
ENCFF025ERJ	ENCSR499IFY	8928656409	296696524
ENCFF250BQL	ENCSR435NHO	5592253943	174331444
ENCFF632TWH	ENCSR621ENC	13059006212	311686340
ENCFF811OSS	ENCSR499IFY	7242462141	228326660
ENCFF657UTY	ENCSR515EWI	8731999870	220496156
ENCFF798URD	ENCSR435NHO	6268771402	229462814
ENCFF526RIQ	ENCSR746ZPP	14855941192	356187566
ENCFF414ZYF	ENCSR746ZPP	12830641459	313959464
ENCFF255DYN	ENCSR620WAR	1866422082	40698671
ENCFF772EJG	ENCSR626RVD	8976652943	217015766
ENCFF204JPE	ENCSR620WAR	12072881604	297930092
ENCFF728YQN	ENCSR016THC	1291363873	27567783
ENCFF743BAI	ENCSR129KIV	1034206156	24787099
ENCFF834YEE	ENCSR254AGA	917801269	19749506
ENCFF573HQX	ENCSR595CSH	7444411944	177386357
ENCFF286GWD	ENCSR891VOV	1038399632	23443095
ENCFF877CPN	ENCSR425MRQ	1195705503	24777239
ENCFF090XBQ	ENCSR772HUG	835977630	19313887
ENCFF661BJG	ENCSR440QMR	977244588	20236943
ENCFF960EWO	ENCSR382JUJ	23385471485	611498338
ENCFF364CLH	ENCSR564JUY	5707444693	148104588
ENCFF381FQU	ENCSR820WLP	9953777106	284147592
ENCFF261YSH	ENCSR346JWH	10906304341	272862404
ENCFF443RWV	ENCSR503HIB	12530253017	267586126
ENCFF925RDJ	ENCSR136KEL	10266944624	300468066
ENCFF419VJY	ENCSR082XEU	1157157884	24638803
ENCFF753AOO	ENCSR133KBX	995204463	23001916
ENCFF062ZPB	ENCSR735BIM	979010949	24196952
ENCFF319IZZ	ENCSR458LIB	8614981410	249399114
ENCFF046SMR	ENCSR019JDO	16551947123	452332678
ENCFF308CYR	ENCSR166KPV	7716908917	234267320
ENCFF956PHU	ENCSR217TAW	5006922118	151583950
ENCFF604FXT	ENCSR786FWF	1271974959	29087282
ENCFF143HYS	ENCSR121ZSL	4086719310	137816376
ENCFF260GLS	ENCSR000FEK	13647090450	286628367
ENCFF253ODY	ENCSR695AUY	876458387	21194069
ENCFF438PJC	ENCSR019JDO	7832056086	214245918
ENCFF356LDX	ENCSR347CEH	2039655555	45548885
ENCFF186BRQ	ENCSR251UPG	2428604549	66873124
ENCFF017RVJ	ENCSR020LUD	25780582782	620876041
ENCFF776SQO	ENCSR294XUZ	844754095	20620267
ENCFF044YTH	ENCSR956NOL	811533774	19209462
ENCFF353IDP	ENCSR128IVG	1295232797	28916812
ENCFF729IYR	ENCSR128IVG	1243697866	32185988
ENCFF958YOQ	ENCSR000EMF	1498174866	34090546
ENCFF065ZQZ	ENCSR724CND	2485649126	61755280
ENCFF996YAL	ENCSR000EPQ	1149300758	23796928
ENCFF717HEA	ENCSR116WWW	2523729322	62157363
ENCFF479ENE	ENCSR796SJV	3087471832	79390571
ENCFF344LQP	ENCSR000EML	14111935045	268639878
ENCFF759CIX	ENCSR122VUW	1507356628	33556918
ENCFF276SZD	ENCSR000EMC	12046119746	318272350
ENCFF988WTJ	ENCSR000EPZ	1358871165	27513186
ENCFF712GOU	ENCSR000EPG	16661993747	360466690
ENCFF687ZFN	ENCSR294XUZ	1425495121	31831290
ENCFF740FAM	ENCSR384KCZ	1377546674	34679709
ENCFF168UCC	ENCSR770DEN	10563186104	258909739
ENCFF495CNT	ENCSR536NGW	1084604596	24963696
ENCFF947UTW	ENCSR000EOI	658710111	19931073
ENCFF951SGI	ENCSR033DQS	1449139761	31073461
ENCFF855LIH	ENCSR000EMV	3206018457	69009584
ENCFF248FBZ	ENCSR000EQF	9154729126	209028159
ENCFF508VVI	ENCSR329FHR	6336333209	151406800
ENCFF686LSV	ENCSR784GVR	5513509510	120905654
ENCFF226FYG	ENCSR085XKS	8819351395	192461352
ENCFF300DZY	ENCSR722HJG	4181946727	95695078
ENCFF875ESV	ENCSR101HFF	9681802682	221438602
ENCFF505OFL	ENCSR173YSO	6963166334	151211086
ENCFF894EDN	ENCSR717BBR	9082857864	193788160
ENCFF622QJH	ENCSR721DFB	8155429156	182127826
ENCFF437IHI	ENCSR134IUJ	5335661514	131057836
ENCFF533IMD	ENCSR916MHX	6059197421	123733106
ENCFF486AEZ	ENCSR659JPP	3705616452	88837942
ENCFF796UYJ	ENCSR671YPX	7411420268	166975040
ENCFF989COB	ENCSR646JBR	3919812597	89660794
ENCFF190PTP	ENCSR024BXN	5794684820	130926200
ENCFF241GPY	ENCSR856XGY	7864414191	184507946
ENCFF988KRZ	ENCSR000ENR	1362252551	29170145
ENCFF778EVH	ENCSR000EOL	1073835996	22656669
ENCFF923XMP	ENCSR000EOF	963219426	20582891
ENCFF960JRN	ENCSR000EPU	1478548534	32001189
ENCFF617XAN	ENCSR000EMY	1234262703	26109687
ENCFF313XYS	ENCSR000EPU	1565342510	33426327
ENCFF334VBI	ENCSR000EMD	2224237792	51381048
ENCFF895GQL	ENCSR000EMI	1173003835	22734571
ENCFF952NYQ	ENCSR000EMA	947587052	21126838
ENCFF474LBE	ENCSR000EMI	967368115	20493023
ENCFF304MDQ	ENCSR000ENM	1222516651	30888113
ENCFF708GUH	ENCSR000EMP	1281029580	30870575
ENCFF025YVN	ENCSR000EOM	945546699	19277504
ENCFF510MDM	ENCSR000ENC	1737612411	39982004
ENCFF788MPI	ENCSR000ENE	1286981312	32284233
ENCFF505BXT	ENCSR000EQL	1344083364	32841712
ENCFF561FMQ	ENCSR000ENC	1141983571	28365054
