rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	WikiPathways_2019_Mouse	Oxidative Damage WP1496	10/42	0.0002500003512245441	0.0035681868311139	4.594561369000787	38.10751361410131	C1QB;CDKN1C;C4B;C1QA;GADD45A;C5AR1;BCL2;MAP3K9;TRAF1;C1QC
12	WikiPathways_2019_Mouse	IL-6 signaling Pathway WP387	16/99	0.0005316692700121758	0.0069560062826593	2.8399066622220106	21.41144485583192	GSK3B;JUN;CD40;STAT3;GAB1;IL6RA;PIK3R1;MAPK14;SOCS3;IL6;TEC;RPS6KA2;EIF4EBP1;IL6ST;RAF1;MAPK3
13	WikiPathways_2019_Mouse	Metapathway biotransformation WP1251	20/141	0.000666879150661374	0.0080538482041412	2.437787142566899	17.82729776807794	GSTM1;CHST7;GPX4;MGST3;EPHX2;GSS;EPHX1;MGST1;AKR1A1;MGST2;GSTT1;HNMT;CYP51;CYP26B1;GSTA4;CHST12;GSTA3;GSTA2;GSTA1;CHST3
14	WikiPathways_2019_Mouse	TYROBP Causal Network WP3625	11/58	0.0009992596834468924	0.0112059835929401	3.440978388339756	23.77198498358891	C3;ABCC4;ITGAM;SLC7A7;MAF;ADAP2;NCF2;SPP1;SLC1A5;SAMSN1;C1QC
15	WikiPathways_2019_Mouse	Keap1-Nrf2 WP1245	5/14	0.0013142821894588	0.0128963939840645	8.146116335771508	54.0451206683016	NQO1;GCLC;MAF;GSTA2;GCLM
16	WikiPathways_2019_Mouse	Osteoclast WP454	5/14	0.0013142821894588	0.0128963939840645	8.146116335771508	54.0451206683016	GPR68;IFNB1;ITGB3;PDGFB;SPP1
17	WikiPathways_2019_Mouse	Lung fibrosis WP3632	11/61	0.001539209995445	0.0142150570167575	3.234	20.944955672746573	IL6;PLAU;IL1B;FAM13A;CCL4;PDGFB;SPP1;CCL3;PDGFA;CCL2;CXCL2
18	WikiPathways_2019_Mouse	Iron Homeostasis WP1596	5/15	0.0018681309513859	0.0160791548269356	7.331112852664577	46.06003928063174	IL1A;IL6;FTL1;SLC40A1;IL6RA
19	WikiPathways_2019_Mouse	Non-odorant GPCRs WP1396	30/267	0.0019718501077369	0.0160791548269356	1.8700988576227624	11.648440039940098	PTGER4;CHRM3;VIPR2;CALCRL;GPR68;PTGER2;GPR65;C5AR1;LPAR1;HTR2A;CELSR1;HCAR2;P2RY6;HTR7;EDNRB;CCRL2;ADGRE4;CCR4;FZD1;CCR1;P2RY12;P2RY13;PTGIR;OPN3;GLP2R;SSTR5;ADORA2B;GPR18;F2RL2;ADGRL3
20	WikiPathways_2019_Mouse	MicroRNAs in Cardiomyocyte Hypertrophy WP1560	13/82	0.0020482999779535	0.0160791548269356	2.7711105015315685	17.155238783636012	FZD1;GSK3B;STAT3;NRG1;PIK3R1;MAPK14;HDAC9;PIK3CG;CDK7;IL6ST;RAF1;IKBKE;MAPK3
