query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	0.0115519479703773	2011	109	34	0.311926605504587	0.016907011437096	GO:0042221	GO:BP	response to chemical	11878	9400	GO:0050896
query_1	TRUE	0.0120900084103767	174	109	8	0.073394495412844	0.0459770114942529	GO:0046434	GO:BP	organophosphate catabolic process	11878	11327	GO:0009056,GO:0019637
query_1	TRUE	0.0120900084103767	130	109	7	0.0642201834862385	0.0538461538461538	GO:0016052	GO:BP	carbohydrate catabolic process	11878	4842	GO:0005975,GO:0009056
query_1	TRUE	0.0120900084103767	131	109	7	0.0642201834862385	0.0534351145038168	GO:0006006	GO:BP	glucose metabolic process	11878	1790	GO:0019318
query_1	TRUE	0.0120900084103767	59	109	5	0.0458715596330275	0.0847457627118644	GO:0006094	GO:BP	gluconeogenesis	11878	1854	GO:0006006,GO:0019319
query_1	TRUE	0.0129539567719696	94	109	6	0.055045871559633	0.0638297872340425	GO:0009154	GO:BP	purine ribonucleotide catabolic process	11878	3171	GO:0006195,GO:0009150,GO:0009261
query_1	TRUE	0.0130901379453669	134	109	7	0.0642201834862385	0.0522388059701493	GO:1901292	GO:BP	nucleoside phosphate catabolic process	11878	19979	GO:0006753,GO:0034655,GO:0046434
query_1	TRUE	0.0138999780802181	62	109	5	0.0458715596330275	0.0806451612903226	GO:0019319	GO:BP	hexose biosynthetic process	11878	5348	GO:0019318,GO:0046364
query_1	TRUE	0.0138999780802181	3	109	2	0.018348623853211	0.666666666666667	GO:0060086	GO:BP	circadian temperature homeostasis	11878	13365	GO:0001659,GO:0007623
query_1	TRUE	0.0144936797619667	35	109	4	0.036697247706422	0.114285714285714	GO:0032374	GO:BP	regulation of cholesterol transport	11878	7040	GO:0030301,GO:0032371
query_1	TRUE	0.0144936797619667	98	109	6	0.055045871559633	0.0612244897959184	GO:0009185	GO:BP	ribonucleoside diphosphate metabolic process	11878	3199	GO:0009132
query_1	TRUE	0.0144936797619667	35	109	4	0.036697247706422	0.114285714285714	GO:0032371	GO:BP	regulation of sterol transport	11878	7037	GO:0015918,GO:0032368
query_1	TRUE	0.0144944735894255	64	109	5	0.0458715596330275	0.078125	GO:0046364	GO:BP	monosaccharide biosynthetic process	11878	11297	GO:0005996,GO:0016051,GO:0044283
query_1	TRUE	0.0144944735894255	99	109	6	0.055045871559633	0.0606060606060606	GO:0006195	GO:BP	purine nucleotide catabolic process	11878	1921	GO:0006163,GO:0009166,GO:0072523
query_1	TRUE	0.014652990356316	100	109	6	0.055045871559633	0.06	GO:0009132	GO:BP	nucleoside diphosphate metabolic process	11878	3149	GO:0006753
query_1	TRUE	0.014652990356316	15	109	3	0.0275229357798165	0.2	GO:0061621	GO:BP	canonical glycolysis	11878	14497	GO:0061620,GO:0061718
query_1	TRUE	0.014652990356316	15	109	3	0.0275229357798165	0.2	GO:0061718	GO:BP	glucose catabolic process to pyruvate	11878	14534	GO:0006007,GO:0006090
query_1	TRUE	0.0166751790181894	1257	109	24	0.220183486238532	0.0190930787589499	GO:0070887	GO:BP	cellular response to chemical stimulus	11878	15231	GO:0042221,GO:0051716
query_1	TRUE	0.0169206239764569	536	109	14	0.128440366972477	0.0261194029850746	GO:0019752	GO:BP	carboxylic acid metabolic process	11878	5632	GO:0043436
query_1	TRUE	0.0169371316530724	16	109	3	0.0275229357798165	0.1875	GO:0010875	GO:BP	positive regulation of cholesterol efflux	11878	4254	GO:0010874,GO:0032376,GO:0033344
query_1	TRUE	0.0175623959341454	194	109	8	0.073394495412844	0.0412371134020619	GO:0019216	GO:BP	regulation of lipid metabolic process	11878	5271	GO:0006629,GO:0080090
query_1	TRUE	0.0189541130281181	1118	109	22	0.201834862385321	0.0196779964221825	GO:0044281	GO:BP	small molecule metabolic process	11878	10246	GO:0008152
query_1	TRUE	0.0193728228446538	17	109	3	0.0275229357798165	0.176470588235294	GO:0061620	GO:BP	glycolytic process through glucose-6-phosphate	11878	14496	GO:0061615
query_1	TRUE	0.0199024406474778	550	109	14	0.128440366972477	0.0254545454545455	GO:0043436	GO:BP	oxoacid metabolic process	11878	10020	GO:0006082
query_1	TRUE	0.0199024406474778	4	109	2	0.018348623853211	0.5	GO:0140507	GO:BP	granzyme-mediated programmed cell death signaling pathway	11878	18559	GO:0007165,GO:0012501
query_1	TRUE	0.0201455367207656	201	109	8	0.073394495412844	0.0398009950248756	GO:0062012	GO:BP	regulation of small molecule metabolic process	11878	14679	GO:0019222,GO:0044281
query_1	TRUE	0.0201455367207656	553	109	14	0.128440366972477	0.0253164556962025	GO:0006082	GO:BP	organic acid metabolic process	11878	1846	GO:0044281
query_1	TRUE	0.0212598506243081	18	109	3	0.0275229357798165	0.166666666666667	GO:0036314	GO:BP	response to sterol	11878	8936	GO:0033993,GO:1901700
query_1	TRUE	0.0213448736670237	112	109	6	0.055045871559633	0.0535714285714286	GO:0072523	GO:BP	purine-containing compound catabolic process	11878	16247	GO:0009056,GO:0072521
query_1	TRUE	0.0217638605906796	113	109	6	0.055045871559633	0.0530973451327434	GO:0046890	GO:BP	regulation of lipid biosynthetic process	11878	11584	GO:0008610,GO:0009889,GO:0019216
query_1	TRUE	0.0217638605906796	157	109	7	0.0642201834862385	0.0445859872611465	GO:0045444	GO:BP	fat cell differentiation	11878	10608	GO:0030154
query_1	TRUE	0.022317939492546	43	109	4	0.036697247706422	0.0930232558139535	GO:0032370	GO:BP	positive regulation of lipid transport	11878	7036	GO:0006869,GO:0032368,GO:0051050,GO:1905954
query_1	TRUE	0.022317939492546	43	109	4	0.036697247706422	0.0930232558139535	GO:0050810	GO:BP	regulation of steroid biosynthetic process	11878	12414	GO:0006694,GO:0019218,GO:0046890
query_1	TRUE	0.0228973408526702	19	109	3	0.0275229357798165	0.157894736842105	GO:0061615	GO:BP	glycolytic process through fructose-6-phosphate	11878	14493	GO:0006096
query_1	TRUE	0.0257141216535625	118	109	6	0.055045871559633	0.0508474576271186	GO:0046496	GO:BP	nicotinamide nucleotide metabolic process	11878	11365	GO:0009117,GO:0072524
query_1	TRUE	0.026005055384336	20	109	3	0.0275229357798165	0.15	GO:0006007	GO:BP	glucose catabolic process	11878	1791	GO:0006006,GO:0019320
query_1	TRUE	0.0267338676756453	5	109	2	0.018348623853211	0.4	GO:0072203	GO:BP	cell proliferation involved in metanephros development	11878	16072	GO:0001656,GO:0072111
query_1	TRUE	0.0267338676756453	5	109	2	0.018348623853211	0.4	GO:0032490	GO:BP	detection of molecule of bacterial origin	11878	7106	GO:0002237,GO:0009593,GO:0098581
query_1	TRUE	0.0267338676756453	5	109	2	0.018348623853211	0.4	GO:0070837	GO:BP	dehydroascorbic acid transport	11878	15207	GO:0015711,GO:0051180
query_1	TRUE	0.0285839003863743	122	109	6	0.055045871559633	0.0491803278688525	GO:0042180	GO:BP	ketone metabolic process	11878	9366	GO:0008152
query_1	TRUE	0.030705750881617	124	109	6	0.055045871559633	0.0483870967741935	GO:0072524	GO:BP	pyridine-containing compound metabolic process	11878	16248	GO:0008152
query_1	TRUE	0.0332343890834725	958	109	19	0.174311926605505	0.0198329853862213	GO:1901700	GO:BP	response to oxygen-containing compound	11878	20237	GO:0042221
query_1	TRUE	0.0360449926295382	23	109	3	0.0275229357798165	0.130434782608696	GO:0010874	GO:BP	regulation of cholesterol efflux	11878	4253	GO:0032374,GO:0033344
query_1	TRUE	0.0364157076095648	87	109	5	0.0458715596330275	0.0574712643678161	GO:1905952	GO:BP	regulation of lipid localization	11878	23200	GO:0010876,GO:0032879
query_1	TRUE	0.0364157076095648	6	109	2	0.018348623853211	0.333333333333333	GO:0043691	GO:BP	reverse cholesterol transport	11878	10149	GO:0030301
query_1	TRUE	0.0364157076095648	6	109	2	0.018348623853211	0.333333333333333	GO:0061469	GO:BP	regulation of type B pancreatic cell proliferation	11878	14407	GO:0044342,GO:0050678
query_1	TRUE	0.0373979622672453	88	109	5	0.0458715596330275	0.0568181818181818	GO:0030509	GO:BP	BMP signaling pathway	11878	6381	GO:0071773,GO:0141091
query_1	TRUE	0.0384555437761192	24	109	3	0.0275229357798165	0.125	GO:1903599	GO:BP	positive regulation of autophagy of mitochondrion	11878	21525	GO:0000422,GO:0010508,GO:1903146
query_1	TRUE	0.0428555822498133	54	109	4	0.036697247706422	0.0740740740740741	GO:0019218	GO:BP	regulation of steroid metabolic process	11878	5273	GO:0008202,GO:0019216
query_1	TRUE	0.0467547750907278	94	109	5	0.0458715596330275	0.0531914893617021	GO:0071773	GO:BP	cellular response to BMP stimulus	11878	15760	GO:0071363,GO:0071772
query_1	TRUE	0.0467547750907278	7	109	2	0.018348623853211	0.285714285714286	GO:0050812	GO:BP	regulation of acyl-CoA biosynthetic process	11878	12415	GO:0009889,GO:0019217,GO:0019219,GO:0042762,GO:0051174,GO:0071616
query_1	TRUE	0.0467547750907278	7	109	2	0.018348623853211	0.285714285714286	GO:0010510	GO:BP	regulation of pyruvate decarboxylation to acetyl-CoA	11878	4000	GO:0006086,GO:0050812
query_1	TRUE	0.0467547750907278	94	109	5	0.0458715596330275	0.0531914893617021	GO:0071772	GO:BP	response to BMP	11878	15759	GO:0070848
query_1	TRUE	0.0483752903233957	491	109	12	0.110091743119266	0.0244399185336049	GO:0033993	GO:BP	response to lipid	11878	7811	GO:0042221
query_1	TRUE	0.0489197974263013	57	109	4	0.036697247706422	0.0701754385964912	GO:0060840	GO:BP	artery development	11878	13942	GO:0001568
