rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
11	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	Bacillus Calmette-Guerin Macrophage 48hr GSE67427 up	24/498	4.201555444850322e-16	4.938737445628606e-14	11.170310701956272	395.49497838009137	LYN;SRGN;CD53;PTPN1;BTG2;NCF1;MVP;PRKCD;CYBB;SOCS3;CCND3;DOK2;LDHA;ZEB2;NINJ1;BCL3;IL21R;TXNIP;TSPO;CALR;IER5;EIF4G1;C1QC;HSPA1A
12	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	IL-4 BMDM 40 ng-ml GSE58283 up	23/495	4.091533123089921e-15	4.40862694012939e-13	10.630546562559513	352.18848371144253	SRGN;CD53;EIF5A;RNH1;NCF1;H2-DMA;PRKCD;RAB3IL1;PDIA6;MS4A6D;EPS8;OLFM1;DOK2;LDHA;SMDT1;PSMB5;LAMP2;CDK2AP2;TXNIP;TSPO;FYN;TGFBI;CALR
13	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	heat-inactivated MTB H37Rv Macrophage 48hr GSE67427 up	23/498	4.655222455748049e-15	4.630155873294021e-13	10.561774098166763	348.54685415300014	LYN;SRGN;CD53;PTPN1;BTG2;MVP;SDC3;CYBB;SOCS3;CCND3;DOK2;ZEB2;MAFB;RNF149;BCL3;IL21R;TXNIP;TGFBI;CALR;IER5;EIF4G1;C1QC;HSPA1A
14	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	Id3 Spleen B cells Knockout GSE72831 up	29/899	8.745632260039339e-15	8.077216080164905e-13	7.637751004016064	247.2356955001396	DDX5;BTG2;RNH1;VARS;NCF1;IKZF1;LMNB1;LDHA;PSMB5;CFL1;EIF5A;DDX39;PTPN1;PRELID1;XBP1;CD180;CYBB;PDIA6;PSMB8;FOXP1;MANF;DNAJC7;DNAJB11;MYADM;LY6A;CALR;PABPC1;CRELD2;EIF4G1
15	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	Mef2c/d proB-cells knockout GSE73561 down	22/498	4.8798268386759134e-14	3.458765825631928e-12	9.968814192343604	305.5549369313952	LYN;SRGN;EIF5A;CDKN2D;DDX39;DDX5;BTG2;DDX54;IKZF1;FOS;KLF2;FOXP1;LMNB1;EPS8;ZFP36;LDHA;ZEB2;DNAJC7;CFL1;CD38;PABPC1;EIF4G1
16	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	Mycobacterium smegmatis Macrophage 48hr GSE67427 up	22/498	4.8798268386759134e-14	3.458765825631928e-12	9.968814192343604	305.5549369313952	LYN;SRGN;CD53;EIF5A;PTPN1;IFITM1;PRELID1;NCF1;MVP;PRKCD;CYBB;PSMB8;SOCS3;CCND3;LDHA;NINJ1;BCL3;TXNIP;CD38;CALR;EIF4G1;HSPA1A
17	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	Mycobacterium tuberculosis GC1237 Macrophage 48hr GSE67427 up	22/498	4.8798268386759134e-14	3.458765825631928e-12	9.968814192343604	305.5549369313952	LYN;SRGN;CD53;PTPN1;DDX5;XBP1;BTG2;NCF1;PRKCD;CYBB;MCEMP1;SOCS3;CCND3;LDHA;ZEB2;RNF149;NINJ1;TXNIP;CD38;IER5;EIF4G1;HSPA1A
18	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	NHD13 Myelodysplastic syndrome stem cells Overexpression GSE76840 up	22/498	4.8798268386759134e-14	3.458765825631928e-12	9.968814192343604	305.5549369313952	LYN;CD53;NCF1;PRKCD;TRAPPC5;IL4RA;IL6RA;PDIA6;EPS8;LSM12;COX7A2L;ZEB2;DNAJC7;ID2;GPR171;LAMP2;CFL1;NINJ1;LY6A;TGFBI;CALR;PABPC1
19	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	Ezh2 Spleen Knockout GSE76602 up	22/499	5.0824865187166766e-14	3.458765825631928e-12	9.947402748660611	304.4938844662957	SRGN;CD53;EIF5A;PTPN1;IFITM1;IFITM2;RNH1;NCF1;CLEC4N;PRKCD;CYBB;MCEMP1;IKZF1;MS4A6D;ZEB2;FABP5;RNF149;LAMP2;IL21R;LY6A;CALR;LGMN
20	RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO	Id3 Spleen B cells Knockout GSE72831 down	27/847	1.171353306080457e-13	7.572799123810153e-12	7.386456241032999	219.93503230947903	DDX5;NCF1;H2-DMA;IL4RA;IKZF1;CBL;CCND3;LDHA;LAMP2;IL21R;CD38;IER5;LYN;SRGN;CD53;EIF5A;CD180;PRKCD;PDIA6;KLF2;FOXP1;COX7A2L;ZEB2;CDK2AP2;TXNIP;CALR;LGMN
