0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
3.0453842482020363e-267	0.0	7.561966067490345e-146	3.6986491538659985e-115	1.8029769771890636e-282	1.2822484460647028e-183	0.0	4.6571913492262285e-188	2.693446666407888e-177	2.605756544726453e-175	5.540441490032039e-156	1.3902329498511507e-145	1.0732263324070797e-34	5.360823629586399e-122	1.0475297750676747e-78	7.305512241512717e-59	1.3116885772825174e-77	4.944734893776246e-98	3.4050960008541304e-56	4.3942050479461645e-74	6.34158280667309e-47	4.485238186225873e-77	1.0282593916303417e-64	1.0637142536639903e-64	0.22101075125714628	3.4544306035823875e-52	4.0848270369474734e-48	2.446284937085051e-35	4.1471612034652854e-34	1.6749261967859434e-24	2.504442221237952e-19	2.705874836288196e-19
5.554314629854419e-251	0.0	4.056250517209821e-130	1.3106067295756098e-115	6.220998686113721e-293	3.3947498408545424e-183	0.0	3.260368678155698e-200	1.4929107798568126e-161	5.60860644626392e-168	3.3556944461873694e-150	5.379459766240457e-148	1.2368027678005906e-34	4.358896587655127e-114	9.323305216320643e-77	2.1828707483069656e-57	3.7122227299497474e-76	1.683011179930743e-110	2.694511483742989e-56	1.9826049575809126e-71	8.207224440853957e-45	2.826701708703594e-78	1.6000082330791242e-59	1.0116550534226914e-51	0.22909290640145405	1.3958017367622206e-44	1.1410798347912017e-48	1.1946102811913401e-31	1.2749968058030392e-30	5.066850542725583e-24	2.949940580348993e-19	2.3975598462351628e-18
1.1120296717055134e-246	0.0	6.628498404369715e-125	1.2018973144888713e-109	3.0255474185402968e-276	7.524725362916183e-192	0.0	4.334886045826772e-202	1.512950791992453e-154	1.3343643673577864e-173	1.6090906489718065e-173	2.0066789527715797e-142	7.711200286870584e-32	6.1509814807953425e-117	8.155758006430103e-73	2.0272920018151142e-56	1.0730983036534281e-75	2.276263396788036e-99	4.064801742603126e-55	1.393559767509347e-69	8.193770912200515e-43	1.457506716149189e-67	1.2755828756194425e-59	1.2062048950782633e-49	0.2319399953690445	2.5018047933849542e-43	1.7687622078547356e-46	5.3641372209630025e-31	5.035363621584108e-31	4.6186340215680923e-23	1.0319538980704889e-18	2.0168983568153847e-18
3.092885798205173e-246	1.155599381559157e-309	5.303956280885066e-111	1.2757151039881109e-108	3.2871340247192064e-270	2.2071602639901642e-173	0.0	1.0864067304383762e-169	1.7607038522035105e-151	1.858986615353443e-147	1.0818786841320148e-150	3.863304615338889e-151	1.3562343774188744e-31	3.8668257360426025e-115	3.7877881860044654e-73	2.753377437350489e-53	2.697789309221791e-75	1.9891154804807826e-107	5.558606637760463e-52	1.011383773214325e-67	1.7200335469762935e-42	3.392372012157384e-68	6.535992672179672e-56	6.218049098438911e-49	0.23628597089986447	7.097511561872996e-44	6.987604869189029e-46	2.0496535895098717e-30	2.8655397100608774e-30	3.7042338829473936e-22	1.5946110307413036e-18	3.263282606177829e-17
1.1217687736104833e-214	3.87006519468129e-271	5.9701599091702265e-112	1.987047481065958e-95	1.5879723433182323e-265	9.795388685498763e-204	0.0	1.1396300262053673e-159	7.780701201797451e-149	1.9123068353940015e-142	2.612904057742251e-139	1.6779763593514882e-150	1.0359286848537257e-30	9.69428113278287e-108	1.0232851440058972e-71	7.578660970526956e-53	2.6380619335283513e-74	3.758210606251365e-98	6.987818160776713e-53	5.115131144119086e-66	8.507063857212222e-36	4.003596414851552e-58	6.70630707462473e-56	3.930321671193853e-45	0.2429934301083863	6.696144442659543e-40	2.818067692939149e-45	5.223784043350942e-29	8.172510272522671e-30	7.106500830605532e-22	1.2189164921667728e-17	4.18298035045329e-17
1.2015312268223494e-213	9.873832889618769e-256	1.4405282845965e-97	1.2226240995408024e-91	9.440980587253022e-255	8.885900689011197e-171	0.0	5.120650310468187e-151	7.360553237348869e-154	2.1073288022682406e-138	4.354250608106333e-136	2.608819171181473e-144	4.726133619685526e-30	1.0993202002971192e-101	8.26036007867385e-71	3.003034111099968e-52	5.501197223812106e-76	3.5896558679579284e-96	1.669433772686585e-49	8.646422798451864e-64	2.235550032078246e-36	5.2174500525674414e-59	1.8240107099595736e-55	5.937708045669702e-45	0.26454856849559505	5.179858553021133e-39	6.90071946524695e-40	1.3974369522836556e-28	5.977314653748353e-29	9.630880442180381e-22	4.7992019666449917e-17	3.4201189636156457e-16
1.7225662435474622e-207	1.0380425235850502e-243	4.045382728155879e-94	6.495537800722723e-88	1.3658998676053964e-236	2.6743228781341796e-169	0.0	6.7398270194838e-151	1.0111842527124135e-142	5.72295105789893e-143	1.0642588129490344e-127	1.0804163529266108e-131	1.3818586863952222e-28	4.165376081262079e-107	4.769967745504883e-66	2.0488449494810436e-50	1.1905087488026976e-75	4.804273182462055e-97	9.50524531578692e-48	6.645607203438118e-62	9.934295475433533e-38	2.484511395993747e-57	1.482995007089147e-48	1.0533433661490712e-43	0.2789520900421069	1.6603175987978477e-39	2.6943688340084585e-39	1.1038722604509207e-28	1.0043386997939585e-28	1.1638644820610111e-21	1.1963499451177531e-16	3.1389459258135845e-16
3.466091606273245e-199	4.5626741761784324e-229	1.0928062096114395e-92	2.5622062777316236e-85	3.305463275013652e-233	1.5800525485434732e-134	0.0	1.9087859595134105e-152	5.159951829444404e-148	1.6855962785969024e-133	8.749445321593899e-126	1.2212748700888957e-134	1.0692031096190583e-26	8.949836843164278e-97	1.81759970561792e-65	1.2987636759740742e-49	2.9822593747769986e-71	5.847477877490983e-97	1.280058643587043e-44	1.2249783834609778e-59	3.3791638137612006e-33	7.753342388836885e-56	8.475161019686147e-48	1.6959463781639966e-41	0.2974099304847034	1.0722424865152015e-37	5.156833877136305e-38	9.445339302815463e-28	7.33658132021692e-27	4.490473365728951e-20	1.548074644544634e-16	3.703632055304003e-15
1.7993195829464909e-186	4.809084595625987e-224	5.185645683003637e-91	1.0471241662808241e-83	4.6459630742177334e-232	7.715270783037737e-149	0.0	1.4741054538130491e-164	5.542869315798221e-134	4.1578665161836956e-137	2.0029040892328223e-123	2.7174697669588246e-129	1.1989507109541558e-26	2.113197431532242e-93	2.3870902891644617e-64	3.2630574251930817e-49	3.967307895868385e-72	1.029840884028464e-97	1.0570231462331096e-43	3.110682075789439e-59	1.0122783715793464e-30	4.305974749610207e-57	6.13272147407915e-48	9.014965376902061e-39	0.30286263781828715	1.8397488456397073e-37	3.245346232156592e-36	5.139655453112852e-26	7.058403910262113e-27	6.934290746245959e-20	8.422468725503375e-15	2.789389589512981e-15
1.777358171938925e-163	1.9392518277031443e-219	4.484846308815714e-90	4.19512732388018e-77	2.5233585327169677e-232	1.2905617750262128e-133	0.0	7.131341869193043e-148	7.098451588636268e-133	1.1928868684329604e-133	1.4255549844934772e-123	1.377154395779689e-140	7.203623069097837e-25	8.266596363682431e-89	6.317261455347451e-63	1.0677097996410636e-48	1.3780437877280462e-68	5.0814755269528326e-89	1.3827604205135077e-40	5.443121601481326e-59	1.8152482023059025e-28	2.2552470295727793e-54	3.363814157625162e-47	5.502576086024546e-38	0.32229519062902556	8.199442226883452e-37	8.899402257710613e-36	1.5527050799447214e-25	7.167987142465017e-27	1.0245102267824143e-19	1.4262443140543802e-14	4.246675812021839e-15
