  0.00	1	1	8	8	S	9694	                                                        Panthera tigris
  0.00	1	0	19	18	F	9697	                                                  Herpestidae
  0.00	1	0	19	18	G	37031	                                                    Suricata
  0.00	1	1	19	18	S	37032	                                                      Suricata suricatta
  0.00	11	2	262	222	O	9787	                                              Perissodactyla
  0.00	5	0	186	162	F	9788	                                                Equidae
  0.00	5	2	186	162	G	9789	                                                  Equus
  0.00	2	2	122	111	S	9796	                                                    Equus caballus
  0.00	1	1	4	4	S	9793	                                                    Equus asinus
  0.00	4	3	63	49	F	9803	                                                Rhinocerotidae
  0.00	1	0	16	14	G	9806	                                                  Ceratotherium
  0.00	1	0	16	14	S	9807	                                                    Ceratotherium simum
  0.00	1	1	16	14	S1	73337	                                                      Ceratotherium simum simum
  0.00	9	1	212	190	O	9362	                                              Eulipotyphla
  0.00	5	0	50	42	F	9363	                                                Erinaceidae
  0.00	5	0	50	42	F1	30577	                                                  Erinaceinae
  0.00	5	0	50	42	G	9364	                                                    Erinaceus
  0.00	5	5	50	42	S	9365	                                                      Erinaceus europaeus
  0.00	3	0	96	84	F	9376	                                                Soricidae
  0.00	3	0	67	62	F1	183663	                                                  Soricinae
  0.00	3	2	66	61	G	9379	                                                    Sorex
  0.00	1	1	18	18	S	42254	                                                      Sorex araneus
  0.00	7	0	108	97	O	9971	                                              Pholidota
  0.00	7	0	108	97	F	9972	                                                Manidae
  0.00	7	3	108	97	G	9973	                                                  Manis
  0.00	4	4	42	39	S	9974	                                                    Manis javanica
  0.01	16	7	295	238	C3	311790	                                          Afrotheria
  0.00	3	0	29	27	O	28734	                                            Macroscelidea
  0.00	3	0	29	27	F	28735	                                              Macroscelididae
  0.00	3	0	29	27	G	28736	                                                Elephantulus
  0.00	3	3	29	27	S	28737	                                                  Elephantulus edwardii
  0.00	2	0	39	33	F	9369	                                            Tenrecidae
  0.00	2	0	39	33	F1	176113	                                              Tenrecinae
  0.00	2	0	39	33	G	9370	                                                Echinops
  0.00	2	2	39	33	S	9371	                                                  Echinops telfairi
  0.00	2	0	55	47	F	9389	                                            Chrysochloridae
  0.00	2	0	55	47	F1	745257	                                              Chrysochlorinae
  0.00	2	0	55	47	G	185452	                                                Chrysochloris
  0.00	2	2	55	47	S	185453	                                                  Chrysochloris asiatica
  0.00	2	0	73	55	O	9779	                                            Proboscidea
  0.00	2	0	73	55	F	9780	                                              Elephantidae
  0.00	2	0	15	10	G	9784	                                                Loxodonta
  0.00	2	2	15	10	S	9785	                                                  Loxodonta africana
  0.00	9	1	126	117	C3	9348	                                          Xenarthra
  0.00	4	0	65	62	O	948950	                                            Pilosa
  0.00	4	0	65	62	O1	948953	                                              Folivora
  0.00	4	0	65	62	F	227508	                                                Megalonychidae
  0.00	4	0	65	62	G	9357	                                                  Choloepus
  0.00	4	4	65	62	S	27675	                                                    Choloepus didactylus
  0.00	4	0	56	50	O	948951	                                            Cingulata
  0.00	4	0	56	50	F	9359	                                              Dasypodidae
  0.00	4	0	56	50	G	9360	                                                Dasypus
  0.00	4	4	56	50	S	9361	                                                  Dasypus novemcinctus
  0.00	1	0	92	69	C2	9263	                                        Metatheria
  0.00	1	0	40	25	O	38609	                                          Diprotodontia
  0.00	1	0	17	13	F	9335	                                            Phalangeridae
  0.00	1	0	17	13	G	9336	                                              Trichosurus
  0.00	1	1	17	13	S	9337	                                                Trichosurus vulpecula
  0.01	23	0	453	362	P10	8457	                                    Sauropsida
  0.01	23	3	453	362	P11	32561	                                      Sauria
  0.01	12	1	321	262	P12	1329799	                                        Archelosauria
  0.00	10	0	244	202	P13	8492	                                          Archosauria
  0.00	9	0	230	190	P14	436486	                                            Dinosauria
  0.00	9	0	230	190	P15	436489	                                              Saurischia
  0.00	9	0	230	190	P16	436491	                                                Theropoda
  0.00	9	0	230	190	P17	436492	                                                  Coelurosauria
  0.00	9	3	230	190	C	8782	                                                    Aves
  0.00	6	1	167	139	C1	8825	                                                      Neognathae
  0.00	5	2	117	96	C2	3078114	                                                        Neoaves
  0.00	3	0	67	59	C3	3073808	                                                          Telluraves
  0.00	2	0	40	35	C4	3073809	                                                            Australaves
  0.00	2	0	33	29	O	9126	                                                              Passeriformes
  0.00	2	0	8	4	O1	1931080	                                                                Meliphagoidea
  0.00	2	0	8	4	F	55805	                                                                  Maluridae
  0.00	2	0	8	4	G	55806	                                                                    Malurus
  0.00	2	2	8	4	S	175006	                                                                      Malurus melanocephalus
  0.00	1	0	18	16	C4	3073810	                                                            Coraciimorphae
  0.00	1	0	3	3	O	57384	                                                              Coliiformes
  0.00	1	0	3	3	F	57385	                                                                Coliidae
  0.00	1	0	3	3	G	57409	                                                                  Colius
  0.00	1	1	3	3	S	57412	                                                                    Colius striatus
  0.00	1	1	12	10	O	1294634	                                            Crocodylia
  0.00	1	0	55	42	P13	2841271	                                          Testudinata
  0.00	1	0	55	42	O	8459	                                            Testudines
  0.00	1	0	40	29	O1	8464	                                              Cryptodira
  0.00	1	0	37	26	O2	1579337	                                                Durocryptodira
  0.00	1	0	14	10	O3	1579336	                                                  Americhelydia
  0.00	1	0	14	10	O4	27791	                                                    Chelonioidea
  0.00	1	0	11	7	F	27792	                                                      Dermochelyidae
  0.00	1	0	11	7	G	27793	                                                        Dermochelys
  0.00	1	1	11	7	S	27794	                                                          Dermochelys coriacea
  0.00	8	0	119	89	C	8504	                                        Lepidosauria
  0.00	8	0	119	89	O	8509	                                          Squamata
  0.00	8	0	119	89	O1	1329961	                                            Bifurcata
  0.00	7	1	96	67	O2	1329950	                                              Unidentata
  0.00	4	0	71	46	O3	1329912	                                                Episquamata
  0.00	4	0	56	34	O4	1329911	                                                  Toxicofera
  0.00	4	4	41	21	O5	8570	                                                    Serpentes
  0.00	2	1	20	16	O3	35033	                                                Scinciformata
  0.00	1	0	13	9	O4	1329972	                                                  Cordyloidea
  0.00	1	0	13	9	F	52173	                                                    Cordylidae
  0.00	1	0	13	9	F1	174275	                                                      Cordylinae
  0.00	1	0	13	9	G	885524	                                                        Hemicordylus
  0.00	1	1	13	9	S	884348	                                                          Hemicordylus capensis
  0.00	1	1	17	16	O2	8560	                                              Gekkota
  0.01	15	2	461	361	P6	7898	                            Actinopterygii
  0.01	13	0	456	357	C	186623	                              Actinopteri
  0.01	13	0	453	354	C1	41665	                                Neopterygii
  0.01	13	0	445	348	C2	32443	                                  Teleostei
  0.01	13	1	436	340	C3	1489341	                                    Osteoglossocephalai
  0.01	12	1	426	333	C4	186625	                                      Clupeocephala
  0.00	9	0	273	218	C5	1489388	                                        Euteleosteomorpha
  0.00	8	0	241	191	C6	123365	                                          Neoteleostei
  0.00	8	0	241	191	C7	123366	                                            Eurypterygia
  0.00	8	0	240	190	C8	123367	                                              Ctenosquamata
  0.00	8	1	237	189	C9	123368	                                                Acanthomorphata
  0.00	7	0	233	185	C10	123369	                                                  Euacanthomorphacea
  0.00	7	7	232	184	C11	1489872	                                                    Percomorphaceae
  0.00	1	0	26	21	C6	41705	                                          Protacanthopterygii
  0.00	1	0	25	20	O	8006	                                            Salmoniformes
  0.00	1	0	25	20	F	8015	                                              Salmonidae
  0.00	1	1	22	18	F1	504568	                                                Salmoninae
  0.00	2	0	127	104	C5	186634	                                        Otomorpha
  0.00	2	0	117	94	C6	32519	                                          Ostariophysi
  0.00	2	0	116	93	C7	186626	                                            Otophysi
  0.00	1	0	56	52	C8	186627	                                              Cypriniphysae
  0.00	1	0	56	52	O	7952	                                                Cypriniformes
  0.00	1	1	44	42	O1	30727	                                                  Cyprinoidei
  0.00	1	0	59	40	C8	186628	                                              Characiphysae
  0.00	1	0	22	19	O	7995	                                                Siluriformes
  0.00	1	0	20	17	O1	1489793	                                                  Siluroidei
  0.00	1	0	7	5	F	31013	                                                    Bagridae
  0.00	1	0	5	3	G	156982	                                                      Hemibagrus
  0.00	1	1	5	3	S	337641	                                                        Hemibagrus wyckioides
  0.03	80	3	974	452	K3	33317	              Protostomia
  0.03	72	0	494	53	K4	2697495	                Spiralia
  0.03	72	0	494	53	K5	1206795	                  Lophotrochozoa
  0.03	72	0	468	27	P	6447	                    Mollusca
  0.03	72	0	446	12	C	6448	                      Gastropoda
  0.03	72	0	438	6	C1	69555	                        Caenogastropoda
  0.03	72	0	437	5	O	6479	                          Neogastropoda
  0.03	72	0	437	5	O1	37797	                            Conoidea
  0.03	72	0	437	5	F	6489	                              Conidae
  0.03	72	0	437	5	G	6490	                                Conus
  0.03	72	0	437	5	G1	1340071	                                  Darioconus
  0.03	72	72	437	5	S	88764	                                    Conus episcopatus
  0.00	5	0	476	395	K4	1206794	                Ecdysozoa
  0.00	5	0	465	388	K5	88770	                  Panarthropoda
  0.00	5	0	464	387	P	6656	                    Arthropoda
  0.00	4	0	424	349	P1	197563	                      Mandibulata
  0.00	4	0	423	348	P2	197562	                        Pancrustacea
  0.00	4	0	355	306	P3	6960	                          Hexapoda
