gene	log2_fold_change	p_value	fdr
ARMC10-1	0.549386221021839	0.0002044477463749	0.008044954503183854
KDM6B	0.824081594187596	0.0002139316103016	0.008044954503183854
ZNHIT1	-0.652432836745525	0.0002035246242756	0.008044954503183854
PRR11	0.545266490324738	0.000220597601534	0.008082922374156051
TSPYL1	0.469289028442182	0.0002313420610099	0.008264695129578678
COX8A	-0.441207462693308	0.0002383096743452	0.008305964015592459
ATP5MF	-0.481103539799696	0.0002629757625689	0.00873935731885949
NR4A2	1.01285296223777	0.0002625395966929	0.00873935731885949
UBE2D2	-0.334186039118425	0.0003076246853424	0.009990810803506582
P2RX7	0.655756962430472	0.0003183301298642	0.010108750123909816
JUNB	0.485409169835097	0.0003613707083606	0.011226059614071682
MAP3K11	0.52837799442303	0.0003730361712405	0.011341886993673927
HBA1	-1.71507328237102	0.0003924927604082	0.011684836554652453
CERCAM	0.619915299182551	0.0004738776610307	0.012754111601126508
FGFR1OP2	-0.502677581602599	0.0004797942730725	0.012754111601126508
MLH1	0.373974435791394	0.0004765323310995	0.012754111601126508
PSMB1	-0.365436098233222	0.0004819608302735	0.012754111601126508
STK10	0.35860735389545	0.0004405330703913	0.012754111601126508
ZFP36	0.714586378741594	0.0004668245349159	0.012754111601126508
SERF2	-0.351320342375686	0.0005739530193198	0.01459306749835254
SUMO1	-0.360371023477343	0.0005811798070832	0.01459306749835254
TSPAN10	0.739457342443993	0.0005820887665543	0.01459306749835254
SHKBP1	-0.493612664701233	0.0005939404840231	0.014633464683948445
COX5B	-0.415847797879191	0.0006314115436897	0.014652252048876597
FXR2	0.576200702723306	0.0006201530471583	0.014652252048876597
MIDN	0.517055878880802	0.0006060481896488	0.014652252048876597
SCAND1	-0.392632622914394	0.0006357170238141	0.014652252048876597
TMEM59	-0.379303589831956	0.0006607447611815	0.01498736926552958
BLOC1S6	0.27921024482401	0.0006938481726671	0.015231846212315598
RPS6KA3	0.356882571093556	0.0007035002449355	0.015231846212315598
SLC25A3	-0.420244079510306	0.0006928100301925	0.015231846212315598
MT-ND4	0.680126433387509	0.000719844579489	0.015353103046116133
MICAL3	0.490785558388345	0.0008294758617002	0.01721466527962515
RBM3	0.323548828138147	0.0008312189673157	0.01721466527962515
SRSF9	-0.356188527768128	0.0009015531172972	0.01840456292310998
JUND	0.52544255044773	0.0009382711546991	0.01866372465685013
SF3B6	-0.41456129083782	0.0009403696118217	0.01866372465685013
FOXN3	0.447949280123031	0.0010600150407544	0.0201968199098405
TPI1	-0.378011998797005	0.0010479913154801	0.0201968199098405
UBE2L3	-0.394458641510906	0.0010523869226616	0.0201968199098405
PPP4R2	-0.397072696087854	0.0010921525634462	0.020535342278481836
ALDOA	-0.488808946655783	0.0011306151505178	0.020713449360127388
DDX3X	0.42461496382783	0.0011214754912962	0.020713449360127388
TADA3	-0.448275130362199	0.001188756101054	0.021502942638052733
PGAM1	-0.364111181684457	0.001233575085984	0.02183086041093157
WSB1	0.416975737226622	0.0012374385537337	0.02183086041093157
THOC5	0.505712052596338	0.0013110873350024	0.022848095142907678
MTND2P28	0.863369941729552	0.0013311768406239	0.022918695243994616
ATP6V1D	0.377012161839316	0.0013830911583982	0.023529015063702714
CD63	-0.525409198050305	0.001436630448521	0.02387523647222845
TXN	-0.536501978015343	0.0014368581781747	0.02387523647222845
S100A4	-0.734752979868389	0.0014694184016991	0.023962578679964486
TRNAU1AP	0.416950146346243	0.0014756521510405	0.023962578679964486
NBPF10	0.573642963675669	0.0015339292090757	0.02462904314347388
CHMP2A	-0.375060344483076	0.0015705346353733	0.024770391773460354
WDR45	0.487156805801197	0.0015774007357487	0.024770391773460354
HBB	-1.55989847990186	0.0016497615995365	0.02530967965757248
NDUFA4	-0.338162559685913	0.0016648774582308	0.02530967965757248
NDUFB11	-0.36391797756195	0.0016407979542794	0.02530967965757248
CMBL	0.506281309630971	0.0016973828363328	0.025532211295995488
PRKACA	0.447943650690249	0.0017240500128201	0.025663202794999198
MT-ND1	0.60542657857955	0.0018320250772573	0.02698931789072868
CHD1	0.413255895362292	0.0019084144144335	0.027546709072984562
TMEM167A	-0.358794599075493	0.0018902739605608	0.027546709072984562
IFI16	-0.651463886516607	0.0019453343750996	0.02779882822017328
CMIP	0.465108746226038	0.0019937599165825	0.028208741790063288
YBX1	-0.348160594497304	0.0020434807036434	0.028628763975553122
GABRD	0.491864866952628	0.0021106402460194	0.02928257195690993
DYNLRB1	-0.47158360966532	0.0021480672281768	0.029498650487549658
SPAG9	0.34410074559713	0.0021675005606667	0.029498650487549658
DCAKD	0.427136096646781	0.0022277315553028	0.03003234332573303
MT-ND5	0.575491168261474	0.0023041347948917	0.03048711686944666
USP8	0.354388328061842	0.0022996564381626	0.03048711686944666
B2M	-0.722796067487404	0.0025126634798303	0.032555214163189294
CHMP5	-0.565700158503622	0.0024924604622708	0.032555214163189294
YIPF6	0.399813363916724	0.002528781506028	0.032555214163189294
NFKB2	0.498091364257657	0.0026159050650124	0.0330807817513515
PLAT	0.485737841374687	0.0026120128527497	0.0330807817513515
SUMO2	-0.238937218111	0.0026498798693635	0.03321647660807405
RBX1	-0.424962093635394	0.0027063944803535	0.03362989315152306
CHCHD2	-0.358721926378752	0.0028036962845682	0.034538637850413424
C15orf40	0.384695443319755	0.002877740612163	0.03484992656594006
RABAC1	-0.363888177935308	0.0028540502798664	0.03484992656594006
NOP10	-0.551990981070396	0.0029361543299804	0.03525056602041262
PTPN6	-0.541524373585637	0.0029601594978653	0.03525056602041262
KIF5B	-0.395720366992928	0.0030363362188771	0.035296419148139066
RPL8	-0.416036932221975	0.0030381102555781	0.035296419148139066
RPS27L	-0.529738780278712	0.0030327439375329	0.035296419148139066
B2M-1	0.925597011628132	0.0030800182215065	0.03549472611719991
ANXA5	-0.435675015127455	0.0032116460158155	0.036191165147212684
HMGN2	-0.374319591701058	0.0031786028601201	0.036191165147212684
NDUFB9	-0.292630036670721	0.0032164296526914	0.036191165147212684
BRI3	-0.500240073928261	0.0033991080419157	0.03736404147613489
MT-CYB	0.633886651427042	0.0033737372719495	0.03736404147613489
UGP2	-0.504236289103371	0.0033750471523944	0.03736404147613489
TMEM120B	0.370709960809521	0.0034511219403097	0.03764620803589741
ATP5MK	-0.280108124312986	0.0035254537254419	0.037960069060334355
GATD1	0.474466038668277	0.0035330225227603	0.037960069060334355
IER2	0.522034743269928	0.0038089960143258	0.04039476850182495
KCNMB1	0.389593666550559	0.0038161607751899	0.04039476850182495
LBR	-0.391384754288778	0.0038958340553378	0.04093490341968909
PPIA	-0.269731889955383	0.004032600474724	0.04206267210496785
CAPZA2	-0.286520585994097	0.0041067001378141	0.042525177514031516
TMUB2	-0.529316467583235	0.0041785385582321	0.04295778129290411
MLLT6-1	0.516250995893364	0.0042697675931689	0.04358212779027398
ARPC2	-0.241713314799069	0.004351917675288	0.044105605375791154
ACTR3	-0.360648069851296	0.0044178148667623	0.04445815101833328
ENO1	-0.371791430121263	0.0046716581840536	0.04668391290218598
HIPK1	0.356113960476119	0.0047322194251891	0.046960705268022394
DCUN1D2	0.412123961430553	0.0048820241117536	0.04742616314893865
DUSP1	0.664594345799131	0.0048510767324277	0.04742616314893865
MT-ATP6	0.574495830590791	0.0048331669117518	0.04742616314893865
TRIM52	0.419071309690439	0.0049118769391483	0.04742616314893865
RSRP1	0.422655050293599	0.0049629557612582	0.047597743508979655
ARPC3	-0.276903380577131	0.0051473872061014	0.049037442116792666
SEPTIN7	-0.193347090209639	0.0052385328074517	0.049575254184427014
DNAJA1	0.629492135462938	0.0053341899740044	0.04958227161842404
NRDC	-0.329518335955399	0.005303528508371	0.04958227161842404
PRKX	0.339618238852607	0.0053433658707049	0.04958227161842404
CLTC	-0.346478626707075	0.0053815595154986	0.04961450675901612
TMBIM6	-0.24861657987848	0.0057346654395755	0.05253100585354737
MYL12B	-0.26419420663034	0.0059268080564063	0.053945278424233134
CYBA	-0.312161401543405	0.0063015288244346	0.0566344949063965
ERN1	0.328247287654845	0.0062770714161934	0.0566344949063965
CD55	0.404383696099026	0.0065112096166153	0.057575729692060484
PSMA7	-0.373370970745551	0.0065110582338898	0.057575729692060484
STAU1	-0.377969422577221	0.0065271296081972	0.057575729692060484
NFKBIZ	0.552998072526246	0.0066768170472625	0.05853479484992707
ATP6V0E1	-0.368906725596401	0.006903891630751	0.06015647036794621
POC1B	0.382545870575287	0.0070071110650496	0.060685828557308356
ATP5F1B	-0.378352310641221	0.0072689623292999	0.06219968364412908
OTUD5	0.353854592344909	0.0072347035894801	0.06219968364412908
THOC7	-0.420687028126429	0.0073311762887027	0.06235863640807236
COX17	-0.280224741678023	0.007446182655834	0.06255409420261376
HLA-E	0.364983205921641	0.0074854794322232	0.06255409420261376
YPEL5	0.526941281644603	0.0074733528017253	0.06255409420261376
TKT	-0.359085051949462	0.0076386493732665	0.06346296485115017
DNAJB1	0.6040231396187	0.0078721382809027	0.06470762516963009
RPAP2	0.355516016025909	0.0078790250381495	0.06470762516963009
RPS13	-0.259145044290984	0.0081881138875489	0.06686179854461359
MGAT4A	0.328062861318175	0.0085371930571807	0.0693161868108592
EIF5A	-0.456970156955111	0.0087649403282517	0.07076327530548972
ZNF526	0.32887851314862	0.0089304516904258	0.07169446890796893
FAM204A	-0.274761948838449	0.0091061524307174	0.07249012296120298
PSMA4	-0.35135458407352	0.0091310161882551	0.07249012296120298
ZC3H15	-0.290881411214269	0.0093245325579847	0.07361744212906153
ANKLE2	0.320787962181289	0.0096741204131896	0.07392683460132587
ATG2A	0.419873430141452	0.0095232266792519	0.07392683460132587
GNG5	-0.518548697300209	0.0095221754189771	0.07392683460132587
HBA2	-1.33415610929011	0.0096739780193582	0.07392683460132587
STK3	0.449715969585723	0.009638107100297	0.07392683460132587
TSPO	-0.627249262002081	0.0095319577495313	0.07392683460132587
C19orf53	-0.291497430607913	0.009866907518667	0.07499899385199543
HLA-B-5	0.887254835429813	0.0100100082808747	0.07568413668449707
CLK1	0.347778552971961	0.0104627483394674	0.07869088093209954
UQCRB	-0.286569306472183	0.0105195099789628	0.07870355895255414
CAB39	-0.367763181150516	0.0106785193321936	0.07947710482137842
BRWD1	0.317748768291539	0.0110352869162304	0.08168328224835886
KDM6A	0.385715625702911	0.011089262950442	0.08168328224835886
HAPSTR1	0.316033583379082	0.0115502365378849	0.08460452832853646
MID1	0.454069146680939	0.0116042600086726	0.08460452832853646
PPP2R5C	0.29758710888561	0.0117638745130373	0.08533287654380865
NDUFA5	-0.307108884795477	0.0119089568997105	0.08594898691760759
ATP11B	0.305044369315311	0.0122572963140157	0.08714266881954444
IDH2	-0.425475587198405	0.0122052237539663	0.08714266881954444
RAB11A	-0.368599783849826	0.0121837867294622	0.08714266881954444
CDV3	-0.298273512215365	0.0123759999168101	0.08755100931248333
PIM1	-0.625593865031932	0.0124958980514861	0.08796373554469772
EMP3	-0.471718770452387	0.0128747987911531	0.08974676815881844
PPP1R15A	0.562151548121081	0.0128346490655259	0.08974676815881844
GNL3L	0.33317076019392	0.0129705132744314	0.08997506538428383
RNF7	-0.27564935897989	0.0132276095350482	0.09063552362907144
S100A6	-0.521172968372319	0.0132560003068411	0.09063552362907144
TBCD	0.393583171583342	0.0132149524683897	0.09063552362907144
SAMD4B	0.326218766687438	0.0135323894996022	0.09208468854729307
ATP5PF	-0.335416617533497	0.0141920707585522	0.09266877267803217
CARHSP1	-0.420851023794836	0.0138513003214208	0.09266877267803217
IRF1	0.447233775337519	0.0141199518911494	0.09266877267803217
LSM3	-0.267484236595669	0.0140708196672529	0.09266877267803217
PGLS	-0.290635122697753	0.013780567884337	0.09266877267803217
RHAG	0.691351641552811	0.014346455799221	0.09266877267803217
SERPINB1	-0.30131589130827	0.0142881583030739	0.09266877267803217
TMSB4XP4	-0.813918638495445	0.0142614046184498	0.09266877267803217
TNFAIP8L1	0.428693093720923	0.013922319353496	0.09266877267803217
UPF2	-0.332071796871362	0.0137751012050495	0.09266877267803217
UQCR10	-0.335193443983645	0.0143964083516607	0.09266877267803217
XRCC6	-0.257444783359129	0.0143097040360529	0.09266877267803217
RAD23B	-0.301230036028409	0.0145681703802829	0.09335388104674558
CCNY	0.319973587984393	0.0146628666144256	0.09354123389292046
MOB1A	-0.2617045371943	0.0147532751869898	0.09369968996537077
CD82	0.323247451268133	0.0151019784293849	0.09382924858952618
COX6B1	-0.328125465986524	0.015061084498346	0.09382924858952618
PKN2	0.323936804174626	0.0150683507563064	0.09382924858952618
PPP4C	-0.302428047912638	0.014845112673567	0.09382924858952618
SNUPN	0.416459361710658	0.0149658566016396	0.09382924858952618
ZNF639	-0.422827543862991	0.0160842100038261	0.09949929045656926
FAM89B	-0.398612844876333	0.0162818076243867	0.10028751334158877
BTK	0.316764149009891	0.0164110441514516	0.10064970855117743
SLC28A2	0.416011795792666	0.016827734232294	0.1023269456082899
SNRPB	-0.286863694341961	0.0167641889511125	0.1023269456082899
KCMF1	-0.283206315668433	0.0169201279845104	0.10245280885536169
RHEB	-0.300992701232244	0.0170839188143101	0.1030081012052706
OTUB1	-0.245752437768335	0.0172024240121009	0.10328682316509323
PLA2G10CP	0.341589722259878	0.0173322519273934	0.10363091215165345
IFITM2	-0.592591254762602	0.0177481344608021	0.10567535060202583
MAP1LC3B	-0.320381496779521	0.0178898925409672	0.10607741261843207
ATP5F1E	-0.212012718574063	0.0184659536170064	0.10814691687992684
LYRM7	0.372287750980419	0.0184472218270631	0.10814691687992684
SPCS3	-0.344329294385305	0.0183976101682302	0.10814691687992684
ZMAT2	-0.293400055324106	0.0186622921381679	0.10885067536915075
TP53INP1	-0.4717151275367	0.0188697237160839	0.10961315118001583
GOLGB1	0.27635647256692	0.0191489813380024	0.11078499729556854
MT-CO1	0.475797869096235	0.0195195671174849	0.11247363472131419
C4orf3	-0.327386687865483	0.0197548362068602	0.11285338889974315
OSER1	0.402782608680001	0.0198223937115714	0.11285338889974315
UBALD2	-0.35948133050618	0.0197815937834374	0.11285338889974315
RAB5IF	-0.317301606071324	0.0203966966205272	0.11520505719657459
SRSF2	0.315351505972082	0.0203791117942687	0.11520505719657459
PRPSAP1	0.336266461623135	0.0208871961262708	0.11751103647417706
GABARAP	-0.322902506031448	0.0213120358018076	0.11943097710111004
KMT2C	0.197596417333999	0.0216435722230653	0.12081509651078247
THRAP3	-0.308765025868208	0.021865802390299	0.12158066776551468
BAX	-0.288186183033649	0.0221510955803332	0.12173870937071019
FAM241A	0.313672900863304	0.022472013062724	0.12173870937071019
MYADM	0.733686612102923	0.0221070287096292	0.12173870937071019
PNRC1	0.233401804807724	0.0220752321448211	0.12173870937071019
PRKAG2	0.382156586158348	0.0223749496981062	0.12173870937071019
PSMD4	-0.336393770572012	0.0224905663218107	0.12173870937071019
RBM22P2	0.375545319485855	0.022487391256508	0.12173870937071019
DRAP1	-0.257346673705091	0.0227988849759869	0.12247972417550859
REL	0.327491101528703	0.0227135161829461	0.12247972417550859
TMEM9B	-0.340009991265431	0.0230037784141411	0.12311760057605854
GNPTG	0.33270056512282	0.0232901537803248	0.12418518564210498
PLP2	-0.371409854042871	0.0235500066867869	0.12510393886772667
FAAP20	-0.28815925097129	0.023950939498324	0.1259434185933287
NDUFB4	-0.283377844841525	0.0238745369485901	0.1259434185933287
NFKBIA	0.682018823101786	0.0239724351696189	0.1259434185933287
HLA-A-6	-0.568273734834059	0.0246571836183323	0.12906635674211303
RPS19	-0.280815312186006	0.0249287857236842	0.13001180583629462
ATP5MJ	-0.246044544666943	0.0256704182262979	0.1329095204542743
SETD6	0.355996771198168	0.0255873212159933	0.1329095204542743
SORL1	0.383154947585288	0.0262085856480344	0.1352060248774049
HLA-A-3	-0.558297877909838	0.0264260105983747	0.1358372990830124
PIK3C3	0.318774741087962	0.0267336555618383	0.13692614264468433
CIRBP	0.191124530424763	0.0269315633431324	0.13744715720477216
APOL1	0.304536402649028	0.0272577571233764	0.13861685028222376
MPLKIP	-0.380037424676194	0.0276302939085183	0.14001308508961932
MINDY2	0.346866195176157	0.0278526228683086	0.1405074474116642
RPLP1	-0.229100286625438	0.0279245031944805	0.1405074474116642
ACTB	-0.297490562094936	0.0286260089858728	0.14253159177983357
PAFAH1B2	-0.280943279891082	0.0286040627161291	0.14253159177983357
SLC35E3	0.382275315507877	0.0285247029161882	0.14253159177983357
CORO1A	-0.377116285608979	0.0288708909716437	0.14308348345137312
MAP4K2	0.324619623543517	0.0289371075699418	0.14308348345137312
TPM1	0.30659098231185	0.0291964319664593	0.14386793544851842
STT3B	0.262611861711162	0.0295108398148308	0.14491749173674645
CCDC186	-0.317853728010291	0.0297450260202823	0.1455672677499432
ITGA1	-0.535850183547565	0.0298504256472577	0.14558449914652302
FBXL20	0.371711257248658	0.03104951522517	0.14928138234847088
FNIP1	-0.276159239634291	0.031121191813591	0.14928138234847088
SAR1A	0.285980623338769	0.0308129338225889	0.14928138234847088
SLTM	-0.195280147965677	0.0311307571307518	0.14928138234847088
TAB2	0.255981033313003	0.0308535522216551	0.14928138234847088
GSTO1	-0.303764645396372	0.0316210227710182	0.15062147179928337
PDIA5	0.448157617065214	0.0315292114297611	0.15062147179928337
SNX3	-0.316993018148472	0.0322758262230929	0.1532297530657799
MFN1	0.346425817155034	0.0331626155057501	0.15640058599906564
TARBP1	0.290636727418427	0.0330711454580828	0.15640058599906564
TMEM50A	-0.31784820639696	0.0337484664467824	0.1586399952383291
RPS24	-0.260789150752897	0.0339095120002411	0.1588744021257198
DBI	-0.283955149576802	0.0343024711054297	0.15966850556892195
VIM	-0.347995828990026	0.0342269313030957	0.15966850556892195
NDUFA2	-0.366798888649939	0.0345660225895889	0.16023724137745968
NUFIP2	0.238423157188075	0.0346489206337544	0.16023724137745968
TMSB10	-0.358489256204389	0.0350919848962116	0.16124259297969895
UQCRH	-0.286182570702885	0.0349948363658319	0.16124259297969895
RAB14	-0.234122411734817	0.0360652730156546	0.16309264284610894
RHOG	-0.286782391312892	0.0359922128934933	0.16309264284610894
SAP18	-0.258592786893206	0.0359194364929499	0.16309264284610894
SLC6A4	0.329130016648322	0.0356772152914102	0.16309264284610894
ZBTB7A	0.282369439014613	0.0357535594389571	0.16309264284610894
CKLF	-0.335672288572284	0.0368185994481193	0.16545213399799522
ELF2	0.206362480092466	0.0368178625848942	0.16545213399799522
HINT1	-0.240195377188619	0.037644184211533	0.16810481011962702
RTN4	-0.204486327130057	0.0375780294402462	0.16810481011962702
FAU	-0.177628010503422	0.038057656794164	0.16942178055719737
PARK7	-0.273380157444037	0.0383443158824035	0.16964095169026192
SLC35E2B	0.295006282743892	0.0382947239013769	0.16964095169026192
CTSC	-0.377142049012915	0.0386945105654293	0.17066189999382245
RPS15	-0.256007321384227	0.0391348759720083	0.1716823968575832
TSC2	0.322093249317771	0.0391661731109672	0.1716823968575832
RAB5C	-0.226003210097025	0.0394912707407588	0.17257806082123647
CNBP	-0.255002036613483	0.0410072070454835	0.17453765200619348
CNN2	-0.302299398010852	0.0406968483500499	0.17453765200619348
COX7B	-0.294516426482724	0.0411610837831261	0.17453765200619348
CSK	-0.306649336372535	0.0406061038053268	0.17453765200619348
DIAPH1	0.272261968935618	0.0406521502055057	0.17453765200619348
HNRNPF	-0.304740469735494	0.0407697313444939	0.17453765200619348
MCL1	0.283603388231403	0.0410736463711529	0.17453765200619348
NMI	-0.420112123323763	0.0403674571477006	0.17453765200619348
RPL28	-0.247893099132107	0.0409351502161348	0.17453765200619348
TSC22D4	-0.374247367107973	0.0402484135380984	0.17453765200619348
ASB8	-0.255998942091086	0.0421841509412373	0.177730310460659
CCM2	0.237881744925499	0.042648519320246	0.177730310460659
IDS	0.356572088157912	0.0426602494667642	0.177730310460659
NSD1	-0.269484141893261	0.0423304074523576	0.177730310460659
TPM3	-0.173392386980196	0.0424656136233473	0.177730310460659
ZMAT3	-0.478009585352955	0.0422108810083218	0.177730310460659
HNRNPUL1	0.230888358778953	0.0431214289523088	0.1781761130885514
KLHL24	0.28685409217372	0.043184716462269	0.1781761130885514
REEP5	-0.286746661622738	0.0432659980697882	0.1781761130885514
YTHDF2	-0.255839736902939	0.0432448576136398	0.1781761130885514
ISCU	-0.229649806878237	0.0442072556779041	0.18152921943599126
ATP6V1F	-0.249591797565205	0.0453140165218564	0.18307905890339124
HLA-E-2	0.299616034336093	0.0449871125342107	0.18307905890339124
MAP2K2	-0.278207102190287	0.0449853406837417	0.18307905890339124
MGLL	-0.622352722779154	0.0452166802284942	0.18307905890339124
SET	-0.219585465656234	0.0453533847808261	0.18307905890339124
TCP11L2	0.376242557778857	0.0450680816957534	0.18307905890339124
NDUFA1	-0.185194467079032	0.0463426855444696	0.1860216225928288
UBXN4	-0.17793590309222	0.0462888353113981	0.1860216225928288
NCOA1	0.266618777661231	0.0469053805854576	0.18775290996251795
CARD16	-0.395505863086882	0.0474091125235419	0.18923916702832785
ADAM10	0.249752964145823	0.048255090684518	0.18944100161586874
GNB5	0.305092039638416	0.0480595738514206	0.18944100161586874
H2AC19	-0.708778584193536	0.0481515727699906	0.18944100161586874
SHISA5	-0.388547600041216	0.0478002447005283	0.18944100161586874
STK17A	-0.358852110694709	0.0482341211285644	0.18944100161586874
YWHAB	-0.159221222672094	0.0481566997315944	0.18944100161586874
NFE2L2	0.252783073406436	0.0487818673027955	0.19046253654561413
SUB1	-0.239849752147782	0.0487585932031607	0.19046253654561413
CD164	-0.189835520230308	0.049110678066246	0.19122386636693606
GTPBP4	0.2188375406937	0.0495622366285061	0.1919361413065995
ZNF385D	0.252569824826482	0.0494891918963069	0.1919361413065995
ALDH2	0.267734314341693	0.0502023581744629	0.19240122461445322
CYB561A3	0.235449504994922	0.0501966245238477	0.19240122461445322
RPS19BP1	-0.258674990521555	0.0502208934787901	0.19240122461445322
WHAMMP1	0.297145502814419	0.0500141748321629	0.19240122461445322
INTS6	0.374547644677176	0.0507326223224549	0.19332511279676812
WAS	-0.243116958520569	0.0507073269625636	0.19332511279676812
NCOR1	-0.209365203510859	0.0510018434674067	0.1938341338162877
GOLGA2	-0.324392800289172	0.0512430040560529	0.19399717089645718
SMCHD1	0.24939285180912	0.0513162565422399	0.19399717089645718
PCBP2	0.179638505434188	0.0520554720390394	0.1962724790073544
SMS	-0.273270064255254	0.0525201564532833	0.19750343045195218
BCAP31	-0.233089629191267	0.0529108043320077	0.1984502346205748
CSNK1D	0.261921329875387	0.0535593929599738	0.2003569961774936
EMC10	-0.410090123429435	0.0543396111180259	0.202216938249112
STUB1	-0.214744560020767	0.0542277416983675	0.202216938249112
DHRS7	-0.240112032098314	0.0555288290594974	0.20532669903151282
GPX1	-0.310756490042356	0.0560373776223163	0.20532669903151282
PNPLA2	0.265626012375051	0.0556516428969259	0.20532669903151282
RALBP1	-0.320791482948318	0.0558308475423827	0.20532669903151282
SSU72	-0.205768986266631	0.0559701602150019	0.20532669903151282
USP9X	0.242628262800982	0.055803845494148	0.20532669903151282
MT-CO3	0.400517196159986	0.0561871435632164	0.20534892110444047
MYL12A	-0.350704078477798	0.0563467950436198	0.2054070666258487
RASGRP2	-0.304565694138942	0.0566502873386199	0.20598794047554156
FKBP1A	-0.219699581432934	0.0576498979812414	0.20909061983551766
ATP5ME	-0.25832693534182	0.0578900013633889	0.20942990366653857
DCP2	-0.254081185449717	0.0583735310753016	0.2106458987540555
RNF10	0.199001640503221	0.0592904404262929	0.21341571629514497
SMAP2	-0.294735724526016	0.0601562929856901	0.21490835669137787
SRRM1	-0.156320156029195	0.0601165362987647	0.21490835669137787
TIMM17A	0.180003278772722	0.0601183135690495	0.21490835669137787
CTSZ	-0.329586997733423	0.0607275026031648	0.21538365718813937
FAM32A	-0.313847393344251	0.0605858586275974	0.21538365718813937
KCNK6	0.314801451923779	0.0608519514459048	0.21538365718813937
RAB27A	-0.364769876859631	0.0610951612722148	0.21538365718813937
RALY	-0.224135515770005	0.0611936772696883	0.21538365718813937
SFI1	0.271802757126507	0.0610330203099442	0.21538365718813937
NDUFS2	-0.237974971488139	0.0617600381500686	0.21684298406989685
FERMT3	-0.299524508459188	0.0621183422092796	0.2175664485712268
LPP	0.280334084366092	0.0626239453427817	0.218801021747763
FTL	-0.19225362898644	0.0630097261191656	0.21948946456030222
FYTTD1	-0.237229602572566	0.0638449080434412	0.21948946456030222
GRIPAP1	0.260650717884264	0.063311172839993	0.21948946456030222
H2AZ1	-0.241585599093049	0.0635977688462337	0.21948946456030222
MBNL1	0.211384779096713	0.0633333068158488	0.21948946456030222
PHF20L1	0.259842546773427	0.0638961632309907	0.21948946456030222
PSMD6	-0.244996432141135	0.0638417264415355	0.21948946456030222
ACTN1	0.304274772102054	0.0647382572257055	0.221318109032376
CYLD	0.220693944510903	0.064712200553263	0.221318109032376
HNRNPH3	-0.214430456714301	0.0650180731118768	0.22174421593525523
ZNF106	-0.265301731723027	0.0652870488925225	0.2221314115890825
HMGB2	-0.482123310747325	0.0655234730673345	0.2224062779411425
COPE	-0.311729397447265	0.0657601332628617	0.22268064083561462
HLA-DQA1-2	0.413534016117516	0.0668659650494907	0.22535722654651466
PDAP1	-0.229847325672768	0.0667651753505663	0.22535722654651466
YME1L1	0.287027641238827	0.0671765732933237	0.22587134879096368
SEC61G	-0.243570073728315	0.067702377594385	0.22657306225380833
SPCS2	-0.220340438114047	0.0675950280931868	0.22657306225380833
CDC42SE1	-0.273703924830511	0.0690157885801582	0.23042888289964034
