pathway_id	pathway_name	foreground_hits	pathway_genes_in_universe	foreground_genes_in_universe	universe_genes	p_value	adjusted_p_value	foreground_hit_genes
pau00310	Lysine degradation - Pseudomonas aeruginosa UCBPP-PA14	1	22	101	2055	0.671951122399	1	PA14_35490
pau04122	Sulfur relay system - Pseudomonas aeruginosa UCBPP-PA14	1	22	101	2055	0.671951122399	1	PA14_44970
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	2	49	101	2055	0.704640431877	1	PA14_58350,PA14_58360
pau00340	Histidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	25	101	2055	0.718476757845	1	PA14_31820
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	26	101	2055	0.732483579253	1	PA14_35490
pau00770	Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	26	101	2055	0.732483579253	1	PA14_38200
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	52	101	2055	0.735579561676	1	PA14_01360,PA14_55580
pau00061	Fatty acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	27	101	2055	0.745800069394	1	PA14_43610
pau00260	Glycine, serine and threonine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	56	101	2055	0.772551664282	1	PA14_33500,PA14_35490
pau00071	Fatty acid degradation - Pseudomonas aeruginosa UCBPP-PA14	1	31	101	2055	0.792812734413	1	PA14_43610
pau00670	One carbon pool by folate - Pseudomonas aeruginosa UCBPP-PA14	1	31	101	2055	0.792812734413	1	PA14_35490
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	1	31	101	2055	0.792812734413	1	PA14_49180
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	32	101	2055	0.803151624642	1	PA14_31820
pau00790	Folate biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	33	101	2055	0.812979447634	1	PA14_44970
pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	63	101	2055	0.826575768205	1	PA14_35490,PA14_58030
pau00010	Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa UCBPP-PA14	1	35	101	2055	0.831200768855	1	PA14_35490
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	1	35	101	2055	0.831200768855	1	PA14_58030
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	38	101	2055	0.855287080815	1	PA14_38200
pau01212	Fatty acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	51	101	2055	0.925940103648	1	PA14_43610
pau00970	Aminoacyl-tRNA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	2	86	101	2055	0.932633468508	1	PA14_10420,PA14_68030
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	129	101	2055	0.959956861336	1	PA14_35490,PA14_54000,PA14_58030
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	63	101	2055	0.960252132458	1	PA14_35490
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	3	146	101	2055	0.979857666434	1	PA14_31820,PA14_33500,PA14_38200
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	4	184	101	2055	0.985093859998	1	PA14_01360,PA14_35490,PA14_44970,PA14_48440
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	9	324	101	2055	0.986306487113	1	PA14_10640,PA14_10650,PA14_19530,PA14_19560,PA14_30460,PA14_33500,PA14_35490,PA14_54000,PA14_58030
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	12	444	101	2055	0.996705668809	1	PA14_01360,PA14_31820,PA14_33500,PA14_33510,PA14_35490,PA14_35500,PA14_35520,PA14_35530,PA14_38200,PA14_48440,PA14_55580,PA14_58030
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	1	111	101	2055	0.99682849306	1	PA14_42390
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	24	1053	101	2055	0.999999998141	1	PA14_01310,PA14_01360,PA14_10640,PA14_10650,PA14_19530,PA14_19560,PA14_29320,PA14_30460,PA14_31820,PA14_33500,PA14_33510,PA14_35490,PA14_35500,PA14_35520,PA14_35530,PA14_38200,PA14_38440,PA14_38460,PA14_38470,PA14_43610,PA14_44970,PA14_48440,PA14_54000,PA14_58030
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	0	29	101	2055	1	1	
pau00040	Pentose and glucuronate interconversions - Pseudomonas aeruginosa UCBPP-PA14	0	8	101	2055	1	1	
pau00051	Fructose and mannose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	18	101	2055	1	1	
pau00052	Galactose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	4	101	2055	1	1	
pau00053	Ascorbate and aldarate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	6	101	2055	1	1	
pau00074	Mycolic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau00220	Arginine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	33	101	2055	1	1	
pau00230	Purine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	67	101	2055	1	1	
pau00240	Pyrimidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	101	2055	1	1	
pau00250	Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	101	2055	1	1	
pau00270	Cysteine and methionine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	42	101	2055	1	1	
pau00300	Lysine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	16	101	2055	1	1	
pau00330	Arginine and proline metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	48	101	2055	1	1	
pau00332	Carbapenem biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau00361	Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	4	101	2055	1	1	
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	34	101	2055	1	1	
pau00364	Fluorobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	101	2055	1	1	
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	24	101	2055	1	1	
pau00410	beta-Alanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	19	101	2055	1	1	
pau00430	Taurine and hypotaurine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	101	2055	1	1	
pau00440	Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	101	2055	1	1	
pau00450	Selenocompound metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	101	2055	1	1	
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	11	101	2055	1	1	
pau00470	D-Amino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	23	101	2055	1	1	
pau00480	Glutathione metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	101	2055	1	1	
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	16	101	2055	1	1	
pau00520	Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	27	101	2055	1	1	
pau00521	Streptomycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	8	101	2055	1	1	
pau00523	Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	5	101	2055	1	1	
pau00525	Acarbose and validamycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau00540	Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	21	101	2055	1	1	
pau00541	Biosynthesis of various nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	0	30	101	2055	1	1	
pau00543	Exopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	11	101	2055	1	1	
pau00550	Peptidoglycan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	22	101	2055	1	1	
pau00552	Teichoic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau00561	Glycerolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	15	101	2055	1	1	
pau00562	Inositol phosphate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	101	2055	1	1	
pau00564	Glycerophospholipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	27	101	2055	1	1	
pau00565	Ether lipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	101	2055	1	1	
pau00592	alpha-Linolenic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	101	2055	1	1	
pau00600	Sphingolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau00622	Xylene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	6	101	2055	1	1	
pau00623	Toluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau00625	Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	101	2055	1	1	
pau00626	Naphthalene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau00627	Aminobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	101	2055	1	1	
pau00633	Nitrotoluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	11	101	2055	1	1	
pau00680	Methane metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	26	101	2055	1	1	
pau00710	Carbon fixation by Calvin cycle - Pseudomonas aeruginosa UCBPP-PA14	0	13	101	2055	1	1	
pau00730	Thiamine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	13	101	2055	1	1	
pau00750	Vitamin B6 metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	101	2055	1	1	
pau00760	Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	24	101	2055	1	1	
pau00780	Biotin metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	20	101	2055	1	1	
pau00900	Terpenoid backbone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	16	101	2055	1	1	
pau00907	Pinene, camphor and geraniol degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	101	2055	1	1	
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	34	101	2055	1	1	
pau00930	Caprolactam degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	101	2055	1	1	
pau00946	Degradation of flavonoids - Pseudomonas aeruginosa UCBPP-PA14	0	1	101	2055	1	1	
pau00984	Steroid degradation - Pseudomonas aeruginosa UCBPP-PA14	0	4	101	2055	1	1	
pau00997	Biosynthesis of various other secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	4	101	2055	1	1	
pau00999	Biosynthesis of various plant secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	3	101	2055	1	1	
pau01040	Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa UCBPP-PA14	0	6	101	2055	1	1	
pau01053	Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa UCBPP-PA14	0	9	101	2055	1	1	
pau01232	Nucleotide metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	50	101	2055	1	1	
pau01250	Biosynthesis of nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	0	43	101	2055	1	1	
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	0	12	101	2055	1	1	
pau01320	Sulfur cycle - Pseudomonas aeruginosa UCBPP-PA14	0	9	101	2055	1	1	
pau01502	Vancomycin resistance - Pseudomonas aeruginosa UCBPP-PA14	0	9	101	2055	1	1	
pau02040	Flagellar assembly - Pseudomonas aeruginosa UCBPP-PA14	0	46	101	2055	1	1	
pau02060	Phosphotransferase system (PTS) - Pseudomonas aeruginosa UCBPP-PA14	0	8	101	2055	1	1	
pau03008	Ribosome biogenesis in eukaryotes - Pseudomonas aeruginosa UCBPP-PA14	0	3	101	2055	1	1	
pau03010	Ribosome - Pseudomonas aeruginosa UCBPP-PA14	0	67	101	2055	1	1	
pau03018	RNA degradation - Pseudomonas aeruginosa UCBPP-PA14	0	19	101	2055	1	1	
pau03020	RNA polymerase - Pseudomonas aeruginosa UCBPP-PA14	0	4	101	2055	1	1	
pau03030	DNA replication - Pseudomonas aeruginosa UCBPP-PA14	0	17	101	2055	1	1	
pau03060	Protein export - Pseudomonas aeruginosa UCBPP-PA14	0	17	101	2055	1	1	
pau03250	Viral life cycle - HIV-1 - Pseudomonas aeruginosa UCBPP-PA14	0	1	101	2055	1	1	
pau03258	Virion - Bacteriophage lambda - Pseudomonas aeruginosa UCBPP-PA14	0	5	101	2055	1	1	
pau03410	Base excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	13	101	2055	1	1	
pau03420	Nucleotide excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	9	101	2055	1	1	
pau03430	Mismatch repair - Pseudomonas aeruginosa UCBPP-PA14	0	20	101	2055	1	1	
pau03440	Homologous recombination - Pseudomonas aeruginosa UCBPP-PA14	0	24	101	2055	1	1	
pau03450	Non-homologous end-joining - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau04148	Efferocytosis - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau04156	Integrated stress response (ISR) signaling pathway - Pseudomonas aeruginosa UCBPP-PA14	0	8	101	2055	1	1	
pau04980	Cobalamin transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	2	101	2055	1	1	
pau04981	Folate transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	101	2055	1	1	
