pathway_id	pathway_name	gene_id
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_63570
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_63580
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09420
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09440
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09450
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09470
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09480
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39890
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39910
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39925
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39960
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39970
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_06740
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_10500
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_29850
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_29860
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_29880
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_29890
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_29900
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_29920
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_29930
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_44360
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_57540
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_57560
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	PA14_57570
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09420
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09440
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09450
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09460
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09470
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09480
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09520
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_09530
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39890
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39910
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39925
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39960
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	PA14_39970
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06650
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06680
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06690
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06700
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_06710
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09420
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09440
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09450
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09460
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09470
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_09480
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_35270
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36310
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36320
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_36330
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39890
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39910
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39925
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39960
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_39970
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_56300
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06650
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06680
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06690
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06700
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_06710
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_18670
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36310
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36320
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36330
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_02760
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_02770
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_38510
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_35270
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_35290
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_35300
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_35320
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_01900
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_01910
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_02760
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_02770
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_03050
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_35270
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_35290
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_35300
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_35320
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_38510
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_49250
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_49260
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_56300
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_63570
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_63580
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_02760
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_02770
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_38640
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_38660
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	PA14_49250
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	PA14_49260
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	PA14_01900
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	PA14_01910
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	PA14_03050
pau04148	Efferocytosis - Pseudomonas aeruginosa UCBPP-PA14	PA14_57570
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_01900
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_01910
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_03050
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_63570
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_63580
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00680	Methane metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_63570
pau00680	Methane metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_63580
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_38510
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_53070
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_09460
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_49250
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_49260
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_56300
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_63570
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_63580
pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_38640
pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	PA14_38660
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06660
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06680
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06690
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06700
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_06710
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_53070
pau00130	Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_53070
pau00360	Phenylalanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_53070
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_56300
pau00010	Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_35270
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_56300
pau00480	Glutathione metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_35320
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_06740
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_10500
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_44360
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_57540
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_57560
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	PA14_57570
pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_56300
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_09460
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_45340
