509	CWC27	187
510	TRIM23	25
511	PIK3R1	162
512	NAIP	24
513	GTF2H2	48
514	NSA2	602
515	CTD-2015H6.3	7
516	ZCCHC9	156
517	ARRDC3	121
518	RIOK2	116
519	DCP2	167
520	AP3S1	427
521	COMMD10	145
522	CEP120	55
523	ISOC1	106
524	HINT1	1725
525	SLC22A4	8
526	C5orf56	337
527	KIF3A	59
528	C5orf15	152
529	CTB-113I20.2	12
530	PPP2CA	402
531	DDX46	436
532	H2AFY	798
533	KDM3B	70
534	MZB1	74
535	UBE2D2	1133
536	PURA	44
537	HBEGF	35
538	ANKHD1	62
539	SRA1	285
540	NDUFA2	695
541	WDR55	106
542	DIAPH1	240
543	RNF14	80
544	NR3C1	286
545	YIPF5	170
546	PRELID2	11
547	LARS	155
548	CSNK1A1	422
549	CCDC69	333
550	SPARC	36
551	FAXDC2	8
552	HAVCR2	125
553	MED7	67
554	UBLCP1	106
555	TTC1	329
556	CCNG1	443
557	RARS	128
558	ATP6V0E1	1515
559	UIMC1	113
560	LMAN2	698
561	RGS14	289
562	DOK3	78
563	SCGB3A1	140
564	RP11-532F6.3	13
565	SERPINB1	977
566	LYRM4	347
567	F13A1	35
568	RIOK1	97
569	TMEM14C	410
570	TMEM14B	642
571	PHACTR1	124
572	NOL7	608
573	MCUR1	139
574	JARID2	95
575	GMPR	54
576	ACOT13	76
577	RP11-367G6.3	26
578	HIST1H2AC	97
579	BTN3A2	583
580	BTN3A1	157
581	ABT1	317
582	HIST1H2BJ	15
583	HIST1H2AH	6
584	HIST1H1B	9
585	FLOT1	309
586	IER3	87
587	XXbac-BPG299F13.17	345
588	NFKBIL1	99
589	LTB	1893
590	LST1	959
591	NCR3	258
592	AIF1	1008
593	CSNK2B	917
594	LY6G5B	5
595	LY6G6F	8
596	C6orf25	19
597	EHMT2	93
598	PPT2-EGFL8	3
599	AGPAT1	87
600	HLA-DRB1	1235
601	HLA-DQA1	586
602	HLA-DQB1	645
603	HLA-DOB	125
604	PSMB8	1238
605	HLA-DMB	482
606	HLA-DMA	708
607	HLA-DPA1	1326
608	HLA-DPB1	1388
609	RGL2	104
610	TAPBP	702
611	DEF6	422
612	FKBP5	217
613	STK38	232
614	SRSF3	1277
615	OARD1	223
616	TREML1	17
617	RPL7L1	294
618	PTCRA	20
619	CNPY3	750
620	KLC4	27
621	CRIP3	7
622	ABCC10	30
623	YIPF3	269
624	GTPBP2	23
625	RSPH9	6
626	MRPS18A	167
627	PLA2G7	42
628	CD2AP	56
629	MCM3	143
630	PHF3	200
631	SH3BGRL2	9
632	ELOVL4	21
633	SNX14	121
634	SLC35A1	79
635	PNRC1	1504
636	LYRM2	176
637	MAP3K7	89
638	MANEA-AS1	15
639	NDUFAF4	183
640	SNX3	1246
641	CDC40	237
642	CDK19	52
643	HDAC2	224
644	ZUFSP	54
645	CEP85L	71
646	SMPDL3A	39
647	ECHDC1	290
648	ARHGAP18	41
649	SAMD3	316
650	LINC01013	10
651	TBPL1	185
652	SGK1	114
653	RP3-325F22.5	12
654	ABRACL	757
655	LTV1	153
656	SF3B5	1055
657	STX11	357
658	RP11-545I5.3	6
659	PPIL4	94
660	GINM1	156
661	PCMT1	609
662	TMEM242	204
663	SNX9	116
664	SERAC1	10
665	DYNLT1	515
666	RP1-111C20.4	11
667	WTAP	490
668	ACAT2	171
669	TCP1	458
670	AC147651.3	13
671	NUDT1	268
672	BRAT1	79
673	IQCE	13
674	TNRC18	31
675	DAGLB	42
676	C7orf26	140
677	PHF14	287
678	ARL4A	414
679	HDAC9	44
680	IL6	24
681	NUPL2	163
682	AC005082.12	20
683	SKAP2	166
684	JAZF1	61
685	CHN2	40
686	GARS	169
687	NT5C3A	252
688	HERPUD2	231
689	STK17A	850
690	BLVRA	497
691	URGCP	65
692	UBE2D4	66
693	LINC00957	5
694	AEBP1	9
695	POLD2	169
696	DDX56	135
697	CCM2	374
698	CCT6A	443
699	ERV3-1	126
700	ZNF92	120
701	GUSB	239
702	RP11-792A8.4	106
703	LAT2	249
704	RFC2	120
705	YWHAG	51
706	FGL2	339
707	TMEM60	165
708	ABCB1	29
709	RBM48	67
710	SAMD9L	267
711	GNG11	39
712	BET1	115
713	ARPC1B	2004
714	LRCH4	353
715	ALKBH4	80
716	DNAJC2	243
717	CTB-152G17.6	8
718	PRKAR2B	8
719	HBP1	193
720	PNPLA8	120
721	CAPZA2	565
722	SND1	252
723	ATP6V1F	1001
724	TSPAN33	20
725	RP11-138A9.2	49
726	MKLN1	90
727	EXOC4	135
728	TMEM140	81
729	WDR91	29
730	MRPS33	268
731	RP5-894A10.2	12
732	SSBP1	654
733	ZYX	403
734	ZNF212	25
735	ZNF467	95
736	ATP6V0E2	233
737	GIMAP7	1444
738	GIMAP4	1232
739	GIMAP2	523
740	GIMAP5	761
741	CHPF2	61
742	SMARCD3	67
743	LINC01003	137
744	RP11-5C23.1	12
745	PAXIP1-AS1	104
746	PTPRN2	79
747	GTPBP6	198
748	ARSD	29
749	RP11-706O15.1	28
750	HCCS	110
751	ARHGAP6	5
752	PRPS2	125
753	RAB9A	216
754	REPS2	9
755	SH3KBP1	437
756	SMS	451
757	PRDX4	236
758	SAT1	1587
759	ZFX	44
760	MID1IP1	341
761	KRBOX4	91
762	CDK16	78
763	RBM3	1722
764	PQBP1	430
765	SLC35A2	81
766	OTUD5	125
767	PRAF2	157
768	WDR45	218
769	GPKOW	113
770	SYP	5
771	CCDC22	129
772	MAGEH1	149
773	PJA1	56
774	PDZD11	176
775	NONO	448
776	P2RY10	122
777	ITM2A	340
778	SYTL4	3
779	BTK	220
780	ARMCX5	34
781	BEX4	306
782	TCEAL8	341
783	TCEAL4	136
784	MORF4L2	266
785	NXT2	72
786	WDR44	20
787	PGRMC1	112
788	RNF113A	332
789	NKAP	178
790	LAMP2	157
791	CUL4B	43
792	C1GALT1C1	67
793	RP1-315G1.3	8
794	SLC25A14	43
795	HPRT1	273
796	FAM127A	128
797	FHL1	85
798	IDH3G	539
799	PDZD4	16
800	TKTL1	31
801	MPP1	175
802	FBXO25	116
803	TDRP	4
804	MYOM2	19
805	LONRF1	20
806	DMTN	21
807	SLC39A14	12
808	ADAM28	90
809	CLU	51
810	PNOC	95
811	HMBOX1	138
812	IDO1	7
813	RP11-589C21.6	90
814	AP3M2	95
815	VDAC3	456
816	SLC20A2	35
817	FNTA	431
818	LYPLA1	417
819	NSMAF	81
820	RAB2A	454
821	CHD7	65
822	RRS1	167
823	C8orf44	29
824	STAU2	83
825	ZBTB10	53
826	RP11-219B4.7	6
827	CA2	51
828	TMEM55A	141
829	KIAA1429	59
830	DPY19L4	27
831	MTERFD1	68
832	CPQ	157
833	POLR2K	192
834	ATP6V1C1	84
835	NUDCD1	63
836	MED30	342
837	DERL1	287
838	WDYHV1	46
839	RNF139	351
840	KIAA0196	70
841	SLA	255
842	CASC7	54
843	LYPD2	18
844	TOP1MT	80
845	NAPRT1	335
846	SHARPIN	251
847	MAF1	612
848	VPS28	953
849	RCL1	58
850	CD274	7
851	CDKN2A	28
852	DNAJA1	797
853	AQP3	448
854	ENHO	26
855	GALT	180
856	STOML2	346
857	CD72	122
858	TPM2	8
859	GNE	9
860	PAX5	35
861	FXN	162
862	ABHD17B	52
863	VPS13A	92
864	TLE4	295
865	SPIN1	51
866	FAM120A	108
867	C9orf3	19
868	PTCH1	13
869	ERCC6L2	35
870	HEMGN	15
871	TRIM14	143
872	INVS	15
873	SMC2	58
874	CTNNAL1	14
875	INIP	106
876	GSN	135
877	PTGS1	33
878	ARPC5L	504
879	GOLGA1	30
880	SCAI	48
881	PPP6C	299
882	PTGES2	152
883	C9orf16	977
884	TRUB2	84
885	TOR1A	206
886	USP20	67
887	POMT1	49
888	UCK1	94
889	SETX	133
890	GFI1B	12
891	GBGT1	33
892	SURF6	62
893	SURF1	465
894	SARDH	14
895	RXRA	148
896	FCN1	793
897	C9orf69	70
898	EGFL7	10
899	TMEM141	294
900	RABL6	117
901	PHPT1	440
902	PTGDS	32
903	C9orf142	654
904	CLIC3	166
905	NELFB	44
906	MRPL41	420
907	C9orf37	46
908	IDI1	317
909	AKR1C3	106
910	ATP5C1	830
911	SEC61A2	11
912	NUDT5	316
913	CDC123	360
914	CAMK1D	141
915	FAM107B	399
916	RP11-398C13.6	10
917	RP11-390B4.5	6
918	MLLT10	130
919	ARHGAP21	24
920	ENKUR	6
921	MAP3K8	155
922	KIF5B	479
923	RP11-324I22.4	5
924	RP11-162G10.5	13
925	ZNF32	247
926	ZFAND4	37
927	NCOA4	385
928	ZWINT	19
929	CISD1	117
930	UBE2D1	284
931	TFAM	94
932	REEP3	74
933	SIRT1	25
934	PBLD	6
935	HNRNPH3	483
936	SRGN	1612
937	TACR2	3
938	TSPAN15	25
939	PRF1	428
940	MICU1	92
941	CAMK2G	153
942	RP11-178G16.4	9
943	ZNF503	9
944	PPIF	117
945	ATAD1	116
946	IFIT2	153
947	IFIT1	216
948	IFIT5	100
949	MARCH5	164
950	EXOC6	71
951	BLNK	110
952	ARHGAP19	7
953	FRAT1	63
954	NDUFB8-1	1074
955	MRPL43	468
956	LZTS2	13
957	FBXW4	37
958	TRIM8	170
959	C10orf32	239
960	GSTO1	781
961	XPNPEP1	118
962	SHOC2	142
963	VTI1A	124
964	PRDX3	363
965	PLEKHA1	151
966	BUB3	578
967	OAT	124
968	CTBP2	61
969	MGMT	409
970	GLRX3	342
971	STK32C	69
972	ECHS1	375
973	SYCE1	16
974	SCGB1C1	9
975	IFITM3	599
976	PHRF1	42
977	IRF7	439
978	TMEM80	137
979	TALDO1	987
980	MOB2	236
981	TNNI2	64
982	KCNQ1OT1	81
983	SLC22A18AS	12
984	NAP1L4	358
985	CARS	168
986	ZNF195	79
987	TIMM10B	161
988	TAF10	127
989	RIC3	261
990	TMEM9B	516
991	DENND5A	75
992	SWAP70	137
993	ZBED5-AS1	68
994	PSMA1	672
995	SAAL1	70
996	CAT	378
997	PRR5L	32
998	API5	150
999	CD82	188
1000	PEX16	325
1001	DGKZ	269
1002	DDB2	111
1003	MADD	73
1004	CELF1	257
1005	MTCH2	223
1006	FNBP4	203
1007	UBE2L6	926
1008	TMX2	269
1009	CTNND1	21
1010	RP11-142C4.6	8
1011	MS4A6A	427
1012	MS4A1	423
1013	PTGDR2	10
1014	PRPF19	179
1015	TMEM138	177
1016	SDHAF2	342
1017	FADS1	39
1018	AP003733.1	114
1019	UBXN1	1367
1020	GNG3	9
1021	TAF6L	46
1022	RP11-727F15.9	85
1023	OTUB1	437
1024	FERMT3	489
1025	RASGRP2	655
1026	AP001462.6	7
1027	ARL2	308
1028	SYVN1	81
1029	CTSW	808
1030	PACS1	134
1031	RAB1B	173
1032	RBM4	277
1033	RCE1	109
1034	AP003419.16	9
1035	PTPRCAP	1729
1036	CORO1B	442
1037	PITPNM1	53
1038	GSTP1	1238
1039	MRPL21	434
1040	CTTN	7
1041	LAMTOR1	928
1042	FOLR3	157
1043	ARAP1	136
1044	RELT	134
1045	PGM2L1	47
1046	XRRA1	148
1047	AP001189.4	15
1048	CLNS1A	585
1049	PICALM	119
1050	PRSS23	101
1051	RAB38	11
1052	SMCO4	282
1053	TAF1D	405
1054	MRE11A	54
1055	CWC15	453
1056	CASP4	851
1057	PPP2R1B	31
1058	RBM7	178
1059	REXO2	295
1060	PCSK7	386
1061	CEP164	98
1062	RNF26	55
1063	NRGN	84
1064	ESAM	10
1065	STT3A	59
1066	RPUSD4	77
1067	SRPR	226
1068	SENCR	32
1069	JAM3	7
1070	VPS26B	196
1071	THYN1	360
1072	WNK1	239
1073	FBXL14	9
1074	ADIPOR2	55
1075	CCND2	164
1076	CD9	78
1077	TNFRSF1A	249
1078	MRPL51	548
1079	IFFO1	88
1080	ACRBP	33
1081	USP5	108
1082	SPSB2	145
1083	EMG1	273
1084	CLSTN3	34
1085	CD163	36
1086	CLEC4C	8
1087	KLRG1	313
1088	KLRB1	152
1089	CLEC2B	249
1090	CLEC1B	13
1091	KLRC1	51
1092	RP11-291B21.2	98
1093	PLBD1	235
1094	GOLT1B	164
1095	TM7SF3	127
1096	CCDC91	284
1097	DENND5B	13
1098	RP11-428G5.5	31
1099	SLC2A13	27
1100	LRRK2	41
1101	PRICKLE1	7
1102	IRAK4	170
1103	RP11-493L12.4	5
1104	SLC48A1	25
1105	ASB8	197
1106	RHEBL1	41
1107	TMBIM6	1382
1108	BCDIN3D	38
1109	SMARCD1	101
1110	ITGB7	377
1111	C12orf10	306
1112	CBX5	118
1113	NCKAP1L	285
1114	BLOC1S1	839
1115	GDF11	10
1116	ORMDL2	255
1117	WIBG	226
1118	SUOX	4
1119	SMARCC2	116
1120	IL23A	120
1121	BAZ2A	197
1122	TMEM194A	20
1123	R3HDM2	66
1124	DTX3	26
1125	XPOT	98
1126	GNS	120
1127	TMBIM4-1	782
1128	THAP2	108
1129	RAB21	71
1130	TBC1D15	88
1131	ATXN7L3B	109
1132	PAWR	26
1133	TMTC2	12
1134	LINC00936	749
1135	MRPL42	135
1136	NDUFA12	592
1137	NR2C1	50
1138	ACTR6	93
1139	GNPTAB	127
1140	TDG	153
1141	HCFC2	31
1142	C12orf45	108
1143	PWP1	171
1144	SELPLG	482
1145	CORO1C	127
1146	USP30	16
1147	GLTP	137
1148	GIT2	295
1149	HVCN1	331
1150	ALDH2	296
1151	TMEM116	71
1152	NAA25	43
1153	RPH3A	8
1154	OAS1	526
1155	FBXO21	105
1156	RFC5	70
1157	TAOK3	329
1158	DYNLL1	913
1159	MLEC	160
1160	OASL	126
1161	ORAI1	246
1162	SETD1B	58
1163	CLIP1	92
1164	RILPL2	509
1165	SNRNP35	131
1166	EIF2B1	235
1167	NCOR2	77
1168	NOC4L	113
1169	MRP63	544
1170	GTF3A	1400
1171	MTIF3	307
1172	FRY-AS1	20
1173	N4BP2L1	336
1174	SPG20	133
1175	ALG5	186
1176	EXOSC8	259
1177	MTRF1	34
1178	DNAJC15	391
1179	CCDC122	7
1180	TSC22D1	51
1181	DLEU7	11
1182	RNASEH2B	445
1183	MZT1	169
1184	DIS3	72
1185	MYCBP2	224
1186	RBM26-AS1	15
1187	UBAC2	357
1188	GPR183	325
1189	CLYBL	48
1190	ARGLU1	482
1191	ABHD13	114
1192	TNFSF13B	433
1193	ARHGEF7	50
1194	MCF2L	9
1195	CDC16	86
1196	RPPH1	23
1197	METTL3	98
1198	CMTM5	14
1199	DHRS4	64
1200	PSME1	1978
1201	RP11-468E2.4	63
1202	IRF9	333
1203	CHMP4A	835
1204	MDP1	93
1205	GMPR2	334
1206	TINF2	364
1207	CIDEB	74
1208	LTB4R	104
1209	GZMH	269
1210	GZMB	326
1211	SCFD1	204
1212	AP4S1	30
1213	EAPP	447
1214	PPP2R3C	209
1215	FBXO33	72
1216	FKBP3	292
1217	MIS18BP1	168
1218	NEMF	320
1219	ARF6	944
1220	C14orf166	822
1221	PTGDR	127
1222	PSMC6	240
1223	CGRRF1	113
1224	MAPK1IP1L	309
1225	LGALS3	662
1226	RP11-349A22.5	288
1227	ARID4A	292
1228	JKAMP	119
1229	MNAT1	100
1230	CTD-2302E22.4	5
1231	ATP6V1D	212
1232	EIF2S1	241
1233	ARG2	11
1234	VTI1B	336
1235	RAD51B	35
1236	DCAF5	132
1237	ERH	913
1238	SRSF5	1968
1239	PCNX	84
1240	RBM25	451
1241	NUMB	216
1242	LIN52	30
1243	NPC2	1121
1244	ISCA2	256
1245	DLST	104
1246	RPS6KL1	7
1247	RP11-950C14.3	8
1248	C14orf1	267
1249	RP11-488C13.5	24
1250	GSTZ1	72
1251	AHSA1	321
1252	SNW1	379
1253	SEL1L	70
1254	SPATA7	8
1255	TTC8	6
1256	TRIP11	83
1257	ATXN3	147
1258	IFI27	90
1259	DICER1	93
1260	TCL1B	9
1261	TCL1A	268
1262	RP11-164H13.1	22
1263	HSP90AA1	1439
1264	ANKRD9	15
1265	CDC42BPB	13
1266	TNFAIP2	175
1267	EIF5	743
1268	TRMT61A	48
1269	BAG5	81
1270	SIVA1	599
1271	PLD4	126
1272	C14orf80	63
1273	AL928768.3	19
1274	KIAA0125	93
1275	UBE3A	143
1276	ATP10A	15
1277	KLF13	195
1278	RP11-1000B6.3	7
1279	ARHGAP11A	5
1280	DPH6	61
1281	THBS1	8
1282	EIF2AK4	80
1283	PLCB2	126
1284	C15orf57	214
1285	RPUSD2	68
1286	RMDN3	109
1287	TMEM87A	196
1288	ZNF106	205
1289	TMEM62	31
1290	ADAL	54
1291	PDIA3	905
1292	CASC4	125
1293	TRIM69	239
1294	USP8	122
1295	SPPL2A	150
1296	RP11-430B1.2	19
1297	ARPP19	254
1298	RP11-139H15.1	247
1299	TCF12	63
1300	LINC00926	218
1301	ADAM10	139
1302	MYO1E	8
1303	BNIP2	310
1304	NARG2	107
1305	RP11-219B17.1	7
1306	RORA	316
1307	VPS13C	128
1308	TPM1	75
1309	RAB8B	143
1310	APH1B	113
1311	FAM96A	277
1312	KIAA0101	17
1313	CLPX	80
1314	AAGAB	93
1315	C15orf61	195
1316	FEM1B	80
1317	EDC3	39
1318	COMMD4	176
1319	NEIL1	39
1320	SIN3A	89
1321	SCAPER	85
1322	RCN2	355
1323	HMG20A	39
1324	ST20	46
1325	BCL2A1	110
1326	MESDC2	312
1327	IL16	463
1328	WHAMM	158
1329	HOMER2	7
1330	FANCI	16
1331	IDH2	493
1332	UNC45A	108
1333	HDDC3	168
1334	CHD2	360
1335	ARRDC4	17
1336	LYSMD4	12
1337	TARSL2	105
1338	POLR3K	293
1339	HBA1	24
1340	LUC7L	121
1341	RAB40C	26
1342	C16orf13	484
1343	STUB1	629
1344	FAM173A	287
