pathway_id	pathway_name	foreground_hits	pathway_genes_in_universe	foreground_genes_in_universe	universe_genes	p_value	adjusted_p_value	foreground_hit_genes
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	6	184	43	2048	0.183533637715	0.432615003185	PA14_11410,PA14_11420,PA14_39640,PA14_64950,PA14_64960,PA14_67580
pau00730	Thiamine metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	13	43	2048	0.241699537919	0.531738983421	PA14_67580
pau00290	Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	17	43	2048	0.30383316502	0.589793790921	PA14_47100
pau03060	Protein export - Pseudomonas aeruginosa UCBPP-PA14	1	17	43	2048	0.30383316502	0.589793790921	PA14_73410
pau03018	RNA degradation - Pseudomonas aeruginosa UCBPP-PA14	1	19	43	2048	0.333006478355	0.610511876983	PA14_27370
pau04122	Sulfur relay system - Pseudomonas aeruginosa UCBPP-PA14	1	22	43	2048	0.374540357291	0.633749832822	PA14_67580
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	63	43	2048	0.384090807771	0.633749832822	PA14_32985,PA14_33000
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	1	29	43	2048	0.461873499683	0.725801213787	PA14_61770
pau00790	Folate biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	33	43	2048	0.506304979805	0.741553627485	PA14_11420
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	34	43	2048	0.516840407035	0.741553627485	PA14_13770
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	2	97	43	2048	0.613352969507	0.822456449888	PA14_42570,PA14_73410
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	4	202	43	2048	0.626352846133	0.822456449888	PA14_13010,PA14_19540,PA14_19570,PA14_19580
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	1	49	43	2048	0.650858395845	0.822456449888	PA14_43710
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	52	43	2048	0.672918913545	0.822456449888	PA14_39640
pau00230	Purine metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	67	43	2048	0.764345608676	0.90083589594	PA14_61770
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	2	146	43	2048	0.824225725206	0.937912032131	PA14_47100,PA14_61770
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	19	1053	43	2048	0.867144357291	0.95385879302	PA14_11410,PA14_11420,PA14_19530,PA14_19560,PA14_32985,PA14_33000,PA14_39640,PA14_44340,PA14_44350,PA14_44360,PA14_47100,PA14_57560,PA14_57570,PA14_61770,PA14_63090,PA14_63100,PA14_64950,PA14_64960,PA14_67580
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	1	111	43	2048	0.91123254221	0.959204692541	PA14_73410
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	6	444	43	2048	0.930137883676	0.959204692541	PA14_11410,PA14_11420,PA14_32985,PA14_33000,PA14_47100,PA14_61770
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	3	324	43	2048	0.976151856928	0.976151856928	PA14_19530,PA14_19560,PA14_61770
pau00010	Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa UCBPP-PA14	0	35	43	2048	1	1	
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	0	29	43	2048	1	1	
pau00040	Pentose and glucuronate interconversions - Pseudomonas aeruginosa UCBPP-PA14	0	8	43	2048	1	1	
pau00051	Fructose and mannose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	18	43	2048	1	1	
pau00052	Galactose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	4	43	2048	1	1	
pau00053	Ascorbate and aldarate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	6	43	2048	1	1	
pau00061	Fatty acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	27	43	2048	1	1	
pau00071	Fatty acid degradation - Pseudomonas aeruginosa UCBPP-PA14	0	31	43	2048	1	1	
pau00074	Mycolic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau00130	Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	21	43	2048	1	1	
pau00220	Arginine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	33	43	2048	1	1	
pau00240	Pyrimidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	43	2048	1	1	
pau00250	Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	43	2048	1	1	
pau00261	Monobactam biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	9	43	2048	1	1	
pau00270	Cysteine and methionine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	42	43	2048	1	1	
pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	0	45	43	2048	1	1	
pau00300	Lysine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	16	43	2048	1	1	
pau00310	Lysine degradation - Pseudomonas aeruginosa UCBPP-PA14	0	22	43	2048	1	1	
pau00330	Arginine and proline metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	48	43	2048	1	1	
pau00332	Carbapenem biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau00340	Histidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	25	43	2048	1	1	
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	27	43	2048	1	1	
pau00360	Phenylalanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	21	43	2048	1	1	
pau00361	Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	5	43	2048	1	1	
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	34	43	2048	1	1	
pau00364	Fluorobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	43	2048	1	1	
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	26	43	2048	1	1	
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	32	43	2048	1	1	
pau00401	Novobiocin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	6	43	2048	1	1	
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	24	43	2048	1	1	
pau00410	beta-Alanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	19	43	2048	1	1	
pau00430	Taurine and hypotaurine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	43	2048	1	1	
pau00440	Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	43	2048	1	1	
pau00450	Selenocompound metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	43	2048	1	1	
pau00460	Cyanoamino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	11	43	2048	1	1	
pau00470	D-Amino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	23	43	2048	1	1	
pau00480	Glutathione metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	43	2048	1	1	
pau00500	Starch and sucrose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	16	43	2048	1	1	
pau00520	Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	27	43	2048	1	1	
pau00521	Streptomycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	8	43	2048	1	1	
pau00523	Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	5	43	2048	1	1	
pau00525	Acarbose and validamycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau00540	Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	21	43	2048	1	1	
pau00541	Biosynthesis of various nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	0	30	43	2048	1	1	
pau00543	Exopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	11	43	2048	1	1	
pau00550	Peptidoglycan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	22	43	2048	1	1	
pau00552	Teichoic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau00561	Glycerolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	15	43	2048	1	1	
pau00562	Inositol phosphate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	43	2048	1	1	
pau00564	Glycerophospholipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	27	43	2048	1	1	
pau00565	Ether lipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	43	2048	1	1	
pau00592	alpha-Linolenic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	43	2048	1	1	
pau00600	Sphingolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau00622	Xylene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	6	43	2048	1	1	
pau00623	Toluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau00625	Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	43	2048	1	1	
pau00626	Naphthalene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau00627	Aminobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	43	2048	1	1	
pau00633	Nitrotoluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau00640	Propanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	43	43	2048	1	1	
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	11	43	2048	1	1	
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	38	43	2048	1	1	
pau00660	C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	13	43	2048	1	1	
pau00680	Methane metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	26	43	2048	1	1	
pau00710	Carbon fixation by Calvin cycle - Pseudomonas aeruginosa UCBPP-PA14	0	13	43	2048	1	1	
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	0	35	43	2048	1	1	
pau00750	Vitamin B6 metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	43	2048	1	1	
pau00770	Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	26	43	2048	1	1	
pau00780	Biotin metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	20	43	2048	1	1	
pau00900	Terpenoid backbone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	16	43	2048	1	1	
pau00907	Pinene, camphor and geraniol degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	43	2048	1	1	
pau00930	Caprolactam degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	43	2048	1	1	
pau00946	Degradation of flavonoids - Pseudomonas aeruginosa UCBPP-PA14	0	1	43	2048	1	1	
pau00984	Steroid degradation - Pseudomonas aeruginosa UCBPP-PA14	0	4	43	2048	1	1	
pau00997	Biosynthesis of various other secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	4	43	2048	1	1	
pau00999	Biosynthesis of various plant secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	3	43	2048	1	1	
pau01040	Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa UCBPP-PA14	0	6	43	2048	1	1	
pau01053	Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa UCBPP-PA14	0	9	43	2048	1	1	
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	47	43	2048	1	1	
pau01212	Fatty acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	51	43	2048	1	1	
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	0	29	43	2048	1	1	
pau01232	Nucleotide metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	50	43	2048	1	1	
pau01250	Biosynthesis of nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	0	43	43	2048	1	1	
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	0	12	43	2048	1	1	
pau01320	Sulfur cycle - Pseudomonas aeruginosa UCBPP-PA14	0	10	43	2048	1	1	
pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	0	34	43	2048	1	1	
pau01502	Vancomycin resistance - Pseudomonas aeruginosa UCBPP-PA14	0	9	43	2048	1	1	
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	0	31	43	2048	1	1	
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	0	111	43	2048	1	1	
pau02040	Flagellar assembly - Pseudomonas aeruginosa UCBPP-PA14	0	46	43	2048	1	1	
pau02060	Phosphotransferase system (PTS) - Pseudomonas aeruginosa UCBPP-PA14	0	8	43	2048	1	1	
pau03008	Ribosome biogenesis in eukaryotes - Pseudomonas aeruginosa UCBPP-PA14	0	3	43	2048	1	1	
pau03020	RNA polymerase - Pseudomonas aeruginosa UCBPP-PA14	0	4	43	2048	1	1	
pau03030	DNA replication - Pseudomonas aeruginosa UCBPP-PA14	0	17	43	2048	1	1	
pau03250	Viral life cycle - HIV-1 - Pseudomonas aeruginosa UCBPP-PA14	0	1	43	2048	1	1	
pau03410	Base excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	13	43	2048	1	1	
pau03420	Nucleotide excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	9	43	2048	1	1	
pau03430	Mismatch repair - Pseudomonas aeruginosa UCBPP-PA14	0	20	43	2048	1	1	
pau03440	Homologous recombination - Pseudomonas aeruginosa UCBPP-PA14	0	24	43	2048	1	1	
pau03450	Non-homologous end-joining - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	0	14	43	2048	1	1	
pau04156	Integrated stress response (ISR) signaling pathway - Pseudomonas aeruginosa UCBPP-PA14	0	8	43	2048	1	1	
pau04980	Cobalamin transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	2	43	2048	1	1	
pau04981	Folate transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	43	2048	1	1	
