%%MatrixMarket matrix coordinate real general
%
130 134 3.636590801147388E-2
131 133 4.608903915216345E-2
132 134 3.568363259521845E-2
133 134 2.9738029214643857E-2
134 133 2.9738029214643857E-2
135 127 1.996905936064375E-2
136 135 9.998098098260788E-2
137 139 4.2727596831609893E-1
138 139 4.475085621904018E-2
139 138 4.475085621904018E-2
140 70 8.806538147903353E-2
141 146 7.303288229342508E-2
142 108 5.113722442006552E-2
143 144 6.327770942249511E-2
144 143 6.327770942249511E-2
145 147 5.862205314665103E-2
146 147 3.492171870494898E-2
147 146 3.492171870494898E-2
148 163 5.174202568218611E-2
149 150 1.8045832332377365E-1
150 154 6.763594325256506E-2
151 168 2.9441889389862252E-2
152 164 1.6655989887968126E-2
153 163 8.567801099227279E-2
154 164 1.8825350217924086E-2
155 173 6.104285305040191E-2
156 166 1.6906622244277492E-1
157 155 1.912525107206141E-1
158 163 2.316027635823209E-1
159 173 3.845926342863003E-1
160 167 3.035311648059964E-1
161 139 8.62338441199878E-2
162 163 3.945471183695548E-2
163 168 2.2307795483726522E-2
164 152 1.6655989887968126E-2
165 166 8.05178714123067E-3
166 165 8.05178714123067E-3
167 165 4.392178645455036E-2
168 169 1.9425558897981476E-2
169 170 1.5895994376928235E-2
170 169 1.5895994376928235E-2
171 91 3.964740851144155E-2
172 173 2.1690612909529772E-1
173 155 6.104285305040191E-2
174 122 3.597891933135027E-1
175 171 1.5879538566632623E-1
176 173 3.6580709858173155E-1
177 178 1.4147917718035363E-2
178 177 1.4147917718035363E-2
179 183 2.1363060772285225E-2
180 188 5.217827577162071E-2
181 186 5.09534944429334E-2
182 186 6.061566245724648E-2
183 179 2.1363060772285225E-2
184 188 4.99926947300513E-2
185 187 1.3333620146058067E-1
186 187 4.881108797483913E-2
187 179 4.4311827364363565E-2
188 184 4.99926947300513E-2
