gene	log2_fold_change	p_value	fdr
STK10	0.358607398386623	0.000440535689646388	0.01275430862185987
ZFP36	0.714586351841257	0.000466821397687886	0.01275430862185987
SERF2	-0.351320344088294	0.00057395553756195	0.014592970091552672
SUMO1	-0.360371045885076	0.000581189285868394	0.014592970091552672
TSPAN10	0.739457143999578	0.000582084881188595	0.014592970091552672
SHKBP1	-0.493612699297777	0.000593942999644832	0.01463352666366319
COX5B	-0.415847811469581	0.00063141302641478	0.014652436427673323
FXR2	0.576200753359748	0.000620146859122279	0.014652436427673323
MIDN	0.517055811982179	0.000606046739407216	0.014652436427673323
SCAND1	-0.392632622415566	0.000635725023453986	0.014652436427673323
TMEM59	-0.379303630997385	0.000660749839357404	0.014987484451456036
BLOC1S6	0.279210233449342	0.000693860774721364	0.015231965675671626
RPS6KA3	0.356882594792768	0.000703505762487283	0.015231965675671626
SLC25A3	-0.420244095236107	0.00069281131455637	0.015231965675671626
MT-ND4	0.680126422416345	0.00071984125581287	0.015353032157561062
MICAL3	0.490785588057582	0.000829472801179936	0.01721484805399965
RBM3	0.323548819404168	0.000831227792670382	0.01721484805399965
SRSF9	-0.356188534430553	0.000901564003391152	0.018404785154942233
JUND	0.525442570741312	0.000938267459566812	0.018663842469075501
SF3B6	-0.414561319906934	0.000940375547777072	0.018663842469075501
FOXN3	0.447949285359225	0.00106001616556841	0.020196841341296772
TPI1	-0.378012014499102	0.0010479997486298	0.020196841341296772
UBE2L3	-0.394458718180032	0.00105239639138147	0.020196841341296772
PPP4R2	-0.397072777019061	0.00109216367960213	0.020535551291466364
ALDOA	-0.488808941224254	0.00113061283308012	0.020713406903480662
DDX3X	0.424614963563577	0.00112147559472741	0.020713406903480662
TADA3	-0.448275144611766	0.00118875876125562	0.021502990757395962
PGAM1	-0.364111185179255	0.00123358978779334	0.021830935238606124
WSB1	0.416975733444242	0.00123744279519041	0.021830935238606124
THOC5	0.505712026472235	0.00131108598207163	0.022848071565614136
MTND2P28	0.863369941729553	0.00133117684062396	0.022918695243995649
ATP6V1D	0.377012166765085	0.00138309933385415	0.02352915414378072
CD63	-0.52540918649322	0.00143662491695063	0.023875135295076927
TXN	-0.536501960269657	0.00143685208913689	0.023875135295076927
S100A4	-0.734752941238628	0.00146940738891006	0.023962586910277153
TRNAU1AP	0.416950148060593	0.00147565265787571	0.023962586910277153
NBPF10	0.573643061264291	0.00153391325826504	0.024628787034390361
CHMP2A	-0.375060386110703	0.00157054371304255	0.024770262760029627
WDR45	0.4871568467816	0.00157739252005787	0.024770262760029627
HBB	-1.55989848024252	0.00164976223608221	0.025309791628606148
NDUFA4	-0.338162598705388	0.00166488482371517	0.025309791628606148
NDUFB11	-0.363917955229156	0.00164081174863016	0.025309791628606148
CMBL	0.506281291396206	0.00169737751127911	0.025532131195977345
PRKACA	0.447943634889793	0.00172404737702099	0.025663163560031194
MT-ND1	0.605426566827445	0.00183201778303205	0.026989210432503085
CHD1	0.413255899858186	0.00190841276303268	0.027546685236097976
TMEM167A	-0.358794643484792	0.00189029164228262	0.027546685236097976
IFI16	-0.651463959543514	0.00194532108999336	0.027798638376005113
CMIP	0.465108746050819	0.00199375978216989	0.028208739888324483
YBX1	-0.34816059609152	0.00204348754899024	0.028628859877520126
GABRD	0.491864811795548	0.00211063404626262	0.029282485942808585
DYNLRB1	-0.471583608590296	0.00214806714721447	0.029498900175060114
SPAG9	0.344100747175382	0.00216751890719476	0.029498900175060114
DCAKD	0.427136086623073	0.00222773538793386	0.03003239499393855
MT-ND5	0.575491111995677	0.00230412528902746	0.030486991092780007
USP8	0.35438832614432	0.00229966168574286	0.030486991092780007
B2M	-0.722796029500891	0.00251265048990694	0.032555213151000788
CHMP5	-0.565700231421534	0.00249244309004867	0.032555213151000788
YIPF6	0.399813363857906	0.00252878142740454	0.032555213151000788
NFKB2	0.498091346769949	0.00261589297595327	0.033080628872895777
PLAT	0.485737810351083	0.00261200293440135	0.033080628872895777
SUMO2	-0.238937191092081	0.00264992972434752	0.03321710154467198
RBX1	-0.424962095822405	0.00270639695391436	0.033629923888205397
CHCHD2	-0.358721946017803	0.0028037023726698	0.034538712849527101
C15orf40	0.384695443472091	0.00287774082172285	0.034849929103745368
RABAC1	-0.363888193824351	0.00285406202692948	0.034849929103745368
NOP10	-0.551990899079335	0.00293614385124109	0.035250429171466438
PTPN6	-0.541524392041673	0.00296014800600138	0.035250429171466438
KIF5B	-0.395720426493654	0.00303634367937609	0.03529641569915927
RPL8	-0.41603693151992	0.00303810995871	0.03529641569915927
RPS27L	-0.529738756818734	0.00303273029681524	0.03529641569915927
B2M-1	0.925597011628133	0.00308001822150664	0.035494726117201524
ANXA5	-0.43567501652735	0.00321164844158966	0.036191857022657724
HMGN2	-0.37431958156778	0.0031786095135742	0.036191857022657724
NDUFB9	-0.292630048724571	0.00321649114197168	0.036191857022657724
BRI3	-0.500239996865456	0.00339909926761574	0.037363945026329941
MT-CYB	0.63388662894146	0.00337372318862399	0.037363945026329941
UGP2	-0.504236202774309	0.00337502952390502	0.037363945026329941
TMEM120B	0.370710038547669	0.00345113658147123	0.037646367747499146
ATP5MK	-0.280108086059563	0.00352550627671639	0.03795991771160747
GATD1	0.474466047711156	0.00353300843641973	0.03795991771160747
IER2	0.522034704321698	0.00380898349467644	0.040394751063786212
KCNMB1	0.389593668014528	0.00381615912778946	0.040394751063786212
LBR	-0.391384703840284	0.00389585698953564	0.040935144397400217
PPIA	-0.269731912609984	0.00403263631936818	0.042063045988154232
CAPZA2	-0.286520602644418	0.00410673706420854	0.042525559889521759
TMUB2	-0.529316443006326	0.00417851822512574	0.042957572256868221
MLLT6-1	0.51625094538579	0.00426975418603895	0.043581990941783277
ARPC2	-0.241713318657696	0.0043519625382734	0.044106060051011975
ACTR3	-0.360648067785547	0.00441781686194832	0.044458171096648937
ENO1	-0.371791434846285	0.00467166362006489	0.046683967224284806
HIPK1	0.356113899174514	0.00473226376862292	0.046961145315014954
DCUN1D2	0.41212394912333	0.00488201572956933	0.047426078583754701
DUSP1	0.664594129508355	0.00485105832562455	0.047426078583754701
MT-ATP6	0.574495820299959	0.00483315524310965	0.047426078583754701
TRIM52	0.4190713220827	0.00491186818082274	0.047426078583754701
RSRP1	0.422655049863321	0.00496294032997978	0.047597595513698701
ARPC3	-0.276903403879565	0.00514741105092058	0.049037669278436731
SEPTIN7	-0.193346945549896	0.00523867562749585	0.049576605772791861
DNAJA1	0.629492185760113	0.00533414463930475	0.049582423449455605
NRDC	-0.329518274525685	0.00530359065388413	0.049582423449455605
PRKX	0.33961821567432	0.00534338223318136	0.049582423449455605
CLTC	-0.346478664583742	0.00538160636427067	0.049614938674469596
TMBIM6	-0.248616435843858	0.00573475733825713	0.052531847669034862
MYL12B	-0.264194252567756	0.00592683961495775	0.053945565667354305
CYBA	-0.312161409296452	0.00630155037069979	0.056634688551761007
ERN1	0.328247368516905	0.00627709689267837	0.056634688551761007
CD55	0.404383687080558	0.00651120053992672	0.057576004893206821
PSMA7	-0.373370974786282	0.00651105468396144	0.057576004893206821
STAU1	-0.377969449066541	0.00652716080664766	0.057576004893206821
NFKBIZ	0.552997976985725	0.0066767931778675	0.058534585590016307
ATP6V0E1	-0.368906723450192	0.00690388785351166	0.060156437455293671
POC1B	0.382545868947544	0.00700711247729032	0.060685840788168896
ATP5F1B	-0.378352310806417	0.00726896257346871	0.062199685733453816
OTUD5	0.353854609583151	0.00723474540807294	0.062199685733453816
THOC7	-0.42068701882356	0.00733118667521123	0.062358724755219329
COX17	-0.280224806850607	0.0074462910261742	0.062554048748009794
HLA-E	0.364983205335336	0.00748547399293889	0.062554048748009794
YPEL5	0.526941320490428	0.00747331069918934	0.062554048748009794
TKT	-0.359085053414568	0.00763865507414653	0.063463012214856923
DNAJB1	0.604023244208144	0.00787206700455053	0.064707644669896966
RPAP2	0.35551601827516	0.00787902741256968	0.064707644669896966
RPS13	-0.259145094849799	0.00818815034146997	0.066862096216917646
MGAT4A	0.328062868379456	0.00853719776830792	0.069316225062000095
EIF5A	-0.456970096916447	0.00876492021856359	0.070763112951002086
ZNF526	0.328878534321251	0.00893045781682432	0.071694518091246925
FAM204A	-0.274761827243281	0.00910629643711479	0.072490296069088661
PSMA4	-0.351354576896006	0.00913103799330718	0.072490296069088661
ZC3H15	-0.290881488696932	0.0093245750704708	0.073617777766313661
ANKLE2	0.32078796377367	0.00967413069145059	0.073926913144828313
ATG2A	0.419873406881905	0.00952320058465351	0.073926913144828313
GNG5	-0.51854872939084	0.00952212070595491	0.073926913144828313
HBA2	-1.33415610917102	0.00967397722036399	0.073926913144828313
STK3	0.449715955651858	0.00963807654507156	0.073926913144828313
TSPO	-0.627249088311297	0.00953191146519437	0.073926913144828313
C19orf53	-0.291497498123949	0.00986695787805809	0.074999376636941548
HLA-B-5	0.887254835429813	0.0100100082808748	0.075684136684497819
CLK1	0.347778554789481	0.0104627649732067	0.07869100603532829
UQCRB	-0.286569352891625	0.0105195447397953	0.078703819021819291
CAB39	-0.367763178534382	0.0106785298551823	0.079477183140914107
BRWD1	0.31774878623674	0.0110353459934586	0.0816832686814358
KDM6A	0.385715626025324	0.0110892611086064	0.0816832686814358
HAPSTR1	0.316033589683491	0.0115502566168726	0.084604311556714662
MID1	0.45406903570579	0.0116042302764983	0.084604311556714662
PPP2R5C	0.29758711473667	0.0117639032858567	0.085333085256290478
NDUFA5	-0.307108899804102	0.0119090538060508	0.085949686307306025
ATP11B	0.305044431619798	0.0122573504263887	0.087143053528902753
IDH2	-0.425475829021288	0.0122051123407708	0.087143053528902753
RAB11A	-0.368599788740538	0.0121837966242414	0.087143053528902753
CDV3	-0.298273508500991	0.0123760296158045	0.087551219410814993
PIM1	-0.6255941918227	0.0124957549638676	0.087962728292447293
EMP3	-0.47171878597875	0.0128747520346267	0.089746442231617346
PPP1R15A	0.562151626311948	0.0128345732217211	0.089746442231617346
GNL3L	0.333170758835071	0.0129705109212405	0.089975049060449869
RNF7	-0.275649463157774	0.0132276923677328	0.090635137844776878
S100A6	-0.521172919633031	0.0132559438835258	0.090635137844776878
TBCD	0.393583150327309	0.0132149202779646	0.090635137844776878
SAMD4B	0.326218770563119	0.0135323826821421	0.092084642156100294
ATP5PF	-0.33541662015873	0.0141920827670825	0.092668808892513596
CARHSP1	-0.420851021803262	0.013851270282192	0.092668808892513596
IRF1	0.447233788713675	0.0141199075896047	0.092668808892513596
LSM3	-0.267484164644593	0.0140709672014238	0.092668808892513596
PGLS	-0.29063512252385	0.0137806521022833	0.092668808892513596
RHAG	0.691351641552811	0.0143464557992209	0.092668808892513596
SERPINB1	-0.301315868321988	0.0142881943467108	0.092668808892513596
TMSB4XP4	-0.813918638495442	0.0142614046184501	0.092668808892513596
TNFAIP8L1	0.428693058817163	0.013922280072678	0.092668808892513596
UPF2	-0.332071750080481	0.0137751572325566	0.092668808892513596
UQCR10	-0.335193450138881	0.0143964139777033	0.092668808892513596
XRCC6	-0.257444721340978	0.0143098548438188	0.092668808892513596
RAD23B	-0.301230048202363	0.0145682466156305	0.093354369568322798
CCNY	0.31997364417281	0.0146629029010433	0.093541465382102132
MOB1A	-0.261704514141515	0.014753346865075	0.09370014520085411
CD82	0.323247451925627	0.0151019766125198	0.093829237301264329
COX6B1	-0.328125465073602	0.0150610784593235	0.093829237301264329
PKN2	0.323936827308488	0.0150683988864596	0.093829237301264329
PPP4C	-0.302427984395311	0.0148451973441537	0.093829237301264329
SNUPN	0.416459422373073	0.0149657880552944	0.093829237301264329
ZNF639	-0.422827535701941	0.0160841776331636	0.099499090206886506
FAM89B	-0.398612875998635	0.016281774569946	0.10028730974333118
BTK	0.316764147729058	0.0164110391799718	0.10064967806085709
SLC28A2	0.416011793018461	0.0168276766522731	0.10232659547275855
SNRPB	-0.286863709365421	0.0167642391831562	0.10232659547275855
KCMF1	-0.283206309870861	0.0169202561479202	0.10245358489566934
RHEB	-0.30099255274092	0.0170840680331987	0.10300900092591116
OTUB1	-0.245752410440987	0.0172026189661249	0.10328799370837179
PLA2G10CP	0.341589720788988	0.0173322554917126	0.10363093346300127
IFITM2	-0.592591407592633	0.0177479946980416	0.10567451843125603
MAP1LC3B	-0.320381496665457	0.0178899015192987	0.10607746585509478
ATP5F1E	-0.212012743707236	0.0184660022949262	0.10814720196495713
LYRM7	0.372287718825401	0.0184471880549681	0.10814720196495713
SPCS3	-0.344329291743345	0.0183976207750665	0.10814720196495713
ZMAT2	-0.293400082845638	0.018662345227722	0.10885098502210097
TP53INP1	-0.471715180341303	0.0188696101321433	0.10961249137736902
GOLGB1	0.276356465169061	0.0191490104241856	0.11078516557150293
MT-CO1	0.475797863348878	0.0195195379965873	0.11247346692388407
C4orf3	-0.327386682405193	0.0197548229809314	0.11285318329709906
OSER1	0.402782600723191	0.0198223575980209	0.11285318329709906
UBALD2	-0.359481343605471	0.0197815581385334	0.11285318329709906
RAB5IF	-0.317301579270201	0.0203967471525388	0.11520534261256105
SRSF2	0.315351495322186	0.0203791320976867	0.11520534261256105
PRPSAP1	0.336266487623514	0.0208871691101324	0.11751088448180788
GABARAP	-0.322902504568517	0.0213120349067327	0.1194309720851805
KMT2C	0.197596506938109	0.0216436694639802	0.12081563931260822
THRAP3	-0.308765001081851	0.0218658352743164	0.12158085061088769
BAX	-0.288186144939888	0.0221511872707825	0.12173894213163171
FAM241A	0.31367290228262	0.0224720018993082	0.12173894213163171
MYADM	0.733686612102923	0.0221070287096292	0.12173894213163171
PNRC1	0.233401776001908	0.0220753156911616	0.12173894213163171
PRKAG2	0.382156591505886	0.0223749065985677	0.12173894213163171
PSMD4	-0.336393766091295	0.0224906093231286	0.12173894213163171
RBM22P2	0.375545299188016	0.0224873373807398	0.12173894213163171
DRAP1	-0.257346661976084	0.0227989956245896	0.12248031859976895
REL	0.327491106588018	0.0227135021752542	0.12248031859976895
TMEM9B	-0.340009979927603	0.0230038045162802	0.12311774027627118
GNPTG	0.332700564205526	0.0232901594229832	0.12418521572926489
PLP2	-0.371409833467817	0.0235499831635128	0.12510381390579847
FAAP20	-0.288159243746331	0.0239509900509071	0.12594341859332922
NDUFB4	-0.283377854620526	0.0238745973352172	0.12594341859332922
NFKBIA	0.682018823101787	0.023972435169619	0.12594341859332922
HLA-A-6	-0.56827372454992	0.024657091663575	0.12906587541116732
RPS19	-0.280815337299217	0.0249288094435157	0.13001192954300705
ATP5MJ	-0.246044551421844	0.0256704940673443	0.13290991312403988
SETD6	0.355996771718841	0.0255872503192956	0.13290991312403988
SORL1	0.383154970028227	0.0262085049227128	0.13520560842800211
HLA-A-3	-0.558297866610639	0.026425914951552	0.13583680743081947
PIK3C3	0.318774747629176	0.0267336601509723	0.13692616614960362
CIRBP	0.191124566148687	0.0269317446714195	0.13744808262663738
APOL1	0.304536405542528	0.0272577375961796	0.13861675097843645
MPLKIP	-0.380037655942925	0.0276300339164665	0.14001176761216536
MINDY2	0.34686618697089	0.0278526047348957	0.14050772860876865
RPLP1	-0.229100329843039	0.0279245590796993	0.14050772860876865
ACTB	-0.297490562308862	0.028626014440823	0.14253161894054378
PAFAH1B2	-0.280943320784241	0.0286041226748697	0.14253161894054378
SLC35E3	0.382275222870041	0.028524661789008	0.14253161894054378
CORO1A	-0.377116293505699	0.0288708105003818	0.14308341783464806
MAP4K2	0.324619624968021	0.0289370942996594	0.14308341783464806
TPM1	0.306590978568792	0.0291964221764279	0.14386788720729471
STT3B	0.26261187769735	0.0295109082877898	0.14491782798368258
CCDC186	-0.317853730380731	0.0297450264917364	0.14556727005716205
ITGA1	-0.535850228774988	0.0298502667662237	0.14558372426257224
FBXL20	0.371711275866748	0.0310493946177939	0.14928244229222634
FNIP1	-0.276159287851978	0.0311212626294672	0.14928244229222634
SAR1A	0.285980623079837	0.0308129255068348	0.14928244229222634
SLTM	-0.195280314517522	0.0311309781687078	0.14928244229222634
TAB2	0.255981130281969	0.0308536922240328	0.14928244229222634
GSTO1	-0.303764653877399	0.0316210520024256	0.15062161103822058
PDIA5	0.448157615673712	0.0315290305751845	0.15062161103822058
SNX3	-0.316993013702541	0.0322758123286421	0.15322968710175935
MFN1	0.346425816738629	0.0331625503834283	0.15640027887101995
TARBP1	0.290636733751189	0.0330711269192939	0.15640027887101995
TMEM50A	-0.317848224078587	0.0337484198850347	0.15863977636748219
RPS24	-0.260789158223952	0.0339095442208819	0.15887455308734505
DBI	-0.283955151220024	0.0343025059165692	0.15966866760513806
VIM	-0.347995851263397	0.0342268549472846	0.15966866760513806
NDUFA2	-0.366798837078217	0.0345659891268258	0.16023800472951633
NUFIP2	0.238423190156184	0.0346490856972852	0.16023800472951633
TMSB10	-0.358489181560547	0.035091957725235	0.16124246813299298
UQCRH	-0.286182570531525	0.0349948370862534	0.16124246813299298
RAB14	-0.234122493444644	0.0360654003183255	0.16309321852812386
RHOG	-0.286782377556001	0.0359922429536927	0.16309321852812386
SAP18	-0.258592798790469	0.0359194581207148	0.16309321852812386
SLC6A4	0.329130049426757	0.0356771488629385	0.16309321852812386
ZBTB7A	0.282369437980946	0.0357535583263589	0.16309321852812386
CKLF	-0.335672284409107	0.036818580634523	0.16545204945513639
ELF2	0.206362505561259	0.0368181701843839	0.16545204945513639
HINT1	-0.240195407917922	0.037644254453757	0.1681051237950586
RTN4	-0.204486283353362	0.0375783152766633	0.1681051237950586
FAU	-0.177628014432129	0.0380577929797659	0.16942238681646563
PARK7	-0.273380157363672	0.038344315526864	0.16964095011730235
SLC35E2B	0.295006277622725	0.0382946898228745	0.16964095011730235
CTSC	-0.377142041938657	0.0386944432948578	0.17066160329738209
RPS15	-0.256007350870875	0.0391348874696251	0.17168213973594357
TSC2	0.322093223139203	0.0391661144534063	0.17168213973594357
RAB5C	-0.226003222533029	0.0394914769397148	0.17257896191697994
CNBP	-0.255002061376228	0.0410072114455617	0.17453752007860332
CNN2	-0.302299401477002	0.0406968176598874	0.17453752007860332
COX7B	-0.294516419038614	0.0411610526707413	0.17453752007860332
CSK	-0.306649336781922	0.0406061017818037	0.17453752007860332
DIAPH1	0.272261979687421	0.0406521869813205	0.17453752007860332
HNRNPF	-0.304740460002904	0.0407697532611601	0.17453752007860332
MCL1	0.283603387941716	0.041073660225116	0.17453752007860332
NMI	-0.420112222626397	0.0403672843517538	0.17453752007860332
RPL28	-0.247893118278967	0.0409351887744315	0.17453752007860332
TSC22D4	-0.374247345535584	0.0402483801550748	0.17453752007860332
ASB8	-0.25599889382493	0.0421843344748491	0.17772988618075017
CCM2	0.23788178636005	0.0426486237490141	0.17772988618075017
IDS	0.356572088504145	0.0426601476277098	0.17772988618075017
NSD1	-0.269484171170501	0.0423304665850308	0.17772988618075017
TPM3	-0.173392355775065	0.0424658679607898	0.17772988618075017
ZMAT3	-0.478009745046344	0.0422106474010876	0.17772988618075017
HNRNPUL1	0.2308883513736	0.0431214880436369	0.17817626107049009
KLHL24	0.286854087750998	0.0431847399908111	0.17817626107049009
REEP5	-0.286746666316349	0.0432660340038209	0.17817626107049009
YTHDF2	-0.255839731505464	0.0432448795290309	0.17817626107049009
ISCU	-0.229649791056655	0.0442074011132761	0.18152981664043547
ATP6V1F	-0.249591820578058	0.0453141547996636	0.18307937075043745
HLA-E-2	0.299616037031057	0.0449870619171316	0.18307937075043745
MAP2K2	-0.278207104813897	0.04498537827171	0.18307937075043745
MGLL	-0.622352722779154	0.0452166802284947	0.18307937075043745
SET	-0.219585504760244	0.0453534620333484	0.18307937075043745
TCP11L2	0.376242423799871	0.0450680440013145	0.18307937075043745
NDUFA1	-0.185194529895903	0.0463428539960578	0.18602229876507473
UBXN4	-0.177935666832201	0.0462896048059236	0.18602229876507473
NCOA1	0.266618734314148	0.0469055476740645	0.18775357878498086
CARD16	-0.395505784878051	0.0474089676403228	0.18923858870955665
ADAM10	0.249753007074863	0.0482551797740381	0.18944135136566057
GNB5	0.305092058474741	0.0480594745148602	0.18944135136566057
H2AC19	-0.708778584197321	0.0481515727689891	0.18944135136566057
SHISA5	-0.388547502721412	0.0478001362670574	0.18944135136566057
STK17A	-0.358852107186394	0.0482339993965864	0.18944135136566057
YWHAB	-0.159221264841248	0.048157064638848	0.18944135136566057
NFE2L2	0.252783059300723	0.0487819713738975	0.19046294287786755
SUB1	-0.239849760729601	0.0487586278735439	0.19046294287786755
CD164	-0.18983531869638	0.0491112813068209	0.19122621522465141
GTPBP4	0.218837544956272	0.0495623132582947	0.19193643806532015
ZNF385D	0.252569824139918	0.0494892154940078	0.19193643806532015
ALDH2	0.267734313255545	0.0502023537763446	0.19240168595417861
CYB561A3	0.235449493832516	0.0501966667008179	0.19240168595417861
RPS19BP1	-0.25867500257873	0.0502210138984665	0.19240168595417861
WHAMMP1	0.297145506379222	0.0500140558717573	0.19240168595417861
INTS6	0.374547731348852	0.0507324466028419	0.19332444318789621
WAS	-0.243116987520437	0.0507074471222604	0.19332444318789621
NCOR1	-0.209365120383231	0.051002128211856	0.19383521599665482
GOLGA2	-0.324392782991042	0.0512429709560545	0.19399725632010117
SMCHD1	0.249392854573496	0.0513162791385572	0.19399725632010117
PCBP2	0.179638573944722	0.0520556341547243	0.19627309025620324
SMS	-0.273270073673897	0.0525201169756368	0.19750328199522366
BCAP31	-0.233089589613351	0.0529110593250137	0.19845119101166556
CSNK1D	0.261921350209441	0.0535594284355718	0.20035712888594792
EMC10	-0.410090137822538	0.0543394661835532	0.20221639889660814
STUB1	-0.214744583864733	0.0542280527743929	0.20221639889660814
DHRS7	-0.240112101354103	0.0555289395338775	0.20532662631554191
GPX1	-0.310756454511526	0.0560373577768099	0.20532662631554191
PNPLA2	0.265625996326533	0.0556518323341996	0.20532662631554191
RALBP1	-0.320791462251544	0.0558308111687219	0.20532662631554191
SSU72	-0.205769073242571	0.0559703708519735	0.20532662631554191
USP9X	0.242628300160211	0.0558039707363461	0.20532662631554191
MT-CO3	0.400517186525069	0.0561870783368608	0.20534868271962681
MYL12A	-0.350703997465845	0.05634673147519	0.20540683489297581
RASGRP2	-0.30456570795787	0.056650209049753	0.20598765580686268
FKBP1A	-0.219699567193102	0.0576500274695111	0.20909108947698316
ATP5ME	-0.258326939557421	0.0578900100339157	0.20942993503408996
DCP2	-0.254081159156608	0.0583738432486487	0.21064702525838128
RNF10	0.199001672136995	0.05929061784435	0.21341635491077116
SMAP2	-0.294735729150036	0.0601561728712953	0.21490792758270247
SRRM1	-0.156320160541765	0.0601169448320428	0.21490792758270247
TIMM17A	0.180003260000108	0.0601186104243861	0.21490792758270247
CTSZ	-0.32958694192569	0.060727428426279	0.21538469181784473
FAM32A	-0.313847516449127	0.0605856316271572	0.21538469181784473
KCNK6	0.314801371752689	0.0608518909260308	0.21538469181784473
RAB27A	-0.364769839715979	0.0610950387035876	0.21538469181784473
RALY	-0.224135456823183	0.0611939712232645	0.21538469181784473
SFI1	0.271802745316476	0.0610329753687463	0.21538469181784473
NDUFS2	-0.237974885860521	0.0617603647092691	0.21684413063770405
FERMT3	-0.299524491139139	0.0621183237997064	0.21756638409259912
LPP	0.280334054867138	0.0626239123299576	0.21880090640466851
FTL	-0.192253629568014	0.063009862306556	0.21948953821473671
FYTTD1	-0.237229599454581	0.0638449344725097	0.21948953821473671
GRIPAP1	0.260650723608802	0.0633111971969831	0.21948953821473671
H2AZ1	-0.241585575654231	0.0635978307101344	0.21948953821473671
MBNL1	0.211384783138264	0.0633333631293868	0.21948953821473671
PHF20L1	0.259842553743604	0.0638961846727295	0.21948953821473671
PSMD6	-0.244996383637361	0.0638418715964314	0.21948953821473671
ACTN1	0.304274740320599	0.0647381951043108	0.22131789666043092
CYLD	0.220693928871914	0.0647122696211005	0.22131789666043092
HNRNPH3	-0.21443050311	0.0650182237756497	0.22174472977423251
ZNF106	-0.265301738545031	0.0652870860397277	0.22213153797802593
HMGB2	-0.482123310747325	0.0655234730673337	0.22240627794113982
COPE	-0.311729454280598	0.065759955091282	0.22268003750104734
HLA-DQA1-2	0.413534084505203	0.0668656131727534	0.22535604062232217
PDAP1	-0.229847411134364	0.0667653267114442	0.22535604062232217
YME1L1	0.287027628976214	0.0671764962005643	0.22587108957789737
SEC61G	-0.243570079688608	0.0677024534322666	0.22657331605318257
