gene	log2_fold_change	p_value	fdr
AFF4	0.0996309231272764	0.322766298665024	0.568971367169262
CHFR	0.200180365166111	0.154194213408545	0.379902639587605
STK10	0.358607353886574	0.0004405330698688	0.0127541115654174
AP1M1	0.0891480057064206	0.552569448041509	0.757794377400495
KDM5A	-0.137237619453481	0.293826683431419	0.542004124935808
NCBP3	0.0233733330450707	0.856421567699164	0.937215070833337
MGLL	-0.622352722779154	0.045216680228495	0.18307905884707
ZZEF1	0.0198362776034829	0.90809059428547	0.959961818402039
ENO1	-0.371791430124069	0.0046716581872834	0.0466839129344614
EIF4G3	-0.136100738545209	0.323306333199049	0.568971367169262
MARK3	-0.131192337500506	0.384244564500938	0.621840863728019
SLC25A3	-0.420244079513147	0.0006928100304247	0.0152318461924287
ACTB	-0.297490562095907	0.0286260090106396	0.14253159190315
RAB7A	-0.0951654862394905	0.390888196876751	0.630450601960358
MLH1	0.373974435777292	0.0004765323299037	0.0127541115654174
ANKRD13A	-0.0352082815189276	0.809984214495113	0.915717913380947
ICAM3	0.0348388066244244	0.784813874133557	0.905867741497822
STXBP2	-0.336587807806924	0.264162246739275	0.513394605591168
NFKB2	0.498091364268536	0.002615905072533	0.0330807818464571
USP33	0.222614971328453	0.0873444867150723	0.273118756052163
CAPZB	-0.137828150775569	0.164741679605361	0.391458046434464
ACER3	-0.033350652611188	0.857685481169279	0.937215070833337
PIK3C3	0.318774741101759	0.0267336555715186	0.136926142694266
PPP2R5C	0.29758710888432	0.0117638745067031	0.0853328764978616
GNB1	-0.0248437620711792	0.839073785036027	0.930928912124598
NRDC	-0.32951833596708	0.0053035284965544	0.0495822716430093
PCM1	-0.0883166002694849	0.431790148806906	0.667779353511979
MYH7B	0.103159441990888	0.607392748593827	0.792661404329296
XRCC5	-0.111063103181436	0.415468244157469	0.651705950495086
SAR1A	0.285980623339091	0.0308129338328654	0.149281382093454
OPHN1	0.584260488793094	9.12488890297707e-05	0.00557307069214019
DNM2	-0.160251595445683	0.247273402301062	0.494893125893862
RAB21	0.0047954514507519	0.972240062529341	0.986040489250836
SMARCA2	0.0578087476231605	0.765181781725361	0.896525442279013
HSP90AA1	0.059373284577443	0.845989540342787	0.934631201208564
PTPRC	0.0693810551507577	0.58419595105671	0.779473402483696
STK17B	-0.087953747309287	0.52023653836398	0.736786930943635
GSK3B	-0.0942098677882614	0.569169444452412	0.770941361253551
KAT6A	0.0566223757934835	0.686536347363678	0.854582265141721
TUT7	0.0339923531645054	0.797015972608847	0.911878162416367
CYLD	0.220693944509508	0.0647122005594249	0.221318109127397
RPS5	-0.140831541231413	0.315803256812368	0.565157338934983
CHMP2B	-0.107415437310158	0.359570573089638	0.59767441823385
SMAP2	-0.294735724523611	0.0601562930481415	0.214908356914485
APLP2	-0.012389897301177	0.934529903468274	0.968129847551519
WBP11	-0.157372594493798	0.164476325074817	0.391458046434464
EIF3I	-0.187224928888258	0.111442132389337	0.317865882603518
NCOA1	0.266618777662789	0.0469053805794517	0.187752909938478
CD82	0.323247451267153	0.0151019784320944	0.0938292486063604
ATRX	-0.0389146670088079	0.766739724232499	0.896525442279013
EPS15	0.126652309143911	0.266932557119139	0.513394605591168
DNAJA1	0.629492135442843	0.005334189992117	0.0495822716430093
B4GALT1	0.0386552484462769	0.787465821291636	0.906759595991739
CHMP5	-0.565700158479905	0.002492460467921	0.0325552141897494
EIF2AK1	-0.264254524289076	0.0826581839638205	0.263737959633711
TMED2	-0.107892556292889	0.315997700356229	0.565157338934983
ZFAND6	-0.23256507362986	0.0959992851124287	0.288808328378035
PPP1R15A	0.562151548092839	0.0128346490929186	0.0897467682741604
FTL	-0.192253628986341	0.0630097260962197	0.21948946463589
BAX	-0.288186183036836	0.0221510955726627	0.121738709426446
UIMC1	0.0577669805207839	0.728755825255558	0.878070888946199
ADD1	-0.145210096613106	0.230246881738514	0.477536711181911
SF3B2	-0.0956579851147388	0.323738573655416	0.569031269069606
GNAS	-0.14414912973727	0.174969314921414	0.406554717110082
FKBP1A	-0.219699581436041	0.0576498979529922	0.209090619733061
MAVS	0.0669334420945894	0.784130025926174	0.905838162529105
DYNLL1	-0.226392409715165	0.294707631263207	0.542004124935808
RPL6	-0.161460726738485	0.197388229067708	0.437314386570162
P2RX7	0.655756962437852	0.0003183301312281	0.0101087501672212
ANAPC5	0.280882577706838	0.135848945154347	0.356198426835893
FUS	0.0842581776305878	0.410871237930458	0.648767954699033
IGBP1	-0.196588796471817	0.151868933268941	0.376119073901762
FXYD5	-0.216042862770691	0.144260413249866	0.366160089758541
MLF2	0.132380198027783	0.260548602531917	0.510032812353574
ARHGAP4	-0.0594638756506159	0.633076363679915	0.812817721202694
GPATCH2L	0.275577248274891	0.0764122544095857	0.249869820483519
PAPOLA	0.0192317897268131	0.856822876160873	0.937215070833337
YPEL3	-0.0160470308282313	0.899082398446102	0.957631353199863
NUDC	-0.175294214954075	0.171473436080541	0.400384869541002
GNPTG	0.332700565119521	0.0232901538006233	0.124185185750338
OSBPL8	-0.170944008068691	0.134520707961057	0.353364139110938
TXNL1	-0.528208497106415	9.35995077756225e-05	0.00557307069214019
CMTM6	-0.128198780701385	0.303961821796022	0.553949178265688
CDV3	-0.29827351221534	0.0123759999170124	0.0875510093139145
SCFD1	-0.0968881365727836	0.380931326710597	0.61943310872474
HECTD1	-0.0628291932541693	0.596626372833319	0.787238307274989
HNRNPC	0.0114830588809864	0.918241688137298	0.962362741351714
SNAP23	-0.028634506487251	0.837161846226216	0.930928912124598
MYL6	-0.0715504967435924	0.57912087022036	0.778973790447812
RFFL	0.0914553529898998	0.60197989438363	0.789971968240149
MFSD11	0.237629030155983	0.100316962951187	0.299901548236917
LRRFIP2	-0.0819251097161448	0.612356482526249	0.795506739572736
WAC	-0.0599016089924042	0.575429208684255	0.77686992372687
HSP90AB1	0.0319880550814535	0.837898100550149	0.930928912124598
HNRNPH3	-0.21443045670932	0.0650180730957019	0.221744215880091
SH3GLB1	-0.138931522240347	0.296664180810643	0.544901175293585
RAB18	-0.0473034150199013	0.690758444798949	0.857596713829451
MYO9B	0.0282673528537556	0.813783922926222	0.916789927201776
KCNK6	0.314801451957556	0.0608519514714067	0.215383656916665
CIRBP	0.191124530414915	0.0269315632931473	0.13744715694967
ATP5F1D	0.0019329693335974	0.986931983940075	0.991093327512556
HNRNPM	-0.0060804142362489	0.954317772168868	0.974782056060981
POLR2E	0.10293478995125	0.395327827991886	0.6345461028432
MKNK2	0.0982087862749951	0.655217546838681	0.833012343801135
SF3A1	0.106928241951992	0.412990622301328	0.650676515180372
MAPK1	0.0764820562810869	0.549930941206424	0.755772935478813
GRK3	-0.329286277275154	0.111045395893232	0.317367741462857
TRIOBP	0.151197837221741	0.28574562866625	0.537943079871147
DDX17	0.164170706874996	0.185251682068605	0.420640372180458
JOSD1	0.250148692730038	0.113828367777215	0.319569228985541
FBXO7	-0.160066942671744	0.346843928364114	0.586556181813395
CYB5R3	0.0100074201965973	0.954220190886984	0.974782056060981
THOC5	0.505712052633948	0.0013110873369502	0.0228480951768517
TSPO	-0.627249262073159	0.0095319577684721	0.0739268346287772
RPL3	-0.0005797171950331	0.996910010339021	0.998199481414507
APOL1	0.30453640264615	0.0272577571427955	0.138616850380978
MYH9	-0.0808944258946748	0.474675773988773	0.704373500550318
TNRC6B	0.120196444545104	0.498158889959353	0.720992884790927
ST13	-0.0881536107814103	0.528555216778066	0.743279778813517
RBX1	-0.424962093635294	0.0027063944802422	0.03362989315014
EP300	0.211681885170857	0.0889004122840596	0.276171063378089
DESI1	-0.155969758508328	0.318315147183357	0.568095727807553
SOS2	0.082412365008589	0.54063728394792	0.751982180297501
NIN	0.0134101126934667	0.927323017595276	0.963998903963164
ATP6V1D	0.377012161838821	0.0013830911575762	0.0235290150497189
DHRS7	-0.240112032092748	0.0555288290506166	0.205326699170685
PPM1A	-0.0887253939858665	0.50793831153748	0.728758882717931
HIF1A	-0.108824260522991	0.471200499492166	0.701401576848235
SRSF5	0.0163887351384664	0.877122662972511	0.947825278615785
EIF5	0.169894134430687	0.287961359197252	0.53908355983111
MTHFD1	0.160771101166996	0.25484069982404	0.502993591227283
VRK1	0.179870415424132	0.266805603099393	0.513394605591168
YY1	-0.0007477102353188	0.992453683740396	0.994541594716007
TRIP11	0.0613703865272684	0.715274007987201	0.866943644964979
PABPN1	-0.134391135106911	0.314960996981152	0.565157338934983
PSMA6	-0.167194924188683	0.190414914718293	0.428347987121291
NFKBIA	0.682018823101786	0.023972435169619	0.125943418593329
SEC23A	0.119877549201384	0.430458596987944	0.667164137847909
RAB5IF	-0.317301606066464	0.0203966966296893	0.115205057248324
STK4	0.0156958704924218	0.883346783319928	0.95031396814859
CTSZ	-0.329586997767719	0.0607275026487486	0.215383656916665
PSMA7	-0.373370970736261	0.006511058242051	0.0575757296700107
CSNK2A1	0.0851720902024789	0.506391757085675	0.728173805428561
CDS2	0.0386320387585889	0.807894045937394	0.915527828425485
MAPRE1	-0.229192828553115	0.0698815771722223	0.232775696454792
CHMP4B	0.0036509100731056	0.974655385232691	0.986389904743283
VAPA	-0.15214101517949	0.127469930515996	0.343687793787468
LPIN2	0.157322589283861	0.418520094260662	0.654338309298125
SMCHD1	0.249392851810725	0.0513162565553493	0.193997170946016
MYL12A	-0.350704078540692	0.0563467950929743	0.205407066805766
ANKRD12	-0.0613613821764947	0.407576537363613	0.646422721301446
RIOK3	-0.175124253405039	0.207722992669448	0.447716676507754
MID1	0.454069146735266	0.011604260023228	0.0846045284346572
XIAP	-0.0767652298744105	0.634702366981655	0.813294815229788
STAG2	-0.12754971572665	0.304691430452646	0.553949178265688
PLP2	-0.371409854062437	0.0235500067091551	0.125103938986553
EMD	0.029192078108802	0.82811106745007	0.925231208276896
PGK1	-0.136804649659148	0.226343076685675	0.473219678568652
SMS	-0.273270064261969	0.0525201564251362	0.197503430346104
RBM3	0.323548828140092	0.0008312189653491	0.0172146652388966
STK24	-0.0946841944183196	0.412630522742185	0.650676515180372
SLC25A15	-0.0487579473990932	0.866130220693483	0.94237946492819
DGKH	-0.340140832889808	0.266634882059391	0.513394605591168
INTS6	0.374547644631611	0.0507326224148345	0.193325113148796
CORO1A	-0.377116285605353	0.0288708910085968	0.143083483551412
PHKB	0.222848399569206	0.109186394437702	0.314389098213911
NFAT5	-0.0486095569806753	0.744625225039743	0.886856392444596
CTCF	-0.162126415424984	0.251793178005782	0.499739515792031
SETD6	0.35599677119801	0.0255873212374616	0.132909520383358
CMC2	-0.202637733304624	0.268286769259137	0.513394605591168
COTL1	-0.0738709777188783	0.634792307498409	0.813294815229788
TSC2	0.322093249331996	0.0391661731428385	0.171682396997289
STUB1	-0.214744560013862	0.0542277416082887	0.202216938533659
GSPT1	-0.223887063106424	0.121654791644286	0.334363176843898
ELOB	-0.0841043482764852	0.49515103233734	0.719807553621627
CSK	-0.306649336365715	0.0406061038390408	0.174537652118321
HERC1	0.0380226280640326	0.791367740532334	0.90832490057888
RAB11A	-0.368599783853545	0.0121837867369872	0.087142668752176
ZNF106	-0.265301731727767	0.0652870489183292	0.222131411676887
BLOC1S6	0.279210244827879	0.0006938481683793	0.0152318461924287
PLAT	0.48573784139126	0.0026120128580475	0.0330807818464571
STK3	0.44971596959562	0.0096381071219985	0.0739268346287772
RAB2A	-0.0513663321176525	0.679571727789565	0.851111438357144
ERICH1	-0.151835538602715	0.231806506158216	0.47937988031851
ASAH1	-0.0221851288609556	0.894238893643006	0.954344569840071
BNIP3L	0.0210867253254397	0.848645546810991	0.934631201208564
CD37	-0.162387649018774	0.126789002164323	0.343146750175791
OAZ1	-0.0615507984207085	0.546208149557163	0.753408731387245
C19orf53	-0.291497430598037	0.0098669075112991	0.0749989937959916
FAM32A	-0.313847393309317	0.0605858586920141	0.215383656916665
PPP6R1	-0.200057411746802	0.18223854104128	0.418007825277671
RPS16	-0.104924550341043	0.37424577417146	0.6118961227586
HNRNPUL1	0.230888358779948	0.0431214289443572	0.178176113154732
TGFB1	0.0487652385466602	0.695335282430759	0.858165045775119
RPS19	-0.280815312208712	0.024928785745127	0.130011805948126
CDC37	-0.141904413483098	0.218645177998597	0.462317975711226
NAPA	0.074646961271116	0.684831328454883	0.853203111039257
RABAC1	-0.363888177934249	0.0028540502790835	0.0348499265793448
CYTH2	0.0381133846372405	0.804732912589934	0.913394227236708
CARD8	-0.0729387718255263	0.694625497420295	0.858165045775119
RPL18A	-0.126909585312888	0.281599402665184	0.532987478686819
COPE	-0.311729397409913	0.0657601333799626	0.222680641232148
USF2	0.0750698701986394	0.684397416492037	0.853203111039257
FKBP8	-0.0091761681067767	0.947590823184172	0.972079889684265
NAMPT	0.460616260283578	0.136826234986932	0.357674849758484
MTPN	0.0721246654776404	0.604369961052707	0.790883401414211
ZC3HAV1	0.0838004650311931	0.58230917089283	0.778973790447812
OGDH	-0.271408634078001	0.186441661137631	0.422226836395681
H2AZ2	-0.173639378887274	0.164171940451688	0.391458046434464
DNAJB6	-0.0228144777259448	0.859168469413346	0.937215070833337
TAX1BP1	-0.117764774958719	0.166937436443169	0.393652799797506
CHCHD2	-0.358721926374864	0.0028036962833641	0.0345386378355802
PDAP1	-0.229847325649645	0.0667651753096113	0.22535722697288
BUD31	-0.242607501990416	0.0864037686667084	0.270769704878786
C1GALT1	0.160390203099952	0.280358276553172	0.531342144820269
ZNHIT1	-0.652432836741329	0.0002035246249802	0.00804495453929995
COA1	-0.0555675599884247	0.730827335352262	0.878738543950024
TMEM248	0.0164614620362416	0.902191074072599	0.958536092825088
RHEB	-0.300992701259654	0.0170839187867656	0.10300810103919
PRKAG2	0.382156586153988	0.0223749497332473	0.121738709426446
EIF4H	-0.100414452710591	0.380314281310753	0.61943310872474
DNM1	0.239770873027444	0.190650589377933	0.428347987121291
BAG1	-0.213880700237911	0.17691020126597	0.409069057619856
SETX	0.0216114904777088	0.887730236937015	0.95031396814859
UBE2R2	0.0684507578036719	0.540054046820362	0.751982180297501
ZFAND5	-0.0556878557534684	0.7619686738211	0.894702740255014
HPS1	-0.0116044663266819	0.951422435851538	0.974782056060981
ATE1	0.0818723733156719	0.555267292222809	0.75858218029292
VSIR	-0.169234035469645	0.319430936564682	0.568451816128183
GBF1	0.0983596526179833	0.54303860773661	0.751982180297501
GTPBP4	0.21883754069273	0.0495622366110599	0.191936141239037
MAP3K8	-0.253845679265876	0.420337853026129	0.655706265002419
SHOC2	-0.115977642354981	0.303330192765567	0.553587286669215
CCNY	0.319973587981291	0.014662866612422	0.0935412338801386
RPL28	-0.247893099153338	0.0409351502588875	0.174537652118321
TSPAN14	-0.131224287810707	0.374234280891013	0.6118961227586
NUFIP2	0.238423157182933	0.0346489206080004	0.160237241258358
RPL19	-0.064165045705947	0.556704122443488	0.759818711529842
FBXL20	0.371711257243585	0.0310495152580386	0.149281382093454
KPNB1	0.0500396014775278	0.668035378018111	0.843319302821833
MED13	0.072957005876909	0.535690780745057	0.749757223981084
PFN1	-0.47095882184772	1.19604290987057e-05	0.00122081808443217
SLC6A4	0.329130016632736	0.0356772153229953	0.163092642686653
GOSR1	0.198717048045713	0.115602507617453	0.322760257467173
DDX5	0.0862357455823673	0.294193465426961	0.542004124935808
RAB5C	-0.226003210094644	0.0394912707012877	0.172578060648747
MLX	-0.213327426304589	0.38145635806702	0.61943310872474
PRKAR1A	-0.0349183472001138	0.809569691371682	0.915717913380947
WSB1	0.41697573722542	0.001237438555081	0.0218308604347006
OCIAD1	-0.219655996281149	0.133876479246222	0.352319500631402
UBE2D3	-0.058790614045031	0.576771269363658	0.77686992372687
ELF2	0.206362480086743	0.0368178625157639	0.165452134132689
NDUFC1	-0.222173146959622	0.146241421583007	0.36856964980973
RPL34	-0.226479524560794	0.169689785713639	0.397370722116411
FBXW7	0.104877541057108	0.457131093252923	0.691061335933792
KLF3	-0.235887798726539	0.0796882383686635	0.257655566704573
KLHL5	0.181282069166991	0.257147745080556	0.505769082674935
CTSC	-0.377142049018291	0.038694510616535	0.170661900219224
ATG2A	0.419873430154882	0.0095232266943203	0.0739268346287772
EHD1	0.146767520287255	0.59466206027822	0.786882746277489
PPP6R3	0.0198202500221059	0.883564109220262	0.95031396814859
CPT1A	-0.199056350734146	0.369603925739352	0.605692671882493
EIF4G2	0.067619216363583	0.459582311812077	0.692037011148006
BIRC2	0.0145855387848733	0.927250389698462	0.963998903963164
DDX6	0.116918620276954	0.226704989749257	0.473219678568652
CBL	-0.284566883794885	0.133147908202944	0.351697524624782
HIPK3	0.255251662364145	0.10221022431636	0.303025748025059
C11orf58	-0.138714481387164	0.129569774270256	0.344795544566473
RPS13	-0.259145044303807	0.0081881138967964	0.066861798620126
CLEC2B	-0.0341470440200147	0.827823120094288	0.925231208276896
BIN2	0.0195674607660908	0.874283881454373	0.947825278615785
ATP5F1B	-0.378352310642329	0.0072689623309346	0.062199683658117
PTGES3	-0.20838917080988	0.176524301192499	0.409069057619856
RSRC2	-0.0085330679188238	0.957989462537653	0.976636634656402
ARPC3	-0.276903380569189	0.0051473871979715	0.0490374420393418
ALDH2	0.267734314342424	0.0502023581774259	0.192401224581378
CDKN1B	-0.0833104858142653	0.598852923218856	0.788719656479028
ARHGDIB	-0.144841492623594	0.20471091699971	0.444577356219735
GAPDH	-0.468065842005529	0.0001778041925299	0.00785198664956583
CHD4	0.275323010642919	0.112295728641671	0.318774606153962
TPI1	-0.378011998795058	0.0010479913144346	0.020196819938853
PTPN6	-0.541524373573288	0.0029601595055545	0.0352505661119782
COX6A1	-0.473354840155934	6.68827801138032e-06	0.000735196098327883
SRSF9	-0.356188527766951	0.0009015531153756	0.0184045628838819
FGFR1OP2	-0.502677581603156	0.0004797942731866	0.0127541115654174
RIPOR2	-0.131832708186554	0.511463174612974	0.73088087652194
RHAG	0.691351641552811	0.0143464557992207	0.0926687727294684
SRSF3	0.102086477970406	0.335509864355548	0.577575916789023
PHACTR1	0.115437697648572	0.478657319612386	0.70733051242586
FBXO9	-0.240858064354652	0.234275761842227	0.483088114967594
RPS12	-0.0655792191789835	0.581889742410164	0.778973790447812
C6orf62	-0.0516306689554573	0.69873186373226	0.858611896843601
SNX3	-0.316993018150005	0.0322758262278831	0.153229753088521
QKI	0.180534444632514	0.116070128054806	0.322760257467173
CCND3	-0.229365276787362	0.125941199079668	0.342148238564345
COX7A2	-0.210821576749948	0.0990406638969006	0.29670672685256
ERBIN	0.123937314425086	0.404615828208174	0.64244002056609
NNT	-0.0593979578453303	0.733948112756316	0.87987571571206
HSPA9	-0.0973360285421464	0.399018540513036	0.636861582331709
IK	-0.0019596299966855	0.985048152817353	0.991093327512556
CERT1	0.0096778660478585	0.942117704298053	0.969946829569105
CLINT1	-0.150332567805553	0.15601563165648	0.383069308654828
SUB1	-0.239849752146255	0.0487585931969847	0.190462536552123
LNPEP	0.0202823179768272	0.898969065099699	0.957631353199863
SKP1	-0.0313352533660071	0.737426452841304	0.882564825050438
MACROH2A1	-0.201580790356544	0.0913991673752381	0.279677537856992
CSNK1A1	-0.0458366802339766	0.636615037991014	0.814434099632192
ATP6V0E1	-0.368906725599465	0.0069038916361473	0.0601564704149664
CPEB4	-0.359698510059077	0.198596108330057	0.437953454943907
SELENOK	0.103363084655711	0.540833634974683	0.751982180297501
CRBN	-0.145547677269801	0.235636067777957	0.484494878927627
RNF7	-0.27564935895929	0.0132276095186689	0.0906355239353561
TFDP2	0.0097866589948616	0.961337086630989	0.977758503057426
XRN1	0.0324573116228772	0.791199461727229	0.90832490057888
PDCD10	-0.285637965215811	0.0893862985584453	0.277078135878565
ACAP2	0.0708173008555533	0.590978139746594	0.784972861012277
GNAI2	-0.0970600701674167	0.329960219740095	0.572919992720043
TFG	-0.0601707910630148	0.659539262098234	0.837761427145223
RPL24	-0.234628465158849	0.123515493693951	0.337483060207755
FXR1	-0.106591299956194	0.325241761120039	0.570358997369539
ABTB1	-0.105512885622989	0.582436465819668	0.778973790447812
EIF1B	-0.154198655149154	0.256693628738752	0.505769082674935
KLHL24	0.286854092164898	0.0431847165092083	0.178176113154732
NKTR	0.110925485786643	0.329918767038897	0.572919992720043
FOXP1	0.139016986499321	0.350775425610737	0.586953259013751
SPCS1	-0.0302852978253956	0.755788450414954	0.891167207121298
MOB1A	-0.26170453719832	0.0147532751744874	0.0936996898859666
ACTR3	-0.360648069849799	0.0044178148682088	0.04445815103289
SF3B6	-0.414561290836596	0.0009403696115719	0.0186637246518923
RPS15	-0.256007321438054	0.0391348759929959	0.171682396997289
RTN4	-0.204486327140521	0.0375780293719242	0.168104810056198
USP34	0.0557654759321739	0.622804475243544	0.804690411503639
COQ10B	0.0400355910241422	0.755810149528525	0.891167207121298
SF3B1	0.12441716198197	0.0942507238639902	0.28534806017297
HPCAL1	0.125453807909248	0.464593719736871	0.698846763688409
ODC1	0.35291353331118	0.126605298296503	0.343146750175791
