chr9	33458479	33458706
chr9	33466780	33466974
chr9	33473726	33474147
chr9	33510891	33511164
chr9	33624054	33624242
chr9	33816573	33817247
chr9	33922191	33922385
chr9	33988367	33988810
chr9	34048473	34049585
chr9	34126350	34126963
chr9	34178701	34179149
chr9	34328956	34329615
chr9	34376890	34377288
chr9	34379462	34379765
chr9	34458351	34458828
chr9	34522846	34523311
chr9	34591829	34592080
chr9	34611754	34612234
chr9	34620425	34620656
chr9	34637547	34638140
chr9	34646489	34647163
chr9	34652039	34652289
chr9	34665181	34665600
chr9	34665809	34666089
chr9	34702085	34702349
chr9	34956662	34956917
chr9	34989171	34989901
chr9	35023569	35023865
chr9	35071950	35073069
chr9	35079653	35080530
chr9	35096130	35096705
chr9	35102922	35103406
chr9	35111521	35111813
chr9	35115890	35116474
chr9	35161782	35162420
chr9	35569327	35569892
chr9	35575470	35575667
chr9	35604011	35604364
chr9	35605129	35605444
chr9	35616804	35617267
chr9	35619561	35619795
chr9	35646588	35647218
chr9	35657585	35658715
chr9	35665053	35665372
chr9	35717707	35717900
chr9	35732044	35732604
chr9	35748978	35749997
chr9	35756730	35757417
chr9	35811969	35812290
chr9	35814757	35815638
chr9	35826128	35826461
chr9	35829115	35829462
chr9	35848005	35848450
chr9	35917438	35917637
chr9	36136469	36136749
chr9	36148753	36148944
chr9	36151830	36152256
chr9	36166455	36166838
chr9	36190641	36190995
chr9	36257764	36258733
chr9	36383331	36383567
chr9	36400240	36401330
chr9	36407314	36407676
chr9	36458307	36458917
chr9	36486967	36488223
chr9	36550586	36550876
chr9	36572556	36572866
chr9	36765863	36766242
chr9	36993861	36994372
chr9	37010362	37010596
chr9	37027405	37027887
chr9	37066178	37066387
chr9	37079565	37080185
chr9	37120101	37120758
chr9	37144861	37145080
chr9	37187369	37187932
chr9	37251531	37251747
chr9	37293796	37294437
chr9	37309179	37309442
chr9	37324368	37325026
chr9	37371075	37371578
chr9	37378341	37378623
chr9	37390859	37391113
chr9	37402500	37403425
chr9	37408982	37409666
chr9	37411380	37411592
chr9	37422315	37423071
chr9	37455774	37455981
chr9	37464976	37466011
chr9	37485564	37486336
chr9	37531772	37531962
chr9	37565544	37565960
chr9	37567009	37567187
chr9	37575662	37575978
chr9	37576271	37576598
chr9	37592125	37592887
chr9	37753668	37754042
chr9	37784705	37785240
chr9	37800705	37801436
chr9	37903712	37904503
chr9	37913718	37914032
chr9	37954046	37954779
chr9	37994724	37995168
chr9	38008340	38008758
chr9	38038186	38038455
chr9	38061489	38061774
chr9	38068916	38069696
chr9	38091357	38091608
chr9	38319052	38319380
chr9	38392372	38393139
chr9	38445354	38445813
chr9	38620638	38621104
chr9	38642158	38642385
chr9	38671849	38672060
chr9	38672266	38672752
chr9	40791877	40792373
chr9	41954469	41955130
chr9	43133746	43134056
chr9	43398040	43398317
chr9	44435941	44436243
chr9	45356755	45357344
chr9	45441823	45442470
chr9	45729190	45729492
chr9	66455104	66456140
chr9	66456609	66456916
chr9	66458004	66458557
chr9	66493934	66494532
chr9	66553340	66554028
chr9	67301388	67301830
chr9	67793495	67793728
chr9	68413459	68414681
chr9	68726328	68726548
chr9	69065174	69065557
chr9	69148063	69148649
chr9	69883096	69883532
chr9	71161329	71161966
chr9	71192721	71193438
chr9	71255532	71255886
chr9	71258910	71259526
chr9	71268106	71268466
chr9	71319805	71320481
chr9	71394635	71395447
chr9	71417559	71417891
chr9	71510942	71511207
chr9	71534688	71535012
chr9	71548437	71548807
chr9	71581638	71581879
chr9	71589217	71589824
chr9	71596660	71597031
chr9	71650549	71651264
chr9	71736452	71737169
chr9	71770387	71770616
chr9	71783678	71784112
chr9	71788807	71789219
chr9	71790118	71790579
chr9	71894089	71894296
chr9	72134547	72135017
chr9	72164110	72164571
chr9	72287048	72287292
chr9	72287606	72288210
chr9	72374206	72375294
chr9	72437451	72437674
chr9	72726016	72726315
chr9	72873292	72874283
chr9	73013149	73013357
chr9	73027083	73027514
chr9	73028859	73029367
chr9	73033658	73034398
chr9	73034778	73035401
chr9	73135053	73135357
chr9	73172792	73173250
chr9	73178448	73179127
chr9	73222799	73223119
chr9	73616635	73616933
chr9	73900146	73900446
chr9	73917844	73918039
chr9	73923504	73923953
chr9	74061459	74061882
chr9	74163856	74164248
chr9	74219475	74219783
chr9	74383340	74384453
chr9	74396432	74396626
chr9	74398104	74398349
chr9	74410382	74410677
chr9	74421888	74422182
chr9	74525828	74526589
chr9	74532214	74532411
chr9	74654011	74654258
chr9	74769424	74770087
chr9	74808423	74809028
chr9	74888477	74888872
chr9	74920176	74920384
chr9	74942473	74942740
chr9	74979224	74980935
chr9	75058370	75059100
chr9	75088587	75088935
chr9	75124319	75124880
chr9	75141851	75142627
chr9	75156537	75156787
chr9	75250235	75250749
chr9	75319692	75320046
chr9	75432498	75432679
chr9	75638022	75638294
chr9	75641389	75641863
chr9	75722582	75722862
chr9	75747101	75747642
chr9	75748719	75749191
chr9	75764372	75764663
chr9	75815589	75815833
chr9	75834969	75835524
chr9	75948861	75949053
chr9	76003150	76003341
chr9	76146675	76146885
chr9	76212890	76213099
chr9	76298973	76299215
chr9	76484265	76484550
chr9	76787889	76788468
chr9	76892368	76892760
chr9	76994643	76994907
chr9	77111686	77112297
chr9	77112946	77113316
chr9	77171647	77171913
chr9	77188700	77188974
chr9	77260066	77260333
chr9	77357680	77358164
chr9	77387105	77387319
chr9	77462459	77463286
chr9	77473827	77474192
chr9	77480101	77480435
chr9	77502059	77502342
chr9	77566825	77568315
chr9	77617157	77617539
chr9	77642623	77643604
chr9	77702747	77703780
chr9	77853227	77853597
chr9	77880550	77880824
chr9	78044662	78044870
chr9	78070460	78071042
chr9	78076249	78076537
chr9	78086361	78086714
chr9	78473656	78473910
chr9	78505436	78505973
chr9	78984458	78984775
chr9	79008618	79010056
chr9	79023543	79023861
chr9	79029617	79029814
chr9	79053794	79054333
chr9	79056492	79057030
chr9	79073913	79074378
chr9	79087130	79087594
chr9	79145650	79145835
chr9	79177238	79177508
chr9	79192617	79192919
chr9	79220265	79220624
chr9	79258423	79258902
chr9	79273468	79273777
chr9	79333293	79333474
chr9	79370552	79371058
chr9	79497507	79497955
chr9	79502314	79502586
chr9	79521140	79521404
chr9	79571424	79571760
chr9	79765902	79766086
chr9	79791893	79792744
chr9	80048540	80048819
chr9	80091036	80091412
chr9	80448028	80448462
chr9	80456921	80457274
chr9	80507100	80507410
chr9	80531502	80531811
chr9	80551138	80551469
chr9	80646776	80647266
chr9	80718887	80719272
chr9	80733709	80734314
chr9	80758600	80758850
chr9	80811019	80811721
chr9	80825636	80826191
chr9	80850744	80851389
chr9	80911674	80912769
chr9	80972524	80972797
chr9	81054318	81054678
chr9	81322074	81322656
chr9	82093315	82093651
chr9	82180200	82180488
chr9	82186281	82187111
chr9	82208039	82208614
chr9	82238810	82239552
chr9	82245794	82246423
chr9	82288662	82289098
chr9	82346465	82346652
chr9	82427297	82427734
chr9	82432360	82432866
chr9	82449599	82449910
chr9	82473537	82473828
chr9	82749527	82749757
chr9	82790344	82790790
chr9	84304625	84304933
chr9	85769078	85769522
chr9	86046562	86046830
chr9	86088402	86088770
chr9	86126001	86126293
chr9	86153128	86153810
chr9	86237745	86238840
chr9	86264605	86264792
chr9	86314001	86314224
chr9	86322544	86323642
chr9	86369418	86369784
chr9	86432272	86433137
chr9	86535697	86536627
chr9	86552916	86553096
chr9	86571077	86571778
chr9	86580754	86580940
chr9	86594516	86595950
chr9	86738439	86739266
chr9	86908048	86908716
chr9	86911258	86911522
chr9	87012090	87012459
