chr17	57232333	57233090
chr17	57287041	57287414
chr17	57297723	57298013
chr17	57408863	57409258
chr17	57696548	57697505
chr17	57719530	57719740
chr17	57784608	57785047
chr17	57863886	57864393
chr17	57906676	57906930
chr17	57910367	57910681
chr17	57914850	57915340
chr17	57970042	57971063
chr17	58041767	58042388
chr17	58114569	58114865
chr17	58155878	58156358
chr17	58469220	58469880
chr17	58475662	58475932
chr17	58498741	58499211
chr17	58603146	58603672
chr17	58677075	58678271
chr17	58754687	58755351
chr17	58772340	58772524
chr17	59216685	59216919
chr17	59356953	59357135
chr17	59693144	59693557
chr17	59940420	59941238
chr17	60004686	60005540
chr17	60143087	60143542
chr17	60170969	60171699
chr17	60176035	60176517
chr17	60186750	60187148
chr17	60248555	60249142
chr17	60501018	60501699
chr17	60531263	60531742
chr17	60720562	60720772
chr17	60730552	60731018
chr17	60781248	60781552
chr17	60801976	60802569
chr17	61043188	61043636
chr17	61484213	61484403
chr17	61502950	61503210
chr17	61523417	61523806
chr17	61539037	61539456
chr17	61556163	61556476
chr17	61627239	61627935
chr17	61677966	61678472
chr17	61699134	61699838
chr17	61723719	61724299
chr17	61774971	61775266
chr17	61776646	61777001
chr17	61777288	61777478
chr17	61818934	61819798
chr17	61850780	61851578
chr17	61904409	61905096
chr17	61919821	61920523
chr17	62024097	62024334
chr17	62097458	62098270
chr17	62151827	62152095
chr17	62207171	62207998
chr17	62222898	62223665
chr17	62294203	62294409
chr17	62340433	62340850
chr17	62492871	62493638
chr17	62502377	62503144
chr17	62631896	62632342
chr17	62658140	62658691
chr17	62773099	62773366
chr17	62833021	62833494
chr17	62914975	62915778
chr17	62962033	62962232
chr17	62971438	62972284
chr17	62981955	62982651
chr17	63019272	63019516
chr17	63035819	63036058
chr17	63051769	63052056
chr17	63052650	63053264
chr17	63096103	63096958
chr17	63133189	63133496
chr17	63177297	63177917
chr17	63225016	63225450
chr17	63367052	63367255
chr17	63557509	63558187
chr17	63652991	63653283
chr17	63790841	63791052
chr17	63889067	63889330
chr17	63910745	63911328
chr17	64028403	64028776
chr17	64188011	64188417
chr17	64298340	64298953
chr17	64396394	64396580
chr17	64437552	64437739
chr17	64538075	64538580
chr17	64669839	64670112
chr17	64702092	64702457
chr17	64709619	64710051
chr17	64713833	64714233
chr17	64724194	64724460
chr17	65007880	65008174
chr17	65031741	65032279
chr17	65078287	65078510
chr17	65167595	65168035
chr17	65241087	65241413
chr17	65289908	65290098
chr17	65362482	65362891
chr17	65373221	65373598
chr17	65374728	65374967
chr17	65386807	65387064
chr17	65430520	65430740
chr17	65471519	65471697
chr17	65482907	65483277
chr17	65570875	65571186
chr17	65590496	65590964
chr17	65643548	65643787
chr17	65646668	65647299
chr17	65713725	65714182
chr17	65796621	65796840
chr17	65809091	65809553
chr17	65821446	65821808
chr17	65976995	65977192
chr17	65989560	65990110
chr17	66015867	66016538
chr17	66031491	66032048
chr17	66097661	66098074
chr17	66201291	66201925
chr17	66233626	66234272
chr17	66243563	66244269
chr17	66255180	66255469
chr17	66287306	66288443
chr17	66342788	66343001
chr17	66345464	66345660
chr17	66352655	66352914
chr17	66394960	66395342
chr17	66409758	66410261
chr17	66432248	66432667
chr17	66453445	66454129
chr17	66493859	66494441
chr17	66507873	66508974
chr17	66755976	66756245
chr17	66770619	66771041
chr17	66790877	66791061
chr17	66977518	66977759
chr17	67112028	67112463
chr17	67231664	67231867
chr17	67323029	67323881
chr17	67390918	67391280
chr17	67410623	67411371
chr17	67470450	67470702
chr17	67499913	67500136
chr17	67513132	67513474
chr17	67577411	67577984
chr17	67603439	67603773
chr17	67865931	67866132
chr17	68116406	68116742
chr17	68133458	68133956
chr17	68164940	68165847
chr17	68295077	68295436
chr17	68361288	68361585
chr17	68401682	68402092
chr17	68632913	68633252
chr17	68984093	68984330
chr17	69773337	69773636
chr17	69846480	69847242
chr17	69880007	69880377
chr17	69917942	69918315
chr17	69983841	69984214
chr17	70000892	70002171
chr17	70017794	70018041
chr17	70026249	70026831
chr17	70030207	70030449
chr17	70052571	70053000
chr17	70116682	70117162
chr17	70260978	70261411
chr17	70313865	70314400
chr17	70388677	70389095
chr17	70403577	70403801
chr17	70416084	70416331
chr17	70417411	70417665
chr17	70418614	70419295
chr17	70462417	70462846
chr17	70506694	70507093
chr17	70511874	70512063
chr17	70556496	70556910
chr17	70599172	70599692
chr17	70654033	70654262
chr17	70723692	70724011
chr17	70859862	70860196
chr17	70927748	70927983
chr17	70982194	70982474
chr17	71088772	71089023
chr17	71128166	71128572
chr17	71188494	71188798
chr17	71189100	71189493
chr17	71228244	71228802
chr17	71257904	71258155
chr17	71267063	71267528
chr17	71278090	71278334
chr17	71287290	71287808
chr17	71307048	71307515
chr17	71308114	71308377
chr17	72199639	72200026
chr17	72209385	72209760
chr17	72450072	72450591
chr17	72463506	72464023
chr17	72738320	72738557
chr17	72744366	72744844
chr17	72772276	72772683
chr17	72869030	72869614
chr17	72983562	72984076
chr17	73008601	73009124
chr17	73029990	73030761
chr17	73042644	73043549
chr17	73083751	73084395
chr17	73110253	73110431
chr17	73127619	73127949
chr17	73150572	73150882
chr17	73178696	73179284
chr17	73257645	73258121
chr17	73267032	73267490
chr17	73285004	73285847
chr17	73291889	73292299
chr17	73333381	73333576
chr17	73341723	73342160
chr17	73389898	73390407
chr17	73401556	73402168
chr17	73422516	73423050
chr17	73452495	73452742
chr17	73512000	73512580
chr17	73521362	73521787
chr17	73585241	73585633
chr17	73660035	73660597
chr17	73663189	73663454
chr17	73682484	73682670
chr17	73760856	73761317
chr17	73775452	73776154
chr17	73780698	73781224
chr17	73841437	73841622
chr17	73851283	73851967
chr17	73860597	73860922
chr17	73892551	73893121
chr17	73900933	73901324
chr17	73936931	73937266
chr17	73975195	73975887
chr17	74068522	74068874
chr17	74099803	74100008
chr17	74230325	74230580
chr17	74242572	74242920
chr17	74260958	74261404
chr17	74268120	74268454
chr17	74349802	74350316
chr17	74449005	74449367
chr17	74476936	74477449
chr17	74477968	74478279
chr17	74497306	74497949
chr17	74511690	74511932
chr17	74553508	74553898
chr17	74667701	74668177
chr17	74722153	74723296
chr17	74733291	74734097
chr17	75084639	75084895
chr17	75136466	75137196
chr17	75208260	75208967
chr17	75277069	75277342
chr17	75327506	75327781
chr17	75362675	75363170
chr17	75368886	75369313
chr17	75437282	75437888
chr17	75461505	75461952
chr17	75865757	75866067
chr17	75877726	75877947
chr17	75954485	75954992
chr17	76136465	76136781
chr17	76149343	76149841
chr17	76155786	76156359
chr17	76183059	76183448
chr17	76272383	76272628
chr17	76334542	76334748
chr17	76352553	76352746
chr17	76356182	76356394
chr17	76374645	76374825
chr17	76470658	76471118
chr17	76702384	76702604
chr17	76705261	76705486
chr17	76721708	76721889
chr17	76732742	76732939
chr17	76735547	76735735
chr17	76755130	76755539
chr17	76771070	76771264
chr17	76778175	76778755
chr17	76836686	76837328
chr17	77005829	77006079
chr17	77070777	77071199
chr17	77299004	77299227
chr17	77702387	77702574
chr17	77770679	77771453
chr17	77778166	77778526
chr17	77813277	77813641
chr17	77895478	77895700
chr17	78075003	78075284
chr17	78120918	78121202
chr17	78193798	78194226
chr17	78388730	78389305
chr17	78428328	78429193
chr17	78518626	78518873
chr17	78579273	78579851
chr17	78711354	78711936
chr17	78806761	78807134
chr17	78830298	78830555
chr17	78850909	78851498
chr17	78865924	78866110
chr17	78884477	78884690
chr17	79008528	79008889
chr17	79196607	79197210
chr17	79212823	79213168
chr17	79269056	79269445
chr17	79319797	79320347
chr17	79451408	79451711
chr17	79479870	79480054
chr17	79481804	79482004
chr17	79484805	79485006
chr17	79519491	79520425
chr17	79565359	79565672
chr17	79603892	79604245
chr17	79633587	79633782
chr17	79650614	79651179
chr17	79678940	79679524
chr17	79790802	79791579
chr17	79818361	79819228
chr17	79829221	79829414
chr17	79849351	79849830
chr17	79868907	79869625
chr17	79875886	79876114
chr17	79885546	79885778
chr17	79935323	79935804
chr17	79980679	79981202
chr17	79995172	79995771
chr17	80023702	80023950
chr17	80056021	80056837
chr17	80064022	80064531
chr17	80170245	80170691
chr17	80231302	80231658
chr17	80250484	80250896
chr17	80255983	80256270
chr17	80309739	80309970
chr17	80376109	80376741
chr17	80407187	80407681
chr17	80408561	80408802
chr17	80416014	80416742
chr17	80452456	80452771
chr17	80454999	80455200
chr17	80464330	80464657
chr17	80477122	80477670
chr17	80606284	80606490
chr17	80656399	80656893
chr17	80666103	80666291
chr17	80674208	80674770
chr17	80709485	80710159
chr17	80821825	80822547
chr17	80936934	80937277
chr17	81009416	81010099
chr17_ctg5_hap1	493087	493891
chr17_gl000205_random	26576	26835
chr17_gl000205_random	79024	79361
chr17_gl000205_random	84855	87904
chr17_gl000205_random	94917	95134
chr17_gl000205_random	95731	96057
chr17_gl000205_random	105184	106684
chr17_gl000205_random	110742	111535
chr17_gl000205_random	138754	138952
chr18	97349	97709
chr18	111770	111992
chr18	158248	158890
chr18	267591	268516
chr18	505585	505806
chr18	551554	551906
chr18	650414	650610
chr18	657394	658879
chr18	712565	712842
chr18	742060	742258
chr18	805245	805686
chr18	811883	813120
chr18	2083844	2084051
chr18	2293086	2293376
chr18	2312600	2313076
chr18	2337524	2337710
chr18	2395609	2396296
chr18	2542092	2542372
chr18	2570966	2571746
chr18	2636747	2637480
chr18	2655342	2655992
chr18	2770478	2770913
chr18	2906781	2907249
chr18	2960137	2960479
chr18	2970957	2971366
chr18	3012597	3013543
chr18	3129242	3129521
chr18	3153308	3153765
chr18	3177946	3178245
chr18	3247199	3247894
chr18	3261502	3262514
chr18	3279213	3279599
chr18	3297058	3297638
chr18	3384721	3384922
chr18	3401656	3402142
chr18	3447931	3448456
chr18	3448994	3449732
chr18	3525981	3526524
chr18	3586424	3587141
chr18	3593953	3594696
chr18	3604546	3604991
chr18	3771416	3771777
