group	file_id	file_name	metric	value	status
fungi	919955at2759	919955at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7439	ok
fungi	604979at2759	604979at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5595	ok
fungi	1014314at2759	1014314at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9528	ok
fungi	779909at2759	779909at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2788	ok
fungi	1001705at2759	1001705at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8317	ok
fungi	834694at2759	834694at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8441	ok
fungi	1287401at2759	1287401at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.457	ok
fungi	1129824at2759	1129824at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8903	ok
fungi	917326at2759	917326at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6828	ok
fungi	1490022at2759	1490022at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.678	ok
fungi	671846at2759	671846at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.3665	ok
fungi	1178688at2759	1178688at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8513	ok
fungi	1032689at2759	1032689at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8139	ok
fungi	156083at2759	156083at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2826	ok
fungi	324863at2759	324863at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8922	ok
fungi	1377237at2759	1377237at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9312	ok
fungi	946128at2759	946128at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9225	ok
fungi	736068at2759	736068at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9899	ok
fungi	719531at2759	719531at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5352	ok
fungi	1087488at2759	1087488at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9088	ok
fungi	1041560at2759	1041560at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6262	ok
fungi	1247641at2759	1247641at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1852	ok
fungi	1450538at2759	1450538at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8059	ok
fungi	271586at2759	271586at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2314	ok
fungi	1405146at2759	1405146at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2416	ok
fungi	383503at2759	383503at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0304	ok
fungi	1626636at2759	1626636at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.708	ok
fungi	801857at2759	801857at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7776	ok
fungi	708105at2759	708105at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1764	ok
fungi	1030907at2759	1030907at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1426	ok
fungi	655400at2759	655400at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9458	ok
fungi	1049599at2759	1049599at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8495	ok
fungi	944899at2759	944899at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3022	ok
fungi	325552at2759	325552at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6653	ok
fungi	918816at2759	918816at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9417	ok
fungi	1157302at2759	1157302at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.1746	ok
fungi	1018517at2759	1018517at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4516	ok
fungi	1193442at2759	1193442at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7183	ok
fungi	931188at2759	931188at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.043	ok
fungi	270107at2759	270107at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8431	ok
fungi	866359at2759	866359at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4241	ok
fungi	1057950at2759	1057950at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0639	ok
fungi	1248958at2759	1248958at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8469	ok
fungi	844748at2759	844748at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7281	ok
fungi	1019762at2759	1019762at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2015	ok
fungi	734666at2759	734666at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4478	ok
fungi	1236198at2759	1236198at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.438	ok
fungi	1269244at2759	1269244at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.3112	ok
fungi	1513531at2759	1513531at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1651	ok
fungi	722805at2759	722805at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0321	ok
fungi	1445102at2759	1445102at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7167	ok
fungi	679771at2759	679771at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8168	ok
fungi	1010730at2759	1010730at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5666	ok
fungi	1398309at2759	1398309at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6417	ok
fungi	1323575at2759	1323575at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6962	ok
fungi	1266231at2759	1266231at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4372	ok
fungi	1173229at2759	1173229at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9983	ok
fungi	937275at2759	937275at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2455	ok
fungi	1525971at2759	1525971at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9099	ok
fungi	296129at2759	296129at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4214	ok
fungi	1115196at2759	1115196at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7755	ok
fungi	1003258at2759	1003258at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8311	ok
fungi	453044at2759	453044at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6458	ok
fungi	331411at2759	331411at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9871	ok
fungi	924753at2759	924753at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9	ok
fungi	1623701at2759	1623701at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0362	ok
fungi	975158at2759	975158at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8149	ok
fungi	1440961at2759	1440961at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9802	ok
fungi	355408at2759	355408at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6541	ok
fungi	1138059at2759	1138059at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.489	ok
fungi	1645187at2759	1645187at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5846	ok
fungi	905026at2759	905026at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8669	ok
fungi	1488235at2759	1488235at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6616	ok
fungi	1106766at2759	1106766at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.544	ok
fungi	687505at2759	687505at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6796	ok
fungi	1441854at2759	1441854at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6581	ok
fungi	1538526at2759	1538526at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5285	ok
fungi	582756at2759	582756at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.3018	ok
fungi	1269649at2759	1269649at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4535	ok
fungi	1264469at2759	1264469at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8543	ok
fungi	1558822at2759	1558822at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3671	ok
fungi	1575179at2759	1575179at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.012	ok
fungi	976469at2759	976469at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5955	ok
fungi	1220881at2759	1220881at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7089	ok
fungi	973442at2759	973442at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9154	ok
fungi	375960at2759	375960at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7913	ok
fungi	1593937at2759	1593937at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1993	ok
fungi	901894at2759	901894at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8567	ok
fungi	245208at2759	245208at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5224	ok
fungi	1194691at2759	1194691at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6958	ok
fungi	869548at2759	869548at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8887	ok
fungi	1342242at2759	1342242at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1051	ok
fungi	1291729at2759	1291729at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7108	ok
fungi	1576404at2759	1576404at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7388	ok
fungi	974865at2759	974865at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6263	ok
fungi	320059at2759	320059at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2124	ok
fungi	1474000at2759	1474000at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6628	ok
fungi	891751at2759	891751at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1334	ok
fungi	1090038at2759	1090038at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9163	ok
fungi	176625at2759	176625at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0488	ok
fungi	97116at2759	97116at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7564	ok
fungi	1111142at2759	1111142at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.3537	ok
fungi	1428265at2759	1428265at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1583	ok
fungi	679187at2759	679187at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7976	ok
fungi	1421503at2759	1421503at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5134	ok
fungi	975557at2759	975557at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0378	ok
fungi	759498at2759	759498at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.657	ok
fungi	1051021at2759	1051021at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.007	ok
fungi	1530008at2759	1530008at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3045	ok
fungi	290630at2759	290630at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4829	ok
fungi	720340at2759	720340at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8393	ok
fungi	621827at2759	621827at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6831	ok
fungi	1552706at2759	1552706at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8241	ok
fungi	1217666at2759	1217666at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5643	ok
fungi	937686at2759	937686at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6276	ok
fungi	330169at2759	330169at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2116	ok
fungi	1382842at2759	1382842at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9448	ok
fungi	1370304at2759	1370304at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9938	ok
fungi	1085752at2759	1085752at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.5228	ok
fungi	570797at2759	570797at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.3231	ok
fungi	1314980at2759	1314980at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8935	ok
fungi	1312453at2759	1312453at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0165	ok
fungi	674169at2759	674169at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2576	ok
fungi	1249159at2759	1249159at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8829	ok
fungi	1617752at2759	1617752at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.952	ok
fungi	1223488at2759	1223488at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9515	ok
fungi	898782at2759	898782at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0915	ok
fungi	1079827at2759	1079827at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2823	ok
fungi	1588798at2759	1588798at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8561	ok
fungi	418107at2759	418107at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5519	ok
fungi	1284731at2759	1284731at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7673	ok
fungi	981902at2759	981902at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.3087	ok
fungi	673132at2759	673132at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4805	ok
fungi	100698at2759	100698at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5215	ok
fungi	166920at2759	166920at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7727	ok
fungi	692986at2759	692986at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2865	ok
fungi	87842at2759	87842at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9226	ok
fungi	664730at2759	664730at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.421	ok
fungi	426305at2759	426305at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5838	ok
fungi	261419at2759	261419at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.948	ok
fungi	671536at2759	671536at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6722	ok
fungi	549762at2759	549762at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7229	ok
fungi	1259741at2759	1259741at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8364	ok
fungi	878143at2759	878143at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.741	ok
fungi	392369at2759	392369at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3611	ok
fungi	1370285at2759	1370285at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.4441	ok
fungi	814241at2759	814241at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9031	ok
fungi	1025450at2759	1025450at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7654	ok
fungi	513979at2759	513979at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9492	ok
fungi	1432328at2759	1432328at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.783	ok
fungi	83779at2759	83779at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8986	ok
fungi	1182451at2759	1182451at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9687	ok
fungi	1251252at2759	1251252at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9109	ok
fungi	768809at2759	768809at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5962	ok
fungi	939345at2759	939345at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0288	ok
fungi	1161199at2759	1161199at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1208	ok
fungi	1620056at2759	1620056at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8252	ok
fungi	1324510at2759	1324510at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9313	ok
fungi	1197019at2759	1197019at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5303	ok
fungi	1258856at2759	1258856at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1478	ok
fungi	299766at2759	299766at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1922	ok
fungi	396755at2759	396755at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9918	ok
fungi	1304061at2759	1304061at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5203	ok
fungi	625387at2759	625387at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2103	ok
fungi	1228942at2759	1228942at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5791	ok
fungi	836599at2759	836599at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8002	ok
fungi	887370at2759	887370at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8846	ok
fungi	388820at2759	388820at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7694	ok
fungi	1423847at2759	1423847at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6819	ok
fungi	1053181at2759	1053181at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6542	ok
fungi	1405073at2759	1405073at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.2733	ok
fungi	598949at2759	598949at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1464	ok
fungi	1633672at2759	1633672at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.3592	ok
fungi	855834at2759	855834at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2518	ok
fungi	369837at2759	369837at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7435	ok
fungi	1504863at2759	1504863at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6799	ok
fungi	1380409at2759	1380409at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9189	ok
fungi	1426075at2759	1426075at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6649	ok
fungi	1395649at2759	1395649at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9112	ok
fungi	1275837at2759	1275837at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4262	ok
fungi	457861at2759	457861at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8417	ok
fungi	341721at2759	341721at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0589	ok
fungi	293315at2759	293315at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8436	ok
fungi	1200489at2759	1200489at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7014	ok
fungi	179362at2759	179362at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.2878	ok
fungi	865202at2759	865202at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8571	ok
fungi	1567796at2759	1567796at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5646	ok
fungi	390348at2759	390348at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5767	ok
fungi	551907at2759	551907at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9345	ok
fungi	142542at2759	142542at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0002	ok
fungi	734341at2759	734341at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9282	ok
fungi	1346432at2759	1346432at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8756	ok
fungi	1455730at2759	1455730at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.469	ok
fungi	464990at2759	464990at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6134	ok
fungi	1094121at2759	1094121at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0453	ok
fungi	1322299at2759	1322299at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8578	ok
fungi	1346165at2759	1346165at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7553	ok
fungi	1338131at2759	1338131at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.4387	ok
fungi	1222562at2759	1222562at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7241	ok
fungi	1309031at2759	1309031at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.807	ok
fungi	1287094at2759	1287094at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8914	ok
fungi	1430056at2759	1430056at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.774	ok
fungi	306227at2759	306227at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8555	ok
fungi	1260807at2759	1260807at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.6255	ok
fungi	1404162at2759	1404162at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.1302	ok
fungi	923657at2759	923657at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0599	ok
fungi	1065019at2759	1065019at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.5635	ok
fungi	1355894at2759	1355894at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7111	ok
fungi	1194797at2759	1194797at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.7125	ok
fungi	1107630at2759	1107630at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.8129	ok
fungi	1348942at2759	1348942at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9428	ok
fungi	1434266at2759	1434266at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.0172	ok
fungi	257318at2759	257318at2759.faa.mafft.clipkit.treefile	evolutionary_rate	0.9677	ok
fungi	1339553at2759	1339553at2759.faa.mafft.clipkit.treefile	evolutionary_rate	1.8921	ok
