rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
19	Gene_Perturbations_from_GEO_down	Bcl2 OE mouse GSE5811 sample 2593	16/332	5.227625776474024e-11	6.229128819966942e-09	10.322784810126585	244.38655025127963	CD53;PTPN1;IFITM1;IFITM2;VARS;MT1;FOS;KLF2;SOCS3;ZFP36;COX7A2L;LDHA;CFL1;NINJ1;MYADM;FYN
20	Gene_Perturbations_from_GEO_down	Trim28 Conditional KO in the B lineage mouse GSE34446 sample 3099	17/394	7.009402302857851e-11	7.934643406835088e-09	9.261119642607843	216.53593860373184	SRGN;PTPN1;XBP1;ZFAND3;H2-DMA;DDX54;FOS;NEAT1;MRPS7;PSMB8;KLF2;ZFP36;DNAJC7;GPR171;TXNIP;TSPO;LY6A
21	Gene_Perturbations_from_GEO_down	Vdr KO mouse GSE2421 sample 2719	14/253	1.4968965206142016e-10	1.573606297335637e-08	11.744769874476988	265.6955508894363	RNH1;H2-DMA;MT1;NEAT1;ATP5G1;COX7A2L;LDHA;PSMB5;CFL1;CCRL2;LY6A;CALR;PABPC1;LGMN
22	Gene_Perturbations_from_GEO_down	Prkaca KO mouse GSE2413 sample 940	16/357	1.5291227270929335e-10	1.573606297335637e-08	9.553763440860216	215.9261049834469	SRGN;CD53;BTG2;FOS;BZW2;NEAT1;EPS8;SOCS3;NR4A1;DOK2;COX7A2L;TSPAN13;ID2;LAMP2;TXNIP;TSPO
23	Gene_Perturbations_from_GEO_down	Ppara KO mouse GSE6864 sample 1372	16/364	2.033981323134116e-10	1.9313110693049972e-08	9.35823754789272	208.8370797983876	EIF5A;IFITM2;FOS;NEAT1;ATP5G1;PSMB8;MANF;LDHA;SMDT1;PSMB5;CASP6;DAD1;CFL1;CDK2AP2;CALR;CRELD2
24	Gene_Perturbations_from_GEO_down	Dusp1 KO mouse GSE3565 sample 800	15/310	2.0739111465975448e-10	1.9313110693049972e-08	10.270662240083873	228.9989441645644	SRGN;CD53;CDKN2D;PTPN1;CLEC4N;MT1;KLF2;SOCS3;ZFP36;COX7A2L;TSPAN13;RNF149;ID2;CCRL2;PMAIP1
25	Gene_Perturbations_from_GEO_down	E2f8 KO mouse GSE52157 sample 2828	18/485	2.1326314811230086e-10	1.9313110693049972e-08	7.963415189758075	177.3332655673273	LYN;CD53;H2-DMA;CD180;IL4RA;CYBB;SCIMP;VAV1;FOXP1;ZFP36;ID2;GPR171;MYADM;IL21R;CD38;FYN;LY6A;TGFBI
26	Gene_Perturbations_from_GEO_down	Gata1 DeltaN mutation mouse GSE2433 sample 979	16/372	2.7968684349493386e-10	2.4354269756635785e-08	9.144194756554308	201.1480576007662	SRGN;RNH1;FOS;KLF2;MANF;NR4A1;ZFP36;DOK2;SMDT1;FABP5;LAMP2;CFL1;DNAJB11;CALR;LGMN;C1QC
27	Gene_Perturbations_from_GEO_down	Bcl2 OE mouse GSE5811 sample 2586	15/321	3.3664854716628046e-10	2.8228604103128108e-08	9.89589650293107	215.84911260079724	EIF5A;PTPN1;IFITM1;IFITM2;RNH1;CLEC4N;CD180;NEAT1;KLF2;LDHA;ZEB2;ID2;CFL1;MYADM;TGFBI
28	Gene_Perturbations_from_GEO_down	Ubr5 KD mouse GSE39771 sample 1760	15/330	4.935465702150924e-10	3.9906765534534636e-08	9.608738340697103	205.9095348174777	EIF5A;IFITM1;IFITM2;MRPS24;MT1;BZW2;MRPS7;KLF2;LDHA;SMDT1;EIF6;DAD1;CFL1;LY6A;PABPC1
29	Gene_Perturbations_from_GEO_down	ABL1 mutant human GSE45452 sample 1950	17/451	5.621730535636908e-10	4.388826873338608e-08	8.021295173417414	170.84726151172828	SRGN;BTG2;NCF1;CYBB;MCEMP1;FOS;CST7;CBL;SCIMP;KLF2;ZFP36;MAFB;NINJ1;TXNIP;CD38;TGFBI;C1QC
30	Gene_Perturbations_from_GEO_down	Gata1 DeltaN mutation mouse GSE2433 sample 980	14/283	6.509185205671043e-10	4.9122651018797475e-08	10.419012214551248	220.38957954267465	SRGN;EIF5A;DDX39;IFITM1;RNH1;CD180;CST7;SMDT1;FABP5;CFL1;WFDC17;CALR;PABPC1;EIF4G1
