pathway_id	pathway_name	foreground_hits	pathway_genes_in_universe	foreground_genes_in_universe	universe_genes	p_value	adjusted_p_value	foreground_hit_genes
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	11	95	141	2041	0.0588238403176	0.732624193046	PA14_03240,PA14_10330,PA14_23980,PA14_42890,PA14_42900,PA14_42910,PA14_42940,PA14_42980,PA14_43070,PA14_44890,PA14_69560
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	7	57	141	2041	0.0937900843043	1	PA14_01290,PA14_01300,PA14_01310,PA14_01320,PA14_01360,PA14_06740,PA14_10500
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	4	26	141	2041	0.0997410140336	1	PA14_09150,PA14_36810,PA14_37610,PA14_61040
pau03450	Non-homologous end-joining - Pseudomonas aeruginosa UCBPP-PA14	1	2	141	2041	0.133426521025	1	PA14_36760
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	2	11	141	2041	0.173262140526	1	PA14_02760,PA14_02770
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	4	34	141	2041	0.204377359332	1	PA14_06750,PA14_06810,PA14_06830,PA14_20200
pau00785	Lipoic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	24	141	2041	0.227678863577	1	PA14_19900,PA14_19910,PA14_19920
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	27	141	2041	0.285081667506	1	PA14_10570,PA14_10590,PA14_53070
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	3	31	141	2041	0.363021447071	1	PA14_10330,PA14_16250,PA14_48060
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	3	32	141	2041	0.382408527264	1	PA14_09460,PA14_19140,PA14_39945
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	38	141	2041	0.494811700211	1	PA14_02760,PA14_02770,PA14_66840
pau01320	Sulfur cycle - Pseudomonas aeruginosa UCBPP-PA14	1	10	141	2041	0.512030051557	1	PA14_10550
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	72	1049	141	2041	0.567416516586	1	PA14_00640,PA14_01290,PA14_01300,PA14_01310,PA14_01320,PA14_01360,PA14_01900,PA14_01910,PA14_02760,PA14_02770,PA14_06740,PA14_06750,PA14_06810,PA14_06830,PA14_09150,PA14_09400,PA14_09410,PA14_09420,PA14_09440,PA14_09450,PA14_09460,PA14_09470,PA14_09480,PA14_09490,PA14_10500,PA14_10550,PA14_10570,PA14_10590,PA14_19130,PA14_19140,PA14_19900,PA14_19910,PA14_19920,PA14_20200,PA14_20940,PA14_20950,PA14_33450,PA14_34870,PA14_36310,PA14_36320,PA14_36330,PA14_36570,PA14_36580,PA14_36590,PA14_36605,PA14_36630,PA14_36690,PA14_36710,PA14_36730,PA14_36740,PA14_36810,PA14_36840,PA14_36880,PA14_37610,PA14_39520,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39945,PA14_39960,PA14_39970,PA14_40310,PA14_45940,PA14_49300,PA14_53070,PA14_53260,PA14_53290,PA14_56030,PA14_58030,PA14_61040,PA14_66840
pau00640	Propanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	43	141	2041	0.580319815318	1	PA14_19900,PA14_19910,PA14_19920
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	2	29	141	2041	0.606498051608	1	PA14_01900,PA14_01910
pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	3	45	141	2041	0.611901363318	1	PA14_19900,PA14_19910,PA14_19920
pau01210	2-Oxocarboxylic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	47	141	2041	0.641872841627	1	PA14_19900,PA14_19910,PA14_19920
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	2	34	141	2041	0.693525136004	1	PA14_01900,PA14_01910
pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	2	34	141	2041	0.693525136004	1	PA14_10330,PA14_16300
pau00290	Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	17	141	2041	0.705340468361	1	PA14_53260
pau03430	Mismatch repair - Pseudomonas aeruginosa UCBPP-PA14	1	20	141	2041	0.762757939856	1	PA14_55080
pau00920	Sulfur metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	58	141	2041	0.777462586865	1	PA14_10550,PA14_31350,PA14_34330
pau00130	Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	21	141	2041	0.779309711494	1	PA14_53070
pau00360	Phenylalanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	21	141	2041	0.779309711494	1	PA14_53070
pau00270	Cysteine and methionine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	41	141	2041	0.788240585835	1	PA14_19130,PA14_45940
pau00760	Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	24	141	2041	0.822392617949	1	PA14_36880
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	63	141	2041	0.8236550854	1	PA14_09150,PA14_36810,PA14_61040
pau00061	Fatty acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	27	141	2041	0.8571128319	1	PA14_20950
pau00520	Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	27	141	2041	0.8571128319	1	PA14_34870
pau00564	Glycerophospholipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	27	141	2041	0.8571128319	1	PA14_36690
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	1	29	141	2041	0.876424149071	1	PA14_58030
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	1	29	141	2041	0.876424149071	1	PA14_53290
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	1	35	141	2041	0.920133617788	1	PA14_58030
pau00250	Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	36	141	2041	0.925747356517	1	PA14_00640
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	5	129	141	2041	0.953181147497	1	PA14_09150,PA14_36810,PA14_53260,PA14_58030,PA14_61040
pau01232	Nucleotide metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	50	141	2041	0.973340294458	1	PA14_39520
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	15	323	141	2041	0.973864009088	1	PA14_01900,PA14_01910,PA14_02760,PA14_02770,PA14_06750,PA14_06810,PA14_06830,PA14_10550,PA14_10570,PA14_10590,PA14_20200,PA14_31350,PA14_34330,PA14_39520,PA14_58030
pau01212	Fatty acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	51	141	2041	0.975228299722	1	PA14_20950
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	52	141	2041	0.976983480496	1	PA14_01360
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	5	146	141	2041	0.97955445808	1	PA14_00640,PA14_09460,PA14_19140,PA14_39945,PA14_53260
pau00260	Glycine, serine and threonine metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	56	141	2041	0.98285220407	1	PA14_53260
pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	63	141	2041	0.989770391129	1	PA14_58030
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	7	202	141	2041	0.990707409428	1	PA14_10340,PA14_13580,PA14_13590,PA14_20170,PA14_20180,PA14_30570,PA14_40240
pau00230	Purine metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	67	141	2041	0.992391671333	1	PA14_39520
pau00970	Aminoacyl-tRNA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	86	141	2041	0.998151295817	1	PA14_68150
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	3	184	141	2041	0.999872428636	1	PA14_01360,PA14_37610,PA14_53070
pau00010	Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa UCBPP-PA14	0	35	141	2041	1	1	
pau00040	Pentose and glucuronate interconversions - Pseudomonas aeruginosa UCBPP-PA14	0	8	141	2041	1	1	
pau00051	Fructose and mannose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	18	141	2041	1	1	
pau00052	Galactose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	4	141	2041	1	1	
pau00053	Ascorbate and aldarate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	6	141	2041	1	1	
pau00071	Fatty acid degradation - Pseudomonas aeruginosa UCBPP-PA14	0	31	141	2041	1	1	
pau00074	Mycolic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau00220	Arginine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	33	141	2041	1	1	
pau00240	Pyrimidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	141	2041	1	1	
pau00261	Monobactam biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	9	141	2041	1	1	
pau00300	Lysine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	16	141	2041	1	1	
pau00310	Lysine degradation - Pseudomonas aeruginosa UCBPP-PA14	0	22	141	2041	1	1	
pau00330	Arginine and proline metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	48	141	2041	1	1	
pau00332	Carbapenem biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau00340	Histidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	25	141	2041	1	1	
pau00361	Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	5	141	2041	1	1	
pau00364	Fluorobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	141	2041	1	1	
pau00401	Novobiocin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	6	141	2041	1	1	
pau00410	beta-Alanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	19	141	2041	1	1	
pau00430	Taurine and hypotaurine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	141	2041	1	1	
pau00440	Phosphonate and phosphinate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	141	2041	1	1	
pau00450	Selenocompound metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	141	2041	1	1	
pau00470	D-Amino acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	23	141	2041	1	1	
pau00480	Glutathione metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	141	2041	1	1	
pau00521	Streptomycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	8	141	2041	1	1	
pau00523	Polyketide sugar unit biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	5	141	2041	1	1	
pau00525	Acarbose and validamycin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau00540	Lipopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	21	141	2041	1	1	
pau00541	Biosynthesis of various nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	0	30	141	2041	1	1	
pau00543	Exopolysaccharide biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	11	141	2041	1	1	
pau00550	Peptidoglycan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	22	141	2041	1	1	
pau00552	Teichoic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau00561	Glycerolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	15	141	2041	1	1	
pau00562	Inositol phosphate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	141	2041	1	1	
pau00565	Ether lipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	141	2041	1	1	
pau00592	alpha-Linolenic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	3	141	2041	1	1	
pau00600	Sphingolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau00622	Xylene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	6	141	2041	1	1	
pau00623	Toluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau00625	Chloroalkane and chloroalkene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	141	2041	1	1	
pau00626	Naphthalene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau00627	Aminobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	141	2041	1	1	
pau00633	Nitrotoluene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau00660	C5-Branched dibasic acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	13	141	2041	1	1	
pau00670	One carbon pool by folate - Pseudomonas aeruginosa UCBPP-PA14	0	31	141	2041	1	1	
pau00680	Methane metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	26	141	2041	1	1	
pau00710	Carbon fixation by Calvin cycle - Pseudomonas aeruginosa UCBPP-PA14	0	13	141	2041	1	1	
pau00730	Thiamine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	13	141	2041	1	1	
pau00740	Riboflavin metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	14	141	2041	1	1	
pau00750	Vitamin B6 metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	9	141	2041	1	1	
pau00770	Pantothenate and CoA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	26	141	2041	1	1	
pau00780	Biotin metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	20	141	2041	1	1	
pau00790	Folate biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	33	141	2041	1	1	
pau00900	Terpenoid backbone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	16	141	2041	1	1	
pau00907	Pinene, camphor and geraniol degradation - Pseudomonas aeruginosa UCBPP-PA14	0	15	141	2041	1	1	
pau00930	Caprolactam degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	141	2041	1	1	
pau00946	Degradation of flavonoids - Pseudomonas aeruginosa UCBPP-PA14	0	1	141	2041	1	1	
pau00984	Steroid degradation - Pseudomonas aeruginosa UCBPP-PA14	0	4	141	2041	1	1	
pau00997	Biosynthesis of various other secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	4	141	2041	1	1	
pau00999	Biosynthesis of various plant secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	0	3	141	2041	1	1	
pau01040	Biosynthesis of unsaturated fatty acids - Pseudomonas aeruginosa UCBPP-PA14	0	6	141	2041	1	1	
pau01053	Biosynthesis of siderophore group nonribosomal peptides - Pseudomonas aeruginosa UCBPP-PA14	0	9	141	2041	1	1	
pau01250	Biosynthesis of nucleotide sugars - Pseudomonas aeruginosa UCBPP-PA14	0	43	141	2041	1	1	
pau01502	Vancomycin resistance - Pseudomonas aeruginosa UCBPP-PA14	0	9	141	2041	1	1	
pau02040	Flagellar assembly - Pseudomonas aeruginosa UCBPP-PA14	0	46	141	2041	1	1	
pau02060	Phosphotransferase system (PTS) - Pseudomonas aeruginosa UCBPP-PA14	0	8	141	2041	1	1	
pau03008	Ribosome biogenesis in eukaryotes - Pseudomonas aeruginosa UCBPP-PA14	0	3	141	2041	1	1	
pau03010	Ribosome - Pseudomonas aeruginosa UCBPP-PA14	0	67	141	2041	1	1	
pau03018	RNA degradation - Pseudomonas aeruginosa UCBPP-PA14	0	19	141	2041	1	1	
pau03020	RNA polymerase - Pseudomonas aeruginosa UCBPP-PA14	0	4	141	2041	1	1	
pau03030	DNA replication - Pseudomonas aeruginosa UCBPP-PA14	0	17	141	2041	1	1	
pau03060	Protein export - Pseudomonas aeruginosa UCBPP-PA14	0	17	141	2041	1	1	
pau03250	Viral life cycle - HIV-1 - Pseudomonas aeruginosa UCBPP-PA14	0	1	141	2041	1	1	
pau03410	Base excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	13	141	2041	1	1	
pau03420	Nucleotide excision repair - Pseudomonas aeruginosa UCBPP-PA14	0	9	141	2041	1	1	
pau03440	Homologous recombination - Pseudomonas aeruginosa UCBPP-PA14	0	24	141	2041	1	1	
pau04122	Sulfur relay system - Pseudomonas aeruginosa UCBPP-PA14	0	22	141	2041	1	1	
pau04148	Efferocytosis - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau04156	Integrated stress response (ISR) signaling pathway - Pseudomonas aeruginosa UCBPP-PA14	0	8	141	2041	1	1	
pau04980	Cobalamin transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	2	141	2041	1	1	
pau04981	Folate transport and metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	7	141	2041	1	1	
