40	SAMPLE_070	SAMPLE_070	0	0	1	-9
41	SAMPLE_113	SAMPLE_113	0	0	2	-9
42	SAMPLE_043	SAMPLE_043	0	0	1	-9
43	SAMPLE_119	SAMPLE_119	0	0	1	-9
44	SAMPLE_126	SAMPLE_126	0	0	2	-9
45	SAMPLE_204	SAMPLE_204	0	0	1	-9
46	SAMPLE_112	SAMPLE_112	0	0	2	-9
47	SAMPLE_052	SAMPLE_052	0	0	1	-9
48	SAMPLE_107	SAMPLE_107	0	0	2	-9
49	SAMPLE_139	SAMPLE_139	0	0	2	-9
50	SAMPLE_115	SAMPLE_115	0	0	1	-9
51	SAMPLE_018	SAMPLE_018	0	0	2	-9
52	SAMPLE_072	SAMPLE_072	0	0	2	-9
53	SAMPLE_166	SAMPLE_166	0	0	1	-9
54	SAMPLE_020	SAMPLE_020	0	0	2	-9
55	SAMPLE_172	SAMPLE_172	0	0	1	-9
56	SAMPLE_101	SAMPLE_101	0	0	2	-9
57	SAMPLE_186	SAMPLE_186	0	0	1	-9
58	SAMPLE_094	SAMPLE_094	0	0	2	-9
59	SAMPLE_178	SAMPLE_178	0	0	1	-9
60	SAMPLE_082	SAMPLE_082	0	0	2	-9
61	SAMPLE_117	SAMPLE_117	0	0	1	-9
62	SAMPLE_118	SAMPLE_118	0	0	2	-9
63	SAMPLE_131	SAMPLE_131	0	0	1	-9
64	SAMPLE_031	SAMPLE_031	0	0	1	-9
65	SAMPLE_182	SAMPLE_182	0	0	2	-9
66	SAMPLE_046	SAMPLE_046	0	0	1	-9
67	SAMPLE_067	SAMPLE_067	0	0	1	-9
68	SAMPLE_084	SAMPLE_084	0	0	2	-9
69	SAMPLE_142	SAMPLE_142	0	0	1	-9
70	SAMPLE_161	SAMPLE_161	0	0	2	-9
71	SAMPLE_136	SAMPLE_136	0	0	1	-9
72	SAMPLE_050	SAMPLE_050	0	0	2	-9
73	SAMPLE_132	SAMPLE_132	0	0	1	-9
74	SAMPLE_197	SAMPLE_197	0	0	2	-9
75	SAMPLE_124	SAMPLE_124	0	0	1	-9
76	SAMPLE_065	SAMPLE_065	0	0	2	-9
77	SAMPLE_064	SAMPLE_064	0	0	1	-9
78	SAMPLE_188	SAMPLE_188	0	0	2	-9
79	SAMPLE_177	SAMPLE_177	0	0	2	-9
80	SAMPLE_171	SAMPLE_171	0	0	1	-9
81	SAMPLE_170	SAMPLE_170	0	0	2	-9
82	SAMPLE_048	SAMPLE_048	0	0	1	-9
83	SAMPLE_039	SAMPLE_039	0	0	2	-9
84	SAMPLE_150	SAMPLE_150	0	0	2	-9
85	SAMPLE_075	SAMPLE_075	0	0	2	-9
86	SAMPLE_154	SAMPLE_154	0	0	2	-9
87	SAMPLE_102	SAMPLE_102	0	0	2	-9
88	SAMPLE_109	SAMPLE_109	0	0	2	-9
89	SAMPLE_155	SAMPLE_155	0	0	1	-9
90	SAMPLE_012	SAMPLE_012	0	0	2	-9
91	SAMPLE_143	SAMPLE_143	0	0	1	-9
92	SAMPLE_047	SAMPLE_047	0	0	2	-9
93	SAMPLE_027	SAMPLE_027	0	0	1	-9
94	SAMPLE_116	SAMPLE_116	0	0	2	-9
95	SAMPLE_037	SAMPLE_037	0	0	1	-9
96	SAMPLE_074	SAMPLE_074	0	0	2	-9
97	SAMPLE_192	SAMPLE_192	0	0	2	-9
98	SAMPLE_111	SAMPLE_111	0	0	1	-9
99	SAMPLE_010	SAMPLE_010	0	0	2	-9
100	SAMPLE_147	SAMPLE_147	0	0	1	-9
101	SAMPLE_059	SAMPLE_059	0	0	1	-9
102	SAMPLE_022	SAMPLE_022	0	0	2	-9
103	SAMPLE_153	SAMPLE_153	0	0	1	-9
104	SAMPLE_163	SAMPLE_163	0	0	2	-9
105	SAMPLE_057	SAMPLE_057	0	0	1	-9
106	SAMPLE_036	SAMPLE_036	0	0	2	-9
107	SAMPLE_137	SAMPLE_137	0	0	2	-9
108	SAMPLE_081	SAMPLE_081	0	0	1	-9
109	SAMPLE_024	SAMPLE_024	0	0	1	-9
110	SAMPLE_200	SAMPLE_200	0	0	2	-9
111	SAMPLE_040	SAMPLE_040	0	0	2	-9
112	SAMPLE_090	SAMPLE_090	0	0	1	-9
113	SAMPLE_080	SAMPLE_080	0	0	2	-9
114	SAMPLE_152	SAMPLE_152	0	0	2	-9
115	SAMPLE_168	SAMPLE_168	0	0	2	-9
116	SAMPLE_130	SAMPLE_130	0	0	1	-9
117	SAMPLE_091	SAMPLE_091	0	0	2	-9
118	SAMPLE_004	SAMPLE_004	0	0	1	-9
119	SAMPLE_092	SAMPLE_092	0	0	2	-9
120	SAMPLE_193	SAMPLE_193	0	0	1	-9
121	SAMPLE_096	SAMPLE_096	0	0	2	-9
122	SAMPLE_078	SAMPLE_078	0	0	1	-9
123	SAMPLE_032	SAMPLE_032	0	0	2	-9
124	SAMPLE_035	SAMPLE_035	0	0	1	-9
125	SAMPLE_149	SAMPLE_149	0	0	2	-9
126	SAMPLE_013	SAMPLE_013	0	0	1	-9
127	SAMPLE_030	SAMPLE_030	0	0	2	-9
128	SAMPLE_049	SAMPLE_049	0	0	1	-9
129	SAMPLE_076	SAMPLE_076	0	0	2	-9
130	SAMPLE_123	SAMPLE_123	0	0	1	-9
131	SAMPLE_055	SAMPLE_055	0	0	2	-9
132	SAMPLE_164	SAMPLE_164	0	0	1	-9
133	SAMPLE_017	SAMPLE_017	0	0	2	-9
134	SAMPLE_053	SAMPLE_053	0	0	1	-9
135	SAMPLE_099	SAMPLE_099	0	0	2	-9
136	SAMPLE_051	SAMPLE_051	0	0	2	-9
137	SAMPLE_054	SAMPLE_054	0	0	1	-9
138	SAMPLE_120	SAMPLE_120	0	0	2	-9
139	SAMPLE_028	SAMPLE_028	0	0	1	-9
140	SAMPLE_140	SAMPLE_140	0	0	2	-9
141	SAMPLE_135	SAMPLE_135	0	0	1	-9
142	SAMPLE_058	SAMPLE_058	0	0	2	-9
143	SAMPLE_187	SAMPLE_187	0	0	2	-9
144	SAMPLE_199	SAMPLE_199	0	0	1	-9
145	SAMPLE_019	SAMPLE_019	0	0	2	-9
146	SAMPLE_005	SAMPLE_005	0	0	1	-9
147	SAMPLE_089	SAMPLE_089	0	0	2	-9
148	SAMPLE_181	SAMPLE_181	0	0	1	-9
149	SAMPLE_190	SAMPLE_190	0	0	2	-9
150	SAMPLE_079	SAMPLE_079	0	0	1	-9
151	SAMPLE_083	SAMPLE_083	0	0	2	-9
152	SAMPLE_077	SAMPLE_077	0	0	1	-9
153	SAMPLE_189	SAMPLE_189	0	0	2	-9
154	SAMPLE_128	SAMPLE_128	0	0	1	-9
155	SAMPLE_033	SAMPLE_033	0	0	2	-9
156	SAMPLE_138	SAMPLE_138	0	0	1	-9
157	SAMPLE_106	SAMPLE_106	0	0	1	-9
158	SAMPLE_162	SAMPLE_162	0	0	2	-9
159	SAMPLE_029	SAMPLE_029	0	0	1	-9
160	SAMPLE_203	SAMPLE_203	0	0	1	-9
161	SAMPLE_016	SAMPLE_016	0	0	2	-9
162	SAMPLE_060	SAMPLE_060	0	0	1	-9
163	SAMPLE_201	SAMPLE_201	0	0	2	-9
164	SAMPLE_056	SAMPLE_056	0	0	1	-9
165	SAMPLE_184	SAMPLE_184	0	0	2	-9
166	SAMPLE_100	SAMPLE_100	0	0	1	-9
167	SAMPLE_144	SAMPLE_144	0	0	1	-9
168	SAMPLE_158	SAMPLE_158	0	0	2	-9
169	SAMPLE_021	SAMPLE_021	0	0	2	-9
170	SAMPLE_114	SAMPLE_114	0	0	1	-9
171	SAMPLE_003	SAMPLE_003	0	0	2	-9
172	SAMPLE_104	SAMPLE_104	0	0	1	-9
173	SAMPLE_122	SAMPLE_122	0	0	2	-9
174	SAMPLE_191	SAMPLE_191	0	0	1	-9
175	SAMPLE_002	SAMPLE_002	0	0	2	-9
176	SAMPLE_110	SAMPLE_110	0	0	1	-9
177	SAMPLE_062	SAMPLE_062	0	0	1	-9
178	SAMPLE_179	SAMPLE_179	0	0	1	-9
179	SAMPLE_041	SAMPLE_041	0	0	2	-9
180	SAMPLE_095	SAMPLE_095	0	0	2	-9
181	SAMPLE_141	SAMPLE_141	0	0	1	-9
182	SAMPLE_194	SAMPLE_194	0	0	1	-9
183	SAMPLE_038	SAMPLE_038	0	0	2	-9
184	SAMPLE_098	SAMPLE_098	0	0	2	-9
185	SAMPLE_063	SAMPLE_063	0	0	2	-9
186	SAMPLE_103	SAMPLE_103	0	0	1	-9
187	SAMPLE_159	SAMPLE_159	0	0	2	-9
188	SAMPLE_045	SAMPLE_045	0	0	2	-9
189	SAMPLE_169	SAMPLE_169	0	0	1	-9
190	SAMPLE_042	SAMPLE_042	0	0	2	-9
191	SAMPLE_165	SAMPLE_165	0	0	2	-9
192	SAMPLE_011	SAMPLE_011	0	0	2	-9
193	SAMPLE_015	SAMPLE_015	0	0	2	-9
194	SAMPLE_023	SAMPLE_023	0	0	2	-9
195	SAMPLE_129	SAMPLE_129	0	0	2	-9
196	SAMPLE_068	SAMPLE_068	0	0	2	-9
197	SAMPLE_001	SAMPLE_001	0	0	1	-9
198	SAMPLE_195	SAMPLE_195	0	0	1	-9
199	SAMPLE_185	SAMPLE_185	0	0	1	-9
200	SAMPLE_198	SAMPLE_198	0	0	1	-9
201	SAMPLE_196	SAMPLE_196	0	0	1	-9
202	SAMPLE_125	SAMPLE_125	0	0	1	-9
203	SAMPLE_180	SAMPLE_180	0	0	2	-9
204	SAMPLE_025	SAMPLE_025	0	0	2	-9
205	SAMPLE_134	SAMPLE_134	0	0	2	-9
