rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PA14_19190	7607.35227132137	1.58209224002283	0.180641483569275	8.75818892074205	1.98412425257459e-18	2.07230755268901e-17
PA14_33000	17897.8403385642	1.60015424491927	0.184368777569047	8.67909559317874	3.98928301245755e-18	4.02938325764343e-17
PA14_07550	1706.57361305425	1.92564941311835	0.222285234733712	8.66296592045438	4.59645846312862e-18	4.60277661909169e-17
PA14_57580	9098.47466247928	1.79822099863327	0.210340252328754	8.54910545520656	1.2404614192632e-17	1.19100644999438e-16
PA14_36230	462.846123552122	1.50165873939217	0.179635493399683	8.35947679922603	6.29970129256457e-17	5.68338376672853e-16
PA14_44360	15737.0847892883	2.51384842783806	0.303900973035591	8.27193280339925	1.31804587669762e-16	1.13632712564996e-15
PA14_18060	863.489842862146	1.8970105367236	0.231537853584457	8.19309027597786	2.54603062239361e-16	2.12582614144841e-15
PA14_60400	3478.08144586508	1.86755504438577	0.229479579390499	8.13821887483858	4.01135191200347e-16	3.2659753617805e-15
PA14_63100	4581.41355502493	1.78165338661883	0.219204599982198	8.12781021367035	4.3711487999967e-16	3.52840099811368e-15
PA14_70190	9902.39140031928	1.60859652573982	0.201445183532804	7.98528164103696	1.40201833322864e-15	1.07371390881163e-14
PA14_63090	2521.13726225494	1.7954501762233	0.224870808504753	7.98436305789043	1.4124973035081e-15	1.08031945995344e-14
PA14_32985	2674.39250353444	1.53842844917871	0.193563708018754	7.94791784537241	1.89672363735294e-15	1.43746493608491e-14
PA14_60460	9383.11836732559	1.54956279792665	0.195619840907729	7.92129668819004	2.35046342700796e-15	1.76299882272875e-14
PA14_67580	2625.95384534545	1.5613197790353	0.198777840503128	7.85459674520781	4.01060400937307e-15	2.93272273106979e-14
PA14_39620	1516.42317150683	2.02088052628772	0.258758461156128	7.80991090014396	5.72284278880238e-15	4.08734408984562e-14
PA14_65220	234.51197975273	1.57720223141146	0.202103369887355	7.80393831280759	6.00045312454185e-15	4.2647122938817e-14
PA14_57560	9813.46858267613	1.61585530575821	0.2134843713002	7.56896299207781	3.76215301188818e-14	2.46634732882838e-13
PA14_44340	29893.9723342994	2.58522688245901	0.34532295326032	7.48640325831498	7.07866776289628e-14	4.51361878798244e-13
PA14_11410	2491.14248837071	1.71368749878385	0.235479088191428	7.27745088511104	3.40186791789303e-13	2.03762448360541e-12
PA14_44350	8457.71997185636	2.23136387809806	0.309890917617641	7.20048168966097	6.00002148794185e-13	3.4794154459428e-12
PA14_61950	1340.62878637475	1.5321265565715	0.213428433379482	7.17864312786914	7.04066587993182e-13	4.06267334141016e-12
PA14_27370	7941.24523421424	2.09493036747438	0.298422199026063	7.02002188279371	2.21833499490838e-12	1.21622355130066e-11
PA14_18090	2736.14164102317	1.66223248959592	0.236932386845998	7.01564067168386	2.28897634230544e-12	1.24907810140039e-11
PA14_05640	3528.34540446948	2.81711269627631	0.4023234039535	7.00210991603638	2.52136139181481e-12	1.36820243868684e-11
PA14_19540	3925.78543705905	2.15750979688767	0.30976601957156	6.96496600844644	3.28483052811635e-12	1.76768165446557e-11
PA14_11420	3477.67530414885	1.57513378515017	0.226166256034189	6.96449511421395	3.29583577927121e-12	1.77196779719489e-11
PA14_05650	1483.65573192418	2.81710720472123	0.406273692205086	6.93401334807363	4.09066030510776e-12	2.17125393972386e-11
PA14_42570	682.308582616956	1.70958924905644	0.249497889867117	6.85211906989259	7.27639496244839e-12	3.74949865969489e-11
PA14_02060	292.807146444163	1.77749848833246	0.264614551480188	6.71731194822651	1.85107418211964e-11	9.15794595364453e-11
PA14_15070	38072.1518035238	2.07874456289563	0.3133880408065	6.63313302430434	3.28635381804173e-11	1.59209227361157e-10
PA14_07070	4426.74478664617	1.87530525350619	0.282936930740626	6.62799744309563	3.40271363353205e-11	1.64300041890843e-10
PA14_47100	1974.3881189026	1.74968099052781	0.265667797396031	6.58597318785896	4.51915378159575e-11	2.14301287543857e-10
PA14_19530	3049.30301425812	2.28748906556974	0.354123945516922	6.45957183785086	1.04999633208924e-10	4.7584592717077e-10
PA14_36220	376.942167296733	2.05499919001157	0.324706047044899	6.32879864330772	2.47077277159484e-10	1.07620805028809e-09
PA14_36200	4466.39408535299	1.80788673369924	0.286291999103974	6.31483499139862	2.70449885505539e-10	1.17101183709233e-09
PA14_19560	1826.37239880153	2.16576157879077	0.353099154177045	6.13357906177495	8.59236858177224e-10	3.52154177880229e-09
PA14_63080	3642.68631178487	1.6466959515773	0.274800161757175	5.99233981904419	2.06843136187432e-09	8.11225974226348e-09
PA14_02530	1548.5291050927	1.59212516809897	0.267563042259946	5.95046742872721	2.67377779367667e-09	1.04023878381493e-08
PA14_19570	959.074785881865	2.03038063193754	0.347249101699222	5.8470435834164	5.00386434754112e-09	1.88754183931843e-08
PA14_23580	17.3878180860668	2.35233205747745	0.411147663696507	5.72138009086159	1.05662217931534e-08	3.8367564243301e-08
PA14_42540	187.56334918561	1.56360970439986	0.274577182000681	5.69460904583098	1.23654934900368e-08	4.47060149255175e-08
PA14_13770	309.86026949129	1.52590378964802	0.268846730775657	5.67573868294992	1.38091447843742e-08	4.96481775467815e-08
PA14_19580	1102.51188030147	1.88991041789244	0.339277532636195	5.57039661072689	2.54160102215833e-08	8.90171319539587e-08
PA14_19690	4055.24103323658	1.66243615959509	0.307494902030272	5.40638608516323	6.43090957693544e-08	2.13557498657434e-07
PA14_39660	8251.4818755523	1.56008247288433	0.297044395254172	5.25201787278098	1.50441859956516e-07	4.77286423422196e-07
PA14_13010	6393.30916264331	1.65048768485892	0.330027745224588	5.00105736181589	5.70167439689858e-07	1.6997114263491e-06
PA14_06890	1119.13182024936	1.71679087684573	0.354891615983572	4.83750756435225	1.31477382892131e-06	3.73963000241746e-06
PA14_39640	15261.1248493008	1.77555916437228	0.395698295335207	4.48715393850296	7.2180922136383e-06	1.86964628538151e-05
PA14_03710	3559.98059976396	1.67997863480062	0.374447036320697	4.48655877025502	7.23827577282818e-06	1.87320920088999e-05
PA14_19490	7414.90933136281	1.83006747811636	0.41063273772372	4.4567013537719	8.32304246267489e-06	2.13685865517486e-05
PA14_05630	3410.42871337177	2.1095337628165	0.507602126627789	4.15588046652011	3.24037216177433e-05	7.74605781739983e-05
PA14_39650	25569.6901625973	1.53448809764852	0.453309149225804	3.38508080030864	0.000711573051108649	0.00140960154380055
