rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PA14_39130	5040.16587372329	-1.73214571200756	0.0882422707075061	-19.6294326757417	8.66770714596577e-86	5.10256537845338e-84
PA14_20010	14031.3485285204	5.44097209198648	0.277241089373027	19.6254173733449	9.38035746677181e-86	5.46687233163461e-84
PA14_10750	718.501162027158	-1.80001366560684	0.0918064287282737	-19.6066189540438	1.35762427501998e-85	7.83389532160043e-84
PA14_43610	1628.49552973428	2.08243663428419	0.106232458702052	19.6026399061775	1.46806615888279e-85	8.38812703330283e-84
PA14_49270	1318.08239181993	-3.31681115225069	0.170615906935045	-19.4402222620041	3.52634760068949e-84	1.97611094392484e-82
PA14_22990	1358.002865988	-2.57032056073514	0.132349580162591	-19.4206929676505	5.15891155886154e-84	2.86344157762334e-82
PA14_68290	9227.23456950701	4.83088148854388	0.251104918250354	19.2384980836076	1.76241463336686e-82	9.68995517288875e-81
PA14_73110	1127.95210989084	2.16854844565795	0.113566380541406	19.0949859925077	2.77932009608136e-81	1.51382032896843e-79
PA14_39630	1910.47312734901	-4.42761021692866	0.232522599173393	-19.0416339429742	7.70849145978567e-81	4.15973039144731e-79
PA14_42390	1615.7021240269	2.5806063943187	0.136074895800011	18.9646031264386	3.34542787660488e-80	1.78872969402323e-78
PA14_38740	928.637796087889	1.82879380718359	0.0964526029274927	18.9605438492766	3.61387945128439e-80	1.91469904018958e-78
PA14_64890	394.953431537221	1.91328313752551	0.101445001081334	18.8602998386439	2.41844563620069e-79	1.26979289799798e-77
PA14_42380	3259.74977171931	2.93378361604595	0.156719596076009	18.7199539145256	3.40445580509792e-78	1.77153289572417e-76
PA14_21760	18916.6742886171	-2.05794430863612	0.110190249206001	-18.6762832779223	7.72117255316208e-78	3.9822118265335e-76
PA14_39330	727.198643845318	1.58133412675583	0.0846784819719347	18.6745686735378	7.97314082836774e-78	4.07609339892344e-76
PA14_42320	699.63035330067	3.34042754943994	0.180245876855302	18.5326156010857	1.12674432968445e-76	5.61253500290682e-75
PA14_42410	447.979193518761	2.75821615810445	0.148863012539085	18.5285526005344	1.21511670279842e-76	6.00144079992306e-75
PA14_44050	3973.65134521276	-1.87186206339173	0.101490982042998	-18.4436294310238	5.86677434492512e-76	2.87324041027089e-74
PA14_35300	4140.3782474647	-3.91732939025274	0.212521719590634	-18.4326072544416	7.19313781597093e-76	3.49346726595655e-74
PA14_68280	3867.80307157208	4.99729873380651	0.273393136529667	18.2788009868866	1.22080427487052e-74	5.88003910243418e-73
PA14_56780	14087.9065504101	-2.20620869987809	0.12078388467343	-18.2657537952445	1.5505684668521e-74	7.40714182361807e-73
PA14_63330	1043.75049631684	1.59655475647102	0.0884911544884287	18.0419700217584	9.12328337544792e-73	4.32280451317971e-71
PA14_64520	4969.78578291326	-2.86492047846554	0.159068526970245	-18.0106054480623	1.60859460792009e-72	7.56039465722443e-71
PA14_29940	20424.5627701919	-2.39811435110073	0.133750839143136	-17.9297144336743	6.91338444929297e-72	3.22329636563836e-70
PA14_38430	970.838105449925	1.95302205825322	0.110145369535418	17.7313133224834	2.40353635164389e-70	1.10297715412445e-68
PA14_30180	18805.1640223547	-1.51092367503095	0.085477986590724	-17.676172957435	6.39954597025238e-70	2.91379327458054e-68
PA14_18310	1094.35255318879	-2.25709923838934	0.128336548096409	-17.5873457083617	3.07968910249469e-69	1.39135101467744e-67
PA14_73060	4341.84417921203	-3.47009859304856	0.19734121023007	-17.5842571807629	3.25215350103602e-69	1.45796543107984e-67
PA14_55730	798.216826890779	1.71338995034248	0.097451503737577	17.5819754916906	3.38571644457854e-69	1.50625614038196e-67
PA14_29920	3528.82002215152	-2.42964810017924	0.13846575156208	-17.5469245843795	6.27892178381982e-69	2.77223910273499e-67
PA14_35270	5512.8579788179	-3.70574332351432	0.211352927977893	-17.5334373598171	7.96080916583206e-69	3.4883906630428e-67
PA14_39320	261.571543510111	1.68973744115311	0.0970746128601974	17.406584392838	7.354281507798e-68	3.15152592848873e-66
PA14_33500	13425.5556656623	6.06871238694935	0.349130393489856	17.3823663024219	1.1222569339867e-67	4.77409738049233e-66
PA14_32930	2541.10532144602	2.48587813194641	0.143538140807147	17.3185894562083	3.40604676936246e-67	1.42808924977298e-65
PA14_24360	1731.80024023624	-1.52882959535922	0.0883160855251364	-17.3108849454621	3.89384048079739e-67	1.62095016586337e-65
PA14_23350	2152.95762250816	1.63456801407821	0.0951776533591447	17.1738633638119	4.16735889546646e-66	1.72250834345947e-64
PA14_34610	169.990297604279	-3.5411458275836	0.206368443388117	-17.1593377817159	5.35204027937668e-66	2.1965979400146e-64
PA14_56300	3304.28148221435	-2.41029244532217	0.140488160211973	-17.1565521371015	5.61496331160313e-66	2.28839204056105e-64
PA14_29930	5167.67839483632	-2.29996021900849	0.13442265075984	-17.1099156727507	1.25180582168357e-65	5.0663363394249e-64
PA14_11240	813.582042529084	1.71010024403564	0.10020690416547	17.065692811064	2.6720055128381e-65	1.07396193991865e-63
PA14_26420	11416.974564871	-3.9912642304404	0.233899606586678	-17.0640057445386	2.7503193970409e-65	1.09786722232564e-63
PA14_64880	192.019128629294	1.99848059717608	0.117325917053975	17.0335817299148	4.62826585523245e-65	1.83493424519012e-63
PA14_44060	7105.14912388482	-1.829534081531	0.107829601909193	-16.9669000825183	1.44353785268152e-64	5.64626752042142e-63
PA14_11550	5815.2281839156	-1.67434641705275	0.0988809036620853	-16.9329603092488	2.57117343250647e-64	9.98986584309847e-63
PA14_29980	4827.16960390754	-2.13385792801329	0.127644134830974	-16.7172422833132	9.81574055167233e-63	3.78848582351963e-61
PA14_25920	940.419639556574	-2.45197567545265	0.146942503141554	-16.6866333635992	1.63959654774343e-62	6.2865583422689e-61
PA14_59220	2623.05092612283	3.11495758757775	0.186804091992426	16.674996539712	1.99222997281912e-62	7.58870345201951e-61
PA14_41920	4046.6138562786	-1.581333362338	0.0954545234315966	-16.5663533323405	1.22003933967265e-61	4.58734791716918e-60
PA14_19690	4055.24103323658	-4.38684120808397	0.264817828939401	-16.5655055237532	1.23735823654757e-61	4.62264346320464e-60
PA14_29890	1225.75334497525	-2.25032006752412	0.136851800048255	-16.44348168406	9.33957197405642e-61	3.44500161169625e-59
PA14_68260	21946.1711729508	4.26027015333109	0.259269293089992	16.4318346478939	1.13182201632878e-60	4.14859038437995e-59
PA14_49510	4341.46223935548	1.752215992121	0.106772528591085	16.4107379982692	1.60245722898476e-60	5.836950456577e-59
PA14_73020	5223.47713165882	-3.99234074843161	0.243828016435214	-16.3735931858856	2.95255703071883e-60	1.06219150463144e-58
PA14_73050	9660.32121285205	-3.54684848908149	0.216694624925322	-16.3679578591477	3.23901076158141e-60	1.15809538150285e-58
PA14_42440	8520.73872792932	3.79274089664865	0.231953430291075	16.3513033279533	4.25774849286587e-60	1.51305842783063e-58
PA14_54370	6184.79480685177	-1.55915655471657	0.0955559516384676	-16.3166870088383	7.51023661059804e-60	2.65270660403427e-58
PA14_60710	2785.0456268561	-1.80718812396891	0.110761107406683	-16.3160893411207	7.58410879046487e-60	2.6626618090861e-58
PA14_42310	950.857527597208	3.33176577627924	0.205215130671399	16.2354781802821	2.8303375211608e-59	9.81857563888401e-58
PA14_53040	2919.22061756583	1.66494960217571	0.10273464258942	16.2063113299541	4.55075461470141e-59	1.56933715351952e-57
PA14_42450	9135.40969934803	3.82789785573091	0.23752261122465	16.1159303360405	1.97174043339983e-58	6.72006037769252e-57
PA14_29990	13036.6164756154	-2.13940637458391	0.132832844011444	-16.1060044336595	2.31507931604489e-58	7.84435014762188e-57
PA14_68450	1876.44675097535	-1.56159953318822	0.097122052716554	-16.0787327852889	3.5966081446017e-58	1.21162036223923e-56
PA14_60860	987.702104655845	1.68628345953028	0.105049706930303	16.0522433503701	5.51346468560255e-58	1.84669380389033e-56
PA14_00560	5370.52593305273	3.57413524405002	0.223988430066072	15.9567851026757	2.55560708647351e-57	8.51090177141008e-56
PA14_44290	31242.8808072876	-1.64274354968603	0.103003862195905	-15.9483684850735	2.92437293484351e-57	9.68366219560682e-56
PA14_24140	3617.51283809882	2.65055244377142	0.166406657954798	15.928163430164	4.04051246933703e-57	1.32292734108406e-55
PA14_42460	3164.91001423571	3.8501238813911	0.241714494828104	15.9283947126511	4.02559687903148e-57	1.32292734108406e-55
PA14_26400	2181.62285380905	-3.33898927568565	0.210116815323957	-15.8911092886003	7.30238085628825e-57	2.35128594643359e-55
PA14_52380	711.89677883409	-2.76038612000473	0.174308006620328	-15.8362554510609	1.74932514208186e-56	5.5407972435071e-55
PA14_48950	194.346406307402	1.61042983410421	0.101712180955579	15.8332052166647	1.83624154176976e-56	5.78465713807253e-55
PA14_54180	39038.3090648547	-3.64448196361517	0.230890299506107	-15.7844741481605	3.97951847457781e-56	1.24691578870105e-54
PA14_29900	1902.52275895582	-2.16762436113057	0.137878636606948	-15.7212488785324	1.08170285118937e-55	3.37121081108644e-54
PA14_60830	907.336572913366	1.71485987453339	0.109332031616122	15.684880717798	1.91923309351566e-55	5.91814310529591e-54
PA14_36360	409.825991641646	2.00194372200503	0.127796542075474	15.6650852166464	2.62078165563913e-55	8.03890288898151e-54
PA14_41090	6683.16159908446	-1.94309722068498	0.124389281013788	-15.6210985773734	5.22967440312182e-55	1.59573520530859e-53
PA14_58360	2082.0738141416	1.53384467696181	0.0983576712743091	15.5945607199674	7.92667765280027e-55	2.39361022593368e-53
PA14_42300	515.629275764464	2.96095121462019	0.190715704538309	15.5254713909804	2.33283487186213e-54	6.93661307816964e-53
PA14_42470	2560.87130625839	3.56519626706966	0.231349218676334	15.410453026243	1.39232342638513e-53	4.05723046448627e-52
PA14_25930	664.492656220719	-2.43967719114904	0.158946534125105	-15.3490430261839	3.59449697438445e-53	1.03706576072835e-51
PA14_67840	1034.85313306523	1.70226211970214	0.111134351616871	15.3171552714015	5.87322863399797e-53	1.68616632901183e-51
PA14_17990	712.752633060896	-1.52735484482248	0.099741049478542	-15.3132020648236	6.24140013912308e-53	1.78308235347104e-51
PA14_33000	17897.8403385642	-2.41932122681716	0.158372388842436	-15.2761554239365	1.10256339661828e-52	3.13450706121528e-51
PA14_20000	2553.1604432431	3.89869193896294	0.25689526235021	15.1761924423818	5.08452366235806e-52	1.4315267586581e-50
PA14_55540	638.28063580302	2.14175183676828	0.141651906865128	15.1198235460926	1.19863356475197e-51	3.32649353113071e-50
PA14_49250	10421.9235770292	-2.51644284549105	0.166834651404499	-15.0834543322166	2.0809084934313e-51	5.74764677711736e-50
PA14_20070	703.439540783557	2.04975441615632	0.136090229356724	15.0617309254689	2.89117059230027e-51	7.94799160939905e-50
PA14_39620	1516.42317150683	-3.36408898242559	0.223739324135041	-15.0357519646173	4.28158614686197e-51	1.17150629408036e-49
PA14_14330	534.755906050684	3.00185476344141	0.200094327609374	15.0021982097447	7.10274446031587e-51	1.93433620162247e-49
PA14_49260	1017.06023809027	-3.36761390657811	0.224927164766411	-14.9720195427502	1.11871782122501e-50	3.03250579632528e-49
PA14_25840	8107.23943172157	-1.51737614141251	0.101651493706473	-14.9272390014658	2.19154094244214e-50	5.91310213544112e-49
PA14_50520	19543.6625684078	1.65653402373421	0.111045920775766	14.9175585394013	2.53375820909326e-50	6.77373524889701e-49
PA14_34600	3543.48719077438	-2.30620841483211	0.154757929119762	-14.9020371876869	3.19681732982698e-50	8.50732940558521e-49
PA14_52070	2328.11008859717	2.00977913649759	0.134953142728982	14.892421887008	3.6915145615431e-50	9.77915766576055e-49
PA14_35290	7032.42363155489	-3.80724809059933	0.256149603167281	-14.8633768841444	5.69791561419527e-50	1.48912341701929e-48
PA14_26390	1942.23235529443	-2.99124111244188	0.201595105686909	-14.8378657420755	8.33663243650998e-50	2.16901311785626e-48
PA14_41563	738.650140158104	-1.50649910859019	0.102519806925098	-14.6947126977215	6.96934481099502e-49	1.78931020081405e-47
PA14_05510	32272.9511244592	2.7151209890135	0.18620374170459	14.5814523605063	3.68590877959857e-48	9.21951775429206e-47
PA14_42480	353.067164179243	3.53423568930726	0.242561542160992	14.5704700663617	4.32901972875141e-48	1.07818491363945e-46
PA14_35370	9153.46856903902	-1.74864721907776	0.120223789519426	-14.5449351252999	6.28904404049451e-48	1.55968292204264e-46
PA14_64140	1829.30708447119	-1.73857320466102	0.119815551594647	-14.5104135608611	1.04091100085268e-47	2.5596748155989e-46
PA14_30010	8464.35370727769	-2.16148471221576	0.149238749047965	-14.4834014356491	1.542700652757e-47	3.76186585952628e-46
PA14_04630	7764.5035586274	-1.53766420737516	0.106447542564098	-14.4452767094106	2.68476896855421e-47	6.51951397863914e-46
PA14_38395	317.092677870716	1.84601354372239	0.128099478973291	14.4107810470273	4.42675820426539e-47	1.06169328454563e-45
PA14_23030	5811.27863795565	-2.66960430040008	0.185636398842273	-14.3808235725814	6.82771992985752e-47	1.62416129596774e-45
PA14_29880	7112.50887420401	-2.32343436292812	0.161691255670471	-14.3695733779402	8.03245155697527e-47	1.90297266967691e-45
PA14_42290	586.40937037181	2.77697333375129	0.19329904604612	14.3662029924799	8.43295682419114e-47	1.98976811220186e-45
PA14_68080	466.477768921312	2.29351116925713	0.159976006320071	14.3365947307649	1.29243220091257e-46	3.02501801884276e-45
PA14_16140	1278.25543373254	2.06351778062041	0.144120319725327	14.3180211128673	1.68863389896859e-46	3.92085990565296e-45
PA14_58350	4940.64184911973	1.79433838952609	0.125353736047349	14.3141995293091	1.78406500156324e-46	4.1260042972661e-45
PA14_42360	515.390307105294	3.16850407150165	0.221420020930948	14.309925806076	1.89715619802771e-46	4.37020803245277e-45
PA14_31430	664.738352583126	-1.50110378240333	0.105409654289701	-14.240666972285	5.12357062928958e-46	1.16187430457197e-44
PA14_13140	7381.33185655267	2.42896465655807	0.171949318006995	14.1260499588563	2.62458659712652e-45	5.83820255269212e-44
PA14_22880	778.95907973933	-2.08427175143571	0.148019582530833	-14.081054113239	4.96634292601031e-45	1.09222062538823e-43
PA14_23500	6301.87700548079	-1.51170297275058	0.107997470284721	-13.9975776170051	1.61274647791603e-44	3.46829759162163e-43
PA14_68090	383.28827871346	1.71632953161822	0.122745671511548	13.9828110472861	1.98490443022146e-44	4.2529496394598e-43
PA14_39610	4676.01430340772	-1.73121196721172	0.124040248813512	-13.9568566152628	2.85762023111696e-44	6.10044348239914e-43
PA14_58150	7334.39253327097	-1.8086193113753	0.13001401866392	-13.9109561412027	5.43480242766552e-44	1.14760973001575e-42
PA14_22960	1759.02701004316	-2.36633744047621	0.170350616033356	-13.8909825839013	7.18429448658803e-44	1.50611756359119e-42
PA14_63570	401.216884296894	-2.71889043794872	0.197899877266651	-13.738717150821	5.95210959291631e-43	1.22143995449001e-41
PA14_42610	490.332985314043	2.71925102485724	0.198763712506202	13.680822271683	1.32189351756923e-42	2.69370469244526e-41
PA14_67560	8572.10958192007	-2.24868369697821	0.165366077741923	-13.5982163191148	4.10318555063238e-42	8.27452089587733e-41
PA14_29850	4813.36150772229	-2.47302447830298	0.182155722579777	-13.5764303381679	5.52544225453928e-42	1.11042336067086e-40
PA14_16150	2252.2636715341	1.5853444678571	0.117373089793778	13.5068819491974	1.42427073201737e-41	2.83298628880452e-40
PA14_32985	2674.39250353444	-2.24188051735044	0.166392721870722	-13.4734289585831	2.24206930248232e-41	4.42941691351422e-40
PA14_42270	534.425757818684	2.21348941271709	0.164716059380768	13.4382125279008	3.61052886627394e-41	7.0611282659881e-40
PA14_36345	1383.39914321957	1.8666058023394	0.139412526438057	13.389082387577	7.00407217705011e-41	1.35164677641881e-39
PA14_73030	6193.40602197609	-2.15437990986748	0.161263544299632	-13.3593734357257	1.0443953526209e-40	1.99565118527036e-39
PA14_44500	2166.34364407412	-1.56415858599659	0.117177631226832	-13.3486107341485	1.20678560272443e-40	2.29841388649606e-39
PA14_29320	1113.19494338001	2.11196765321654	0.158344438633836	13.3378075759286	1.39502158097292e-40	2.64826898172969e-39
PA14_39660	8251.4818755523	-3.40548818496035	0.255336537175852	-13.3372537382496	1.405422238002e-40	2.6593509100895e-39
PA14_33910	1282.77672327952	3.06630879437902	0.230041650446075	13.3293635671328	1.56224697910488e-40	2.94652925379393e-39
PA14_29860	5940.68248716361	-2.43337967645057	0.182831528373233	-13.3094094771393	2.04088407785461e-40	3.83686206636667e-39
