group	file_id	file_name	metric	value	status
fungi	1558822at2759	1558822at2759.faa.mafft	relative_composition_variability	0.2414	ok
fungi	1115196at2759	1115196at2759.faa.mafft	relative_composition_variability	0.173	ok
fungi	457861at2759	457861at2759.faa.mafft	relative_composition_variability	0.3222	ok
fungi	858842at2759	858842at2759.faa.mafft	relative_composition_variability	0.2682	ok
fungi	83779at2759	83779at2759.faa.mafft	relative_composition_variability	0.2041	ok
fungi	299766at2759	299766at2759.faa.mafft	relative_composition_variability	0.2401	ok
fungi	887370at2759	887370at2759.faa.mafft	relative_composition_variability	0.1812	ok
fungi	345441at2759	345441at2759.faa.mafft	relative_composition_variability	0.1046	ok
fungi	1323575at2759	1323575at2759.faa.mafft	relative_composition_variability	0.2267	ok
fungi	1269244at2759	1269244at2759.faa.mafft	relative_composition_variability	0.2206	ok
fungi	898782at2759	898782at2759.faa.mafft	relative_composition_variability	0.1843	ok
fungi	271586at2759	271586at2759.faa.mafft	relative_composition_variability	0.1564	ok
fungi	1030907at2759	1030907at2759.faa.mafft	relative_composition_variability	0.2158	ok
fungi	1445102at2759	1445102at2759.faa.mafft	relative_composition_variability	0.19	ok
fungi	923657at2759	923657at2759.faa.mafft	relative_composition_variability	0.1981	ok
fungi	939345at2759	939345at2759.faa.mafft	relative_composition_variability	0.3601	ok
fungi	392369at2759	392369at2759.faa.mafft	relative_composition_variability	0.0904	ok
fungi	974865at2759	974865at2759.faa.mafft	relative_composition_variability	0.1887	ok
fungi	1380409at2759	1380409at2759.faa.mafft	relative_composition_variability	0.1401	ok
fungi	582756at2759	582756at2759.faa.mafft	relative_composition_variability	0.2504	ok
fungi	1346165at2759	1346165at2759.faa.mafft	relative_composition_variability	0.1654	ok
fungi	1220881at2759	1220881at2759.faa.mafft	relative_composition_variability	0.2411	ok
fungi	975158at2759	975158at2759.faa.mafft	relative_composition_variability	0.1898	ok
fungi	674160at2759	674160at2759.faa.mafft	relative_composition_variability	0.1565	ok
fungi	1442062at2759	1442062at2759.faa.mafft	relative_composition_variability	0.2955	ok
fungi	1474000at2759	1474000at2759.faa.mafft	relative_composition_variability	0.2739	ok
fungi	1620056at2759	1620056at2759.faa.mafft	relative_composition_variability	0.247	ok
fungi	1312453at2759	1312453at2759.faa.mafft	relative_composition_variability	0.1768	ok
fungi	720340at2759	720340at2759.faa.mafft	relative_composition_variability	0.2001	ok
fungi	453044at2759	453044at2759.faa.mafft	relative_composition_variability	0.1118	ok
fungi	1398309at2759	1398309at2759.faa.mafft	relative_composition_variability	0.2156	ok
fungi	664730at2759	664730at2759.faa.mafft	relative_composition_variability	0.0843	ok
fungi	1173229at2759	1173229at2759.faa.mafft	relative_composition_variability	0.2171	ok
fungi	734666at2759	734666at2759.faa.mafft	relative_composition_variability	0.1019	ok
fungi	1322642at2759	1322642at2759.faa.mafft	relative_composition_variability	0.3964	ok
fungi	1178688at2759	1178688at2759.faa.mafft	relative_composition_variability	0.1806	ok
fungi	97116at2759	97116at2759.faa.mafft	relative_composition_variability	0.1148	ok
fungi	341721at2759	341721at2759.faa.mafft	relative_composition_variability	0.2272	ok
fungi	324863at2759	324863at2759.faa.mafft	relative_composition_variability	0.1501	ok
fungi	1370285at2759	1370285at2759.faa.mafft	relative_composition_variability	0.2229	ok
fungi	598949at2759	598949at2759.faa.mafft	relative_composition_variability	0.1778	ok
fungi	1217666at2759	1217666at2759.faa.mafft	relative_composition_variability	0.1812	ok
fungi	1284731at2759	1284731at2759.faa.mafft	relative_composition_variability	0.2218	ok
fungi	1342242at2759	1342242at2759.faa.mafft	relative_composition_variability	0.2345	ok
fungi	1322299at2759	1322299at2759.faa.mafft	relative_composition_variability	0.2257	ok
fungi	1404162at2759	1404162at2759.faa.mafft	relative_composition_variability	0.2529	ok
fungi	1096688at2759	1096688at2759.faa.mafft	relative_composition_variability	0.1325	ok
fungi	1455730at2759	1455730at2759.faa.mafft	relative_composition_variability	0.0977	ok
fungi	671846at2759	671846at2759.faa.mafft	relative_composition_variability	0.168	ok
fungi	270107at2759	270107at2759.faa.mafft	relative_composition_variability	0.1533	ok
fungi	937686at2759	937686at2759.faa.mafft	relative_composition_variability	0.1657	ok
fungi	1441854at2759	1441854at2759.faa.mafft	relative_composition_variability	0.1609	ok
fungi	779909at2759	779909at2759.faa.mafft	relative_composition_variability	0.1533	ok
fungi	355408at2759	355408at2759.faa.mafft	relative_composition_variability	0.1388	ok
fungi	100698at2759	100698at2759.faa.mafft	relative_composition_variability	0.088	ok
fungi	1090038at2759	1090038at2759.faa.mafft	relative_composition_variability	0.2333	ok
fungi	956854at2759	956854at2759.faa.mafft	relative_composition_variability	0.1829	ok
fungi	87842at2759	87842at2759.faa.mafft	relative_composition_variability	0.2315	ok
fungi	1423847at2759	1423847at2759.faa.mafft	relative_composition_variability	0.1902	ok
fungi	1348942at2759	1348942at2759.faa.mafft	relative_composition_variability	0.2423	ok
fungi	671536at2759	671536at2759.faa.mafft	relative_composition_variability	0.1447	ok
fungi	1513531at2759	1513531at2759.faa.mafft	relative_composition_variability	0.2574	ok
fungi	1450538at2759	1450538at2759.faa.mafft	relative_composition_variability	0.2848	ok
fungi	1053181at2759	1053181at2759.faa.mafft	relative_composition_variability	0.1609	ok
fungi	1251252at2759	1251252at2759.faa.mafft	relative_composition_variability	0.2792	ok
fungi	1304061at2759	1304061at2759.faa.mafft	relative_composition_variability	0.2169	ok
fungi	1291729at2759	1291729at2759.faa.mafft	relative_composition_variability	0.2509	ok
fungi	679771at2759	679771at2759.faa.mafft	relative_composition_variability	0.1422	ok
fungi	759498at2759	759498at2759.faa.mafft	relative_composition_variability	0.1463	ok
fungi	1197019at2759	1197019at2759.faa.mafft	relative_composition_variability	0.1782	ok
fungi	464990at2759	464990at2759.faa.mafft	relative_composition_variability	0.136	ok
fungi	1407446at2759	1407446at2759.faa.mafft	relative_composition_variability	0.2618	ok
fungi	1019762at2759	1019762at2759.faa.mafft	relative_composition_variability	0.2398	ok
fungi	679187at2759	679187at2759.faa.mafft	relative_composition_variability	0.1684	ok
fungi	549762at2759	549762at2759.faa.mafft	relative_composition_variability	0.1359	ok
fungi	1538526at2759	1538526at2759.faa.mafft	relative_composition_variability	0.2713	ok
fungi	1106766at2759	1106766at2759.faa.mafft	relative_composition_variability	0.1461	ok
fungi	866359at2759	866359at2759.faa.mafft	relative_composition_variability	0.1274	ok
fungi	674169at2759	674169at2759.faa.mafft	relative_composition_variability	0.2391	ok
fungi	1617752at2759	1617752at2759.faa.mafft	relative_composition_variability	0.2224	ok
fungi	1339553at2759	1339553at2759.faa.mafft	relative_composition_variability	0.2059	ok
fungi	1010730at2759	1010730at2759.faa.mafft	relative_composition_variability	0.2409	ok
fungi	261328at2759	261328at2759.faa.mafft	relative_composition_variability	0.1922	ok
fungi	1479417at2759	1479417at2759.faa.mafft	relative_composition_variability	0.1077	ok
fungi	388820at2759	388820at2759.faa.mafft	relative_composition_variability	0.1333	ok
fungi	1358374at2759	1358374at2759.faa.mafft	relative_composition_variability	0.1538	ok
fungi	1346432at2759	1346432at2759.faa.mafft	relative_composition_variability	0.2242	ok
fungi	655400at2759	655400at2759.faa.mafft	relative_composition_variability	0.3016	ok
fungi	245208at2759	245208at2759.faa.mafft	relative_composition_variability	0.1229	ok
fungi	1633672at2759	1633672at2759.faa.mafft	relative_composition_variability	0.2256	ok
fungi	426305at2759	426305at2759.faa.mafft	relative_composition_variability	0.12	ok
fungi	1233814at2759	1233814at2759.faa.mafft	relative_composition_variability	0.2346	ok
fungi	719531at2759	719531at2759.faa.mafft	relative_composition_variability	0.1397	ok
