group	file_id	file_name	metric	value	status
animals	1129824at2759	1129824at2759.faa.mafft	relative_composition_variability	0.1883	ok
animals	1287401at2759	1287401at2759.faa.mafft	relative_composition_variability	0.1064	ok
animals	331411at2759	331411at2759.faa.mafft	relative_composition_variability	0.0722	ok
animals	1370304at2759	1370304at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1032689at2759	1032689at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1459797at2759	1459797at2759.faa.mafft	relative_composition_variability	0.1155	ok
animals	761109at2759	761109at2759.faa.mafft	relative_composition_variability	0.1301	ok
animals	1269649at2759	1269649at2759.faa.mafft	relative_composition_variability	0.1323	ok
animals	1051021at2759	1051021at2759.faa.mafft	relative_composition_variability	0.1093	ok
animals	692986at2759	692986at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1428854at2759	1428854at2759.faa.mafft	relative_composition_variability	0.0855	ok
animals	293315at2759	293315at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1530008at2759	1530008at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1138059at2759	1138059at2759.faa.mafft	relative_composition_variability	0.0881	ok
animals	1249159at2759	1249159at2759.faa.mafft	relative_composition_variability	0.124	ok
animals	1247641at2759	1247641at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	257318at2759	257318at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1488235at2759	1488235at2759.faa.mafft	relative_composition_variability	0.1292	ok
animals	1094121at2759	1094121at2759.faa.mafft	relative_composition_variability	0.1816	ok
animals	1567796at2759	1567796at2759.faa.mafft	relative_composition_variability	0.1707	ok
animals	1003258at2759	1003258at2759.faa.mafft	relative_composition_variability	0.1835	ok
animals	418107at2759	418107at2759.faa.mafft	relative_composition_variability	0.0745	ok
animals	1525971at2759	1525971at2759.faa.mafft	relative_composition_variability	0.2166	ok
animals	604979at2759	604979at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1076134at2759	1076134at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	817008at2759	817008at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	814241at2759	814241at2759.faa.mafft	relative_composition_variability	0.0813	ok
animals	1018517at2759	1018517at2759.faa.mafft	relative_composition_variability	0.0827	ok
animals	176625at2759	176625at2759.faa.mafft	relative_composition_variability	0.1504	ok
animals	836599at2759	836599at2759.faa.mafft	relative_composition_variability	0.082	ok
animals	396755at2759	396755at2759.faa.mafft	relative_composition_variability	0.0619	ok
animals	1259741at2759	1259741at2759.faa.mafft	relative_composition_variability	0.1309	ok
animals	551907at2759	551907at2759.faa.mafft	relative_composition_variability	0.0915	ok
animals	1426075at2759	1426075at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	325552at2759	325552at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1025450at2759	1025450at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1379600at2759	1379600at2759.faa.mafft	relative_composition_variability	0.0752	ok
animals	937275at2759	937275at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1421503at2759	1421503at2759.faa.mafft	relative_composition_variability	0.1554	ok
animals	1038775at2759	1038775at2759.faa.mafft	relative_composition_variability	0.1452	ok
animals	1257440at2759	1257440at2759.faa.mafft	relative_composition_variability	0.0984	ok
animals	1200489at2759	1200489at2759.faa.mafft	relative_composition_variability	0.1648	ok
animals	919955at2759	919955at2759.faa.mafft	relative_composition_variability	0.0827	ok
animals	1428265at2759	1428265at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1087488at2759	1087488at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1266231at2759	1266231at2759.faa.mafft	relative_composition_variability	0.1039	ok
animals	1222562at2759	1222562at2759.faa.mafft	relative_composition_variability	0.1586	ok
animals	1324510at2759	1324510at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1014314at2759	1014314at2759.faa.mafft	relative_composition_variability	0.1129	ok
animals	708105at2759	708105at2759.faa.mafft	relative_composition_variability	0.0738	ok
animals	734341at2759	734341at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	330169at2759	330169at2759.faa.mafft	relative_composition_variability	0.107	ok
animals	973442at2759	973442at2759.faa.mafft	relative_composition_variability	0.1341	ok
animals	383503at2759	383503at2759.faa.mafft	relative_composition_variability	0.0849	ok
animals	450058at2759	450058at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	869548at2759	869548at2759.faa.mafft	relative_composition_variability	0.15	ok
animals	1108845at2759	1108845at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	946128at2759	946128at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	751335at2759	751335at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	39650at2759	39650at2759.faa.mafft	relative_composition_variability	0.0597	ok
animals	687505at2759	687505at2759.faa.mafft	relative_composition_variability	0.0715	ok
animals	1182451at2759	1182451at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1575179at2759	1575179at2759.faa.mafft	relative_composition_variability	0.0841	ok
animals	1193442at2759	1193442at2759.faa.mafft	relative_composition_variability	0.1239	ok
animals	911863at2759	911863at2759.faa.mafft	relative_composition_variability	0.0961	ok
animals	924753at2759	924753at2759.faa.mafft	relative_composition_variability	0.1043	ok
animals	375960at2759	375960at2759.faa.mafft	relative_composition_variability	0.1088	ok
animals	1545004at2759	1545004at2759.faa.mafft	relative_composition_variability	0.1077	ok
animals	1085752at2759	1085752at2759.faa.mafft	relative_composition_variability	0.1226	ok
animals	996662at2759	996662at2759.faa.mafft	relative_composition_variability	0.0948	ok
animals	1377237at2759	1377237at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	390348at2759	390348at2759.faa.mafft	relative_composition_variability	0.041	ok
animals	491869at2759	491869at2759.faa.mafft	relative_composition_variability	0.1223	ok
animals	931188at2759	931188at2759.faa.mafft	relative_composition_variability	0.0914	ok
animals	1552706at2759	1552706at2759.faa.mafft	relative_composition_variability	0.1117	ok
animals	1526152at2759	1526152at2759.faa.mafft	relative_composition_variability	0.1807	ok
animals	320059at2759	320059at2759.faa.mafft	relative_composition_variability	0.0386	ok
animals	1228942at2759	1228942at2759.faa.mafft	relative_composition_variability	0.2087	ok
animals	1488436at2759	1488436at2759.faa.mafft	relative_composition_variability	0.1248	ok
animals	721605at2759	721605at2759.faa.mafft	relative_composition_variability	0.1296	ok
animals	917326at2759	917326at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	570797at2759	570797at2759.faa.mafft	relative_composition_variability	0.1321	ok
animals	1576404at2759	1576404at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1395649at2759	1395649at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	673132at2759	673132at2759.faa.mafft	relative_composition_variability	0.1304	ok
animals	1309031at2759	1309031at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1364586at2759	1364586at2759.faa.mafft	relative_composition_variability	0.1525	ok
animals	1275837at2759	1275837at2759.faa.mafft	relative_composition_variability	0.0838	ok
animals	975557at2759	975557at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	901894at2759	901894at2759.faa.mafft	relative_composition_variability	0.1041	ok
animals	1264469at2759	1264469at2759.faa.mafft	relative_composition_variability	0.1768	ok
animals	179362at2759	179362at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1079827at2759	1079827at2759.faa.mafft	relative_composition_variability	0.1002	ok
animals	1588798at2759	1588798at2759.faa.mafft	relative_composition_variability	0.1687	ok
animals	801857at2759	801857at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1558822at2759	1558822at2759.faa.mafft	relative_composition_variability	0.1209	ok
animals	457861at2759	457861at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	858842at2759	858842at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	83779at2759	83779at2759.faa.mafft	relative_composition_variability	0.1665	ok
animals	299766at2759	299766at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	887370at2759	887370at2759.faa.mafft	relative_composition_variability	0.0531	ok
animals	345441at2759	345441at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1323575at2759	1323575at2759.faa.mafft	relative_composition_variability	0.2386	ok
animals	1269244at2759	1269244at2759.faa.mafft	relative_composition_variability	0.1292	ok
animals	898782at2759	898782at2759.faa.mafft	relative_composition_variability	0.1244	ok
animals	271586at2759	271586at2759.faa.mafft	relative_composition_variability	0.1026	ok
animals	1030907at2759	1030907at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1445102at2759	1445102at2759.faa.mafft	relative_composition_variability	0.1089	ok
animals	923657at2759	923657at2759.faa.mafft	relative_composition_variability	0.088	ok
animals	939345at2759	939345at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	974865at2759	974865at2759.faa.mafft	relative_composition_variability	0.0995	ok
animals	1380409at2759	1380409at2759.faa.mafft	relative_composition_variability	0.1196	ok
animals	582756at2759	582756at2759.faa.mafft	relative_composition_variability	0.1367	ok
animals	1346165at2759	1346165at2759.faa.mafft	relative_composition_variability	0.1438	ok
animals	1220881at2759	1220881at2759.faa.mafft	relative_composition_variability	0.1472	ok
animals	975158at2759	975158at2759.faa.mafft	relative_composition_variability	0.0864	ok
animals	674160at2759	674160at2759.faa.mafft	relative_composition_variability	0.0778	ok
animals	1442062at2759	1442062at2759.faa.mafft	relative_composition_variability	0.2971	ok
animals	1474000at2759	1474000at2759.faa.mafft	relative_composition_variability	0.1157	ok
animals	1620056at2759	1620056at2759.faa.mafft	relative_composition_variability	0.2041	ok
animals	1312453at2759	1312453at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	720340at2759	720340at2759.faa.mafft	relative_composition_variability	0.0836	ok
animals	453044at2759	453044at2759.faa.mafft	relative_composition_variability	0.0892	ok
animals	1398309at2759	1398309at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	664730at2759	664730at2759.faa.mafft	relative_composition_variability	0.0871	ok
animals	1173229at2759	1173229at2759.faa.mafft	relative_composition_variability	0.145	ok
animals	734666at2759	734666at2759.faa.mafft	relative_composition_variability	0.0827	ok
animals	1322642at2759	1322642at2759.faa.mafft	relative_composition_variability	0.1105	ok
animals	1178688at2759	1178688at2759.faa.mafft	relative_composition_variability	0.1287	ok
animals	97116at2759	97116at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	341721at2759	341721at2759.faa.mafft	relative_composition_variability	0.0842	ok
animals	324863at2759	324863at2759.faa.mafft	relative_composition_variability	0.0928	ok
animals	1370285at2759	1370285at2759.faa.mafft	relative_composition_variability	0.1357	ok
animals	598949at2759	598949at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1217666at2759	1217666at2759.faa.mafft	relative_composition_variability	0.0955	ok
animals	1284731at2759	1284731at2759.faa.mafft	relative_composition_variability	0.2289	ok
animals	1342242at2759	1342242at2759.faa.mafft	relative_composition_variability	0.1979	ok
animals	1322299at2759	1322299at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1404162at2759	1404162at2759.faa.mafft	relative_composition_variability	0.1888	ok
animals	1096688at2759	1096688at2759.faa.mafft	relative_composition_variability	0.1508	ok
animals	1455730at2759	1455730at2759.faa.mafft	relative_composition_variability	0.0684	ok
animals	937686at2759	937686at2759.faa.mafft	relative_composition_variability	0.0868	ok
animals	1441854at2759	1441854at2759.faa.mafft	relative_composition_variability	0.1531	ok
animals	779909at2759	779909at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	355408at2759	355408at2759.faa.mafft	relative_composition_variability	0.0323	ok
animals	100698at2759	100698at2759.faa.mafft	relative_composition_variability	0.049	ok
animals	1090038at2759	1090038at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	956854at2759	956854at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	87842at2759	87842at2759.faa.mafft	relative_composition_variability	0.0741	ok
animals	1423847at2759	1423847at2759.faa.mafft	relative_composition_variability	0.1017	ok
animals	1348942at2759	1348942at2759.faa.mafft	relative_composition_variability	0.0855	ok
animals	671536at2759	671536at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1513531at2759	1513531at2759.faa.mafft	relative_composition_variability	0.1141	ok
animals	1450538at2759	1450538at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1053181at2759	1053181at2759.faa.mafft	relative_composition_variability	0.1091	ok
animals	1251252at2759	1251252at2759.faa.mafft	relative_composition_variability	0.164	ok
animals	1304061at2759	1304061at2759.faa.mafft	relative_composition_variability	0.0921	ok
animals	1291729at2759	1291729at2759.faa.mafft	relative_composition_variability	0.134	ok
animals	679771at2759	679771at2759.faa.mafft	relative_composition_variability	0.0722	ok
animals	759498at2759	759498at2759.faa.mafft	relative_composition_variability	0.1285	ok
animals	1197019at2759	1197019at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	464990at2759	464990at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1407446at2759	1407446at2759.faa.mafft	relative_composition_variability	0.2147	ok
animals	1019762at2759	1019762at2759.faa.mafft	relative_composition_variability	0.1093	ok
animals	549762at2759	549762at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1538526at2759	1538526at2759.faa.mafft	relative_composition_variability	0.1422	ok
animals	1106766at2759	1106766at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	866359at2759	866359at2759.faa.mafft	relative_composition_variability	0.0586	ok
animals	674169at2759	674169at2759.faa.mafft	relative_composition_variability	0.1457	ok
animals	1617752at2759	1617752at2759.faa.mafft	relative_composition_variability	0.1308	ok
animals	1339553at2759	1339553at2759.faa.mafft	relative_composition_variability	0.1215	ok
animals	1010730at2759	1010730at2759.faa.mafft	relative_composition_variability	0.1156	ok
animals	261328at2759	261328at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	388820at2759	388820at2759.faa.mafft	relative_composition_variability	0.107	ok
animals	1358374at2759	1358374at2759.faa.mafft	relative_composition_variability	0.0989	ok
animals	1346432at2759	1346432at2759.faa.mafft	relative_composition_variability	0.1102	ok
animals	655400at2759	655400at2759.faa.mafft	relative_composition_variability	0.132	ok
animals	245208at2759	245208at2759.faa.mafft	relative_composition_variability	0.0	ok
animals	1633672at2759	1633672at2759.faa.mafft	relative_composition_variability	0.1351	ok
animals	426305at2759	426305at2759.faa.mafft	relative_composition_variability	0.1339	ok
animals	719531at2759	719531at2759.faa.mafft	relative_composition_variability	0.0958	ok
