group	file_id	file_name	metric	value	status
archive	1129824at2759	1129824at2759.faa.mafft.clipkit.treefile	treeness	0.0848	ok
archive	917326at2759	917326at2759.faa.mafft.clipkit.treefile	treeness	0.0169	ok
archive	1490022at2759	1490022at2759.faa.mafft.clipkit.treefile	treeness	0.0605	ok
archive	671846at2759	671846at2759.faa.mafft.clipkit.treefile	treeness	0.0582	ok
archive	1178688at2759	1178688at2759.faa.mafft.clipkit.treefile	treeness	0.0604	ok
archive	1032689at2759	1032689at2759.faa.mafft.clipkit.treefile	treeness	0.0459	ok
archive	156083at2759	156083at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	324863at2759	324863at2759.faa.mafft.clipkit.treefile	treeness	0.0387	ok
archive	1377237at2759	1377237at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	946128at2759	946128at2759.faa.mafft.clipkit.treefile	treeness	0.0377	ok
archive	736068at2759	736068at2759.faa.mafft.clipkit.treefile	treeness	0.0296	ok
archive	719531at2759	719531at2759.faa.mafft.clipkit.treefile	treeness	0.0456	ok
archive	1087488at2759	1087488at2759.faa.mafft.clipkit.treefile	treeness	0.0724	ok
archive	1041560at2759	1041560at2759.faa.mafft.clipkit.treefile	treeness	0.0437	ok
archive	1247641at2759	1247641at2759.faa.mafft.clipkit.treefile	treeness	0.0463	ok
archive	1450538at2759	1450538at2759.faa.mafft.clipkit.treefile	treeness	0.0679	ok
archive	271586at2759	271586at2759.faa.mafft.clipkit.treefile	treeness	0.0474	ok
archive	1405146at2759	1405146at2759.faa.mafft.clipkit.treefile	treeness	0.085	ok
archive	383503at2759	383503at2759.faa.mafft.clipkit.treefile	treeness	0.0604	ok
archive	1626636at2759	1626636at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	801857at2759	801857at2759.faa.mafft.clipkit.treefile	treeness	0.0691	ok
archive	708105at2759	708105at2759.faa.mafft.clipkit.treefile	treeness	0.0685	ok
archive	1030907at2759	1030907at2759.faa.mafft.clipkit.treefile	treeness	0.0403	ok
archive	655400at2759	655400at2759.faa.mafft.clipkit.treefile	treeness	0.0729	ok
archive	1049599at2759	1049599at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	944899at2759	944899at2759.faa.mafft.clipkit.treefile	treeness	0.0382	ok
archive	325552at2759	325552at2759.faa.mafft.clipkit.treefile	treeness	0.0501	ok
archive	918816at2759	918816at2759.faa.mafft.clipkit.treefile	treeness	0.0345	ok
archive	1157302at2759	1157302at2759.faa.mafft.clipkit.treefile	treeness	0.0759	ok
archive	1018517at2759	1018517at2759.faa.mafft.clipkit.treefile	treeness	0.0985	ok
archive	1193442at2759	1193442at2759.faa.mafft.clipkit.treefile	treeness	0.0446	ok
archive	931188at2759	931188at2759.faa.mafft.clipkit.treefile	treeness	0.0709	ok
archive	270107at2759	270107at2759.faa.mafft.clipkit.treefile	treeness	0.0396	ok
archive	866359at2759	866359at2759.faa.mafft.clipkit.treefile	treeness	0.0245	ok
archive	1057950at2759	1057950at2759.faa.mafft.clipkit.treefile	treeness	0.0935	ok
archive	1248958at2759	1248958at2759.faa.mafft.clipkit.treefile	treeness	0.0396	ok
archive	844748at2759	844748at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1019762at2759	1019762at2759.faa.mafft.clipkit.treefile	treeness	0.0296	ok
archive	734666at2759	734666at2759.faa.mafft.clipkit.treefile	treeness	0.0496	ok
archive	1236198at2759	1236198at2759.faa.mafft.clipkit.treefile	treeness	0.0175	ok
archive	1269244at2759	1269244at2759.faa.mafft.clipkit.treefile	treeness	0.0911	ok
archive	1513531at2759	1513531at2759.faa.mafft.clipkit.treefile	treeness	0.0001	ok
archive	722805at2759	722805at2759.faa.mafft.clipkit.treefile	treeness	0.0446	ok
archive	1445102at2759	1445102at2759.faa.mafft.clipkit.treefile	treeness	0.5495	ok
archive	679771at2759	679771at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1010730at2759	1010730at2759.faa.mafft.clipkit.treefile	treeness	0.0505	ok
archive	1398309at2759	1398309at2759.faa.mafft.clipkit.treefile	treeness	0.0758	ok
archive	1323575at2759	1323575at2759.faa.mafft.clipkit.treefile	treeness	0.0582	ok
archive	1266231at2759	1266231at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1173229at2759	1173229at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	937275at2759	937275at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1525971at2759	1525971at2759.faa.mafft.clipkit.treefile	treeness	0.1081	ok
archive	296129at2759	296129at2759.faa.mafft.clipkit.treefile	treeness	0.0508	ok
archive	1115196at2759	1115196at2759.faa.mafft.clipkit.treefile	treeness	0.081	ok
archive	1003258at2759	1003258at2759.faa.mafft.clipkit.treefile	treeness	0.0519	ok
archive	453044at2759	453044at2759.faa.mafft.clipkit.treefile	treeness	0.0729	ok
archive	331411at2759	331411at2759.faa.mafft.clipkit.treefile	treeness	0.0383	ok
archive	924753at2759	924753at2759.faa.mafft.clipkit.treefile	treeness	0.0465	ok
archive	1623701at2759	1623701at2759.faa.mafft.clipkit.treefile	treeness	0.1205	ok
archive	975158at2759	975158at2759.faa.mafft.clipkit.treefile	treeness	0.0612	ok
archive	1440961at2759	1440961at2759.faa.mafft.clipkit.treefile	treeness	0.0486	ok
archive	355408at2759	355408at2759.faa.mafft.clipkit.treefile	treeness	0.0499	ok
archive	1138059at2759	1138059at2759.faa.mafft.clipkit.treefile	treeness	0.0814	ok
archive	1645187at2759	1645187at2759.faa.mafft.clipkit.treefile	treeness	0.0497	ok
archive	905026at2759	905026at2759.faa.mafft.clipkit.treefile	treeness	0.0603	ok
archive	1488235at2759	1488235at2759.faa.mafft.clipkit.treefile	treeness	0.0907	ok
archive	1106766at2759	1106766at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	687505at2759	687505at2759.faa.mafft.clipkit.treefile	treeness	0.0805	ok
archive	1441854at2759	1441854at2759.faa.mafft.clipkit.treefile	treeness	0.0771	ok
archive	1538526at2759	1538526at2759.faa.mafft.clipkit.treefile	treeness	0.0821	ok
archive	582756at2759	582756at2759.faa.mafft.clipkit.treefile	treeness	0.0786	ok
archive	1269649at2759	1269649at2759.faa.mafft.clipkit.treefile	treeness	0.071	ok
archive	1264469at2759	1264469at2759.faa.mafft.clipkit.treefile	treeness	0.0557	ok
archive	1558822at2759	1558822at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1575179at2759	1575179at2759.faa.mafft.clipkit.treefile	treeness	0.1292	ok
archive	976469at2759	976469at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1220881at2759	1220881at2759.faa.mafft.clipkit.treefile	treeness	0.0421	ok
archive	973442at2759	973442at2759.faa.mafft.clipkit.treefile	treeness	0.0216	ok
archive	375960at2759	375960at2759.faa.mafft.clipkit.treefile	treeness	0.04	ok
archive	1593937at2759	1593937at2759.faa.mafft.clipkit.treefile	treeness	0.0221	ok
archive	901894at2759	901894at2759.faa.mafft.clipkit.treefile	treeness	0.0348	ok
archive	245208at2759	245208at2759.faa.mafft.clipkit.treefile	treeness	0.0307	ok
archive	1194691at2759	1194691at2759.faa.mafft.clipkit.treefile	treeness	0.0451	ok
archive	869548at2759	869548at2759.faa.mafft.clipkit.treefile	treeness	0.0613	ok
archive	1342242at2759	1342242at2759.faa.mafft.clipkit.treefile	treeness	0.0511	ok
archive	1291729at2759	1291729at2759.faa.mafft.clipkit.treefile	treeness	0.0531	ok
archive	1576404at2759	1576404at2759.faa.mafft.clipkit.treefile	treeness	0.1285	ok
archive	974865at2759	974865at2759.faa.mafft.clipkit.treefile	treeness	0.0542	ok
archive	320059at2759	320059at2759.faa.mafft.clipkit.treefile	treeness	0.0404	ok
archive	1474000at2759	1474000at2759.faa.mafft.clipkit.treefile	treeness	0.0442	ok
archive	891751at2759	891751at2759.faa.mafft.clipkit.treefile	treeness	0.0534	ok
archive	1090038at2759	1090038at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	176625at2759	176625at2759.faa.mafft.clipkit.treefile	treeness	0.0279	ok
archive	97116at2759	97116at2759.faa.mafft.clipkit.treefile	treeness	0.0288	ok
archive	1111142at2759	1111142at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1428265at2759	1428265at2759.faa.mafft.clipkit.treefile	treeness	0.1779	ok
archive	679187at2759	679187at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1421503at2759	1421503at2759.faa.mafft.clipkit.treefile	treeness	0.0428	ok
archive	975557at2759	975557at2759.faa.mafft.clipkit.treefile	treeness	0.047	ok
archive	759498at2759	759498at2759.faa.mafft.clipkit.treefile	treeness	0.0678	ok
archive	1051021at2759	1051021at2759.faa.mafft.clipkit.treefile	treeness	0.1048	ok
archive	1530008at2759	1530008at2759.faa.mafft.clipkit.treefile	treeness	0.0611	ok
archive	290630at2759	290630at2759.faa.mafft.clipkit.treefile	treeness	0.0378	ok
archive	720340at2759	720340at2759.faa.mafft.clipkit.treefile	treeness	0.0422	ok
archive	621827at2759	621827at2759.faa.mafft.clipkit.treefile	treeness	0.0423	ok
archive	1552706at2759	1552706at2759.faa.mafft.clipkit.treefile	treeness	0.1013	ok
archive	1217666at2759	1217666at2759.faa.mafft.clipkit.treefile	treeness	0.0822	ok
archive	937686at2759	937686at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	330169at2759	330169at2759.faa.mafft.clipkit.treefile	treeness	0.0613	ok
archive	1382842at2759	1382842at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1370304at2759	1370304at2759.faa.mafft.clipkit.treefile	treeness	0.0594	ok
archive	1085752at2759	1085752at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	570797at2759	570797at2759.faa.mafft.clipkit.treefile	treeness	0.0588	ok
archive	1314980at2759	1314980at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1312453at2759	1312453at2759.faa.mafft.clipkit.treefile	treeness	0.0547	ok
archive	674169at2759	674169at2759.faa.mafft.clipkit.treefile	treeness	0.0489	ok
archive	1249159at2759	1249159at2759.faa.mafft.clipkit.treefile	treeness	0.1054	ok
archive	1617752at2759	1617752at2759.faa.mafft.clipkit.treefile	treeness	0.0926	ok
archive	1223488at2759	1223488at2759.faa.mafft.clipkit.treefile	treeness	0.0888	ok
archive	898782at2759	898782at2759.faa.mafft.clipkit.treefile	treeness	0.0522	ok
archive	1079827at2759	1079827at2759.faa.mafft.clipkit.treefile	treeness	0.081	ok
archive	1588798at2759	1588798at2759.faa.mafft.clipkit.treefile	treeness	0.0689	ok
archive	418107at2759	418107at2759.faa.mafft.clipkit.treefile	treeness	0.0771	ok
archive	1284731at2759	1284731at2759.faa.mafft.clipkit.treefile	treeness	0.0614	ok
archive	981902at2759	981902at2759.faa.mafft.clipkit.treefile	treeness	0.117	ok
archive	673132at2759	673132at2759.faa.mafft.clipkit.treefile	treeness	0.0488	ok
archive	100698at2759	100698at2759.faa.mafft.clipkit.treefile	treeness	0.1088	ok
archive	166920at2759	166920at2759.faa.mafft.clipkit.treefile	treeness	0.0374	ok
archive	692986at2759	692986at2759.faa.mafft.clipkit.treefile	treeness	0.0891	ok
archive	87842at2759	87842at2759.faa.mafft.clipkit.treefile	treeness	0.0239	ok
archive	664730at2759	664730at2759.faa.mafft.clipkit.treefile	treeness	0.0436	ok
archive	426305at2759	426305at2759.faa.mafft.clipkit.treefile	treeness	0.0464	ok
archive	261419at2759	261419at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	671536at2759	671536at2759.faa.mafft.clipkit.treefile	treeness	0.0507	ok
archive	549762at2759	549762at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1259741at2759	1259741at2759.faa.mafft.clipkit.treefile	treeness	0.065	ok
archive	878143at2759	878143at2759.faa.mafft.clipkit.treefile	treeness	0.083	ok
archive	392369at2759	392369at2759.faa.mafft.clipkit.treefile	treeness	0.0489	ok
archive	1370285at2759	1370285at2759.faa.mafft.clipkit.treefile	treeness	0.0443	ok
archive	814241at2759	814241at2759.faa.mafft.clipkit.treefile	treeness	0.0495	ok
archive	1025450at2759	1025450at2759.faa.mafft.clipkit.treefile	treeness	0.0804	ok
archive	513979at2759	513979at2759.faa.mafft.clipkit.treefile	treeness	0.0492	ok
archive	1432328at2759	1432328at2759.faa.mafft.clipkit.treefile	treeness	0.0771	ok
archive	83779at2759	83779at2759.faa.mafft.clipkit.treefile	treeness	0.0534	ok
archive	1182451at2759	1182451at2759.faa.mafft.clipkit.treefile	treeness	0.0646	ok
archive	1251252at2759	1251252at2759.faa.mafft.clipkit.treefile	treeness	0.0589	ok
archive	768809at2759	768809at2759.faa.mafft.clipkit.treefile	treeness	0.0483	ok
archive	939345at2759	939345at2759.faa.mafft.clipkit.treefile	treeness	0.0926	ok
archive	1161199at2759	1161199at2759.faa.mafft.clipkit.treefile	treeness	0.0859	ok
archive	1620056at2759	1620056at2759.faa.mafft.clipkit.treefile	treeness	0.0577	ok
archive	1324510at2759	1324510at2759.faa.mafft.clipkit.treefile	treeness	0.0673	ok
archive	1197019at2759	1197019at2759.faa.mafft.clipkit.treefile	treeness	0.0653	ok
archive	1258856at2759	1258856at2759.faa.mafft.clipkit.treefile	treeness	0.0728	ok
archive	299766at2759	299766at2759.faa.mafft.clipkit.treefile	treeness	0.0324	ok
archive	396755at2759	396755at2759.faa.mafft.clipkit.treefile	treeness	0.0541	ok
archive	1304061at2759	1304061at2759.faa.mafft.clipkit.treefile	treeness	0.0269	ok
archive	625387at2759	625387at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1228942at2759	1228942at2759.faa.mafft.clipkit.treefile	treeness	0.076	ok
archive	836599at2759	836599at2759.faa.mafft.clipkit.treefile	treeness	0.0589	ok
archive	887370at2759	887370at2759.faa.mafft.clipkit.treefile	treeness	0.0413	ok
archive	388820at2759	388820at2759.faa.mafft.clipkit.treefile	treeness	0.0463	ok
archive	1423847at2759	1423847at2759.faa.mafft.clipkit.treefile	treeness	0.0783	ok
archive	1053181at2759	1053181at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1405073at2759	1405073at2759.faa.mafft.clipkit.treefile	treeness	0.1114	ok
archive	598949at2759	598949at2759.faa.mafft.clipkit.treefile	treeness	0.0495	ok
archive	1633672at2759	1633672at2759.faa.mafft.clipkit.treefile	treeness	0.0822	ok
archive	855834at2759	855834at2759.faa.mafft.clipkit.treefile	treeness	0.0505	ok
archive	369837at2759	369837at2759.faa.mafft.clipkit.treefile	treeness	0.0476	ok
archive	1504863at2759	1504863at2759.faa.mafft.clipkit.treefile	treeness	0.0292	ok
archive	1380409at2759	1380409at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1426075at2759	1426075at2759.faa.mafft.clipkit.treefile	treeness	0.054	ok
archive	1395649at2759	1395649at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1275837at2759	1275837at2759.faa.mafft.clipkit.treefile	treeness	0.1091	ok
archive	457861at2759	457861at2759.faa.mafft.clipkit.treefile	treeness	0.0634	ok
archive	341721at2759	341721at2759.faa.mafft.clipkit.treefile	treeness	0.0473	ok
archive	293315at2759	293315at2759.faa.mafft.clipkit.treefile	treeness	0.0339	ok
archive	1200489at2759	1200489at2759.faa.mafft.clipkit.treefile	treeness	0.0377	ok
archive	179362at2759	179362at2759.faa.mafft.clipkit.treefile	treeness	0.0521	ok
archive	865202at2759	865202at2759.faa.mafft.clipkit.treefile	treeness	0.0263	ok
archive	1567796at2759	1567796at2759.faa.mafft.clipkit.treefile	treeness	0.081	ok
archive	390348at2759	390348at2759.faa.mafft.clipkit.treefile	treeness	0.0566	ok
archive	551907at2759	551907at2759.faa.mafft.clipkit.treefile	treeness	0.0459	ok
archive	142542at2759	142542at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	734341at2759	734341at2759.faa.mafft.clipkit.treefile	treeness	0.0507	ok
archive	1346432at2759	1346432at2759.faa.mafft.clipkit.treefile	treeness	0.1251	ok
archive	1455730at2759	1455730at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	464990at2759	464990at2759.faa.mafft.clipkit.treefile	treeness	0.0378	ok
archive	1094121at2759	1094121at2759.faa.mafft.clipkit.treefile	treeness	0.0645	ok
archive	1322299at2759	1322299at2759.faa.mafft.clipkit.treefile	treeness	0.0396	ok
archive	1346165at2759	1346165at2759.faa.mafft.clipkit.treefile	treeness	0.0545	ok
archive	1338131at2759	1338131at2759.faa.mafft.clipkit.treefile	treeness	0.0406	ok
archive	1222562at2759	1222562at2759.faa.mafft.clipkit.treefile	treeness	0.1177	ok
archive	1309031at2759	1309031at2759.faa.mafft.clipkit.treefile	treeness	0.0669	ok
archive	1287094at2759	1287094at2759.faa.mafft.clipkit.treefile	treeness	0.0625	ok
archive	1430056at2759	1430056at2759.faa.mafft.clipkit.treefile	treeness	0.0818	ok
archive	306227at2759	306227at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
archive	1260807at2759	1260807at2759.faa.mafft.clipkit.treefile	treeness	0.0518	ok
archive	1404162at2759	1404162at2759.faa.mafft.clipkit.treefile	treeness	0.0459	ok
archive	923657at2759	923657at2759.faa.mafft.clipkit.treefile	treeness	0.0869	ok
archive	1065019at2759	1065019at2759.faa.mafft.clipkit.treefile	treeness	0.0687	ok
archive	1355894at2759	1355894at2759.faa.mafft.clipkit.treefile	treeness	0.0915	ok
archive	1194797at2759	1194797at2759.faa.mafft.clipkit.treefile	treeness	0.0431	ok
archive	1107630at2759	1107630at2759.faa.mafft.clipkit.treefile	treeness	0.0753	ok
archive	1348942at2759	1348942at2759.faa.mafft.clipkit.treefile	treeness	0.0754	ok
archive	1434266at2759	1434266at2759.faa.mafft.clipkit.treefile	treeness	0.055	ok
archive	257318at2759	257318at2759.faa.mafft.clipkit.treefile	treeness	0.0316	ok
archive	1339553at2759	1339553at2759.faa.mafft.clipkit.treefile	treeness	0.0306	ok
