eye	cell_type	marker	pct_CCL5_positive	pct_CCL5_negative	pct_CCL5_and_CD69_positive
eye1	RGC	SLC17A7	11.9718309859155	24.8418491484185	13.7546468401487
eye1	T cells	CD3D	0	0	0
eye1	T cells	CD3E	0	0	0
eye1	T cells	CD3G	0	0.0851581508515815	0
eye1	T cells	TRBC1	0	0	0
eye1	T cells	TRBC2	0.469483568075117	0.0364963503649635	0.371747211895911
eye1	T cells	CD2	0	0	0
eye1	T cells	CD247	2.58215962441315	1.69099756690998	2.97397769516729
eye1	T cells	CD4	3.05164319248826	1.66666666666667	3.3457249070632
eye1	T cells	CD8A	0	0.0608272506082725	0
eye1	T cells	CD8B	0	0.0608272506082725	0
eye1	T cells	IL7R	17.1361502347418	0.109489051094891	18.9591078066914
eye1	T cells	LCK	34.7417840375587	0.24330900243309	40.1486988847584
eye1	macrophage	LGMN	4.69483568075117	4.80535279805353	7.0631970260223
eye1	macrophage	CD68	0	0.0608272506082725	0
eye1	macrophage	CTSB	8.21596244131455	4.65936739659367	10.0371747211896
eye1	macrophage	CTSD	8.45070422535211	6.0705596107056	9.66542750929368
eye1	macrophage	MSR1	25.8215962441315	5.57177615571776	28.6245353159851
eye1	macrophage	CD14	37.793427230047	0.62043795620438	42.3791821561338
eye1	macrophage	SPP1	57.0422535211268	7.05596107055961	59.4795539033457
eye1	macrophage	APOE	61.9718309859155	19.0510948905109	62.453531598513
eye1	macrophage	MARCO	38.4976525821596	0.291970802919708	44.6096654275093
eye1	macrophage	ADGRE1	35.6807511737089	0.340632603406326	40.5204460966543
eye1	Schwann cell	S100B	1.87793427230047	0.535279805352798	2.97397769516729
eye1	Schwann cell	SOX10	0.704225352112676	0.523114355231144	1.11524163568773
eye1	Schwann cell	MPZ	0.234741784037559	0.632603406326034	0
eye1	Schwann cell	PLP1	1.40845070422535	0.231143552311436	1.85873605947955
eye1	Schwann cell	MBP	12.4413145539906	5.20681265206813	14.1263940520446
eye1	Schwann cell	NCAM1	92.9577464788732	65.9732360097324	92.5650557620818
eye1	Schwann cell	ERBB3	0.938967136150235	0.158150851581509	1.48698884758364
eye1	Pericyte	RGS5	3.9906103286385	1.27737226277372	4.46096654275093
eye1	Pericyte	CSPG4	0	0.024330900243309	0
eye1	Pericyte	MCAM	28.4037558685446	0.571776155717762	33.0855018587361
eye1	Pericyte	PDGFRB	29.81220657277	0.608272506082725	30.8550185873606
eye1	Pericyte	ACTA2	7.981220657277	0.340632603406326	8.92193308550186
eye1	Pericyte	KCNJ8	0.938967136150235	0.0364963503649635	1.11524163568773
eye1	Pericyte	ABCC9	4.69483568075117	0.0608272506082725	5.57620817843866
eye1	B cell	CD79A	0	0	0
eye1	B cell	MS4A1	0	0	0
eye1	B cell	CD37	0.469483568075117	0.352798053527981	0.743494423791822
eye1	B cell	CD74	3.28638497652582	0.754257907542579	3.71747211895911
eye1	B cell	CD79B	0	0	0
eye1	B cell	CD22	0	0.0121654501216545	0
eye1	B cell	CD19	0	0.0121654501216545	0
eye1	fibroblast	COL1A1	2.58215962441315	0.048661800486618	3.71747211895911
eye1	fibroblast	COL1A2	10.5633802816901	0.1338199513382	14.1263940520446
eye1	fibroblast	DCN	0	0.291970802919708	0
eye1	fibroblast	LUM	3.28638497652582	0.048661800486618	3.71747211895911
eye1	fibroblast	COL3A1	0	0.0121654501216545	0
eye1	fibroblast	PDGFRA	6.33802816901408	0.231143552311436	5.94795539033457
eye1	fibroblast	C7	0.234741784037559	0.340632603406326	0
eye1	muller glia cell	RLBP1	75.3521126760563	4.24574209245742	79.182156133829
eye1	muller glia cell	GLUL	93.6619718309859	24.8540145985401	96.2825278810409
eye1	muller glia cell	KCNJ10	7.981220657277	0.462287104622871	8.17843866171004
eye1	muller glia cell	RAX	20.6572769953052	4.00243309002433	21.5613382899628
eye1	muller glia cell	CLU	73.943661971831	19.0267639902676	78.0669144981413
eye1	muller glia cell	SLC1A3	83.5680751173709	2.78588807785888	85.1301115241636
eye1	muller glia cell	VIM	61.7370892018779	22.4087591240876	66.9144981412639
eye1	endothelial cell	EMCN	0	0.0851581508515815	0
eye1	endothelial cell	KDR	44.3661971830986	1.64233576642336	46.8401486988848
eye1	endothelial cell	ESAM	0.234741784037559	0.437956204379562	0.371747211895911
eye1	endothelial cell	PECAM1	0	0.121654501216545	0
eye1	endothelial cell	VWF	0.469483568075117	0.158150851581509	0.371747211895911
eye1	endothelial cell	RAMP2	0.938967136150235	0.097323600973236	1.48698884758364
eye1	endothelial cell	ENG	2.8169014084507	1.31386861313869	3.71747211895911
eye1	endothelial cell	CLDN5	0.469483568075117	0.072992700729927	0.743494423791822
eye2	astrocyte	GFAP	0	2.16227788482124	NA
eye2	astrocyte	AQP4	7.69230769230769	1.40226932134447	NA
eye2	astrocyte	ALDH1L1	7.69230769230769	1.29522586169985	NA
eye2	astrocyte	SLC1A2	53.8461538461538	50.5994433740098	NA
eye2	astrocyte	GJA1	0	0.0214086919289231	NA
eye2	microglial cell	TMEM119	0	0.0107043459644616	NA
eye2	microglial cell	P2RY12	7.69230769230769	1.80903446799401	NA
eye2	microglial cell	AIF1	0	0.074930421751231	NA
eye2	microglial cell	CX3CR1	0	0.0321130378933847	NA
eye2	microglial cell	C1QA	0	0.331834724898309	NA
eye2	microglial cell	C1QB	0	0.642260757867694	NA
eye2	microglial cell	C1QC	0	0.139156497538	NA
eye2	RPE cell	RPE65	0	0.845643331192464	NA
eye2	RPE cell	BEST1	0	1.85185185185185	NA
eye2	RPE cell	PMEL	0	0.256904303147078	NA
eye2	RPE cell	TYR	0	0.417469492614001	NA
eye2	RPE cell	MERTK	23.0769230769231	23.9991436523228	NA
eye2	RPE cell	LRAT	0	0.845643331192464	NA
eye2	RPE cell	RDH5	7.69230769230769	6.20852065938771	NA
eye2	cone cell	ARR3	7.69230769230769	8.57418111753372	NA
eye2	cone cell	GNAT2	0	1.80903446799401	NA
eye2	cone cell	PDE6H	23.0769230769231	20.8627702847356	NA
eye2	cone cell	OPN1SW	0	0.642260757867694	NA
eye2	cone cell	OPN1MW	0	0.802825947334618	NA
eye2	cone cell	OPN1LW	0	6.33697281096125	NA
eye2	rod cell	RHO	69.2307692307692	70.7343181331621	NA
eye2	rod cell	GNAT1	61.5384615384615	56.4119032327125	NA
eye2	rod cell	PDE6A	53.8461538461538	81.8347248983087	NA
eye2	rod cell	PDE6B	46.1538461538462	64.0869192892314	NA
eye2	rod cell	SAG	61.5384615384615	75.8188824662813	NA
eye2	rod cell	NRL	15.3846153846154	46.9813744380218	NA
eye2	rod cell	NR2E3	23.0769230769231	33.6223506743738	NA
eye2	horizontal cell	LHX1	0	0.974095482766003	NA
eye2	horizontal cell	ONECUT1	0	1.63776493256262	NA
eye2	horizontal cell	PROX1	38.4615384615385	7.31106829372725	NA
eye2	horizontal cell	CALB1	0	3.50032113037893	NA
eye2	horizontal cell	GAD1	0	2.26932134446585	NA
eye2	horizontal cell	GAD2	0	2.54763433954185	NA
eye2	bipolar cell	VSX2	30.7692307692308	5.7375294369514	NA
eye2	bipolar cell	CABP5	53.8461538461538	31.9524727039178	NA
eye2	bipolar cell	GRM6	30.7692307692308	5.91950331834725	NA
eye2	bipolar cell	TRPM1	30.7692307692308	7.43952044530079	NA
eye2	bipolar cell	PRKCA	46.1538461538462	28.2166559623207	NA
eye2	bipolar cell	GNB3	46.1538461538462	37.7756369085849	NA
eye2	RGC	RBPMS	0	1.64846927852708	NA
eye2	RGC	SNCG	7.69230769230769	4.44230357525155	NA
eye2	RGC	POU4F1	0	0.0107043459644616	NA
eye2	RGC	POU4F2	0	0.0321130378933847	NA
eye2	RGC	THY1	7.69230769230769	1.76621708413616	NA
eye2	RGC	NEFL	7.69230769230769	3.08285163776493	NA
eye2	RGC	SLC17A7	30.7692307692308	22.2436309141511	NA
eye2	T cells	CD3D	0	0.0107043459644616	NA
eye2	T cells	CD3E	0	0.0107043459644616	NA
eye2	T cells	CD3G	0	0.0321130378933847	NA
eye2	T cells	TRBC1	0	0	NA
eye2	T cells	TRBC2	0	0.0535217298223079	NA
eye2	T cells	CD2	0	0	NA
eye2	T cells	CD247	0	2.40847784200385	NA
eye2	T cells	CD4	0	0.834938985228003	NA
eye2	T cells	CD8A	0	0.107043459644616	NA
eye2	T cells	CD8B	0	0	NA
eye2	T cells	IL7R	0	0	NA
eye2	T cells	LCK	0	0.0107043459644616	NA
eye2	macrophage	LGMN	0	4.67779918646971	NA
eye2	macrophage	CD68	0	0.074930421751231	NA
eye2	macrophage	CTSB	7.69230769230769	4.59216441875401	NA
eye2	macrophage	CTSD	23.0769230769231	5.06315564119032	NA
eye2	macrophage	MSR1	7.69230769230769	5.82316420466709	NA
eye2	macrophage	CD14	0	0.428173838578463	NA
eye2	macrophage	SPP1	7.69230769230769	9.95504174694926	NA
eye2	macrophage	APOE	30.7692307692308	19.5996574609291	NA
eye2	macrophage	MARCO	0	0.0214086919289231	NA
eye2	macrophage	ADGRE1	0	0.0107043459644616	NA
eye2	Schwann cell	S100B	0	0.54592164418754	NA
eye2	Schwann cell	SOX10	7.69230769230769	0.353243416827232	NA
eye2	Schwann cell	MPZ	0	0.374652108756155	NA
eye2	Schwann cell	PLP1	0	0.171269535431385	NA
eye2	Schwann cell	MBP	23.0769230769231	5.28794690644402	NA
eye2	Schwann cell	NCAM1	84.6153846153846	71.7619353457504	NA
eye2	Schwann cell	ERBB3	0	0.192678227360308	NA
eye2	Pericyte	RGS5	7.69230769230769	1.44508670520231	NA
eye2	Pericyte	CSPG4	0	0.0107043459644616	NA
eye2	Pericyte	MCAM	0	1.66987797045601	NA
eye2	Pericyte	PDGFRB	15.3846153846154	1.60565189466924	NA
eye2	Pericyte	ACTA2	0	0.781417255405695	NA
eye2	Pericyte	KCNJ8	0	0.0321130378933847	NA
eye2	Pericyte	ABCC9	0	0.171269535431385	NA
eye2	B cell	CD79A	0	0	NA
eye2	B cell	MS4A1	0	0	NA
eye2	B cell	CD37	0	0.396060800685078	NA
eye2	B cell	CD74	0	1.39156497538	NA
eye2	B cell	CD79B	0	0	NA
eye2	B cell	CD22	0	0.0107043459644616	NA
eye2	B cell	CD19	0	0.0214086919289231	NA
eye2	fibroblast	COL1A1	0	0.117747805609077	NA
eye2	fibroblast	COL1A2	7.69230769230769	0.599443374009848	NA
eye2	fibroblast	DCN	0	0.289017341040462	NA
eye2	fibroblast	LUM	0	0.160565189466924	NA
eye2	fibroblast	COL3A1	0	0.0107043459644616	NA
eye2	fibroblast	PDGFRA	0	0.481695568400771	NA
eye2	fibroblast	C7	0	0.20338257332477	NA
eye2	muller glia cell	RLBP1	23.0769230769231	6.5724684221794	NA
eye2	muller glia cell	GLUL	30.7692307692308	25.069578248769	NA
eye2	muller glia cell	KCNJ10	0	0.492399914365232	NA
eye2	muller glia cell	RAX	7.69230769230769	4.08906015842432	NA
eye2	muller glia cell	CLU	46.1538461538462	20.9055876685934	NA
eye2	muller glia cell	SLC1A3	7.69230769230769	5.85527724256048	NA
eye2	muller glia cell	VIM	46.1538461538462	22.5968743309784	NA
eye2	endothelial cell	EMCN	0	0.107043459644616	NA
eye2	endothelial cell	KDR	15.3846153846154	2.74031256690216	NA
eye2	endothelial cell	ESAM	7.69230769230769	0.567330336116463	NA
eye2	endothelial cell	PECAM1	0	0.0642260757867694	NA
eye2	endothelial cell	VWF	0	0.0535217298223079	NA
eye2	endothelial cell	RAMP2	0	0.0535217298223079	NA
eye2	endothelial cell	ENG	0	0.781417255405695	NA
eye2	endothelial cell	CLDN5	0	0.181973881395847	NA
